Date,Team 1,Team 2,FT,HT
2009-02-07,Heracles,Nijmegen,1-1,0-1
2009-02-07,Roda JC,Sparta,0-1,0-0
2009-02-08,Feyenoord,Groningen,0-0,0-0
2009-02-08,Graafschap,Twente,2-2,1-1
2009-02-08,Utrecht,Den Haag,3-1,1-1
2009-02-08,Vitesse,Ajax,4-1,3-1
2009-02-08,Volendam,PSV Eindhoven,3-5,2-3
2009-02-13,Willem II,Utrecht,0-2,0-0
2009-02-14,Den Haag,Graafschap,1-0,1-0
2009-02-14,NAC Breda,Roda JC,1-0,1-0
2009-02-14,PSV Eindhoven,AZ Alkmaar,2-2,0-2
2009-02-14,Twente,Volendam,2-1,2-1
2009-02-15,Ajax,Feyenoord,2-0,0-0
2009-02-15,Groningen,Heracles,2-0,2-0
2009-02-15,Nijmegen,Heerenveen,1-1,1-1
2009-02-15,Sparta,Vitesse,0-0,0-0
2009-02-20,Vitesse,Roda JC,3-0,2-0
2009-02-21,Den Haag,NAC Breda,1-1,0-1
2009-02-21,Groningen,PSV Eindhoven,0-1,0-0
2009-02-21,Heerenveen,Willem II,3-1,2-0
2009-02-21,Heracles,AZ Alkmaar,0-2,0-0
2009-02-22,Ajax,Volendam,2-1,1-1
2009-02-22,Graafschap,Feyenoord,0-2,0-0
2009-02-22,Sparta,Twente,1-2,1-1
2009-02-22,Utrecht,Nijmegen,0-2,0-0
2009-02-27,PSV Eindhoven,Heerenveen,2-3,2-1
2009-02-28,AZ Alkmaar,Groningen,3-0,1-0
2009-02-28,NAC Breda,Sparta,3-1,1-1
2009-02-28,Roda JC,Graafschap,3-1,1-0
2009-02-28,Willem II,Heracles,0-3,0-0
2009-03-01,Feyenoord,Vitesse,2-2,1-1
2009-03-01,Twente,Den Haag,1-0,1-0
2009-03-01,Utrecht,Ajax,0-2,0-1
2009-03-01,Volendam,Nijmegen,1-1,0-0
2009-03-06,Sparta,Willem II,0-1,0-0
2009-03-07,Graafschap,Heracles,1-0,0-0
2009-03-07,Heerenveen,Groningen,2-1,0-0
2009-03-07,Twente,PSV Eindhoven,1-1,0-0
2009-03-08,Den Haag,Ajax,1-1,0-0
2009-03-08,NAC Breda,Feyenoord,1-2,1-0
2009-03-08,Nijmegen,AZ Alkmaar,0-1,0-0
2009-03-08,Roda JC,Utrecht,0-0,0-0
2009-03-08,Volendam,Vitesse,1-0,1-0
2009-03-13,Groningen,Roda JC,2-0,0-0
2009-03-14,Heerenveen,Sparta,5-1,1-0
2009-03-14,Heracles,Volendam,1-1,0-0
2009-03-14,Vitesse,NAC Breda,0-3,0-1
2009-03-14,Willem II,Twente,0-2,0-1
2009-03-15,Ajax,Graafschap,3-0,2-0
2009-03-15,Den Haag,Nijmegen,3-0,1-0
2009-03-15,Feyenoord,PSV Eindhoven,1-0,0-0
2009-03-15,Utrecht,AZ Alkmaar,0-1,0-1
2009-03-20,Graafschap,Heerenveen,2-0,1-0
2009-03-21,Nijmegen,Willem II,0-0,0-0
2009-03-21,PSV Eindhoven,Vitesse,2-0,1-0
2009-03-21,Sparta,Heracles,1-0,0-0
2009-03-22,AZ Alkmaar,Feyenoord,0-0,0-0
2009-03-22,NAC Breda,Ajax,0-3,0-1
2009-03-22,Roda JC,Den Haag,2-0,0-0
2009-03-22,Twente,Groningen,2-1,1-0
2009-03-22,Volendam,Utrecht,0-0,0-0
2009-04-03,Nijmegen,Twente,1-1,0-1
2009-04-04,AZ Alkmaar,Den Haag,4-1,0-1
2009-04-04,Heracles,Heerenveen,1-1,0-1
2009-04-04,Sparta,PSV Eindhoven,0-2,0-2
2009-04-04,Utrecht,Groningen,0-1,0-0
2009-04-05,Roda JC,Ajax,1-2,0-1
2009-04-05,Vitesse,Graafschap,0-0,0-0
2009-04-05,Volendam,Feyenoord,2-1,0-1
2009-04-05,Willem II,NAC Breda,2-0,0-0
2009-04-10,NAC Breda,AZ Alkmaar,0-1,0-0
2009-04-11,Den Haag,Sparta,1-2,1-0
2009-04-11,Graafschap,Nijmegen,2-2,0-0
2009-04-11,PSV Eindhoven,Utrecht,2-0,1-0
2009-04-11,Twente,Roda JC,4-2,3-1
2009-04-12,Ajax,Willem II,7-0,5-0
2009-04-12,Feyenoord,Heracles,5-1,2-1
2009-04-12,Groningen,Vitesse,2-3,1-1
2009-04-12,Heerenveen,Volendam,1-0,0-0
2009-04-17,Heracles,NAC Breda,4-0,4-0
2009-04-18,AZ Alkmaar,Vitesse,1-2,1-1
2009-04-18,Feyenoord,Twente,1-0,0-0
2009-04-18,Graafschap,Groningen,0-1,0-1
2009-04-18,Nijmegen,Roda JC,1-1,0-0
2009-04-19,PSV Eindhoven,Ajax,6-2,3-1
2009-04-19,Utrecht,Heerenveen,2-1,1-1
2009-04-19,Volendam,Sparta,3-0,1-0
2009-04-19,Willem II,Den Haag,3-3,0-2
2009-04-24,Sparta,Graafschap,0-0,0-0
2009-04-25,Heerenveen,Twente,1-1,0-0
2009-04-25,Heracles,PSV Eindhoven,0-2,0-1
2009-04-25,Nijmegen,NAC Breda,2-3,1-1
2009-04-25,Roda JC,Volendam,1-1,1-0
2009-04-26,Ajax,AZ Alkmaar,1-1,0-1
2009-04-26,Den Haag,Feyenoord,2-3,0-0
2009-04-26,Groningen,Willem II,0-0,0-0
2009-04-26,Vitesse,Utrecht,6-1,1-0
2009-05-03,Heerenveen,Den Haag,2-2,0-2
2009-05-03,NAC Breda,Graafschap,0-1,0-0
2009-05-03,PSV Eindhoven,Nijmegen,1-1,0-0
2009-05-03,Roda JC,Willem II,0-1,0-0
2009-05-03,Sparta,Ajax,4-0,2-0
2009-05-03,Twente,AZ Alkmaar,3-0,0-0
2009-05-03,Utrecht,Feyenoord,2-2,1-1
2009-05-03,Vitesse,Heracles,1-0,0-0
2009-05-03,Volendam,Groningen,0-1,0-0
2009-05-10,Ajax,Twente,1-0,0-0
2009-05-10,AZ Alkmaar,Heerenveen,3-1,2-0
2009-05-10,Den Haag,Vitesse,3-1,2-0
2009-05-10,Feyenoord,Roda JC,2-3,0-2
2009-05-10,Graafschap,Volendam,2-2,0-0
2009-05-10,Groningen,NAC Breda,1-0,1-0
2009-05-10,Heracles,Utrecht,1-1,1-0
2009-05-10,Nijmegen,Sparta,1-1,1-1
2009-05-10,Willem II,PSV Eindhoven,0-3,0-1
