Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 11 Aug 2017 (W32),ADO Den Haag (1),0-3,0-1,FC Utrecht (1)
?,(Sat) 12 Aug 2017 (W32),Heracles Almelo (1),2-1,0-0,Ajax Amsterdam (1)
?,(Sat) 12 Aug 2017 (W32),PSV Eindhoven (1),3-2,1-1,AZ Alkmaar (1)
?,(Sat) 12 Aug 2017 (W32),Vitesse Arnhem (1),4-1,3-0,NAC Breda (1)
?,(Sat) 12 Aug 2017 (W32),VVV Venlo (1),3-0,1-0,Sparta Rotterdam (1)
?,(Sun) 13 Aug 2017 (W32),Feyenoord Rotterdam (1),2-1,1-1,FC Twente (1)
?,(Sun) 13 Aug 2017 (W32),FC Groningen (1),3-3,0-2,SC Heerenveen (1)
?,(Sun) 13 Aug 2017 (W32),Willem II Tilburg (1),1-2,0-1,SBV Excelsior Rotterdam (1)
?,(Sun) 13 Aug 2017 (W32),PEC Zwolle (1),4-2,1-1,Roda JC Kerkrade (1)
?,(Fri) 18 Aug 2017 (W33),Roda JC Kerkrade (2),1-3,0-1,Vitesse Arnhem (2)
?,(Sat) 19 Aug 2017 (W33),AZ Alkmaar (2),2-0,1-0,ADO Den Haag (2)
?,(Sat) 19 Aug 2017 (W33),SC Heerenveen (2),1-1,0-1,Heracles Almelo (2)
?,(Sat) 19 Aug 2017 (W33),FC Twente (2),1-2,0-2,VVV Venlo (2)
?,(Sun) 20 Aug 2017 (W33),Ajax Amsterdam (2),3-1,1-0,FC Groningen (2)
?,(Sun) 20 Aug 2017 (W33),SBV Excelsior Rotterdam (2),0-1,0-1,Feyenoord Rotterdam (2)
?,(Sun) 20 Aug 2017 (W33),NAC Breda (2),1-4,1-1,PSV Eindhoven (2)
?,(Sun) 20 Aug 2017 (W33),Sparta Rotterdam (2),1-1,1-1,PEC Zwolle (2)
?,(Sun) 20 Aug 2017 (W33),FC Utrecht (2),2-0,2-0,Willem II Tilburg (2)
?,(Fri) 25 Aug 2017 (W34),NAC Breda (3),2-2,1-0,Sparta Rotterdam (3)
?,(Sat) 26 Aug 2017 (W34),ADO Den Haag (3),1-2,0-0,SC Heerenveen (3)
?,(Sat) 26 Aug 2017 (W34),Heracles Almelo (3),2-2,1-1,SBV Excelsior Rotterdam (3)
?,(Sat) 26 Aug 2017 (W34),Vitesse Arnhem (3),1-2,0-1,AZ Alkmaar (3)
?,(Sat) 26 Aug 2017 (W34),PEC Zwolle (3),2-0,1-0,FC Twente (3)
?,(Sun) 27 Aug 2017 (W34),Feyenoord Rotterdam (3),5-0,4-0,Willem II Tilburg (3)
?,(Sun) 27 Aug 2017 (W34),FC Groningen (3),2-1,2-0,FC Utrecht (3)
?,(Sun) 27 Aug 2017 (W34),PSV Eindhoven (3),2-0,2-0,Roda JC Kerkrade (3)
?,(Sun) 27 Aug 2017 (W34),VVV Venlo (3),0-2,0-0,Ajax Amsterdam (3)
?,(Sat) 9 Sep 2017 (W36),Ajax Amsterdam (4),3-0,1-0,PEC Zwolle (4)
?,(Sat) 9 Sep 2017 (W36),SBV Excelsior Rotterdam (4),0-3,0-1,Vitesse Arnhem (4)
?,(Sat) 9 Sep 2017 (W36),Heracles Almelo (4),2-4,0-3,Feyenoord Rotterdam (4)
?,(Sat) 9 Sep 2017 (W36),Willem II Tilburg (4),1-2,0-1,ADO Den Haag (4)
?,(Sun) 10 Sep 2017 (W36),AZ Alkmaar (4),2-1,0-0,NAC Breda (4)
?,(Sun) 10 Sep 2017 (W36),FC Groningen (4),1-1,1-0,VVV Venlo (4)
?,(Sun) 10 Sep 2017 (W36),SC Heerenveen (4),2-0,2-0,PSV Eindhoven (4)
?,(Sun) 10 Sep 2017 (W36),Sparta Rotterdam (4),1-0,1-0,FC Twente (4)
?,(Sun) 10 Sep 2017 (W36),FC Utrecht (4),2-0,1-0,Roda JC Kerkrade (4)
?,(Fri) 15 Sep 2017 (W37),Sparta Rotterdam (5),0-2,0-1,AZ Alkmaar (5)
?,(Sat) 16 Sep 2017 (W37),SBV Excelsior Rotterdam (5),1-2,1-0,SC Heerenveen (5)
?,(Sat) 16 Sep 2017 (W37),NAC Breda (5),2-1,0-0,FC Groningen (5)
?,(Sat) 16 Sep 2017 (W37),Roda JC Kerkrade (5),1-3,1-3,Willem II Tilburg (5)
?,(Sat) 16 Sep 2017 (W37),PEC Zwolle (5),2-1,1-0,Heracles Almelo (5)
?,(Sun) 17 Sep 2017 (W37),ADO Den Haag (5),1-1,0-1,Ajax Amsterdam (5)
?,(Sun) 17 Sep 2017 (W37),PSV Eindhoven (5),1-0,1-0,Feyenoord Rotterdam (5)
?,(Sun) 17 Sep 2017 (W37),FC Twente (5),4-0,3-0,FC Utrecht (5)
?,(Sun) 17 Sep 2017 (W37),Vitesse Arnhem (5),1-1,0-0,VVV Venlo (5)
