Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 14 Aug 1993 (W32),Go Ahead Eagles (1),1-4,?,Vitesse Arnhem (1)
?,(Sat) 14 Aug 1993 (W32),SC Heerenveen (1),1-0,?,Sparta Rotterdam (1)
?,(Sat) 14 Aug 1993 (W32),NAC Breda (1),2-3,?,Roda JC Kerkrade (1)
?,(Sat) 14 Aug 1993 (W32),Willem II Tilburg (1),1-0,?,MVV Maastricht (1)
?,(Sun) 15 Aug 1993 (W32),Ajax Amsterdam (1),3-0,?,RKC Waalwijk (1)
?,(Sun) 15 Aug 1993 (W32),Feyenoord Rotterdam (1),1-0,?,SC Cambuur (1)
?,(Sun) 15 Aug 1993 (W32),FC Groningen (1),1-2,?,PSV Eindhoven (1)
?,(Sun) 15 Aug 1993 (W32),FC Twente (1),3-0,?,VVV Venlo (1)
?,(Sun) 15 Aug 1993 (W32),FC Volendam (1),2-2,?,FC Utrecht (1)
?,(Fri) 20 Aug 1993 (W33),SC Cambuur (2),1-3,?,NAC Breda (2)
?,(Sat) 21 Aug 1993 (W33),PSV Eindhoven (2),3-0,?,Go Ahead Eagles (2)
?,(Sun) 22 Aug 1993 (W33),Roda JC Kerkrade (2),2-0,?,FC Volendam (2)
?,(Sun) 22 Aug 1993 (W33),Sparta Rotterdam (2),1-0,?,Willem II Tilburg (2)
?,(Sun) 22 Aug 1993 (W33),FC Utrecht (2),1-4,?,Ajax Amsterdam (2)
?,(Sun) 22 Aug 1993 (W33),RKC Waalwijk (2),1-3,?,FC Twente (2)
?,(Wed) 25 Aug 1993 (W34),Ajax Amsterdam (3),3-0,?,Sparta Rotterdam (3)
?,(Wed) 25 Aug 1993 (W34),Feyenoord Rotterdam (2),1-0,?,FC Twente (3)
?,(Wed) 25 Aug 1993 (W34),Go Ahead Eagles (3),4-0,?,FC Utrecht (3)
?,(Wed) 25 Aug 1993 (W34),FC Groningen (2),3-5,?,Roda JC Kerkrade (3)
?,(Wed) 25 Aug 1993 (W34),SC Heerenveen (2),0-0,?,PSV Eindhoven (3)
?,(Wed) 25 Aug 1993 (W34),MVV Maastricht (2),1-1,?,RKC Waalwijk (3)
?,(Wed) 25 Aug 1993 (W34),NAC Breda (3),4-1,?,VVV Venlo (2)
?,(Wed) 25 Aug 1993 (W34),FC Volendam (3),4-1,?,SC Cambuur (3)
?,(Wed) 25 Aug 1993 (W34),Willem II Tilburg (3),0-3,?,Vitesse Arnhem (2)
?,(Sat) 28 Aug 1993 (W34),VVV Venlo (3),2-0,?,FC Volendam (4)
?,(Sun) 29 Aug 1993 (W34),SC Cambuur (4),0-2,?,FC Groningen (3)
?,(Sun) 29 Aug 1993 (W34),PSV Eindhoven (4),2-1,?,Willem II Tilburg (4)
?,(Sun) 29 Aug 1993 (W34),Roda JC Kerkrade (4),2-1,?,Go Ahead Eagles (4)
?,(Sun) 29 Aug 1993 (W34),Sparta Rotterdam (4),2-2,?,MVV Maastricht (3)
?,(Sun) 29 Aug 1993 (W34),FC Twente (4),0-1,?,NAC Breda (4)
?,(Sun) 29 Aug 1993 (W34),FC Utrecht (4),0-1,?,SC Heerenveen (3)
?,(Sun) 29 Aug 1993 (W34),Vitesse Arnhem (3),0-1,?,Ajax Amsterdam (4)
?,(Tue) 31 Aug 1993 (W35),RKC Waalwijk (4),1-2,?,Feyenoord Rotterdam (3)
?,(Wed) 1 Sep 1993 (W35),MVV Maastricht (4),1-1,?,Ajax Amsterdam (5)
?,(Wed) 1 Sep 1993 (W35),FC Utrecht (5),2-0,?,FC Groningen (4)
?,(Sat) 4 Sep 1993 (W35),Go Ahead Eagles (5),3-0,?,SC Cambuur (5)
?,(Sat) 4 Sep 1993 (W35),SC Heerenveen (4),0-0,?,Roda JC Kerkrade (5)
?,(Sat) 4 Sep 1993 (W35),MVV Maastricht (5),0-2,?,Vitesse Arnhem (4)
?,(Sat) 4 Sep 1993 (W35),Willem II Tilburg (5),4-1,?,FC Utrecht (6)
?,(Sun) 5 Sep 1993 (W35),Ajax Amsterdam (6),2-0,?,PSV Eindhoven (5)
?,(Sun) 5 Sep 1993 (W35),FC Groningen (5),0-3,?,VVV Venlo (4)
?,(Sun) 5 Sep 1993 (W35),NAC Breda (5),1-2,?,Feyenoord Rotterdam (4)
?,(Sun) 5 Sep 1993 (W35),Sparta Rotterdam (5),1-1,?,RKC Waalwijk (5)
?,(Sun) 5 Sep 1993 (W35),FC Volendam (5),2-5,?,FC Twente (5)
?,(Wed) 8 Sep 1993 (W36),SC Cambuur (6),1-2,?,SC Heerenveen (5)
?,(Wed) 8 Sep 1993 (W36),Feyenoord Rotterdam (5),2-0,?,FC Volendam (6)
?,(Wed) 8 Sep 1993 (W36),PSV Eindhoven (6),4-2,?,MVV Maastricht (6)
?,(Wed) 8 Sep 1993 (W36),Roda JC Kerkrade (6),1-1,?,Willem II Tilburg (6)
?,(Wed) 8 Sep 1993 (W36),Vitesse Arnhem (5),2-0,?,Sparta Rotterdam (6)
?,(Wed) 8 Sep 1993 (W36),VVV Venlo (5),1-0,?,Go Ahead Eagles (6)
?,(Wed) 8 Sep 1993 (W36),RKC Waalwijk (6),1-0,?,NAC Breda (6)
?,(Sat) 11 Sep 1993 (W36),SC Heerenveen (6),1-0,?,VVV Venlo (6)
?,(Sat) 11 Sep 1993 (W36),MVV Maastricht (7),2-1,?,FC Utrecht (7)
?,(Sat) 11 Sep 1993 (W36),Sparta Rotterdam (7),0-0,?,PSV Eindhoven (7)
?,(Sat) 11 Sep 1993 (W36),Willem II Tilburg (7),4-1,?,SC Cambuur (7)
?,(Sun) 12 Sep 1993 (W36),Ajax Amsterdam (7),2-0,?,Roda JC Kerkrade (7)
?,(Sun) 12 Sep 1993 (W36),Go Ahead Eagles (7),3-3,?,FC Twente (6)
?,(Sun) 12 Sep 1993 (W36),FC Groningen (6),0-4,?,Feyenoord Rotterdam (6)
?,(Sun) 12 Sep 1993 (W36),Vitesse Arnhem (6),4-1,?,RKC Waalwijk (7)
?,(Sun) 12 Sep 1993 (W36),FC Volendam (7),1-3,?,NAC Breda (7)
?,(Sun) 19 Sep 1993 (W37),FC Twente (7),0-1,?,FC Groningen (7)
?,(Sun) 19 Sep 1993 (W37),Vitesse Arnhem (7),3-0,?,SC Heerenveen (7)
?,(Sat) 25 Sep 1993 (W38),FC Utrecht (8),3-1,?,Sparta Rotterdam (8)
?,(Sun) 26 Sep 1993 (W38),Feyenoord Rotterdam (7),1-0,?,Go Ahead Eagles (8)
?,(Sun) 26 Sep 1993 (W38),NAC Breda (8),2-1,?,FC Groningen (8)
?,(Sun) 26 Sep 1993 (W38),Roda JC Kerkrade (8),4-1,?,MVV Maastricht (8)
?,(Sun) 26 Sep 1993 (W38),FC Twente (8),2-1,?,SC Heerenveen (8)
?,(Sun) 26 Sep 1993 (W38),RKC Waalwijk (8),1-3,?,FC Volendam (8)
?,(Sat) 2 Oct 1993 (W39),Go Ahead Eagles (9),0-0,?,NAC Breda (9)
?,(Sat) 2 Oct 1993 (W39),MVV Maastricht (9),0-0,?,SC Cambuur (8)
?,(Sat) 2 Oct 1993 (W39),PSV Eindhoven (8),1-1,?,RKC Waalwijk (9)
?,(Sat) 2 Oct 1993 (W39),Willem II Tilburg (8),2-0,?,FC Twente (9)
?,(Sun) 3 Oct 1993 (W39),Ajax Amsterdam (8),2-0,?,VVV Venlo (7)
?,(Sun) 3 Oct 1993 (W39),Sparta Rotterdam (9),2-0,?,Roda JC Kerkrade (9)
?,(Sun) 3 Oct 1993 (W39),Vitesse Arnhem (8),2-2,?,FC Utrecht (9)
?,(Mon) 4 Oct 1993 (W40),SC Heerenveen (9),1-3,?,Feyenoord Rotterdam (8)
?,(Wed) 6 Oct 1993 (W40),VVV Venlo (8),2-1,?,Vitesse Arnhem (9)
?,(Fri) 15 Oct 1993 (W41),Roda JC Kerkrade (10),2-1,?,Vitesse Arnhem (10)
?,(Sat) 16 Oct 1993 (W41),SC Cambuur (9),1-1,?,Sparta Rotterdam (10)
?,(Sat) 16 Oct 1993 (W41),NAC Breda (10),6-0,?,SC Heerenveen (10)
?,(Sat) 16 Oct 1993 (W41),VVV Venlo (9),1-7,?,MVV Maastricht (10)
?,(Sun) 17 Oct 1993 (W41),Feyenoord Rotterdam (9),2-0,?,Willem II Tilburg (9)
?,(Sun) 17 Oct 1993 (W41),FC Twente (10),2-1,?,Ajax Amsterdam (9)
?,(Sun) 17 Oct 1993 (W41),FC Utrecht (10),0-4,?,PSV Eindhoven (9)
?,(Sun) 17 Oct 1993 (W41),FC Volendam (9),0-1,?,Go Ahead Eagles (10)
?,(Sun) 17 Oct 1993 (W41),RKC Waalwijk (10),2-3,?,FC Groningen (9)
?,(Fri) 22 Oct 1993 (W42),MVV Maastricht (11),0-2,?,FC Twente (11)
?,(Sat) 23 Oct 1993 (W42),Go Ahead Eagles (11),3-0,?,FC Groningen (10)
?,(Sat) 23 Oct 1993 (W42),SC Heerenveen (11),3-1,?,FC Volendam (10)
?,(Sat) 23 Oct 1993 (W42),PSV Eindhoven (10),2-0,?,Roda JC Kerkrade (11)
?,(Sun) 24 Oct 1993 (W42),Ajax Amsterdam (10),2-2,?,Feyenoord Rotterdam (10)
?,(Sun) 24 Oct 1993 (W42),Sparta Rotterdam (11),2-2,?,VVV Venlo (10)
?,(Sun) 24 Oct 1993 (W42),FC Utrecht (11),3-1,?,RKC Waalwijk (11)
?,(Sun) 24 Oct 1993 (W42),Vitesse Arnhem (11),2-1,?,SC Cambuur (10)
?,(Sun) 24 Oct 1993 (W42),Willem II Tilburg (10),2-0,?,NAC Breda (11)
?,(Wed) 27 Oct 1993 (W43),SC Cambuur (11),0-3,?,Ajax Amsterdam (11)
?,(Wed) 27 Oct 1993 (W43),FC Groningen (11),0-0,?,FC Volendam (11)
?,(Wed) 27 Oct 1993 (W43),PSV Eindhoven (11),0-1,?,Vitesse Arnhem (12)
?,(Wed) 27 Oct 1993 (W43),VVV Venlo (11),1-1,?,Feyenoord Rotterdam (11)
?,(Fri) 29 Oct 1993 (W43),Roda JC Kerkrade (12),4-0,?,FC Utrecht (12)
?,(Sat) 30 Oct 1993 (W43),NAC Breda (12),0-5,?,Ajax Amsterdam (12)
?,(Sun) 31 Oct 1993 (W43),SC Cambuur (12),1-3,?,PSV Eindhoven (12)
