Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 5 Aug 2011 (W31),SBV Excelsior Rotterdam (1),0-2,0-0,Feyenoord Rotterdam (1)
?,(Sat) 6 Aug 2011 (W31),SC Heerenveen (1),2-2,0-0,NEC Nijmegen (1)
?,(Sat) 6 Aug 2011 (W31),Roda JC Kerkrade (1),2-1,0-1,FC Groningen (1)
?,(Sat) 6 Aug 2011 (W31),VVV Venlo (1),0-0,0-0,FC Utrecht (1)
?,(Sat) 6 Aug 2011 (W31),RKC Waalwijk (1),2-2,0-1,Heracles Almelo (1)
?,(Sun) 7 Aug 2011 (W31),AZ Alkmaar (1),3-1,2-1,PSV Eindhoven (1)
?,(Sun) 7 Aug 2011 (W31),ADO Den Haag (1),0-0,0-0,Vitesse Arnhem (1)
?,(Sun) 7 Aug 2011 (W31),BV De Graafschap (1),1-4,1-2,Ajax Amsterdam (1)
?,(Sun) 7 Aug 2011 (W31),NAC Breda (1),0-1,0-1,FC Twente (1)
?,(Sat) 13 Aug 2011 (W32),Feyenoord Rotterdam (2),3-0,1-0,Roda JC Kerkrade (2)
?,(Sat) 13 Aug 2011 (W32),PSV Eindhoven (2),1-0,1-0,RKC Waalwijk (2)
?,(Sat) 13 Aug 2011 (W32),FC Twente (2),2-0,1-0,AZ Alkmaar (2)
?,(Sat) 13 Aug 2011 (W32),Vitesse Arnhem (2),4-0,2-0,VVV Venlo (2)
?,(Sun) 14 Aug 2011 (W32),Ajax Amsterdam (2),5-1,2-1,SC Heerenveen (2)
?,(Sun) 14 Aug 2011 (W32),FC Groningen (2),4-2,3-0,ADO Den Haag (2)
?,(Sun) 14 Aug 2011 (W32),Heracles Almelo (2),2-1,0-1,NAC Breda (2)
?,(Sun) 14 Aug 2011 (W32),FC Utrecht (2),2-2,0-1,BV De Graafschap (2)
?,(Mon) 15 Aug 2011 (W33),NEC Nijmegen (2),2-0,0-0,SBV Excelsior Rotterdam (2)
?,(Fri) 19 Aug 2011 (W33),Roda JC Kerkrade (3),0-2,0-0,RKC Waalwijk (3)
?,(Sat) 20 Aug 2011 (W33),SBV Excelsior Rotterdam (3),1-1,0-1,BV De Graafschap (3)
?,(Sat) 20 Aug 2011 (W33),SC Heerenveen (3),1-5,0-3,FC Twente (3)
?,(Sat) 20 Aug 2011 (W33),NAC Breda (3),2-2,0-2,FC Groningen (3)
?,(Sat) 20 Aug 2011 (W33),Vitesse Arnhem (3),2-1,1-1,FC Utrecht (3)
?,(Sun) 21 Aug 2011 (W33),AZ Alkmaar (3),4-0,0-0,NEC Nijmegen (3)
?,(Sun) 21 Aug 2011 (W33),ADO Den Haag (3),0-3,0-3,PSV Eindhoven (3)
?,(Sun) 21 Aug 2011 (W33),Heracles Almelo (3),1-1,0-0,Feyenoord Rotterdam (3)
