Date,Team 1,Score,Team 2,Tournament,City
Sat Mar 13 1880,Scotland,5-4,England,Friendly,Glasgow › Scotland
Mon Mar 15 1880,Wales,2-3,England,Friendly,Wrexham › Wales
Sat Mar 27 1880,Scotland,5-1,Wales,Friendly,Glasgow › Scotland
