Date,Team 1,Score,Team 2,Tournament,City
Sat Feb 27 1886,Wales,5-0,Northern Ireland,British Championship,Wrexham › Wales
Sat Mar 13 1886,Northern Ireland,1-6,England,British Championship,Belfast › Republic of Ireland
Sat Mar 20 1886,Northern Ireland,2-7,Scotland,British Championship,Belfast › Republic of Ireland
Sat Mar 27 1886,Scotland,1-1,England,British Championship,Glasgow › Scotland
Mon Mar 29 1886,Wales,1-3,England,British Championship,Wrexham › Wales
Sat Apr 10 1886,Scotland,4-1,Wales,British Championship,Glasgow › Scotland
Thu Nov 25 1886,United States,3-2,Canada,Friendly,Newark › United States
