Date,Team 1,Score,Team 2,Tournament,City
Sat Jan 26 1884,Northern Ireland,0-5,Scotland,British Championship,Belfast › Republic of Ireland
Sat Feb 9 1884,Wales,6-0,Northern Ireland,British Championship,Wrexham › Wales
Sat Feb 23 1884,Northern Ireland,1-8,England,British Championship,Belfast › Republic of Ireland
Sat Mar 15 1884,Scotland,1-0,England,British Championship,Glasgow › Scotland
Mon Mar 17 1884,Wales,0-4,England,British Championship,Wrexham › Wales
Sat Mar 29 1884,Scotland,4-1,Wales,British Championship,Glasgow › Scotland
