Date,Team 1,Score,Team 2,Tournament,City
Sat Feb 18 1882,Northern Ireland,0-13,England,Friendly,Belfast › Republic of Ireland
Sat Feb 25 1882,Wales,7-1,Northern Ireland,Friendly,Wrexham › Wales
Sat Mar 11 1882,Scotland,5-1,England,Friendly,Glasgow › Scotland
Mon Mar 13 1882,Wales,5-3,England,Friendly,Wrexham › Wales
Sat Mar 25 1882,Scotland,5-0,Wales,Friendly,Glasgow › Scotland
