Date,Team 1,Score,Team 2,Tournament,City
Sat Feb 25 1893,England,6-1,Northern Ireland,British Championship,Birmingham › England
Mon Mar 13 1893,England,6-0,Wales,British Championship,Stoke-on-Trent › England
Sat Mar 18 1893,Wales,0-8,Scotland,British Championship,Wrexham › Wales
Sat Mar 25 1893,Scotland,6-1,Northern Ireland,British Championship,Glasgow › Scotland
Sat Apr 1 1893,England,5-2,Scotland,British Championship,Richmond › England
