Date,Team 1,Score,Team 2,Tournament,City
Sat Feb 28 1885,England,4-0,Northern Ireland,British Championship,Manchester › England
Sat Mar 14 1885,England,1-1,Wales,British Championship,Blackburn › England
Sat Mar 14 1885,Scotland,8-2,Northern Ireland,British Championship,Glasgow › Scotland
Sat Mar 21 1885,England,1-1,Scotland,British Championship,London › England
Mon Mar 23 1885,Wales,1-8,Scotland,British Championship,Wrexham › Wales
Sat Apr 11 1885,Northern Ireland,2-8,Wales,British Championship,Belfast › Republic of Ireland
Sat Nov 28 1885,United States,0-1,Canada,Friendly,Newark › United States
