Date,Team 1,Score,Team 2,Tournament,City
Sat Mar 9 1895,England,9-0,Northern Ireland,British Championship,Derby › England
Sat Mar 16 1895,Northern Ireland,2-2,Wales,British Championship,Belfast › Republic of Ireland
Mon Mar 18 1895,England,1-1,Wales,British Championship,London › England
Sat Mar 23 1895,Wales,2-2,Scotland,British Championship,Wrexham › Wales
Sat Mar 30 1895,Scotland,3-1,Northern Ireland,British Championship,Glasgow › Scotland
Sat Apr 6 1895,England,3-0,Scotland,British Championship,Liverpool › England
