Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 8 Aug 2015 (31),Feyenoord Rotterdam (1),3-2,1-0,FC Utrecht (1)
?,(Sat) 8 Aug 2015 (31),Roda JC Kerkrade (1),3-1,1-1,Heracles Almelo (1)
?,(Sun) 9 Aug 2015 (31),AZ Alkmaar (1),0-3,0-3,Ajax Amsterdam (1)
?,(Sun) 9 Aug 2015 (31),Willem II Tilburg (1),1-1,0-0,Vitesse Arnhem (1)
?,(Tue) 11 Aug 2015 (32),ADO Den Haag (1),2-2,1-1,PSV Eindhoven (1)
?,(Tue) 11 Aug 2015 (32),SC Heerenveen (1),3-1,2-0,BV De Graafschap (1)
?,(Wed) 12 Aug 2015 (32),FC Groningen (1),1-1,0-1,FC Twente (1)
?,(Wed) 12 Aug 2015 (32),NEC Nijmegen (1),1-0,0-0,SBV Excelsior Rotterdam (1)
?,(Wed) 12 Aug 2015 (32),PEC Zwolle (1),2-2,2-0,SC Cambuur (1)
?,(Fri) 14 Aug 2015 (32),Vitesse Arnhem (2),3-0,1-0,Roda JC Kerkrade (2)
?,(Sat) 15 Aug 2015 (32),Ajax Amsterdam (2),3-0,1-0,Willem II Tilburg (2)
?,(Sat) 15 Aug 2015 (32),SBV Excelsior Rotterdam (2),2-2,2-1,AZ Alkmaar (2)
?,(Sat) 15 Aug 2015 (32),BV De Graafschap (2),0-3,0-0,PEC Zwolle (2)
?,(Sat) 15 Aug 2015 (32),FC Twente (2),1-4,0-2,ADO Den Haag (2)
?,(Sun) 16 Aug 2015 (32),SC Cambuur (2),0-2,0-0,Feyenoord Rotterdam (2)
?,(Sun) 16 Aug 2015 (32),Heracles Almelo (2),3-0,1-0,NEC Nijmegen (2)
?,(Sun) 16 Aug 2015 (32),PSV Eindhoven (2),2-0,1-0,FC Groningen (2)
?,(Sun) 16 Aug 2015 (32),FC Utrecht (2),1-1,1-0,SC Heerenveen (2)
?,(Fri) 21 Aug 2015 (33),FC Groningen (3),2-0,0-0,SBV Excelsior Rotterdam (3)
?,(Sat) 22 Aug 2015 (33),SC Cambuur (3),1-6,0-4,Heracles Almelo (3)
?,(Sat) 22 Aug 2015 (33),SC Heerenveen (3),1-1,0-0,PSV Eindhoven (3)
?,(Sat) 22 Aug 2015 (33),Roda JC Kerkrade (3),1-0,1-0,BV De Graafschap (3)
?,(Sun) 23 Aug 2015 (33),AZ Alkmaar (3),0-0,0-0,Willem II Tilburg (3)
?,(Sun) 23 Aug 2015 (33),ADO Den Haag (3),1-1,0-1,FC Utrecht (3)
?,(Sun) 23 Aug 2015 (33),Feyenoord Rotterdam (3),2-0,0-0,Vitesse Arnhem (3)
?,(Sun) 23 Aug 2015 (33),NEC Nijmegen (3),0-2,0-0,Ajax Amsterdam (3)
?,(Sun) 23 Aug 2015 (33),PEC Zwolle (3),2-1,1-0,FC Twente (3)
?,(Fri) 28 Aug 2015 (34),Willem II Tilburg (4),0-1,0-0,NEC Nijmegen (4)
?,(Sat) 29 Aug 2015 (34),SBV Excelsior Rotterdam (4),3-0,0-0,BV De Graafschap (4)
?,(Sat) 29 Aug 2015 (34),SC Heerenveen (4),1-1,1-0,PEC Zwolle (4)
?,(Sat) 29 Aug 2015 (34),Heracles Almelo (4),2-0,1-0,FC Twente (4)
?,(Sat) 29 Aug 2015 (34),FC Utrecht (4),2-0,1-0,FC Groningen (4)
?,(Sun) 30 Aug 2015 (34),Ajax Amsterdam (4),4-0,2-0,ADO Den Haag (4)
?,(Sun) 30 Aug 2015 (34),AZ Alkmaar (4),0-1,0-1,Roda JC Kerkrade (4)
?,(Sun) 30 Aug 2015 (34),PSV Eindhoven (4),3-1,1-1,Feyenoord Rotterdam (4)
?,(Sun) 30 Aug 2015 (34),Vitesse Arnhem (4),4-1,2-1,SC Cambuur (4)
?,(Sat) 12 Sep 2015 (36),SC Cambuur (5),0-6,0-3,PSV Eindhoven (5)
?,(Sat) 12 Sep 2015 (36),BV De Graafschap (5),1-3,1-1,AZ Alkmaar (5)
?,(Sat) 12 Sep 2015 (36),Roda JC Kerkrade (5),0-0,0-0,NEC Nijmegen (5)
?,(Sat) 12 Sep 2015 (36),FC Twente (5),2-2,1-0,Ajax Amsterdam (5)
?,(Sat) 12 Sep 2015 (36),PEC Zwolle (5),3-0,2-0,SBV Excelsior Rotterdam (5)
?,(Sun) 13 Sep 2015 (36),ADO Den Haag (5),0-1,0-1,Heracles Almelo (5)
?,(Sun) 13 Sep 2015 (36),Feyenoord Rotterdam (5),1-0,0-0,Willem II Tilburg (5)
?,(Sun) 13 Sep 2015 (36),FC Groningen (5),3-1,2-0,SC Heerenveen (5)
?,(Sun) 13 Sep 2015 (36),FC Utrecht (5),2-1,1-1,Vitesse Arnhem (5)
?,(Fri) 18 Sep 2015 (37),NEC Nijmegen (6),2-0,1-0,SC Heerenveen (6)
?,(Sat) 19 Sep 2015 (37),SC Cambuur (6),0-0,0-0,FC Twente (6)
?,(Sat) 19 Sep 2015 (37),Heracles Almelo (6),2-1,2-1,PSV Eindhoven (6)
?,(Sat) 19 Sep 2015 (37),Willem II Tilburg (6),3-1,1-0,FC Utrecht (6)
?,(Sat) 19 Sep 2015 (37),PEC Zwolle (6),2-1,0-1,ADO Den Haag (6)
?,(Sun) 20 Sep 2015 (37),SBV Excelsior Rotterdam (6),0-2,0-2,Ajax Amsterdam (6)
?,(Sun) 20 Sep 2015 (37),FC Groningen (6),2-0,1-0,AZ Alkmaar (6)
?,(Sun) 20 Sep 2015 (37),Roda JC Kerkrade (6),1-1,1-1,Feyenoord Rotterdam (6)
?,(Sun) 20 Sep 2015 (37),Vitesse Arnhem (6),3-0,2-0,BV De Graafschap (6)
?,(Sat) 26 Sep 2015 (38),Ajax Amsterdam (7),2-0,1-0,FC Groningen (7)
?,(Sat) 26 Sep 2015 (38),AZ Alkmaar (7),3-1,2-0,Heracles Almelo (7)
?,(Sat) 26 Sep 2015 (38),SC Heerenveen (7),0-0,0-0,Vitesse Arnhem (7)
?,(Sat) 26 Sep 2015 (38),PSV Eindhoven (7),2-1,1-0,NEC Nijmegen (7)
?,(Sat) 26 Sep 2015 (38),FC Utrecht (7),3-3,0-1,SC Cambuur (7)
?,(Sun) 27 Sep 2015 (38),ADO Den Haag (7),3-3,1-1,SBV Excelsior Rotterdam (7)
?,(Sun) 27 Sep 2015 (38),Feyenoord Rotterdam (7),2-0,0-0,PEC Zwolle (7)
?,(Sun) 27 Sep 2015 (38),BV De Graafschap (7),2-2,0-2,Willem II Tilburg (7)
?,(Sun) 27 Sep 2015 (38),FC Twente (7),2-1,2-0,Roda JC Kerkrade (7)
?,(Fri) 2 Oct 2015 (39),Heracles Almelo (8),2-0,1-0,SC Heerenveen (8)
?,(Sat) 3 Oct 2015 (39),SBV Excelsior Rotterdam (8),1-0,0-0,FC Utrecht (8)
?,(Sat) 3 Oct 2015 (39),NEC Nijmegen (8),4-1,1-1,ADO Den Haag (8)
?,(Sat) 3 Oct 2015 (39),Roda JC Kerkrade (8),1-1,0-1,SC Cambuur (8)
?,(Sat) 3 Oct 2015 (39),Willem II Tilburg (8),0-1,0-1,PEC Zwolle (8)
?,(Sun) 4 Oct 2015 (39),Ajax Amsterdam (8),1-2,1-1,PSV Eindhoven (8)
?,(Sun) 4 Oct 2015 (39),AZ Alkmaar (8),3-1,0-0,FC Twente (8)
?,(Sun) 4 Oct 2015 (39),BV De Graafschap (8),1-2,1-0,Feyenoord Rotterdam (8)
?,(Sun) 4 Oct 2015 (39),Vitesse Arnhem (8),5-0,1-0,FC Groningen (8)
?,(Sat) 17 Oct 2015 (41),SC Cambuur (9),1-1,0-1,AZ Alkmaar (9)
?,(Sat) 17 Oct 2015 (41),FC Groningen (9),2-1,1-0,Willem II Tilburg (9)
?,(Sat) 17 Oct 2015 (41),Heracles Almelo (9),0-2,0-2,Ajax Amsterdam (9)
?,(Sat) 17 Oct 2015 (41),PSV Eindhoven (9),1-1,0-0,SBV Excelsior Rotterdam (9)
?,(Sat) 17 Oct 2015 (41),FC Utrecht (9),1-1,1-1,Roda JC Kerkrade (9)
?,(Sun) 18 Oct 2015 (41),ADO Den Haag (9),1-1,1-1,BV De Graafschap (9)
?,(Sun) 18 Oct 2015 (41),SC Heerenveen (9),2-5,0-5,Feyenoord Rotterdam (9)
?,(Sun) 18 Oct 2015 (41),FC Twente (9),1-0,0-0,NEC Nijmegen (9)
?,(Sun) 18 Oct 2015 (41),PEC Zwolle (9),1-5,1-3,Vitesse Arnhem (9)
?,(Fri) 23 Oct 2015 (42),PEC Zwolle (10),1-2,1-1,FC Utrecht (10)
?,(Sat) 24 Oct 2015 (42),BV De Graafschap (10),0-1,0-0,Heracles Almelo (10)
?,(Sat) 24 Oct 2015 (42),Roda JC Kerkrade (10),1-2,1-1,SBV Excelsior Rotterdam (10)
?,(Sat) 24 Oct 2015 (42),FC Twente (10),1-3,0-0,PSV Eindhoven (10)
?,(Sat) 24 Oct 2015 (42),Willem II Tilburg (10),2-2,1-0,SC Heerenveen (10)
?,(Sun) 25 Oct 2015 (42),SC Cambuur (10),1-1,0-0,ADO Den Haag (10)
?,(Sun) 25 Oct 2015 (42),Feyenoord Rotterdam (10),3-1,1-1,AZ Alkmaar (10)
?,(Sun) 25 Oct 2015 (42),NEC Nijmegen (10),1-1,0-1,FC Groningen (10)
?,(Sun) 25 Oct 2015 (42),Vitesse Arnhem (10),1-3,0-0,Ajax Amsterdam (10)
?,(Fri) 30 Oct 2015 (43),Heracles Almelo (11),2-1,2-0,Willem II Tilburg (11)
?,(Sat) 31 Oct 2015 (43),Ajax Amsterdam (11),6-0,3-0,Roda JC Kerkrade (11)
?,(Sat) 31 Oct 2015 (43),SBV Excelsior Rotterdam (11),0-3,0-1,Vitesse Arnhem (11)
?,(Sat) 31 Oct 2015 (43),BV De Graafschap (11),3-6,1-3,PSV Eindhoven (11)
?,(Sat) 31 Oct 2015 (43),FC Groningen (11),2-0,2-0,PEC Zwolle (11)
?,(Sun) 1 Nov 2015 (43),AZ Alkmaar (11),2-4,1-2,NEC Nijmegen (11)
?,(Sun) 1 Nov 2015 (43),ADO Den Haag (11),1-0,0-0,Feyenoord Rotterdam (11)
?,(Sun) 1 Nov 2015 (43),SC Heerenveen (11),2-0,2-0,SC Cambuur (11)
?,(Sun) 1 Nov 2015 (43),FC Utrecht (11),4-2,2-2,FC Twente (11)
?,(Fri) 6 Nov 2015 (44),Roda JC Kerkrade (12),1-1,1-1,ADO Den Haag (12)
?,(Sat) 7 Nov 2015 (44),NEC Nijmegen (12),2-0,1-0,BV De Graafschap (12)
?,(Sat) 7 Nov 2015 (44),FC Twente (12),1-4,0-2,SC Heerenveen (12)
?,(Sat) 7 Nov 2015 (44),Willem II Tilburg (12),2-3,2-2,SBV Excelsior Rotterdam (12)
?,(Sat) 7 Nov 2015 (44),PEC Zwolle (12),1-1,0-1,Heracles Almelo (12)
?,(Sun) 8 Nov 2015 (44),SC Cambuur (12),2-2,2-0,FC Groningen (12)
?,(Sun) 8 Nov 2015 (44),Feyenoord Rotterdam (12),1-1,1-0,Ajax Amsterdam (12)
?,(Sun) 8 Nov 2015 (44),PSV Eindhoven (12),3-1,1-0,FC Utrecht (12)
?,(Sun) 8 Nov 2015 (44),Vitesse Arnhem (12),0-2,0-0,AZ Alkmaar (12)
?,(Sat) 21 Nov 2015 (46),Ajax Amsterdam (13),5-1,4-1,SC Cambuur (13)
?,(Sat) 21 Nov 2015 (46),AZ Alkmaar (13),3-1,2-1,SC Heerenveen (13)
?,(Sat) 21 Nov 2015 (46),BV De Graafschap (13),1-2,0-1,FC Groningen (13)
?,(Sat) 21 Nov 2015 (46),Roda JC Kerkrade (13),0-5,0-2,PEC Zwolle (13)
?,(Sat) 21 Nov 2015 (46),Willem II Tilburg (13),2-2,0-1,PSV Eindhoven (13)
?,(Sun) 22 Nov 2015 (46),ADO Den Haag (13),2-2,1-2,Vitesse Arnhem (13)
?,(Sun) 22 Nov 2015 (46),Feyenoord Rotterdam (13),5-0,2-0,FC Twente (13)
?,(Sun) 22 Nov 2015 (46),Heracles Almelo (13),0-0,0-0,SBV Excelsior Rotterdam (13)
?,(Sun) 22 Nov 2015 (46),NEC Nijmegen (13),1-0,0-0,FC Utrecht (13)
?,(Fri) 27 Nov 2015 (47),SC Cambuur (14),2-3,1-2,BV De Graafschap (14)
?,(Sat) 28 Nov 2015 (47),SBV Excelsior Rotterdam (14),2-4,1-2,Feyenoord Rotterdam (14)
?,(Sat) 28 Nov 2015 (47),SC Heerenveen (14),3-0,2-0,Roda JC Kerkrade (14)
?,(Sat) 28 Nov 2015 (47),FC Twente (14),1-3,1-3,Willem II Tilburg (14)
?,(Sun) 29 Nov 2015 (47),FC Groningen (14),2-1,0-1,ADO Den Haag (14)
?,(Sun) 29 Nov 2015 (47),PSV Eindhoven (14),3-0,3-0,AZ Alkmaar (14)
?,(Sun) 29 Nov 2015 (47),FC Utrecht (14),4-2,0-1,Heracles Almelo (14)
?,(Sun) 29 Nov 2015 (47),Vitesse Arnhem (14),1-0,0-0,NEC Nijmegen (14)
?,(Sun) 29 Nov 2015 (47),PEC Zwolle (14),0-2,0-1,Ajax Amsterdam (14)
?,(Fri) 4 Dec 2015 (48),AZ Alkmaar (15),0-1,0-1,ADO Den Haag (15)
?,(Sat) 5 Dec 2015 (48),Ajax Amsterdam (15),5-2,3-0,SC Heerenveen (15)
?,(Sat) 5 Dec 2015 (48),SBV Excelsior Rotterdam (15),1-1,1-0,FC Twente (15)
?,(Sat) 5 Dec 2015 (48),BV De Graafschap (15),0-1,0-1,FC Utrecht (15)
?,(Sat) 5 Dec 2015 (48),Vitesse Arnhem (15),0-1,0-0,PSV Eindhoven (15)
?,(Sun) 6 Dec 2015 (48),Feyenoord Rotterdam (15),3-0,1-0,Heracles Almelo (15)
?,(Sun) 6 Dec 2015 (48),NEC Nijmegen (15),2-2,0-2,PEC Zwolle (15)
?,(Sun) 6 Dec 2015 (48),Roda JC Kerkrade (15),0-0,0-0,FC Groningen (15)
?,(Sun) 6 Dec 2015 (48),Willem II Tilburg (15),3-0,1-0,SC Cambuur (15)
?,(Fri) 11 Dec 2015 (49),SC Heerenveen (16),2-1,1-0,SBV Excelsior Rotterdam (16)
?,(Sat) 12 Dec 2015 (49),SC Cambuur (16),3-1,1-1,NEC Nijmegen (16)
?,(Sat) 12 Dec 2015 (49),ADO Den Haag (16),1-1,1-0,Willem II Tilburg (16)
?,(Sat) 12 Dec 2015 (49),PSV Eindhoven (16),1-1,0-0,Roda JC Kerkrade (16)
?,(Sat) 12 Dec 2015 (49),FC Twente (16),2-1,1-1,BV De Graafschap (16)
?,(Sun) 13 Dec 2015 (49),FC Groningen (16),1-1,1-0,Feyenoord Rotterdam (16)
?,(Sun) 13 Dec 2015 (49),Heracles Almelo (16),1-1,0-0,Vitesse Arnhem (16)
?,(Sun) 13 Dec 2015 (49),FC Utrecht (16),1-0,0-0,Ajax Amsterdam (16)
?,(Sun) 13 Dec 2015 (49),PEC Zwolle (16),2-1,2-0,AZ Alkmaar (16)
?,(Fri) 18 Dec 2015 (50),Vitesse Arnhem (17),5-1,2-1,FC Twente (17)
?,(Sat) 19 Dec 2015 (50),AZ Alkmaar (17),2-2,1-0,FC Utrecht (17)
?,(Sat) 19 Dec 2015 (50),Heracles Almelo (17),2-1,1-1,FC Groningen (17)
?,(Sat) 19 Dec 2015 (50),PSV Eindhoven (17),3-2,2-2,PEC Zwolle (17)
