Date,Team 1,Score,Team 2,Tournament,City
Wed Feb 19 1986,Spain,3-0,Belgium,Friendly,Elche › Spain
Thu Feb 20 1986,Iran,2-0,Ghana,Friendly,Teheran › Iran
Fri Feb 21 1986,Bahrain,0-0,Finland,Friendly,Manama › Bahrain
Fri Feb 21 1986,Saudi Arabia,1-1,Algeria,Friendly,Khobar › Saudi Arabia
Sun Feb 23 1986,Liberia,0-1,Burkina Faso,West African Cup,Accra › Ghana
Mon Feb 24 1986,Bahrain,0-4,Finland,Friendly,Manama › Bahrain
Mon Feb 24 1986,Burkina Faso,0-1,Togo,West African Cup,Accra › Ghana
Mon Feb 24 1986,Ghana,2-0,Niger,West African Cup,Accra › Ghana
Tue Feb 25 1986,Algeria,4-1,Mozambique,Friendly,Algiers › Algeria
Tue Feb 25 1986,Ghana,2-2,Togo,West African Cup,Accra › Ghana
Tue Feb 25 1986,Liberia,3-0,Niger,West African Cup,Accra › Ghana
Tue Feb 25 1986,Saudi Arabia,1-2,Wales,Friendly,Khobar › Saudi Arabia
Wed Feb 26 1986,Burkina Faso,0-0,Niger,West African Cup,Accra › Ghana
Wed Feb 26 1986,France,0-0,Northern Ireland,Friendly,Paris › France
Wed Feb 26 1986,Ghana,3-0,Liberia,West African Cup,Accra › Ghana
Wed Feb 26 1986,Grenada,1-2,Norway,Friendly,St. George's › Grenada
Wed Feb 26 1986,Israel,1-2,England,Friendly,Ramat-Gan › Israel
Wed Feb 26 1986,Qatar,1-1,Paraguay,Friendly,Doha › Qatar
Wed Feb 26 1986,Tunisia,1-1,Cameroon,Friendly,Tunis › Tunisia
Thu Feb 27 1986,Ghana,2-0,Burkina Faso,West African Cup,Accra › Ghana
Thu Feb 27 1986,Togo,1-0,Liberia,West African Cup,Accra › Ghana
Fri Feb 28 1986,Egypt,2-2,Romania,Friendly,Alexandria › Egypt
Fri Feb 28 1986,Niger,3-1,Togo,West African Cup,Accra › Ghana
Fri Feb 28 1986,Saudi Arabia,0-1,Finland,Friendly,Khobar › Saudi Arabia
Sat Mar 1 1986,Ghana,2-0,Burkina Faso,West African Cup,Accra › Ghana
Sat Mar 1 1986,Qatar,0-3,Paraguay,Friendly,Doha › Qatar
Sat Mar 1 1986,Saint Lucia,0-6,Norway,Friendly,Castries › Saint Lucia
Sat Mar 1 1986,Togo,3-1,Niger,West African Cup,Accra › Ghana
Sun Mar 2 1986,Burkina Faso,1-2,Niger,West African Cup,Accra › Ghana
Sun Mar 2 1986,Egypt,0-1,Romania,Friendly,Alexandria › Egypt
Sun Mar 2 1986,Ghana,1-0,Togo,West African Cup,Accra › Ghana
Mon Mar 3 1986,Guadeloupe,1-2,Norway,Friendly,Basse-Terre › Guadeloupe
Wed Mar 5 1986,Martinique,0-1,Norway,Friendly,Fort-de-France › Martinique
Wed Mar 5 1986,Thailand,1-1,Indonesia,King's Cup,Bangkok › Thailand
Thu Mar 6 1986,Mexico,1-1,Denmark,Friendly,Los Angeles › United States
Fri Mar 7 1986,Egypt,0-1,Senegal,African Cup of Nations,Cairo › Egypt
Fri Mar 7 1986,Ivory Coast,3-0,Mozambique,African Cup of Nations,Cairo › Egypt
Sat Mar 8 1986,Algeria,0-0,Morocco,African Cup of Nations,Alexandria › Egypt
Sat Mar 8 1986,Bahrain,1-2,Paraguay,Friendly,Manama › Bahrain
Sat Mar 8 1986,Cameroon,3-2,Zambia,African Cup of Nations,Alexandria › Egypt
Mon Mar 10 1986,Egypt,2-0,Ivory Coast,African Cup of Nations,Cairo › Egypt
Mon Mar 10 1986,Mozambique,0-2,Senegal,African Cup of Nations,Cairo › Egypt
Tue Mar 11 1986,Algeria,0-0,Zambia,African Cup of Nations,Alexandria › Egypt
Tue Mar 11 1986,Bahrain,2-1,Iceland,Friendly,Manama › Bahrain
Tue Mar 11 1986,Cameroon,1-1,Morocco,African Cup of Nations,Alexandria › Egypt
Wed Mar 12 1986,German DR,0-1,Netherlands,Friendly,Leipzig › German DR
Wed Mar 12 1986,Germany,2-0,Brazil,Friendly,Frankfurt am Main › Germany
Wed Mar 12 1986,Saudi Arabia,0-0,Paraguay,Friendly,Khobar › Saudi Arabia
Wed Mar 12 1986,Turkey,1-0,Switzerland,Friendly,Adana › Turkey
Thu Mar 13 1986,Egypt,2-0,Mozambique,African Cup of Nations,Cairo › Egypt
Thu Mar 13 1986,Ivory Coast,1-0,Senegal,African Cup of Nations,Cairo › Egypt
Fri Mar 14 1986,Algeria,2-3,Cameroon,African Cup of Nations,Alexandria › Egypt
Fri Mar 14 1986,Djibouti,1-5,Ethiopia,Friendly,Djibouti › Djibouti
Fri Mar 14 1986,Iraq,1-1,Romania,Friendly,Baghdad › Iraq
Fri Mar 14 1986,Morocco,1-0,Zambia,African Cup of Nations,Alexandria › Egypt
Sat Mar 15 1986,Bahrain,0-2,Iceland,Friendly,Manama › Bahrain
Sun Mar 16 1986,Hungary,3-0,Brazil,Friendly,Budapest › Hungary
Mon Mar 17 1986,Cameroon,1-0,Ivory Coast,African Cup of Nations,Alexandria › Egypt
Mon Mar 17 1986,Egypt,1-0,Morocco,African Cup of Nations,Cairo › Egypt
Tue Mar 18 1986,Djibouti,1-1,Ethiopia,Friendly,Djibouti › Djibouti
Wed Mar 19 1986,Kuwait,1-0,Iceland,Friendly,Kuwait City › Kuwait
Thu Mar 20 1986,Ivory Coast,3-2,Morocco,African Cup of Nations,Cairo › Egypt
Fri Mar 21 1986,Egypt,0-0,Cameroon,African Cup of Nations,Cairo › Egypt
Sat Mar 22 1986,Bahrain,0-0,Iraq,Gulf Cup,Riffa › Bahrain
Sun Mar 23 1986,Qatar,2-1,Oman,Gulf Cup,Riffa › Bahrain
Sun Mar 23 1986,Saudi Arabia,1-3,Kuwait,Gulf Cup,Riffa › Bahrain
Mon Mar 24 1986,United Arab Emirates,2-2,Iraq,Gulf Cup,Riffa › Bahrain
Tue Mar 25 1986,Bahrain,2-1,Saudi Arabia,Gulf Cup,Riffa › Bahrain
Tue Mar 25 1986,Kuwait,2-0,Oman,Gulf Cup,Riffa › Bahrain
Wed Mar 26 1986,France,2-0,Argentina,Friendly,Paris › France
Wed Mar 26 1986,Greece,2-0,German DR,Friendly,Athens › Greece
Wed Mar 26 1986,Republic of Ireland,0-1,Wales,Friendly,Dublin › Republic of Ireland
Wed Mar 26 1986,Italy,2-1,Austria,Friendly,Udine › Italy
Wed Mar 26 1986,Northern Ireland,1-1,Denmark,Friendly,Belfast › Northern Ireland
Wed Mar 26 1986,Russia,0-1,England,Friendly,Tbilisi › Soviet Union
Wed Mar 26 1986,Scotland,3-0,Romania,Friendly,Glasgow › Scotland
Wed Mar 26 1986,Spain,3-0,Poland,Friendly,Cádiz › Spain
Thu Mar 27 1986,Qatar,1-1,Iraq,Gulf Cup,Riffa › Bahrain
Fri Mar 28 1986,Saudi Arabia,3-1,Oman,Gulf Cup,Riffa › Bahrain
Fri Mar 28 1986,United Arab Emirates,0-1,Kuwait,Gulf Cup,Manama › Bahrain
Sat Mar 29 1986,Bahrain,0-0,Qatar,Gulf Cup,Riffa › Bahrain
Sun Mar 30 1986,Iraq,1-2,Saudi Arabia,Gulf Cup,Riffa › Bahrain
Sun Mar 30 1986,Oman,0-1,United Arab Emirates,Gulf Cup,Riffa › Bahrain
Tue Apr 1 1986,Brazil,4-0,Peru,Friendly,São Luís › Brazil
Tue Apr 1 1986,Kuwait,2-1,Qatar,Gulf Cup,Riffa › Bahrain
Wed Apr 2 1986,Bahrain,0-0,Oman,Gulf Cup,Riffa › Bahrain
Wed Apr 2 1986,Saudi Arabia,0-2,United Arab Emirates,Gulf Cup,Riffa › Bahrain
Thu Apr 3 1986,Iraq,1-2,Kuwait,Gulf Cup,Riffa › Bahrain
Sat Apr 5 1986,Bahrain,1-3,United Arab Emirates,Gulf Cup,Riffa › Bahrain
Sat Apr 5 1986,Qatar,0-2,Saudi Arabia,Gulf Cup,Riffa › Bahrain
Sun Apr 6 1986,Oman,2-3,Iraq,Gulf Cup,Riffa › Bahrain
Mon Apr 7 1986,Bahrain,1-1,Kuwait,Gulf Cup,Riffa › Bahrain
Mon Apr 7 1986,Qatar,3-2,United Arab Emirates,Gulf Cup,Riffa › Bahrain
Tue Apr 8 1986,Brazil,3-0,German DR,Friendly,Goiânia › Brazil
Wed Apr 9 1986,Bulgaria,3-0,Denmark,Friendly,Sofia › Bulgaria
Wed Apr 9 1986,Switzerland,0-1,Germany,Friendly,Basel › Switzerland
Sun Apr 13 1986,Mexico,1-0,Uruguay,Friendly,Los Angeles › United States
Thu Apr 17 1986,Brazil,3-0,Finland,Friendly,Brasília › Brazil
Mon Apr 21 1986,Wales,0-0,Uruguay,Friendly,Wrexham › Wales
Wed Apr 23 1986,Belgium,2-0,Bulgaria,Friendly,Brussels › Belgium
Wed Apr 23 1986,Czechoslovakia,2-0,German DR,Friendly,Nitra › Czechoslovakia
Wed Apr 23 1986,England,2-1,Scotland,Rous Cup,London › England
Wed Apr 23 1986,Republic of Ireland,1-1,Uruguay,Friendly,Dublin › Republic of Ireland
Wed Apr 23 1986,Northern Ireland,2-1,Morocco,Friendly,Belfast › Northern Ireland
Wed Apr 23 1986,Romania,2-1,Russia,Friendly,Timişoara › Romania
Fri Apr 25 1986,China PR,5-0,Nepal,Friendly,Islamabad › Pakistan
Fri Apr 25 1986,Pakistan,1-0,Sri Lanka,Friendly,Islamabad › Pakistan
Sat Apr 26 1986,Pakistan,1-0,South Korea,Friendly,Islamabad › Pakistan
Sat Apr 26 1986,Eswatini,0-1,Botswana,Friendly,Mbabane › Eswatini
Sun Apr 27 1986,Mexico,3-0,Canada,Friendly,Mexico City › Mexico
Sun Apr 27 1986,Nepal,2-2,Sri Lanka,Friendly,Islamabad › Pakistan
Mon Apr 28 1986,Pakistan,0-3,China PR,Friendly,Islamabad › Pakistan
Tue Apr 29 1986,South Korea,5-0,Nepal,Friendly,Islamabad › Pakistan
Tue Apr 29 1986,Netherlands,0-0,Scotland,Friendly,Eindhoven › Netherlands
Wed Apr 30 1986,Brazil,4-2,Yugoslavia,Friendly,Recife › Brazil
Wed Apr 30 1986,Bulgaria,3-0,North Korea,Friendly,Sofia › Bulgaria
Wed Apr 30 1986,South Korea,4-0,Sri Lanka,Friendly,Islamabad › Pakistan
Wed Apr 30 1986,Norway,1-0,Argentina,Friendly,Oslo › Norway
Thu May 1 1986,China PR,3-0,Sri Lanka,Friendly,Islamabad › Pakistan
Thu May 1 1986,Sweden,0-0,Greece,Friendly,Malmö › Sweden
Fri May 2 1986,China PR,1-1,South Korea,Friendly,Islamabad › Pakistan
Fri May 2 1986,Pakistan,5-0,Nepal,Friendly,Islamabad › Pakistan
Tue May 6 1986,Switzerland,2-0,Algeria,Friendly,Geneva › Switzerland
Wed May 7 1986,Brazil,1-1,Chile,Friendly,Curitiba › Brazil
Wed May 7 1986,Russia,0-0,Finland,Friendly,Moscow › Soviet Union
Fri May 9 1986,French Guiana,0-0,Réunion,Friendly,Gagny › France
Sat May 10 1986,Canada,2-0,Wales,Friendly,Toronto › Canada
Sun May 11 1986,Germany,1-1,Yugoslavia,Friendly,Bochum › Germany
Sun May 11 1986,Italy,2-0,China PR,Friendly,Naples › Italy
Sun May 11 1986,Japan,2-1,Algeria,Kirin Cup,Matsuyama › Japan
Tue May 13 1986,Norway,1-0,Denmark,Friendly,Oslo › Norway
Wed May 14 1986,Austria,1-0,Sweden,Friendly,Salzburg › Austria
Wed May 14 1986,Germany,3-1,Netherlands,Friendly,Dortmund › Germany
Fri May 16 1986,Denmark,1-0,Poland,Friendly,Copenhagen › Denmark
Sat May 17 1986,Mexico,0-3,England,Friendly,Los Angeles › United States
Mon May 19 1986,Belgium,1-3,Yugoslavia,Friendly,Brussels › Belgium
Mon May 19 1986,Canada,0-3,Wales,Friendly,Vancouver › Canada
Wed May 21 1986,Panama,2-1,Dominican Republic,Friendly,Panama City › Panama
Sat May 24 1986,Canada,0-1,England,Friendly,Burnaby › Canada
Sun May 25 1986,Iceland,1-2,Republic of Ireland,Friendly,Reykjavík › Iceland
Tue May 27 1986,Czechoslovakia,0-1,Republic of Ireland,Friendly,Reykjavík › Iceland
Wed May 28 1986,China PR,2-1,Iran,Friendly,Beijing › China PR
Thu May 29 1986,Iceland,1-2,Czechoslovakia,Friendly,Reykjavík › Iceland
Sat May 31 1986,Bulgaria,1-1,Italy,FIFA World Cup,Mexico City › Mexico
Sat May 31 1986,Macau,2-3,Hong Kong,Friendly,Macau › Macau
Sun Jun 1 1986,Canada,0-1,France,FIFA World Cup,León › Mexico
Sun Jun 1 1986,Spain,0-1,Brazil,FIFA World Cup,Guadalajara › Mexico
Mon Jun 2 1986,Argentina,3-1,South Korea,FIFA World Cup,Mexico City › Mexico
Mon Jun 2 1986,Morocco,0-0,Poland,FIFA World Cup,Monterrey › Mexico
Mon Jun 2 1986,Russia,6-0,Hungary,FIFA World Cup,Irapuato › Mexico
Tue Jun 3 1986,Algeria,1-1,Northern Ireland,FIFA World Cup,Guadalajara › Mexico
Tue Jun 3 1986,Djibouti,0-2,Ethiopia,Friendly,Djibouti › Djibouti
Tue Jun 3 1986,Mexico,2-1,Belgium,FIFA World Cup,Mexico City › Mexico
Tue Jun 3 1986,Portugal,1-0,England,FIFA World Cup,Monterrey › Mexico
Wed Jun 4 1986,Nepal,4-2,Hong Kong,Friendly,Kathmandu › Nepal
Wed Jun 4 1986,Paraguay,1-0,Iraq,FIFA World Cup,Toluca › Mexico
Wed Jun 4 1986,Romania,3-1,Norway,Friendly,Bucharest › Romania
Wed Jun 4 1986,Scotland,0-1,Denmark,FIFA World Cup,Nezahualcóyotl › Mexico
Wed Jun 4 1986,Uruguay,1-1,Germany,FIFA World Cup,Querétaro › Mexico
Thu Jun 5 1986,France,1-1,Russia,FIFA World Cup,León › Mexico
Thu Jun 5 1986,Italy,1-1,Argentina,FIFA World Cup,Puebla › Mexico
Thu Jun 5 1986,South Korea,1-1,Bulgaria,FIFA World Cup,Mexico City › Mexico
Fri Jun 6 1986,Brazil,1-0,Algeria,FIFA World Cup,Guadalajara › Mexico
Fri Jun 6 1986,England,0-0,Morocco,FIFA World Cup,Monterrey › Mexico
Fri Jun 6 1986,Hungary,2-0,Canada,FIFA World Cup,Irapuato › Mexico
Fri Jun 6 1986,Mauritius,0-1,Réunion,Friendly,Curepipe › Mauritius
Sat Jun 7 1986,Mexico,1-1,Paraguay,FIFA World Cup,Mexico City › Mexico
Sat Jun 7 1986,Nepal,4-0,Bhutan,Friendly,Kathmandu › Nepal
Sat Jun 7 1986,Northern Ireland,1-2,Spain,FIFA World Cup,Guadalajara › Mexico
Sat Jun 7 1986,Poland,1-0,Portugal,FIFA World Cup,Monterrey › Mexico
Sun Jun 8 1986,Denmark,6-1,Uruguay,FIFA World Cup,Nezahualcóyotl › Mexico
Sun Jun 8 1986,Germany,2-1,Scotland,FIFA World Cup,Querétaro › Mexico
Sun Jun 8 1986,Iraq,1-2,Belgium,FIFA World Cup,Toluca › Mexico
Mon Jun 9 1986,Hungary,0-3,France,FIFA World Cup,León › Mexico
Mon Jun 9 1986,Russia,2-0,Canada,FIFA World Cup,Irapuato › Mexico
Tue Jun 10 1986,Argentina,2-0,Bulgaria,FIFA World Cup,Mexico City › Mexico
Tue Jun 10 1986,South Korea,2-3,Italy,FIFA World Cup,Puebla › Mexico
Wed Jun 11 1986,England,3-0,Poland,FIFA World Cup,Monterrey › Mexico
Wed Jun 11 1986,Guyana,2-1,Barbados,Friendly,Georgetown › Guyana
Wed Jun 11 1986,Mexico,1-0,Iraq,FIFA World Cup,Mexico City › Mexico
Wed Jun 11 1986,Paraguay,2-2,Belgium,FIFA World Cup,Toluca › Mexico
Wed Jun 11 1986,Portugal,1-3,Morocco,FIFA World Cup,Guadalajara › Mexico
Thu Jun 12 1986,Algeria,0-3,Spain,FIFA World Cup,Monterrey › Mexico
Thu Jun 12 1986,Northern Ireland,0-3,Brazil,FIFA World Cup,Guadalajara › Mexico
Fri Jun 13 1986,Denmark,2-0,Germany,FIFA World Cup,Querétaro › Mexico
Fri Jun 13 1986,Réunion,0-0,Mauritius,Friendly,Saint-Pierre › Réunion
Fri Jun 13 1986,Scotland,0-0,Uruguay,FIFA World Cup,Nezahualcóyotl › Mexico
Sun Jun 15 1986,Mexico,2-0,Bulgaria,FIFA World Cup,Mexico City › Mexico
Sun Jun 15 1986,Russia,3-4,Belgium,FIFA World Cup,León › Mexico
Mon Jun 16 1986,Argentina,1-0,Uruguay,FIFA World Cup,Puebla › Mexico
Mon Jun 16 1986,Brazil,4-0,Poland,FIFA World Cup,Guadalajara › Mexico
Tue Jun 17 1986,Italy,0-2,France,FIFA World Cup,Mexico City › Mexico
Tue Jun 17 1986,Morocco,0-1,Germany,FIFA World Cup,Monterrey › Mexico
Wed Jun 18 1986,Denmark,1-5,Spain,FIFA World Cup,Querétaro › Mexico
Wed Jun 18 1986,England,3-0,Paraguay,FIFA World Cup,Mexico City › Mexico
Sat Jun 21 1986,Brazil,1-1,France,FIFA World Cup,Guadalajara › Mexico
Sat Jun 21 1986,Malawi,0-2,Zambia,Friendly,Blantyre › Malawi
Sat Jun 21 1986,Mexico,0-0,Germany,FIFA World Cup,Monterrey › Mexico
Sun Jun 22 1986,Argentina,2-1,England,FIFA World Cup,Mexico City › Mexico
Sun Jun 22 1986,Malawi,0-1,Zambia,Friendly,Lilongwe › Malawi
Sun Jun 22 1986,Spain,1-1,Belgium,FIFA World Cup,Puebla › Mexico
Wed Jun 25 1986,Argentina,2-0,Belgium,FIFA World Cup,Mexico City › Mexico
Wed Jun 25 1986,France,0-2,Germany,FIFA World Cup,Guadalajara › Mexico
Sat Jun 28 1986,France,4-2,Belgium,FIFA World Cup,Puebla › Mexico
Sun Jun 29 1986,Argentina,3-2,Germany,FIFA World Cup,Mexico City › Mexico
Mon Jun 30 1986,Burma,3-1,India,Friendly,Rangoon › Burma
Sun Jul 6 1986,Malawi,2-1,Uganda,Friendly,Blantyre › Malawi
Tue Jul 8 1986,Malawi,0-0,Uganda,Friendly,Lilongwe › Malawi
Thu Jul 10 1986,Malawi,0-0,Uganda,Friendly,Mzuzu › Malawi
Tue Jul 22 1986,Malaysia,1-0,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Jul 24 1986,Malaysia,3-0,India,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jul 25 1986,Japan,2-1,Syria,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 26 1986,India,4-3,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 26 1986,Liberia,0-0,Guinea,Friendly,Monrovia › Liberia
Sat Jul 26 1986,Malaysia,2-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 27 1986,Nigeria,2-2,Togo,Friendly,Monrovia › Liberia
Mon Jul 28 1986,Guinea,0-2,Ivory Coast,Friendly,Monrovia › Liberia
Mon Jul 28 1986,South Korea,0-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Jul 29 1986,Ghana,2-0,Nigeria,Friendly,Paynesville › Liberia
Wed Jul 30 1986,India,3-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 30 1986,Liberia,0-2,Ivory Coast,Friendly,Monrovia › Liberia
Thu Jul 31 1986,China PR,1-1,Congo,Friendly,Beijing › China PR
Thu Jul 31 1986,Ghana,1-1,Togo,Friendly,Monrovia › Liberia
Fri Aug 1 1986,Liberia,2-1,Guinea,Friendly,Monrovia › Liberia
Fri Aug 1 1986,Malaysia,2-1,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Aug 2 1986,Ghana,0-1,Ivory Coast,Friendly,Monrovia › Liberia
Sat Aug 2 1986,Liberia,1-0,Togo,Friendly,Monrovia › Liberia
Sun Aug 3 1986,Australia,1-1,Czechoslovakia,Friendly,Melbourne › Australia
Wed Aug 6 1986,Australia,0-1,Czechoslovakia,Friendly,Adelaide › Australia
Wed Aug 6 1986,Finland,1-3,Sweden,Friendly,Helsinki › Finland
Sun Aug 10 1986,Australia,0-3,Czechoslovakia,Friendly,Parramatta › Australia
Tue Aug 12 1986,Bahrain,2-3,Oman,Friendly,Manama › Bahrain
Wed Aug 13 1986,Senegal,1-0,Gabon,Friendly,Dakar › Senegal
Thu Aug 14 1986,Bahrain,2-0,Oman,Friendly,Manama › Bahrain
Sat Aug 16 1986,Guinea,2-1,Gambia,African Cup of Nations qualification,Conakry › Guinea
Tue Aug 19 1986,Switzerland,2-0,France,Friendly,Lausanne › Switzerland
Wed Aug 20 1986,Finland,1-0,German DR,Friendly,Lahti › Finland
Wed Aug 20 1986,Indonesia,0-1,Algeria,Indonesia Tournament,Jakarta › Indonesia
Wed Aug 20 1986,Norway,2-2,Romania,Friendly,Oslo › Norway
Wed Aug 20 1986,Sweden,0-0,Russia,Friendly,Gothenburg › Sweden
Sat Aug 23 1986,Malaysia,2-2,Algeria,Friendly,Kuala Lumpur › Malaysia
Sun Aug 24 1986,China PR,0-0,North Korea,Merlion Cup,Kallang › Singapore
Sun Aug 24 1986,Oman,1-0,Bahrain,Friendly,Muscat › Oman
Sun Aug 24 1986,Singapore,0-1,Canada,Merlion Cup,Kallang › Singapore
Tue Aug 26 1986,Oman,1-2,Bahrain,Friendly,Muscat › Oman
Wed Aug 27 1986,Austria,1-1,Switzerland,Friendly,Innsbruck › Austria
Wed Aug 27 1986,Canada,0-0,North Korea,Merlion Cup,Kallang › Singapore
Sat Aug 30 1986,Gambia,0-1,Guinea,African Cup of Nations qualification,Banjul › Gambia
Sat Aug 30 1986,Singapore,0-2,North Korea,Merlion Cup,Kallang › Singapore
Sun Aug 31 1986,China PR,1-0,Canada,Merlion Cup,Kallang › Singapore
Mon Sep 1 1986,Singapore,0-3,China PR,Merlion Cup,Kallang › Singapore
Wed Sep 3 1986,Singapore,1-2,China PR,Merlion Cup,Kallang › Singapore
Thu Sep 4 1986,Canada,0-2,North Korea,Merlion Cup,Kallang › Singapore
Sat Sep 6 1986,China PR,2-1,North Korea,Merlion Cup,Kallang › Singapore
Sat Sep 6 1986,Singapore,0-1,Canada,Merlion Cup,Kallang › Singapore
Sun Sep 7 1986,Singapore,0-4,Saudi Arabia,Friendly,Kallang › Singapore
Tue Sep 9 1986,Norway,0-0,Hungary,Friendly,Oslo › Norway
Wed Sep 10 1986,Belgium,2-2,Republic of Ireland,UEFA Euro qualification,Brussels › Belgium
Wed Sep 10 1986,Czechoslovakia,1-0,Netherlands,Friendly,Prague › Czechoslovakia
Wed Sep 10 1986,Finland,1-1,Wales,UEFA Euro qualification,Helsinki › Finland
Wed Sep 10 1986,German DR,0-1,Denmark,Friendly,Leipzig › German DR
Wed Sep 10 1986,Iceland,0-0,France,UEFA Euro qualification,Reykjavík › Iceland
Wed Sep 10 1986,Romania,4-0,Austria,UEFA Euro qualification,Bucharest › Romania
Wed Sep 10 1986,Scotland,0-0,Bulgaria,UEFA Euro qualification,Glasgow › Scotland
Wed Sep 10 1986,Sweden,1-0,England,Friendly,Solna › Sweden
Wed Sep 17 1986,Fiji,2-4,New Zealand,Friendly,Lautoka › Fiji
Fri Sep 19 1986,Fiji,1-2,New Zealand,Friendly,Suva › Fiji
Sat Sep 20 1986,Iran,4-0,Thailand,Friendly,Seoul › South Korea
Sun Sep 21 1986,Uganda,1-0,Rwanda,Friendly,Kampala › Uganda
Wed Sep 24 1986,Denmark,0-2,Germany,Friendly,Copenhagen › Denmark
Wed Sep 24 1986,Iceland,1-1,Russia,UEFA Euro qualification,Reykjavík › Iceland
Wed Sep 24 1986,Norway,0-0,German DR,UEFA Euro qualification,Oslo › Norway
Wed Sep 24 1986,Spain,3-1,Greece,Friendly,Gijón › Spain
Wed Sep 24 1986,Sweden,2-0,Switzerland,UEFA Euro qualification,Solna › Sweden
