Date,Team 1,Score,Team 2,Tournament,City
Thu Apr 22 1982,Honduras,1-1,El Salvador,Friendly,San Pedro Sula › Honduras
Sun Apr 25 1982,Algeria,1-1,Peru,Friendly,Algiers › Algeria
Tue Apr 27 1982,Wales,0-1,England,British Championship,Cardiff › Wales
Wed Apr 28 1982,Algeria,2-0,Republic of Ireland,Friendly,Algiers › Algeria
Wed Apr 28 1982,Austria,2-1,Czechoslovakia,Friendly,Vienna › Austria
Wed Apr 28 1982,Belgium,2-1,Bulgaria,Friendly,Brussels › Belgium
Wed Apr 28 1982,France,0-1,Peru,Friendly,Paris › France
Wed Apr 28 1982,Northern Ireland,1-1,Scotland,British Championship,Belfast › Northern Ireland
Wed Apr 28 1982,Norway,1-1,Finland,Nordic Championship,Stavanger › Norway
Wed Apr 28 1982,Spain,2-0,Switzerland,Friendly,Valencia › Spain
Sat May 1 1982,Cameroon,2-1,Senegal,Friendly,Douala › Cameroon
Sat May 1 1982,Romania,3-1,Cyprus,UEFA Euro qualification,Hunedoara › Romania
Sat May 1 1982,Thailand,1-1,Singapore,King's Cup,Bangkok › Thailand
Sun May 2 1982,Cameroon,1-1,Guinea,Friendly,Yaoundé › Cameroon
Tue May 4 1982,Ghana,0-0,Senegal,Friendly,Yaoundé › Cameroon
Wed May 5 1982,Argentina,2-1,Bulgaria,Friendly,Buenos Aires › Argentina
Wed May 5 1982,Brazil,3-1,Portugal,Friendly,São Luís › Brazil
Wed May 5 1982,Cameroon,0-0,Ghana,Friendly,Yaoundé › Cameroon
Wed May 5 1982,Denmark,1-1,Sweden,Nordic Championship,Copenhagen › Denmark
Wed May 5 1982,Guinea,1-1,Senegal,Friendly,Yaoundé › Cameroon
Wed May 5 1982,South Korea,5-0,Malaysia,King's Cup,Bangkok › Thailand
Wed May 5 1982,Nepal,0-2,Singapore,King's Cup,Bangkok › Thailand
Wed May 5 1982,Russia,1-0,German DR,Friendly,Moscow › Soviet Union
Thu May 6 1982,Philippines,0-1,Singapore,King's Cup,Bangkok › Thailand
Fri May 7 1982,Ghana,0-0,Guinea,Friendly,Yaoundé › Cameroon
Sat May 8 1982,Trinidad and Tobago,2-2,Bermuda,Friendly,Arima › Trinidad and Tobago
Sun May 9 1982,Macau,1-0,Hong Kong,Friendly,Macau › Macau
Sun May 9 1982,Thailand,0-3,South Korea,King's Cup,Bangkok › Thailand
Wed May 12 1982,Argentina,1-0,Romania,Friendly,Rosario › Argentina
Wed May 12 1982,Morocco,2-1,Senegal,Friendly,Casablanca › Morocco
Wed May 12 1982,Norway,2-4,Germany,Friendly,Oslo › Norway
Wed May 12 1982,Trinidad and Tobago,4-2,Bermuda,Friendly,Port of Spain › Trinidad and Tobago
Thu May 13 1982,Thailand,1-0,Singapore,King's Cup,Bangkok › Thailand
Sat May 15 1982,Barbados,2-1,Bermuda,Friendly,Bridgetown › Barbados
Sat May 15 1982,Thailand,2-2,Singapore,King's Cup,Bangkok › Thailand
Mon May 17 1982,Barbados,0-0,Bermuda,Friendly,Bridgetown › Barbados
Mon May 17 1982,Thailand,0-0,South Korea,King's Cup,Bangkok › Thailand
Wed May 19 1982,Austria,1-0,Denmark,Friendly,Vienna › Austria
Wed May 19 1982,Brazil,1-1,Switzerland,Friendly,Recife › Brazil
Wed May 19 1982,Sweden,2-2,German DR,Friendly,Halmstad › Sweden
Fri May 21 1982,Chile,1-0,Republic of Ireland,Friendly,Santiago › Chile
Mon May 24 1982,Scotland,1-0,Wales,British Championship,Glasgow › Scotland
Tue May 25 1982,England,2-0,Netherlands,Friendly,London › England
Thu May 27 1982,Brazil,7-0,Republic of Ireland,Friendly,Uberlândia › Brazil
Thu May 27 1982,Denmark,1-0,Belgium,Friendly,Copenhagen › Denmark
Thu May 27 1982,Wales,3-0,Northern Ireland,British Championship,Wrexham › Wales
Fri May 28 1982,Switzerland,1-1,Italy,Friendly,Geneva › Switzerland
Sat May 29 1982,Scotland,0-1,England,British Championship,Glasgow › Scotland
Sun May 30 1982,Trinidad and Tobago,2-1,Republic of Ireland,Friendly,Arima › Trinidad and Tobago
Wed Jun 2 1982,France,0-1,Wales,Friendly,Toulouse › France
Wed Jun 2 1982,Iceland,1-1,England,Friendly,Reykjavík › Iceland
Wed Jun 2 1982,Japan,2-0,Singapore,Kirin Cup,Hiroshima › Japan
Thu Jun 3 1982,Finland,1-4,England,Friendly,Helsinki › Finland
Thu Jun 3 1982,Sweden,1-1,Russia,Friendly,Solna › Sweden
Sat Jun 5 1982,Malta,2-1,Iceland,UEFA Euro qualification,Messina › Italy
Sun Jun 6 1982,Liechtenstein,2-0,China PR,Friendly,Vaduz › Liechtenstein
Sun Jun 6 1982,Zimbabwe,2-1,Uganda,Friendly,Bulawayo › Zimbabwe
Wed Jun 9 1982,South Korea,1-0,India,Korea Cup,Busan › South Korea
Thu Jun 10 1982,Malaysia,1-1,Thailand,Korea Cup,Busan › South Korea
Fri Jun 11 1982,South Korea,3-0,Bahrain,Korea Cup,Gwangju › South Korea
Sun Jun 13 1982,Argentina,0-1,Belgium,FIFA World Cup,Barcelona › Spain
Sun Jun 13 1982,Bahrain,0-0,India,Korea Cup,Incheon › South Korea
Sun Jun 13 1982,Zimbabwe,1-1,Uganda,Friendly,Harare › Zimbabwe
Mon Jun 14 1982,Brazil,2-1,Russia,FIFA World Cup,Seville › Spain
Mon Jun 14 1982,Italy,0-0,Poland,FIFA World Cup,Vigo › Spain
Tue Jun 15 1982,Hungary,10-1,El Salvador,FIFA World Cup,Elche › Spain
Tue Jun 15 1982,Norway,2-1,Denmark,Nordic Championship,Oslo › Norway
Tue Jun 15 1982,Peru,0-0,Cameroon,FIFA World Cup,La Coruña › Spain
Tue Jun 15 1982,Scotland,5-2,New Zealand,FIFA World Cup,Málaga › Spain
Wed Jun 16 1982,England,3-1,France,FIFA World Cup,Bilbao › Spain
Wed Jun 16 1982,Germany,1-2,Algeria,FIFA World Cup,Gijón › Spain
Wed Jun 16 1982,Spain,1-1,Honduras,FIFA World Cup,Valencia › Spain
Thu Jun 17 1982,Chile,0-1,Austria,FIFA World Cup,Oviedo › Spain
Thu Jun 17 1982,Czechoslovakia,1-1,Kuwait,FIFA World Cup,Valladolid › Spain
Thu Jun 17 1982,Yugoslavia,0-0,Northern Ireland,FIFA World Cup,Zaragoza › Spain
Fri Jun 18 1982,Argentina,4-1,Hungary,FIFA World Cup,Alicante › Spain
Fri Jun 18 1982,Brazil,4-1,Scotland,FIFA World Cup,Seville › Spain
Fri Jun 18 1982,Italy,1-1,Peru,FIFA World Cup,Vigo › Spain
Sat Jun 19 1982,Belgium,1-0,El Salvador,FIFA World Cup,Elche › Spain
Sat Jun 19 1982,Poland,0-0,Cameroon,FIFA World Cup,La Coruña › Spain
Sat Jun 19 1982,Russia,3-0,New Zealand,FIFA World Cup,Málaga › Spain
Sun Jun 20 1982,England,2-0,Czechoslovakia,FIFA World Cup,Bilbao › Spain
Sun Jun 20 1982,Germany,4-1,Chile,FIFA World Cup,Gijón › Spain
Sun Jun 20 1982,Spain,2-1,Yugoslavia,FIFA World Cup,Valencia › Spain
Mon Jun 21 1982,Algeria,0-2,Austria,FIFA World Cup,Oviedo › Spain
Mon Jun 21 1982,France,4-1,Kuwait,FIFA World Cup,Valladolid › Spain
Mon Jun 21 1982,Honduras,1-1,Northern Ireland,FIFA World Cup,Zaragoza › Spain
Tue Jun 22 1982,Belgium,1-1,Hungary,FIFA World Cup,Elche › Spain
Tue Jun 22 1982,Poland,5-1,Peru,FIFA World Cup,La Coruña › Spain
Tue Jun 22 1982,Russia,2-2,Scotland,FIFA World Cup,Málaga › Spain
Tue Jun 22 1982,Tunisia,1-0,China PR,Friendly,Hammam Lif › Tunisia
Wed Jun 23 1982,Argentina,2-0,El Salvador,FIFA World Cup,Alicante › Spain
Wed Jun 23 1982,Brazil,4-0,New Zealand,FIFA World Cup,Seville › Spain
Wed Jun 23 1982,Italy,1-1,Cameroon,FIFA World Cup,Vigo › Spain
Thu Jun 24 1982,Algeria,3-2,Chile,FIFA World Cup,Oviedo › Spain
Thu Jun 24 1982,France,1-1,Czechoslovakia,FIFA World Cup,Valladolid › Spain
Thu Jun 24 1982,Honduras,0-1,Yugoslavia,FIFA World Cup,Zaragoza › Spain
Fri Jun 25 1982,England,1-0,Kuwait,FIFA World Cup,Bilbao › Spain
Fri Jun 25 1982,Germany,1-0,Austria,FIFA World Cup,Gijón › Spain
Fri Jun 25 1982,Spain,0-1,Northern Ireland,FIFA World Cup,Valencia › Spain
Sat Jun 26 1982,Tunisia,1-2,China PR,Friendly,Tunis › Tunisia
Sun Jun 27 1982,Mozambique,1-1,Zimbabwe,Friendly,Maputo › Mozambique
Sun Jun 27 1982,Trinidad and Tobago,2-3,Suriname,Friendly,Port of Spain › Trinidad and Tobago
Mon Jun 28 1982,Austria,0-1,France,FIFA World Cup,Madrid › Spain
Mon Jun 28 1982,Poland,3-0,Belgium,FIFA World Cup,Barcelona › Spain
Tue Jun 29 1982,Germany,0-0,England,FIFA World Cup,Madrid › Spain
Tue Jun 29 1982,Italy,2-1,Argentina,FIFA World Cup,Barcelona › Spain
Thu Jul 1 1982,Austria,2-2,Northern Ireland,FIFA World Cup,Madrid › Spain
Thu Jul 1 1982,Belgium,0-1,Russia,FIFA World Cup,Barcelona › Spain
Fri Jul 2 1982,Argentina,1-3,Brazil,FIFA World Cup,Barcelona › Spain
Fri Jul 2 1982,Spain,1-2,Germany,FIFA World Cup,Madrid › Spain
Sun Jul 4 1982,France,4-1,Northern Ireland,FIFA World Cup,Madrid › Spain
Sun Jul 4 1982,Poland,0-0,Russia,FIFA World Cup,Barcelona › Spain
Mon Jul 5 1982,Italy,3-2,Brazil,FIFA World Cup,Barcelona › Spain
Mon Jul 5 1982,Spain,0-0,England,FIFA World Cup,Madrid › Spain
Tue Jul 6 1982,Malawi,0-1,Tanzania,Friendly,Blantyre › Malawi
Thu Jul 8 1982,Germany,3-3,France,FIFA World Cup,Seville › Spain
Thu Jul 8 1982,Malawi,2-0,Tanzania,Friendly,Lilongwe › Malawi
Thu Jul 8 1982,Poland,0-2,Italy,FIFA World Cup,Barcelona › Spain
Sat Jul 10 1982,Poland,3-2,France,FIFA World Cup,Alicante › Spain
Sun Jul 11 1982,Finland,3-2,Iceland,Friendly,Helsinki › Finland
Sun Jul 11 1982,Italy,3-1,Germany,FIFA World Cup,Madrid › Spain
Wed Jul 21 1982,China PR,2-0,Hong Kong,Friendly,Beijing › China PR
Sat Jul 24 1982,China PR,3-3,Morocco,Friendly,Beijing › China PR
Sun Jul 25 1982,Hong Kong,0-0,Morocco,Friendly,Beijing › China PR
Sun Jul 25 1982,Zimbabwe,2-3,Réunion,Friendly,Salisbury › Zimbabwe
Sun Aug 1 1982,Faroe Islands,1-4,Iceland,Friendly,Tórshavn › Faroe Islands
Mon Aug 2 1982,Faroe Islands,0-4,Iceland,Friendly,Gøta › Faroe Islands
Thu Aug 5 1982,Malaysia,0-2,Indonesia,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Aug 6 1982,India,0-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Aug 7 1982,Singapore,0-3,Ghana,Merdeka Tournament,Kuala Lumpur › Malaysia
Mon Aug 9 1982,Ghana,1-0,India,Merdeka Tournament,Kuala Lumpur › Malaysia
Mon Aug 9 1982,Malaysia,4-1,Pakistan,Friendly,Dhaka › Bangladesh
Wed Aug 11 1982,Denmark,3-2,Finland,Nordic Championship,Copenhagen › Denmark
Wed Aug 11 1982,Indonesia,2-2,Senegal,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Aug 11 1982,Norway,1-0,Sweden,Nordic Championship,Oslo › Norway
Wed Aug 11 1982,Thailand,1-4,Ghana,Merdeka Tournament,Kota Bharu › Malaysia
Thu Aug 12 1982,Singapore,3-0,India,Merdeka Tournament,George Town › Malaysia
Fri Aug 13 1982,Malaysia,1-0,Senegal,Merdeka Tournament,Kuantan › Malaysia
Sat Aug 14 1982,Singapore,2-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Aug 20 1982,Ghana,2-2,Senegal,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 29 1982,Mauritius,2-0,Zimbabwe,Friendly,Saint-Pierre › Réunion
Mon Aug 30 1982,Burundi,1-0,Rwanda,Friendly,Bujumbura › Burundi
Tue Aug 31 1982,France,0-4,Poland,Friendly,Paris › France
Wed Sep 1 1982,Iceland,1-1,Netherlands,UEFA Euro qualification,Reykjavík › Iceland
Wed Sep 1 1982,Réunion,0-1,Zimbabwe,Friendly,Saint-Pierre › Réunion
Wed Sep 1 1982,Romania,1-0,Denmark,Friendly,Bucharest › Romania
Sun Sep 5 1982,Réunion,1-1,Mauritius,Friendly,Saint-Pierre › Réunion
Tue Sep 7 1982,Switzerland,3-2,Bulgaria,Friendly,St. Gallen › Switzerland
Wed Sep 8 1982,Finland,2-3,Poland,UEFA Euro qualification,Kuopio › Finland
Wed Sep 8 1982,Iceland,0-1,German DR,Friendly,Reykjavík › Iceland
Wed Sep 8 1982,Romania,2-0,Sweden,UEFA Euro qualification,Bucharest › Romania
Sun Sep 12 1982,Malawi,2-0,Zimbabwe,African Cup of Nations qualification,Lilongwe › Malawi
Sun Sep 12 1982,Tanzania,1-1,Uganda,African Cup of Nations qualification,Dar es Salaam › Tanzania
Sun Sep 19 1982,Somalia,0-1,Rwanda,African Cup of Nations qualification,Mogadishu › Somalia
Wed Sep 22 1982,Austria,5-0,Albania,UEFA Euro qualification,Vienna › Austria
Wed Sep 22 1982,Bulgaria,2-2,German DR,Friendly,Burgas › Bulgaria
Wed Sep 22 1982,Denmark,2-2,England,UEFA Euro qualification,Copenhagen › Denmark
Wed Sep 22 1982,Finland,0-2,Portugal,UEFA Euro qualification,Helsinki › Finland
Wed Sep 22 1982,Germany,0-0,Belgium,Friendly,Munich › Germany
Wed Sep 22 1982,Hungary,5-0,Turkey,Friendly,Győr › Hungary
Wed Sep 22 1982,Netherlands,2-1,Republic of Ireland,UEFA Euro qualification,Rotterdam › Netherlands
Wed Sep 22 1982,Wales,1-0,Norway,UEFA Euro qualification,Swansea › Wales
Sun Sep 26 1982,Uganda,3-2,Tanzania,African Cup of Nations qualification,Kampala › Uganda
Fri Oct 1 1982,Egypt,3-5,Zambia,Friendly,Cairo › Egypt
Sun Oct 3 1982,Burkina Faso,1-1,Niger,Friendly,Bobo Dioulasso › Upper Volta
Sun Oct 3 1982,Egypt,0-0,Zambia,Friendly,Cairo › Egypt
Sun Oct 3 1982,Saudi Arabia,2-1,Morocco,Friendly,Riyadh › Saudi Arabia
Sun Oct 3 1982,Zimbabwe,0-2,Malawi,African Cup of Nations qualification,Harare › Zimbabwe
Tue Oct 5 1982,Singapore,0-1,Malaysia,Merlion Cup,Kallang › Singapore
Wed Oct 6 1982,Belgium,3-0,Switzerland,UEFA Euro qualification,Brussels › Belgium
Wed Oct 6 1982,Czechoslovakia,2-2,Sweden,UEFA Euro qualification,Bratislava › Czechoslovakia
Wed Oct 6 1982,France,1-0,Hungary,Friendly,Paris › France
Thu Oct 7 1982,Singapore,7-0,Brunei,Merlion Cup,Kallang › Singapore
Sat Oct 9 1982,Luxembourg,0-2,Greece,UEFA Euro qualification,Luxembourg › Luxembourg
Sun Oct 10 1982,Brunei,0-4,Malaysia,Merlion Cup,Kallang › Singapore
Sun Oct 10 1982,Portugal,2-1,Poland,UEFA Euro qualification,Lisbon › Portugal
Mon Oct 11 1982,Australia,2-0,Indonesia,Merlion Cup,Kallang › Singapore
Tue Oct 12 1982,Saudi Arabia,0-0,Cameroon,Friendly,Riyadh › Saudi Arabia
Wed Oct 13 1982,Austria,2-0,Northern Ireland,UEFA Euro qualification,Vienna › Austria
