Date,Team 1,Score,Team 2,Tournament,City
Wed Sep 2 1959,Malaysia,4-3,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Thu Sep 3 1959,Hong Kong,0-2,India,Merdeka Tournament,Kuala Lumpur › Malaya
Thu Sep 3 1959,Japan,4-1,Singapore,Merdeka Tournament,Kuala Lumpur › Malaya
Sat Sep 5 1959,Hong Kong,1-4,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Sat Sep 5 1959,Japan,0-0,South Korea,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Sep 6 1959,Finland,3-2,German DR,Friendly,Helsinki › Finland
Sun Sep 6 1959,India,2-2,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Sep 6 1959,Japan,1-3,South Korea,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Sep 6 1959,Russia,3-1,Czechoslovakia,Friendly,Moscow › Soviet Union
Mon Sep 7 1959,Malaysia,2-4,South Korea,Friendly,Kuala Lumpur › Malaya
Tue Sep 8 1959,India,1-1,South Korea,Friendly,George Town › Malaya
Thu Sep 10 1959,Hong Kong,2-3,South Korea,Friendly,George Town › Malaya
Thu Sep 10 1959,India,1-5,Vietnam Republic,Friendly,Kallang › Singapore
Fri Sep 11 1959,Singapore,2-3,India,Friendly,Kallang › Singapore
Sun Sep 13 1959,Singapore,0-4,South Korea,Friendly,Kallang › Singapore
Thu Sep 17 1959,Brazil,7-0,Chile,Copa Bernardo O'Higgins,Rio de Janeiro › Brazil
Sun Sep 20 1959,Brazil,1-0,Chile,Copa Bernardo O'Higgins,Rio de Janeiro › Brazil
Sun Sep 20 1959,Suriname,1-0,Martinique,Friendly,Paramaribo › Suriname
Wed Sep 23 1959,Austria,5-2,Norway,UEFA Euro qualification,Vienna › Austria
Wed Sep 23 1959,Denmark,2-2,Czechoslovakia,UEFA Euro qualification,Copenhagen › Denmark
Fri Sep 25 1959,Suriname,4-1,Martinique,Friendly,Paramaribo › Suriname
Sun Sep 27 1959,Hungary,0-1,Russia,UEFA Euro qualification,Budapest › Hungary
Sat Oct 3 1959,China PR,0-1,Russia,Friendly,Beijing › China PR
Sat Oct 3 1959,Northern Ireland,0-4,Scotland,British Championship,Belfast › Northern Ireland
Sat Oct 3 1959,Tanzania,2-2,Zanzibar,Friendly,Dar es Salaam › Tanganyika
Sun Oct 4 1959,Denmark,4-0,Finland,Nordic Championship,Copenhagen › Denmark
Sun Oct 4 1959,Kenya,0-0,Uganda,Friendly,Dar es Salaam › Tanganyika
Sun Oct 4 1959,Netherlands,9-1,Belgium,Friendly,Rotterdam › Netherlands
Sun Oct 4 1959,Switzerland,0-4,Germany,Friendly,Berne › Switzerland
Tue Oct 6 1959,Tanzania,2-2,Uganda,Friendly,Dar es Salaam › Tanganyika
Wed Oct 7 1959,Kenya,5-0,Zanzibar,Friendly,Dar es Salaam › Tanganyika
Fri Oct 9 1959,Zanzibar,1-0,Uganda,Friendly,Dar es Salaam › Tanganyika
Sat Oct 10 1959,Tanzania,0-2,Kenya,Friendly,Dar es Salaam › Tanganyika
Sun Oct 11 1959,Bulgaria,1-0,France,Friendly,Sofia › Bulgaria
Sun Oct 11 1959,Yugoslavia,2-4,Hungary,Friendly,Belgrade › Yugoslavia
Wed Oct 14 1959,Spain,3-0,Poland,UEFA Euro qualification,Madrid › Spain
Sat Oct 17 1959,Wales,1-1,England,British Championship,Cardiff › Wales
Sun Oct 18 1959,Czechoslovakia,5-1,Denmark,UEFA Euro qualification,Brno › Czechoslovakia
Sun Oct 18 1959,Sweden,6-2,Norway,Nordic Championship,Gothenburg › Sweden
Wed Oct 21 1959,Germany,7-0,Netherlands,Friendly,Cologne › Germany
Thu Oct 22 1959,North Korea,5-0,North Vietnam,Friendly,P'yongyang › North Korea
Sun Oct 25 1959,Bulgaria,1-1,Yugoslavia,UEFA Euro qualification,Sofia › Bulgaria
Sun Oct 25 1959,Hungary,8-0,Switzerland,International Cup,Budapest › Hungary
Sun Oct 25 1959,North Korea,1-0,China PR,Friendly,P'yongyang › North Korea
Wed Oct 28 1959,China PR,2-0,North Vietnam,Friendly,P'yongyang › North Korea
Wed Oct 28 1959,England,2-3,Sweden,Friendly,London › England
Sun Nov 1 1959,Czechoslovakia,2-1,Italy,International Cup,Prague › Czechoslovakia
Sun Nov 1 1959,Republic of Ireland,3-2,Sweden,Friendly,Dublin › Republic of Ireland
Wed Nov 4 1959,Netherlands,7-1,Norway,Friendly,Rotterdam › Netherlands
Sun Nov 8 1959,Benin,0-1,Nigeria,Friendly,Cotonou › Dahomey
Sun Nov 8 1959,Hungary,4-3,Germany,Friendly,Budapest › Hungary
Wed Nov 11 1959,France,5-3,Portugal,Friendly,Colombes › France
Wed Nov 18 1959,Chile,4-2,Argentina,Friendly,Santiago › Chile
Wed Nov 18 1959,England,2-1,Northern Ireland,British Championship,London › England
Sat Nov 21 1959,Ghana,5-2,Nigeria,Friendly,Accra › Ghana
Sun Nov 22 1959,Spain,6-3,Austria,Friendly,Valencia › Spain
Sat Nov 28 1959,Nigeria,10-1,Benin,Friendly,Lagos › Nigeria
Sun Nov 29 1959,Israel,1-1,Poland,Friendly,Ramat-Gan › Israel
Sun Nov 29 1959,Italy,1-1,Hungary,International Cup,Florence › Italy
Wed Dec 2 1959,Greece,1-3,Denmark,Friendly,Athens › Greece
Sat Dec 5 1959,Brazil,3-2,Paraguay,Copa América,Guayaquil › Ecuador
Sat Dec 5 1959,Iran,3-0,Israel,AFC Asian Cup qualification,Ernakulam › India
Sun Dec 6 1959,Bulgaria,2-1,Denmark,Friendly,Sofia › Bulgaria
Sun Dec 6 1959,Ecuador,0-4,Uruguay,Copa América,Guayaquil › Ecuador
Sun Dec 6 1959,India,1-0,Pakistan,AFC Asian Cup qualification,Ernakulam › India
Tue Dec 8 1959,India,1-3,Israel,AFC Asian Cup qualification,Ernakulam › India
Wed Dec 9 1959,Argentina,4-2,Paraguay,Copa América,Guayaquil › Ecuador
Thu Dec 10 1959,Israel,2-0,Pakistan,AFC Asian Cup qualification,Ernakulam › India
Sat Dec 12 1959,Brazil,0-3,Uruguay,Copa América,Guayaquil › Ecuador
Sat Dec 12 1959,Ecuador,1-1,Argentina,Copa América,Guayaquil › Ecuador
Sat Dec 12 1959,Israel,1-1,Iran,AFC Asian Cup qualification,Ernakulam › India
Sun Dec 13 1959,El Salvador,1-0,Honduras,Friendly,San Salvador › El Salvador
Sun Dec 13 1959,France,5-2,Austria,UEFA Euro qualification,Colombes › France
Mon Dec 14 1959,Costa Rica,6-1,Honduras,Friendly,San Salvador › El Salvador
Wed Dec 16 1959,Argentina,0-5,Uruguay,Copa América,Guayaquil › Ecuador
Thu Dec 17 1959,France,4-3,Spain,Friendly,Paris › France
Thu Dec 17 1959,Pakistan,2-2,Israel,AFC Asian Cup qualification,Ernakulam › India
Sat Dec 19 1959,Ecuador,1-3,Brazil,Copa América,Guayaquil › Ecuador
Sun Dec 20 1959,Gambia,3-2,Cape Verde,Friendly,Bathurst › Gambia
Sun Dec 20 1959,Germany,1-1,Yugoslavia,Friendly,Hanover › Germany
Tue Dec 22 1959,Argentina,4-1,Brazil,Copa América,Guayaquil › Ecuador
Tue Dec 22 1959,Paraguay,1-1,Uruguay,Copa América,Guayaquil › Ecuador
Fri Dec 25 1959,Ecuador,3-1,Paraguay,Copa América,Guayaquil › Ecuador
Sun Dec 27 1959,Ecuador,1-2,Brazil,Friendly,Guayaquil › Ecuador
