Date,Team 1,Score,Team 2,Tournament,City
Wed May 24 1939,Romania,0-2,England,Friendly,Bucharest › Romania
Sat May 27 1939,Poland,3-3,Belgium,Friendly,Łódź › Poland
Fri Jun 2 1939,Sweden,3-2,Norway,Friendly,Solna › Sweden
Sun Jun 4 1939,Poland,1-1,Switzerland,Friendly,Warsaw › Poland
Sun Jun 4 1939,Yugoslavia,1-2,Italy,Friendly,Belgrade › Yugoslavia
Thu Jun 8 1939,Hungary,1-3,Italy,Friendly,Budapest › Hungary
Fri Jun 9 1939,Sweden,5-1,Finland,Nordic Championship,Solna › Sweden
Sun Jun 11 1939,Romania,0-1,Italy,Friendly,Bucharest › Romania
Sun Jun 11 1939,Sweden,7-0,Lithuania,Friendly,Karlstad › Sweden
Wed Jun 14 1939,Norway,1-0,Sweden,Friendly,Copenhagen › Denmark
Thu Jun 15 1939,Denmark,5-0,Finland,Friendly,Copenhagen › Denmark
Sun Jun 18 1939,Denmark,6-3,Norway,Friendly,Copenhagen › Denmark
Thu Jun 22 1939,Norway,0-4,Germany,Friendly,Oslo › Norway
Sun Jun 25 1939,Denmark,0-2,Germany,Friendly,Copenhagen › Denmark
Thu Jun 29 1939,Estonia,0-2,Germany,Friendly,Tallinn › Estonia
Thu Jul 20 1939,Finland,2-3,Italy,Friendly,Helsinki › Finland
Thu Jul 27 1939,Latvia,3-3,Estonia,Friendly,Riga › Latvia
Fri Aug 4 1939,Finland,4-2,Estonia,Friendly,Helsinki › Finland
Sun Aug 6 1939,Panama,0-4,Cuba,Friendly,Panama City › Panama
Mon Aug 14 1939,Paraguay,0-1,Argentina,Copa Chevallier Boutell,Asunción › Paraguay
Wed Aug 16 1939,Paraguay,2-2,Argentina,Copa Chevallier Boutell,Asunción › Paraguay
Sun Aug 27 1939,Czechoslovakia,7-3,Yugoslavia,Friendly,Prague › Bohemia and Moravia
Sun Aug 27 1939,Estonia,0-1,Lithuania,Friendly,Tallinn › Estonia
Sun Aug 27 1939,Poland,4-2,Hungary,Friendly,Warsaw › Poland
Sun Aug 27 1939,Slovakia,2-0,Germany,Friendly,Bratislava › Slovakia
Sat Sep 2 1939,China PR,0-3,Japan,Friendly,Xinjing › Manchuria
Sun Sep 3 1939,Finland,1-2,Norway,Nordic Championship,Helsinki › Finland
Sun Sep 3 1939,Manchukuo,0-6,Japan,Friendly,Xinjing › Manchuria
Sun Sep 17 1939,Denmark,8-1,Finland,Nordic Championship,Copenhagen › Denmark
Sun Sep 17 1939,Norway,2-3,Sweden,Nordic Championship,Oslo › Norway
Sun Sep 24 1939,Finland,0-3,Latvia,Friendly,Helsinki › Finland
Sun Sep 24 1939,Hungary,5-1,Germany,Friendly,Budapest › Hungary
Sun Oct 1 1939,Sweden,4-1,Denmark,Nordic Championship,Solna › Sweden
Sun Oct 15 1939,Yugoslavia,1-5,Germany,Friendly,Zagreb › Yugoslavia
Sun Oct 22 1939,Bulgaria,1-2,Germany,Friendly,Sofia › Bulgaria
Sun Oct 22 1939,Denmark,4-1,Norway,Nordic Championship,Copenhagen › Denmark
Sun Nov 12 1939,Germany,4-4,Czechoslovakia,Friendly,Breslau › Germany
Sun Nov 12 1939,Switzerland,3-1,Italy,Friendly,Zürich › Switzerland
Sun Nov 12 1939,Yugoslavia,0-2,Hungary,Friendly,Belgrade › Yugoslavia
Sun Nov 26 1939,Germany,5-2,Italy,Friendly,Berlin › Germany
Tue Nov 28 1939,Uganda,5-2,Kenya,Friendly,Kampala › Uganda
Sun Dec 3 1939,Germany,3-1,Slovakia,Friendly,Chemnitz › Germany
