Date,Team 1,Score,Team 2,Tournament,City
Sat Feb 22 1902,Wales,0-3,Northern Ireland,British Championship,Cardiff › Wales
Sat Mar 1 1902,Northern Ireland,1-5,Scotland,British Championship,Belfast › Republic of Ireland
Mon Mar 3 1902,Wales,0-0,England,British Championship,Wrexham › Wales
Sat Mar 15 1902,Scotland,5-1,Wales,British Championship,Greenock › Scotland
Sat Mar 22 1902,Northern Ireland,0-1,England,British Championship,Belfast › Republic of Ireland
Sat May 3 1902,England,2-2,Scotland,British Championship,Birmingham › England
Sun Jul 20 1902,Uruguay,0-6,Argentina,Friendly,Montevideo › Uruguay
Sun Oct 12 1902,Austria,5-0,Hungary,Friendly,Vienna › Austria
