Date,Team 1,Score,Team 2,Tournament,City
Sat Mar 6 1976,Sudan,1-1,DR Congo,African Cup of Nations,Dire Dawa › Ethiopia
Sun Mar 7 1976,Sierra Leone,5-1,Niger,FIFA World Cup qualification,Freetown › Sierra Leone
Tue Mar 9 1976,Egypt,1-2,Morocco,African Cup of Nations,Addis Abeba › Ethiopia
Tue Mar 9 1976,Guinea,1-1,Nigeria,African Cup of Nations,Addis Abeba › Ethiopia
Wed Mar 10 1976,Czechoslovakia,2-2,Russia,Friendly,Košice › Czechoslovakia
Wed Mar 10 1976,Malta,2-2,Libya,Friendly,Gżira › Malta
Wed Mar 10 1976,Uruguay,2-2,Paraguay,Atlantic Cup,Montevideo › Uruguay
Thu Mar 11 1976,Egypt,2-4,Guinea,African Cup of Nations,Addis Abeba › Ethiopia
Thu Mar 11 1976,Morocco,2-1,Nigeria,African Cup of Nations,Addis Abeba › Ethiopia
Sat Mar 13 1976,Burkina Faso,1-1,Mauritania,FIFA World Cup qualification,Ouagadougou › Upper Volta
Sun Mar 14 1976,Egypt,2-3,Nigeria,African Cup of Nations,Addis Abeba › Ethiopia
Sun Mar 14 1976,Guinea,1-1,Morocco,African Cup of Nations,Addis Abeba › Ethiopia
Sat Mar 20 1976,Russia,0-1,Argentina,Friendly,Kyïv › Soviet Union
Sun Mar 21 1976,Ghana,4-0,Togo,Friendly,Accra › Ghana
Sun Mar 21 1976,Ivory Coast,4-1,Senegal,Friendly,Abidjan › Ivory Coast
Sun Mar 21 1976,Niger,2-1,Sierra Leone,FIFA World Cup qualification,Niamey › Niger
Wed Mar 24 1976,Bulgaria,0-3,Russia,Friendly,Sofia › Bulgaria
Wed Mar 24 1976,Republic of Ireland,3-0,Norway,Friendly,Dublin › Republic of Ireland
Wed Mar 24 1976,Poland,1-2,Argentina,Friendly,Chorzów › Poland
Wed Mar 24 1976,Wales,1-2,England,Friendly,Wrexham › Wales
Fri Mar 26 1976,Qatar,1-0,Saudi Arabia,Gulf Cup,Doha › Qatar
Sat Mar 27 1976,Bahrain,3-2,United Arab Emirates,Gulf Cup,Doha › Qatar
Sat Mar 27 1976,France,2-2,Czechoslovakia,Friendly,Paris › France
Sat Mar 27 1976,Hungary,2-0,Argentina,Friendly,Budapest › Hungary
Sat Mar 27 1976,Iraq,4-0,Oman,Gulf Cup,Doha › Qatar
Sun Mar 28 1976,Gabon,0-3,Ivory Coast,Friendly,Libreville › Gabon
Sun Mar 28 1976,Mauritania,0-2,Burkina Faso,FIFA World Cup qualification,Nouakchott › Mauritania
Sun Mar 28 1976,Qatar,0-4,Kuwait,Gulf Cup,Doha › Qatar
Mon Mar 29 1976,Bahrain,1-4,Iraq,Gulf Cup,Doha › Qatar
Mon Mar 29 1976,Saudi Arabia,2-0,United Arab Emirates,Gulf Cup,Doha › Qatar
Wed Mar 31 1976,Kuwait,8-0,Oman,Gulf Cup,Doha › Qatar
Thu Apr 1 1976,Algeria,1-0,Libya,FIFA World Cup qualification,Algiers › Algeria
Thu Apr 1 1976,Iraq,7-1,Saudi Arabia,Gulf Cup,Doha › Qatar
Thu Apr 1 1976,Qatar,3-1,United Arab Emirates,Gulf Cup,Doha › Qatar
Fri Apr 2 1976,Bahrain,1-0,Oman,Gulf Cup,Doha › Qatar
Fri Apr 2 1976,Dominican Republic,0-3,Haiti,FIFA World Cup qualification,Santo Domingo › Dominican Republic
Sat Apr 3 1976,Kuwait,0-0,United Arab Emirates,Gulf Cup,Doha › Qatar
Sat Apr 3 1976,Qatar,0-0,Iraq,Gulf Cup,Doha › Qatar
Sun Apr 4 1976,Oman,1-3,Saudi Arabia,Gulf Cup,Doha › Qatar
Sun Apr 4 1976,Panama,3-2,Costa Rica,FIFA World Cup qualification,Panama City › Panama
Tue Apr 6 1976,Bahrain,2-5,Kuwait,Gulf Cup,Doha › Qatar
Tue Apr 6 1976,Iraq,4-0,United Arab Emirates,Gulf Cup,Doha › Qatar
Wed Apr 7 1976,Italy,3-1,Portugal,Friendly,Turin › Italy
Wed Apr 7 1976,Paraguay,1-1,Brazil,Copa Oswaldo Cruz,Asunción › Paraguay
Wed Apr 7 1976,Qatar,4-1,Oman,Gulf Cup,Doha › Qatar
Wed Apr 7 1976,Scotland,1-0,Switzerland,Friendly,Glasgow › Scotland
Thu Apr 8 1976,Argentina,4-1,Uruguay,Copa Lipton,Buenos Aires › Argentina
Thu Apr 8 1976,Bahrain,2-1,Saudi Arabia,Gulf Cup,Doha › Qatar
Thu Apr 8 1976,Iraq,2-2,Kuwait,Gulf Cup,Doha › Qatar
Sat Apr 10 1976,Oman,1-1,United Arab Emirates,Gulf Cup,Doha › Qatar
Sat Apr 10 1976,Qatar,3-0,Bahrain,Gulf Cup,Doha › Qatar
Sun Apr 11 1976,Kuwait,3-1,Saudi Arabia,Gulf Cup,Doha › Qatar
Thu Apr 15 1976,Iraq,2-4,Kuwait,Gulf Cup,Doha › Qatar
Fri Apr 16 1976,Libya,0-0,Algeria,FIFA World Cup qualification,Tripoli › Libya
Sat Apr 17 1976,Haiti,3-0,Dominican Republic,FIFA World Cup qualification,Port-au-Prince › Haiti
Sat Apr 17 1976,Yugoslavia,0-0,Hungary,Friendly,Banja Luka › Yugoslavia
Mon Apr 19 1976,Ivory Coast,1-3,Gabon,Friendly,Abidjan › Ivory Coast
Mon Apr 19 1976,Sierra Leone,1-1,Guinea,Friendly,Freetown › Sierra Leone
Wed Apr 21 1976,Congo,3-1,Cuba,Friendly,Brazzaville › Congo
Wed Apr 21 1976,German DR,5-0,Algeria,Friendly,Cottbus › German DR
Sat Apr 24 1976,Czechoslovakia,2-0,Russia,UEFA Euro qualification,Bratislava › Czechoslovakia
Sat Apr 24 1976,France,2-0,Poland,Friendly,Lens › France
Sat Apr 24 1976,Spain,1-1,Germany,UEFA Euro qualification,Madrid › Spain
Sat Apr 24 1976,Yugoslavia,2-0,Wales,UEFA Euro qualification,Zagreb › Yugoslavia
Sun Apr 25 1976,Netherlands,5-0,Belgium,UEFA Euro qualification,Rotterdam › Netherlands
Sun Apr 25 1976,Sierra Leone,1-0,Liberia,Friendly,Freetown › Sierra Leone
Wed Apr 28 1976,Argentina,2-2,Paraguay,Copa Félix Bogado,Buenos Aires › Argentina
Wed Apr 28 1976,Austria,1-0,Sweden,Friendly,Vienna › Austria
Wed Apr 28 1976,Brazil,2-1,Uruguay,Copa Rio Branco,Rio de Janeiro › Brazil
Fri Apr 30 1976,Switzerland,0-1,Hungary,Friendly,Lausanne › Switzerland
Sun May 2 1976,Algeria,1-2,Guinea,Friendly,Algiers › Algeria
Sun May 2 1976,Gabon,6-1,São Tomé and Príncipe,Friendly,Libreville › Gabon
Sun May 2 1976,Guadeloupe,0-1,Martinique,Friendly,Pointe-à-Pitre › Guadeloupe
Sun May 2 1976,Panama,1-1,El Salvador,FIFA World Cup qualification,Panama City › Panama
Wed May 5 1976,Bulgaria,3-0,North Korea,Friendly,Sofia › Bulgaria
Thu May 6 1976,China PR,2-0,Malaysia,Friendly,Beijing › China PR
Thu May 6 1976,Greece,1-0,Poland,Friendly,Athens › Greece
Thu May 6 1976,Scotland,3-1,Wales,British Championship,Glasgow › Scotland
Sat May 8 1976,Scotland,3-0,Northern Ireland,British Championship,Glasgow › Scotland
Sat May 8 1976,Wales,0-1,England,British Championship,Cardiff › Wales
Sun May 9 1976,Zambia,4-0,Malawi,FIFA World Cup qualification,Lusaka › Zambia
Tue May 11 1976,England,4-0,Northern Ireland,British Championship,London › England
Tue May 11 1976,Martinique,3-2,Guadeloupe,Friendly,Fort-de-France › Martinique
Tue May 11 1976,Sweden,1-2,Denmark,Friendly,Gothenburg › Sweden
Tue May 11 1976,Switzerland,2-1,Poland,Friendly,Basel › Switzerland
Wed May 12 1976,Bulgaria,1-0,Romania,Balkan Cup,Veliko Tărnovo › Bulgaria
Fri May 14 1976,Wales,1-0,Northern Ireland,British Championship,Swansea › Wales
Sat May 15 1976,Scotland,2-1,England,British Championship,Glasgow › Scotland
Wed May 19 1976,Brazil,2-0,Argentina,Copa Roca,Rio de Janeiro › Brazil
Wed May 19 1976,Finland,1-0,Switzerland,Friendly,Kuopio › Finland
Wed May 19 1976,Norway,0-1,Iceland,Friendly,Oslo › Norway
Wed May 19 1976,Paraguay,1-0,Uruguay,Atlantic Cup,Asunción › Paraguay
Sat May 22 1976,Belgium,1-2,Netherlands,UEFA Euro qualification,Brussels › Belgium
Sat May 22 1976,Germany,2-0,Spain,UEFA Euro qualification,Munich › Germany
Sat May 22 1976,Hungary,1-0,France,Friendly,Budapest › Hungary
Sat May 22 1976,Russia,2-2,Czechoslovakia,UEFA Euro qualification,Kyïv › Soviet Union
Sat May 22 1976,Wales,1-1,Yugoslavia,UEFA Euro qualification,Cardiff › Wales
Sun May 23 1976,Brazil,1-0,England,Friendly,Los Angeles › United States
Sun May 23 1976,Cyprus,1-5,Denmark,FIFA World Cup qualification,Limassol › Cyprus
Wed May 26 1976,Hungary,1-1,Russia,Friendly,Budapest › Hungary
Wed May 26 1976,Poland,0-2,Republic of Ireland,Friendly,Poznań › Poland
Fri May 28 1976,England,3-2,Italy,Friendly,New York › United States
Sun May 30 1976,Malawi,0-1,Zambia,FIFA World Cup qualification,Blantyre › Malawi
Mon May 31 1976,Brazil,4-1,Italy,Friendly,New Haven › United States
Tue Jun 1 1976,Finland,0-2,Sweden,Nordic Championship,Helsinki › Finland
Thu Jun 3 1976,Kuwait,2-0,Malaysia,AFC Asian Cup,Teheran › Iran
Fri Jun 4 1976,Iran,2-0,Iraq,AFC Asian Cup,Teheran › Iran
Fri Jun 4 1976,Mexico,0-3,Brazil,Friendly,Guadalajara › Mexico
Sat Jun 5 1976,China PR,1-1,Malaysia,AFC Asian Cup,Teheran › Iran
Sat Jun 5 1976,Italy,4-2,Romania,Friendly,Milan › Italy
Sun Jun 6 1976,Iraq,1-0,Yemen DPR,AFC Asian Cup,Teheran › Iran
Sun Jun 6 1976,Catalonia,1-1,Russia,Friendly,Barcelona › Spain
Mon Jun 7 1976,China PR,0-1,Kuwait,AFC Asian Cup,Teheran › Iran
Tue Jun 8 1976,Burma,3-1,Malaysia,Indonesia Tournament,Jakarta › Indonesia
Tue Jun 8 1976,Iran,8-0,Yemen DPR,AFC Asian Cup,Teheran › Iran
Wed Jun 9 1976,Brazil,3-1,Paraguay,Copa Oswaldo Cruz,Rio de Janeiro › Brazil
Wed Jun 9 1976,Uruguay,0-3,Argentina,Copa Newton,Montevideo › Uruguay
Thu Jun 10 1976,Indonesia,1-2,Malaysia,Indonesia Tournament,Jakarta › Indonesia
Thu Jun 10 1976,Iran,2-0,China PR,AFC Asian Cup,Teheran › Iran
Thu Jun 10 1976,Iraq,2-3,Kuwait,AFC Asian Cup,Teheran › Iran
Sat Jun 12 1976,Hungary,2-0,Austria,Friendly,Budapest › Hungary
Sat Jun 12 1976,Indonesia,1-1,Burma,Indonesia Tournament,Jakarta › Indonesia
Sun Jun 13 1976,China PR,1-0,Iraq,AFC Asian Cup,Teheran › Iran
Sun Jun 13 1976,Finland,1-4,England,FIFA World Cup qualification,Helsinki › Finland
Sun Jun 13 1976,Iran,1-0,Kuwait,AFC Asian Cup,Teheran › Iran
Wed Jun 16 1976,Czechoslovakia,3-1,Netherlands,UEFA Euro,Zagreb › Yugoslavia
Wed Jun 16 1976,Faroe Islands,1-6,Iceland,Friendly,Tórshavn › Faroe Islands
Wed Jun 16 1976,Sweden,2-0,Norway,FIFA World Cup qualification,Solna › Sweden
Thu Jun 17 1976,Yugoslavia,2-4,Germany,UEFA Euro,Belgrade › Yugoslavia
Sat Jun 19 1976,Yugoslavia,2-3,Netherlands,UEFA Euro,Zagreb › Yugoslavia
Sun Jun 20 1976,Czechoslovakia,2-2,Germany,UEFA Euro,Belgrade › Yugoslavia
Wed Jun 23 1976,Austria,1-2,Russia,Friendly,Vienna › Austria
Thu Jun 24 1976,Norway,0-0,Denmark,Nordic Championship,Bergen › Norway
Tue Jun 29 1976,Réunion,1-3,Kenya,Friendly,Mahé › Seychelles
Wed Jun 30 1976,Guatemala,1-0,Costa Rica,Friendly,Guatemala › Guatemala
Thu Jul 1 1976,Gabon,1-1,DR Congo,Friendly,Libreville › Gabon
Thu Jul 1 1976,Seychelles,1-4,Réunion,Friendly,Victoria › Seychelles
Fri Jul 2 1976,Iran,2-2,Romania,Friendly,Teheran › Iran
Fri Jul 2 1976,Réunion,0-2,Mauritius,Friendly,Saint-Pierre › Réunion
Sat Jul 3 1976,Rwanda,1-6,DR Congo,Friendly,Libreville › Gabon
Sat Jul 3 1976,Seychelles,1-4,Kenya,Friendly,Mahé › Seychelles
Sun Jul 4 1976,Guyana,2-0,Suriname,FIFA World Cup qualification,Georgetown › Guyana
Mon Jul 5 1976,Cameroon,2-1,DR Congo,Friendly,Libreville › Gabon
Tue Jul 6 1976,Malawi,1-0,Kenya,Friendly,Blantyre › Malawi
Wed Jul 7 1976,Burundi,0-1,DR Congo,Friendly,Libreville › Gabon
Wed Jul 7 1976,Guatemala,1-0,El Salvador,Friendly,Guatemala › Guatemala
Thu Jul 8 1976,Malawi,4-2,Sierra Leone,Friendly,Zomba › Malawi
Sun Jul 11 1976,Costa Rica,3-0,Panama,FIFA World Cup qualification,San José › Costa Rica
Wed Jul 14 1976,Finland,1-0,Iceland,Friendly,Helsinki › Finland
Mon Jul 19 1976,Afghanistan,1-0,Pakistan,Friendly,Kabul › Afghanistan
Wed Jul 21 1976,India,1-1,Pakistan,Friendly,Kabul › Afghanistan
Sat Jul 24 1976,Afghanistan,1-1,India,Friendly,Kabul › Afghanistan
Sat Jul 31 1976,Curaçao,1-2,Haiti,FIFA World Cup qualification,Oranjestad › Netherlands Antilles
Sat Aug 7 1976,Malaysia,2-1,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 8 1976,Burma,5-1,Indonesia,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 8 1976,India,1-5,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 8 1976,São Tomé and Príncipe,2-3,Congo,Friendly,São Tomé › São Tomé and Príncipe
Tue Aug 10 1976,India,0-8,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Aug 10 1976,Indonesia,0-6,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Aug 11 1976,Australia,0-1,Hong Kong,Friendly,Canberra › Australia
Wed Aug 11 1976,Burma,1-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Aug 11 1976,El Salvador,4-1,Panama,FIFA World Cup qualification,San Salvador › El Salvador
Wed Aug 11 1976,Sweden,6-0,Finland,Nordic Championship,Malmö › Sweden
Thu Aug 12 1976,Indonesia,0-2,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Aug 13 1976,Burma,2-2,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Aug 14 1976,Haiti,7-0,Curaçao,FIFA World Cup qualification,Port-au-Prince › Haiti
Sat Aug 14 1976,India,2-6,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 15 1976,Barbados,2-1,Trinidad and Tobago,FIFA World Cup qualification,Bridgetown › Barbados
Sun Aug 15 1976,Burma,2-2,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 15 1976,Jamaica,1-3,Cuba,FIFA World Cup qualification,Kingston › Jamaica
Mon Aug 16 1976,Japan,2-2,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Aug 17 1976,Malaysia,3-1,Burma,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Aug 17 1976,Switzerland,2-2,Bulgaria,Friendly,Lucerne › Switzerland
Wed Aug 18 1976,Australia,2-0,Hong Kong,Friendly,Gosford › Australia
Wed Aug 18 1976,Indonesia,0-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Aug 18 1976,Japan,0-0,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Aug 19 1976,Burma,2-2,India,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Aug 20 1976,South Korea,2-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Aug 21 1976,Iceland,3-1,Luxembourg,Friendly,Reykjavík › Iceland
Wed Aug 25 1976,Denmark,3-0,Norway,Nordic Championship,Vejle › Denmark
Wed Aug 25 1976,Finland,2-1,Turkey,Friendly,Helsinki › Finland
Sun Aug 29 1976,Cuba,2-0,Jamaica,FIFA World Cup qualification,Havana › Cuba
Sun Aug 29 1976,Suriname,3-0,Guyana,FIFA World Cup qualification,Paramaribo › Suriname
Tue Aug 31 1976,Trinidad and Tobago,1-0,Barbados,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Wed Sep 1 1976,Denmark,1-1,France,Friendly,Copenhagen › Denmark
Sat Sep 4 1976,Burkina Faso,1-1,Ivory Coast,FIFA World Cup qualification,Ouagadougou › Upper Volta
Sat Sep 4 1976,Malawi,1-1,Uganda,Friendly,Blantyre › Malawi
Sun Sep 5 1976,Iceland,0-1,Belgium,FIFA World Cup qualification,Reykjavík › Iceland
Sun Sep 5 1976,Saudi Arabia,0-0,Iraq,Friendly,Riyadh › Saudi Arabia
Mon Sep 6 1976,Malawi,1-2,Uganda,Friendly,Blantyre › Malawi
Wed Sep 8 1976,England,1-1,Republic of Ireland,Friendly,London › England
Wed Sep 8 1976,Iceland,0-1,Netherlands,FIFA World Cup qualification,Reykjavík › Iceland
Wed Sep 8 1976,Libya,0-1,Algeria,Friendly,Benghazi › Libya
Wed Sep 8 1976,Norway,1-0,Switzerland,FIFA World Cup qualification,Oslo › Norway
Wed Sep 8 1976,Scotland,6-0,Finland,Friendly,Glasgow › Scotland
Wed Sep 8 1976,Sweden,1-1,Hungary,Friendly,Solna › Sweden
Thu Sep 9 1976,Ivory Coast,3-1,Ghana,Friendly,Abidjan › Ivory Coast
Fri Sep 10 1976,Libya,1-0,Algeria,Friendly,Tripoli › Libya
Sat Sep 11 1976,South Korea,4-4,Malaysia,Korea Cup,Seoul › South Korea
Sun Sep 12 1976,Burma,0-2,New Zealand,Korea Cup,Seoul › South Korea
Sun Sep 12 1976,Saudi Arabia,0-2,Morocco,Friendly,Riyadh › Saudi Arabia
Mon Sep 13 1976,South Korea,4-0,India,Korea Cup,Seoul › South Korea
Mon Sep 13 1976,Malawi,7-1,Botswana,Friendly,Blantyre › Malawi
Mon Sep 13 1976,Malaysia,4-1,Singapore,Korea Cup,Seoul › South Korea
Tue Sep 14 1976,Barbados,1-3,Trinidad and Tobago,FIFA World Cup qualification,Bridgetown › Barbados
Wed Sep 15 1976,India,1-2,Singapore,Korea Cup,Seoul › South Korea
Thu Sep 16 1976,Burma,2-0,Thailand,Korea Cup,Seoul › South Korea
Fri Sep 17 1976,South Korea,7-0,Singapore,Korea Cup,Seoul › South Korea
Fri Sep 17 1976,Malawi,3-0,Botswana,Friendly,Blantyre › Malawi
Fri Sep 17 1976,Panama,2-4,Guatemala,FIFA World Cup qualification,Panama City › Panama
Sat Sep 18 1976,New Zealand,3-1,Thailand,Korea Cup,Seoul › South Korea
Sun Sep 19 1976,India,0-4,Malaysia,Korea Cup,Seoul › South Korea
Wed Sep 22 1976,Austria,3-1,Switzerland,Friendly,Linz › Austria
Wed Sep 22 1976,Bulgaria,2-2,Turkey,Friendly,Sofia › Bulgaria
Wed Sep 22 1976,Denmark,0-1,Italy,Friendly,Copenhagen › Denmark
Wed Sep 22 1976,Finland,7-1,Luxembourg,FIFA World Cup qualification,Helsinki › Finland
Wed Sep 22 1976,German DR,1-1,Hungary,Friendly,Berlin › German DR
Wed Sep 22 1976,Greece,0-1,Israel,Friendly,Patras › Greece
Wed Sep 22 1976,Norway,3-2,Sweden,Nordic Championship,Oslo › Norway
Wed Sep 22 1976,Romania,1-1,Czechoslovakia,Friendly,Bucharest › Romania
Thu Sep 23 1976,South Korea,2-0,New Zealand,Korea Cup,Seoul › South Korea
Fri Sep 24 1976,Canada,1-1,United States,FIFA World Cup qualification,Vancouver › Canada
Sat Sep 25 1976,Italy,3-0,Yugoslavia,Friendly,Rome › Italy
Sun Sep 26 1976,Guatemala,7-0,Panama,FIFA World Cup qualification,Guatemala › Guatemala
Sun Sep 26 1976,Ivory Coast,2-0,Burkina Faso,FIFA World Cup qualification,Abidjan › Ivory Coast
Thu Sep 30 1976,Botswana,2-3,Zambia,Friendly,Gaborone › Botswana
Thu Sep 30 1976,Saudi Arabia,0-1,Tunisia,Friendly,Dammam › Saudi Arabia
Sat Oct 2 1976,New Caledonia,2-1,New Zealand,Friendly,Nouméa › New Caledonia
Sun Oct 3 1976,United States,0-0,Mexico,FIFA World Cup qualification,Los Angeles › United States
Wed Oct 6 1976,Chile,0-0,Uruguay,Copa Juan Pinto Durán,Santiago › Chile
Wed Oct 6 1976,Czechoslovakia,3-2,Romania,Friendly,Prague › Czechoslovakia
Wed Oct 6 1976,Wales,0-2,Germany,Friendly,Cardiff › Wales
Sat Oct 9 1976,Bulgaria,2-2,France,FIFA World Cup qualification,Sofia › Bulgaria
Sat Oct 9 1976,Greece,1-1,Hungary,FIFA World Cup qualification,Piraeus › Greece
Sat Oct 9 1976,Switzerland,1-2,Sweden,FIFA World Cup qualification,Basel › Switzerland
Sat Oct 9 1976,Uganda,2-0,Burundi,Friendly,Kampala › Uganda
Sun Oct 10 1976,Albania,3-0,Algeria,Friendly,Tirana › Albania
Sun Oct 10 1976,Canada,1-0,Mexico,FIFA World Cup qualification,Vancouver › Canada
Sun Oct 10 1976,Ethiopia,3-0,Mauritius,Friendly,Addis Abeba › Ethiopia
Sun Oct 10 1976,Ghana,2-1,Guinea,FIFA World Cup qualification,Accra › Ghana
Sun Oct 10 1976,Spain,1-0,Yugoslavia,FIFA World Cup qualification,Seville › Spain
Mon Oct 11 1976,Uganda,1-0,Burundi,Friendly,Kampala › Uganda
Tue Oct 12 1976,Pakistan,1-0,Afghanistan,Friendly,Karachi › Pakistan
Tue Oct 12 1976,Peru,0-0,Uruguay,Friendly,Lima › Peru
Wed Oct 13 1976,Argentina,2-0,Chile,Copa Carlos Dittborn,Buenos Aires › Argentina
Wed Oct 13 1976,Austria,2-4,Hungary,Friendly,Vienna › Austria
Wed Oct 13 1976,Czechoslovakia,2-0,Scotland,FIFA World Cup qualification,Prague › Czechoslovakia
Wed Oct 13 1976,England,2-1,Finland,FIFA World Cup qualification,London › England
Wed Oct 13 1976,Netherlands,2-2,Northern Ireland,FIFA World Cup qualification,Rotterdam › Netherlands
Wed Oct 13 1976,Turkey,3-3,Republic of Ireland,Friendly,Ankara › Turkey
Fri Oct 15 1976,Colombia,1-2,Uruguay,Friendly,Bogotá › Colombia
Fri Oct 15 1976,Mexico,3-0,United States,FIFA World Cup qualification,Puebla › Mexico
Sat Oct 16 1976,Luxembourg,1-4,Italy,FIFA World Cup qualification,Luxembourg › Luxembourg
Sat Oct 16 1976,Portugal,0-2,Poland,FIFA World Cup qualification,Porto › Portugal
Sat Oct 16 1976,Sierra Leone,0-0,Nigeria,FIFA World Cup qualification,Freetown › Sierra Leone
