Date,Team 1,Score,Team 2,Tournament,City
Wed Apr 27 1949,Chile,2-4,Paraguay,Copa América,São Paulo › Brazil
Wed Apr 27 1949,Scotland,2-0,France,Friendly,Glasgow › Scotland
Sat Apr 30 1949,Bolivia,0-7,Paraguay,Copa América,Rio de Janeiro › Brazil
Sat Apr 30 1949,Brazil,5-1,Uruguay,Copa América,Rio de Janeiro › Brazil
Sat Apr 30 1949,Chile,0-3,Peru,Copa América,São Paulo › Brazil
Sun May 1 1949,Ethiopia,6-0,Djibouti,Friendly,Addis Abeba › Ethiopia
Mon May 2 1949,Jamaica,3-1,Trinidad and Tobago,Friendly,Kingston › Jamaica
Tue May 3 1949,Colombia,1-4,Ecuador,Copa América,Rio de Janeiro › Brazil
Wed May 4 1949,Jamaica,2-1,Trinidad and Tobago,Friendly,Kingston › Jamaica
Wed May 4 1949,Peru,4-3,Uruguay,Copa América,Rio de Janeiro › Brazil
Fri May 6 1949,Bolivia,4-0,Colombia,Copa América,Rio de Janeiro › Brazil
Sat May 7 1949,Jamaica,1-2,Trinidad and Tobago,Friendly,Kingston › Jamaica
Sun May 8 1949,Brazil,1-2,Paraguay,Copa América,Rio de Janeiro › Brazil
Sun May 8 1949,Chile,3-1,Uruguay,Copa América,Belo Horizonte › Brazil
Sun May 8 1949,Hungary,6-1,Austria,International Cup,Budapest › Hungary
Sun May 8 1949,Romania,2-1,Poland,Friendly,Bucharest › Romania
Mon May 9 1949,Cuba,0-0,Martinique,Friendly,Parmaribo › Suriname
Mon May 9 1949,Puerto Rico,2-8,Trinidad and Tobago,Friendly,San Juan › Puerto Rico
Wed May 11 1949,Brazil,7-0,Paraguay,Copa América,Rio de Janeiro › Brazil
Wed May 11 1949,Puerto Rico,0-7,Trinidad and Tobago,Friendly,San Juan › Puerto Rico
Thu May 12 1949,Egypt,2-3,Turkey,Friendly,Athens › Greece
Thu May 12 1949,Suriname,0-1,Cuba,Friendly,Paramaribo › Suriname
Fri May 13 1949,Sweden,3-1,England,Friendly,Solna › Sweden
Sat May 14 1949,Cuba,0-1,Dominican Republic,Friendly,Parmaribo › Suriname
Sun May 15 1949,Greece,1-2,Turkey,Friendly,Athens › Greece
Sun May 15 1949,Portugal,3-2,Wales,Friendly,Oeiras › Portugal
Wed May 18 1949,Greece,1-3,Egypt,Friendly,Athens › Greece
Wed May 18 1949,Norway,1-4,England,Friendly,Oslo › Norway
Sun May 22 1949,Belgium,3-1,Wales,Friendly,Liège › Belgium
Sun May 22 1949,Czechoslovakia,3-2,Romania,Friendly,Prague › Czechoslovakia
Sun May 22 1949,France,1-3,England,Friendly,Colombes › France
Sun May 22 1949,Republic of Ireland,1-0,Portugal,Friendly,Dublin › Republic of Ireland
Sun May 22 1949,Italy,3-1,Austria,International Cup,Florence › Italy
Thu May 26 1949,Switzerland,4-0,Wales,Friendly,Berne › Switzerland
Thu Jun 2 1949,Sweden,3-1,Republic of Ireland,FIFA World Cup qualification,Solna › Sweden
Sat Jun 4 1949,France,4-2,Switzerland,Friendly,Colombes › France
Sun Jun 12 1949,Denmark,1-2,Netherlands,Friendly,Copenhagen › Denmark
Sun Jun 12 1949,Hungary,1-1,Italy,International Cup,Budapest › Hungary
Sun Jun 12 1949,Republic of Ireland,1-4,Spain,Friendly,Dublin › Republic of Ireland
Thu Jun 16 1949,Finland,1-4,Netherlands,Friendly,Helsinki › Finland
Thu Jun 16 1949,Madagascar,1-3,Mauritius,Friendly,Saint-Pierre › Réunion
Sun Jun 19 1949,France,1-5,Spain,Friendly,Colombes › France
Sun Jun 19 1949,Norway,1-3,Yugoslavia,Friendly,Oslo › Norway
Sun Jun 19 1949,Poland,1-2,Denmark,Friendly,Warsaw › Poland
Sun Jun 19 1949,Sweden,2-2,Hungary,Friendly,Solna › Sweden
Sun Jun 19 1949,United States,0-4,Scotland,Friendly,New York › United States
Sun Jun 26 1949,Switzerland,5-2,Luxembourg,FIFA World Cup qualification,Zürich › Switzerland
Fri Jul 1 1949,Martinique,2-0,Trinidad and Tobago,Friendly,Fort-de-France › Martinique
Fri Jul 8 1949,Finland,1-1,Norway,Nordic Championship,Helsinki › Finland
Sun Jul 10 1949,Hungary,8-2,Poland,Friendly,Debrecen › Hungary
Sat Jul 30 1949,Curaçao,3-0,Aruba,Friendly,Willemstad › Curaçao
Sat Jul 30 1949,Israel,3-1,Cyprus,Friendly,Tel Aviv › Israel
Wed Aug 3 1949,El Salvador,3-1,Panama,Friendly,San Salvador › El Salvador
Thu Aug 4 1949,El Salvador,2-3,Panama,Friendly,San Salvador › El Salvador
Sun Aug 7 1949,Denmark,5-1,Iceland,Friendly,Århus › Denmark
Sun Aug 14 1949,Suriname,5-0,French Guiana,Friendly,Paramaribo › Suriname
Fri Aug 19 1949,Suriname,2-1,French Guiana,Friendly,Paramaribo › Suriname
Sun Aug 21 1949,Yugoslavia,6-0,Israel,FIFA World Cup qualification,Belgrade › Yugoslavia
Sun Sep 4 1949,Czechoslovakia,1-3,Bulgaria,Friendly,Prague › Czechoslovakia
Sun Sep 4 1949,Mexico,6-0,United States,FIFA World Cup qualification,Mexico City › Mexico
Thu Sep 8 1949,Republic of Ireland,3-0,Finland,FIFA World Cup qualification,Dublin › Republic of Ireland
Sun Sep 11 1949,Denmark,0-2,Finland,Nordic Championship,Copenhagen › Denmark
Sun Sep 11 1949,Mexico,2-0,Cuba,FIFA World Cup qualification,Mexico City › Mexico
Sun Sep 11 1949,Norway,0-2,Denmark,Nordic Championship,Oslo › Norway
Wed Sep 14 1949,Cuba,1-1,United States,FIFA World Cup qualification,Mexico City › Mexico
Sun Sep 18 1949,Israel,2-5,Yugoslavia,FIFA World Cup qualification,Tel Aviv › Israel
Sun Sep 18 1949,Luxembourg,2-3,Switzerland,FIFA World Cup qualification,Luxembourg › Luxembourg
Sun Sep 18 1949,Mexico,6-2,United States,FIFA World Cup qualification,Mexico City › Mexico
Wed Sep 21 1949,England,0-2,Republic of Ireland,Friendly,Liverpool › England
Wed Sep 21 1949,United States,5-2,Cuba,FIFA World Cup qualification,Mexico City › Mexico
Sun Sep 25 1949,Austria,3-1,Czechoslovakia,International Cup,Vienna › Austria
Sun Sep 25 1949,Mexico,3-0,Cuba,FIFA World Cup qualification,Mexico City › Mexico
Sat Oct 1 1949,Northern Ireland,2-8,Scotland,FIFA World Cup qualification,Belfast › Northern Ireland
Sun Oct 2 1949,Belgium,3-0,Switzerland,Friendly,Brussels › Belgium
Sun Oct 2 1949,Poland,3-2,Bulgaria,Friendly,Warsaw › Poland
Sun Oct 2 1949,Sweden,8-1,Finland,Nordic Championship,Malmö › Sweden
Sun Oct 2 1949,Sweden,3-3,Norway,Nordic Championship,Solna › Sweden
Fri Oct 7 1949,Réunion,0-6,Mauritius,Friendly,Saint-Pierre › Réunion
Sat Oct 8 1949,Sierra Leone,0-2,Nigeria,Friendly,Freetown › Sierra Leone
Sun Oct 9 1949,Finland,1-1,Republic of Ireland,FIFA World Cup qualification,Helsinki › Finland
Sun Oct 9 1949,Yugoslavia,1-1,France,FIFA World Cup qualification,Belgrade › Yugoslavia
Mon Oct 10 1949,Réunion,1-3,Madagascar,Friendly,Saint-Pierre › Réunion
Sat Oct 15 1949,Wales,1-4,England,FIFA World Cup qualification,Cardiff › Wales
Sun Oct 16 1949,Austria,3-4,Hungary,Friendly,Vienna › Austria
Sun Oct 23 1949,Denmark,3-2,Sweden,Nordic Championship,Copenhagen › Denmark
Sun Oct 23 1949,Lithuania,2-1,Estonia,Baltic Cup,Vilnius › Soviet Union
Sun Oct 23 1949,Romania,1-1,Albania,Friendly,Bucharest › Romania
Tue Oct 25 1949,Lithuania,1-0,Latvia,Baltic Cup,Vilnius › Soviet Union
Sun Oct 30 1949,Czechoslovakia,2-0,Poland,Friendly,Ostrava › Czechoslovakia
Sun Oct 30 1949,France,1-1,Yugoslavia,FIFA World Cup qualification,Colombes › France
Sun Oct 30 1949,Hungary,5-0,Bulgaria,Friendly,Budapest › Hungary
Sun Nov 6 1949,Netherlands,0-1,Belgium,Friendly,Rotterdam › Netherlands
Sun Nov 6 1949,Poland,2-1,Albania,Friendly,Warsaw › Poland
Wed Nov 9 1949,Scotland,2-0,Wales,FIFA World Cup qualification,Glasgow › Scotland
Sun Nov 13 1949,France,1-0,Czechoslovakia,Friendly,Colombes › France
Sun Nov 13 1949,Republic of Ireland,1-3,Sweden,FIFA World Cup qualification,Dublin › Republic of Ireland
Sun Nov 13 1949,Yugoslavia,2-5,Austria,Friendly,Belgrade › Yugoslavia
Wed Nov 16 1949,England,9-2,Northern Ireland,FIFA World Cup qualification,Manchester › England
Thu Nov 17 1949,Bulgaria,0-0,Albania,Friendly,Sofia › Bulgaria
Sun Nov 20 1949,Hungary,5-0,Sweden,Friendly,Budapest › Hungary
Sun Nov 20 1949,Turkey,7-0,Syria,FIFA World Cup qualification,Ankara › Turkey
Wed Nov 23 1949,Wales,5-1,Belgium,Friendly,Cardiff › Wales
Fri Nov 25 1949,Greece,8-0,Syria,Friendly,Athens › Greece
Tue Nov 29 1949,Albania,1-4,Romania,Friendly,Tirana › Albania
Wed Nov 30 1949,England,2-0,Italy,Friendly,London › England
Tue Dec 6 1949,Zanzibar,2-3,Kenya,Friendly,Zanzibar Town › Zanzibar
Thu Dec 8 1949,Kenya,0-2,Tanzania,Friendly,Zanzibar › Zanzibar
Sun Dec 11 1949,France,2-3,Yugoslavia,FIFA World Cup qualification,Florence › Italy
Sun Dec 11 1949,Netherlands,0-1,Denmark,Friendly,Amsterdam › Netherlands
Sun Dec 18 1949,Cuba,2-5,Jamaica,Friendly,Port-au-Prince › Haiti
Mon Dec 19 1949,Haiti,2-0,Jamaica,Friendly,Port-au-Prince › Haiti
Tue Dec 20 1949,Haiti,3-0,Cuba,Friendly,Port-au-Prince › Haiti
