Date,Team 1,Score,Team 2,Tournament,City
Sun Apr 9 1989,Angola,0-2,Ivory Coast,African Cup of Nations qualification,Luanda › Angola
Sun Apr 9 1989,Ethiopia,1-0,Egypt,African Cup of Nations qualification,Addis Abeba › Ethiopia
Sun Apr 9 1989,Gabon,1-0,Ghana,African Cup of Nations qualification,Libreville › Gabon
Sun Apr 9 1989,Mali,0-0,Morocco,African Cup of Nations qualification,Bamako › Mali
Sun Apr 9 1989,Mauritius,1-4,Zimbabwe,African Cup of Nations qualification,Curepipe › Mauritius
Sun Apr 9 1989,New Zealand,2-2,Israel,FIFA World Cup qualification,Auckland › New Zealand
Sun Apr 9 1989,Eswatini,0-2,Malawi,African Cup of Nations qualification,Mbabane › Eswatini
Tue Apr 11 1989,Austria,1-2,Czechoslovakia,Friendly,Graz › Austria
Wed Apr 12 1989,Barbados,1-2,Bermuda,Friendly,Bridgetown › Barbados
Wed Apr 12 1989,Brazil,2-0,Paraguay,Friendly,Teresina › Brazil
Wed Apr 12 1989,Denmark,2-0,Canada,Friendly,Aalborg › Denmark
Wed Apr 12 1989,German DR,0-2,Turkey,FIFA World Cup qualification,Magdeburg › German DR
Wed Apr 12 1989,Hungary,1-1,Malta,FIFA World Cup qualification,Budapest › Hungary
Wed Apr 12 1989,Poland,2-1,Romania,Friendly,Warsaw › Poland
Thu Apr 13 1989,Angola,1-1,Mozambique,Friendly,Luanda › Angola
Thu Apr 13 1989,Ecuador,2-2,Argentina,Friendly,Guayaquil › Ecuador
Fri Apr 14 1989,Barbados,2-1,Bermuda,Friendly,Bridgetown › Barbados
Fri Apr 14 1989,Faroe Islands,1-0,Canada,Friendly,Tórshavn › Faroe Islands
Sat Apr 15 1989,Guinea,1-1,Nigeria,African Cup of Nations qualification,Conakry › Guinea
Sun Apr 16 1989,Australia,1-1,Israel,FIFA World Cup qualification,Sydney › Australia
Sun Apr 16 1989,Costa Rica,1-0,United States,FIFA World Cup qualification,San José › Costa Rica
Sun Apr 16 1989,Faroe Islands,0-1,Canada,Friendly,Klaksvík › Faroe Islands
Sun Apr 16 1989,Mozambique,0-1,Zambia,African Cup of Nations qualification,Maputo › Mozambique
Sun Apr 16 1989,Trinidad and Tobago,1-1,Bermuda,Friendly,Port of Spain › Trinidad and Tobago
Tue Apr 18 1989,Trinidad and Tobago,0-1,Bermuda,Friendly,Arima › Trinidad and Tobago
Thu Apr 20 1989,Chile,1-1,Argentina,Friendly,Santiago › Chile
Fri Apr 21 1989,Egypt,6-1,Ethiopia,African Cup of Nations qualification,Cairo › Egypt
Sat Apr 22 1989,Italy,1-1,Uruguay,Friendly,Verona › Italy
Sat Apr 22 1989,Nigeria,3-0,Guinea,African Cup of Nations qualification,Ibadan › Nigeria
Sun Apr 23 1989,Antigua and Barbuda,1-0,Jamaica,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Sun Apr 23 1989,Ghana,1-0,Gabon,African Cup of Nations qualification,Accra › Ghana
Sun Apr 23 1989,Ivory Coast,4-1,Angola,African Cup of Nations qualification,Abidjan › Ivory Coast
Sun Apr 23 1989,Kenya,1-0,Sudan,African Cup of Nations qualification,Nairobi › Kenya
Sun Apr 23 1989,Malawi,1-1,Eswatini,African Cup of Nations qualification,Blantyre › Malawi
Sun Apr 23 1989,Morocco,1-1,Mali,African Cup of Nations qualification,Marrakech › Morocco
Sun Apr 23 1989,Saint Kitts and Nevis,1-0,French Guiana,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Sun Apr 23 1989,Saint Lucia,0-0,Dominica,CFU Caribbean Cup qualification,Castries › Saint Lucia
Sun Apr 23 1989,Trinidad and Tobago,11-0,Aruba,CFU Caribbean Cup qualification,Arima › Trinidad and Tobago
Sun Apr 23 1989,Zimbabwe,1-0,Mauritius,African Cup of Nations qualification,Harare › Zimbabwe
Wed Apr 26 1989,Bulgaria,0-2,Denmark,FIFA World Cup qualification,Sofia › Bulgaria
Wed Apr 26 1989,Curaçao,3-1,Martinique,CFU Caribbean Cup qualification,Willemstad › Netherlands Antilles
Wed Apr 26 1989,England,5-0,Albania,FIFA World Cup qualification,London › England
Wed Apr 26 1989,Greece,0-0,Romania,FIFA World Cup qualification,Athens › Greece
Wed Apr 26 1989,Republic of Ireland,1-0,Spain,FIFA World Cup qualification,Dublin › Republic of Ireland
Wed Apr 26 1989,Italy,4-0,Hungary,Friendly,Taranto › Italy
Wed Apr 26 1989,Malta,0-2,Northern Ireland,FIFA World Cup qualification,Attard › Malta
Wed Apr 26 1989,Netherlands,1-1,Germany,FIFA World Cup qualification,Rotterdam › Netherlands
Wed Apr 26 1989,Portugal,3-1,Switzerland,FIFA World Cup qualification,Lisbon › Portugal
Wed Apr 26 1989,Russia,3-0,German DR,FIFA World Cup qualification,Kyïv › Soviet Union
Wed Apr 26 1989,Scotland,2-1,Cyprus,FIFA World Cup qualification,Glasgow › Scotland
Wed Apr 26 1989,Wales,0-2,Sweden,Friendly,Wrexham › Wales
Sat Apr 29 1989,Belgium,2-1,Czechoslovakia,FIFA World Cup qualification,Brussels › Belgium
Sat Apr 29 1989,France,0-0,Yugoslavia,FIFA World Cup qualification,Paris › France
Sun Apr 30 1989,United States,1-0,Costa Rica,FIFA World Cup qualification,St. Louis › United States
Sun Apr 30 1989,Zambia,3-0,Mozambique,African Cup of Nations qualification,Lusaka › Zambia
Tue May 2 1989,Norway,0-3,Poland,Friendly,Oslo › Norway
Wed May 3 1989,Uruguay,3-1,Ecuador,Friendly,Montevideo › Uruguay
Fri May 5 1989,El Salvador,1-2,Paraguay,Friendly,Los Angeles › United States
Fri May 5 1989,Guatemala,0-1,Chile,Friendly,Los Angeles › United States
Fri May 5 1989,South Korea,1-0,Japan,Friendly,Seoul › South Korea
Sun May 7 1989,El Salvador,0-1,Chile,Friendly,Los Angeles › United States
Sun May 7 1989,Grenada,2-1,Saint Kitts and Nevis,CFU Caribbean Cup qualification,St. George's › Grenada
Sun May 7 1989,Guatemala,1-2,Paraguay,Friendly,Los Angeles › United States
Sun May 7 1989,Jamaica,1-3,Guadeloupe,CFU Caribbean Cup qualification,Kingston › Jamaica
Sun May 7 1989,Sint Maarten,1-2,British Virgin Islands,CFU Caribbean Cup qualification,Philipsburg › Sint Maarten
Sun May 7 1989,Sweden,2-1,Poland,FIFA World Cup qualification,Solna › Sweden
Tue May 9 1989,Czechoslovakia,4-0,Luxembourg,FIFA World Cup qualification,Prague › Czechoslovakia
Wed May 10 1989,Brazil,4-1,Peru,Friendly,Fortaleza › Brazil
Wed May 10 1989,French Guiana,1-3,Trinidad and Tobago,CFU Caribbean Cup qualification,Cayenne › French Guiana
Wed May 10 1989,Japan,2-2,China PR,Friendly,Tokyo › Japan
Wed May 10 1989,Turkey,0-1,Russia,FIFA World Cup qualification,Istanbul › Turkey
Sat May 13 1989,Dominica,0-1,Antigua and Barbuda,CFU Caribbean Cup qualification,Roseau › Dominica
Sat May 13 1989,Hong Kong,2-1,Macau,Friendly,So Kon Po › Hong Kong
Sat May 13 1989,Japan,2-0,China PR,Friendly,Okayama › Japan
Sat May 13 1989,Singapore,1-2,Indonesia,Friendly,Singapore › Singapore
Sat May 13 1989,United States,1-1,Trinidad and Tobago,FIFA World Cup qualification,Torrance › United States
Mon May 15 1989,Paraguay,1-1,Peru,Friendly,Asunción › Paraguay
Tue May 16 1989,Namibia,0-1,Angola,Friendly,Windhoek › Namibia
Wed May 17 1989,Denmark,7-1,Greece,FIFA World Cup qualification,Copenhagen › Denmark
Wed May 17 1989,Romania,1-0,Bulgaria,FIFA World Cup qualification,Bucharest › Romania
Thu May 18 1989,Peru,2-1,Venezuela,Friendly,Lima › Peru
Sat May 20 1989,German DR,1-1,Austria,FIFA World Cup qualification,Leipzig › German DR
Sun May 21 1989,Aruba,0-0,Grenada,CFU Caribbean Cup qualification,Oranjestad › Aruba
Sun May 21 1989,Guadeloupe,0-0,Dominica,CFU Caribbean Cup qualification,Basse-Terre › Guadeloupe
Sun May 21 1989,Indonesia,0-0,North Korea,FIFA World Cup qualification,Jakarta › Indonesia
Sun May 21 1989,Martinique,0-0,British Virgin Islands,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sun May 21 1989,Norway,3-1,Cyprus,FIFA World Cup qualification,Oslo › Norway
Sun May 21 1989,Saint Kitts and Nevis,0-2,Trinidad and Tobago,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Sun May 21 1989,Saint Vincent and the Grenadines,3-2,Curaçao,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Mon May 22 1989,Hong Kong,0-0,Japan,FIFA World Cup qualification,Victoria › Hong Kong
Tue May 23 1989,Ecuador,1-1,Uruguay,Friendly,Quito › Ecuador
Tue May 23 1989,England,0-0,Chile,Rous Cup,London › England
Tue May 23 1989,South Korea,3-0,Singapore,FIFA World Cup qualification,Seoul › South Korea
Tue May 23 1989,Malaysia,2-0,Nepal,FIFA World Cup qualification,Seoul › South Korea
Wed May 24 1989,Guinea-Bissau,0-0,Senegal,Amílcar Cabral Cup,Bamako › Mali
Wed May 24 1989,Morocco,1-0,Algeria,Friendly,Rabat › Morocco
Wed May 24 1989,Peru,1-1,Brazil,Friendly,Lima › Peru
Thu May 25 1989,Bolivia,3-2,Paraguay,Friendly,Cochabamba › Bolivia
Thu May 25 1989,South Korea,9-0,Nepal,FIFA World Cup qualification,Seoul › South Korea
Thu May 25 1989,Malaysia,1-0,Singapore,FIFA World Cup qualification,Seoul › South Korea
Thu May 25 1989,Mali,1-1,Cape Verde,Amílcar Cabral Cup,Bamako › Mali
Thu May 25 1989,Mauritania,1-2,Sierra Leone,Amílcar Cabral Cup,Bamako › Mali
Fri May 26 1989,Northern Ireland,0-1,Chile,Friendly,Belfast › Northern Ireland
Sat May 27 1989,Belgium,1-0,Yugoslavia,Friendly,Brussels › Belgium
Sat May 27 1989,Cape Verde,2-3,Guinea-Bissau,Amílcar Cabral Cup,Bamako › Mali
Sat May 27 1989,Hong Kong,1-2,North Korea,FIFA World Cup qualification,Victoria › Hong Kong
Sat May 27 1989,South Korea,3-0,Malaysia,FIFA World Cup qualification,Seoul › South Korea
Sat May 27 1989,Mali,2-2,Senegal,Amílcar Cabral Cup,Bamako › Mali
Sat May 27 1989,Scotland,0-2,England,Rous Cup,Glasgow › Scotland
Sat May 27 1989,Singapore,3-0,Nepal,FIFA World Cup qualification,Seoul › South Korea
Sun May 28 1989,Indonesia,0-0,Japan,FIFA World Cup qualification,Jakarta › Indonesia
Sun May 28 1989,Republic of Ireland,2-0,Malta,FIFA World Cup qualification,Dublin › Republic of Ireland
Sun May 28 1989,Trinidad and Tobago,1-1,Costa Rica,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Tue May 30 1989,Cape Verde,2-1,Senegal,Amílcar Cabral Cup,Bamako › Mali
Tue May 30 1989,Guinea,3-1,Mauritania,Amílcar Cabral Cup,Bamako › Mali
Tue May 30 1989,Iran,3-0,Thailand,FIFA World Cup qualification,Teheran › Iran
Tue May 30 1989,Mali,2-1,Guinea-Bissau,Amílcar Cabral Cup,Bamako › Mali
Tue May 30 1989,Scotland,2-0,Chile,Rous Cup,Glasgow › Scotland
Wed May 31 1989,Finland,0-1,Netherlands,FIFA World Cup qualification,Helsinki › Finland
Wed May 31 1989,Norway,4-1,Austria,Friendly,Oslo › Norway
Wed May 31 1989,Russia,1-1,Iceland,FIFA World Cup qualification,Moscow › Soviet Union
Wed May 31 1989,Sweden,2-0,Algeria,Friendly,Örebro › Sweden
Wed May 31 1989,Wales,0-0,Germany,FIFA World Cup qualification,Cardiff › Wales
Thu Jun 1 1989,Ivory Coast,1-1,DR Congo,Friendly,Abidjan › Ivory Coast
Thu Jun 1 1989,Luxembourg,0-5,Belgium,FIFA World Cup qualification,Lille › France
Thu Jun 1 1989,Paraguay,2-0,Bolivia,Friendly,Asunción › Paraguay
Fri Jun 2 1989,Cape Verde,0-1,Guinea,Amílcar Cabral Cup,Bamako › Mali
Fri Jun 2 1989,Mali,1-0,Sierra Leone,Amílcar Cabral Cup,Bamako › Mali
Sat Jun 3 1989,Cape Verde,1-0,Sierra Leone,Amílcar Cabral Cup,Bamako › Mali
Sat Jun 3 1989,Curaçao,4-0,British Virgin Islands,CFU Caribbean Cup qualification,Willemstad › Netherlands Antilles
Sat Jun 3 1989,Egypt,2-0,Chile,Friendly,Cairo › Egypt
Sat Jun 3 1989,England,3-0,Poland,FIFA World Cup qualification,London › England
Sat Jun 3 1989,Malawi,1-0,Tunisia,Friendly,Lilongwe › Malawi
Sat Jun 3 1989,Nepal,0-4,South Korea,FIFA World Cup qualification,Singapore › Singapore
Sat Jun 3 1989,Singapore,2-2,Malaysia,FIFA World Cup qualification,Singapore › Singapore
Sun Jun 4 1989,Dominica,0-0,Jamaica,CFU Caribbean Cup qualification,Roseau › Dominica
Sun Jun 4 1989,Gabon,0-0,DR Congo,Friendly,Libreville › Gabon
Sun Jun 4 1989,Hong Kong,1-1,Indonesia,FIFA World Cup qualification,Victoria › Hong Kong
Sun Jun 4 1989,Republic of Ireland,2-0,Hungary,FIFA World Cup qualification,Dublin › Republic of Ireland
Sun Jun 4 1989,Japan,2-1,North Korea,FIFA World Cup qualification,Tokyo › Japan
Sun Jun 4 1989,Mali,3-0,Guinea,Amílcar Cabral Cup,Bamako › Mali
Sun Jun 4 1989,United States,3-0,Peru,Friendly,East Rutherford › United States
Mon Jun 5 1989,Malaysia,0-3,South Korea,FIFA World Cup qualification,Singapore › Singapore
Mon Jun 5 1989,Singapore,7-0,Nepal,FIFA World Cup qualification,Singapore › Singapore
Tue Jun 6 1989,Grenada,1-0,Trinidad and Tobago,CFU Caribbean Cup qualification,St. George's › Grenada
Wed Jun 7 1989,Denmark,1-1,England,Friendly,Copenhagen › Denmark
Wed Jun 7 1989,Malaysia,3-0,Nepal,FIFA World Cup qualification,Singapore › Singapore
Wed Jun 7 1989,Martinique,10-0,Sint Maarten,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Wed Jun 7 1989,Singapore,0-3,South Korea,FIFA World Cup qualification,Singapore › Singapore
Wed Jun 7 1989,Switzerland,0-1,Czechoslovakia,FIFA World Cup qualification,Berne › Switzerland
Thu Jun 8 1989,Bolivia,0-0,Uruguay,Friendly,Santa Cruz › Bolivia
Thu Jun 8 1989,Brazil,4-0,Portugal,Friendly,Rio de Janeiro › Brazil
Thu Jun 8 1989,Canada,0-2,Belgium,Friendly,Ottawa › Canada
Thu Jun 8 1989,French Guiana,4-0,Aruba,CFU Caribbean Cup qualification,Cayenne › French Guiana
Sat Jun 10 1989,Kenya,0-0,Egypt,FIFA World Cup qualification,Nairobi › Kenya
Sat Jun 10 1989,Nigeria,2-0,Cameroon,FIFA World Cup qualification,Ibadan › Nigeria
Sun Jun 11 1989,Angola,2-0,Gabon,FIFA World Cup qualification,Luanda › Angola
Sun Jun 11 1989,DR Congo,0-0,Morocco,FIFA World Cup qualification,Kinshasa › Zaïre
Sun Jun 11 1989,Costa Rica,1-0,Trinidad and Tobago,FIFA World Cup qualification,San José › Costa Rica
Sun Jun 11 1989,Ivory Coast,0-0,Algeria,FIFA World Cup qualification,Abidjan › Ivory Coast
Sun Jun 11 1989,Japan,5-0,Indonesia,FIFA World Cup qualification,Tokyo › Japan
Sun Jun 11 1989,Liberia,1-0,Malawi,FIFA World Cup qualification,Monrovia › Liberia
