Date,Team 1,Score,Team 2,Tournament,City
Wed Jul 8 1931,Sweden,3-1,Estonia,Friendly,Sandviken › Sweden
Thu Jul 9 1931,Argentina,3-1,Paraguay,Copa Chevallier Boutell,Buenos Aires › Argentina
Sun Jul 26 1931,Sweden,6-0,Latvia,Friendly,Västerås › Sweden
Sun Aug 2 1931,Yugoslavia,2-1,Czechoslovakia,Friendly,Belgrade › Yugoslavia
Wed Aug 19 1931,Finland,4-0,Latvia,Friendly,Helsinki › Finland
Sun Aug 23 1931,Poland,2-3,Romania,Friendly,Warsaw › Poland
Wed Aug 26 1931,Lithuania,2-4,Romania,Friendly,Kaunas › Lithuania
Sun Aug 30 1931,Estonia,2-0,Lithuania,Baltic Cup,Tallinn › Estonia
Mon Aug 31 1931,Latvia,1-0,Lithuania,Baltic Cup,Tallinn › Estonia
Tue Sep 1 1931,Estonia,3-1,Latvia,Baltic Cup,Tallinn › Estonia
Sun Sep 6 1931,Brazil,2-0,Uruguay,Copa Rio Branco,Rio de Janeiro › Brazil
Sun Sep 6 1931,Finland,4-4,Norway,Nordic Championship,Helsinki › Finland
Sun Sep 13 1931,Austria,5-0,Germany,Friendly,Vienna › Austria
Sat Sep 19 1931,Scotland,3-1,Northern Ireland,British Championship,Glasgow › Scotland
Sun Sep 20 1931,Hungary,3-0,Czechoslovakia,Friendly,Budapest › Hungary
Sun Sep 27 1931,Bulgaria,5-1,Turkey,Balkan Cup,Sofia › Bulgaria
Sun Sep 27 1931,Germany,4-2,Denmark,Friendly,Hanover › Germany
Sun Sep 27 1931,Latvia,2-1,Estonia,Friendly,Riga › Latvia
Sun Sep 27 1931,Norway,2-1,Sweden,Nordic Championship,Oslo › Norway
Fri Oct 2 1931,Turkey,2-0,Yugoslavia,Balkan Cup,Sofia › Bulgaria
Sun Oct 4 1931,Bulgaria,3-2,Yugoslavia,Balkan Cup,Sofia › Bulgaria
Sun Oct 4 1931,Hungary,2-2,Austria,International Cup,Budapest › Hungary
Sun Oct 11 1931,Belgium,2-1,Poland,Friendly,Brussels › Belgium
Sun Oct 11 1931,Denmark,2-3,Finland,Nordic Championship,Copenhagen › Denmark
Sat Oct 17 1931,Kenya,2-1,Uganda,Friendly,Nairobi › Kenya
Sat Oct 17 1931,Northern Ireland,2-6,England,British Championship,Belfast › Northern Ireland
Sun Oct 25 1931,Bulgaria,2-1,Greece,Balkan Cup,Sofia › Bulgaria
Sun Oct 25 1931,Poland,6-3,Yugoslavia,Friendly,Poznań › Poland
Sat Oct 31 1931,Wales,2-3,Scotland,British Championship,Wrexham › Wales
Sun Nov 8 1931,Hungary,3-1,Sweden,Friendly,Budapest › Hungary
Sun Nov 15 1931,Italy,2-2,Czechoslovakia,International Cup,Rome › Italy
Wed Nov 18 1931,England,3-1,Wales,British Championship,Liverpool › England
Sun Nov 29 1931,France,3-4,Netherlands,Friendly,Colombes › France
Sun Nov 29 1931,Greece,2-4,Romania,Balkan Cup,Athens › Greece
Sun Nov 29 1931,Switzerland,1-8,Austria,International Cup,Basel › Switzerland
Sat Dec 5 1931,Northern Ireland,4-0,Wales,British Championship,Belfast › Northern Ireland
Sun Dec 6 1931,Belgium,2-1,Switzerland,Friendly,Brussels › Belgium
Wed Dec 9 1931,England,7-1,Spain,Friendly,London › England
Sun Dec 13 1931,Republic of Ireland,0-5,Spain,Friendly,Dublin › Irish Free State
Sun Dec 13 1931,Italy,3-2,Hungary,International Cup,Turin › Italy
