Date,Team 1,Score,Team 2,Tournament,City
Mon Jun 7 1954,Sweden,3-0,Norway,Friendly,Solna › Sweden
Sun Jun 13 1954,Finland,2-2,Denmark,Nordic Championship,Helsinki › Finland
Wed Jun 16 1954,Austria,1-0,Scotland,FIFA World Cup,Zürich › Switzerland
Wed Jun 16 1954,Brazil,5-0,Mexico,FIFA World Cup,Geneva › Switzerland
Wed Jun 16 1954,Czechoslovakia,0-2,Uruguay,FIFA World Cup,Berne › Switzerland
Wed Jun 16 1954,France,0-1,Yugoslavia,FIFA World Cup,Lausanne › Switzerland
Thu Jun 17 1954,Belgium,4-4,England,FIFA World Cup,Basel › Switzerland
Thu Jun 17 1954,Germany,4-1,Turkey,FIFA World Cup,Berne › Switzerland
Thu Jun 17 1954,Hungary,9-0,South Korea,FIFA World Cup,Zürich › Switzerland
Thu Jun 17 1954,Switzerland,2-1,Italy,FIFA World Cup,Lausanne › Switzerland
Sat Jun 19 1954,Austria,5-0,Czechoslovakia,FIFA World Cup,Zürich › Switzerland
Sat Jun 19 1954,Brazil,1-1,Yugoslavia,FIFA World Cup,Lausanne › Switzerland
Sat Jun 19 1954,France,3-2,Mexico,FIFA World Cup,Geneva › Switzerland
Sat Jun 19 1954,Scotland,0-7,Uruguay,FIFA World Cup,Basel › Switzerland
Sun Jun 20 1954,Belgium,1-4,Italy,FIFA World Cup,Lugano › Switzerland
Sun Jun 20 1954,Germany,3-8,Hungary,FIFA World Cup,Basel › Switzerland
Sun Jun 20 1954,South Korea,0-7,Turkey,FIFA World Cup,Geneva › Switzerland
Sun Jun 20 1954,Switzerland,0-2,England,FIFA World Cup,Berne › Switzerland
Wed Jun 23 1954,Germany,7-2,Turkey,FIFA World Cup,Zürich › Switzerland
Wed Jun 23 1954,Switzerland,4-1,Italy,FIFA World Cup,Basel › Switzerland
Sat Jun 26 1954,England,2-4,Uruguay,FIFA World Cup,Basel › Switzerland
Sat Jun 26 1954,Switzerland,5-7,Austria,FIFA World Cup,Lausanne › Switzerland
Sun Jun 27 1954,Brazil,2-4,Hungary,FIFA World Cup,Berne › Switzerland
Sun Jun 27 1954,Germany,2-0,Yugoslavia,FIFA World Cup,Geneva › Switzerland
Wed Jun 30 1954,Austria,1-6,Germany,FIFA World Cup,Basel › Switzerland
Wed Jun 30 1954,Hungary,4-2,Uruguay,FIFA World Cup,Lausanne › Switzerland
Sat Jul 3 1954,Austria,3-1,Uruguay,FIFA World Cup,Zürich › Switzerland
Sun Jul 4 1954,Germany,3-2,Hungary,FIFA World Cup,Berne › Switzerland
Sun Jul 4 1954,Iceland,1-0,Norway,Friendly,Reykjavík › Iceland
Sun Jul 11 1954,Madagascar,2-6,Réunion,Friendly,Curepipe › Mauritius
Wed Jul 14 1954,Mauritius,4-1,Madagascar,Friendly,Curepipe › Mauritius
Sun Jul 18 1954,Mauritius,11-0,Réunion,Friendly,Curepipe › Mauritius
Sun Jul 25 1954,Curaçao,2-0,Netherlands,Friendly,Willemstad › Netherlands Antilles
Tue Jul 27 1954,Aruba,2-2,Netherlands,Friendly,Oranjestad › Netherlands Antilles
Thu Jul 29 1954,Curaçao,2-1,Netherlands,Friendly,Willemstad › Netherlands Antilles
Sun Aug 1 1954,Suriname,3-4,Netherlands,Friendly,Paramaribo › Suriname
Thu Aug 5 1954,Suriname,0-2,Netherlands,Friendly,Paramaribo › Suriname
Sun Aug 8 1954,Poland,2-2,Bulgaria,Friendly,Warsaw › Poland
Sat Aug 14 1954,Australia,1-2,New Zealand,Friendly,Melbourne › Australia
Sun Aug 15 1954,Finland,1-10,Sweden,Nordic Championship,Helsinki › Finland
Wed Aug 18 1954,Zimbabwe,2-4,Zambia,Friendly,Salisbury › Southern Rhodesia
Tue Aug 24 1954,Sweden,3-2,Iceland,Friendly,Kalmar › Sweden
Sat Aug 28 1954,Australia,4-1,New Zealand,Friendly,Brisbane › Australia
Sun Aug 29 1954,Norway,3-1,Finland,Nordic Championship,Oslo › Norway
Sat Sep 4 1954,Australia,4-1,New Zealand,Friendly,Sydney › Australia
Wed Sep 8 1954,Russia,7-0,Sweden,Friendly,Moscow › Soviet Union
Fri Sep 17 1954,Chile,2-1,Peru,Copa del Pacífico,Santiago › Chile
Sun Sep 19 1954,Chile,2-4,Peru,Copa del Pacífico,Santiago › Chile
Sun Sep 19 1954,Denmark,1-1,Switzerland,Friendly,Copenhagen › Denmark
Sun Sep 19 1954,Hungary,5-1,Romania,Friendly,Budapest › Hungary
Sun Sep 19 1954,Norway,1-1,Sweden,Nordic Championship,Oslo › Norway
Wed Sep 22 1954,Wales,1-3,Yugoslavia,Friendly,Cardiff › Wales
Sun Sep 26 1954,Belgium,2-0,Germany,Friendly,Brussels › Belgium
Sun Sep 26 1954,German DR,0-1,Poland,Friendly,Rostock › German DR
Sun Sep 26 1954,Russia,1-1,Hungary,Friendly,Moscow › Soviet Union
Sun Sep 26 1954,Saarland,1-5,Yugoslavia,Friendly,Saarbrücken › Saarland
Sat Oct 2 1954,Northern Ireland,0-2,England,British Championship,Belfast › Northern Ireland
Sun Oct 3 1954,Austria,2-2,Yugoslavia,Friendly,Vienna › Austria
Tue Oct 5 1954,Kenya,5-0,Zanzibar,Friendly,Nairobi › Kenya
Wed Oct 6 1954,Tanzania,3-5,Uganda,Friendly,Nairobi › Kenya
Sat Oct 9 1954,Kenya,2-2,Uganda,Friendly,Nairobi › Kenya
Sun Oct 10 1954,Hungary,3-0,Switzerland,Friendly,Budapest › Hungary
Sun Oct 10 1954,Kenya,1-4,Uganda,Friendly,Nairobi › Kenya
Sun Oct 10 1954,Sweden,5-2,Denmark,Nordic Championship,Solna › Sweden
Sat Oct 16 1954,Germany,1-3,France,Friendly,Hanover › Germany
Sat Oct 16 1954,Wales,0-1,Scotland,British Championship,Cardiff › Wales
Sun Oct 17 1954,Yugoslavia,5-1,Turkey,Friendly,Sarajevo › Yugoslavia
Sun Oct 24 1954,Belgium,4-3,Netherlands,Friendly,Antwerp › Belgium
Sun Oct 24 1954,Bulgaria,3-1,German DR,Friendly,Sofia › Bulgaria
Sun Oct 24 1954,Hungary,4-1,Czechoslovakia,Friendly,Budapest › Hungary
Sat Oct 30 1954,Nigeria,3-0,Ghana,Friendly,Lagos › Nigeria
Sun Oct 31 1954,Denmark,0-1,Norway,Nordic Championship,Copenhagen › Denmark
Sun Oct 31 1954,Sweden,2-1,Austria,Friendly,Solna › Sweden
Mon Nov 1 1954,Cambodia,7-1,Thailand,Friendly,Phnom Penh › Cambodia
Wed Nov 3 1954,Scotland,2-2,Northern Ireland,British Championship,Glasgow › Scotland
Sun Nov 7 1954,Greece,1-1,Egypt,Friendly,Athens › Greece
Sun Nov 7 1954,Republic of Ireland,2-1,Norway,Friendly,Dublin › Republic of Ireland
Wed Nov 10 1954,England,3-2,Wales,British Championship,London › England
Thu Nov 11 1954,France,2-2,Belgium,Friendly,Colombes › France
Sun Nov 14 1954,Hungary,4-1,Austria,Friendly,Budapest › Hungary
Sun Nov 28 1954,Portugal,1-3,Argentina,Friendly,Oeiras › Portugal
Wed Dec 1 1954,England,3-1,Germany,Friendly,London › England
Sun Dec 5 1954,Italy,2-0,Argentina,Friendly,Rome › Italy
Wed Dec 8 1954,Scotland,2-4,Hungary,Friendly,Glasgow › Scotland
Sat Dec 18 1954,Sri Lanka,1-2,Pakistan,Friendly,Calcutta › India
Sun Dec 19 1954,India,2-1,Burma,Friendly,Calcutta › India
Sun Dec 19 1954,Portugal,0-3,Germany,Friendly,Oeiras › Portugal
Tue Dec 21 1954,India,1-1,Sri Lanka,Friendly,Calcutta › India
Thu Dec 23 1954,Burma,1-1,Pakistan,Friendly,Calcutta › India
Sat Dec 25 1954,Burma,1-2,Sri Lanka,Friendly,Calcutta › India
