Date,Team 1,Score,Team 2,Tournament,City
Wed Mar 21 1990,Basque Country,2-2,Romania,Friendly,Bilbao › Spain
Sat Mar 24 1990,Sint Maarten,1-1,Cayman Islands,CFU Caribbean Cup qualification,Marigot › Saint Martin
Sat Mar 24 1990,Saint Kitts and Nevis,3-1,Antigua and Barbuda,Friendly,Basseterre › Saint Kitts and Nevis
Sat Mar 24 1990,Saint Martin,3-0,British Virgin Islands,CFU Caribbean Cup qualification,Marigot › Saint Martin
Tue Mar 27 1990,Northern Ireland,2-3,Norway,Friendly,Belfast › Northern Ireland
Wed Mar 28 1990,Egypt,1-3,Romania,Friendly,Cairo › Egypt
Wed Mar 28 1990,England,1-0,Brazil,Friendly,London › England
Wed Mar 28 1990,German DR,3-2,United States,Friendly,Berlin › German DR
Wed Mar 28 1990,Greece,2-1,Israel,Friendly,Athens › Greece
Wed Mar 28 1990,Hungary,1-3,France,Friendly,Budapest › Hungary
Wed Mar 28 1990,Republic of Ireland,1-0,Wales,Friendly,Dublin › Republic of Ireland
Wed Mar 28 1990,Luxembourg,1-2,Iceland,Friendly,Esch-sur-Alzette › Luxembourg
Wed Mar 28 1990,Poland,0-0,Yugoslavia,Friendly,Łódź › Poland
Wed Mar 28 1990,Russia,2-1,Netherlands,Friendly,Kyïv › Soviet Union
Wed Mar 28 1990,Scotland,1-0,Argentina,Friendly,Glasgow › Scotland
Wed Mar 28 1990,Spain,2-3,Austria,Friendly,Málaga › Spain
Sat Mar 31 1990,Switzerland,0-1,Italy,Friendly,Basel › Switzerland
Sun Apr 1 1990,Zambia,2-0,Tanzania,Friendly,Ndola › Zambia
Tue Apr 3 1990,Bermuda,0-4,Iceland,Friendly,Hamilton › Bermuda
Tue Apr 3 1990,Switzerland,2-1,Romania,Friendly,Lucerne › Switzerland
Wed Apr 4 1990,Czechoslovakia,0-1,Egypt,Friendly,Brno › Czechoslovakia
Sun Apr 8 1990,United States,4-1,Iceland,Friendly,St. Louis › United States
Wed Apr 11 1990,Algeria,1-1,Sweden,Friendly,Algiers › Algeria
Wed Apr 11 1990,Austria,3-0,Hungary,Friendly,Salzburg › Austria
Wed Apr 11 1990,Denmark,1-0,Turkey,Friendly,Copenhagen › Denmark
Wed Apr 11 1990,German DR,2-0,Egypt,Friendly,Karl-Marx-Stadt › German DR
Sat Apr 14 1990,Bermuda,2-2,Antigua and Barbuda,CFU Caribbean Cup qualification,Hamilton › Bermuda
Sun Apr 15 1990,Barbados,1-0,Saint Lucia,CFU Caribbean Cup qualification,Bridgetown › Barbados
Mon Apr 16 1990,Bermuda,3-0,Antigua and Barbuda,Friendly,Hamilton › Bermuda
Tue Apr 17 1990,Grenada,1-1,Curaçao,CFU Caribbean Cup qualification,St. George's › Grenada
Tue Apr 17 1990,Mexico,2-0,Colombia,Friendly,Los Angeles › United States
Sun Apr 22 1990,Martinique,4-0,French Guiana,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sun Apr 22 1990,Saint Vincent and the Grenadines,2-1,Dominica,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Sun Apr 22 1990,United States,0-1,Colombia,Friendly,Miami › United States
Wed Apr 25 1990,England,4-2,Czechoslovakia,Friendly,London › England
Wed Apr 25 1990,Germany,3-3,Uruguay,Friendly,Stuttgart › Germany
Wed Apr 25 1990,Republic of Ireland,1-0,Russia,Friendly,Dublin › Republic of Ireland
Wed Apr 25 1990,Israel,1-4,Romania,Friendly,Haifa › Israel
Wed Apr 25 1990,Scotland,0-1,German DR,Friendly,Glasgow › Scotland
Wed Apr 25 1990,Sweden,4-2,Wales,Friendly,Solna › Sweden
Sun Apr 29 1990,Barbados,1-0,Antigua and Barbuda,CFU Caribbean Cup qualification,Bridgetown › Barbados
Sun Apr 29 1990,Gabon,0-2,Martinique,Friendly,Paris › France
Sun Apr 29 1990,Jamaica,3-0,Saint Kitts and Nevis,CFU Caribbean Cup qualification,Kingston › Jamaica
Sun Apr 29 1990,Suriname,5-0,Guyana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Tue May 1 1990,Guadeloupe,1-0,Martinique,Friendly,Paris › France
Thu May 3 1990,Austria,1-1,Argentina,Friendly,Vienna › Austria
Fri May 4 1990,Colombia,2-1,Poland,Friendly,Chicago › United States
Sat May 5 1990,Brazil,2-1,Bulgaria,Friendly,Campinas › Brazil
Sat May 5 1990,United States,1-0,Malta,Friendly,Piscataway › United States
Sun May 6 1990,Cayman Islands,1-2,Jamaica,Friendly,George Town › Cayman Islands
Sun May 6 1990,Costa Rica,0-2,Poland,Friendly,Chicago › United States
Sun May 6 1990,Saint Martin,2-1,Guadeloupe,CFU Caribbean Cup qualification,Marigot › Saint Martin
Tue May 8 1990,Switzerland,1-1,Argentina,Friendly,Berne › Switzerland
Tue May 8 1990,Andalusia,1-1,Uruguay,Friendly,Seville › Spain
Wed May 9 1990,United States,3-1,Poland,Friendly,Hershey › United States
Sun May 13 1990,Brazil,3-3,German DR,Friendly,Rio de Janeiro › Brazil
Sun May 13 1990,Canada,2-1,Mexico,NAFU Championship,Burnaby › Canada
Sun May 13 1990,Dominica,1-1,French Guiana,CFU Caribbean Cup qualification,Roseau › Dominica
Sun May 13 1990,Saint Lucia,0-2,Bermuda,CFU Caribbean Cup qualification,Castries › Saint Lucia
Tue May 15 1990,England,1-0,Denmark,Friendly,London › England
Tue May 15 1990,Grenada,3-1,Suriname,CFU Caribbean Cup qualification,Georgetown › Guyana
Wed May 16 1990,Republic of Ireland,1-1,Finland,Friendly,Dublin › Republic of Ireland
Wed May 16 1990,Israel,3-2,Russia,Friendly,Ramat-Gan › Israel
Wed May 16 1990,Scotland,1-3,Egypt,Friendly,Aberdeen › Scotland
Thu May 17 1990,Barbados,5-0,Suriname,Friendly,Bridgetown › Barbados
Fri May 18 1990,Mauritania,2-0,Gambia,African Cup of Nations qualification,Nouakchott › Mauritania
Fri May 18 1990,Northern Ireland,1-0,Uruguay,Friendly,Belfast › Northern Ireland
Fri May 18 1990,Zimbabwe,4-4,Eswatini,Friendly,Harare › Zimbabwe
Sat May 19 1990,Scotland,1-1,Poland,Friendly,Glasgow › Scotland
Sat May 19 1990,Saint Kitts and Nevis,2-0,Guadeloupe,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Sun May 20 1990,Guyana,1-1,Curaçao,CFU Caribbean Cup qualification,Georgetown › Guyana
Sun May 20 1990,Jamaica,1-0,Saint Martin,CFU Caribbean Cup qualification,Kingston › Jamaica
Sun May 20 1990,Wales,1-0,Costa Rica,Friendly,Cardiff › Wales
Mon May 21 1990,Poland,4-0,United Arab Emirates,Friendly,Marseille › France
Mon May 21 1990,Romania,1-0,Egypt,Friendly,Bucharest › Romania
Tue May 22 1990,England,1-2,Uruguay,Friendly,London › England
Tue May 22 1990,Israel,1-2,Argentina,Friendly,Ramat-Gan › Israel
Sat May 26 1990,Belgium,2-2,Romania,Friendly,Brussels › Belgium
Sat May 26 1990,Bermuda,1-1,Barbados,CFU Caribbean Cup qualification,Hamilton › Bermuda
Sat May 26 1990,Egypt,1-1,Colombia,Friendly,Cairo › Egypt
Sat May 26 1990,Gambia,0-0,Burkina Faso,Friendly,Banjul › Gambia
Sat May 26 1990,Germany,1-0,Czechoslovakia,Friendly,Düsseldorf › Germany
Sat May 26 1990,Turkey,0-0,Republic of Ireland,Friendly,Izmir › Turkey
Sat May 26 1990,Yugoslavia,0-1,Spain,Friendly,Ljubljana › Yugoslavia
Sun May 27 1990,Antigua and Barbuda,0-2,Saint Lucia,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Sun May 27 1990,Curaçao,1-1,Suriname,CFU Caribbean Cup qualification,Willemstad › Netherlands Antilles
Sun May 27 1990,Georgia,2-2,Lithuania,Friendly,Tbilisi › Soviet Union
Sun May 27 1990,Guyana,0-0,Grenada,CFU Caribbean Cup qualification,Georgetown › Guyana
Sun May 27 1990,Sweden,6-0,Finland,Friendly,Solna › Sweden
Mon May 28 1990,Hungary,3-0,United Arab Emirates,Friendly,Nîmes › France
Mon May 28 1990,Malta,1-2,Scotland,Friendly,Attard › Malta
Tue May 29 1990,Bermuda,3-0,Barbados,Friendly,Hamilton › Bermuda
Wed May 30 1990,Austria,3-2,Netherlands,Friendly,Vienna › Austria
Wed May 30 1990,Burkina Faso,1-0,Ghana,Friendly,Ouagadougou › Burkina Faso
Wed May 30 1990,French Guiana,2-2,Saint Vincent and the Grenadines,CFU Caribbean Cup qualification,Cayenne › French Guiana
Wed May 30 1990,Germany,1-0,Denmark,Friendly,Gelsenkirchen › Germany
Wed May 30 1990,Guadeloupe,0-0,Jamaica,CFU Caribbean Cup qualification,Pointe-à-Pitre › Guadeloupe
Wed May 30 1990,Iceland,2-0,Albania,UEFA Euro qualification,Reykjavík › Iceland
Wed May 30 1990,Italy,0-0,Greece,Friendly,Perugia › Italy
Wed May 30 1990,Liechtenstein,1-4,United States,Friendly,Eschen › Liechtenstein
Wed May 30 1990,Martinique,0-0,Dominica,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Thu May 31 1990,Andalusia,0-0,Yugoslavia,Friendly,Cadiz › Spain
Fri Jun 1 1990,Jordan,0-2,Iraq,Friendly,Amman › Jordan
Sat Jun 2 1990,Belgium,3-0,Mexico,Friendly,Brussels › Belgium
Sat Jun 2 1990,Hungary,3-1,Colombia,Friendly,Budapest › Hungary
Sat Jun 2 1990,Malta,0-3,Republic of Ireland,Friendly,Attard › Malta
Sat Jun 2 1990,Switzerland,2-1,United States,Friendly,St. Gallen › Switzerland
Sat Jun 2 1990,Tunisia,1-1,England,Friendly,Tunis › Tunisia
Sun Jun 3 1990,Gambia,2-1,Mauritania,African Cup of Nations qualification,Banjul › Gambia
Sun Jun 3 1990,Yugoslavia,0-2,Netherlands,Friendly,Zagreb › Yugoslavia
Wed Jun 6 1990,Belgium,1-1,Poland,Friendly,Brussels › Belgium
Wed Jun 6 1990,Norway,1-2,Denmark,Friendly,Trondheim › Norway
Thu Jun 7 1990,Namibia,1-2,Mauritius,Friendly,Windhoek › Namibia
Fri Jun 8 1990,Argentina,0-1,Cameroon,FIFA World Cup,Milan › Italy
Sat Jun 9 1990,Italy,1-0,Austria,FIFA World Cup,Rome › Italy
Sat Jun 9 1990,Russia,0-2,Romania,FIFA World Cup,Bari › Italy
Sat Jun 9 1990,United Arab Emirates,0-2,Colombia,FIFA World Cup,Bologna › Italy
Sun Jun 10 1990,Botswana,0-1,Mauritius,Friendly,Gaborone › Botswana
Sun Jun 10 1990,Brazil,2-1,Sweden,FIFA World Cup,Turin › Italy
Sun Jun 10 1990,Germany,4-1,Yugoslavia,FIFA World Cup,Milan › Italy
Sun Jun 10 1990,United States,1-5,Czechoslovakia,FIFA World Cup,Florence › Italy
Mon Jun 11 1990,Costa Rica,1-0,Scotland,FIFA World Cup,Genoa › Italy
Mon Jun 11 1990,England,1-1,Republic of Ireland,FIFA World Cup,Cagliari › Italy
Tue Jun 12 1990,Belgium,2-0,South Korea,FIFA World Cup,Verona › Italy
Tue Jun 12 1990,Netherlands,1-1,Egypt,FIFA World Cup,Palermo › Italy
Wed Jun 13 1990,Argentina,2-0,Russia,FIFA World Cup,Naples › Italy
Wed Jun 13 1990,Uruguay,0-0,Spain,FIFA World Cup,Udine › Italy
Thu Jun 14 1990,Cameroon,2-1,Romania,FIFA World Cup,Bari › Italy
Thu Jun 14 1990,Italy,1-0,United States,FIFA World Cup,Rome › Italy
Thu Jun 14 1990,Yugoslavia,1-0,Colombia,FIFA World Cup,Bologna › Italy
Fri Jun 15 1990,Austria,0-1,Czechoslovakia,FIFA World Cup,Florence › Italy
Fri Jun 15 1990,Germany,5-1,United Arab Emirates,FIFA World Cup,Milan › Italy
Sat Jun 16 1990,Brazil,1-0,Costa Rica,FIFA World Cup,Turin › Italy
Sat Jun 16 1990,England,0-0,Netherlands,FIFA World Cup,Cagliari › Italy
Sat Jun 16 1990,Sweden,1-2,Scotland,FIFA World Cup,Genoa › Italy
Sun Jun 17 1990,Belgium,3-1,Uruguay,FIFA World Cup,Verona › Italy
Sun Jun 17 1990,Republic of Ireland,0-0,Egypt,FIFA World Cup,Palermo › Italy
Sun Jun 17 1990,South Korea,1-3,Spain,FIFA World Cup,Udine › Italy
Mon Jun 18 1990,Argentina,1-1,Romania,FIFA World Cup,Naples › Italy
Mon Jun 18 1990,Cameroon,0-4,Russia,FIFA World Cup,Bari › Italy
Tue Jun 19 1990,Austria,2-1,United States,FIFA World Cup,Florence › Italy
Tue Jun 19 1990,Germany,1-1,Colombia,FIFA World Cup,Milan › Italy
Tue Jun 19 1990,Italy,2-0,Czechoslovakia,FIFA World Cup,Rome › Italy
Tue Jun 19 1990,Yugoslavia,4-1,United Arab Emirates,FIFA World Cup,Bologna › Italy
Wed Jun 20 1990,Brazil,1-0,Scotland,FIFA World Cup,Turin › Italy
Wed Jun 20 1990,Sweden,1-2,Costa Rica,FIFA World Cup,Genoa › Italy
Thu Jun 21 1990,Belgium,1-2,Spain,FIFA World Cup,Verona › Italy
Thu Jun 21 1990,England,1-0,Egypt,FIFA World Cup,Cagliari › Italy
Thu Jun 21 1990,Republic of Ireland,1-1,Netherlands,FIFA World Cup,Palermo › Italy
Thu Jun 21 1990,South Korea,0-1,Uruguay,FIFA World Cup,Udine › Italy
Sat Jun 23 1990,Cameroon,2-1,Colombia,FIFA World Cup,Naples › Italy
Sat Jun 23 1990,Czechoslovakia,4-1,Costa Rica,FIFA World Cup,Bari › Italy
Sun Jun 24 1990,Brazil,0-1,Argentina,FIFA World Cup,Turin › Italy
Sun Jun 24 1990,Germany,2-1,Netherlands,FIFA World Cup,Milan › Italy
Mon Jun 25 1990,Republic of Ireland,0-0,Romania,FIFA World Cup,Genoa › Italy
Mon Jun 25 1990,Italy,2-0,Uruguay,FIFA World Cup,Rome › Italy
Tue Jun 26 1990,England,1-0,Belgium,FIFA World Cup,Bologna › Italy
Tue Jun 26 1990,Spain,1-2,Yugoslavia,FIFA World Cup,Verona › Italy
Sat Jun 30 1990,Italy,1-0,Republic of Ireland,FIFA World Cup,Rome › Italy
Sat Jun 30 1990,Yugoslavia,0-0,Argentina,FIFA World Cup,Florence › Italy
Sun Jul 1 1990,Cameroon,2-3,England,FIFA World Cup,Naples › Italy
Sun Jul 1 1990,Germany,1-0,Czechoslovakia,FIFA World Cup,Milan › Italy
Tue Jul 3 1990,Italy,1-1,Argentina,FIFA World Cup,Naples › Italy
Wed Jul 4 1990,Germany,1-1,England,FIFA World Cup,Turin › Italy
Fri Jul 6 1990,Malawi,2-0,Tanzania,Friendly,Blantyre › Malawi
Sat Jul 7 1990,Italy,2-1,England,FIFA World Cup,Bari › Italy
Sun Jul 8 1990,Germany,1-0,Argentina,FIFA World Cup,Rome › Italy
Mon Jul 9 1990,Barbados,1-1,Grenada,Friendly,Bridgetown › Barbados
Mon Jul 9 1990,Malawi,1-1,Tanzania,Friendly,Lilongwe › Malawi
Tue Jul 10 1990,Barbados,4-0,Grenada,Friendly,Bridgetown › Barbados
Wed Jul 11 1990,Malawi,0-0,Tanzania,Friendly,Mzuzu › Malawi
Mon Jul 23 1990,Barbados,2-2,Martinique,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Fri Jul 27 1990,China PR,2-0,North Korea,Dynasty Cup,Beijing › China PR
Fri Jul 27 1990,Japan,0-2,South Korea,Dynasty Cup,Beijing › China PR
Fri Jul 27 1990,Trinidad and Tobago,0-0,Jamaica,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sun Jul 29 1990,China PR,1-0,Japan,Dynasty Cup,Beijing › China PR
Sun Jul 29 1990,South Korea,1-0,North Korea,Dynasty Cup,Beijing › China PR
Sun Jul 29 1990,Togo,0-0,Mali,Friendly,Lomé › Togo
Tue Jul 31 1990,China PR,0-1,South Korea,Dynasty Cup,Beijing › China PR
Tue Jul 31 1990,Japan,0-1,North Korea,Dynasty Cup,Beijing › China PR
Fri Aug 3 1990,China PR,1-1,South Korea,Dynasty Cup,Beijing › China PR
Sat Aug 4 1990,Malawi,1-0,DR Congo,Friendly,Blantyre › Malawi
Mon Aug 6 1990,Malawi,1-0,DR Congo,Friendly,Lilongwe › Malawi
Wed Aug 8 1990,Faroe Islands,2-3,Iceland,Friendly,Tórshavn › Faroe Islands
Wed Aug 8 1990,Malawi,0-0,DR Congo,Friendly,Mzuzu › Malawi
Thu Aug 9 1990,Tunisia,0-0,Morocco,Friendly,Tunis › Tunisia
Sat Aug 11 1990,Réunion,2-1,Congo,Friendly,Saint-Pierre › Réunion
Sun Aug 12 1990,Gabon,0-0,Mali,Friendly,Libreville › Gabon
Sun Aug 12 1990,Eswatini,0-0,Mozambique,Friendly,Mbabane › Eswatini
Sun Aug 12 1990,Zambia,0-0,DR Congo,Friendly,Lusaka › Zambia
Mon Aug 13 1990,Mozambique,2-3,Zimbabwe,Friendly,Mbabane › Eswatini
Wed Aug 15 1990,France,0-0,Poland,Friendly,Paris › France
Thu Aug 16 1990,New Zealand,2-1,China PR,Friendly,Lower Hutt › New Zealand
Fri Aug 17 1990,Egypt,2-0,Ethiopia,African Cup of Nations qualification,Cairo › Egypt
Sat Aug 18 1990,Indonesia,6-0,Singapore,Friendly,Jakarta › Indonesia
Sat Aug 18 1990,Malawi,0-1,Congo,African Cup of Nations qualification,Zomba › Malawi
Sun Aug 19 1990,Cameroon,0-0,Mali,African Cup of Nations qualification,Yaoundé › Cameroon
Sun Aug 19 1990,DR Congo,2-0,Tanzania,African Cup of Nations qualification,Kinshasa › Zaïre
Sun Aug 19 1990,Gabon,1-0,Uganda,African Cup of Nations qualification,Libreville › Gabon
Sun Aug 19 1990,Ivory Coast,2-0,Mauritania,African Cup of Nations qualification,Abidjan › Ivory Coast
Sun Aug 19 1990,Morocco,2-0,Niger,African Cup of Nations qualification,Casablanca › Morocco
Sun Aug 19 1990,Tunisia,2-1,Chad,African Cup of Nations qualification,Tunis › Tunisia
Sun Aug 19 1990,Zambia,5-0,Eswatini,African Cup of Nations qualification,Lusaka › Zambia
Tue Aug 21 1990,Austria,1-3,Switzerland,Friendly,Vienna › Austria
Wed Aug 22 1990,Norway,1-2,Sweden,Friendly,Stavanger › Norway
Fri Aug 24 1990,New Zealand,1-0,China PR,Friendly,Auckland › New Zealand
Sat Aug 25 1990,Botswana,3-2,Eswatini,Friendly,Gaborone › Botswana
Sat Aug 25 1990,Indonesia,0-3,Australia,Friendly,Jakarta › Indonesia
Sat Aug 25 1990,Zambia,3-1,Zimbabwe,Friendly,Gaborone › Botswana
Sun Aug 26 1990,Botswana,0-7,Zimbabwe,Friendly,Gaborone › Botswana
Mon Aug 27 1990,Mali,2-1,Burkina Faso,Friendly,Bamako › Mali
Wed Aug 29 1990,Finland,1-1,Czechoslovakia,Friendly,Kuusankoski › Finland
Wed Aug 29 1990,Portugal,1-1,Germany,Friendly,Lisbon › Portugal
Wed Aug 29 1990,Russia,1-2,Romania,Friendly,Moscow › Soviet Union
Thu Aug 30 1990,Mozambique,0-2,Angola,Friendly,Maputo › Mozambique
Sat Sep 1 1990,Sierra Leone,1-1,Cameroon,African Cup of Nations qualification,Freetown › Sierra Leone
Sat Sep 1 1990,Uganda,2-1,DR Congo,African Cup of Nations qualification,Kampala › Uganda
Sun Sep 2 1990,Congo,2-0,Zimbabwe,African Cup of Nations qualification,Brazzaville › Congo
Sun Sep 2 1990,Mali,1-1,Guinea,African Cup of Nations qualification,Bamako › Mali
Sun Sep 2 1990,Morocco,4-0,Mauritania,African Cup of Nations qualification,Casablanca › Morocco
Sun Sep 2 1990,Mozambique,2-1,Kenya,African Cup of Nations qualification,Maputo › Mozambique
Sun Sep 2 1990,Eswatini,1-1,Angola,African Cup of Nations qualification,Mbabane › Eswatini
Wed Sep 5 1990,Greece,1-0,Albania,Friendly,Patras › Greece
