Date,Team 1,Score,Team 2,Tournament,City
Sun Apr 30 1961,Ghana,2-2,Nigeria,African Cup of Nations qualification,Accra › Ghana
Sun Apr 30 1961,Netherlands,0-3,Hungary,FIFA World Cup qualification,Rotterdam › Netherlands
Sun Apr 30 1961,Paraguay,0-2,Brazil,Copa Oswaldo Cruz,Asunción › Paraguay
Wed May 3 1961,Greece,2-1,Northern Ireland,FIFA World Cup qualification,Athens › Greece
Wed May 3 1961,Paraguay,2-3,Brazil,Copa Oswaldo Cruz,Asunción › Paraguay
Wed May 3 1961,Scotland,4-1,Republic of Ireland,FIFA World Cup qualification,Glasgow › Scotland
Sun May 7 1961,Chile,1-2,Brazil,Copa Bernardo O'Higgins,Santiago › Chile
Sun May 7 1961,Republic of Ireland,0-3,Scotland,FIFA World Cup qualification,Dublin › Republic of Ireland
Sun May 7 1961,Peru,1-1,Colombia,FIFA World Cup qualification,Lima › Peru
Sun May 7 1961,Yugoslavia,2-4,Hungary,Friendly,Belgrade › Yugoslavia
Wed May 10 1961,England,8-0,Mexico,Friendly,London › England
Wed May 10 1961,Germany,2-1,Northern Ireland,FIFA World Cup qualification,Berlin › Germany
Thu May 11 1961,Chile,0-1,Brazil,Copa Bernardo O'Higgins,Santiago › Chile
Sun May 14 1961,Czechoslovakia,4-0,Scotland,FIFA World Cup qualification,Bratislava › Czechoslovakia
Sun May 14 1961,German DR,1-1,Netherlands,FIFA World Cup qualification,Leipzig › German DR
Sun May 14 1961,Turkey,0-1,Romania,Friendly,Ankara › Turkey
Tue May 16 1961,Norway,1-1,Mexico,Friendly,Bergen › Norway
Wed May 17 1961,Paraguay,0-0,Argentina,Friendly,Asunción › Paraguay
Thu May 18 1961,Spain,1-1,Wales,FIFA World Cup qualification,Madrid › Spain
Sat May 20 1961,Switzerland,2-1,Belgium,FIFA World Cup qualification,Lausanne › Switzerland
Sun May 21 1961,Curaçao,0-0,Mexico,FIFA World Cup qualification,Willemstad › Netherlands Antilles
Sun May 21 1961,Poland,1-0,Russia,Friendly,Warsaw › Poland
Sun May 21 1961,Portugal,1-1,England,FIFA World Cup qualification,Oeiras › Portugal
Wed May 24 1961,Italy,2-3,England,Friendly,Rome › Italy
Sat May 27 1961,Austria,3-1,England,Friendly,Vienna › Austria
Sun May 28 1961,Denmark,1-1,German DR,Friendly,Copenhagen › Denmark
Sun May 28 1961,Hungary,3-2,Wales,Friendly,Budapest › Hungary
Sun May 28 1961,Japan,3-2,Malaysia,Friendly,Tokyo › Japan
Sun May 28 1961,Morocco,1-0,Ghana,FIFA World Cup qualification,Casablanca › Morocco
Sun May 28 1961,Sweden,4-0,Switzerland,FIFA World Cup qualification,Solna › Sweden
Thu Jun 1 1961,Ghana,3-0,Nigeria,Friendly,Accra › Ghana
Thu Jun 1 1961,Norway,0-1,Turkey,FIFA World Cup qualification,Oslo › Norway
Sun Jun 4 1961,Portugal,0-2,Argentina,Friendly,Oeiras › Portugal
Sun Jun 4 1961,Yugoslavia,2-1,Poland,FIFA World Cup qualification,Belgrade › Yugoslavia
Sun Jun 11 1961,Hungary,1-2,Austria,Friendly,Budapest › Hungary
Sun Jun 11 1961,Japan,0-2,South Korea,FIFA World Cup qualification,Tokyo › Japan
Sun Jun 11 1961,Spain,2-0,Argentina,Friendly,Seville › Spain
Thu Jun 15 1961,Italy,4-1,Argentina,Friendly,Florence › Italy
Fri Jun 16 1961,Finland,0-2,Bulgaria,FIFA World Cup qualification,Helsinki › Finland
Sun Jun 18 1961,Denmark,1-2,Sweden,Nordic Championship,Copenhagen › Denmark
Sun Jun 18 1961,Russia,1-0,Turkey,FIFA World Cup qualification,Moscow › Soviet Union
Sun Jun 18 1961,Yugoslavia,3-2,Morocco,Friendly,Belgrade › Yugoslavia
Mon Jun 19 1961,Czechoslovakia,3-3,Argentina,Friendly,Brno › Czechoslovakia
Wed Jun 21 1961,German DR,1-2,Morocco,Friendly,Erfurt › German DR
Sat Jun 24 1961,Russia,0-0,Argentina,Friendly,Moscow › Soviet Union
Sun Jun 25 1961,Poland,1-1,Yugoslavia,FIFA World Cup qualification,Chorzów › Poland
Tue Jun 27 1961,Finland,4-1,Norway,Nordic Championship,Helsinki › Finland
Thu Jun 29 1961,Brazil,3-2,Paraguay,Friendly,Rio de Janeiro › Brazil
Sat Jul 1 1961,Russia,5-2,Norway,FIFA World Cup qualification,Moscow › Soviet Union
Sat Jul 15 1961,Bolivia,1-1,Uruguay,FIFA World Cup qualification,La Paz › Bolivia
Sun Jul 30 1961,Uruguay,2-1,Bolivia,FIFA World Cup qualification,Montevideo › Uruguay
Wed Aug 2 1961,Indonesia,1-0,Singapore,Merdeka Tournament,Kuala Lumpur › Malaya
Thu Aug 3 1961,India,1-2,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Fri Aug 4 1961,Hong Kong,2-2,Indonesia,Merdeka Tournament,Kuala Lumpur › Malaya
Sat Aug 5 1961,Kenya,0-1,Uganda,African Cup of Nations qualification,Nairobi › Kenya
Sat Aug 5 1961,Malaysia,3-1,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Aug 6 1961,Hong Kong,2-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Aug 6 1961,India,1-3,Japan,Merdeka Tournament,Kuala Lumpur › Malaya
Wed Aug 9 1961,Indonesia,2-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaya
Wed Aug 9 1961,Sweden,4-0,Finland,Nordic Championship,Norrköping › Sweden
Thu Aug 10 1961,Hong Kong,3-4,Singapore,Merdeka Tournament,Kuala Lumpur › Malaya
Thu Aug 10 1961,Japan,2-3,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Sat Aug 12 1961,Singapore,5-3,Thailand,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Aug 13 1961,Malaysia,1-2,Indonesia,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Aug 13 1961,Singapore,1-2,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Tue Aug 15 1961,Indonesia,2-0,Japan,Friendly,Kallang › Singapore
Wed Aug 16 1961,Thailand,1-2,Vietnam Republic,Friendly,Kallang › Singapore
Thu Aug 17 1961,India,1-3,Vietnam Republic,Friendly,Kallang › Singapore
Wed Aug 23 1961,Norway,0-3,Russia,FIFA World Cup qualification,Oslo › Norway
Tue Sep 5 1961,New Caledonia,2-2,Tahiti,Friendly,Nouméa › New Caledonia
Fri Sep 8 1961,New Caledonia,3-0,Tahiti,Friendly,Nouméa › New Caledonia
Sun Sep 10 1961,German DR,2-3,Hungary,FIFA World Cup qualification,Berlin › German DR
Sun Sep 10 1961,Russia,0-1,Austria,Friendly,Moscow › Soviet Union
Sun Sep 17 1961,Norway,0-4,Denmark,Nordic Championship,Oslo › Norway
Wed Sep 20 1961,Germany,5-1,Denmark,Friendly,Düsseldorf › Germany
Fri Sep 22 1961,New Caledonia,2-1,Tahiti,Friendly,Nouméa › New Caledonia
Sat Sep 23 1961,Uganda,0-1,Kenya,African Cup of Nations qualification,Kampala › Uganda
Tue Sep 26 1961,Scotland,3-2,Czechoslovakia,FIFA World Cup qualification,Glasgow › Scotland
Thu Sep 28 1961,England,4-1,Luxembourg,FIFA World Cup qualification,London › England
Thu Sep 28 1961,France,5-1,Finland,FIFA World Cup qualification,Paris › France
Sat Sep 30 1961,Uganda,2-1,Zanzibar,Friendly,Mombasa › Kenya
Sun Oct 1 1961,Kenya,0-0,Tanzania,Friendly,Mombasa › Kenya
Tue Oct 3 1961,Tanzania,3-1,Uganda,Friendly,Mombasa › Kenya
Wed Oct 4 1961,Belgium,0-2,Sweden,FIFA World Cup qualification,Brussels › Belgium
Wed Oct 4 1961,Kenya,10-0,Zanzibar,Friendly,Mombasa › Kenya
Fri Oct 6 1961,Tanzania,3-0,Zanzibar,Friendly,Mombasa › Kenya
Sat Oct 7 1961,Kenya,2-1,Uganda,Friendly,Mombasa › Kenya
Sat Oct 7 1961,Northern Ireland,1-6,Scotland,British Championship,Belfast › Northern Ireland
Sun Oct 8 1961,Austria,2-1,Hungary,Friendly,Vienna › Austria
Sun Oct 8 1961,Republic of Ireland,1-3,Czechoslovakia,FIFA World Cup qualification,Dublin › Republic of Ireland
Sun Oct 8 1961,Luxembourg,4-2,Portugal,FIFA World Cup qualification,Luxembourg › Luxembourg
Sun Oct 8 1961,Poland,0-2,Germany,Friendly,Warsaw › Poland
Sun Oct 8 1961,Romania,4-0,Turkey,Friendly,Bucharest › Romania
Sun Oct 8 1961,Yugoslavia,5-1,South Korea,FIFA World Cup qualification,Belgrade › Yugoslavia
Thu Oct 12 1961,Argentina,5-1,Paraguay,Friendly,Avellaneda › Argentina
Thu Oct 12 1961,Chile,2-3,Uruguay,Friendly,Santiago › Chile
Sat Oct 14 1961,Wales,1-1,England,British Championship,Cardiff › Wales
Sun Oct 15 1961,Denmark,9-1,Finland,Nordic Championship,Copenhagen › Denmark
Sun Oct 15 1961,Israel,2-4,Italy,FIFA World Cup qualification,Ramat-Gan › Israel
Tue Oct 17 1961,Northern Ireland,2-0,Greece,FIFA World Cup qualification,Belfast › Northern Ireland
Wed Oct 18 1961,Belgium,3-0,France,Friendly,Brussels › Belgium
Wed Oct 18 1961,Turkey,1-0,South Korea,Friendly,Ankara › Turkey
Sat Oct 21 1961,Vietnam Republic,4-1,Indonesia,Vietnam Independence Cup,Saigon › Vietnam Republic
Sun Oct 22 1961,Germany,2-1,Greece,FIFA World Cup qualification,Augsburg › Germany
Sun Oct 22 1961,Hungary,3-3,Netherlands,FIFA World Cup qualification,Budapest › Hungary
Sun Oct 22 1961,Israel,1-1,South Korea,Friendly,Ramat-Gan › Israel
Sun Oct 22 1961,Poland,3-1,German DR,Friendly,Wrocław › Poland
Sun Oct 22 1961,Sweden,2-0,Norway,Nordic Championship,Gothenburg › Sweden
Mon Oct 23 1961,Indonesia,1-3,Malaysia,Vietnam Independence Cup,Saigon › Vietnam Republic
Wed Oct 25 1961,England,2-0,Portugal,FIFA World Cup qualification,London › England
Thu Oct 26 1961,Vietnam Republic,1-0,Malaysia,Vietnam Independence Cup,Saigon › Vietnam Republic
Sat Oct 28 1961,Burma,3-0,South Korea,Friendly,Rangoon › Burma
Sun Oct 29 1961,Bulgaria,3-1,Finland,FIFA World Cup qualification,Sofia › Bulgaria
Sun Oct 29 1961,Czechoslovakia,7-1,Republic of Ireland,FIFA World Cup qualification,Prague › Czechoslovakia
Sun Oct 29 1961,Mexico,1-0,Paraguay,FIFA World Cup qualification,Mexico City › Mexico
Sun Oct 29 1961,Switzerland,3-2,Sweden,FIFA World Cup qualification,Berne › Switzerland
Sun Oct 29 1961,Turkey,2-1,Norway,FIFA World Cup qualification,Istanbul › Turkey
Sun Oct 29 1961,Uganda,2-0,Kenya,African Cup of Nations qualification,Kampala › Uganda
Sat Nov 4 1961,Italy,6-0,Israel,FIFA World Cup qualification,Turin › Italy
Sun Nov 5 1961,Malta,1-1,Norway,Friendly,Gżira › Malta
Sun Nov 5 1961,Paraguay,0-0,Mexico,FIFA World Cup qualification,Asunción › Paraguay
Sun Nov 5 1961,Poland,5-0,Denmark,Friendly,Chorzów › Poland
Wed Nov 8 1961,Scotland,2-0,Wales,British Championship,Glasgow › Scotland
Sun Nov 12 1961,Bulgaria,1-0,France,FIFA World Cup qualification,Sofia › Bulgaria
Sun Nov 12 1961,Morocco,0-1,Spain,FIFA World Cup qualification,Casablanca › Morocco
Sun Nov 12 1961,Netherlands,0-4,Belgium,Friendly,Amsterdam › Netherlands
Sun Nov 12 1961,Switzerland,2-1,Sweden,FIFA World Cup qualification,Berlin › Germany
Sun Nov 12 1961,Turkey,1-2,Russia,FIFA World Cup qualification,Istanbul › Turkey
Sat Nov 18 1961,Argentina,1-2,Russia,Friendly,Buenos Aires › Argentina
Sun Nov 19 1961,Yugoslavia,2-1,Austria,Friendly,Zagreb › Yugoslavia
Wed Nov 22 1961,Chile,0-1,Russia,Friendly,Santiago › Chile
Wed Nov 22 1961,England,1-1,Northern Ireland,British Championship,London › England
Thu Nov 23 1961,Spain,3-2,Morocco,FIFA World Cup qualification,Madrid › Spain
Sat Nov 25 1961,Nigeria,2-1,Tunisia,African Cup of Nations qualification,Lagos › Nigeria
Sun Nov 26 1961,South Korea,1-3,Yugoslavia,FIFA World Cup qualification,Seoul › South Korea
Wed Nov 29 1961,Czechoslovakia,4-2,Scotland,FIFA World Cup qualification,Brussels › Belgium
Wed Nov 29 1961,Uruguay,1-2,Russia,Friendly,Montevideo › Uruguay
Sat Dec 2 1961,Hong Kong,1-2,Yugoslavia,Friendly,So Kon Po › Hong Kong
Sun Dec 3 1961,Kenya,4-0,Zanzibar,Friendly,Dar es Salaam › Tanganyika
Mon Dec 4 1961,Panama,2-6,Venezuela,Friendly,Barranquilla › Colombia
Tue Dec 5 1961,Senegal,2-3,Gambia,Friendly,Dakar › Senegal
Tue Dec 5 1961,Uganda,2-0,Zanzibar,Friendly,Dar es Salaam › Tanganyika
Thu Dec 7 1961,Indonesia,1-5,Yugoslavia,Friendly,Jakarta › Indonesia
Thu Dec 7 1961,Kenya,4-1,Uganda,Friendly,Dar es Salaam › Tanganyika
Sat Dec 9 1961,Chile,5-1,Hungary,Friendly,Santiago › Chile
Sat Dec 9 1961,Tanzania,1-3,Kenya,Friendly,Dar es Salaam › Tanganyika
Sun Dec 10 1961,France,1-1,Spain,Friendly,Colombes › France
Sun Dec 10 1961,Morocco,2-0,German DR,Friendly,Casablanca › Morocco
Sun Dec 10 1961,Tunisia,2-0,Nigeria,African Cup of Nations qualification,Tunis › Tunisia
Tue Dec 12 1961,Panama,0-3,Venezuela,Friendly,Barranquilla › Colombia
Wed Dec 13 1961,Chile,0-0,Hungary,Friendly,Santiago › Chile
Thu Dec 14 1961,Israel,0-2,Yugoslavia,Friendly,Ramat-Gan › Israel
Sat Dec 16 1961,Bulgaria,1-0,France,FIFA World Cup qualification,Milan › Italy
Sun Dec 17 1961,Ghana,5-1,Nigeria,Friendly,Accra › Ghana
Sat Dec 23 1961,Uruguay,1-1,Hungary,Friendly,Montevideo › Uruguay
Sun Dec 24 1961,Belgium,4-0,Bulgaria,Friendly,Brussels › Belgium
Sun Dec 31 1961,Ethiopia,4-3,Kenya,Friendly,Addis Abeba › Ethiopia
