Date,Team 1,Score,Team 2,Tournament,City
Mon Feb 9 1981,Mali,2-0,Cape Verde,Amílcar Cabral Cup,Bamako › Mali
Tue Feb 10 1981,Guinea,1-0,Senegal,Amílcar Cabral Cup,Bamako › Mali
Tue Feb 10 1981,Malaysia,1-1,Japan,Friendly,Kuala Lumpur › Malaysia
Wed Feb 11 1981,Guinea-Bissau,4-3,Mauritania,Amílcar Cabral Cup,Bamako › Mali
Wed Feb 11 1981,Mexico,4-0,South Korea,Friendly,Mexico City › Mexico
Wed Feb 11 1981,Peru,1-2,Bulgaria,Friendly,Lima › Peru
Thu Feb 12 1981,Cape Verde,1-5,Senegal,Amílcar Cabral Cup,Bamako › Mali
Fri Feb 13 1981,Mali,0-0,Guinea,Amílcar Cabral Cup,Bamako › Mali
Sat Feb 14 1981,Ecuador,0-6,Brazil,Friendly,Quito › Ecuador
Sat Feb 14 1981,Oman,0-1,Jordan,Friendly,Muscat › Oman
Sun Feb 15 1981,Bolivia,3-0,Venezuela,FIFA World Cup qualification,La Paz › Bolivia
Sun Feb 15 1981,Morocco,3-0,Syria,Friendly,Fès › Morocco
Mon Feb 16 1981,Oman,0-2,Jordan,Friendly,Muscat › Oman
Tue Feb 17 1981,Singapore,0-1,Japan,Friendly,Kallang › Singapore
Wed Feb 18 1981,Belgium,3-2,Cyprus,FIFA World Cup qualification,Brussels › Belgium
Wed Feb 18 1981,Spain,1-0,France,Friendly,Madrid › Spain
Thu Feb 19 1981,Singapore,0-0,Japan,Friendly,Kallang › Singapore
Sun Feb 22 1981,Bolivia,1-2,Brazil,FIFA World Cup qualification,La Paz › Bolivia
Sun Feb 22 1981,Netherlands,3-0,Cyprus,FIFA World Cup qualification,Groningen › Netherlands
Tue Feb 24 1981,Indonesia,2-0,Japan,Friendly,Jakarta › Indonesia
Tue Feb 24 1981,Republic of Ireland,1-3,Wales,Friendly,Dublin › Republic of Ireland
Wed Feb 25 1981,Israel,0-1,Scotland,FIFA World Cup qualification,Ramat-Gan › Israel
Fri Feb 27 1981,Bahrain,1-0,Jordan,Friendly,Manama › Bahrain
Sat Feb 28 1981,Norway,2-4,Sweden,Friendly,Lahti › Finland
Sun Mar 1 1981,Finland,2-1,Sweden,Friendly,Lahti › Finland
Mon Mar 2 1981,Tahiti,1-0,Fiji,Friendly,Papeete › French Polynesia
Thu Mar 5 1981,Bahrain,0-3,Tunisia,Friendly,Manama › Bahrain
Sun Mar 8 1981,Japan,0-1,South Korea,Friendly,Tokyo › Japan
Sun Mar 8 1981,Liberia,2-0,Togo,Friendly,Monrovia › Liberia
Sun Mar 8 1981,Morocco,1-1,Iraq,Friendly,Rabat › Morocco
Sun Mar 8 1981,Saudi Arabia,1-2,Tunisia,Friendly,Riyadh › Saudi Arabia
Tue Mar 10 1981,Chile,1-0,Colombia,Friendly,Santiago › Chile
Tue Mar 10 1981,Tahiti,2-1,Fiji,Friendly,Papeete › French Polynesia
Wed Mar 11 1981,Luxembourg,0-2,Greece,FIFA World Cup qualification,Luxembourg › Luxembourg
Wed Mar 11 1981,Saudi Arabia,2-1,Jordan,Friendly,Riyadh › Saudi Arabia
Sat Mar 14 1981,Brazil,2-1,Chile,Friendly,Ribeirão Preto › Brazil
Sun Mar 15 1981,Paraguay,0-2,Colombia,Friendly,Asunción › Paraguay
Sun Mar 15 1981,Venezuela,1-0,Bolivia,FIFA World Cup qualification,Caracas › Venezuela
Wed Mar 18 1981,Qatar,0-1,Iraq,FIFA World Cup qualification,Riyadh › Saudi Arabia
Thu Mar 19 1981,Colombia,1-2,Chile,Friendly,Bogotá › Colombia
Thu Mar 19 1981,Syria,0-1,Bahrain,FIFA World Cup qualification,Riyadh › Saudi Arabia
Sat Mar 21 1981,Saudi Arabia,1-0,Iraq,FIFA World Cup qualification,Riyadh › Saudi Arabia
Sun Mar 22 1981,Brazil,3-1,Bolivia,FIFA World Cup qualification,Rio de Janeiro › Brazil
Sun Mar 22 1981,Morocco,3-1,Liberia,African Cup of Nations qualification,Rabat › Morocco
Sun Mar 22 1981,Qatar,3-0,Bahrain,FIFA World Cup qualification,Riyadh › Saudi Arabia
Tue Mar 24 1981,Czechoslovakia,0-1,Switzerland,Friendly,Bratislava › Czechoslovakia
Tue Mar 24 1981,Saudi Arabia,2-0,Syria,FIFA World Cup qualification,Riyadh › Saudi Arabia
Wed Mar 25 1981,Belgium,1-0,Republic of Ireland,FIFA World Cup qualification,Brussels › Belgium
Wed Mar 25 1981,England,1-2,Spain,Friendly,London › England
Wed Mar 25 1981,Iraq,2-0,Bahrain,FIFA World Cup qualification,Riyadh › Saudi Arabia
Wed Mar 25 1981,Netherlands,1-0,France,FIFA World Cup qualification,Rotterdam › Netherlands
Wed Mar 25 1981,Romania,2-0,Poland,Friendly,Bucharest › Romania
Wed Mar 25 1981,Scotland,1-1,Northern Ireland,FIFA World Cup qualification,Glasgow › Scotland
Wed Mar 25 1981,Senegal,0-1,Guinea,Friendly,Dakar › Senegal
Wed Mar 25 1981,Turkey,0-1,Wales,FIFA World Cup qualification,Ankara › Turkey
Wed Mar 25 1981,Yugoslavia,2-1,Bulgaria,Friendly,Subotica › Yugoslavia
Fri Mar 27 1981,Qatar,2-1,Syria,FIFA World Cup qualification,Riyadh › Saudi Arabia
Sat Mar 28 1981,Saudi Arabia,1-0,Bahrain,FIFA World Cup qualification,Riyadh › Saudi Arabia
Sun Mar 29 1981,Brazil,5-0,Venezuela,FIFA World Cup qualification,Goiânia › Brazil
Mon Mar 30 1981,Iraq,2-1,Syria,FIFA World Cup qualification,Riyadh › Saudi Arabia
Tue Mar 31 1981,Saudi Arabia,1-0,Qatar,FIFA World Cup qualification,Riyadh › Saudi Arabia
Wed Apr 1 1981,Albania,0-2,Germany,FIFA World Cup qualification,Tirana › Albania
Wed Apr 1 1981,Cameroon,2-0,Niger,Friendly,Yaoundé › Cameroon
Fri Apr 3 1981,Algeria,2-0,Senegal,Friendly,Oran › Algeria
Sat Apr 4 1981,Kenya,3-5,Egypt,African Cup of Nations qualification,Nairobi › Kenya
Sat Apr 4 1981,Liberia,0-5,Morocco,African Cup of Nations qualification,Monrovia › Liberia
Sat Apr 4 1981,Malta,1-2,German DR,FIFA World Cup qualification,Gżira › Malta
Sat Apr 4 1981,Nigeria,0-0,Angola,Friendly,Lagos › Nigeria
Sun Apr 5 1981,Cameroon,4-0,Togo,African Cup of Nations qualification,Douala › Cameroon
Sun Apr 5 1981,DR Congo,2-1,Mozambique,African Cup of Nations qualification,Kinshasa › Zaïre
Sun Apr 5 1981,Singapore,1-1,Malaysia,Friendly,Kallang › Singapore
Sun Apr 5 1981,Zambia,1-1,Congo,Friendly,Lusaka › Zambia
Wed Apr 8 1981,Israel,2-1,Romania,Friendly,Jaffa › Israel
Fri Apr 10 1981,Algeria,5-1,Mali,African Cup of Nations qualification,Oran › Algeria
Sat Apr 11 1981,Ghana,1-1,Congo,African Cup of Nations qualification,Accra › Ghana
Sat Apr 11 1981,Zimbabwe,0-1,Zambia,African Cup of Nations qualification,Salisbury › Zimbabwe
Sun Apr 12 1981,DR Congo,1-0,Cameroon,FIFA World Cup qualification,Kinshasa › Zaïre
Sun Apr 12 1981,Ethiopia,0-0,Kenya,Friendly,Addis Abeba › Ethiopia
Sun Apr 12 1981,Guinea,1-1,Nigeria,FIFA World Cup qualification,Conakry › Guinea
Sun Apr 12 1981,Tunisia,1-0,Senegal,African Cup of Nations qualification,Tunis › Tunisia
Tue Apr 14 1981,Togo,2-1,Congo,Friendly,Lomé › Togo
Wed Apr 15 1981,Cyprus,0-1,Greece,Friendly,Nicosia › Cyprus
Wed Apr 15 1981,Denmark,2-1,Romania,Friendly,Copenhagen › Denmark
Wed Apr 15 1981,Portugal,1-1,Bulgaria,Friendly,Porto › Portugal
Wed Apr 15 1981,Spain,0-3,Hungary,Friendly,Valencia › Spain
Wed Apr 15 1981,Turkey,0-3,Czechoslovakia,FIFA World Cup qualification,Istanbul › Turkey
Fri Apr 17 1981,Malaysia,1-2,Singapore,Friendly,Kuala Lumpur › Malaysia
Sat Apr 18 1981,Botswana,2-5,Malawi,Friendly,Gwelo › Zimbabwe
Sat Apr 18 1981,Egypt,2-0,Kenya,African Cup of Nations qualification,Cairo › Egypt
Sat Apr 18 1981,Lesotho,0-2,Mozambique,Friendly,Umtali › Zimbabwe
Sat Apr 18 1981,Eswatini,1-6,Zambia,Friendly,Bulawayo › Zimbabwe
Sun Apr 19 1981,Chile,3-0,Peru,Friendly,Santiago › Chile
Sun Apr 19 1981,Ethiopia,1-1,Sudan,Friendly,Addis Abeba › Ethiopia
Sun Apr 19 1981,Italy,0-0,German DR,Friendly,Udine › Italy
Sun Apr 19 1981,Malawi,2-1,Zambia,Friendly,Salisbury › Zimbabwe
Sun Apr 19 1981,Mali,3-0,Algeria,African Cup of Nations qualification,Bamako › Mali
Sun Apr 19 1981,Mozambique,3-3,DR Congo,African Cup of Nations qualification,Maputo › Mozambique
Sun Apr 19 1981,Togo,2-2,Cameroon,African Cup of Nations qualification,Lomé › Togo
Mon Apr 20 1981,Zimbabwe,4-0,Malawi,Friendly,Bulawayo › Zimbabwe
Tue Apr 21 1981,Ethiopia,2-0,Sudan,Friendly,Addis Abeba › Ethiopia
Tue Apr 21 1981,South Korea,2-1,Malaysia,FIFA World Cup qualification,Kuwait City › Kuwait
Wed Apr 22 1981,Kuwait,6-0,Thailand,FIFA World Cup qualification,Kuwait City › Kuwait
Fri Apr 24 1981,South Korea,5-1,Thailand,FIFA World Cup qualification,Kuwait City › Kuwait
Sat Apr 25 1981,Kuwait,4-0,Malaysia,FIFA World Cup qualification,Kuwait City › Kuwait
Sat Apr 25 1981,New Zealand,3-3,Australia,FIFA World Cup qualification,Auckland › New Zealand
Sat Apr 25 1981,Nigeria,1-0,Guinea,FIFA World Cup qualification,Lagos › Nigeria
Sat Apr 25 1981,Zambia,2-0,Zimbabwe,African Cup of Nations qualification,Lusaka › Zambia
Sun Apr 26 1981,Cameroon,6-1,DR Congo,FIFA World Cup qualification,Douala › Cameroon
Sun Apr 26 1981,Congo,0-1,Ghana,African Cup of Nations qualification,Brazzaville › Congo
Sun Apr 26 1981,Ethiopia,1-0,Rwanda,African Cup of Nations qualification,Addis Abeba › Ethiopia
Sun Apr 26 1981,Morocco,1-0,Egypt,FIFA World Cup qualification,Casablanca › Morocco
Sun Apr 26 1981,Senegal,0-0,Tunisia,African Cup of Nations qualification,Dakar › Senegal
Mon Apr 27 1981,Malaysia,2-2,Thailand,FIFA World Cup qualification,Kuwait City › Kuwait
Tue Apr 28 1981,Scotland,3-1,Israel,FIFA World Cup qualification,Glasgow › Scotland
Tue Apr 28 1981,Switzerland,2-2,Hungary,FIFA World Cup qualification,Lucerne › Switzerland
Wed Apr 29 1981,Bulgaria,1-0,Norway,Friendly,Pleven › Bulgaria
Wed Apr 29 1981,Chile,1-2,Uruguay,Copa Juan Pinto Durán,Santiago › Chile
Wed Apr 29 1981,Cyprus,0-1,Netherlands,FIFA World Cup qualification,Nicosia › Cyprus
Wed Apr 29 1981,England,0-0,Romania,FIFA World Cup qualification,London › England
Wed Apr 29 1981,France,3-2,Belgium,FIFA World Cup qualification,Paris › France
Wed Apr 29 1981,Germany,2-0,Austria,FIFA World Cup qualification,Hamburg › Germany
Wed Apr 29 1981,Republic of Ireland,3-1,Czechoslovakia,Friendly,Dublin › Republic of Ireland
Wed Apr 29 1981,Kuwait,2-0,South Korea,FIFA World Cup qualification,Kuwait City › Kuwait
Wed Apr 29 1981,Northern Ireland,1-0,Portugal,FIFA World Cup qualification,Belfast › Northern Ireland
Wed Apr 29 1981,Yugoslavia,5-1,Greece,FIFA World Cup qualification,Split › Yugoslavia
Fri May 1 1981,Algeria,4-0,Niger,FIFA World Cup qualification,Constantine › Algeria
Fri May 1 1981,Luxembourg,1-2,Denmark,FIFA World Cup qualification,Luxembourg › Luxembourg
Sat May 2 1981,Poland,1-0,German DR,FIFA World Cup qualification,Chorzów › Poland
Sun May 3 1981,Fiji,0-4,New Zealand,FIFA World Cup qualification,Suva › Fiji
Wed May 6 1981,Liberia,2-1,Guinea,Friendly,Monrovia › Liberia
Fri May 8 1981,Egypt,0-0,Morocco,FIFA World Cup qualification,Cairo › Egypt
Sun May 10 1981,Rwanda,1-0,Ethiopia,African Cup of Nations qualification,Kigali › Rwanda
Mon May 11 1981,Indonesia,0-2,New Zealand,FIFA World Cup qualification,Jakarta › Indonesia
Tue May 12 1981,England,0-1,Brazil,Friendly,London › England
Wed May 13 1981,Bulgaria,4-0,Finland,FIFA World Cup qualification,Sofia › Bulgaria
Wed May 13 1981,Hungary,1-0,Romania,FIFA World Cup qualification,Budapest › Hungary
Thu May 14 1981,Sweden,1-2,Denmark,Nordic Championship,Malmö › Sweden
Fri May 15 1981,France,1-3,Brazil,Friendly,Paris › France
Sat May 16 1981,Australia,0-2,New Zealand,FIFA World Cup qualification,Sydney › Australia
Sat May 16 1981,Wales,2-0,Scotland,British Championship,Swansea › Wales
Sun May 17 1981,Ecuador,1-0,Paraguay,FIFA World Cup qualification,Guayaquil › Ecuador
Sun May 17 1981,Ethiopia,1-1,Yemen DPR,Friendly,Addis Abeba › Ethiopia
Tue May 19 1981,German DR,5-0,Cuba,Friendly,Senftenberg › German DR
Tue May 19 1981,Germany,1-2,Brazil,Friendly,Stuttgart › Germany
Tue May 19 1981,Scotland,2-0,Northern Ireland,British Championship,Glasgow › Scotland
Wed May 20 1981,Australia,2-0,Indonesia,FIFA World Cup qualification,Melbourne › Australia
Wed May 20 1981,England,0-0,Wales,British Championship,London › England
Wed May 20 1981,Norway,1-2,Hungary,FIFA World Cup qualification,Oslo › Norway
Sat May 23 1981,England,0-1,Scotland,British Championship,London › England
Sat May 23 1981,New Zealand,5-0,Indonesia,FIFA World Cup qualification,Auckland › New Zealand
Sat May 23 1981,Poland,3-0,Republic of Ireland,Friendly,Bydgoszcz › Poland
Sun May 24 1981,Ecuador,0-0,Chile,FIFA World Cup qualification,Guayaquil › Ecuador
Sun May 24 1981,Finland,0-4,Germany,FIFA World Cup qualification,Lahti › Finland
Wed May 27 1981,Czechoslovakia,6-1,Iceland,FIFA World Cup qualification,Bratislava › Czechoslovakia
Thu May 28 1981,Austria,2-0,Bulgaria,FIFA World Cup qualification,Vienna › Austria
Sat May 30 1981,New Zealand,2-0,Chinese Taipei,FIFA World Cup qualification,Auckland › New Zealand
Sat May 30 1981,Switzerland,2-1,England,FIFA World Cup qualification,Basel › Switzerland
Sat May 30 1981,Wales,0-0,Russia,FIFA World Cup qualification,Wrexham › Wales
Sun May 31 1981,Fiji,0-0,Indonesia,FIFA World Cup qualification,Suva › Fiji
Sun May 31 1981,Niger,1-0,Algeria,FIFA World Cup qualification,Niamey › Niger
Sun May 31 1981,Paraguay,3-1,Ecuador,FIFA World Cup qualification,Asunción › Paraguay
Mon Jun 1 1981,Equatorial Guinea,1-1,São Tomé and Príncipe,Friendly,Malabo › Equatorial Guinea
Tue Jun 2 1981,Japan,0-0,China PR,Kirin Cup,Saitama › Japan
Wed Jun 3 1981,Denmark,3-1,Italy,FIFA World Cup qualification,Copenhagen › Denmark
Wed Jun 3 1981,Romania,1-0,Norway,FIFA World Cup qualification,Bucharest › Romania
Wed Jun 3 1981,Sweden,1-0,Northern Ireland,FIFA World Cup qualification,Solna › Sweden
Sat Jun 6 1981,Fiji,2-1,Chinese Taipei,FIFA World Cup qualification,Suva › Fiji
Sat Jun 6 1981,Hungary,1-3,England,FIFA World Cup qualification,Budapest › Hungary
Sun Jun 7 1981,Paraguay,0-1,Chile,FIFA World Cup qualification,Asunción › Paraguay
Sun Jun 7 1981,Suriname,3-1,French Guiana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Wed Jun 10 1981,Australia,3-2,Chinese Taipei,FIFA World Cup qualification,Adelaide › Australia
Thu Jun 11 1981,Haiti,0-0,El Salvador,Friendly,Port-au-Prince › Haiti
Sat Jun 13 1981,Haiti,0-0,El Salvador,Friendly,Port-au-Prince › Haiti
Sun Jun 14 1981,Chile,2-0,Ecuador,FIFA World Cup qualification,Santiago › Chile
Sun Jun 14 1981,Liechtenstein,1-1,Malta,Korea Cup,Daejeon › South Korea
Mon Jun 15 1981,Indonesia,1-0,Chinese Taipei,FIFA World Cup qualification,Jakarta › Indonesia
Tue Jun 16 1981,Liechtenstein,0-2,Thailand,Korea Cup,Jeonju › South Korea
Wed Jun 17 1981,Austria,5-1,Finland,FIFA World Cup qualification,Linz › Austria
Wed Jun 17 1981,South Korea,2-0,Malaysia,Korea Cup,Jeonju › South Korea
Wed Jun 17 1981,Norway,1-1,Switzerland,FIFA World Cup qualification,Oslo › Norway
Thu Jun 18 1981,Indonesia,0-1,Malta,Korea Cup,Daegu › South Korea
Fri Jun 19 1981,Japan,2-0,Malaysia,Korea Cup,Daegu › South Korea
Fri Jun 19 1981,Malawi,4-1,Tanzania,Friendly,Blantyre › Malawi
Sat Jun 20 1981,Indonesia,1-3,Thailand,Korea Cup,Seoul › South Korea
Sat Jun 20 1981,Portugal,2-0,Spain,Friendly,Porto › Portugal
Sun Jun 21 1981,Chile,3-0,Paraguay,FIFA World Cup qualification,Santiago › Chile
Sun Jun 21 1981,French Guiana,3-1,Suriname,CFU Caribbean Cup qualification,Cayenne › French Guiana
Sun Jun 21 1981,Guadeloupe,5-0,Dominica,CFU Caribbean Cup qualification,Basse-Terre › Guadeloupe
Sun Jun 21 1981,South Korea,2-0,Japan,Korea Cup,Busan › South Korea
Sun Jun 21 1981,Malawi,3-1,Tanzania,Friendly,Lilongwe › Malawi
Mon Jun 22 1981,Indonesia,2-3,Liechtenstein,Korea Cup,Seoul › South Korea
Mon Jun 22 1981,Malta,2-0,Thailand,Korea Cup,Seoul › South Korea
Tue Jun 23 1981,Malawi,0-0,Tanzania,Friendly,Nchalo › Malawi
Wed Jun 24 1981,Hong Kong,3-1,Macau,Friendly,So Kon Po › Hong Kong
Wed Jun 24 1981,Sweden,3-0,Portugal,FIFA World Cup qualification,Solna › Sweden
Thu Jun 25 1981,Mozambique,0-1,Angola,Friendly,Maputo › Mozambique
Fri Jun 26 1981,Zambia,3-1,DR Congo,Friendly,Lusaka › Zambia
Sat Jun 27 1981,Angola,1-1,Zimbabwe,Friendly,Maputo › Mozambique
Sat Jun 27 1981,Liberia,0-0,Ghana,Friendly,Monrovia › Liberia
Sun Jun 28 1981,Guinea,2-2,Ethiopia,African Cup of Nations qualification,Conakry › Guinea
Sun Jun 28 1981,Venezuela,0-2,Spain,Friendly,Caracas › Venezuela
Sun Jun 28 1981,Zambia,2-2,DR Congo,Friendly,Lusaka › Zambia
Thu Jul 2 1981,Colombia,1-1,Spain,Friendly,Bogotá › Colombia
Thu Jul 2 1981,Finland,3-1,Norway,Nordic Championship,Helsinki › Finland
Sun Jul 5 1981,Barbados,1-1,Trinidad and Tobago,CFU Caribbean Cup qualification,Bridgetown › Barbados
Sun Jul 5 1981,Chile,1-1,Spain,Friendly,Santiago › Chile
Sun Jul 5 1981,Dominica,2-3,Guadeloupe,CFU Caribbean Cup qualification,Roseau › Dominica
Sun Jul 5 1981,Saint Vincent and the Grenadines,2-1,Martinique,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Mon Jul 6 1981,Malawi,3-1,Mozambique,Friendly,Blantyre › Malawi
Wed Jul 8 1981,Brazil,1-0,Spain,Friendly,Salvador › Brazil
Wed Jul 8 1981,Mozambique,2-4,Zimbabwe,Friendly,Lilongwe › Malawi
Fri Jul 10 1981,Malawi,2-0,Zimbabwe,Friendly,Blantyre › Malawi
Sun Jul 12 1981,Kenya,2-1,Mauritius,Friendly,Saint-Paul › Réunion
Sun Jul 12 1981,Réunion,2-3,Madagascar,Friendly,Saint-Pierre › Réunion
Mon Jul 13 1981,Réunion,0-3,Madagascar,Friendly,Saint-Pierre › Réunion
Tue Jul 14 1981,Madagascar,0-0,Mauritius,Friendly,Saint-Pierre › Réunion
Tue Jul 14 1981,Réunion,1-3,Kenya,Friendly,Saint-Paul › Réunion
Wed Jul 15 1981,Uruguay,0-0,Chile,Copa Juan Pinto Durán,Montevideo › Uruguay
Thu Jul 16 1981,Benin,1-2,DR Congo,Friendly,Cotonou › Benin
Fri Jul 17 1981,Trinidad and Tobago,1-1,Barbados,CFU Caribbean Cup qualification,Port of Spain › Trinidad and Tobago
Sat Jul 18 1981,Nigeria,1-0,Burkina Faso,Friendly,Lagos › Nigeria
Sun Jul 19 1981,Benin,1-2,Ghana,Friendly,Cotonou › Benin
Sun Jul 19 1981,Kenya,1-0,Madagascar,Friendly,Saint-Paul › Réunion
Sun Jul 19 1981,Martinique,1-2,Saint Vincent and the Grenadines,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sun Jul 19 1981,Réunion,1-2,Mauritius,Friendly,Saint-Pierre › Réunion
Sun Jul 19 1981,Suriname,1-0,French Guiana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Wed Jul 22 1981,Ghana,2-2,DR Congo,African Cup of Nations qualification,Accra › Ghana
Sun Jul 26 1981,Colombia,1-1,Peru,FIFA World Cup qualification,Bogotá › Colombia
Sun Jul 26 1981,El Salvador,4-0,Haiti,Friendly,San Salvador › El Salvador
Sun Jul 26 1981,Fiji,1-4,Australia,FIFA World Cup qualification,Suva › Fiji
Wed Jul 29 1981,Congo,2-2,DR Congo,Friendly,Brazzaville › Congo
Wed Jul 29 1981,Sweden,1-0,Finland,Nordic Championship,Halmstad › Sweden
Sat Aug 1 1981,Zimbabwe,2-0,Nigeria,Friendly,Salisbury › Zimbabwe
Sun Aug 2 1981,DR Congo,1-2,Ghana,African Cup of Nations qualification,Kinshasa › Zaïre
Sun Aug 2 1981,Guadeloupe,3-0,Saint Vincent and the Grenadines,CFU Caribbean Cup qualification,Basse-Terre › Guadeloupe
Sun Aug 2 1981,Suriname,1-1,Trinidad and Tobago,CFU Caribbean Cup qualification,Paramaribo › Suriname
Mon Aug 3 1981,Kenya,1-3,Nigeria,Friendly,Nairobi › Kenya
Wed Aug 5 1981,Peru,1-2,Chile,Friendly,Lima › Peru
Thu Aug 6 1981,Uganda,2-2,Burundi,Friendly,Kampala › Uganda
Sun Aug 9 1981,Uruguay,3-2,Colombia,FIFA World Cup qualification,Montevideo › Uruguay
Mon Aug 10 1981,Indonesia,3-3,Fiji,FIFA World Cup qualification,Jakarta › Indonesia
Wed Aug 12 1981,Finland,1-2,Denmark,Nordic Championship,Tampere › Finland
Wed Aug 12 1981,Norway,2-2,Nigeria,Friendly,Oslo › Norway
Wed Aug 12 1981,Sweden,1-0,Bulgaria,Friendly,Uddevalla › Sweden
Fri Aug 14 1981,Australia,10-0,Fiji,FIFA World Cup qualification,Melbourne › Australia
Fri Aug 14 1981,Indonesia,3-0,Philippines,Indonesia Tournament,Jakarta › Indonesia
Fri Aug 14 1981,Trinidad and Tobago,3-2,Suriname,CFU Caribbean Cup qualification,San Fernando › Trinidad and Tobago
Sun Aug 16 1981,Cameroon,5-1,Madagascar,African Cup of Nations qualification,Yaoundé › Cameroon
Sun Aug 16 1981,Morocco,2-1,Zambia,African Cup of Nations qualification,Rabat › Morocco
Sun Aug 16 1981,New Zealand,13-0,Fiji,FIFA World Cup qualification,Auckland › New Zealand
Sun Aug 16 1981,Peru,2-0,Colombia,FIFA World Cup qualification,Lima › Peru
Sun Aug 16 1981,Saint Vincent and the Grenadines,3-1,Guadeloupe,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Thu Aug 20 1981,Indonesia,0-1,South Korea,Indonesia Tournament,Jakarta › Indonesia
Sat Aug 22 1981,Iceland,3-0,Nigeria,Friendly,Reykjavík › Iceland
Sat Aug 22 1981,Iraq,4-0,Ghana,Friendly,Baghdad › Iraq
Sun Aug 23 1981,Uruguay,1-2,Peru,FIFA World Cup qualification,Montevideo › Uruguay
Mon Aug 24 1981,Iraq,2-2,Ghana,Friendly,Baghdad › Iraq
Wed Aug 26 1981,Chile,0-0,Brazil,Friendly,Santiago › Chile
Wed Aug 26 1981,Denmark,3-0,Iceland,Friendly,Copenhagen › Denmark
Sun Aug 30 1981,Algeria,7-0,Burkina Faso,African Cup of Nations qualification,Oran › Algeria
Sun Aug 30 1981,Indonesia,1-0,Australia,FIFA World Cup qualification,Surabaya › Indonesia
Sun Aug 30 1981,Madagascar,2-1,Cameroon,African Cup of Nations qualification,Antananarivo › Madagascar
Sun Aug 30 1981,Malaysia,0-2,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 30 1981,Zambia,2-0,Morocco,African Cup of Nations qualification,Lusaka › Zambia
Tue Sep 1 1981,India,0-0,New Zealand,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Sep 1 1981,Singapore,1-3,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Sep 1 1981,Switzerland,2-1,Netherlands,Friendly,Zürich › Switzerland
