Date,Team 1,Score,Team 2,Tournament,City
Sat May 13 1978,Réunion,4-1,Seychelles,Friendly,Saint-Pierre › Réunion
Sat May 13 1978,Scotland,1-1,Northern Ireland,British Championship,Glasgow › Scotland
Sat May 13 1978,Wales,1-3,England,British Championship,Cardiff › Wales
Sun May 14 1978,Libya,1-0,Malta,Friendly,Tripoli › Libya
Sun May 14 1978,Romania,0-1,Russia,Friendly,Bucharest › Romania
Mon May 15 1978,Mauritius,2-0,Seychelles,Friendly,Saint-Pierre › Réunion
Tue May 16 1978,England,1-0,Northern Ireland,British Championship,London › England
Wed May 17 1978,Brazil,2-0,Czechoslovakia,Friendly,Rio de Janeiro › Brazil
Wed May 17 1978,Scotland,1-1,Wales,British Championship,Glasgow › Scotland
Thu May 18 1978,Italy,0-0,Yugoslavia,Friendly,Rome › Italy
Thu May 18 1978,Réunion,5-3,Mauritius,Friendly,Saint-Pierre › Réunion
Fri May 19 1978,France,2-0,Tunisia,Friendly,Villeneuve-d'Ascq › France
Fri May 19 1978,Iran,3-0,Ghana,Friendly,Teheran › Iran
Fri May 19 1978,Wales,1-0,Northern Ireland,British Championship,Wrexham › Wales
Sat May 20 1978,Austria,0-1,Netherlands,Friendly,Vienna › Austria
Sat May 20 1978,Scotland,0-1,England,British Championship,Glasgow › Scotland
Sun May 21 1978,Norway,0-0,Republic of Ireland,Friendly,Oslo › Norway
Sun May 21 1978,Sweden,0-0,Czechoslovakia,Friendly,Solna › Sweden
Tue May 23 1978,Japan,3-0,Thailand,Kirin Cup,Nagoya › Japan
Wed May 24 1978,Denmark,3-3,Republic of Ireland,UEFA Euro qualification,Copenhagen › Denmark
Wed May 24 1978,England,4-1,Hungary,Friendly,London › England
Wed May 24 1978,Finland,3-0,Greece,UEFA Euro qualification,Helsinki › Finland
Wed May 24 1978,Uruguay,0-0,Spain,Friendly,Montevideo › Uruguay
Wed May 31 1978,Bulgaria,1-1,Romania,Balkan Cup,Sofia › Bulgaria
Wed May 31 1978,Norway,1-2,Denmark,Nordic Championship,Oslo › Norway
Thu Jun 1 1978,Germany,0-0,Poland,FIFA World Cup,Buenos Aires › Argentina
Fri Jun 2 1978,Argentina,2-1,Hungary,FIFA World Cup,Buenos Aires › Argentina
Fri Jun 2 1978,France,1-2,Italy,FIFA World Cup,Mar del Plata › Argentina
Fri Jun 2 1978,Mexico,1-3,Tunisia,FIFA World Cup,Rosario › Argentina
Sat Jun 3 1978,Austria,2-1,Spain,FIFA World Cup,Buenos Aires › Argentina
Sat Jun 3 1978,Brazil,1-1,Sweden,FIFA World Cup,Mar del Plata › Argentina
Sat Jun 3 1978,Iran,0-3,Netherlands,FIFA World Cup,Mendoza › Argentina
Sat Jun 3 1978,Peru,3-1,Scotland,FIFA World Cup,Córdoba › Argentina
Tue Jun 6 1978,Argentina,2-1,France,FIFA World Cup,Buenos Aires › Argentina
Tue Jun 6 1978,Germany,6-0,Mexico,FIFA World Cup,Córdoba › Argentina
Tue Jun 6 1978,Hungary,1-3,Italy,FIFA World Cup,Mar del Plata › Argentina
Tue Jun 6 1978,Poland,1-0,Tunisia,FIFA World Cup,Rosario › Argentina
Wed Jun 7 1978,Austria,1-0,Sweden,FIFA World Cup,Buenos Aires › Argentina
Wed Jun 7 1978,Brazil,0-0,Spain,FIFA World Cup,Mar del Plata › Argentina
Wed Jun 7 1978,Iran,1-1,Scotland,FIFA World Cup,Córdoba › Argentina
Wed Jun 7 1978,Netherlands,0-0,Peru,FIFA World Cup,Mendoza › Argentina
Sat Jun 10 1978,Argentina,0-1,Italy,FIFA World Cup,Buenos Aires › Argentina
Sat Jun 10 1978,France,3-1,Hungary,FIFA World Cup,Mar del Plata › Argentina
Sat Jun 10 1978,Germany,0-0,Tunisia,FIFA World Cup,Córdoba › Argentina
Sat Jun 10 1978,Mexico,1-3,Poland,FIFA World Cup,Rosario › Argentina
Sun Jun 11 1978,Australia,1-2,Greece,Friendly,Melbourne › Australia
Sun Jun 11 1978,Austria,0-1,Brazil,FIFA World Cup,Mar del Plata › Argentina
Sun Jun 11 1978,Iran,1-4,Peru,FIFA World Cup,Córdoba › Argentina
Sun Jun 11 1978,Macau,0-4,Hong Kong,Friendly,Macau › Macau
Sun Jun 11 1978,Netherlands,2-3,Scotland,FIFA World Cup,Mendoza › Argentina
Sun Jun 11 1978,Spain,1-0,Sweden,FIFA World Cup,Buenos Aires › Argentina
Tue Jun 13 1978,Indonesia,3-0,Malaysia,Indonesia Tournament,Jakarta › Indonesia
Wed Jun 14 1978,Argentina,2-0,Poland,FIFA World Cup,Rosario › Argentina
Wed Jun 14 1978,Australia,0-1,Greece,Friendly,Adelaide › Australia
Wed Jun 14 1978,Austria,1-5,Netherlands,FIFA World Cup,Córdoba › Argentina
Wed Jun 14 1978,Brazil,3-0,Peru,FIFA World Cup,Mendoza › Argentina
Wed Jun 14 1978,Germany,0-0,Italy,FIFA World Cup,Buenos Aires › Argentina
Thu Jun 15 1978,Indonesia,1-0,Thailand,Indonesia Tournament,Jakarta › Indonesia
Fri Jun 16 1978,Malaysia,1-1,Singapore,Indonesia Tournament,Jakarta › Indonesia
Sat Jun 17 1978,Singapore,1-3,Thailand,Indonesia Tournament,Jakarta › Indonesia
Sun Jun 18 1978,Argentina,0-0,Brazil,FIFA World Cup,Rosario › Argentina
Sun Jun 18 1978,Austria,0-1,Italy,FIFA World Cup,Buenos Aires › Argentina
Sun Jun 18 1978,Germany,2-2,Netherlands,FIFA World Cup,Córdoba › Argentina
Sun Jun 18 1978,Malawi,1-2,Zambia,Friendly,Blantyre › Malawi
Sun Jun 18 1978,Peru,0-1,Poland,FIFA World Cup,Mendoza › Argentina
Wed Jun 21 1978,Argentina,6-0,Peru,FIFA World Cup,Rosario › Argentina
Wed Jun 21 1978,Austria,3-2,Germany,FIFA World Cup,Córdoba › Argentina
Wed Jun 21 1978,Brazil,3-1,Poland,FIFA World Cup,Mendoza › Argentina
Wed Jun 21 1978,Indonesia,2-2,Singapore,Indonesia Tournament,Jakarta › Indonesia
Wed Jun 21 1978,Italy,1-2,Netherlands,FIFA World Cup,Buenos Aires › Argentina
Wed Jun 21 1978,Malaysia,1-1,Thailand,Indonesia Tournament,Jakarta › Indonesia
Fri Jun 23 1978,Indonesia,1-3,South Korea,Indonesia Tournament,Jakarta › Indonesia
Fri Jun 23 1978,Malaysia,3-3,Thailand,Indonesia Tournament,Jakarta › Indonesia
Sat Jun 24 1978,Brazil,2-1,Italy,FIFA World Cup,Buenos Aires › Argentina
Sun Jun 25 1978,Argentina,3-1,Netherlands,FIFA World Cup,Buenos Aires › Argentina
Sun Jun 25 1978,Barbados,0-0,Curaçao,CFU Caribbean Cup qualification,Bridgetown › Barbados
Sun Jun 25 1978,Zambia,0-0,Malawi,Friendly,Lusaka › Zambia
Wed Jun 28 1978,Iceland,0-0,Denmark,Friendly,Reykjavík › Iceland
Wed Jun 28 1978,Sweden,2-1,Finland,Nordic Championship,Borås › Sweden
Sun Jul 2 1978,Algeria,1-1,Iraq,Friendly,Algiers › Algeria
Sun Jul 2 1978,Guadeloupe,1-0,Jamaica,CFU Caribbean Cup qualification,Pointe-à-Pitre › Guadeloupe
Tue Jul 4 1978,Algeria,0-0,Iraq,Friendly,Algiers › Algeria
Thu Jul 6 1978,Malawi,5-0,Sierra Leone,Friendly,Lilongwe › Malawi
Sun Jul 9 1978,Guyana,0-2,Suriname,CFU Caribbean Cup qualification,Linden › Guyana
Sun Jul 9 1978,Malawi,4-2,Sierra Leone,Friendly,Lilongwe › Malawi
Wed Jul 12 1978,Malaysia,1-3,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Jul 13 1978,Indonesia,1-0,Syria,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Jul 13 1978,Iraq,0-0,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jul 14 1978,South Korea,3-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 15 1978,Indonesia,2-1,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 15 1978,Iraq,2-1,Syria,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 16 1978,South Korea,2-0,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Mon Jul 17 1978,Indonesia,0-4,Iraq,Merdeka Tournament,Kuala Lumpur › Malaysia
Mon Jul 17 1978,Japan,3-2,Syria,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Jul 18 1978,Singapore,1-2,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 19 1978,Japan,0-4,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Jul 20 1978,Iraq,3-0,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Jul 20 1978,Syria,1-3,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 22 1978,Indonesia,0-3,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 22 1978,Iraq,0-2,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 23 1978,Japan,1-2,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Mon Jul 24 1978,Iraq,1-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Jul 25 1978,Indonesia,0-2,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Jul 25 1978,Singapore,4-1,Syria,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 26 1978,Japan,4-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Jul 27 1978,Indonesia,0-0,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Jul 27 1978,South Korea,2-0,Syria,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 29 1978,Curaçao,1-0,Barbados,CFU Caribbean Cup qualification,Oranjestad › Netherlands Antilles
Sat Jul 29 1978,Iraq,0-2,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 30 1978,Grenada,1-1,Trinidad and Tobago,Friendly,St. George's › Grenada
Sun Jul 30 1978,Jamaica,1-2,Guadeloupe,CFU Caribbean Cup qualification,Kingston › Jamaica
Sun Jul 30 1978,Suriname,2-1,Guyana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Mon Aug 7 1978,Vanuatu,2-4,Tahiti,Friendly,Port Vila › New Hebrides
Wed Aug 9 1978,Finland,1-1,Norway,Nordic Championship,Helsinki › Finland
Sun Aug 13 1978,New Caledonia,2-0,Tahiti,Friendly,Nouméa › New Caledonia
Wed Aug 16 1978,Denmark,2-1,Sweden,Nordic Championship,Copenhagen › Denmark
Wed Aug 16 1978,São Tomé and Príncipe,3-3,Angola,Friendly,São Tomé › São Tomé and Príncipe
Sun Aug 20 1978,New Caledonia,3-4,Tahiti,Friendly,Nouméa › New Caledonia
Sun Aug 20 1978,Puerto Rico,1-1,Haiti,CFU Caribbean Cup qualification,San Juan › Puerto Rico
Sun Aug 20 1978,Trinidad and Tobago,2-4,French Guiana,CFU Caribbean Cup qualification,Port of Spain › Trinidad and Tobago
Sat Aug 26 1978,Haiti,1-0,Puerto Rico,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Wed Aug 30 1978,Finland,0-1,Poland,Friendly,Helsinki › Finland
Wed Aug 30 1978,German DR,2-2,Bulgaria,Friendly,Erfurt › German DR
Wed Aug 30 1978,Norway,0-2,Austria,UEFA Euro qualification,Oslo › Norway
Fri Sep 1 1978,France,2-2,Sweden,UEFA Euro qualification,Paris › France
Sat Sep 2 1978,French Guiana,1-4,Trinidad and Tobago,CFU Caribbean Cup qualification,Cayenne › French Guiana
Sun Sep 3 1978,China PR,1-0,Congo,Friendly,Beijing › China PR
Sun Sep 3 1978,Iceland,0-0,United States,Friendly,Reykjavík › Iceland
Wed Sep 6 1978,German DR,2-1,Czechoslovakia,Friendly,Leipzig › German DR
Wed Sep 6 1978,Iceland,0-2,Poland,UEFA Euro qualification,Reykjavík › Iceland
Wed Sep 6 1978,Iran,0-1,Russia,Friendly,Teheran › Iran
Wed Sep 6 1978,Eswatini,1-6,Zambia,Friendly,Lobamba › Eswatini
Wed Sep 6 1978,Switzerland,2-0,United States,Friendly,Lucerne › Switzerland
Thu Sep 7 1978,Eswatini,2-5,Zambia,Friendly,Lobamba › Eswatini
Sat Sep 9 1978,Bahrain,1-2,Malaysia,Korea Cup,Seoul › South Korea
Sat Sep 9 1978,French Guiana,4-2,Martinique,Friendly,Cayenne › French Guiana
Sun Sep 10 1978,Indonesia,0-2,Thailand,Korea Cup,Seoul › South Korea
Sun Sep 10 1978,Lebanon,1-7,Mexico,Korea Cup,Seoul › South Korea
Mon Sep 11 1978,South Korea,2-2,Malaysia,Korea Cup,Busan › South Korea
Wed Sep 13 1978,South Korea,3-1,Bahrain,Korea Cup,Daegu › South Korea
Sat Sep 16 1978,Haiti,0-0,Martinique,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Sun Sep 17 1978,Seychelles,1-0,Réunion,Friendly,Victoria › Seychelles
Wed Sep 20 1978,Austria,3-2,Scotland,UEFA Euro qualification,Vienna › Austria
Wed Sep 20 1978,Belgium,1-1,Norway,UEFA Euro qualification,Lokeren › Belgium
Wed Sep 20 1978,Denmark,3-4,England,UEFA Euro qualification,Copenhagen › Denmark
Wed Sep 20 1978,Finland,2-1,Hungary,UEFA Euro qualification,Helsinki › Finland
Wed Sep 20 1978,Republic of Ireland,0-0,Northern Ireland,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Sep 20 1978,Italy,1-0,Bulgaria,Friendly,Turin › Italy
Wed Sep 20 1978,Libya,2-0,Yemen DPR,Friendly,Tripoli › Libya
Wed Sep 20 1978,Netherlands,3-0,Iceland,UEFA Euro qualification,Nijmegen › Netherlands
Wed Sep 20 1978,Portugal,1-0,United States,Friendly,Setúbal › Portugal
Wed Sep 20 1978,Russia,2-0,Greece,UEFA Euro qualification,Yerevan › Soviet Union
Sat Sep 23 1978,Italy,1-0,Turkey,Friendly,Florence › Italy
Sat Sep 23 1978,Réunion,0-2,Mauritius,Friendly,Saint-Denis › Réunion
Sat Sep 30 1978,Botswana,1-4,Mozambique,Friendly,Gaborone › Botswana
Sat Sep 30 1978,Curaçao,0-2,Suriname,CFU Caribbean Cup qualification,Oranjestad › Netherlands Antilles
Sun Oct 1 1978,Botswana,0-2,Mozambique,Friendly,Gaborone › Botswana
Sun Oct 1 1978,Martinique,0-0,Haiti,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sun Oct 1 1978,Singapore,0-2,New Zealand,Friendly,Kallang › Singapore
Wed Oct 4 1978,German DR,3-1,Iceland,UEFA Euro qualification,Halle › German DR
Wed Oct 4 1978,Sweden,1-3,Czechoslovakia,UEFA Euro qualification,Solna › Sweden
Wed Oct 4 1978,Yugoslavia,1-2,Spain,UEFA Euro qualification,Zagreb › Yugoslavia
Thu Oct 5 1978,Turkey,0-2,Russia,Friendly,Ankara › Turkey
Sat Oct 7 1978,Luxembourg,1-3,France,UEFA Euro qualification,Luxembourg › Luxembourg
Wed Oct 11 1978,Czechoslovakia,3-4,Germany,Friendly,Prague › Czechoslovakia
Wed Oct 11 1978,Denmark,2-2,Bulgaria,UEFA Euro qualification,Copenhagen › Denmark
Wed Oct 11 1978,Greece,8-1,Finland,UEFA Euro qualification,Athens › Greece
Wed Oct 11 1978,Hungary,2-0,Russia,UEFA Euro qualification,Budapest › Hungary
Wed Oct 11 1978,Portugal,1-1,Belgium,UEFA Euro qualification,Lisbon › Portugal
Wed Oct 11 1978,Romania,1-0,Poland,Friendly,Bucharest › Romania
Wed Oct 11 1978,Switzerland,1-3,Netherlands,UEFA Euro qualification,Berne › Switzerland
Fri Oct 13 1978,Suriname,3-0,Curaçao,CFU Caribbean Cup qualification,Paramaribo › Suriname
Sun Oct 15 1978,Tanzania,1-0,Kenya,Friendly,Arusha › Tanzania
Fri Oct 20 1978,Kenya,0-0,Tanzania,Friendly,Nairobi › Kenya
Sun Oct 22 1978,Haiti,0-3,Suriname,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sun Oct 22 1978,Malawi,1-1,Algeria,Friendly,Blantyre › Malawi
Mon Oct 23 1978,Trinidad and Tobago,3-1,Antigua and Barbuda,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Tue Oct 24 1978,Malawi,2-1,Algeria,Friendly,Lilongwe › Malawi
Wed Oct 25 1978,Republic of Ireland,1-1,England,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Oct 25 1978,Northern Ireland,2-1,Denmark,UEFA Euro qualification,Belfast › Northern Ireland
Wed Oct 25 1978,Romania,3-2,Yugoslavia,UEFA Euro qualification,Bucharest › Romania
Wed Oct 25 1978,Scotland,3-2,Norway,UEFA Euro qualification,Glasgow › Scotland
Wed Oct 25 1978,Trinidad and Tobago,0-1,Suriname,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Wed Oct 25 1978,Wales,7-0,Malta,UEFA Euro qualification,Wrexham › Wales
Thu Oct 26 1978,Antigua and Barbuda,0-1,Haiti,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Sat Oct 28 1978,Antigua and Barbuda,0-4,Suriname,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Sat Oct 28 1978,Zambia,0-3,Algeria,Friendly,Lusaka › Zambia
Sun Oct 29 1978,Greece,4-1,Hungary,UEFA Euro qualification,Salonica › Greece
Sun Oct 29 1978,Trinidad and Tobago,2-2,Haiti,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Wed Nov 1 1978,Malawi,1-0,Kenya,CECAFA Cup,Blantyre › Malawi
Fri Nov 3 1978,Malawi,3-1,Somalia,CECAFA Cup,Lilongwe › Malawi
Sun Nov 5 1978,Malawi,0-2,Uganda,CECAFA Cup,Lilongwe › Malawi
Tue Nov 7 1978,Uganda,1-2,Zambia,CECAFA Cup,Blantyre › Malawi
Wed Nov 8 1978,Czechoslovakia,3-0,Italy,Friendly,Bratislava › Czechoslovakia
Wed Nov 8 1978,France,1-0,Spain,Friendly,Paris › France
Thu Nov 9 1978,Kenya,0-1,Uganda,CECAFA Cup,Blantyre › Malawi
Thu Nov 9 1978,Somalia,0-4,Zambia,CECAFA Cup,Blantyre › Malawi
Sat Nov 11 1978,Burkina Faso,3-1,Mali,Friendly,Ouagadougou › Upper Volta
Sat Nov 11 1978,Kenya,1-0,Somalia,CECAFA Cup,Blantyre › Malawi
Sat Nov 11 1978,Malawi,2-1,Zambia,CECAFA Cup,Blantyre › Malawi
Mon Nov 13 1978,Kenya,0-9,Zambia,CECAFA Cup,Blantyre › Malawi
Mon Nov 13 1978,Somalia,2-2,Uganda,CECAFA Cup,Lilongwe › Malawi
Wed Nov 15 1978,Austria,1-2,Portugal,UEFA Euro qualification,Vienna › Austria
Wed Nov 15 1978,Germany,0-0,Hungary,Friendly,Frankfurt am Main › Germany
Wed Nov 15 1978,Israel,1-0,Belgium,Friendly,Jaffa › Israel
Wed Nov 15 1978,Netherlands,3-0,German DR,UEFA Euro qualification,Rotterdam › Netherlands
Wed Nov 15 1978,Poland,2-0,Switzerland,UEFA Euro qualification,Wrocław › Poland
Wed Nov 15 1978,Spain,1-0,Romania,UEFA Euro qualification,Valencia › Spain
Wed Nov 15 1978,Yugoslavia,4-1,Greece,Balkan Cup,Skopje › Yugoslavia
Fri Nov 17 1978,Algeria,3-0,Congo,Friendly,Constantine › Algeria
