Date,Team 1,Score,Team 2,Tournament,City
Tue Sep 28 1926,Czechoslovakia,1-2,Austria,Friendly,Prague › Czechoslovakia
Sun Oct 3 1926,Denmark,2-0,Sweden,Nordic Championship,Copenhagen › Denmark
Sun Oct 3 1926,Sweden,3-1,Poland,Friendly,Stockholm › Sweden
Sun Oct 3 1926,Yugoslavia,2-3,Romania,Friendly,Zagreb › Yugoslavia
Sun Oct 10 1926,Austria,7-1,Switzerland,Friendly,Vienna › Austria
Tue Oct 12 1926,Chile,7-1,Bolivia,Copa América,Santiago › Chile
Sat Oct 16 1926,Argentina,5-0,Bolivia,Copa América,Santiago › Chile
Sun Oct 17 1926,Chile,1-3,Uruguay,Copa América,Santiago › Chile
Wed Oct 20 1926,Argentina,8-0,Paraguay,Copa América,Santiago › Chile
Wed Oct 20 1926,England,3-3,Northern Ireland,British Championship,Liverpool › England
Sat Oct 23 1926,Bolivia,1-6,Paraguay,Copa América,Santiago › Chile
Sun Oct 24 1926,Argentina,0-2,Uruguay,Copa América,Santiago › Chile
Thu Oct 28 1926,Bolivia,0-6,Uruguay,Copa América,Santiago › Chile
Thu Oct 28 1926,Czechoslovakia,3-1,Italy,Friendly,Prague › Czechoslovakia
Sat Oct 30 1926,Scotland,3-0,Wales,British Championship,Glasgow › Scotland
Sun Oct 31 1926,Chile,1-1,Argentina,Copa América,Santiago › Chile
Sun Oct 31 1926,Netherlands,2-3,Germany,Friendly,Amsterdam › Netherlands
Mon Nov 1 1926,Paraguay,1-6,Uruguay,Copa América,Santiago › Chile
Wed Nov 3 1926,Chile,5-1,Paraguay,Copa América,Santiago › Chile
Sat Nov 6 1926,United States,6-2,Canada,Friendly,New York › United States
Sun Nov 7 1926,Austria,3-1,Sweden,Friendly,Vienna › Austria
Sun Nov 14 1926,Hungary,3-1,Sweden,Friendly,Budapest › Hungary
Sat Nov 20 1926,Jamaica,6-0,Haiti,Friendly,Kingston › Jamaica
Sun Dec 12 1926,Germany,2-3,Switzerland,Friendly,Munich › Germany
Sun Dec 19 1926,Spain,4-2,Hungary,Friendly,Vigo › Spain
Sun Dec 26 1926,Portugal,3-3,Hungary,Friendly,Porto › Portugal
