Date,Team 1,Score,Team 2,Tournament,City
Fri Mar 27 1987,Algeria,1-0,Tunisia,African Cup of Nations qualification,Algiers › Algeria
Sat Mar 28 1987,Botswana,0-0,Mauritius,Friendly,Gaborone › Botswana
Sat Mar 28 1987,Kenya,2-0,Madagascar,African Cup of Nations qualification,Mombasa › Kenya
Sat Mar 28 1987,Nigeria,2-0,Togo,African Cup of Nations qualification,Lagos › Nigeria
Sun Mar 29 1987,Cameroon,5-1,Uganda,African Cup of Nations qualification,Yaoundé › Cameroon
Sun Mar 29 1987,DR Congo,3-0,Angola,African Cup of Nations qualification,Kinshasa › Zaïre
Sun Mar 29 1987,Ivory Coast,2-0,Congo,African Cup of Nations qualification,Abidjan › Ivory Coast
Sun Mar 29 1987,Mozambique,1-1,Zimbabwe,African Cup of Nations qualification,Maputo › Mozambique
Sun Mar 29 1987,Portugal,2-2,Malta,UEFA Euro qualification,Funchal › Portugal
Sun Mar 29 1987,Senegal,4-0,Guinea,African Cup of Nations qualification,Dakar › Senegal
Sun Mar 29 1987,Sudan,1-0,Tanzania,African Cup of Nations qualification,Khartoum › Sudan
Mon Mar 30 1987,Ghana,1-2,Sierra Leone,African Cup of Nations qualification,Accra › Ghana
Tue Mar 31 1987,Ecuador,0-1,Cuba,Friendly,Machala › Ecuador
Wed Apr 1 1987,Austria,2-3,Spain,UEFA Euro qualification,Vienna › Austria
Wed Apr 1 1987,Belgium,4-1,Scotland,UEFA Euro qualification,Brussels › Belgium
Wed Apr 1 1987,Bulgaria,2-1,Republic of Ireland,UEFA Euro qualification,Sofia › Bulgaria
Wed Apr 1 1987,Northern Ireland,0-2,England,UEFA Euro qualification,Belfast › Northern Ireland
Wed Apr 1 1987,Wales,4-0,Finland,UEFA Euro qualification,Wrexham › Wales
Thu Apr 2 1987,Ecuador,0-0,Cuba,Friendly,Azogues › Ecuador
Sun Apr 5 1987,Congo,1-2,Ivory Coast,African Cup of Nations qualification,Brazzaville › Congo
Wed Apr 8 1987,Bahrain,1-3,Iraq,Friendly,Manama › Bahrain
Wed Apr 8 1987,Gabon,1-0,Ivory Coast,Friendly,Libreville › Gabon
Wed Apr 8 1987,Romania,3-2,Israel,Friendly,Braşov › Romania
Fri Apr 10 1987,Bahrain,1-2,Iraq,Friendly,Manama › Bahrain
Sat Apr 11 1987,Angola,1-0,DR Congo,African Cup of Nations qualification,Luanda › Angola
Sat Apr 11 1987,Sierra Leone,0-0,Ghana,African Cup of Nations qualification,Freetown › Sierra Leone
Sat Apr 11 1987,Tanzania,1-1,Sudan,African Cup of Nations qualification,Dar es Salaam › Tanzania
Sun Apr 12 1987,Guinea,0-0,Senegal,African Cup of Nations qualification,Conakry › Guinea
Sun Apr 12 1987,Madagascar,2-1,Kenya,African Cup of Nations qualification,Antananarivo › Madagascar
Sun Apr 12 1987,Poland,0-0,Cyprus,UEFA Euro qualification,Gdańsk › Poland
Sun Apr 12 1987,Togo,1-1,Nigeria,African Cup of Nations qualification,Lomé › Togo
Wed Apr 15 1987,Netherlands,1-0,Czechoslovakia,Friendly,Leeuwarden › Netherlands
Wed Apr 15 1987,Switzerland,4-1,Malta,UEFA Euro qualification,Neuchâtel › Switzerland
Sat Apr 18 1987,Germany,0-0,Italy,Friendly,Cologne › Germany
Sat Apr 18 1987,Russia,1-3,Sweden,Friendly,Tbilisi › Soviet Union
Sun Apr 26 1987,Zimbabwe,0-1,Zambia,Friendly,Harare › Zimbabwe
Wed Apr 29 1987,Albania,0-1,Austria,UEFA Euro qualification,Tirana › Albania
Wed Apr 29 1987,Finland,0-1,Denmark,UEFA Euro qualification,Helsinki › Finland
Wed Apr 29 1987,France,2-0,Iceland,UEFA Euro qualification,Paris › France
Wed Apr 29 1987,Greece,1-0,Poland,UEFA Euro qualification,Athens › Greece
Wed Apr 29 1987,Honduras,1-0,El Salvador,Friendly,Tegucigalpa › Honduras
Wed Apr 29 1987,Republic of Ireland,0-0,Belgium,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Apr 29 1987,Jamaica,2-0,Cuba,Friendly,Kingston › Jamaica
Wed Apr 29 1987,Netherlands,2-0,Hungary,UEFA Euro qualification,Rotterdam › Netherlands
Wed Apr 29 1987,Northern Ireland,1-2,Yugoslavia,UEFA Euro qualification,Belfast › Northern Ireland
Wed Apr 29 1987,Romania,3-1,Spain,UEFA Euro qualification,Bucharest › Romania
Wed Apr 29 1987,Russia,2-0,German DR,UEFA Euro qualification,Kyïv › Soviet Union
Wed Apr 29 1987,Turkey,0-0,England,UEFA Euro qualification,Izmir › Turkey
Wed Apr 29 1987,Wales,1-1,Czechoslovakia,UEFA Euro qualification,Wrexham › Wales
Thu Apr 30 1987,Luxembourg,1-4,Bulgaria,UEFA Euro qualification,Luxembourg › Luxembourg
Wed May 6 1987,El Salvador,1-2,Honduras,Friendly,San Salvador › El Salvador
Tue May 12 1987,New Caledonia,0-0,Tahiti,Friendly,Nouméa › New Caledonia
Wed May 13 1987,German DR,2-0,Czechoslovakia,Friendly,Brandenburg › German DR
Sun May 17 1987,Hungary,5-3,Poland,UEFA Euro qualification,Budapest › Hungary
Tue May 19 1987,England,1-1,Brazil,Rous Cup,London › England
Tue May 19 1987,Switzerland,1-0,Israel,Friendly,Aarau › Switzerland
Wed May 20 1987,Bulgaria,3-0,Luxembourg,UEFA Euro qualification,Sofia › Bulgaria
Thu May 21 1987,Burkina Faso,2-1,Mauritania,Friendly,Ouagadougou › Burkina Faso
Sat May 23 1987,Republic of Ireland,1-0,Brazil,Friendly,Dublin › Republic of Ireland
Sat May 23 1987,Scotland,0-0,England,Rous Cup,Glasgow › Scotland
Sun May 24 1987,Sweden,1-0,Malta,UEFA Euro qualification,Gothenburg › Sweden
Tue May 26 1987,Scotland,0-2,Brazil,Rous Cup,Glasgow › Scotland
Wed May 27 1987,Japan,2-2,Senegal,Kirin Cup,Hiroshima › Japan
Thu May 28 1987,Finland,2-3,Brazil,Friendly,Helsinki › Finland
Thu May 28 1987,Guadeloupe,4-1,French Guiana,Friendly,Gagny › France
Thu May 28 1987,Luxembourg,0-2,Republic of Ireland,UEFA Euro qualification,Luxembourg › Luxembourg
Thu May 28 1987,Norway,0-0,Italy,Friendly,Oslo › Norway
Sat May 30 1987,Guadeloupe,3-0,Réunion,Friendly,Gagny › France
Sun May 31 1987,Hong Kong,5-0,Macau,Friendly,So Kon Po › Hong Kong
Mon Jun 1 1987,Israel,0-4,Brazil,Friendly,Ramat-Gan › Israel
Wed Jun 3 1987,Denmark,1-1,Czechoslovakia,UEFA Euro qualification,Copenhagen › Denmark
Wed Jun 3 1987,Iceland,0-6,German DR,UEFA Euro qualification,Reykjavík › Iceland
Wed Jun 3 1987,Norway,0-1,Russia,UEFA Euro qualification,Oslo › Norway
Wed Jun 3 1987,Sweden,1-0,Italy,UEFA Euro qualification,Solna › Sweden
Mon Jun 8 1987,Egypt,3-1,United States,Korea Cup,Seoul › South Korea
Tue Jun 9 1987,Australia,1-0,Morocco,Korea Cup,Gangneung › South Korea
Wed Jun 10 1987,Argentina,1-3,Italy,Friendly,Zürich › Switzerland
Wed Jun 10 1987,South Korea,0-0,Egypt,Korea Cup,Masan › South Korea
Thu Jun 11 1987,Colombia,1-0,Ecuador,Friendly,Medellín › Colombia
Fri Jun 12 1987,Egypt,1-1,Thailand,Korea Cup,Busan › South Korea
Fri Jun 12 1987,South Korea,1-0,United States,Korea Cup,Busan › South Korea
Sat Jun 13 1987,Malawi,1-4,Zimbabwe,Friendly,Lilongwe › Malawi
Sun Jun 14 1987,Bolivia,0-2,Paraguay,Friendly,Santa Cruz › Bolivia
Sun Jun 14 1987,Congo,1-1,Seychelles,Friendly,Antananarivo › Madagascar
Sun Jun 14 1987,Ecuador,3-0,Colombia,Friendly,Guayaquil › Ecuador
Sun Jun 14 1987,South Korea,4-2,Thailand,Korea Cup,Daejeon › South Korea
Sun Jun 14 1987,Malawi,2-1,Zimbabwe,Friendly,Blantyre › Malawi
Tue Jun 16 1987,Norway,2-0,France,UEFA Euro qualification,Oslo › Norway
Tue Jun 16 1987,Thailand,0-1,United States,Korea Cup,Cheongju › South Korea
Wed Jun 17 1987,Switzerland,1-1,Sweden,UEFA Euro qualification,Lausanne › Switzerland
Thu Jun 18 1987,Madagascar,2-0,Seychelles,Friendly,Antananarivo › Madagascar
Fri Jun 19 1987,Australia,0-0,Egypt,Korea Cup,Seoul › South Korea
Fri Jun 19 1987,Peru,1-3,Chile,Friendly,Lima › Peru
Fri Jun 19 1987,Uruguay,2-1,Ecuador,Friendly,Montevideo › Uruguay
Sat Jun 20 1987,Argentina,0-1,Paraguay,Friendly,Buenos Aires › Argentina
Sun Jun 21 1987,Brazil,4-1,Ecuador,Friendly,Florianópolis › Brazil
Sun Jun 21 1987,South Korea,1-1,Australia,Korea Cup,Seoul › South Korea
Sun Jun 21 1987,Madagascar,3-2,Congo,Friendly,Antananarivo › Madagascar
Sun Jun 21 1987,Peru,2-0,Chile,Friendly,Lima › Peru
Tue Jun 23 1987,Uruguay,2-1,Bolivia,Friendly,Montevideo › Uruguay
Wed Jun 24 1987,Chile,1-0,Peru,Friendly,Santiago › Chile
Sat Jun 27 1987,Argentina,1-1,Peru,Copa América,Buenos Aires › Argentina
Sun Jun 28 1987,Brazil,5-0,Venezuela,Copa América,Córdoba › Argentina
Sun Jun 28 1987,Paraguay,0-0,Bolivia,Copa América,Rosario › Argentina
Sun Jun 28 1987,Zambia,2-0,Ivory Coast,Friendly,Lusaka › Zambia
Tue Jun 30 1987,Venezuela,1-3,Chile,Copa América,Córdoba › Argentina
Wed Jul 1 1987,Bolivia,0-2,Colombia,Copa América,Rosario › Argentina
Thu Jul 2 1987,Argentina,3-0,Ecuador,Copa América,Buenos Aires › Argentina
Fri Jul 3 1987,Chile,4-0,Brazil,Copa América,Córdoba › Argentina
Fri Jul 3 1987,Malawi,1-2,Ivory Coast,African Cup of Nations qualification,Lilongwe › Malawi
Sat Jul 4 1987,Nigeria,3-0,Sierra Leone,African Cup of Nations qualification,Lagos › Nigeria
Sat Jul 4 1987,Peru,1-1,Ecuador,Copa América,Buenos Aires › Argentina
Sun Jul 5 1987,Cameroon,2-0,Sudan,African Cup of Nations qualification,Yaoundé › Cameroon
Sun Jul 5 1987,Colombia,3-0,Paraguay,Copa América,Rosario › Argentina
Sun Jul 5 1987,Senegal,0-0,DR Congo,African Cup of Nations qualification,Dakar › Senegal
Sun Jul 5 1987,Zimbabwe,1-1,Kenya,African Cup of Nations qualification,Harare › Zimbabwe
Mon Jul 6 1987,Malawi,1-1,Burundi,Friendly,Blantyre › Malawi
Wed Jul 8 1987,Chile,2-1,Colombia,Copa América,Córdoba › Argentina
Wed Jul 8 1987,Malawi,1-1,Burundi,Friendly,Lilongwe › Malawi
Thu Jul 9 1987,Argentina,0-1,Uruguay,Copa América,Buenos Aires › Argentina
Sat Jul 11 1987,Argentina,1-2,Colombia,Copa América,Buenos Aires › Argentina
Sat Jul 11 1987,Malawi,2-4,Burundi,Friendly,Mzuzu › Malawi
Sun Jul 12 1987,Chile,0-1,Uruguay,Copa América,Buenos Aires › Argentina
Sat Jul 18 1987,Kenya,0-0,Zimbabwe,African Cup of Nations qualification,Nairobi › Kenya
Sat Jul 18 1987,Sierra Leone,2-0,Nigeria,African Cup of Nations qualification,Freetown › Sierra Leone
Sat Jul 18 1987,Sudan,1-0,Cameroon,African Cup of Nations qualification,Khartoum › Sudan
Sun Jul 19 1987,DR Congo,0-0,Senegal,African Cup of Nations qualification,Kinshasa › Zaïre
Sun Jul 19 1987,Ivory Coast,2-0,Malawi,African Cup of Nations qualification,Abidjan › Ivory Coast
Sat Jul 25 1987,São Tomé and Príncipe,0-2,Guinea-Bissau,Friendly,São Tomé › São Tomé and Príncipe
Sun Jul 26 1987,Angola,0-0,Guinea-Bissau,Friendly,São Tomé › São Tomé and Príncipe
Sun Jul 26 1987,Liberia,2-1,Morocco,Friendly,Monrovia › Liberia
Mon Jul 27 1987,Liberia,0-0,Ghana,Friendly,Monrovia › Liberia
Mon Jul 27 1987,São Tomé and Príncipe,1-1,Angola,Friendly,São Tomé › São Tomé and Príncipe
Tue Jul 28 1987,German DR,0-0,Hungary,Friendly,Leipzig › German DR
Tue Aug 4 1987,Indonesia,2-1,Algeria,Indonesia Tournament,Jakarta › Indonesia
Thu Aug 6 1987,Indonesia,1-1,South Korea,Indonesia Tournament,Jakarta › Indonesia
Fri Aug 7 1987,Algeria,2-0,South Korea,Indonesia Tournament,Jakarta › Indonesia
Sun Aug 9 1987,Indonesia,2-1,Algeria,Indonesia Tournament,Jakarta › Indonesia
Wed Aug 12 1987,Germany,2-1,France,Friendly,Berlin › Germany
Wed Aug 12 1987,Norway,0-0,Sweden,Friendly,Oslo › Norway
Tue Aug 18 1987,Switzerland,2-2,Austria,Friendly,St. Gallen › Switzerland
Wed Aug 19 1987,Poland,2-0,German DR,Friendly,Lubin › Poland
Wed Aug 26 1987,Sweden,1-0,Denmark,Friendly,Solna › Sweden
Sat Aug 29 1987,Yugoslavia,0-1,Russia,Friendly,Belgrade › Yugoslavia
Wed Sep 2 1987,Australia,1-1,New Zealand,Friendly,Melbourne › Australia
Wed Sep 2 1987,Poland,3-1,Romania,Friendly,Bydgoszcz › Poland
Fri Sep 4 1987,Guyana,1-1,Grenada,Friendly,Georgetown › Guyana
Sun Sep 6 1987,Guyana,3-0,Grenada,Friendly,Linden › Guyana
Wed Sep 9 1987,Finland,3-0,Czechoslovakia,UEFA Euro qualification,Helsinki › Finland
Wed Sep 9 1987,Germany,3-1,England,Friendly,Düsseldorf › Germany
Wed Sep 9 1987,Iceland,2-1,Norway,UEFA Euro qualification,Reykjavík › Iceland
Wed Sep 9 1987,Republic of Ireland,2-1,Luxembourg,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Sep 9 1987,Netherlands,0-0,Belgium,Friendly,Rotterdam › Netherlands
Wed Sep 9 1987,New Zealand,1-0,Australia,Friendly,Lower Hutt › New Zealand
Wed Sep 9 1987,Russia,1-1,France,UEFA Euro qualification,Moscow › Soviet Union
Wed Sep 9 1987,Scotland,2-0,Hungary,Friendly,Glasgow › Scotland
Wed Sep 9 1987,Wales,1-0,Denmark,UEFA Euro qualification,Cardiff › Wales
Sun Sep 13 1987,Guyana,1-2,Trinidad and Tobago,Friendly,Georgetown › Guyana
Wed Sep 23 1987,Bulgaria,2-0,Belgium,UEFA Euro qualification,Sofia › Bulgaria
Wed Sep 23 1987,German DR,2-0,Tunisia,Friendly,Gera › German DR
Wed Sep 23 1987,Germany,1-0,Denmark,Friendly,Hamburg › Germany
Wed Sep 23 1987,Italy,1-0,Yugoslavia,Friendly,Pisa › Italy
Wed Sep 23 1987,Norway,0-1,Iceland,UEFA Euro qualification,Oslo › Norway
Wed Sep 23 1987,Poland,3-2,Hungary,UEFA Euro qualification,Warsaw › Poland
Wed Sep 23 1987,Russia,3-0,Greece,Friendly,Moscow › Soviet Union
Wed Sep 23 1987,Spain,2-0,Luxembourg,Friendly,Castellón de la Plana › Spain
Wed Sep 23 1987,Sweden,0-1,Portugal,UEFA Euro qualification,Solna › Sweden
Wed Sep 30 1987,El Salvador,2-1,Canada,Friendly,San Salvador › El Salvador
Fri Oct 2 1987,Honduras,1-1,Canada,Friendly,Tegucigalpa › Honduras
Tue Oct 6 1987,Mexico,4-0,Canada,Friendly,Toluca › Mexico
Wed Oct 7 1987,El Salvador,1-0,Guatemala,Friendly,Los Angeles › United States
Wed Oct 7 1987,Romania,2-2,Greece,Friendly,Bucharest › Romania
Sat Oct 10 1987,German DR,1-1,Russia,UEFA Euro qualification,Berlin › German DR
Wed Oct 14 1987,Denmark,1-0,Wales,UEFA Euro qualification,Copenhagen › Denmark
Wed Oct 14 1987,England,8-0,Turkey,UEFA Euro qualification,London › England
Wed Oct 14 1987,France,1-1,Norway,UEFA Euro qualification,Paris › France
Wed Oct 14 1987,Germany,1-1,Sweden,Friendly,Gelsenkirchen › Germany
Wed Oct 14 1987,Hungary,3-0,Greece,UEFA Euro qualification,Budapest › Hungary
Wed Oct 14 1987,Republic of Ireland,2-0,Bulgaria,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Oct 14 1987,Poland,0-2,Netherlands,UEFA Euro qualification,Zabrze › Poland
Wed Oct 14 1987,Scotland,2-0,Belgium,UEFA Euro qualification,Glasgow › Scotland
Wed Oct 14 1987,Spain,2-0,Austria,UEFA Euro qualification,Seville › Spain
Wed Oct 14 1987,Yugoslavia,3-0,Northern Ireland,UEFA Euro qualification,Sarajevo › Yugoslavia
Sat Oct 17 1987,Switzerland,0-0,Italy,UEFA Euro qualification,Berne › Switzerland
Sat Oct 24 1987,Zambia,2-0,Angola,Friendly,Lusaka › Zambia
Tue Oct 27 1987,Barbados,1-1,Martinique,Friendly,Bridgetown › Barbados
Tue Oct 27 1987,Czechoslovakia,3-1,Poland,Friendly,Bratislava › Czechoslovakia
Wed Oct 28 1987,Albania,0-1,Romania,UEFA Euro qualification,Vlorë › Albania
Wed Oct 28 1987,German DR,3-1,Norway,UEFA Euro qualification,Magdeburg › German DR
Wed Oct 28 1987,Netherlands,8-0,Cyprus,UEFA Euro qualification,Rotterdam › Netherlands
Wed Oct 28 1987,Russia,2-0,Iceland,UEFA Euro qualification,Simferopol › Soviet Union
Sat Oct 31 1987,Liberia,0-2,Ghana,Friendly,Monrovia › Liberia
Sat Nov 7 1987,Kuwait,0-2,Egypt,Friendly,Kuwait City › Kuwait
Sun Nov 8 1987,Mali,3-1,Central African Republic,Friendly,Bamako › Mali
Tue Nov 10 1987,Republic of Ireland,5-0,Israel,Friendly,Dublin › Republic of Ireland
Wed Nov 11 1987,Belgium,3-0,Luxembourg,UEFA Euro qualification,Brussels › Belgium
Wed Nov 11 1987,Bulgaria,0-1,Scotland,UEFA Euro qualification,Sofia › Bulgaria
Wed Nov 11 1987,Cyprus,0-1,Poland,UEFA Euro qualification,Limassol › Cyprus
Wed Nov 11 1987,Czechoslovakia,2-0,Wales,UEFA Euro qualification,Prague › Czechoslovakia
Wed Nov 11 1987,French Guiana,1-1,Suriname,CFU Caribbean Cup qualification,Cayenne › French Guiana
Wed Nov 11 1987,Northern Ireland,1-0,Turkey,UEFA Euro qualification,Belfast › Northern Ireland
Wed Nov 11 1987,Portugal,0-0,Switzerland,UEFA Euro qualification,Porto › Portugal
Wed Nov 11 1987,Yugoslavia,1-4,England,UEFA Euro qualification,Belgrade › Yugoslavia
Sat Nov 14 1987,Italy,2-1,Sweden,UEFA Euro qualification,Naples › Italy
Sun Nov 15 1987,Malta,1-1,Switzerland,UEFA Euro qualification,Attard › Malta
Wed Nov 18 1987,Austria,0-0,Romania,UEFA Euro qualification,Vienna › Austria
Wed Nov 18 1987,France,0-1,German DR,UEFA Euro qualification,Paris › France
Wed Nov 18 1987,Hungary,0-0,Germany,Friendly,Budapest › Hungary
Wed Nov 18 1987,Spain,5-0,Albania,UEFA Euro qualification,Seville › Spain
Wed Nov 18 1987,Togo,1-0,Central African Republic,Friendly,Lomé › Togo
Sun Nov 22 1987,Burkina Faso,0-0,Nigeria,Friendly,Ouagadougou › Burkina Faso
Sun Nov 22 1987,Ivory Coast,3-0,Togo,Friendly,Abidjan › Ivory Coast
Sun Nov 29 1987,Barbados,0-4,Trinidad and Tobago,CFU Caribbean Cup qualification,Bridgetown › Barbados
Sun Nov 29 1987,Gabon,0-0,Angola,Friendly,Libreville › Gabon
Wed Dec 2 1987,Hungary,1-0,Cyprus,UEFA Euro qualification,Budapest › Hungary
Wed Dec 2 1987,Israel,1-1,Malta,Friendly,Haifa › Israel
Wed Dec 2 1987,Luxembourg,0-0,Scotland,UEFA Euro qualification,Esch-sur-Alzette › Luxembourg
Wed Dec 2 1987,Tunisia,2-3,Malawi,Friendly,Tunis › Tunisia
Sat Dec 5 1987,Italy,3-0,Portugal,UEFA Euro qualification,Milan › Italy
Sat Dec 5 1987,Suriname,1-0,French Guiana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Sun Dec 6 1987,Mali,1-2,Burkina Faso,Friendly,Bamako › Mali
Sun Dec 6 1987,Trinidad and Tobago,5-1,Barbados,CFU Caribbean Cup qualification,Port of Spain › Trinidad and Tobago
Mon Dec 7 1987,Chad,2-1,Central African Republic,UDEAC Cup,N'Djamena › Chad
Tue Dec 8 1987,Angola,3-2,Cuba,Friendly,Luanda › Angola
Tue Dec 8 1987,Benin,1-1,Ghana,Friendly,Luanda › Angola
Tue Dec 8 1987,Cameroon,1-0,Equatorial Guinea,UDEAC Cup,N'Djamena › Chad
Wed Dec 9 1987,Brazil,2-1,Chile,Friendly,Uberlândia › Brazil
Wed Dec 9 1987,Central African Republic,1-1,Gabon,UDEAC Cup,N'Djamena › Chad
Wed Dec 9 1987,Netherlands,4-0,Cyprus,UEFA Euro qualification,Amsterdam › Netherlands
Wed Dec 9 1987,New Caledonia,10-0,American Samoa,South Pacific Games,Nouméa › New Caledonia
Wed Dec 9 1987,Papua New Guinea,0-0,Tahiti,South Pacific Games,Nouméa › New Caledonia
Wed Dec 9 1987,Vanuatu,6-1,Wallis Islands and Futuna,South Pacific Games,Nouméa › New Caledonia
