Date,Team 1,Score,Team 2,Tournament,City
Sat Feb 3 1900,Scotland,5-2,Wales,British Championship,Aberdeen › Scotland
Sat Feb 24 1900,Wales,2-0,Northern Ireland,British Championship,Llandudno › Wales
Sat Mar 3 1900,Northern Ireland,0-3,Scotland,British Championship,Belfast › Republic of Ireland
Sat Mar 17 1900,Northern Ireland,0-2,England,British Championship,Dublin › Republic of Ireland
Mon Mar 26 1900,Wales,1-1,England,British Championship,Cardiff › Wales
Sat Apr 7 1900,Scotland,4-1,England,British Championship,Glasgow › Scotland
