Date,Team 1,Score,Team 2,Tournament,City
Mon Jul 13 1964,Cameroon,1-1,DR Congo,Friendly,Yaoundé › Cameroon
Tue Jul 14 1964,Cameroon,2-1,Central African Republic,Friendly,Yaoundé › Cameroon
Fri Jul 17 1964,Cameroon,3-1,Congo,Friendly,Yaoundé › Cameroon
Sun Jul 19 1964,Cameroon,2-1,DR Congo,Friendly,Yaoundé › Cameroon
Sun Aug 2 1964,Finland,1-0,Sweden,Nordic Championship,Helsinki › Finland
Mon Aug 10 1964,Iceland,4-3,Bermuda,Friendly,Reykjavík › Iceland
Sat Aug 15 1964,Congo,1-0,Mali,Friendly,Brazzaville › Congo
Thu Aug 20 1964,Norway,2-0,Finland,Nordic Championship,Trondheim › Norway
Sun Aug 23 1964,Cambodia,0-4,Chinese Taipei,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 23 1964,Iceland,0-2,Finland,Friendly,Reykjavík › Iceland
Thu Aug 27 1964,Cambodia,0-4,India,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Aug 28 1964,Malaysia,0-3,Burma,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Aug 29 1964,India,2-1,Thailand,Merdeka Tournament,Ipoh › Malaysia
Sun Aug 30 1964,Burma,2-4,Chinese Taipei,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 30 1964,Malaysia,1-2,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Sep 1 1964,Cambodia,0-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Sep 2 1964,Burma,1-0,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Sep 2 1964,Malaysia,5-2,Chinese Taipei,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Sep 4 1964,Guyana,1-1,Trinidad and Tobago,Friendly,Georgetown › British Guyana
Sat Sep 5 1964,Guyana,1-2,Trinidad and Tobago,Friendly,Georgetown › British Guyana
Sat Sep 5 1964,Malaysia,1-1,Thailand,Merdeka Tournament,Ipoh › Malaysia
Sun Sep 6 1964,Burma,1-0,India,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Sep 6 1964,Finland,2-1,Denmark,Nordic Championship,Helsinki › Finland
Tue Sep 8 1964,India,6-4,Chinese Taipei,Friendly,Kuala Lumpur › Malaysia
Tue Sep 8 1964,Kenya,5-1,Zanzibar,Friendly,Dar es Salaam › Tanganyika
Thu Sep 10 1964,Tahiti,0-2,New Caledonia,Friendly,Papeete › French Polynesia
Sun Sep 13 1964,Poland,2-1,Czechoslovakia,Friendly,Warsaw › Poland
Mon Sep 14 1964,Martinique,4-0,Puerto Rico,Friendly,Fort-de-France › Martinique
Sat Sep 19 1964,Martinique,1-0,Guadeloupe,Friendly,Fort-de-France › Martinique
Sun Sep 20 1964,Norway,1-1,Sweden,Nordic Championship,Oslo › Norway
Sun Sep 20 1964,Yugoslavia,3-1,Luxembourg,FIFA World Cup qualification,Belgrade › Yugoslavia
Wed Sep 23 1964,Guadeloupe,4-0,Puerto Rico,Friendly,Fort-de-France › Martinique
Thu Sep 24 1964,Argentina,5-0,Chile,Copa Carlos Dittborn,Buenos Aires › Argentina
Sat Sep 26 1964,Tanzania,1-0,Kenya,Friendly,Dar es Salaam › Tanganyika
Sun Sep 27 1964,Austria,3-2,Yugoslavia,Friendly,Vienna › Austria
Sun Sep 27 1964,Tahiti,4-1,New Caledonia,Friendly,Papeete › French Polynesia
Sun Sep 27 1964,Turkey,2-3,Poland,Friendly,Istanbul › Turkey
Sun Sep 27 1964,Uganda,2-3,Zanzibar,Friendly,Dar es Salaam › Tanganyika
Tue Sep 29 1964,Tanzania,3-1,Zanzibar,Friendly,Dar es Salaam › Tanganyika
Wed Sep 30 1964,Belgium,1-0,Netherlands,Friendly,Antwerp › Belgium
Wed Sep 30 1964,Kenya,0-1,Uganda,Friendly,Dar es Salaam › Tanganyika
Sat Oct 3 1964,Northern Ireland,3-4,England,British Championship,Belfast › Northern Ireland
Sat Oct 3 1964,Tanzania,3-0,Uganda,Friendly,Dar es Salaam › Tanganyika
Sat Oct 3 1964,Wales,3-2,Scotland,British Championship,Cardiff › Wales
Sun Oct 4 1964,Luxembourg,0-2,France,FIFA World Cup qualification,Luxembourg › Luxembourg
Sun Oct 4 1964,Switzerland,0-2,Hungary,Friendly,Berne › Switzerland
Mon Oct 5 1964,Zanzibar,3-4,Uganda,Friendly,Zanzibar › Tanzania
Wed Oct 7 1964,Sweden,3-3,Poland,Friendly,Solna › Sweden
Fri Oct 9 1964,Uganda,7-5,Burundi,Friendly,Kampala › Uganda
Sun Oct 11 1964,Austria,1-0,Russia,Friendly,Vienna › Austria
Sun Oct 11 1964,Denmark,2-0,Norway,Nordic Championship,Copenhagen › Denmark
Sun Oct 11 1964,Hungary,2-2,Czechoslovakia,Friendly,Budapest › Hungary
Wed Oct 14 1964,Chile,1-1,Argentina,Copa Carlos Dittborn,Santiago › Chile
Wed Oct 14 1964,Northern Ireland,1-0,Switzerland,FIFA World Cup qualification,Belfast › Northern Ireland
Sun Oct 18 1964,Uganda,3-2,Kenya,Friendly,Lusaka › Northern Rhodesia
Tue Oct 20 1964,Zambia,0-2,Uganda,Friendly,Luanshya › Northern Rhodesia
Wed Oct 21 1964,Denmark,1-0,Wales,FIFA World Cup qualification,Copenhagen › Denmark
Wed Oct 21 1964,England,2-2,Belgium,Friendly,London › England
Wed Oct 21 1964,Ghana,7-1,Kenya,Friendly,Chingola › Northern Rhodesia
Wed Oct 21 1964,Scotland,3-1,Finland,FIFA World Cup qualification,Glasgow › Scotland
Fri Oct 23 1964,Ghana,2-0,Uganda,Friendly,Kitwe › Northern Rhodesia
Fri Oct 23 1964,Zambia,2-3,Kenya,Friendly,Ndola › Northern Rhodesia
Sun Oct 25 1964,Albania,0-2,Netherlands,FIFA World Cup qualification,Tirana › Albania
Sun Oct 25 1964,Hungary,2-1,Yugoslavia,Friendly,Budapest › Hungary
Sun Oct 25 1964,Republic of Ireland,3-2,Poland,Friendly,Dublin › Republic of Ireland
Sun Oct 25 1964,Zambia,3-4,Ghana,Friendly,Lusaka › Northern Rhodesia
Wed Oct 28 1964,Israel,2-0,Yugoslavia,Friendly,Jaffa › Israel
Sun Nov 1 1964,Turkey,4-1,Tunisia,Friendly,Ankara › Turkey
Wed Nov 4 1964,Algeria,2-2,Russia,Friendly,Algiers › Algeria
Wed Nov 4 1964,Germany,1-1,Sweden,FIFA World Cup qualification,Berlin › Germany
Wed Nov 4 1964,Italy,6-1,Finland,FIFA World Cup qualification,Genoa › Italy
Sun Nov 8 1964,Luxembourg,0-2,Norway,FIFA World Cup qualification,Luxembourg › Luxembourg
Wed Nov 11 1964,France,1-0,Norway,FIFA World Cup qualification,Paris › France
Fri Nov 13 1964,Jordan,0-0,Lebanon,UAFA Cup,Kuwait City › Kuwait
Fri Nov 13 1964,Kuwait,0-1,Iraq,UAFA Cup,Kuwait City › Kuwait
Sat Nov 14 1964,Switzerland,2-1,Northern Ireland,FIFA World Cup qualification,Lausanne › Switzerland
Sun Nov 15 1964,Kuwait,2-0,Jordan,UAFA Cup,Kuwait City › Kuwait
Sun Nov 15 1964,Libya,2-1,Lebanon,UAFA Cup,Kuwait City › Kuwait
Sun Nov 15 1964,Portugal,2-1,Spain,Friendly,Porto › Portugal
Mon Nov 16 1964,Kuwait,1-1,Libya,UAFA Cup,Kuwait City › Kuwait
Tue Nov 17 1964,Iraq,1-0,Lebanon,UAFA Cup,Kuwait City › Kuwait
Tue Nov 17 1964,Jordan,2-5,Libya,UAFA Cup,Kuwait City › Kuwait
Wed Nov 18 1964,England,2-1,Wales,British Championship,London › England
Thu Nov 19 1964,Kuwait,2-3,Lebanon,UAFA Cup,Kuwait City › Kuwait
Sun Nov 22 1964,Yugoslavia,1-1,Russia,Friendly,Belgrade › Yugoslavia
Wed Nov 25 1964,Paraguay,3-0,Argentina,Copa Chevallier Boutell,Asunción › Paraguay
Wed Nov 25 1964,Scotland,3-2,Northern Ireland,British Championship,Glasgow › Scotland
Sun Nov 29 1964,Bulgaria,0-0,Russia,Friendly,Sofia › Bulgaria
Sun Nov 29 1964,Greece,4-2,Denmark,FIFA World Cup qualification,Athens › Greece
Tue Dec 1 1964,Israel,0-1,Denmark,Friendly,Jaffa › Israel
Wed Dec 2 1964,Belgium,3-0,France,Friendly,Brussels › Belgium
Sat Dec 5 1964,Italy,3-1,Denmark,Friendly,Bologna › Italy
Tue Dec 8 1964,Argentina,8-1,Paraguay,Copa Chevallier Boutell,Buenos Aires › Argentina
Wed Dec 9 1964,Greece,2-0,Wales,FIFA World Cup qualification,Athens › Greece
Wed Dec 9 1964,Netherlands,1-1,England,Friendly,Amsterdam › Netherlands
Fri Dec 11 1964,Kenya,4-2,Zambia,Friendly,Nairobi › Kenya
Sun Dec 13 1964,Kenya,2-8,Zambia,Friendly,Nairobi › Kenya
Sun Dec 20 1964,Turkey,0-0,Bulgaria,Friendly,Istanbul › Turkey
