Date,Team 1,Score,Team 2,Tournament,City
Sat Jan 5 1946,Uruguay,4-3,Brazil,Copa Rio Branco,Montevideo › Uruguay
Sat Jan 12 1946,Argentina,2-0,Paraguay,Copa América,Buenos Aires › Argentina
Wed Jan 16 1946,Bolivia,0-3,Brazil,Copa América,Buenos Aires › Argentina
Wed Jan 16 1946,Chile,0-1,Uruguay,Copa América,Buenos Aires › Argentina
Sat Jan 19 1946,Argentina,7-1,Bolivia,Copa América,Buenos Aires › Argentina
Sat Jan 19 1946,Chile,2-1,Paraguay,Copa América,Buenos Aires › Argentina
Sat Jan 19 1946,England,2-0,Belgium,Friendly,London › England
Wed Jan 23 1946,Brazil,4-3,Uruguay,Copa América,Buenos Aires › Argentina
Wed Jan 23 1946,Scotland,2-2,Belgium,Friendly,Glasgow › Scotland
Sat Jan 26 1946,Argentina,3-1,Chile,Copa América,Buenos Aires › Argentina
Sat Jan 26 1946,Bolivia,2-4,Paraguay,Copa América,Buenos Aires › Argentina
Tue Jan 29 1946,Bolivia,0-5,Uruguay,Copa América,Avellaneda › Argentina
Tue Jan 29 1946,Brazil,1-1,Paraguay,Copa América,Avellaneda › Argentina
Sat Feb 2 1946,Argentina,3-1,Uruguay,Copa América,Buenos Aires › Argentina
Sun Feb 3 1946,Brazil,5-1,Chile,Copa América,Buenos Aires › Argentina
Fri Feb 8 1946,Bolivia,1-4,Chile,Copa América,Buenos Aires › Argentina
Fri Feb 8 1946,Paraguay,2-1,Uruguay,Copa América,Buenos Aires › Argentina
Sun Feb 10 1946,Argentina,2-0,Brazil,Copa América,Buenos Aires › Argentina
Sat Feb 23 1946,Belgium,7-0,Luxembourg,Friendly,Charleroi › Belgium
Sat Feb 23 1946,El Salvador,1-3,Guatemala,CCCF Championship,San José › Costa Rica
Sat Feb 23 1946,Panama,1-0,Honduras,CCCF Championship,San José › Costa Rica
Sun Feb 24 1946,Costa Rica,7-1,Nicaragua,CCCF Championship,San José › Costa Rica
Tue Feb 26 1946,Costa Rica,7-0,Panama,CCCF Championship,San José › Costa Rica
Thu Feb 28 1946,El Salvador,7-2,Nicaragua,CCCF Championship,San José › Costa Rica
Thu Feb 28 1946,Honduras,5-3,Guatemala,CCCF Championship,San José › Costa Rica
Thu Mar 7 1946,Costa Rica,5-1,Honduras,CCCF Championship,San José › Costa Rica
Thu Mar 7 1946,El Salvador,4-1,Panama,CCCF Championship,San José › Costa Rica
Thu Mar 7 1946,Guatemala,7-0,Nicaragua,CCCF Championship,San José › Costa Rica
Sun Mar 10 1946,Costa Rica,1-4,Guatemala,CCCF Championship,San José › Costa Rica
Sun Mar 10 1946,El Salvador,3-1,Honduras,CCCF Championship,San José › Costa Rica
Sun Mar 10 1946,Luxembourg,2-6,Netherlands,Friendly,Luxembourg › Luxembourg
Sun Mar 10 1946,Panama,0-2,Nicaragua,CCCF Championship,San José › Costa Rica
Wed Mar 13 1946,Costa Rica,4-0,El Salvador,CCCF Championship,San José › Costa Rica
Wed Mar 13 1946,Honduras,10-0,Nicaragua,CCCF Championship,San José › Costa Rica
Wed Mar 13 1946,Panama,3-3,Guatemala,CCCF Championship,San José › Costa Rica
Sun Apr 7 1946,France,3-0,Czechoslovakia,Friendly,Colombes › France
Sat Apr 13 1946,Scotland,1-0,England,Friendly,Glasgow › Scotland
Sun Apr 14 1946,Austria,3-2,Hungary,Friendly,Vienna › Austria
Sun Apr 14 1946,Portugal,2-1,France,Friendly,Oeiras › Portugal
Wed Apr 24 1946,England,2-2,Scotland,Friendly,Manchester › England
Sun May 5 1946,France,3-1,Austria,Friendly,Colombes › France
Thu May 9 1946,Czechoslovakia,0-2,Yugoslavia,Friendly,Prague › Czechoslovakia
Sat May 11 1946,England,4-1,Switzerland,Friendly,London › England
Sun May 12 1946,Netherlands,6-3,Belgium,Friendly,Amsterdam › Netherlands
Wed May 15 1946,Scotland,3-1,Switzerland,Friendly,Glasgow › Scotland
Sun May 19 1946,France,2-1,England,Friendly,Colombes › France
Sun May 26 1946,Curaçao,2-1,Aruba,Friendly,Willemstad › Curaçao
Thu May 30 1946,Belgium,2-2,Netherlands,Friendly,Antwerp › Belgium
Thu Jun 6 1946,Aruba,8-1,Suriname,Friendly,Willemstad › Curaçao
Mon Jun 10 1946,Curaçao,6-0,Suriname,Friendly,Willemstad › Curaçao
Sun Jun 16 1946,Norway,2-1,Denmark,Friendly,Oslo › Norway
Sun Jun 16 1946,Portugal,3-1,Republic of Ireland,Friendly,Oeiras › Portugal
Sun Jun 16 1946,Zimbabwe,0-4,Zambia,Friendly,Salisbury › Southern Rhodesia
Sun Jun 23 1946,Denmark,3-1,Sweden,Friendly,Copenhagen › Denmark
Sun Jun 23 1946,Spain,0-1,Republic of Ireland,Friendly,Madrid › Spain
Fri Jun 28 1946,Norway,12-0,Finland,Friendly,Bergen › Norway
Sun Jul 7 1946,Sweden,7-2,Switzerland,Friendly,Solna › Sweden
Mon Jul 8 1946,Denmark,2-0,Norway,Friendly,Copenhagen › Denmark
Wed Jul 17 1946,Iceland,0-3,Denmark,Friendly,Reykjavík › Iceland
Sun Jul 28 1946,Luxembourg,3-2,Norway,Friendly,Luxembourg › Luxembourg
Thu Aug 22 1946,Albania,5-0,Montenegro,Friendly,Shkodër › Albania
Sun Sep 1 1946,Finland,2-5,Denmark,Friendly,Helsinki › Finland
Sat Sep 14 1946,Czechoslovakia,3-2,Switzerland,Friendly,Prague › Czechoslovakia
Sun Sep 15 1946,Finland,0-7,Sweden,Friendly,Helsinki › Finland
Sun Sep 15 1946,Norway,0-3,Sweden,Friendly,Oslo › Norway
Wed Sep 18 1946,Kenya,3-0,Tanzania,Friendly,Nairobi › Kenya
Sat Sep 21 1946,Kenya,2-1,Uganda,Friendly,Nairobi › Kenya
Sat Sep 28 1946,Northern Ireland,2-7,England,British Championship,Belfast › Northern Ireland
Mon Sep 30 1946,Republic of Ireland,0-1,England,Friendly,Dublin › Éire
Sun Oct 6 1946,Hungary,2-0,Austria,Friendly,Budapest › Hungary
Sun Oct 6 1946,Sweden,3-3,Denmark,Friendly,Gothenburg › Sweden
Mon Oct 7 1946,Albania,2-3,Yugoslavia,Balkan Cup,Tirana › Albania
Tue Oct 8 1946,Bulgaria,2-2,Romania,Balkan Cup,Tirana › Albania
Wed Oct 9 1946,Albania,3-1,Bulgaria,Balkan Cup,Tirana › Albania
Fri Oct 11 1946,Romania,2-1,Yugoslavia,Balkan Cup,Tirana › Albania
Sun Oct 13 1946,Albania,1-0,Romania,Balkan Cup,Tirana › Albania
Sat Oct 19 1946,Wales,3-1,Scotland,British Championship,Wrexham › Wales
Sun Oct 20 1946,Denmark,7-1,Norway,Friendly,Copenhagen › Denmark
Mon Oct 21 1946,Guyana,0-3,Suriname,Friendly,Georgetown › British Guyana
Thu Oct 24 1946,Guyana,0-1,Suriname,Friendly,Georgetown › British Guyana
Sun Oct 27 1946,Austria,3-4,Czechoslovakia,Friendly,Vienna › Austria
Tue Oct 29 1946,Guyana,3-1,Suriname,Friendly,Georgetown › British Guyana
Wed Oct 30 1946,Luxembourg,2-7,Hungary,Friendly,Esch-sur-Alzette › Luxembourg
Tue Nov 5 1946,El Salvador,2-3,Panama,Friendly,San Salvador › El Salvador
Sun Nov 10 1946,El Salvador,3-3,Panama,Friendly,San Salvador › El Salvador
Sun Nov 10 1946,Switzerland,1-0,Austria,Friendly,Berne › Switzerland
Wed Nov 13 1946,England,3-0,Wales,British Championship,Manchester › England
Sat Nov 23 1946,Aruba,0-4,Curaçao,Friendly,Oranjestad › Aruba
Sun Nov 24 1946,Aruba,3-1,Curaçao,Friendly,Oranjestad › Aruba
Wed Nov 27 1946,England,8-2,Netherlands,Friendly,Huddersfield › England
Wed Nov 27 1946,Scotland,0-0,Northern Ireland,British Championship,Glasgow › Scotland
Sun Dec 1 1946,Italy,3-2,Austria,Friendly,Milan › Italy
