Date,Team 1,Score,Team 2,Tournament,City
Thu Jan 25 1996,Tunisia,3-1,Ivory Coast,African Cup of Nations,Port Elizabeth › South Africa
Fri Jan 26 1996,Yemen,1-0,Kyrgyzstan,AFC Asian Cup qualification,Riyadh › Saudi Arabia
Sat Jan 27 1996,South Africa,2-1,Algeria,African Cup of Nations,Johannesburg › South Africa
Sat Jan 27 1996,Zambia,3-1,Egypt,African Cup of Nations,Bloemfontein › South Africa
Sun Jan 28 1996,Gabon,1-1,Tunisia,African Cup of Nations,Durban › South Africa
Sun Jan 28 1996,Ghana,1-0,DR Congo,African Cup of Nations,Port Elizabeth › South Africa
Sun Jan 28 1996,Saudi Arabia,4-0,Yemen,AFC Asian Cup qualification,Riyadh › Saudi Arabia
Tue Jan 30 1996,China PR,7-1,Macau,AFC Asian Cup qualification,Victoria › Hong Kong
Tue Jan 30 1996,Hong Kong,8-0,Philippines,AFC Asian Cup qualification,Victoria › Hong Kong
Wed Jan 31 1996,Saudi Arabia,2-0,Kyrgyzstan,AFC Asian Cup qualification,Riyadh › Saudi Arabia
Wed Jan 31 1996,South Africa,3-0,Ghana,African Cup of Nations,Johannesburg › South Africa
Wed Jan 31 1996,Zambia,2-4,Tunisia,African Cup of Nations,Durban › South Africa
Thu Feb 1 1996,Hong Kong,4-1,Macau,AFC Asian Cup qualification,Victoria › Hong Kong
Thu Feb 1 1996,Philippines,0-7,China PR,AFC Asian Cup qualification,Victoria › Hong Kong
Fri Feb 2 1996,Kyrgyzstan,3-1,Yemen,AFC Asian Cup qualification,Riyadh › Saudi Arabia
Fri Feb 2 1996,Venezuela,0-1,Ecuador,Friendly,Caracas › Venezuela
Sat Feb 3 1996,South Africa,2-0,Tunisia,African Cup of Nations,Johannesburg › South Africa
Sat Feb 3 1996,Zambia,1-0,Ghana,African Cup of Nations,Johannesburg › South Africa
Sun Feb 4 1996,Bolivia,1-1,Chile,Friendly,Cochabamba › Bolivia
Sun Feb 4 1996,Hong Kong,0-2,China PR,AFC Asian Cup qualification,Victoria › Hong Kong
Sun Feb 4 1996,Macau,5-1,Philippines,AFC Asian Cup qualification,Victoria › Hong Kong
Sun Feb 4 1996,Saudi Arabia,1-0,Yemen,AFC Asian Cup qualification,Riyadh › Saudi Arabia
Tue Feb 6 1996,Canary Islands,5-1,Venezuela,Friendly,Las Palmas › Spain
Wed Feb 7 1996,Chile,2-1,Mexico,Friendly,Viña del Mar › Chile
Wed Feb 7 1996,Iceland,1-7,Slovenia,Malta International Tournament,Attard › Malta
Wed Feb 7 1996,Malta,0-2,Russia,Malta International Tournament,Attard › Malta
Wed Feb 7 1996,Morocco,2-0,Luxembourg,Friendly,Rabat › Morocco
Wed Feb 7 1996,Spain,1-0,Norway,Friendly,Las Palmas › Spain
Fri Feb 9 1996,Iceland,0-3,Russia,Malta International Tournament,Attard › Malta
Fri Feb 9 1996,Malta,0-0,Slovenia,Malta International Tournament,Attard › Malta
Fri Feb 9 1996,Thailand,1-0,Finland,King's Cup,Bangkok › Thailand
Sat Feb 10 1996,Australia,1-4,Japan,Friendly,Wollongong › Australia
Sun Feb 11 1996,Lebanon,1-0,Ecuador,Friendly,Bourj Hammoud › Lebanon
Sun Feb 11 1996,Malta,1-4,Iceland,Malta International Tournament,Attard › Malta
Sun Feb 11 1996,Peru,1-3,Bolivia,Friendly,Lima › Peru
Sun Feb 11 1996,Russia,3-1,Slovenia,Malta International Tournament,Attard › Malta
Wed Feb 14 1996,Australia,3-0,Japan,Friendly,Melbourne › Australia
Wed Feb 14 1996,Bolivia,4-1,Paraguay,Friendly,Sucre › Bolivia
Wed Feb 14 1996,Chile,4-0,Peru,Friendly,Coquimbo › Chile
Wed Feb 14 1996,Turkey,3-2,Belarus,Friendly,Izmir › Turkey
Fri Feb 16 1996,Azerbaijan,0-0,Estonia,Friendly,Larnaca › Cyprus
Fri Feb 16 1996,Oman,0-2,Ecuador,Friendly,Doha › Qatar
Fri Feb 16 1996,Thailand,5-2,Finland,King's Cup,Bangkok › Thailand
Sun Feb 18 1996,Qatar,1-1,Ecuador,Friendly,Doha › Qatar
Mon Feb 19 1996,Japan,5-0,Poland,Lunar New Year Cup,So Kon Po › Hong Kong
Tue Feb 20 1996,Cyprus,1-0,Estonia,Friendly,Limassol › Cyprus
Wed Feb 21 1996,France,3-1,Greece,Friendly,Nîmes › France
Wed Feb 21 1996,Israel,4-2,Lithuania,Friendly,Haifa › Israel
Wed Feb 21 1996,Portugal,1-2,Germany,Friendly,Porto › Portugal
Thu Feb 22 1996,Japan,1-1,Sweden,Lunar New Year Cup,So Kon Po › Hong Kong
Fri Feb 23 1996,Kuwait,0-3,Ecuador,Friendly,Kuwait City › Kuwait
Fri Feb 23 1996,Thailand,4-1,Indonesia,Friendly,Bangkok › Thailand
Sat Feb 24 1996,Estonia,2-2,Faroe Islands,Friendly,Púla › Cyprus
Sat Feb 24 1996,Kuwait,1-0,Oman,Friendly,Kuwait City › Kuwait
Sun Feb 25 1996,Australia,0-2,Sweden,Friendly,Brisbane › Australia
Sun Feb 25 1996,Qatar,1-2,Ecuador,Friendly,Doha › Qatar
Tue Feb 27 1996,Azerbaijan,3-0,Faroe Islands,Friendly,Larnaca › Cyprus
Wed Feb 28 1996,Australia,0-0,Sweden,Friendly,Sydney › Australia
Wed Feb 28 1996,Croatia,2-1,Poland,Friendly,Rijeka › Croatia
Sat Mar 2 1996,Malaysia,1-1,Indonesia,AFC Asian Cup qualification,Kuala Lumpur › Malaysia
Sat Mar 2 1996,Oman,0-3,Kuwait,Friendly,Muscat › Oman
Sun Mar 3 1996,Jamaica,2-0,Guatemala,Friendly,Kingston › Jamaica
Mon Mar 4 1996,Indonesia,7-1,India,AFC Asian Cup qualification,Kuala Lumpur › Malaysia
Tue Mar 5 1996,Syria,0-2,Kuwait,Friendly,Damascus › Syria
Wed Mar 6 1996,Colombia,2-1,Honduras,Friendly,Miami › United States
Wed Mar 6 1996,Malaysia,5-2,India,AFC Asian Cup qualification,Kuala Lumpur › Malaysia
Wed Mar 6 1996,Trinidad and Tobago,2-0,Haiti,Friendly,Miami › United States
Thu Mar 7 1996,Bolivia,2-0,Peru,Friendly,Santa Cruz › Bolivia
Sun Mar 10 1996,Dominica,3-3,Antigua and Barbuda,FIFA World Cup qualification,Roseau › Dominica
Sun Mar 10 1996,Turkmenistan,2-2,Kuwait,AFC Asian Cup qualification,Ashgabat › Turkmenistan
Tue Mar 12 1996,Cyprus,1-0,Latvia,Friendly,Larnaca › Cyprus
Wed Mar 13 1996,Croatia,3-0,South Korea,Friendly,Zagreb › Croatia
Wed Mar 13 1996,Luxembourg,1-1,Switzerland,Friendly,Luxembourg › Luxembourg
Sat Mar 16 1996,Kuwait,0-1,Finland,Friendly,Kuwait City › Kuwait
Sun Mar 17 1996,Dominica,0-1,Saint Lucia,CFU Caribbean Cup qualification,Roseau › Dominica
Tue Mar 19 1996,United Arab Emirates,3-2,South Korea,United Arab Emirates Friendship Tournament,Dubai › United Arab Emirates
Wed Mar 20 1996,Egypt,0-2,Morocco,United Arab Emirates Friendship Tournament,Dubai › United Arab Emirates
Thu Mar 21 1996,Colombia,3-0,Trinidad and Tobago,Friendly,Neiva › Colombia
Fri Mar 22 1996,Kuwait,2-0,Turkmenistan,AFC Asian Cup qualification,Kuwait City › Kuwait
Fri Mar 22 1996,United Arab Emirates,0-0,Egypt,United Arab Emirates Friendship Tournament,Dubai › United Arab Emirates
Sat Mar 23 1996,Curaçao,0-1,Grenada,CFU Caribbean Cup qualification,Willemstad › Netherlands Antilles
Sat Mar 23 1996,South Korea,2-2,Morocco,United Arab Emirates Friendship Tournament,Dubai › United Arab Emirates
Sun Mar 24 1996,Dominican Republic,3-2,Aruba,FIFA World Cup qualification,Santo Domingo › Dominican Republic
Sun Mar 24 1996,French Guiana,1-2,Suriname,CFU Caribbean Cup qualification,Cayenne › French Guiana
Mon Mar 25 1996,Egypt,1-1,South Korea,United Arab Emirates Friendship Tournament,Dubai › United Arab Emirates
Tue Mar 26 1996,Croatia,2-0,Israel,Friendly,Varaždin › Croatia
Tue Mar 26 1996,Czech Republic,3-0,Turkey,Friendly,Ostrava › Czech Republic
Tue Mar 26 1996,United Arab Emirates,1-0,Morocco,United Arab Emirates Friendship Tournament,Dubai › United Arab Emirates
Wed Mar 27 1996,England,1-0,Bulgaria,Friendly,London › England
Wed Mar 27 1996,Austria,1-0,Switzerland,Friendly,Vienna › Austria
Wed Mar 27 1996,Belgium,0-2,France,Friendly,Brussels › Belgium
Wed Mar 27 1996,Brazil,8-2,Ghana,Friendly,São José do Rio Preto › Brazil
Wed Mar 27 1996,Cyprus,0-2,Georgia,Friendly,Limassol › Cyprus
Wed Mar 27 1996,Germany,2-0,Denmark,Friendly,Munich › Germany
Wed Mar 27 1996,Guatemala,3-0,Venezuela,Friendly,Guatemala › Guatemala
Wed Mar 27 1996,Honduras,1-0,Nicaragua,Friendly,Danlí › Honduras
Wed Mar 27 1996,Republic of Ireland,0-2,Russia,Friendly,Dublin › Republic of Ireland
Wed Mar 27 1996,North Macedonia,1-0,Malta,Friendly,Prilep › North Macedonia
Wed Mar 27 1996,Northern Ireland,0-2,Norway,Friendly,Belfast › Northern Ireland
Wed Mar 27 1996,Poland,0-0,Slovenia,Friendly,Łódź › Poland
Wed Mar 27 1996,Portugal,1-0,Greece,Friendly,Lisbon › Portugal
Wed Mar 27 1996,Scotland,1-0,Australia,Friendly,Glasgow › Scotland
Wed Mar 27 1996,Serbia,1-0,Romania,Friendly,Belgrade › Yugoslavia
Wed Mar 27 1996,Slovakia,4-0,Belarus,Friendly,Nitra › Slovakia
Wed Mar 27 1996,Saint Kitts and Nevis,8-0,Anguilla,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Thu Mar 28 1996,Colombia,4-1,Bolivia,Friendly,Medellín › Colombia
Fri Mar 29 1996,Guyana,1-2,Grenada,FIFA World Cup qualification,Georgetown › Guyana
Fri Mar 29 1996,Sint Maarten,4-0,Anguilla,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Sun Mar 31 1996,Antigua and Barbuda,1-3,Dominica,FIFA World Cup qualification,St. John's › Antigua and Barbuda
Sun Mar 31 1996,Aruba,1-3,Dominican Republic,FIFA World Cup qualification,Oranjestad › Aruba
Sun Mar 31 1996,Saint Kitts and Nevis,3-0,Sint Maarten,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Sun Mar 31 1996,Suriname,0-1,Jamaica,FIFA World Cup qualification,Paramaribo › Suriname
Sun Apr 7 1996,Congo,2-1,DR Congo,Friendly,Brazzaville › Congo
Sun Apr 7 1996,Grenada,6-0,Guyana,FIFA World Cup qualification,St. George's › Grenada
Tue Apr 9 1996,Azerbaijan,0-1,Turkey,Friendly,Baku › Azerbaijan
Tue Apr 9 1996,Moldova,2-2,Ukraine,Friendly,Chişinău › Moldova
Wed Apr 10 1996,Croatia,4-1,Hungary,Friendly,Osijek › Croatia
Sun Apr 14 1996,Suriname,1-1,French Guiana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Sun Apr 21 1996,Ethiopia,2-0,Ghana,Friendly,Addis Abeba › Ethiopia
Sun Apr 21 1996,Gambia,1-2,Senegal,Friendly,Banjul › Gambia
Sun Apr 21 1996,Jamaica,1-0,Suriname,FIFA World Cup qualification,Kingston › Jamaica
Sun Apr 21 1996,Paraguay,3-0,Bosnia and Herzegovina,Friendly,Asunción › Paraguay
Sun Apr 21 1996,Qatar,3-1,Kuwait,Friendly,Doha › Qatar
Sun Apr 21 1996,Saint Lucia,1-1,Dominica,CFU Caribbean Cup qualification,Castries › Saint Lucia
Wed Apr 24 1996,Argentina,3-1,Bolivia,FIFA World Cup qualification,Buenos Aires › Argentina
Wed Apr 24 1996,Belgium,0-0,Russia,Friendly,Brussels › Belgium
Wed Apr 24 1996,Bosnia and Herzegovina,0-0,Albania,Friendly,Zenica › Bosnia and Herzegovina
Wed Apr 24 1996,Colombia,1-0,Paraguay,FIFA World Cup qualification,Barranquilla › Colombia
Wed Apr 24 1996,Czech Republic,2-0,Republic of Ireland,Friendly,Prague › Czech Republic
Wed Apr 24 1996,Denmark,2-0,Scotland,Friendly,Copenhagen › Denmark
Wed Apr 24 1996,Ecuador,4-1,Peru,FIFA World Cup qualification,Guayaquil › Ecuador
Wed Apr 24 1996,England,0-0,Croatia,Friendly,London › England
Wed Apr 24 1996,Estonia,0-3,Iceland,Friendly,Tallinn › Estonia
Wed Apr 24 1996,Greece,2-0,Slovenia,FIFA World Cup qualification,Athens › Greece
Wed Apr 24 1996,Hungary,0-2,Austria,Friendly,Budapest › Hungary
Wed Apr 24 1996,Jamaica,2-0,Barbados,CFU Caribbean Cup qualification,Kingston › Jamaica
Wed Apr 24 1996,North Macedonia,3-0,Liechtenstein,FIFA World Cup qualification,Skopje › North Macedonia
Wed Apr 24 1996,Martinique,1-0,Saint Lucia,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Wed Apr 24 1996,Netherlands,0-1,Germany,Friendly,Rotterdam › Netherlands
Wed Apr 24 1996,Northern Ireland,1-2,Sweden,Friendly,Belfast › Northern Ireland
Wed Apr 24 1996,Norway,0-0,Spain,Friendly,Oslo › Norway
Wed Apr 24 1996,Romania,5-0,Georgia,Friendly,Bucharest › Romania
Wed Apr 24 1996,Serbia,3-1,Faroe Islands,FIFA World Cup qualification,Belgrade › Yugoslavia
Wed Apr 24 1996,Slovakia,0-0,Bulgaria,Friendly,Trnava › Slovakia
Wed Apr 24 1996,South Africa,2-3,Brazil,Friendly,Johannesburg › South Africa
Wed Apr 24 1996,Switzerland,2-0,Wales,Friendly,Lugano › Switzerland
Wed Apr 24 1996,Venezuela,0-2,Uruguay,FIFA World Cup qualification,Caracas › Venezuela
Fri Apr 26 1996,Cayman Islands,0-4,Cuba,CFU Caribbean Cup qualification,George Town › Cayman Islands
Fri Apr 26 1996,Haiti,6-0,Dominican Republic,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Fri Apr 26 1996,Turkmenistan,1-1,Iran,Friendly,Ashgabat › Turkmenistan
Sun Apr 28 1996,Barbados,2-0,Jamaica,CFU Caribbean Cup qualification,Bridgetown › Barbados
Sun Apr 28 1996,DR Congo,3-1,Congo,Friendly,Kinshasa › Zaïre
Sun Apr 28 1996,Haiti,1-1,Dominican Republic,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Sun Apr 28 1996,Saint Lucia,0-1,Martinique,CFU Caribbean Cup qualification,Castries › Saint Lucia
Sun Apr 28 1996,Suriname,2-1,Guyana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Sun Apr 28 1996,Turkmenistan,0-1,Iran,Friendly,Ashgabat › Turkmenistan
Tue Apr 30 1996,Israel,4-5,South Korea,Friendly,Jaffa › Israel
Wed May 1 1996,Poland,1-1,Belarus,Friendly,Mielec › Poland
Wed May 1 1996,Turkey,3-2,Ukraine,Friendly,Samsun › Turkey
Sat May 4 1996,Dominican Republic,2-1,Curaçao,FIFA World Cup qualification,Santo Domingo › Dominican Republic
Sun May 5 1996,El Salvador,1-1,Bolivia,Friendly,Washington › United States
Sun May 5 1996,Guyana,2-1,Suriname,CFU Caribbean Cup qualification,Georgetown › Guyana
Sun May 5 1996,Nicaragua,0-1,Guatemala,FIFA World Cup qualification,Diriamba › Nicaragua
Sun May 5 1996,Saint Kitts and Nevis,5-1,Saint Lucia,FIFA World Cup qualification,Basseterre › Saint Kitts and Nevis
Mon May 6 1996,Jersey,0-0,Guernsey,Friendly,St. Helier › Jersey
Wed May 8 1996,Greece,2-1,Georgia,Friendly,Ioannina › Greece
Wed May 8 1996,Tajikistan,4-0,Uzbekistan,AFC Asian Cup qualification,Dushanbe › Tajikistan
Thu May 9 1996,Sweden,2-1,Slovakia,Friendly,Helsingborg › Sweden
Fri May 10 1996,Guatemala,2-1,Nicaragua,FIFA World Cup qualification,Guatemala › Guatemala
Sat May 11 1996,Curaçao,0-0,Dominican Republic,FIFA World Cup qualification,Willemstad › Netherlands Antilles
Sat May 11 1996,Malawi,0-1,Zambia,Friendly,Blantyre › Malawi
Sat May 11 1996,Tahiti,2-1,Solomon Islands,Oceania Nations Cup,Papeete › French Polynesia
Sun May 12 1996,Burkina Faso,0-0,Niger,Friendly,Ouagadougou › Burkina Faso
Sun May 12 1996,Cayman Islands,0-1,Cuba,FIFA World Cup qualification,George Town › Cayman Islands
Sun May 12 1996,Haiti,6-1,Grenada,FIFA World Cup qualification,Port-au-Prince › Haiti
Sun May 12 1996,Lebanon,3-1,Turkmenistan,AFC Asian Cup qualification,Beirut › Lebanon
Sun May 12 1996,Malawi,1-1,Zambia,Friendly,Blantyre › Malawi
Sun May 12 1996,Eswatini,0-1,Mozambique,Friendly,Mbabane › Eswatini
Tue May 14 1996,Cayman Islands,0-5,Cuba,FIFA World Cup qualification,George Town › Cayman Islands
Tue May 14 1996,Dominica,0-1,Barbados,FIFA World Cup qualification,Roseau › Dominica
Thu May 16 1996,South Korea,0-2,Sweden,Friendly,Seoul › South Korea
Fri May 17 1996,Iran,2-0,Qatar,Friendly,Tabriz › Iran
Fri May 17 1996,Mauritania,0-0,Senegal,Friendly,Nouakchott › Mauritania
Sat May 18 1996,England,3-0,Hungary,Friendly,London › England
Sat May 18 1996,Grenada,0-1,Haiti,FIFA World Cup qualification,St. George's › Grenada
Sat May 18 1996,Mexico,5-2,Slovakia,Friendly,Chicago › United States
Sun May 19 1996,Barbados,1-0,Dominica,FIFA World Cup qualification,Bridgetown › Barbados
Sun May 19 1996,Gambia,1-1,Guinea,Friendly,Banjul › Gambia
Sun May 19 1996,Guernsey,0-1,Jersey,Friendly,St. Sampson › Guernsey
Sun May 19 1996,Saint Lucia,0-1,Saint Kitts and Nevis,FIFA World Cup qualification,Castries › Saint Lucia
Sun May 19 1996,Zambia,1-0,Tanzania,Friendly,Lusaka › Zambia
Tue May 21 1996,Slovenia,2-2,United Arab Emirates,Friendly,Ljubljana › Slovenia
Tue May 21 1996,Zambia,0-0,Tanzania,Friendly,Kitwe › Zambia
Thu May 23 1996,China PR,0-3,England,Friendly,Beijing › China PR
Thu May 23 1996,Kuwait,3-1,Syria,Friendly,Kuwait City › Kuwait
Thu May 23 1996,Mexico,0-0,Serbia,Kirin Cup,Shizuoka › Japan
Fri May 24 1996,Trinidad and Tobago,1-0,Jamaica,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sat May 25 1996,Cuba,2-0,Saint Vincent and the Grenadines,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Sat May 25 1996,Martinique,1-0,Haiti,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Sat May 25 1996,Mauritius,0-0,Madagascar,Friendly,Rose Hill › Mauritius
Sat May 25 1996,Qatar,2-5,Russia,Friendly,Doha › Qatar
Sat May 25 1996,Uganda,1-1,Kenya,Friendly,Kampala › Uganda
Sun May 26 1996,Chile,2-0,Bolivia,Friendly,Santiago › Chile
Sun May 26 1996,Gabon,0-1,Ivory Coast,Friendly,Libreville › Gabon
Sun May 26 1996,Ghana,0-2,Egypt,Friendly,Accra › Ghana
Sun May 26 1996,Jamaica,4-1,Saint Kitts and Nevis,CFU Caribbean Cup,Palo Seco › Trinidad and Tobago
Sun May 26 1996,Japan,1-0,Serbia,Kirin Cup,Tokyo › Japan
Sun May 26 1996,Malawi,1-0,Mozambique,Friendly,Blantyre › Malawi
Sun May 26 1996,Trinidad and Tobago,3-0,Suriname,CFU Caribbean Cup,Palo Seco › Trinidad and Tobago
Sun May 26 1996,Tunisia,2-0,Senegal,Friendly,Tunis › Tunisia
Sun May 26 1996,Turkmenistan,0-1,Lebanon,AFC Asian Cup qualification,Ashgabat › Turkmenistan
Sun May 26 1996,Uganda,1-2,Kenya,Friendly,Kampala › Uganda
Sun May 26 1996,United States,2-1,Scotland,Friendly,New Britain › United States
Mon May 27 1996,Belarus,2-2,Azerbaijan,Friendly,Maladzečna › Belarus
Mon May 27 1996,Cuba,1-0,Martinique,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Tue May 28 1996,Bulgaria,3-0,North Macedonia,Friendly,Sofia › Bulgaria
Tue May 28 1996,Suriname,3-1,Jamaica,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Tue May 28 1996,Trinidad and Tobago,5-1,Saint Kitts and Nevis,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Wed May 29 1996,Austria,1-0,Czech Republic,Friendly,Salzburg › Austria
Wed May 29 1996,Colombia,1-0,Scotland,Friendly,Miami › United States
Wed May 29 1996,Cuba,0-0,Haiti,CFU Caribbean Cup,Arima › Trinidad and Tobago
Wed May 29 1996,Estonia,0-0,Turkey,Friendly,Tallinn › Estonia
Wed May 29 1996,France,2-0,Finland,Friendly,Strasbourg › France
Wed May 29 1996,Republic of Ireland,0-1,Portugal,Friendly,Dublin › Republic of Ireland
Wed May 29 1996,Italy,2-2,Belgium,Friendly,Cremona › Italy
Wed May 29 1996,Japan,3-2,Mexico,Kirin Cup,Fukuoka › Japan
Wed May 29 1996,Netherlands,2-0,China PR,Friendly,Tilburg › Netherlands
Wed May 29 1996,Northern Ireland,1-1,Germany,Friendly,Belfast › Northern Ireland
Wed May 29 1996,Russia,1-0,United Arab Emirates,Friendly,Moscow › Russia
Thu May 30 1996,Saint Kitts and Nevis,1-1,Suriname,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Fri May 31 1996,Mauritania,0-0,Burkina Faso,FIFA World Cup qualification,Nouakchott › Mauritania
Sat Jun 1 1996,Gambia,2-1,Liberia,FIFA World Cup qualification,Banjul › Gambia
Sat Jun 1 1996,Germany,0-1,France,Friendly,Stuttgart › Germany
Sat Jun 1 1996,Guinea-Bissau,3-2,Guinea,FIFA World Cup qualification,Bissau › Guinea-Bissau
Sat Jun 1 1996,Hungary,0-2,Italy,Friendly,Budapest › Hungary
Sat Jun 1 1996,Iceland,1-1,North Macedonia,FIFA World Cup qualification,Reykjavík › Iceland
Sat Jun 1 1996,Malawi,0-1,South Africa,FIFA World Cup qualification,Blantyre › Malawi
Sat Jun 1 1996,Namibia,2-0,Mozambique,FIFA World Cup qualification,Windhoek › Namibia
Sat Jun 1 1996,Qatar,0-1,Iran,Friendly,Doha › Qatar
Sat Jun 1 1996,Romania,3-1,Moldova,Friendly,Bucharest › Romania
Sat Jun 1 1996,Sudan,2-0,Zambia,FIFA World Cup qualification,Khartoum › Sudan
Sat Jun 1 1996,Sweden,5-1,Belarus,FIFA World Cup qualification,Solna › Sweden
Sat Jun 1 1996,Switzerland,1-2,Czech Republic,Friendly,Basel › Switzerland
Sat Jun 1 1996,Uganda,0-2,Angola,FIFA World Cup qualification,Kampala › Uganda
Sun Jun 2 1996,Belize,1-2,Panama,FIFA World Cup qualification,Belize City › Belize
Sun Jun 2 1996,Bulgaria,4-1,United Arab Emirates,Friendly,Sofia › Bulgaria
Sun Jun 2 1996,Burundi,1-0,Sierra Leone,FIFA World Cup qualification,Bujumbura › Burundi
Sun Jun 2 1996,Congo,2-0,Ivory Coast,FIFA World Cup qualification,Brazzaville › Congo
Sun Jun 2 1996,Denmark,1-0,Ghana,Friendly,Copenhagen › Denmark
