Date,Team 1,Score,Team 2,Tournament,City
Mon Feb 25 1974,Kuwait,0-2,Morocco,Friendly,Kuwait City › Kuwait
Tue Feb 26 1974,Italy,0-0,Germany,Friendly,Rome › Italy
Tue Feb 26 1974,Tunisia,0-4,German DR,Friendly,Tunis › Tunisia
Wed Feb 27 1974,Qatar,0-1,Morocco,Friendly,Doha › Qatar
Thu Feb 28 1974,Algeria,1-3,German DR,Friendly,Algiers › Algeria
Fri Mar 1 1974,Bahrain,0-1,Morocco,Friendly,Manama › Bahrain
Fri Mar 1 1974,Egypt,2-1,Uganda,African Cup of Nations,Cairo › Egypt
Sat Mar 2 1974,Ivory Coast,0-1,Zambia,African Cup of Nations,al-Mahalla al-Kubra › Egypt
Sun Mar 3 1974,Congo,2-0,Mauritius,African Cup of Nations,Alexandria › Egypt
Sun Mar 3 1974,Guinea,1-2,DR Congo,African Cup of Nations,Damanhur › Egypt
Mon Mar 4 1974,Egypt,3-1,Zambia,African Cup of Nations,Cairo › Egypt
Mon Mar 4 1974,Ivory Coast,2-2,Uganda,African Cup of Nations,al-Mahalla al-Kubra › Egypt
Tue Mar 5 1974,Congo,2-1,DR Congo,African Cup of Nations,Alexandria › Egypt
Tue Mar 5 1974,Guinea,2-1,Mauritius,African Cup of Nations,Damanhur › Egypt
Wed Mar 6 1974,Egypt,2-0,Ivory Coast,African Cup of Nations,Cairo › Egypt
Wed Mar 6 1974,Saudi Arabia,0-0,Morocco,Friendly,Riyadh › Saudi Arabia
Wed Mar 6 1974,Togo,0-2,Denmark,Friendly,Lomé › Togo
Wed Mar 6 1974,Uganda,0-1,Zambia,African Cup of Nations,al-Mahalla al-Kubra › Egypt
Thu Mar 7 1974,Congo,1-1,Guinea,African Cup of Nations,Alexandria › Egypt
Thu Mar 7 1974,Mauritius,1-4,DR Congo,African Cup of Nations,Damanhur › Egypt
Sat Mar 9 1974,Congo,2-4,Zambia,African Cup of Nations,Alexandria › Egypt
Sat Mar 9 1974,Egypt,2-3,DR Congo,African Cup of Nations,Cairo › Egypt
Sun Mar 10 1974,Benin,2-0,Denmark,Friendly,Cotonou › Dahomey
Mon Mar 11 1974,Egypt,4-0,Congo,African Cup of Nations,Cairo › Egypt
Tue Mar 12 1974,DR Congo,2-2,Zambia,African Cup of Nations,Cairo › Egypt
Wed Mar 13 1974,German DR,1-0,Belgium,Friendly,Berlin › German DR
Wed Mar 13 1974,Réunion,2-0,Seychelles,Friendly,Saint-Pierre › Réunion
Thu Mar 14 1974,DR Congo,2-0,Zambia,African Cup of Nations,Cairo › Egypt
Thu Mar 14 1974,Puerto Rico,0-1,Panama,Friendly,San Juan › Puerto Rico
Fri Mar 15 1974,Kuwait,2-0,United Arab Emirates,Gulf Cup,Kuwait City › Kuwait
Sat Mar 16 1974,Bahrain,4-0,Oman,Gulf Cup,Kuwait City › Kuwait
Sat Mar 16 1974,Qatar,0-2,Saudi Arabia,Gulf Cup,Kuwait City › Kuwait
Mon Mar 18 1974,Bahrain,0-4,United Arab Emirates,Gulf Cup,Kuwait City › Kuwait
Tue Mar 19 1974,Kuwait,5-0,Oman,Gulf Cup,Kuwait City › Kuwait
Thu Mar 21 1974,Bahrain,1-4,Saudi Arabia,Gulf Cup,Kuwait City › Kuwait
Fri Mar 22 1974,Oman,0-4,Qatar,Gulf Cup,Kuwait City › Kuwait
Sat Mar 23 1974,France,1-0,Romania,Friendly,Paris › France
Sat Mar 23 1974,Haiti,0-1,Uruguay,Friendly,Port-au-Prince › Haiti
Sat Mar 23 1974,Saudi Arabia,2-0,United Arab Emirates,Gulf Cup,Kuwait City › Kuwait
Sun Mar 24 1974,Kuwait,1-0,Qatar,Gulf Cup,Kuwait City › Kuwait
Mon Mar 25 1974,Haiti,0-0,Uruguay,Friendly,Port-au-Prince › Haiti
Tue Mar 26 1974,Kuwait,6-0,United Arab Emirates,Gulf Cup,Kuwait City › Kuwait
Tue Mar 26 1974,Qatar,1-3,Saudi Arabia,Gulf Cup,Kuwait City › Kuwait
Wed Mar 27 1974,German DR,1-0,Czechoslovakia,Friendly,Dresden › German DR
Wed Mar 27 1974,Germany,2-1,Scotland,Friendly,Frankfurt am Main › Germany
Wed Mar 27 1974,Netherlands,1-1,Austria,Friendly,Rotterdam › Netherlands
Thu Mar 28 1974,Jamaica,0-3,Uruguay,Friendly,Kingston › Jamaica
Thu Mar 28 1974,Qatar,1-1,United Arab Emirates,Gulf Cup,Kuwait City › Kuwait
Fri Mar 29 1974,Kuwait,4-0,Saudi Arabia,Gulf Cup,Kuwait City › Kuwait
Sun Mar 31 1974,Brazil,1-1,Mexico,Friendly,Rio de Janeiro › Brazil
Sun Mar 31 1974,Hungary,3-1,Bulgaria,Friendly,Zalaegerszeg › Hungary
Wed Apr 3 1974,Portugal,0-0,England,Friendly,Lisbon › Portugal
Sun Apr 7 1974,Brazil,1-0,Czechoslovakia,Friendly,Rio de Janeiro › Brazil
Sun Apr 7 1974,Morocco,2-0,Algeria,Friendly,Casablanca › Morocco
Fri Apr 12 1974,Bermuda,0-0,Canada,Friendly,Hamilton › Bermuda
Sat Apr 13 1974,Bulgaria,0-1,Czechoslovakia,Friendly,Plovdiv › Bulgaria
Sat Apr 13 1974,Haiti,2-1,Poland,Friendly,Port-au-Prince › Haiti
Sun Apr 14 1974,Brazil,1-0,Bulgaria,Friendly,Rio de Janeiro › Brazil
Mon Apr 15 1974,Haiti,1-3,Poland,Friendly,Port-au-Prince › Haiti
Wed Apr 17 1974,Belgium,1-1,Poland,Friendly,Liège › Belgium
Wed Apr 17 1974,Brazil,2-0,Romania,Friendly,São Paulo › Brazil
Wed Apr 17 1974,Germany,5-0,Hungary,Friendly,Dortmund › Germany
Wed Apr 17 1974,Yugoslavia,0-1,Russia,Friendly,Zenica › Yugoslavia
Fri Apr 19 1974,Indonesia,2-1,Uruguay,Friendly,Jakarta › Indonesia
Sun Apr 21 1974,Brazil,4-0,Haiti,Friendly,Brasília › Brazil
Sun Apr 21 1974,Indonesia,2-3,Uruguay,Friendly,Jakarta › Indonesia
Mon Apr 22 1974,Argentina,2-1,Romania,Friendly,Buenos Aires › Argentina
Wed Apr 24 1974,Haiti,0-1,Chile,Friendly,Port-au-Prince › Haiti
Fri Apr 26 1974,Haiti,0-0,Chile,Friendly,Port-au-Prince › Haiti
Sat Apr 27 1974,Czechoslovakia,3-3,France,Friendly,Prague › Czechoslovakia
Sun Apr 28 1974,Brazil,0-0,Greece,Friendly,Rio de Janeiro › Brazil
Wed May 1 1974,Brazil,0-0,Austria,Friendly,São Paulo › Brazil
Wed May 1 1974,Germany,2-0,Sweden,Friendly,Hamburg › Germany
Wed May 1 1974,Switzerland,0-1,Belgium,Friendly,Geneva › Switzerland
Thu May 2 1974,Yemen DPR,2-0,Iraq,Friendly,Aden › Yemen DPR
Sun May 5 1974,Brazil,2-1,Republic of Ireland,Friendly,Rio de Janeiro › Brazil
Sun May 5 1974,China PR,4-1,Sierra Leone,Friendly,Beijing › China PR
Wed May 8 1974,Bulgaria,5-1,Turkey,Balkan Cup,Sofia › Bulgaria
Wed May 8 1974,Uruguay,2-0,Republic of Ireland,Friendly,Montevideo › Uruguay
Sat May 11 1974,Scotland,0-1,Northern Ireland,British Championship,Glasgow › Scotland
Sat May 11 1974,Wales,0-2,England,British Championship,Cardiff › Wales
Sun May 12 1974,Brazil,2-0,Paraguay,Friendly,Rio de Janeiro › Brazil
Sun May 12 1974,Chile,1-2,Republic of Ireland,Friendly,Santiago › Chile
Mon May 13 1974,South Korea,0-1,Cambodia,Korea Cup,Seoul › South Korea
Tue May 14 1974,Scotland,2-0,Wales,British Championship,Glasgow › Scotland
Wed May 15 1974,England,1-0,Northern Ireland,British Championship,London › England
Wed May 15 1974,Poland,2-0,Greece,Friendly,Warsaw › Poland
Thu May 16 1974,Burma,2-1,Thailand,Korea Cup,Seoul › South Korea
Sat May 18 1974,France,0-1,Argentina,Friendly,Paris › France
Sat May 18 1974,South Korea,3-0,Burma,Korea Cup,Seoul › South Korea
Sat May 18 1974,Scotland,2-0,England,British Championship,Glasgow › Scotland
Sat May 18 1974,Wales,1-0,Northern Ireland,British Championship,Wrexham › Wales
Mon May 20 1974,Burma,6-0,Cambodia,Korea Cup,Seoul › South Korea
Mon May 20 1974,Russia,0-1,Czechoslovakia,Friendly,Odesa › Soviet Union
Tue May 21 1974,Indonesia,1-2,Australia,Friendly,Jakarta › Indonesia
Wed May 22 1974,England,2-2,Argentina,Friendly,London › England
Thu May 23 1974,German DR,1-0,Norway,Friendly,Rostock › German DR
Sat May 25 1974,Bulgaria,6-1,North Korea,Friendly,Sofia › Bulgaria
Sun May 26 1974,Netherlands,4-1,Argentina,Friendly,Amsterdam › Netherlands
Tue May 28 1974,Israel,2-1,Australia,Friendly,Jaffa › Israel
Wed May 29 1974,German DR,1-1,England,Friendly,Leipzig › German DR
Wed May 29 1974,Hungary,3-2,Yugoslavia,Friendly,Székesfehérvár › Hungary
Wed May 29 1974,Romania,3-1,Greece,Balkan Cup,Bucharest › Romania
Sat Jun 1 1974,Belgium,2-1,Scotland,Friendly,Bruges › Belgium
Sat Jun 1 1974,Bulgaria,0-1,England,Friendly,Sofia › Bulgaria
Sat Jun 1 1974,Indonesia,2-4,Burma,Indonesia Tournament,Jakarta › Indonesia
Sun Jun 2 1974,Tunisia,2-1,Iraq,Friendly,Tunis › Tunisia
Mon Jun 3 1974,Burma,3-0,Malaysia,Indonesia Tournament,Jakarta › Indonesia
Mon Jun 3 1974,Denmark,0-2,Sweden,Nordic Championship,Copenhagen › Denmark
Wed Jun 5 1974,Netherlands,0-0,Romania,Friendly,Rotterdam › Netherlands
Wed Jun 5 1974,Yugoslavia,2-2,England,Friendly,Belgrade › Yugoslavia
Thu Jun 6 1974,Finland,1-1,Denmark,Nordic Championship,Oulu › Finland
Thu Jun 6 1974,Norway,1-2,Scotland,Friendly,Oslo › Norway
Fri Jun 7 1974,Indonesia,4-3,Malaysia,Indonesia Tournament,Jakarta › Indonesia
Fri Jun 7 1974,Libya,1-0,Iraq,Friendly,Tripoli › Libya
Sat Jun 8 1974,Austria,0-0,Italy,Friendly,Vienna › Austria
Sun Jun 9 1974,South Korea,0-0,Malaysia,Indonesia Tournament,Jakarta › Indonesia
Sun Jun 9 1974,Sweden,0-0,Switzerland,Friendly,Malmö › Sweden
Thu Jun 13 1974,Brazil,0-0,Yugoslavia,FIFA World Cup,Frankfurt am Main › Germany
Fri Jun 14 1974,DR Congo,0-2,Scotland,FIFA World Cup,Dortmund › Germany
Fri Jun 14 1974,German DR,2-0,Australia,FIFA World Cup,Hamburg › Germany
Fri Jun 14 1974,Germany,1-0,Chile,FIFA World Cup,Berlin › Germany
Sat Jun 15 1974,Italy,3-1,Haiti,FIFA World Cup,Munich › Germany
Sat Jun 15 1974,Poland,3-2,Argentina,FIFA World Cup,Stuttgart › Germany
Sat Jun 15 1974,Sweden,0-0,Bulgaria,FIFA World Cup,Düsseldorf › Germany
Sat Jun 15 1974,Uruguay,0-2,Netherlands,FIFA World Cup,Hanover › Germany
Tue Jun 18 1974,Chile,1-1,German DR,FIFA World Cup,Berlin › Germany
Tue Jun 18 1974,Germany,3-0,Australia,FIFA World Cup,Hamburg › Germany
Tue Jun 18 1974,Scotland,0-0,Brazil,FIFA World Cup,Frankfurt am Main › Germany
Tue Jun 18 1974,Yugoslavia,9-0,DR Congo,FIFA World Cup,Gelsenkirchen › Germany
Wed Jun 19 1974,Argentina,1-1,Italy,FIFA World Cup,Stuttgart › Germany
Wed Jun 19 1974,Bulgaria,1-1,Uruguay,FIFA World Cup,Hanover › Germany
Wed Jun 19 1974,Haiti,0-7,Poland,FIFA World Cup,Munich › Germany
Wed Jun 19 1974,Netherlands,0-0,Sweden,FIFA World Cup,Dortmund › Germany
Sat Jun 22 1974,Australia,0-0,Chile,FIFA World Cup,Berlin › Germany
Sat Jun 22 1974,DR Congo,0-3,Brazil,FIFA World Cup,Gelsenkirchen › Germany
Sat Jun 22 1974,Germany,0-1,German DR,FIFA World Cup,Hamburg › Germany
Sat Jun 22 1974,Scotland,1-1,Yugoslavia,FIFA World Cup,Frankfurt am Main › Germany
Sun Jun 23 1974,Argentina,4-1,Haiti,FIFA World Cup,Munich › Germany
Sun Jun 23 1974,Bulgaria,1-4,Netherlands,FIFA World Cup,Dortmund › Germany
Sun Jun 23 1974,Poland,2-1,Italy,FIFA World Cup,Stuttgart › Germany
Sun Jun 23 1974,Sweden,3-0,Uruguay,FIFA World Cup,Düsseldorf › Germany
Wed Jun 26 1974,Brazil,1-0,German DR,FIFA World Cup,Hanover › Germany
Wed Jun 26 1974,Germany,2-0,Yugoslavia,FIFA World Cup,Düsseldorf › Germany
Wed Jun 26 1974,Mali,1-1,Congo,Friendly,Bamako › Mali
Wed Jun 26 1974,Netherlands,4-0,Argentina,FIFA World Cup,Gelsenkirchen › Germany
Wed Jun 26 1974,Sweden,0-1,Poland,FIFA World Cup,Stuttgart › Germany
Sun Jun 30 1974,Argentina,1-2,Brazil,FIFA World Cup,Hanover › Germany
Sun Jun 30 1974,German DR,0-2,Netherlands,FIFA World Cup,Gelsenkirchen › Germany
Sun Jun 30 1974,Germany,4-2,Sweden,FIFA World Cup,Düsseldorf › Germany
Sun Jun 30 1974,Poland,2-1,Yugoslavia,FIFA World Cup,Frankfurt am Main › Germany
Wed Jul 3 1974,Argentina,1-1,German DR,FIFA World Cup,Gelsenkirchen › Germany
Wed Jul 3 1974,Faroe Islands,2-3,Iceland,Friendly,Tórshavn › Faroe Islands
Wed Jul 3 1974,Germany,1-0,Poland,FIFA World Cup,Frankfurt am Main › Germany
Wed Jul 3 1974,Netherlands,2-0,Brazil,FIFA World Cup,Dortmund › Germany
Wed Jul 3 1974,Sweden,2-1,Yugoslavia,FIFA World Cup,Düsseldorf › Germany
Thu Jul 4 1974,China PR,4-2,Togo,Friendly,Beijing › China PR
Sat Jul 6 1974,Brazil,0-1,Poland,FIFA World Cup,Munich › Germany
Sat Jul 6 1974,Malawi,5-1,Ivory Coast,Friendly,Lilongwe › Malawi
Sun Jul 7 1974,Germany,2-1,Netherlands,FIFA World Cup,Munich › Germany
Sun Jul 7 1974,Malawi,1-0,Tanzania,Friendly,Lilongwe › Malawi
Mon Jul 8 1974,Malawi,0-1,Zambia,Friendly,Lilongwe › Malawi
Wed Jul 10 1974,China PR,6-5,Yemen DPR,Friendly,Beijing › China PR
Sun Jul 14 1974,Nigeria,2-0,Ivory Coast,Friendly,Lagos › Nigeria
Mon Jul 22 1974,Silesia,7-2,Tanzania,Friendly,Chorzów › Poland
Wed Jul 24 1974,Hong Kong,2-2,Indonesia,Merdeka Tournament,Ipoh › Malaysia
Wed Jul 24 1974,India,4-2,Thailand,Merdeka Tournament,Ipoh › Malaysia
Thu Jul 25 1974,Malaysia,4-1,India,Merdeka Tournament,Ipoh › Malaysia
Fri Jul 26 1974,Indonesia,1-2,Thailand,Merdeka Tournament,Ipoh › Malaysia
Sun Jul 28 1974,Indonesia,5-0,Singapore,Merdeka Tournament,Ipoh › Malaysia
Mon Jul 29 1974,Hong Kong,2-2,India,Merdeka Tournament,Ipoh › Malaysia
Tue Jul 30 1974,Singapore,1-1,Thailand,Merdeka Tournament,Ipoh › Malaysia
Thu Aug 1 1974,India,0-0,Indonesia,Merdeka Tournament,Ipoh › Malaysia
Thu Aug 1 1974,Malaysia,3-2,Thailand,Merdeka Tournament,Ipoh › Malaysia
Sun Aug 4 1974,Hong Kong,1-0,Thailand,Merdeka Tournament,Ipoh › Malaysia
Wed Aug 7 1974,Singapore,0-1,Hong Kong,Friendly,Kallang › Singapore
Thu Aug 8 1974,Sweden,2-1,Norway,Nordic Championship,Gothenburg › Sweden
Sat Aug 10 1974,Somalia,0-2,Burundi,African Cup of Nations qualification,Mogadishu › Somalia
Sun Aug 11 1974,China PR,5-2,Senegal,Friendly,Beijing › China PR
Sun Aug 11 1974,Nigeria,1-1,Ghana,Friendly,Lagos › Nigeria
Wed Aug 14 1974,Iraq,4-0,Bahrain,Friendly,Baghdad › Iraq
Thu Aug 15 1974,Norway,1-2,Finland,Nordic Championship,Oslo › Norway
Sat Aug 17 1974,Nigeria,0-1,Ghana,Friendly,Lagos › Nigeria
Mon Aug 19 1974,Iceland,2-2,Finland,Friendly,Reykjavík › Iceland
Sat Aug 24 1974,Burundi,0-1,Somalia,African Cup of Nations qualification,Bujumbura › Burundi
Sat Aug 24 1974,Malta,0-1,Libya,Friendly,Gżira › Malta
Fri Aug 30 1974,Haiti,0-1,Jamaica,Friendly,New York › United States
Sat Aug 31 1974,Jamaica,2-1,Trinidad and Tobago,Friendly,New York › United States
Sun Sep 1 1974,Finland,1-2,Poland,UEFA Euro qualification,Helsinki › Finland
Tue Sep 3 1974,Denmark,9-0,Indonesia,Friendly,Copenhagen › Denmark
Wed Sep 4 1974,Austria,2-1,Wales,UEFA Euro qualification,Vienna › Austria
Wed Sep 4 1974,Libya,0-0,Malta,Friendly,Tripoli › Libya
Wed Sep 4 1974,Norway,2-1,Northern Ireland,UEFA Euro qualification,Oslo › Norway
Wed Sep 4 1974,Poland,1-3,German DR,Friendly,Warsaw › Poland
Wed Sep 4 1974,Sweden,1-5,Netherlands,Friendly,Solna › Sweden
Wed Sep 4 1974,Switzerland,1-2,Germany,Friendly,Basel › Switzerland
Thu Sep 5 1974,Mexico,3-1,United States,Friendly,Monterrey › Mexico
Fri Sep 6 1974,Libya,0-2,DR Congo,Friendly,Tripoli › Libya
Sat Sep 7 1974,Poland,0-2,France,Friendly,Wrocław › Poland
Sun Sep 8 1974,Iceland,0-2,Belgium,UEFA Euro qualification,Reykjavík › Iceland
Sun Sep 8 1974,United States,0-1,Mexico,Friendly,Dallas › United States
Tue Sep 10 1974,Libya,3-2,Somalia,Friendly,Tripoli › Libya
Wed Sep 11 1974,Ivory Coast,1-1,Ghana,Friendly,Abidjan › Ivory Coast
Fri Sep 13 1974,Libya,3-2,Somalia,Friendly,Tripoli › Libya
Wed Sep 25 1974,Bulgaria,0-0,Romania,Friendly,Sofia › Bulgaria
Wed Sep 25 1974,Czechoslovakia,3-1,German DR,Friendly,Prague › Czechoslovakia
Wed Sep 25 1974,Denmark,1-2,Spain,UEFA Euro qualification,Copenhagen › Denmark
Wed Sep 25 1974,Finland,1-3,Netherlands,UEFA Euro qualification,Helsinki › Finland
Thu Sep 26 1974,Syria,2-0,Palestine,Friendly,Damascus › Syria
Fri Sep 27 1974,Algeria,4-1,Lebanon,Friendly,Damascus › Syria
Sat Sep 28 1974,Austria,1-0,Hungary,Friendly,Vienna › Austria
Sat Sep 28 1974,Japan,4-1,South Korea,Friendly,Tokyo › Japan
Sat Sep 28 1974,Yemen,0-6,Sudan,Friendly,Damascus › Syria
Sat Sep 28 1974,Yugoslavia,1-0,Italy,Friendly,Zagreb › Yugoslavia
Sun Sep 29 1974,Algeria,6-0,Jordan,Friendly,Damascus › Syria
Mon Sep 30 1974,Libya,9-1,Yemen,Friendly,Damascus › Syria
Mon Sep 30 1974,Palestine,1-3,Sudan,Friendly,Damascus › Syria
Tue Oct 1 1974,Morocco,3-1,Tunisia,Friendly,Damascus › Syria
Wed Oct 2 1974,Libya,0-0,Palestine,Friendly,Damascus › Syria
Thu Oct 3 1974,Algeria,0-1,Tunisia,Friendly,Damascus › Syria
Fri Oct 4 1974,Libya,1-3,Sudan,Friendly,Damascus › Syria
Fri Oct 4 1974,Syria,6-0,Yemen,Friendly,Damascus › Syria
Sun Oct 6 1974,Palestine,7-1,Yemen,Friendly,Damascus › Syria
Mon Oct 7 1974,Morocco,2-0,Sudan,Friendly,Damascus › Syria
Wed Oct 9 1974,Denmark,2-1,Iceland,Friendly,Aalborg › Denmark
Wed Oct 9 1974,German DR,2-0,Canada,Friendly,Frankfurt an der Oder › German DR
Wed Oct 9 1974,Netherlands,1-0,Switzerland,Friendly,Rotterdam › Netherlands
Wed Oct 9 1974,Poland,3-0,Finland,UEFA Euro qualification,Poznań › Poland
Wed Oct 9 1974,Sudan,1-3,Tunisia,Friendly,Damascus › Syria
Wed Oct 9 1974,Syria,1-1,Morocco,Friendly,Damascus › Syria
Sat Oct 12 1974,Argentina,1-1,Spain,Friendly,Buenos Aires › Argentina
Sat Oct 12 1974,Belgium,2-1,France,UEFA Euro qualification,Brussels › Belgium
Sat Oct 12 1974,German DR,1-1,Iceland,UEFA Euro qualification,Magdeburg › German DR
Sun Oct 13 1974,Bulgaria,3-3,Greece,UEFA Euro qualification,Sofia › Bulgaria
Sun Oct 13 1974,Czechoslovakia,4-0,Sweden,Friendly,Bratislava › Czechoslovakia
Sun Oct 13 1974,Denmark,0-0,Romania,UEFA Euro qualification,Copenhagen › Denmark
Sun Oct 13 1974,Luxembourg,2-4,Hungary,UEFA Euro qualification,Luxembourg › Luxembourg
Wed Oct 30 1974,England,3-0,Czechoslovakia,UEFA Euro qualification,London › England
Wed Oct 30 1974,Republic of Ireland,3-0,Russia,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Oct 30 1974,Scotland,3-0,German DR,Friendly,Glasgow › Scotland
Wed Oct 30 1974,Sweden,0-2,Northern Ireland,UEFA Euro qualification,Solna › Sweden
Wed Oct 30 1974,Wales,2-0,Hungary,UEFA Euro qualification,Cardiff › Wales
Wed Oct 30 1974,Yugoslavia,3-1,Norway,UEFA Euro qualification,Belgrade › Yugoslavia
Wed Oct 30 1974,Zanzibar,2-1,Somalia,CECAFA Cup,Zanzibar › Tanzania
Thu Oct 31 1974,Algeria,0-0,Morocco,Friendly,Algiers › Algeria
Thu Oct 31 1974,Poland,2-0,Canada,Friendly,Warsaw › Poland
Fri Nov 1 1974,Vietnam Republic,1-0,Laos,Vietnam Independence Cup,Saigon › Vietnam Republic
Sat Nov 2 1974,Laos,0-0,Malaysia,Vietnam Independence Cup,Saigon › Vietnam Republic
Sat Nov 2 1974,Zanzibar,1-2,Uganda,CECAFA Cup,Zanzibar › Tanzania
Sun Nov 3 1974,Cambodia,2-2,Thailand,Vietnam Independence Cup,Saigon › Vietnam Republic
Sun Nov 3 1974,Kenya,2-3,Zambia,CECAFA Cup,Zanzibar › Tanzania
Sun Nov 3 1974,Malaysia,0-0,Chinese Taipei,Vietnam Independence Cup,Saigon › Vietnam Republic
Sun Nov 3 1974,Singapore,1-1,China PR,Friendly,Kallang › Singapore
Mon Nov 4 1974,Somalia,1-1,Uganda,CECAFA Cup,Zanzibar › Tanzania
Tue Nov 5 1974,Laos,1-2,Chinese Taipei,Vietnam Independence Cup,Saigon › Vietnam Republic
Tue Nov 5 1974,Vietnam Republic,1-0,Malaysia,Vietnam Independence Cup,Saigon › Vietnam Republic
Wed Nov 6 1974,Chile,0-2,Argentina,Copa Carlos Dittborn,Santiago › Chile
Thu Nov 7 1974,Tanzania,1-1,Uganda,CECAFA Cup,Zanzibar › Tanzania
Thu Nov 7 1974,Vietnam Republic,1-1,Chinese Taipei,Vietnam Independence Cup,Saigon › Vietnam Republic
Sat Nov 9 1974,Vietnam Republic,3-2,Thailand,Vietnam Independence Cup,Saigon › Vietnam Republic
Sun Nov 10 1974,Bulgaria,0-0,Hungary,Friendly,Varna › Bulgaria
Sun Nov 10 1974,Togo,1-0,Liberia,African Cup of Nations qualification,Lomé › Togo
Sun Nov 10 1974,Tunisia,1-0,Libya,African Cup of Nations qualification,Tunis › Tunisia
Wed Nov 13 1974,Czechoslovakia,2-2,Poland,Friendly,Prague › Czechoslovakia
Wed Nov 13 1974,Switzerland,3-0,Portugal,Friendly,Berne › Switzerland
Wed Nov 13 1974,Turkey,0-1,Austria,Friendly,Istanbul › Turkey
Fri Nov 15 1974,Greece,3-1,Cyprus,Friendly,Piraeus › Greece
Sat Nov 16 1974,France,2-2,German DR,UEFA Euro qualification,Paris › France
Wed Nov 20 1974,Argentina,1-1,Chile,Copa Carlos Dittborn,Buenos Aires › Argentina
Wed Nov 20 1974,England,0-0,Portugal,UEFA Euro qualification,London › England
Wed Nov 20 1974,Greece,2-2,Germany,UEFA Euro qualification,Piraeus › Greece
Wed Nov 20 1974,Netherlands,3-1,Italy,UEFA Euro qualification,Rotterdam › Netherlands
Wed Nov 20 1974,Scotland,1-2,Spain,UEFA Euro qualification,Glasgow › Scotland
Wed Nov 20 1974,Turkey,1-1,Republic of Ireland,UEFA Euro qualification,Izmir › Turkey
Wed Nov 20 1974,Wales,5-0,Luxembourg,UEFA Euro qualification,Swansea › Wales
Fri Nov 22 1974,Liberia,0-2,Togo,African Cup of Nations qualification,Monrovia › Liberia
Fri Nov 22 1974,Libya,1-0,Tunisia,African Cup of Nations qualification,Tripoli › Libya
Sat Nov 23 1974,Suriname,0-0,Trinidad and Tobago,Friendly,Paramaribo › Suriname
Sun Nov 24 1974,Morocco,3-0,Gambia,African Cup of Nations qualification,Rabat › Morocco
Mon Nov 25 1974,Suriname,2-1,Trinidad and Tobago,Friendly,Paramaribo › Suriname
Sun Dec 1 1974,Grenada,1-0,Saint Vincent and the Grenadines,Windward Islands Tournament,Castries › Saint Lucia
Sun Dec 1 1974,Turkey,2-1,Switzerland,UEFA Euro qualification,Izmir › Turkey
Mon Dec 2 1974,Saint Lucia,0-3,Dominica,Windward Islands Tournament,Castries › Saint Lucia
Wed Dec 4 1974,Dominica,0-0,Grenada,Windward Islands Tournament,Castries › Saint Lucia
Wed Dec 4 1974,Hungary,1-0,Switzerland,Friendly,Szolnok › Hungary
Wed Dec 4 1974,Israel,0-1,Romania,Friendly,Jaffa › Israel
Thu Dec 5 1974,Saint Lucia,1-2,Saint Vincent and the Grenadines,Windward Islands Tournament,Castries › Saint Lucia
