Date,Team 1,Score,Team 2,Tournament,City
Wed Feb 12 1992,Israel,1-2,Russia,Friendly,Jerusalem › Israel
Wed Feb 12 1992,Portugal,2-0,Netherlands,Friendly,Faro › Portugal
Wed Feb 12 1992,Turkey,1-1,Finland,Friendly,Adana › Turkey
Tue Feb 18 1992,El Salvador,2-0,United States,Friendly,San Salvador › El Salvador
Wed Feb 19 1992,England,2-0,France,Friendly,London › England
Wed Feb 19 1992,Republic of Ireland,0-1,Wales,Friendly,Dublin › Republic of Ireland
Wed Feb 19 1992,Italy,4-0,San Marino,Friendly,Cesena › Italy
Wed Feb 19 1992,Scotland,1-0,Northern Ireland,Friendly,Glasgow › Scotland
Wed Feb 19 1992,Spain,1-1,Russia,Friendly,Valencia › Spain
Sat Feb 22 1992,Tunisia,1-1,Nigeria,Friendly,Tunis › Tunisia
Wed Feb 26 1992,Brazil,3-0,United States,Friendly,Fortaleza › Brazil
Wed Feb 26 1992,Tunisia,2-1,Belgium,Friendly,Tunis › Tunisia
Mon Mar 2 1992,United Arab Emirates,0-1,Iceland,Friendly,Dubai › United Arab Emirates
Tue Mar 3 1992,Israel,2-1,Cyprus,Friendly,Bat Yam › Israel
Wed Mar 4 1992,Costa Rica,2-0,El Salvador,Friendly,San José › Costa Rica
Wed Mar 4 1992,Saint Vincent and the Grenadines,2-2,Curaçao,CFU Caribbean Cup qualification,Bridgetown › Barbados
Thu Mar 5 1992,Dominica,0-0,Guadeloupe,CFU Caribbean Cup qualification,Castries › Saint Lucia
Fri Mar 6 1992,Barbados,1-0,Curaçao,CFU Caribbean Cup qualification,Bridgetown › Barbados
Sun Mar 8 1992,Grenada,0-1,Curaçao,CFU Caribbean Cup qualification,Bridgetown › Barbados
Sun Mar 8 1992,Mexico,4-0,Russia,Friendly,Mexico City › Mexico
Wed Mar 11 1992,Mexico,1-1,Russia,Friendly,Ciudad Madero › Mexico
Wed Mar 11 1992,Spain,2-0,United States,Friendly,Valladolid › Spain
Tue Mar 17 1992,El Salvador,1-1,Honduras,Friendly,Los Angeles › United States
Wed Mar 18 1992,Morocco,3-1,United States,Friendly,Casablanca › Morocco
Sat Mar 21 1992,Dominican Republic,1-2,Puerto Rico,FIFA World Cup qualification,Santo Domingo › Dominican Republic
Sun Mar 22 1992,Saint Lucia,1-0,Saint Vincent and the Grenadines,FIFA World Cup qualification,Castries › Saint Lucia
Wed Mar 25 1992,Cyprus,1-3,Greece,Friendly,Limassol › Cyprus
Wed Mar 25 1992,Czechoslovakia,2-2,England,Friendly,Prague › Czechoslovakia
Wed Mar 25 1992,France,3-3,Belgium,Friendly,Paris › France
Wed Mar 25 1992,Hungary,2-1,Austria,Friendly,Budapest › Hungary
Wed Mar 25 1992,Republic of Ireland,2-1,Switzerland,Friendly,Dublin › Republic of Ireland
Wed Mar 25 1992,Italy,1-0,Germany,Friendly,Turin › Italy
Wed Mar 25 1992,Luxembourg,2-3,Turkey,Friendly,Luxembourg › Luxembourg
Wed Mar 25 1992,Netherlands,2-0,Yugoslavia,Friendly,Amsterdam › Netherlands
Wed Mar 25 1992,Scotland,1-1,Finland,Friendly,Glasgow › Scotland
Sat Mar 28 1992,Puerto Rico,1-1,Dominican Republic,FIFA World Cup qualification,San Juan › Puerto Rico
Sun Mar 29 1992,Saint Vincent and the Grenadines,3-1,Saint Lucia,FIFA World Cup qualification,Kingstown › Saint Vincent and the Grenadines
Wed Apr 1 1992,Cayman Islands,0-7,Martinique,CFU Caribbean Cup qualification,Philipsburg › Sint Maarten
Thu Apr 2 1992,Canada,5-2,China PR,Friendly,Victoria › Canada
Fri Apr 3 1992,Sint Maarten,4-2,Cayman Islands,CFU Caribbean Cup qualification,Philipsburg › Sint Maarten
Sat Apr 4 1992,United States,5-0,China PR,Friendly,Palo Alto › United States
Sun Apr 5 1992,Sint Maarten,1-1,Martinique,CFU Caribbean Cup qualification,Philipsburg › Sint Maarten
Sun Apr 5 1992,Togo,1-0,Ghana,Friendly,Lomé › Togo
Wed Apr 8 1992,Israel,2-2,Iceland,Friendly,Ramat-Gan › Israel
Wed Apr 8 1992,Romania,2-0,Latvia,Friendly,Bucharest › Romania
Wed Apr 8 1992,Turkey,2-1,Denmark,Friendly,Ankara › Turkey
Sun Apr 12 1992,Jamaica,0-0,Bermuda,Friendly,Kingston › Jamaica
Tue Apr 14 1992,Austria,4-0,Lithuania,Friendly,Vienna › Austria
Wed Apr 15 1992,Antigua and Barbuda,5-0,Montserrat,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Wed Apr 15 1992,Brazil,3-1,Finland,Friendly,Cuiabá › Brazil
Wed Apr 15 1992,Saint Kitts and Nevis,4-0,British Virgin Islands,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Fri Apr 17 1992,Antigua and Barbuda,2-0,British Virgin Islands,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Fri Apr 17 1992,Saint Kitts and Nevis,10-0,Montserrat,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Sun Apr 19 1992,Barbados,1-2,Trinidad and Tobago,FIFA World Cup qualification,Bridgetown › Barbados
Sun Apr 19 1992,Curaçao,1-1,Antigua and Barbuda,FIFA World Cup qualification,Willemstad › Netherlands Antilles
Sun Apr 19 1992,Singapore,1-1,Malaysia,AFC Asian Cup qualification,Singapore › Singapore
Mon Apr 20 1992,China PR,2-0,Indonesia,AFC Asian Cup qualification,Singapore › Singapore
Wed Apr 22 1992,Belgium,1-0,Cyprus,FIFA World Cup qualification,Brussels › Belgium
Wed Apr 22 1992,Czechoslovakia,1-1,Germany,Friendly,Prague › Czechoslovakia
Wed Apr 22 1992,Singapore,1-2,Indonesia,AFC Asian Cup qualification,Singapore › Singapore
Wed Apr 22 1992,Spain,3-0,Albania,FIFA World Cup qualification,Seville › Spain
Wed Apr 22 1992,Tunisia,0-1,Sweden,Friendly,Tunis › Tunisia
Thu Apr 23 1992,China PR,4-0,Malaysia,AFC Asian Cup qualification,Singapore › Singapore
Fri Apr 24 1992,Indonesia,1-1,Malaysia,AFC Asian Cup qualification,Singapore › Singapore
Sun Apr 26 1992,Antigua and Barbuda,3-0,Curaçao,FIFA World Cup qualification,St. John's › Antigua and Barbuda
Sun Apr 26 1992,Bermuda,1-0,Haiti,FIFA World Cup qualification,Hamilton › Bermuda
Sun Apr 26 1992,Guyana,1-2,Suriname,FIFA World Cup qualification,Georgetown › Guyana
Sun Apr 26 1992,Singapore,0-1,China PR,AFC Asian Cup qualification,Singapore › Singapore
Tue Apr 28 1992,Northern Ireland,2-2,Lithuania,FIFA World Cup qualification,Belfast › Northern Ireland
Tue Apr 28 1992,Switzerland,0-2,Bulgaria,Friendly,Berne › Switzerland
Wed Apr 29 1992,Austria,1-1,Wales,Friendly,Vienna › Austria
Wed Apr 29 1992,Denmark,1-0,Norway,Friendly,Århus › Denmark
Wed Apr 29 1992,El Salvador,1-1,Costa Rica,Friendly,San Salvador › El Salvador
Wed Apr 29 1992,Republic of Ireland,4-1,United States,Friendly,Dublin › Republic of Ireland
Wed Apr 29 1992,Russia,2-2,England,Friendly,Moscow › Russia
Wed Apr 29 1992,Ukraine,1-3,Hungary,Friendly,Uzhhorod › Ukraine
Thu Apr 30 1992,Uruguay,1-0,Brazil,Friendly,Montevideo › Uruguay
Sat May 2 1992,Anguilla,0-3,Cuba,CFU Caribbean Cup qualification,The Valley › Anguilla
Wed May 6 1992,French Guiana,1-1,Guyana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Wed May 6 1992,Romania,7-0,Faroe Islands,FIFA World Cup qualification,Bucharest › Romania
Thu May 7 1992,Sweden,5-0,Poland,Friendly,Solna › Sweden
Fri May 8 1992,Aruba,0-2,French Guiana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Fri May 8 1992,Congo,4-1,Haiti,Friendly,Paris › France
Sat May 9 1992,Congo,1-1,Guadeloupe,Friendly,Paris › France
Sat May 9 1992,Cuba,5-0,Anguilla,CFU Caribbean Cup qualification,Havana › Cuba
Sat May 9 1992,Suriname,3-2,French Guiana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Mon May 11 1992,Iran,7-0,Pakistan,AFC Asian Cup qualification,Calcutta › India
Tue May 12 1992,Hungary,0-1,England,Friendly,Budapest › Hungary
Wed May 13 1992,Greece,1-0,Iceland,FIFA World Cup qualification,Athens › Greece
Wed May 13 1992,Norway,2-0,Faroe Islands,Friendly,Oslo › Norway
Thu May 14 1992,Finland,0-3,Bulgaria,FIFA World Cup qualification,Helsinki › Finland
Thu May 14 1992,Kuwait,0-0,Syria,Friendly,Kuwait City › Kuwait
Thu May 14 1992,United Arab Emirates,1-0,Qatar,Friendly,Abu Dhabi › United Arab Emirates
Fri May 15 1992,India,0-3,Iran,AFC Asian Cup qualification,Calcutta › India
Sun May 17 1992,England,1-1,Brazil,Friendly,London › England
Sun May 17 1992,Qatar,0-0,Kuwait,Friendly,Doha › Qatar
Sun May 17 1992,United Arab Emirates,2-0,Syria,Friendly,Al Ain › United Arab Emirates
Sun May 17 1992,United States,0-1,Scotland,Friendly,Denver › United States
Tue May 19 1992,Austria,2-4,Poland,Friendly,Salzburg › Austria
Tue May 19 1992,Bahrain,0-0,Algeria,Friendly,Manama › Bahrain
Wed May 20 1992,Canada,1-3,Scotland,Friendly,Toronto › Canada
Wed May 20 1992,Moldova,1-1,Lithuania,Friendly,Chişinău › Moldova
Wed May 20 1992,Romania,5-1,Wales,FIFA World Cup qualification,Bucharest › Romania
Wed May 20 1992,United Arab Emirates,0-0,Syria,Friendly,Sharjah › United Arab Emirates
Sat May 23 1992,Jamaica,2-1,Puerto Rico,FIFA World Cup qualification,Kingston › Jamaica
Sun May 24 1992,Guatemala,1-1,Ecuador,Friendly,Guatemala › Guatemala
Sun May 24 1992,Haiti,2-1,Bermuda,FIFA World Cup qualification,Port-au-Prince › Haiti
Sun May 24 1992,Suriname,1-1,Guyana,FIFA World Cup qualification,Paramaribo › Suriname
Tue May 26 1992,Ethiopia,5-1,Sudan,Friendly,Addis Abeba › Ethiopia
Tue May 26 1992,Republic of Ireland,2-0,Albania,FIFA World Cup qualification,Dublin › Republic of Ireland
Tue May 26 1992,Malta,1-0,Latvia,Friendly,Attard › Malta
Wed May 27 1992,Costa Rica,2-1,Ecuador,Friendly,San José › Costa Rica
Wed May 27 1992,Netherlands,3-2,Austria,Friendly,Sittard › Netherlands
Wed May 27 1992,Poland,1-0,Czechoslovakia,Friendly,Jastrzębie-Zdrój › Poland
Wed May 27 1992,Sweden,2-1,Hungary,Friendly,Solna › Sweden
Wed May 27 1992,Switzerland,2-1,France,Friendly,Lausanne › Switzerland
Fri May 29 1992,Qatar,4-2,Syria,AFC Asian Cup qualification,Doha › Qatar
Sat May 30 1992,Germany,1-0,Turkey,Friendly,Gelsenkirchen › Germany
Sat May 30 1992,Netherlands,4-0,Wales,Friendly,Utrecht › Netherlands
Sat May 30 1992,Puerto Rico,0-1,Jamaica,FIFA World Cup qualification,San Juan › Puerto Rico
Sat May 30 1992,United States,3-1,Republic of Ireland,USA Cup,Washington › United States
Sun May 31 1992,Italy,0-0,Portugal,USA Cup,New Haven › United States
Sun May 31 1992,Qatar,4-0,Oman,AFC Asian Cup qualification,Doha › Qatar
Sun May 31 1992,Trinidad and Tobago,3-0,Barbados,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Mon Jun 1 1992,Kazakhstan,1-0,Turkmenistan,Friendly,Almaty › Kazakhstan
Tue Jun 2 1992,Germany,1-1,Northern Ireland,Friendly,Bremen › Germany
Wed Jun 3 1992,Albania,1-0,Lithuania,FIFA World Cup qualification,Tirana › Albania
Wed Jun 3 1992,Argentina,1-0,Wales,Kirin Cup,Gifu › Japan
Wed Jun 3 1992,Denmark,1-1,Russia,Friendly,Brøndby › Denmark
Wed Jun 3 1992,Estonia,1-1,Slovenia,Friendly,Tallinn › Estonia
Wed Jun 3 1992,Faroe Islands,0-3,Belgium,FIFA World Cup qualification,Toftir › Faroe Islands
Wed Jun 3 1992,Finland,1-2,England,Friendly,Helsinki › Finland
Wed Jun 3 1992,Hungary,1-2,Iceland,FIFA World Cup qualification,Budapest › Hungary
Wed Jun 3 1992,North Korea,6-0,Chinese Taipei,AFC Asian Cup qualification,P'yongyang › North Korea
Wed Jun 3 1992,Macau,2-2,Hong Kong,AFC Asian Cup qualification,P'yongyang › North Korea
Wed Jun 3 1992,Norway,0-0,Scotland,Friendly,Oslo › Norway
Wed Jun 3 1992,United States,1-0,Portugal,USA Cup,Chicago › United States
Thu Jun 4 1992,Republic of Ireland,0-2,Italy,USA Cup,Foxborough › United States
Fri Jun 5 1992,France,1-1,Netherlands,Friendly,Lens › France
Fri Jun 5 1992,Hong Kong,0-0,Chinese Taipei,AFC Asian Cup qualification,P'yongyang › North Korea
Fri Jun 5 1992,North Korea,2-0,Macau,AFC Asian Cup qualification,P'yongyang › North Korea
Sat Jun 6 1992,United States,1-1,Italy,USA Cup,Chicago › United States
Sun Jun 7 1992,Guatemala,7-1,Nicaragua,Friendly,Guatemala › Guatemala
Sun Jun 7 1992,Republic of Ireland,2-0,Portugal,USA Cup,Foxborough › United States
Sun Jun 7 1992,Japan,0-1,Wales,Kirin Cup,Matsuyama › Japan
Sun Jun 7 1992,North Korea,0-0,Hong Kong,AFC Asian Cup qualification,P'yongyang › North Korea
Sun Jun 7 1992,Macau,2-0,Chinese Taipei,AFC Asian Cup qualification,P'yongyang › North Korea
Sun Jun 7 1992,New Zealand,3-0,Fiji,FIFA World Cup qualification,Auckland › New Zealand
Wed Jun 10 1992,Sweden,1-1,France,UEFA Euro,Solna › Sweden
Thu Jun 11 1992,Denmark,0-0,England,UEFA Euro,Malmö › Sweden
Fri Jun 12 1992,Netherlands,1-0,Scotland,UEFA Euro,Gothenburg › Sweden
Fri Jun 12 1992,Russia,1-1,Germany,UEFA Euro,Norrköping › Sweden
Sat Jun 13 1992,Canada,3-1,Hong Kong,Friendly,Toronto › Canada
Sat Jun 13 1992,United States,0-1,Australia,Friendly,Orlando › United States
Sun Jun 14 1992,Antigua and Barbuda,0-3,Bermuda,FIFA World Cup qualification,St. John's › Antigua and Barbuda
Sun Jun 14 1992,France,0-0,England,UEFA Euro,Malmö › Sweden
Sun Jun 14 1992,Gabon,1-0,Togo,Friendly,Libreville › Gabon
Sun Jun 14 1992,Guinea-Bissau,3-1,Cape Verde,African Cup of Nations qualification,Bissau › Guinea-Bissau
Sun Jun 14 1992,Lesotho,0-0,Botswana,African Cup of Nations qualification,Maseru › Lesotho
Sun Jun 14 1992,Sweden,1-0,Denmark,UEFA Euro,Solna › Sweden
Mon Jun 15 1992,Netherlands,0-0,Russia,UEFA Euro,Gothenburg › Sweden
Mon Jun 15 1992,Scotland,0-2,Germany,UEFA Euro,Norrköping › Sweden
Tue Jun 16 1992,Faroe Islands,0-2,Cyprus,FIFA World Cup qualification,Toftir › Faroe Islands
Wed Jun 17 1992,France,1-2,Denmark,UEFA Euro,Malmö › Sweden
Wed Jun 17 1992,Sweden,2-1,England,UEFA Euro,Solna › Sweden
Wed Jun 17 1992,Tajikistan,2-2,Uzbekistan,Friendly,Dushanbe › Tajikistan
Thu Jun 18 1992,Argentina,2-0,Australia,Friendly,Buenos Aires › Argentina
Thu Jun 18 1992,Netherlands,3-1,Germany,UEFA Euro,Gothenburg › Sweden
Thu Jun 18 1992,Scotland,3-0,Russia,UEFA Euro,Norrköping › Sweden
Fri Jun 19 1992,Antigua and Barbuda,1-1,Suriname,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Fri Jun 19 1992,South Korea,6-0,Bangladesh,AFC Asian Cup qualification,Bangkok › Thailand
Sat Jun 20 1992,Guadeloupe,0-1,Jamaica,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Sat Jun 20 1992,Mozambique,4-1,Eswatini,Friendly,Maputo › Mozambique
Sun Jun 21 1992,Antigua and Barbuda,1-4,Martinique,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sun Jun 21 1992,Gabon,0-1,Burundi,Friendly,Libreville › Gabon
Sun Jun 21 1992,Sweden,2-3,Germany,UEFA Euro,Solna › Sweden
Sun Jun 21 1992,Thailand,2-1,South Korea,AFC Asian Cup qualification,Bangkok › Thailand
Sun Jun 21 1992,Uruguay,2-0,Australia,Friendly,Montevideo › Uruguay
Mon Jun 22 1992,Cuba,0-0,Jamaica,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Mon Jun 22 1992,Netherlands,2-2,Denmark,UEFA Euro,Gothenburg › Sweden
Tue Jun 23 1992,Thailand,1-0,Bangladesh,AFC Asian Cup qualification,Bangkok › Thailand
Wed Jun 24 1992,Jamaica,1-0,Martinique,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Wed Jun 24 1992,Trinidad and Tobago,1-0,Cuba,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Fri Jun 26 1992,Denmark,2-0,Germany,UEFA Euro,Gothenburg › Sweden
Fri Jun 26 1992,Sudan,1-1,Eritrea,Friendly,Khartoum › Sudan
Sat Jun 27 1992,Cuba,1-1,Martinique,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sat Jun 27 1992,Trinidad and Tobago,3-1,Jamaica,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sat Jun 27 1992,United States,0-0,Ukraine,Friendly,Piscataway › United States
Sat Jun 27 1992,Vanuatu,1-4,New Zealand,FIFA World Cup qualification,Port Vila › Vanuatu
Sun Jun 28 1992,Botswana,0-4,Lesotho,African Cup of Nations qualification,Gaborone › Botswana
Sun Jun 28 1992,Cape Verde,1-0,Guinea-Bissau,African Cup of Nations qualification,Praia › Cape Verde
Sun Jun 28 1992,Chad,0-1,Eritrea,Friendly,Khartoum › Sudan
Sun Jun 28 1992,China PR,2-3,Slovakia,Friendly,Shanghai › China PR
Sun Jun 28 1992,Honduras,4-0,Panama,Friendly,Tegucigalpa › Honduras
Sun Jun 28 1992,Uzbekistan,2-1,Turkmenistan,Friendly,Tashkent › Uzbekistan
Tue Jun 30 1992,Honduras,4-0,Panama,Friendly,San Pedro Sula › Honduras
Tue Jun 30 1992,Sudan,1-0,Chad,Friendly,Khartoum › Sudan
Wed Jul 1 1992,New Zealand,8-0,Vanuatu,FIFA World Cup qualification,Auckland › New Zealand
Fri Jul 3 1992,Kazakhstan,1-0,Libya,Friendly,P'yongyang › North Korea
Sat Jul 4 1992,Bermuda,2-1,Antigua and Barbuda,FIFA World Cup qualification,Hamilton › Bermuda
Sat Jul 4 1992,Uruguay,3-1,Ecuador,Friendly,Montevideo › Uruguay
Sun Jul 5 1992,Australia,1-0,Croatia,Friendly,Melbourne › Australia
Sun Jul 5 1992,Guatemala,2-2,Poland,Friendly,Guatemala › Guatemala
Sun Jul 5 1992,Guinea-Bissau,1-0,Cape Verde,African Cup of Nations qualification,Bissau › Guinea-Bissau
Sun Jul 5 1992,Trinidad and Tobago,1-2,Jamaica,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Mon Jul 6 1992,Malawi,0-0,Zimbabwe,Friendly,Blantyre › Malawi
Tue Jul 7 1992,South Africa,1-0,Cameroon,Friendly,Durban › South Africa
Wed Jul 8 1992,Australia,3-1,Croatia,Friendly,Adelaide › Australia
Wed Jul 8 1992,Malawi,0-0,Zimbabwe,Friendly,Blantyre › Malawi
Thu Jul 9 1992,South Africa,1-2,Cameroon,Friendly,Cape Town › South Africa
Fri Jul 10 1992,Latvia,2-1,Estonia,Baltic Cup,Liepāja › Latvia
Sat Jul 11 1992,Estonia,1-1,Lithuania,Baltic Cup,Liepāja › Latvia
Sat Jul 11 1992,South Africa,2-2,Cameroon,Friendly,Johannesburg › South Africa
Sat Jul 11 1992,Turkmenistan,3-3,Tajikistan,Friendly,Ashgabat › Turkmenistan
Sun Jul 12 1992,Australia,0-0,Croatia,Friendly,Sydney › Australia
Sun Jul 12 1992,Latvia,2-3,Lithuania,Baltic Cup,Liepāja › Latvia
Sun Jul 12 1992,New Caledonia,0-1,Tahiti,Friendly,Nouméa › New Caledonia
Thu Jul 16 1992,Kazakhstan,1-0,Uzbekistan,Friendly,Almaty › Kazakhstan
Fri Jul 17 1992,Solomon Islands,1-1,Tahiti,FIFA World Cup qualification,Honiara › Solomon Islands
Sun Jul 19 1992,Guatemala,0-0,Honduras,FIFA World Cup qualification,Guatemala › Guatemala
Sun Jul 19 1992,Nicaragua,0-5,El Salvador,FIFA World Cup qualification,Managua › Nicaragua
Mon Jul 20 1992,Vanuatu,1-2,Tahiti,Friendly,Port Vila › Vanuatu
Wed Jul 22 1992,Cameroon,0-1,Egypt,Friendly,Yaoundé › Cameroon
Wed Jul 22 1992,New Caledonia,1-2,Tahiti,Friendly,Nouméa › New Caledonia
Thu Jul 23 1992,El Salvador,5-1,Nicaragua,FIFA World Cup qualification,San Salvador › El Salvador
Sat Jul 25 1992,Fiji,2-1,Solomon Islands,Friendly,Port Vila › Vanuatu
Sat Jul 25 1992,Vanuatu,0-1,New Caledonia,Friendly,Port Vila › Vanuatu
Sun Jul 26 1992,El Salvador,1-2,Mexico,Friendly,San Salvador › El Salvador
Sun Jul 26 1992,Honduras,2-0,Guatemala,FIFA World Cup qualification,Tegucigalpa › Honduras
Sun Jul 26 1992,Ivory Coast,2-0,Egypt,Friendly,Abidjan › Ivory Coast
Mon Jul 27 1992,Vanuatu,1-3,Solomon Islands,Friendly,Port Vila › Vanuatu
Tue Jul 28 1992,Fiji,2-2,New Caledonia,Friendly,Port Vila › Vanuatu
Tue Jul 28 1992,Ivory Coast,2-2,Egypt,Friendly,Abidjan › Ivory Coast
Thu Jul 30 1992,New Caledonia,1-0,Solomon Islands,Friendly,Port Vila › Vanuatu
Thu Jul 30 1992,Vanuatu,0-2,Fiji,Friendly,Port Vila › Vanuatu
Fri Jul 31 1992,Brazil,5-0,Mexico,Friendly,Los Angeles › United States
Fri Jul 31 1992,United States,0-1,Colombia,Friendly,Los Angeles › United States
Sat Aug 1 1992,Lesotho,2-0,Namibia,Friendly,Maseru › Lesotho
Sun Aug 2 1992,Lesotho,2-2,Namibia,Friendly,Maseru › Lesotho
Sun Aug 2 1992,Mexico,0-0,Colombia,Friendly,Los Angeles › United States
Sun Aug 2 1992,Uruguay,2-1,Costa Rica,Friendly,Montevideo › Uruguay
Sun Aug 2 1992,United States,0-1,Brazil,Friendly,Los Angeles › United States
Wed Aug 5 1992,Faroe Islands,1-1,Israel,Friendly,Toftir › Faroe Islands
Thu Aug 6 1992,Ecuador,1-1,Costa Rica,Friendly,Guayaquil › Ecuador
Sat Aug 8 1992,Indonesia,1-1,Malaysia,Friendly,Jakarta › Indonesia
Sat Aug 8 1992,Lesotho,1-0,Mauritius,Friendly,Maseru › Lesotho
Sun Aug 9 1992,Iceland,0-2,Israel,Friendly,Reykjavík › Iceland
Sun Aug 9 1992,Lesotho,2-2,Mauritius,Friendly,Maseru › Lesotho
Sun Aug 9 1992,Libya,0-0,Niger,Friendly,Tripoli › Libya
Tue Aug 11 1992,Australia,0-1,Malaysia,Friendly,Jakarta › Indonesia
Wed Aug 12 1992,El Salvador,0-3,Honduras,Friendly,Los Angeles › United States
Wed Aug 12 1992,Latvia,1-2,Lithuania,FIFA World Cup qualification,Riga › Latvia
Wed Aug 12 1992,Libya,0-1,Mali,Friendly,Tripoli › Libya
Fri Aug 14 1992,Algeria,3-1,Guinea-Bissau,African Cup of Nations qualification,Oran › Algeria
Fri Aug 14 1992,Indonesia,0-3,Australia,Friendly,Jakarta › Indonesia
Fri Aug 14 1992,Mali,2-1,Libya,Friendly,Bamako › Mali
Sat Aug 15 1992,Tanzania,2-2,Ghana,African Cup of Nations qualification,Mwanza › Tanzania
Sat Aug 15 1992,Uganda,3-1,Ethiopia,African Cup of Nations qualification,Kampala › Uganda
Sun Aug 16 1992,Benin,1-2,Niger,African Cup of Nations qualification,Cotonou › Benin
Sun Aug 16 1992,Burundi,1-0,Congo,African Cup of Nations qualification,Bujumbura › Burundi
Sun Aug 16 1992,Chad,0-3,Guinea,African Cup of Nations qualification,N'Djamena › Chad
Sun Aug 16 1992,DR Congo,2-0,Mozambique,African Cup of Nations qualification,Kinshasa › Zaïre
Sun Aug 16 1992,Estonia,0-6,Switzerland,FIFA World Cup qualification,Tallinn › Estonia
Sun Aug 16 1992,Gabon,0-0,Cameroon,African Cup of Nations qualification,Libreville › Gabon
Sun Aug 16 1992,Lesotho,2-2,Kenya,African Cup of Nations qualification,Maseru › Lesotho
