Date,Team 1,Score,Team 2,Tournament,City
Sun Jun 16 1929,Sweden,3-2,Denmark,Nordic Championship,Gothenburg › Sweden
Sun Jun 16 1929,Uruguay,1-1,Argentina,Friendly,Montevideo › Uruguay
Tue Jun 18 1929,Norway,4-0,Finland,Nordic Championship,Oslo › Norway
Sun Jun 23 1929,Denmark,2-5,Norway,Nordic Championship,Copenhagen › Denmark
Sun Jun 23 1929,Germany,3-0,Sweden,Friendly,Cologne › Germany
Fri Jun 28 1929,Yugoslavia,3-3,Czechoslovakia,Friendly,Zagreb › Yugoslavia
Sun Jun 30 1929,Bulgaria,1-1,Greece,Friendly,Sofia › Bulgaria
Sun Jul 7 1929,Sweden,4-1,Estonia,Friendly,Landskrona › Sweden
Thu Jul 25 1929,Estonia,1-1,Finland,Friendly,Tallinn › Estonia
Sun Jul 28 1929,Sweden,10-0,Latvia,Friendly,Malmö › Sweden
Wed Aug 14 1929,Latvia,3-1,Lithuania,Baltic Cup,Riga › Latvia
Thu Aug 15 1929,Estonia,5-2,Lithuania,Baltic Cup,Riga › Latvia
Fri Aug 16 1929,Latvia,2-2,Estonia,Baltic Cup,Riga › Latvia
Tue Aug 27 1929,Finland,2-1,Estonia,Friendly,Helsinki › Finland
Sun Sep 8 1929,Czechoslovakia,1-1,Hungary,International Cup,Prague › Czechoslovakia
Sun Sep 15 1929,Austria,2-1,Czechoslovakia,Friendly,Vienna › Austria
Sun Sep 15 1929,Bulgaria,2-3,Romania,Friendly,Sofia › Bulgaria
Sun Sep 15 1929,Finland,3-1,Latvia,Friendly,Helsinki › Finland
Wed Sep 18 1929,Estonia,4-1,Latvia,Friendly,Tallinn › Estonia
Fri Sep 20 1929,Uruguay,2-1,Argentina,Copa Newton,Montevideo › Uruguay
Sat Sep 28 1929,Argentina,0-0,Uruguay,Copa Lipton,Buenos Aires › Argentina
Sun Sep 29 1929,Norway,2-1,Sweden,Nordic Championship,Oslo › Norway
Sun Oct 6 1929,Czechoslovakia,5-0,Switzerland,International Cup,Prague › Czechoslovakia
Sun Oct 6 1929,Hungary,2-1,Austria,Friendly,Budapest › Hungary
Sun Oct 6 1929,Romania,2-1,Yugoslavia,Balkan Cup,Bucharest › Romania
Sun Oct 13 1929,Denmark,8-0,Finland,Nordic Championship,Copenhagen › Denmark
Sat Oct 19 1929,Northern Ireland,0-3,England,British Championship,Belfast › Northern Ireland
Sun Oct 20 1929,Germany,4-0,Finland,Friendly,Altona › Germany
Sat Oct 26 1929,Trinidad and Tobago,0-0,Guyana,Friendly,Port of Spain › Trinidad and Tobago
Sat Oct 26 1929,Wales,2-4,Scotland,British Championship,Cardiff › Wales
Sun Oct 27 1929,Switzerland,1-3,Austria,International Cup,Berne › Switzerland
Mon Oct 28 1929,Czechoslovakia,4-3,Yugoslavia,Friendly,Prague › Czechoslovakia
Fri Nov 1 1929,Paraguay,3-0,Uruguay,Copa América,Buenos Aires › Argentina
Sat Nov 2 1929,Trinidad and Tobago,0-1,Guyana,Friendly,Port of Spain › Trinidad and Tobago
Sun Nov 3 1929,Argentina,3-0,Peru,Copa América,Buenos Aires › Argentina
Sun Nov 3 1929,Netherlands,1-4,Norway,Friendly,Amsterdam › Netherlands
Sun Nov 3 1929,Trinidad and Tobago,3-1,Guyana,Friendly,Port of Spain › Trinidad and Tobago
Sun Nov 10 1929,Argentina,4-1,Paraguay,Copa América,Buenos Aires › Argentina
Mon Nov 11 1929,Peru,1-4,Uruguay,Copa América,Buenos Aires › Argentina
Mon Nov 11 1929,Trinidad and Tobago,1-1,Guyana,Friendly,Port of Spain › Trinidad and Tobago
Tue Nov 12 1929,Trinidad and Tobago,0-1,Guyana,Friendly,Port of Spain › Trinidad and Tobago
Sat Nov 16 1929,Paraguay,5-0,Peru,Copa América,Avellaneda › Argentina
Sun Nov 17 1929,Argentina,2-0,Uruguay,Copa América,Buenos Aires › Argentina
Wed Nov 20 1929,England,6-0,Wales,British Championship,London › England
Sun Dec 1 1929,Italy,6-1,Portugal,Friendly,Milan › Italy
