Date,Team 1,Score,Team 2,Tournament,City
Mon Jan 2 1984,Gambia,2-2,Senegal,Friendly,Banjul › Gambia
Mon Jan 2 1984,Mauritania,0-1,Sierra Leone,Friendly,Banjul › Gambia
Wed Jan 4 1984,Gambia,1-0,Sierra Leone,Friendly,Bakau › Gambia
Wed Jan 4 1984,Mauritania,0-2,Senegal,Friendly,Banjul › Gambia
Sun Jan 8 1984,Ivory Coast,1-0,Sierra Leone,Friendly,Yamoussoukro › Ivory Coast
Wed Jan 11 1984,India,1-2,Poland,Nehru Cup,Calcutta › India
Sat Jan 14 1984,India,0-1,Argentina,Nehru Cup,Calcutta › India
Sun Jan 15 1984,China PR,0-1,Poland,Nehru Cup,Calcutta › India
Sun Jan 15 1984,Ivory Coast,3-3,Morocco,Friendly,Abidjan › Ivory Coast
Tue Jan 17 1984,Argentina,1-1,Poland,Nehru Cup,Calcutta › India
Tue Jan 17 1984,Gambia,1-0,Guinea,Friendly,Banjul › Gambia
Wed Jan 18 1984,Senegal,1-0,Guinea,Friendly,Dakar › Senegal
Wed Jan 18 1984,Spain,0-1,Hungary,Friendly,Cádiz › Spain
Fri Jan 20 1984,Argentina,0-1,China PR,Nehru Cup,Calcutta › India
Fri Jan 20 1984,Egypt,1-0,Turkey,Friendly,Cairo › Egypt
Sun Jan 22 1984,Egypt,0-1,Turkey,Friendly,Port Said › Egypt
Sun Jan 22 1984,Ivory Coast,3-0,Guinea,Friendly,Abidjan › Ivory Coast
Wed Jan 25 1984,India,0-3,China PR,Nehru Cup,Calcutta › India
Fri Jan 27 1984,China PR,0-1,Poland,Nehru Cup,Calcutta › India
Sun Jan 29 1984,Gambia,0-1,Ghana,Friendly,Banjul › Gambia
Sun Jan 29 1984,Ivory Coast,4-1,Mali,Friendly,Abidjan › Ivory Coast
Sun Jan 29 1984,Liberia,0-0,Senegal,Friendly,Abidjan › Ivory Coast
Tue Jan 31 1984,Guinea,1-2,Ghana,Friendly,Conakry › Guinea
Tue Jan 31 1984,Ivory Coast,1-0,Senegal,Friendly,Abidjan › Ivory Coast
Tue Jan 31 1984,Liberia,2-2,Mali,Friendly,Abidjan › Ivory Coast
Thu Feb 2 1984,Ivory Coast,4-1,Liberia,Friendly,Abidjan › Ivory Coast
Thu Feb 2 1984,Mali,1-1,Senegal,Friendly,Abidjan › Ivory Coast
Sat Feb 4 1984,Italy,5-0,Mexico,Friendly,Rome › Italy
Sun Feb 5 1984,Ivory Coast,4-3,Senegal,Friendly,Abidjan › Ivory Coast
Sun Feb 5 1984,Liberia,0-1,Mali,Friendly,Abidjan › Ivory Coast
Sun Feb 5 1984,Morocco,1-1,Bulgaria,Friendly,Casablanca › Morocco
Tue Feb 7 1984,Algeria,1-1,Romania,Friendly,Algiers › Algeria
Wed Feb 8 1984,Congo,2-3,Ivory Coast,Friendly,Brazzaville › Congo
Wed Feb 8 1984,Gambia,2-2,Guinea,Amílcar Cabral Cup,Freetown › Sierra Leone
Wed Feb 8 1984,Sierra Leone,2-0,Cape Verde,Amílcar Cabral Cup,Freetown › Sierra Leone
Thu Feb 9 1984,Guinea-Bissau,2-3,Senegal,Amílcar Cabral Cup,Freetown › Sierra Leone
Thu Feb 9 1984,Mali,1-0,Mauritania,Amílcar Cabral Cup,Freetown › Sierra Leone
Fri Feb 10 1984,Cape Verde,1-1,Guinea,Amílcar Cabral Cup,Freetown › Sierra Leone
Fri Feb 10 1984,Sierra Leone,1-0,Gambia,Amílcar Cabral Cup,Freetown › Sierra Leone
Sat Feb 11 1984,Guinea-Bissau,2-1,Mauritania,Amílcar Cabral Cup,Freetown › Sierra Leone
Sat Feb 11 1984,Mali,1-0,Senegal,Amílcar Cabral Cup,Freetown › Sierra Leone
Sun Feb 12 1984,Cape Verde,0-2,Gambia,Amílcar Cabral Cup,Freetown › Sierra Leone
Sun Feb 12 1984,Malawi,1-0,Zambia,Friendly,Blantyre › Malawi
Sun Feb 12 1984,Sierra Leone,0-0,Guinea,Amílcar Cabral Cup,Freetown › Sierra Leone
Mon Feb 13 1984,Guinea-Bissau,1-0,Mali,Amílcar Cabral Cup,Freetown › Sierra Leone
Mon Feb 13 1984,Mauritania,0-6,Senegal,Amílcar Cabral Cup,Freetown › Sierra Leone
Wed Feb 15 1984,Bulgaria,2-3,Germany,Friendly,Varna › Bulgaria
Wed Feb 15 1984,Gambia,0-1,Senegal,Amílcar Cabral Cup,Freetown › Sierra Leone
Wed Feb 15 1984,Greece,1-3,German DR,Friendly,Athens › Greece
Wed Feb 15 1984,Malawi,0-0,Zambia,Friendly,Blantyre › Malawi
Wed Feb 15 1984,Togo,2-1,Ghana,Friendly,Lomé › Togo
Thu Feb 16 1984,Sierra Leone,0-0,Mali,Amílcar Cabral Cup,Freetown › Sierra Leone
Sat Feb 18 1984,Gambia,0-2,Mali,Amílcar Cabral Cup,Freetown › Sierra Leone
Sun Feb 19 1984,Gabon,1-1,Togo,Friendly,Libreville › Gabon
Sun Feb 19 1984,Sierra Leone,0-0,Senegal,Amílcar Cabral Cup,Freetown › Sierra Leone
Tue Feb 21 1984,Saudi Arabia,4-2,Algeria,Friendly,Riyadh › Saudi Arabia
Sun Feb 26 1984,Peru,1-3,Honduras,Friendly,Lima › Peru
Mon Feb 27 1984,Egypt,1-2,Iraq,Friendly,Cairo › Egypt
Tue Feb 28 1984,Scotland,2-1,Wales,British Championship,Glasgow › Scotland
Wed Feb 29 1984,Belgium,0-1,Germany,Friendly,Brussels › Belgium
Wed Feb 29 1984,Egypt,0-0,Iraq,Friendly,Cairo › Egypt
Wed Feb 29 1984,France,2-0,England,Friendly,Paris › France
Wed Feb 29 1984,Luxembourg,0-1,Spain,Friendly,Luxembourg › Luxembourg
Sat Mar 3 1984,Turkey,1-2,Italy,Friendly,Istanbul › Turkey
Sun Mar 4 1984,Cameroon,0-1,Egypt,African Cup of Nations,Abidjan › Ivory Coast
Sun Mar 4 1984,Ivory Coast,3-0,Togo,African Cup of Nations,Abidjan › Ivory Coast
Mon Mar 5 1984,Algeria,3-0,Malawi,African Cup of Nations,Bouaké › Ivory Coast
Mon Mar 5 1984,Ghana,1-2,Nigeria,African Cup of Nations,Bouaké › Ivory Coast
Tue Mar 6 1984,Brunei,1-7,Japan,Friendly,Bandar Seri Begawan › Brunei
Wed Mar 7 1984,Cameroon,4-1,Togo,African Cup of Nations,Abidjan › Ivory Coast
Wed Mar 7 1984,Ivory Coast,1-2,Egypt,African Cup of Nations,Abidjan › Ivory Coast
Wed Mar 7 1984,Romania,2-0,Greece,Friendly,Craiova › Romania
Thu Mar 8 1984,Algeria,2-0,Ghana,African Cup of Nations,Bouaké › Ivory Coast
Thu Mar 8 1984,Malawi,2-2,Nigeria,African Cup of Nations,Bouaké › Ivory Coast
Fri Mar 9 1984,Kuwait,1-0,Finland,Friendly,Kuwait City › Kuwait
Fri Mar 9 1984,Oman,0-1,Bahrain,Gulf Cup,Muscat › Oman
Sat Mar 10 1984,Egypt,0-0,Togo,African Cup of Nations,Abidjan › Ivory Coast
Sat Mar 10 1984,Ivory Coast,0-2,Cameroon,African Cup of Nations,Abidjan › Ivory Coast
Sat Mar 10 1984,Kuwait,0-2,United Arab Emirates,Gulf Cup,Muscat › Oman
Sat Mar 10 1984,Saudi Arabia,1-2,Qatar,Gulf Cup,Muscat › Oman
Sun Mar 11 1984,Algeria,0-0,Nigeria,African Cup of Nations,Bouaké › Ivory Coast
Sun Mar 11 1984,Ghana,1-0,Malawi,African Cup of Nations,Bouaké › Ivory Coast
Sun Mar 11 1984,Luxembourg,1-3,Turkey,Friendly,Esch-sur-Alzette › Luxembourg
Sun Mar 11 1984,Oman,1-2,Iraq,Gulf Cup,Muscat › Oman
Mon Mar 12 1984,Bahrain,0-1,Kuwait,Gulf Cup,Muscat › Oman
Tue Mar 13 1984,Panama,1-1,Cuba,Friendly,Panama City › Panama
Tue Mar 13 1984,Qatar,0-1,United Arab Emirates,Gulf Cup,Muscat › Oman
Wed Mar 14 1984,Algeria,0-0,Cameroon,African Cup of Nations,Bouaké › Ivory Coast
Wed Mar 14 1984,Egypt,2-2,Nigeria,African Cup of Nations,Abidjan › Ivory Coast
Wed Mar 14 1984,Netherlands,6-0,Denmark,Friendly,Amsterdam › Netherlands
Thu Mar 15 1984,Iraq,0-0,United Arab Emirates,Gulf Cup,Muscat › Oman
Thu Mar 15 1984,Oman,1-3,Saudi Arabia,Gulf Cup,Muscat › Oman
Fri Mar 16 1984,Kuwait,1-2,Qatar,Gulf Cup,Muscat › Oman
Sat Mar 17 1984,Algeria,3-1,Egypt,African Cup of Nations,Abidjan › Ivory Coast
Sat Mar 17 1984,Iraq,4-0,Saudi Arabia,Gulf Cup,Muscat › Oman
Sun Mar 18 1984,Bahrain,1-1,United Arab Emirates,Gulf Cup,Muscat › Oman
Sun Mar 18 1984,Cameroon,3-1,Nigeria,African Cup of Nations,Abidjan › Ivory Coast
Sun Mar 18 1984,Oman,0-2,Qatar,Gulf Cup,Muscat › Oman
Sun Mar 18 1984,Panama,0-1,Cuba,Friendly,Panama City › Panama
Tue Mar 20 1984,Bahrain,0-1,Iraq,Gulf Cup,Muscat › Oman
Tue Mar 20 1984,Saudi Arabia,1-1,Kuwait,Gulf Cup,Muscat › Oman
Wed Mar 21 1984,Oman,1-1,United Arab Emirates,Gulf Cup,Muscat › Oman
Thu Mar 22 1984,Bahrain,1-1,Qatar,Gulf Cup,Muscat › Oman
Thu Mar 22 1984,Iraq,3-1,Kuwait,Gulf Cup,Muscat › Oman
Fri Mar 23 1984,Djibouti,0-2,Ethiopia,Friendly,Djibouti › Djibouti
Fri Mar 23 1984,Saudi Arabia,2-0,United Arab Emirates,Gulf Cup,Muscat › Oman
Sat Mar 24 1984,Panama,1-1,Costa Rica,Friendly,Panama City › Panama
Sun Mar 25 1984,Iraq,1-2,Qatar,Gulf Cup,Muscat › Oman
Sun Mar 25 1984,Oman,0-0,Kuwait,Gulf Cup,Muscat › Oman
Mon Mar 26 1984,Bahrain,0-2,Saudi Arabia,Gulf Cup,Muscat › Oman
Tue Mar 27 1984,Switzerland,1-1,Poland,Friendly,Zürich › Switzerland
Wed Mar 28 1984,France,1-0,Austria,Friendly,Bordeaux › France
