Date,Team 1,Score,Team 2,Tournament,City
Wed Jun 15 1955,Sweden,4-1,Romania,Friendly,Gothenburg › Sweden
Sat Jun 18 1955,El Salvador,2-2,Honduras,Friendly,San Salvador › El Salvador
Sun Jun 19 1955,Denmark,2-1,Finland,Nordic Championship,Copenhagen › Denmark
Sun Jun 19 1955,El Salvador,0-0,Honduras,Friendly,San Salvador › El Salvador
Sun Jun 19 1955,Switzerland,0-3,Spain,Friendly,Geneva › Switzerland
Sun Jun 26 1955,Bulgaria,1-1,Poland,Friendly,Sofia › Bulgaria
Sun Jun 26 1955,Sweden,0-6,Russia,Friendly,Solna › Sweden
Sun Jun 26 1955,Yugoslavia,0-0,Switzerland,International Cup,Belgrade › Yugoslavia
Sun Jul 3 1955,Iceland,0-4,Denmark,Friendly,Reykjavík › Iceland
Thu Jul 7 1955,Réunion,1-3,Mauritius,Friendly,Saint-Pierre › Réunion
Sun Jul 10 1955,Réunion,2-4,Madagascar,Friendly,Saint-Pierre › Réunion
Tue Jul 12 1955,Tahiti,1-1,New Caledonia,Friendly,Papeete › French Polynesia
Thu Jul 14 1955,Madagascar,2-1,Mauritius,Friendly,Saint-Pierre › Réunion
Sun Jul 24 1955,Costa Rica,9-1,Guatemala,Friendly,San José › Costa Rica
Sun Jul 31 1955,Guatemala,3-1,Costa Rica,Friendly,Guatemala › Guatemala
Sun Aug 14 1955,Costa Rica,3-2,Aruba,CCCF Championship,Tegucigalpa › Honduras
Sun Aug 14 1955,Finland,1-3,Norway,Nordic Championship,Helsinki › Finland
Sun Aug 14 1955,Honduras,3-0,Cuba,CCCF Championship,Tegucigalpa › Honduras
Mon Aug 15 1955,Guatemala,2-3,El Salvador,CCCF Championship,Tegucigalpa › Honduras
Tue Aug 16 1955,Costa Rica,6-0,Cuba,CCCF Championship,Tegucigalpa › Honduras
Tue Aug 16 1955,Curaçao,2-1,Aruba,CCCF Championship,Tegucigalpa › Honduras
Wed Aug 17 1955,Honduras,3-1,El Salvador,CCCF Championship,Tegucigalpa › Honduras
Thu Aug 18 1955,Guatemala,4-1,Curaçao,CCCF Championship,Tegucigalpa › Honduras
Fri Aug 19 1955,Aruba,4-1,Cuba,CCCF Championship,Tegucigalpa › Honduras
Fri Aug 19 1955,Costa Rica,4-0,El Salvador,CCCF Championship,Tegucigalpa › Honduras
Sat Aug 20 1955,El Salvador,2-1,Cuba,CCCF Championship,Tegucigalpa › Honduras
Sat Aug 20 1955,Honduras,0-2,Curaçao,CCCF Championship,Tegucigalpa › Honduras
Sun Aug 21 1955,Guatemala,0-2,Costa Rica,CCCF Championship,Tegucigalpa › Honduras
Sun Aug 21 1955,Russia,3-2,Germany,Friendly,Moscow › Soviet Union
Mon Aug 22 1955,Honduras,1-1,Aruba,CCCF Championship,Tegucigalpa › Honduras
Wed Aug 24 1955,Costa Rica,2-1,Curaçao,CCCF Championship,Tegucigalpa › Honduras
Wed Aug 24 1955,El Salvador,2-0,Aruba,CCCF Championship,Tegucigalpa › Honduras
Thu Aug 25 1955,Iceland,3-2,United States,Friendly,Reykjavík › Iceland
Fri Aug 26 1955,Curaçao,3-0,El Salvador,CCCF Championship,Tegucigalpa › Honduras
Sun Aug 28 1955,Curaçao,2-0,Cuba,CCCF Championship,Tegucigalpa › Honduras
Sun Aug 28 1955,Honduras,1-2,Costa Rica,CCCF Championship,Tegucigalpa › Honduras
Sun Aug 28 1955,Sweden,3-0,Finland,Nordic Championship,Helsingborg › Sweden
Sat Sep 3 1955,Australia,0-3,South Africa,Friendly,Brisbane › Australia
Sat Sep 10 1955,Australia,0-2,South Africa,Friendly,Melbourne › Australia
Sun Sep 11 1955,Finland,1-3,Poland,Friendly,Helsinki › Finland
Sun Sep 11 1955,Norway,1-1,Denmark,Nordic Championship,Oslo › Norway
Fri Sep 16 1955,Russia,11-1,India,Friendly,Moscow › Soviet Union
Sat Sep 17 1955,Australia,0-8,South Africa,Friendly,Adelaide › Australia
Sat Sep 17 1955,Switzerland,4-5,Hungary,International Cup,Lausanne › Switzerland
Sun Sep 18 1955,Brazil,1-1,Chile,Copa Bernardo O'Higgins,Rio de Janeiro › Brazil
Sun Sep 18 1955,Romania,2-3,German DR,Friendly,Bucharest › Romania
Tue Sep 20 1955,Brazil,2-1,Chile,Copa Bernardo O'Higgins,São Paulo › Brazil
Sat Sep 24 1955,Australia,0-6,South Africa,Friendly,Sydney › Australia
Sun Sep 25 1955,Czechoslovakia,5-2,Belgium,Friendly,Prague › Czechoslovakia
Sun Sep 25 1955,Hungary,1-1,Russia,Friendly,Budapest › Hungary
Sun Sep 25 1955,Sweden,1-1,Norway,Nordic Championship,Solna › Sweden
Sun Sep 25 1955,Yugoslavia,3-1,Germany,Friendly,Belgrade › Yugoslavia
Wed Sep 28 1955,Romania,1-0,Belgium,Friendly,Bucharest › Romania
Sat Oct 1 1955,Australia,1-4,South Africa,Friendly,Newcastle › Australia
Sun Oct 2 1955,Czechoslovakia,1-3,Hungary,International Cup,Prague › Czechoslovakia
Sun Oct 2 1955,Denmark,1-5,England,Friendly,Copenhagen › Denmark
Sat Oct 8 1955,Northern Ireland,2-1,Scotland,British Championship,Belfast › Northern Ireland
Sun Oct 9 1955,Japan,0-0,Burma,Friendly,Tokyo › Japan
Sun Oct 9 1955,Romania,1-1,Bulgaria,Friendly,Bucharest › Romania
Sun Oct 9 1955,Switzerland,1-2,France,Friendly,Basel › Switzerland
Tue Oct 11 1955,Kenya,0-1,Uganda,Friendly,Dar es Salaam › Tanganyika
Thu Oct 13 1955,Kenya,8-0,Zanzibar,Friendly,Dar es Salaam › Tanganyika
Sat Oct 15 1955,Tanzania,1-5,Uganda,Friendly,Dar es Salaam › Tanganyika
Sun Oct 16 1955,Denmark,3-3,Sweden,Nordic Championship,Copenhagen › Denmark
Sun Oct 16 1955,Hungary,6-1,Austria,International Cup,Budapest › Hungary
Sun Oct 16 1955,Netherlands,2-2,Belgium,Friendly,Rotterdam › Netherlands
Wed Oct 19 1955,Republic of Ireland,1-4,Yugoslavia,Friendly,Dublin › Republic of Ireland
Sat Oct 22 1955,Wales,2-1,England,British Championship,Cardiff › Wales
Sun Oct 23 1955,Russia,2-2,France,Friendly,Moscow › Soviet Union
Sun Oct 30 1955,Austria,2-1,Yugoslavia,International Cup,Vienna › Austria
Sun Oct 30 1955,Ghana,7-0,Nigeria,Friendly,Accra › Gold Coast
Wed Nov 2 1955,England,3-0,Northern Ireland,British Championship,London › England
Sun Nov 6 1955,Netherlands,3-0,Norway,Friendly,Amsterdam › Netherlands
Wed Nov 9 1955,Scotland,2-0,Wales,British Championship,Glasgow › Scotland
Fri Nov 11 1955,France,1-1,Yugoslavia,Friendly,Colombes › France
Sun Nov 13 1955,Brazil,3-0,Paraguay,Copa Oswaldo Cruz,Rio de Janeiro › Brazil
Sun Nov 13 1955,Bulgaria,3-0,Czechoslovakia,Friendly,Sofia › Bulgaria
Sun Nov 13 1955,Hungary,4-2,Sweden,Friendly,Budapest › Hungary
Wed Nov 16 1955,Germany,2-0,Norway,Friendly,Karlsruhe › Germany
Wed Nov 16 1955,Saarland,1-2,Netherlands,Friendly,Saarbrücken › Saarland
Thu Nov 17 1955,Brazil,3-3,Paraguay,Copa Oswaldo Cruz,Rio de Janeiro › Brazil
Sun Nov 20 1955,German DR,1-0,Bulgaria,Friendly,Berlin › German DR
Sun Nov 20 1955,Portugal,2-6,Sweden,Friendly,Oeiras › Portugal
Wed Nov 23 1955,Wales,1-2,Austria,Friendly,Wrexham › Wales
Sun Nov 27 1955,Hungary,2-0,Italy,International Cup,Budapest › Hungary
Sun Nov 27 1955,Republic of Ireland,2-2,Spain,Friendly,Dublin › Republic of Ireland
Wed Nov 30 1955,England,4-1,Spain,Friendly,London › England
Wed Dec 14 1955,Suriname,5-2,Trinidad and Tobago,Friendly,Paramaribo › Suriname
Fri Dec 16 1955,Suriname,3-1,Trinidad and Tobago,Friendly,Paramaribo › Suriname
Sat Dec 17 1955,Pakistan,4-2,Burma,Friendly,Dhaka › Pakistan
Sun Dec 18 1955,Italy,2-1,Germany,Friendly,Rome › Italy
Sun Dec 18 1955,Sri Lanka,3-4,India,Friendly,Dhaka › Pakistan
Sun Dec 18 1955,Suriname,3-0,Trinidad and Tobago,Friendly,Paramaribo › Suriname
Sun Dec 18 1955,Turkey,3-1,Portugal,Friendly,Istanbul › Turkey
Thu Dec 22 1955,Burma,1-2,India,Friendly,Dhaka › Pakistan
Fri Dec 23 1955,Egypt,0-4,Portugal,Friendly,Cairo › Egypt
Sun Dec 25 1955,Belgium,2-1,France,Friendly,Brussels › Belgium
Sun Dec 25 1955,Burma,3-1,Sri Lanka,Friendly,Dhaka › Pakistan
