Date,Team 1,Score,Team 2,Tournament,City
Wed Feb 2 1994,Mexico,1-4,Russia,Friendly,Oakland › United States
Wed Feb 2 1994,United Arab Emirates,0-1,Slovakia,United Arab Emirates Friendship Tournament,Sharjah › United Arab Emirates
Fri Feb 4 1994,Egypt,1-0,Slovakia,United Arab Emirates Friendship Tournament,Sharjah › United Arab Emirates
Fri Feb 4 1994,Oman,1-0,Kenya,Friendly,Muscat › Oman
Fri Feb 4 1994,United Arab Emirates,1-1,Morocco,United Arab Emirates Friendship Tournament,Sharjah › United Arab Emirates
Sun Feb 6 1994,Morocco,2-1,Slovakia,United Arab Emirates Friendship Tournament,Sharjah › United Arab Emirates
Sun Feb 6 1994,Oman,2-0,Kenya,Friendly,Muscat › Oman
Sun Feb 6 1994,Saudi Arabia,1-1,Colombia,Friendly,Jeddah › Saudi Arabia
Sun Feb 6 1994,United Arab Emirates,0-1,Egypt,United Arab Emirates Friendship Tournament,Dubai › United Arab Emirates
Mon Feb 7 1994,Gambia,0-0,Senegal,Friendly,Banjul › Gambia
Tue Feb 8 1994,Georgia,0-1,Slovenia,Malta International Tournament,Attard › Malta
Tue Feb 8 1994,Malta,1-1,Tunisia,Malta International Tournament,Attard › Malta
Wed Feb 9 1994,Spain,1-1,Poland,Friendly,Santa Cruz de Tenerife › Spain
Thu Feb 10 1994,Malta,0-1,Georgia,Malta International Tournament,Attard › Malta
Thu Feb 10 1994,Slovenia,2-2,Tunisia,Malta International Tournament,Attard › Malta
Sat Feb 12 1994,Georgia,2-0,Tunisia,Malta International Tournament,Attard › Malta
Sat Feb 12 1994,Malawi,0-3,Zambia,Friendly,Blantyre › Malawi
Sat Feb 12 1994,Malta,0-1,Slovenia,Malta International Tournament,Attard › Malta
Sun Feb 13 1994,Malawi,0-2,Zambia,Friendly,Blantyre › Malawi
Sun Feb 13 1994,Romania,2-1,United States,Lunar New Year Cup,Kowloon › Hong Kong
Wed Feb 16 1994,Italy,0-1,France,Friendly,Naples › Italy
Wed Feb 16 1994,South Korea,1-2,Romania,Friendly,Changwon › South Korea
Wed Feb 16 1994,Malta,1-0,Belgium,Friendly,Attard › Malta
Fri Feb 18 1994,Colombia,0-0,Sweden,Friendly,Miami › United States
Fri Feb 18 1994,United States,1-1,Bolivia,Friendly,Miami › United States
Sun Feb 20 1994,Bolivia,0-2,Colombia,Friendly,Miami › United States
Sun Feb 20 1994,United States,1-3,Sweden,Friendly,Miami › United States
Wed Feb 23 1994,Dominica,3-2,Antigua and Barbuda,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Wed Feb 23 1994,Israel,2-0,Georgia,Friendly,Ashdod › Israel
Wed Feb 23 1994,Mali,0-0,Ghana,Friendly,Bamako › Mali
Wed Feb 23 1994,Morocco,0-0,Finland,Friendly,Casablanca › Morocco
Wed Feb 23 1994,Saint Kitts and Nevis,9-1,Montserrat,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Wed Feb 23 1994,Turkey,1-4,Czech Republic,Friendly,Istanbul › Turkey
Thu Feb 24 1994,Mexico,2-1,Sweden,Friendly,Fresno › United States
Fri Feb 25 1994,Antigua and Barbuda,8-0,Montserrat,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Fri Feb 25 1994,Saint Kitts and Nevis,2-3,Dominica,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Sat Feb 26 1994,Colombia,2-2,South Korea,Friendly,Monterey Park › United States
Sat Feb 26 1994,Zimbabwe,2-2,Zambia,Friendly,Harare › Zimbabwe
Sun Feb 27 1994,Gabon,0-0,Senegal,Friendly,Moanda › Gabon
Wed Mar 2 1994,Cayman Islands,5-0,British Virgin Islands,CFU Caribbean Cup qualification,George Town › Cayman Islands
Wed Mar 2 1994,Jamaica,3-2,Sint Maarten,CFU Caribbean Cup qualification,George Town › Cayman Islands
Wed Mar 2 1994,Mexico,0-0,Colombia,Friendly,Mexico City › Mexico
Fri Mar 4 1994,Cayman Islands,5-0,Sint Maarten,CFU Caribbean Cup qualification,George Town › Cayman Islands
Fri Mar 4 1994,Guadeloupe,9-0,Anguilla,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Fri Mar 4 1994,Jamaica,12-0,British Virgin Islands,CFU Caribbean Cup qualification,George Town › Cayman Islands
Sat Mar 5 1994,United States,1-0,South Korea,Friendly,Monterey Park › United States
Sun Mar 6 1994,Cayman Islands,3-2,Jamaica,CFU Caribbean Cup qualification,West Bay › Cayman Islands
Sun Mar 6 1994,Sint Maarten,3-0,British Virgin Islands,CFU Caribbean Cup qualification,George Town › Cayman Islands
Sun Mar 6 1994,Saint Vincent and the Grenadines,2-0,Anguilla,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Wed Mar 9 1994,Cyprus,2-0,Estonia,Friendly,Paralímni › Cyprus
Wed Mar 9 1994,England,1-0,Denmark,Friendly,London › England
Wed Mar 9 1994,Hungary,1-2,Switzerland,Friendly,Budapest › Hungary
Wed Mar 9 1994,Nigeria,0-0,Ghana,Friendly,Lagos › Nigeria
Wed Mar 9 1994,Wales,1-3,Norway,Friendly,Cardiff › Wales
Thu Mar 10 1994,Dominican Republic,0-1,Haiti,CFU Caribbean Cup qualification,Santo Domingo › Dominican Republic
Sat Mar 12 1994,Congo,2-1,DR Congo,Friendly,Brazzaville › Congo
Sat Mar 12 1994,United States,1-1,South Korea,Friendly,Fullerton › United States
Sat Mar 12 1994,Zambia,2-1,Zimbabwe,Friendly,Lusaka › Zambia
Tue Mar 15 1994,Gabon,2-1,DR Congo,Friendly,Libreville › Gabon
Tue Mar 15 1994,Israel,1-0,Ukraine,Friendly,Haifa › Israel
Wed Mar 16 1994,Egypt,0-0,Cameroon,Friendly,Cairo › Egypt
Thu Mar 17 1994,Tunisia,4-2,Niger,Friendly,Tunis › Tunisia
Sat Mar 19 1994,Angola,2-1,Gabon,Friendly,Luanda › Angola
Tue Mar 22 1994,France,3-1,Chile,Friendly,Lyon › France
Wed Mar 23 1994,Austria,1-1,Hungary,Friendly,Linz › Austria
Wed Mar 23 1994,Brazil,2-0,Argentina,Friendly,Recife › Brazil
Wed Mar 23 1994,Germany,2-1,Italy,Friendly,Stuttgart › Germany
Wed Mar 23 1994,Greece,0-0,Poland,Friendly,Salonica › Greece
Wed Mar 23 1994,Republic of Ireland,0-0,Russia,Friendly,Dublin › Republic of Ireland
Wed Mar 23 1994,Luxembourg,1-2,Morocco,Friendly,Luxembourg › Luxembourg
Wed Mar 23 1994,North Macedonia,2-0,Slovenia,Friendly,Skopje › North Macedonia
Wed Mar 23 1994,Northern Ireland,2-0,Romania,Friendly,Belfast › Northern Ireland
Wed Mar 23 1994,Scotland,0-1,Netherlands,Friendly,Glasgow › Scotland
Wed Mar 23 1994,Spain,0-2,Croatia,Friendly,Valencia › Spain
Sat Mar 26 1994,Nigeria,3-0,Gabon,African Cup of Nations,Tunis › Tunisia
Sat Mar 26 1994,Saudi Arabia,0-2,Chile,Friendly,Riyadh › Saudi Arabia
Sat Mar 26 1994,Tunisia,0-2,Mali,African Cup of Nations,Tunis › Tunisia
Sat Mar 26 1994,United States,2-2,Bolivia,Friendly,Dallas › United States
Sun Mar 27 1994,Ghana,1-0,Guinea,African Cup of Nations,Sousse › Tunisia
Sun Mar 27 1994,Ivory Coast,4-0,Sierra Leone,African Cup of Nations,Sousse › Tunisia
Mon Mar 28 1994,Egypt,4-0,Gabon,African Cup of Nations,Tunis › Tunisia
Mon Mar 28 1994,Mali,0-1,DR Congo,African Cup of Nations,Tunis › Tunisia
Tue Mar 29 1994,Senegal,2-1,Guinea,African Cup of Nations,Sousse › Tunisia
Tue Mar 29 1994,Zambia,0-0,Sierra Leone,African Cup of Nations,Sousse › Tunisia
Wed Mar 30 1994,Malta,1-2,Slovakia,Friendly,Attard › Malta
Wed Mar 30 1994,Nigeria,0-0,Egypt,African Cup of Nations,Tunis › Tunisia
Wed Mar 30 1994,Tunisia,1-1,DR Congo,African Cup of Nations,Tunis › Tunisia
Thu Mar 31 1994,Ghana,1-0,Senegal,African Cup of Nations,Sousse › Tunisia
Thu Mar 31 1994,Zambia,1-0,Ivory Coast,African Cup of Nations,Sousse › Tunisia
Sat Apr 2 1994,DR Congo,0-2,Nigeria,African Cup of Nations,Tunis › Tunisia
Sat Apr 2 1994,Egypt,0-1,Mali,African Cup of Nations,Tunis › Tunisia
Sun Apr 3 1994,Ghana,1-2,Ivory Coast,African Cup of Nations,Sousse › Tunisia
Sun Apr 3 1994,Zambia,1-0,Senegal,African Cup of Nations,Sousse › Tunisia
Wed Apr 6 1994,Hungary,0-1,Slovenia,Friendly,Szombathely › Hungary
Wed Apr 6 1994,Nigeria,2-2,Ivory Coast,African Cup of Nations,Tunis › Tunisia
Wed Apr 6 1994,Zambia,4-0,Mali,African Cup of Nations,Tunis › Tunisia
Thu Apr 7 1994,Cayman Islands,2-3,Haiti,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Thu Apr 7 1994,Colombia,0-1,Bolivia,Friendly,Villavicencio › Colombia
Thu Apr 7 1994,Martinique,2-0,Suriname,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Sat Apr 9 1994,Martinique,3-0,Haiti,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Sat Apr 9 1994,Suriname,2-0,Cayman Islands,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Sun Apr 10 1994,Ivory Coast,3-1,Mali,African Cup of Nations,Tunis › Tunisia
Sun Apr 10 1994,Nigeria,2-1,Zambia,African Cup of Nations,Tunis › Tunisia
Mon Apr 11 1994,Kazakhstan,1-0,Tajikistan,Friendly,Tashkent › Uzbekistan
Mon Apr 11 1994,Martinique,1-1,Cayman Islands,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Mon Apr 11 1994,Suriname,1-1,Haiti,CFU Caribbean Cup,San Fernando › Trinidad and Tobago
Mon Apr 11 1994,Uzbekistan,4-0,Turkmenistan,Friendly,Tashkent › Uzbekistan
Wed Apr 13 1994,Kyrgyzstan,1-5,Turkmenistan,Friendly,Tashkent › Uzbekistan
Wed Apr 13 1994,Poland,1-0,Saudi Arabia,Friendly,Cannes › France
Wed Apr 13 1994,Uzbekistan,1-0,Kazakhstan,Friendly,Tashkent › Uzbekistan
Thu Apr 14 1994,Martinique,4-2,Guadeloupe,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Thu Apr 14 1994,Trinidad and Tobago,3-2,Suriname,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Fri Apr 15 1994,Kazakhstan,0-0,Turkmenistan,Friendly,Tashkent › Uzbekistan
Fri Apr 15 1994,Kyrgyzstan,0-1,Tajikistan,Friendly,Tashkent › Uzbekistan
Fri Apr 15 1994,Oman,1-1,Bulgaria,Friendly,Muscat › Oman
Sat Apr 16 1994,United States,1-1,Moldova,Friendly,Jacksonville › United States
Sun Apr 17 1994,Colombia,1-0,Nigeria,Friendly,Armenia › Colombia
Sun Apr 17 1994,Guadeloupe,2-0,Suriname,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sun Apr 17 1994,Kazakhstan,0-0,Kyrgyzstan,Friendly,Tashkent › Uzbekistan
Sun Apr 17 1994,Trinidad and Tobago,7-2,Martinique,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sun Apr 17 1994,Uzbekistan,1-1,Tajikistan,Friendly,Tashkent › Uzbekistan
Mon Apr 18 1994,Tunisia,2-0,Saudi Arabia,Friendly,Tunis › Tunisia
Tue Apr 19 1994,Malta,5-0,Azerbaijan,Friendly,Attard › Malta
Tue Apr 19 1994,Tajikistan,0-2,Turkmenistan,Friendly,Tashkent › Uzbekistan
Tue Apr 19 1994,Uzbekistan,3-0,Kyrgyzstan,Friendly,Tashkent › Uzbekistan
Wed Apr 20 1994,Argentina,3-1,Morocco,Friendly,Salta › Argentina
Wed Apr 20 1994,Austria,1-2,Scotland,Friendly,Vienna › Austria
Wed Apr 20 1994,Denmark,3-1,Hungary,Friendly,Copenhagen › Denmark
Wed Apr 20 1994,Iceland,0-2,Saudi Arabia,Friendly,Toulon › France
Wed Apr 20 1994,Lithuania,1-1,Israel,Friendly,Vilnius › Lithuania
Wed Apr 20 1994,Netherlands,0-1,Republic of Ireland,Friendly,Tilburg › Netherlands
Wed Apr 20 1994,Northern Ireland,4-1,Liechtenstein,UEFA Euro qualification,Belfast › Northern Ireland
Wed Apr 20 1994,Norway,0-0,Portugal,Friendly,Oslo › Norway
Wed Apr 20 1994,Romania,3-0,Bolivia,Friendly,Bucharest › Romania
Wed Apr 20 1994,Slovakia,4-1,Croatia,Friendly,Bratislava › Slovakia
Wed Apr 20 1994,Switzerland,3-0,Czech Republic,Friendly,Zürich › Switzerland
Wed Apr 20 1994,Turkey,0-1,Russia,Friendly,Bursa › Turkey
Wed Apr 20 1994,United States,3-0,Moldova,Friendly,Davidson › United States
Wed Apr 20 1994,Wales,0-2,Sweden,Friendly,Wrexham › Wales
Fri Apr 22 1994,Eswatini,0-1,Mozambique,Friendly,Mbabane › Eswatini
Sun Apr 24 1994,South Africa,1-0,Zimbabwe,Friendly,Mafikeng › South Africa
Sun Apr 24 1994,United States,1-2,Iceland,Friendly,Chula Vista › United States
Wed Apr 27 1994,Greece,5-1,Saudi Arabia,Friendly,Athens › Greece
Wed Apr 27 1994,Slovenia,3-0,Cyprus,Friendly,Maribor › Slovenia
Wed Apr 27 1994,United Arab Emirates,0-2,Germany,Friendly,Abu Dhabi › United Arab Emirates
Thu Apr 28 1994,Kuwait,2-2,Bulgaria,Friendly,Kuwait City › Kuwait
Sat Apr 30 1994,United States,0-2,Chile,Friendly,Albuquerque › United States
Sun May 1 1994,South Korea,2-2,Cameroon,Friendly,Seoul › South Korea
Mon May 2 1994,Jersey,3-1,Guernsey,Friendly,St. Helier › Jersey
Tue May 3 1994,Colombia,1-0,Peru,Friendly,Miami › United States
Tue May 3 1994,El Salvador,3-1,Honduras,Friendly,Miami › United States
Tue May 3 1994,South Korea,2-1,Cameroon,Friendly,Changwon › South Korea
Wed May 4 1994,Bolivia,1-0,Saudi Arabia,Friendly,Cannes › France
Wed May 4 1994,Brazil,3-0,Iceland,Friendly,Florianópolis › Brazil
Wed May 4 1994,Poland,3-2,Hungary,Friendly,Cracow › Poland
Thu May 5 1994,Colombia,3-0,El Salvador,Friendly,Miami › United States
Thu May 5 1994,Honduras,2-1,Peru,Friendly,Miami › United States
Thu May 5 1994,Sweden,3-1,Nigeria,Friendly,Solna › Sweden
Sat May 7 1994,United States,4-0,Estonia,Friendly,Fullerton › United States
Mon May 9 1994,Greece,0-3,Cameroon,Friendly,Piraeus › Greece
Wed May 11 1994,Bolivia,1-1,Cameroon,Friendly,Piraeus › Greece
Fri May 13 1994,Greece,0-0,Bolivia,Friendly,Piraeus › Greece
Sat May 14 1994,North Macedonia,5-1,Albania,Friendly,Tetovo › North Macedonia
Sat May 14 1994,Nigeria,2-1,Suriname,Friendly,Amsterdam › Netherlands
Sun May 15 1994,United States,1-0,Armenia,Friendly,Fullerton › United States
Tue May 17 1994,England,5-0,Greece,Friendly,London › England
Tue May 17 1994,Poland,3-4,Austria,Friendly,Katowice › Poland
Wed May 18 1994,Chile,3-3,Argentina,Friendly,Santiago › Chile
Wed May 18 1994,Hungary,2-2,Croatia,Friendly,Győr › Hungary
Thu May 19 1994,Iceland,1-0,Bolivia,Friendly,Reykjavík › Iceland
Sun May 22 1994,England,0-0,Norway,Friendly,London › England
Sun May 22 1994,Japan,1-1,Australia,Kirin Cup,Hiroshima › Japan
Mon May 23 1994,Estonia,1-2,Wales,Friendly,Tallinn › Estonia
Mon May 23 1994,Fiji,2-2,Tahiti,Friendly,Suva › Fiji
Tue May 24 1994,Republic of Ireland,1-0,Bolivia,Friendly,Dublin › Republic of Ireland
Wed May 25 1994,Chile,2-1,Peru,Friendly,Santiago › Chile
Wed May 25 1994,Czech Republic,5-3,Lithuania,Friendly,Ostrava › Czech Republic
Wed May 25 1994,Ecuador,1-0,Argentina,Friendly,Guayaquil › Ecuador
Wed May 25 1994,Fiji,2-0,Tahiti,Friendly,Lautoka › Fiji
Wed May 25 1994,Ukraine,3-1,Belarus,Friendly,Kyïv › Ukraine
Wed May 25 1994,United States,0-0,Saudi Arabia,Friendly,Piscataway › United States
Thu May 26 1994,Australia,0-1,France,Kirin Cup,Kobe › Japan
Thu May 26 1994,Denmark,1-0,Sweden,Friendly,Copenhagen › Denmark
Fri May 27 1994,Italy,2-0,Finland,Friendly,Parma › Italy
Fri May 27 1994,Netherlands,3-1,Scotland,Friendly,Utrecht › Netherlands
Fri May 27 1994,Switzerland,2-0,Liechtenstein,Friendly,Basel › Switzerland
Sat May 28 1994,United States,1-1,Greece,Friendly,New Haven › United States
Sun May 29 1994,Germany,0-2,Republic of Ireland,Friendly,Hanover › Germany
Sun May 29 1994,Japan,1-4,France,Kirin Cup,Tokyo › Japan
Sun May 29 1994,Russia,2-1,Slovakia,Friendly,Moscow › Russia
Tue May 31 1994,Israel,0-3,Argentina,Friendly,Ramat-Gan › Israel
Wed Jun 1 1994,Canada,1-1,Morocco,Friendly,Montréal › Canada
Wed Jun 1 1994,North Macedonia,2-0,Estonia,Friendly,Skopje › North Macedonia
Wed Jun 1 1994,Netherlands,7-1,Hungary,Friendly,Eindhoven › Netherlands
Wed Jun 1 1994,Norway,2-1,Denmark,Friendly,Oslo › Norway
Wed Jun 1 1994,Romania,0-0,Slovenia,Friendly,Bucharest › Romania
Thu Jun 2 1994,Austria,1-5,Germany,Friendly,Vienna › Austria
Thu Jun 2 1994,Finland,1-2,Spain,Friendly,Tampere › Finland
Thu Jun 2 1994,Latvia,2-0,Malta,Friendly,Riga › Latvia
Fri Jun 3 1994,Bulgaria,1-1,Ukraine,Friendly,Sofia › Bulgaria
Fri Jun 3 1994,Colombia,2-0,Northern Ireland,Friendly,Foxborough › United States
Fri Jun 3 1994,Italy,1-0,Switzerland,Friendly,Rome › Italy
Sat Jun 4 1994,Croatia,0-0,Argentina,Friendly,Zagreb › Croatia
Sat Jun 4 1994,Trinidad and Tobago,2-3,Saudi Arabia,Friendly,Pomona › United States
Sat Jun 4 1994,United States,1-0,Mexico,Friendly,Pasadena › United States
Sun Jun 5 1994,Canada,1-1,Brazil,Friendly,Edmonton › Canada
Sun Jun 5 1994,Colombia,2-0,Greece,Friendly,East Rutherford › United States
Sun Jun 5 1994,Ecuador,2-1,South Korea,Friendly,Wakefield › United States
Sun Jun 5 1994,Republic of Ireland,1-3,Czech Republic,Friendly,Dublin › Republic of Ireland
Sun Jun 5 1994,Ivory Coast,4-1,Liberia,Friendly,Abidjan › Ivory Coast
Sun Jun 5 1994,Sweden,2-0,Norway,Friendly,Solna › Sweden
Wed Jun 8 1994,Australia,1-0,South Africa,Friendly,Adelaide › Australia
Wed Jun 8 1994,Belgium,3-1,Hungary,Friendly,Brussels › Belgium
Wed Jun 8 1994,Bolivia,0-0,Peru,Friendly,Santa Cruz › Bolivia
Wed Jun 8 1994,Canada,0-2,Germany,Friendly,Toronto › Canada
Wed Jun 8 1994,Honduras,2-8,Brazil,Friendly,San Diego › United States
Fri Jun 10 1994,Canada,0-2,Spain,Friendly,Montréal › Canada
Sat Jun 11 1994,Bolivia,0-0,Switzerland,Friendly,Montréal › Canada
Sat Jun 11 1994,Costa Rica,0-1,Italy,Friendly,New Haven › United States
Sat Jun 11 1994,Honduras,0-3,South Korea,Friendly,Duncanville › United States
Sat Jun 11 1994,Mexico,3-0,Northern Ireland,Friendly,Miami › United States
Sat Jun 11 1994,Nigeria,5-1,Georgia,Friendly,Ibadan › Nigeria
Sun Jun 12 1994,Australia,1-0,South Africa,Friendly,Sydney › Australia
Sun Jun 12 1994,Canada,0-3,Netherlands,Friendly,Toronto › Canada
Sun Jun 12 1994,El Salvador,0-4,Brazil,Friendly,Fresno › United States
Sun Jun 12 1994,Romania,1-1,Sweden,Friendly,Mission Viejo › United States
Fri Jun 17 1994,Germany,1-0,Bolivia,FIFA World Cup,Chicago › United States
Fri Jun 17 1994,Spain,2-2,South Korea,FIFA World Cup,Dallas › United States
Sat Jun 18 1994,Colombia,1-3,Romania,FIFA World Cup,Pasadena › United States
Sat Jun 18 1994,Italy,0-1,Republic of Ireland,FIFA World Cup,East Rutherford › United States
Sat Jun 18 1994,United States,1-1,Switzerland,FIFA World Cup,Pontiac › United States
Sun Jun 19 1994,Belgium,1-0,Morocco,FIFA World Cup,Orlando › United States
Sun Jun 19 1994,Cameroon,2-2,Sweden,FIFA World Cup,Pasadena › United States
Sun Jun 19 1994,Norway,1-0,Mexico,FIFA World Cup,Washington › United States
Mon Jun 20 1994,Brazil,2-0,Russia,FIFA World Cup,Palo Alto › United States
Mon Jun 20 1994,Netherlands,2-1,Saudi Arabia,FIFA World Cup,Washington › United States
Tue Jun 21 1994,Argentina,4-0,Greece,FIFA World Cup,Foxborough › United States
Tue Jun 21 1994,Germany,1-1,Spain,FIFA World Cup,Chicago › United States
Tue Jun 21 1994,Nigeria,3-0,Bulgaria,FIFA World Cup,Dallas › United States
Wed Jun 22 1994,Romania,1-4,Switzerland,FIFA World Cup,Pontiac › United States
Wed Jun 22 1994,United States,2-1,Colombia,FIFA World Cup,Pasadena › United States
Thu Jun 23 1994,Italy,1-0,Norway,FIFA World Cup,East Rutherford › United States
Thu Jun 23 1994,South Korea,0-0,Bolivia,FIFA World Cup,Foxborough › United States
Fri Jun 24 1994,Brazil,3-0,Cameroon,FIFA World Cup,Palo Alto › United States
Fri Jun 24 1994,Mexico,2-1,Republic of Ireland,FIFA World Cup,Orlando › United States
Fri Jun 24 1994,Sweden,3-1,Russia,FIFA World Cup,Pontiac › United States
Sat Jun 25 1994,Argentina,2-1,Nigeria,FIFA World Cup,Foxborough › United States
Sat Jun 25 1994,Belgium,1-0,Netherlands,FIFA World Cup,Orlando › United States
Sat Jun 25 1994,Saudi Arabia,2-1,Morocco,FIFA World Cup,East Rutherford › United States
Sun Jun 26 1994,Bulgaria,4-0,Greece,FIFA World Cup,Chicago › United States
Sun Jun 26 1994,Latvia,1-3,Georgia,Friendly,Riga › Latvia
Sun Jun 26 1994,Switzerland,0-2,Colombia,FIFA World Cup,Palo Alto › United States
Sun Jun 26 1994,United States,0-1,Romania,FIFA World Cup,Pasadena › United States
Mon Jun 27 1994,Bolivia,1-3,Spain,FIFA World Cup,Chicago › United States
Mon Jun 27 1994,Germany,3-2,South Korea,FIFA World Cup,Dallas › United States
Tue Jun 28 1994,Brazil,1-1,Sweden,FIFA World Cup,Pontiac › United States
Tue Jun 28 1994,Republic of Ireland,0-0,Norway,FIFA World Cup,East Rutherford › United States
Tue Jun 28 1994,Italy,1-1,Mexico,FIFA World Cup,Washington › United States
Tue Jun 28 1994,Russia,6-1,Cameroon,FIFA World Cup,Palo Alto › United States
Wed Jun 29 1994,Belgium,0-1,Saudi Arabia,FIFA World Cup,Washington › United States
Wed Jun 29 1994,Morocco,1-2,Netherlands,FIFA World Cup,Orlando › United States
Thu Jun 30 1994,Argentina,0-2,Bulgaria,FIFA World Cup,Dallas › United States
Thu Jun 30 1994,Greece,0-2,Nigeria,FIFA World Cup,Foxborough › United States
Fri Jul 1 1994,Botswana,0-1,Namibia,Friendly,Gaborone › Botswana
Sat Jul 2 1994,Germany,3-2,Belgium,FIFA World Cup,Chicago › United States
Sat Jul 2 1994,Spain,3-0,Switzerland,FIFA World Cup,Washington › United States
Sun Jul 3 1994,Papua New Guinea,1-0,New Caledonia,Oceania Nations Cup qualification,Honiara › Solomon Islands
Sun Jul 3 1994,Romania,3-2,Argentina,FIFA World Cup,Pasadena › United States
Sun Jul 3 1994,Saudi Arabia,1-3,Sweden,FIFA World Cup,Dallas › United States
Mon Jul 4 1994,Fiji,3-1,New Caledonia,Oceania Nations Cup qualification,Honiara › Solomon Islands
Mon Jul 4 1994,Netherlands,2-0,Republic of Ireland,FIFA World Cup,Orlando › United States
Mon Jul 4 1994,United States,0-1,Brazil,FIFA World Cup,Palo Alto › United States
Tue Jul 5 1994,Mexico,1-1,Bulgaria,FIFA World Cup,East Rutherford › United States
Tue Jul 5 1994,Nigeria,1-2,Italy,FIFA World Cup,Foxborough › United States
Tue Jul 5 1994,Solomon Islands,2-0,Papua New Guinea,Oceania Nations Cup qualification,Honiara › Solomon Islands
Tue Jul 5 1994,Vanuatu,2-3,New Caledonia,Oceania Nations Cup qualification,Honiara › Solomon Islands
Wed Jul 6 1994,Papua New Guinea,0-1,Fiji,Oceania Nations Cup qualification,Honiara › Solomon Islands
Wed Jul 6 1994,Solomon Islands,4-0,Vanuatu,Oceania Nations Cup qualification,Honiara › Solomon Islands
