Date,Team 1,Score,Team 2,Tournament,City
Sun Apr 24 1960,Togo,1-1,Nigeria,Friendly,Lomé › Togo
Tue Apr 26 1960,Cameroon,0-0,Nigeria,Friendly,Lomé › Togo
Wed Apr 27 1960,Germany,2-1,Portugal,Friendly,Ludwigshafen › Germany
Fri Apr 29 1960,Egypt,0-5,Brazil,Friendly,Cairo › United Arab Republic
Sun May 1 1960,Czechoslovakia,4-0,Austria,Friendly,Prague › Czechoslovakia
Sun May 1 1960,Egypt,1-3,Brazil,Friendly,Alexandria › United Arab Republic
Sun May 1 1960,Togo,2-3,Ghana,Friendly,Lomé › Togo
Wed May 4 1960,Scotland,2-3,Poland,Friendly,Glasgow › Scotland
Thu May 5 1960,Singapore,3-0,India,Friendly,Kallang › Singapore
Fri May 6 1960,Egypt,0-3,Brazil,Friendly,Cairo › United Arab Republic
Fri May 6 1960,Malaysia,0-0,India,Friendly,Kuala Lumpur › Malaya
Sun May 8 1960,Portugal,2-1,Yugoslavia,UEFA Euro qualification,Oeiras › Portugal
Tue May 10 1960,Denmark,3-4,Brazil,Friendly,Esbjerg › Denmark
Wed May 11 1960,England,3-3,Yugoslavia,Friendly,London › England
Wed May 11 1960,Germany,0-1,Republic of Ireland,Friendly,Düsseldorf › Germany
Sun May 15 1960,Spain,3-0,England,Friendly,Madrid › Spain
Wed May 18 1960,Sweden,4-1,Republic of Ireland,Friendly,Malmö › Sweden
Wed May 18 1960,Switzerland,3-1,Netherlands,Friendly,Zürich › Switzerland
Thu May 19 1960,Russia,7-1,Poland,Friendly,Moscow › Soviet Union
Sun May 22 1960,Bulgaria,4-1,Belgium,Friendly,Sofia › Bulgaria
Sun May 22 1960,Hungary,2-0,England,Friendly,Budapest › Hungary
Sun May 22 1960,Romania,0-2,Czechoslovakia,UEFA Euro qualification,Bucharest › Romania
Sun May 22 1960,Yugoslavia,5-1,Portugal,UEFA Euro qualification,Belgrade › Yugoslavia
Thu May 26 1960,Argentina,4-2,Brazil,Copa Roca,Buenos Aires › Argentina
Thu May 26 1960,Denmark,3-0,Norway,Nordic Championship,Copenhagen › Denmark
Sun May 29 1960,Argentina,1-4,Brazil,Copa Roca,Buenos Aires › Argentina
Sun May 29 1960,Austria,4-1,Scotland,Friendly,Vienna › Austria
Sun May 29 1960,Czechoslovakia,3-0,Romania,UEFA Euro qualification,Bratislava › Czechoslovakia
Wed Jun 1 1960,Chile,2-3,Uruguay,Friendly,Santiago › Chile
Wed Jun 1 1960,Mali,3-2,Nigeria,Friendly,Bamako › Mali Federation
Sun Jun 5 1960,Hungary,3-3,Scotland,Friendly,Budapest › Hungary
Sun Jun 5 1960,Tunisia,2-1,Iraq,Friendly,Tunis › Tunisia
Sun Jun 5 1960,Uruguay,2-2,Chile,Friendly,Montevideo › Uruguay
Wed Jun 8 1960,Turkey,4-2,Scotland,Friendly,Ankara › Turkey
Thu Jun 9 1960,Norway,4-0,Iceland,Friendly,Oslo › Norway
Thu Jun 16 1960,Martinique,1-0,Guadeloupe,Friendly,Fort-de-France › Martinique
Wed Jun 22 1960,Finland,0-3,Sweden,Nordic Championship,Helsinki › Finland
Wed Jun 22 1960,Norway,1-2,Austria,Friendly,Oslo › Norway
Sun Jun 26 1960,Mexico,3-1,Netherlands,Friendly,Mexico City › Mexico
Sun Jun 26 1960,Poland,4-0,Bulgaria,Friendly,Chorzów › Poland
Wed Jun 29 1960,Brazil,4-0,Chile,Friendly,Rio de Janeiro › Brazil
Wed Jun 29 1960,Curaçao,0-0,Netherlands,Friendly,Willemstad › Netherlands Antilles
Sun Jul 3 1960,Denmark,7-2,Greece,Friendly,Copenhagen › Denmark
Sun Jul 3 1960,Ghana,2-2,Egypt,Friendly,Accra › Ghana
Sun Jul 3 1960,Paraguay,1-2,Brazil,Atlantic Cup,Asunción › Paraguay
Sun Jul 3 1960,Suriname,3-4,Netherlands,Friendly,Paramaribo › Suriname
Wed Jul 6 1960,Czechoslovakia,0-3,Russia,UEFA Euro,Marseille › France
Wed Jul 6 1960,France,4-5,Yugoslavia,UEFA Euro,Paris › France
Sat Jul 9 1960,Argentina,1-0,Paraguay,Atlantic Cup,Buenos Aires › Argentina
Sat Jul 9 1960,France,0-2,Czechoslovakia,UEFA Euro,Marseille › France
Sat Jul 9 1960,Uruguay,1-0,Brazil,Atlantic Cup,Montevideo › Uruguay
Sun Jul 10 1960,Bulgaria,2-0,German DR,Friendly,Sofia › Bulgaria
Sun Jul 10 1960,Mali,1-0,Sierra Leone,Friendly,Bamako › Mali
Sun Jul 10 1960,Peru,1-3,Spain,Friendly,Lima › Peru
Sun Jul 10 1960,Russia,2-1,Yugoslavia,UEFA Euro,Paris › France
Tue Jul 12 1960,Brazil,5-1,Argentina,Atlantic Cup,Rio de Janeiro › Brazil
Wed Jul 13 1960,Uruguay,2-1,Paraguay,Atlantic Cup,Montevideo › Uruguay
Thu Jul 14 1960,Chile,0-4,Spain,Friendly,Santiago › Chile
Sun Jul 17 1960,Chile,1-4,Spain,Friendly,Santiago › Chile
Sun Jul 24 1960,Argentina,2-0,Spain,Friendly,Buenos Aires › Argentina
Wed Aug 3 1960,Iceland,0-5,Germany,Friendly,Reykjavík › Iceland
Fri Aug 5 1960,Pakistan,7-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaya
Sat Aug 6 1960,Hong Kong,3-1,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Sat Aug 6 1960,South Korea,2-0,Indonesia,Merdeka Tournament,Kuala Lumpur › Malaya
Sat Aug 6 1960,Yugoslavia,7-0,Tunisia,Friendly,Belgrade › Yugoslavia
Sun Aug 7 1960,Vietnam Republic,2-1,Singapore,Merdeka Tournament,Kuala Lumpur › Malaya
Mon Aug 8 1960,South Korea,3-1,Hong Kong,Merdeka Tournament,Kuala Lumpur › Malaya
Wed Aug 10 1960,Denmark,2-1,Finland,Nordic Championship,Copenhagen › Denmark
Wed Aug 10 1960,Vietnam Republic,0-0,South Korea,Merdeka Tournament,Kuala Lumpur › Malaya
Thu Aug 11 1960,South Korea,3-3,Singapore,Merdeka Tournament,Kuala Lumpur › Malaya
Sat Aug 13 1960,Hong Kong,3-2,Singapore,Merdeka Tournament,Kuala Lumpur › Malaya
Sat Aug 13 1960,Indonesia,5-3,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Aug 14 1960,Indonesia,4-0,Pakistan,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Aug 14 1960,Malaysia,0-0,South Korea,Merdeka Tournament,Kuala Lumpur › Malaya
Wed Aug 17 1960,Argentina,4-0,Uruguay,Atlantic Cup,Buenos Aires › Argentina
Wed Aug 17 1960,German DR,0-1,Russia,Friendly,Leipzig › German DR
Wed Aug 17 1960,Indonesia,1-1,Vietnam Republic,Friendly,Kallang › Singapore
Thu Aug 18 1960,Pakistan,2-2,Vietnam Republic,Friendly,Kallang › Singapore
Fri Aug 19 1960,Singapore,4-1,Pakistan,Friendly,Kallang › Singapore
Sun Aug 21 1960,Costa Rica,3-2,Guatemala,FIFA World Cup qualification,San José › Costa Rica
Sun Aug 21 1960,India,2-2,Tunisia,Friendly,Rome › Italy
Sun Aug 21 1960,Indonesia,5-2,Pakistan,Friendly,Jakarta › Indonesia
Sun Aug 28 1960,Ghana,4-1,Nigeria,FIFA World Cup qualification,Accra › Ghana
Sun Aug 28 1960,Guatemala,4-4,Costa Rica,FIFA World Cup qualification,Guatemala › Guatemala
Sun Aug 28 1960,Norway,6-3,Finland,Nordic Championship,Oslo › Norway
Sun Sep 4 1960,Austria,3-1,Russia,Friendly,Vienna › Austria
Sun Sep 4 1960,Honduras,2-1,Costa Rica,FIFA World Cup qualification,Tegucigalpa › Honduras
Mon Sep 5 1960,Tahiti,1-5,New Zealand,Friendly,Pirae › French Polynesia
Sat Sep 10 1960,Nigeria,2-2,Ghana,FIFA World Cup qualification,Lagos › Nigeria
Sun Sep 11 1960,Costa Rica,5-0,Honduras,FIFA World Cup qualification,San José › Costa Rica
Mon Sep 12 1960,Tahiti,1-2,New Zealand,Friendly,Pirae › French Polynesia
Sun Sep 18 1960,Norway,3-1,Sweden,Nordic Championship,Oslo › Norway
Sun Sep 18 1960,Trinidad and Tobago,1-1,Martinique,Friendly,Port of Spain › Trinidad and Tobago
Tue Sep 20 1960,Trinidad and Tobago,1-1,Martinique,Friendly,Port of Spain › Trinidad and Tobago
Thu Sep 22 1960,Trinidad and Tobago,3-1,Martinique,Friendly,Port of Spain › Trinidad and Tobago
Sat Sep 24 1960,Trinidad and Tobago,0-0,Martinique,Friendly,Port of Spain › Trinidad and Tobago
Sun Sep 25 1960,Finland,1-2,France,FIFA World Cup qualification,Helsinki › Finland
Sun Sep 25 1960,Honduras,1-1,Guatemala,FIFA World Cup qualification,Tegucigalpa › Honduras
Wed Sep 28 1960,Republic of Ireland,2-3,Wales,Friendly,Dublin › Republic of Ireland
Wed Sep 28 1960,Poland,2-2,France,Friendly,Warsaw › Poland
Sun Oct 2 1960,Belgium,1-4,Netherlands,Friendly,Antwerp › Belgium
Sun Oct 2 1960,Ghana,5-1,Mali,Friendly,Ibadan › Nigeria
Sun Oct 2 1960,Nigeria,4-1,Guinea-Bissau,Friendly,Lagos › Nigeria
Sun Oct 2 1960,Suriname,1-2,Curaçao,FIFA World Cup qualification,Paramaribo › Suriname
Mon Oct 3 1960,North Vietnam,3-1,Mongolia,Friendly,Hanoi › Vietnam DR
Tue Oct 4 1960,China PR,1-0,North Korea,Friendly,Hanoi › Vietnam DR
Wed Oct 5 1960,Nigeria,2-3,Mali,Friendly,Lagos › Nigeria
Fri Oct 7 1960,China PR,6-1,Mongolia,Friendly,Hanoi › Vietnam DR
Sat Oct 8 1960,North Vietnam,1-3,North Korea,Friendly,Hanoi › Vietnam DR
Sat Oct 8 1960,Northern Ireland,2-5,England,British Championship,Belfast › Northern Ireland
Sat Oct 8 1960,Uganda,1-0,Tanzania,Friendly,Kampala › Uganda
Sun Oct 9 1960,Hungary,1-1,Yugoslavia,Friendly,Budapest › Hungary
Sun Oct 9 1960,Nigeria,0-3,Ghana,Friendly,Lagos › Nigeria
Mon Oct 10 1960,Kenya,4-1,Zanzibar,Friendly,Kampala › Uganda
Mon Oct 10 1960,Mongolia,1-10,North Korea,Friendly,Hanoi › Vietnam DR
Tue Oct 11 1960,North Vietnam,3-4,China PR,Friendly,Hanoi › Vietnam DR
Tue Oct 11 1960,Uganda,3-0,Zanzibar,Friendly,Kampala › Uganda
Wed Oct 12 1960,Kenya,5-0,Tanzania,Friendly,Kampala › Uganda
Wed Oct 12 1960,Switzerland,6-2,France,Friendly,Basel › Switzerland
Fri Oct 14 1960,South Korea,5-1,Vietnam Republic,AFC Asian Cup,Seoul › South Korea
Fri Oct 14 1960,Tanzania,4-2,Zanzibar,Friendly,Kampala › Uganda
Sat Oct 15 1960,Uganda,1-1,Kenya,Friendly,Kampala › Uganda
Mon Oct 17 1960,South Korea,3-0,Israel,AFC Asian Cup,Seoul › South Korea
Mon Oct 17 1960,Chinese Taipei,2-0,Vietnam Republic,AFC Asian Cup,Seoul › South Korea
Wed Oct 19 1960,Israel,5-1,Vietnam Republic,AFC Asian Cup,Seoul › South Korea
Wed Oct 19 1960,Luxembourg,0-9,England,FIFA World Cup qualification,Luxembourg › Luxembourg
Wed Oct 19 1960,Sweden,2-0,Belgium,FIFA World Cup qualification,Solna › Sweden
Thu Oct 20 1960,Israel,1-0,Chinese Taipei,AFC Asian Cup,Seoul › South Korea
Fri Oct 21 1960,South Korea,1-0,Chinese Taipei,AFC Asian Cup,Seoul › South Korea
Sat Oct 22 1960,Wales,2-0,Scotland,British Championship,Cardiff › Wales
Sun Oct 23 1960,Sweden,2-0,Denmark,Nordic Championship,Gothenburg › Sweden
Wed Oct 26 1960,England,4-2,Spain,Friendly,London › England
Wed Oct 26 1960,Northern Ireland,3-4,Germany,FIFA World Cup qualification,Belfast › Northern Ireland
Sat Oct 29 1960,Nigeria,1-1,Ghana,Friendly,Lagos › Nigeria
Sun Oct 30 1960,Austria,3-0,Spain,Friendly,Vienna › Austria
Sun Oct 30 1960,Belgium,2-1,Hungary,Friendly,Brussels › Belgium
Sun Oct 30 1960,Czechoslovakia,4-0,Netherlands,Friendly,Prague › Czechoslovakia
Sun Oct 30 1960,German DR,5-1,Finland,Friendly,Rostock › German DR
Sun Oct 30 1960,Morocco,2-1,Tunisia,FIFA World Cup qualification,Casablanca › Morocco
Sun Oct 30 1960,Sweden,1-0,France,Friendly,Solna › Sweden
Sun Nov 6 1960,Republic of Ireland,3-1,Norway,Friendly,Dublin › Republic of Ireland
Sun Nov 6 1960,South Korea,2-1,Japan,FIFA World Cup qualification,Seoul › South Korea
Sun Nov 6 1960,United States,3-3,Mexico,FIFA World Cup qualification,Los Angeles › United States
Wed Nov 9 1960,Scotland,5-2,Northern Ireland,British Championship,Glasgow › Scotland
Sun Nov 13 1960,Cyprus,1-1,Israel,FIFA World Cup qualification,Nicosia › Cyprus
Sun Nov 13 1960,Hungary,4-1,Poland,Friendly,Budapest › Hungary
Sun Nov 13 1960,Mexico,3-0,United States,FIFA World Cup qualification,Mexico City › Mexico
Sun Nov 13 1960,Tunisia,2-1,Morocco,FIFA World Cup qualification,Tunis › Tunisia
Sun Nov 20 1960,Belgium,2-4,Switzerland,FIFA World Cup qualification,Brussels › Belgium
Sun Nov 20 1960,Greece,0-3,Germany,FIFA World Cup qualification,Athens › Greece
Sun Nov 20 1960,Hungary,2-0,Austria,Friendly,Budapest › Hungary
Wed Nov 23 1960,Bulgaria,2-1,Germany,Friendly,Sofia › Bulgaria
Wed Nov 23 1960,England,5-1,Wales,British Championship,London › England
Sun Nov 27 1960,Bulgaria,2-1,Turkey,Friendly,Sofia › Bulgaria
Sun Nov 27 1960,Curaçao,0-0,Suriname,FIFA World Cup qualification,Willemstad › Netherlands Antilles
Sun Nov 27 1960,Israel,6-1,Cyprus,FIFA World Cup qualification,Ramat-Gan › Israel
Sun Dec 4 1960,Ecuador,3-6,Argentina,FIFA World Cup qualification,Guayaquil › Ecuador
Sun Dec 4 1960,Tunisia,0-3,German DR,Friendly,Tunis › Tunisia
Thu Dec 8 1960,Malta,1-0,Tunisia,Friendly,Gżira › Malta
Sat Dec 10 1960,Italy,1-2,Austria,Friendly,Naples › Italy
Sun Dec 11 1960,France,3-0,Bulgaria,FIFA World Cup qualification,Colombes › France
Sun Dec 11 1960,Morocco,2-3,German DR,Friendly,Casablanca › Morocco
Sat Dec 17 1960,Argentina,5-0,Ecuador,FIFA World Cup qualification,Buenos Aires › Argentina
Sun Dec 18 1960,Chile,4-1,Paraguay,Friendly,Santiago › Chile
Wed Dec 21 1960,Chile,3-1,Paraguay,Friendly,Santiago › Chile
Fri Dec 23 1960,Iraq,3-2,Tunisia,Friendly,Baghdad › Iraq
