Date,Team 1,Score,Team 2,Tournament,City
Wed Aug 11 1948,Northern Ireland,5-0,United States,Friendly,Belfast › Northern Ireland
Sat Aug 14 1948,New Zealand,0-6,Australia,Friendly,Wellington › New Zealand
Wed Aug 25 1948,Poland,0-1,Yugoslavia,Balkan Cup,Warsaw › Poland
Fri Aug 27 1948,Zimbabwe,4-0,Zambia,Friendly,Salisbury › Southern Rhodesia
Sat Aug 28 1948,New Zealand,0-7,Australia,Friendly,Christchurch › New Zealand
Sun Aug 29 1948,Bulgaria,1-0,Czechoslovakia,Balkan Cup,Sofia › Bulgaria
Wed Sep 1 1948,Martinique,5-0,Dominica,Friendly,Fort-de-France › Martinique
Sat Sep 4 1948,New Zealand,0-4,Australia,Friendly,Wellington › New Zealand
Sun Sep 5 1948,Norway,2-0,Finland,Nordic Championship,Oslo › Norway
Sat Sep 11 1948,New Zealand,1-8,Australia,Friendly,Auckland › New Zealand
Sun Sep 19 1948,Finland,2-2,Sweden,Nordic Championship,Helsinki › Finland
Sun Sep 19 1948,Norway,3-5,Sweden,Nordic Championship,Oslo › Norway
Sun Sep 19 1948,Poland,2-6,Hungary,Balkan Cup,Warsaw › Poland
Wed Sep 22 1948,Kenya,3-1,Zanzibar,Friendly,Kampala › Uganda
Thu Sep 23 1948,Uganda,6-0,Tanzania,Friendly,Kampala › Uganda
Sat Sep 25 1948,Uganda,2-1,Kenya,Friendly,Kampala › Uganda
Sun Sep 26 1948,Denmark,0-0,England,Friendly,Copenhagen › Denmark
Sun Sep 26 1948,French Guiana,2-4,Suriname,Friendly,Cayenne › French Guiana
Sun Sep 26 1948,Latvia,0-1,Lithuania,Baltic Cup,Riga › Soviet Union
Sun Sep 26 1948,United States,3-1,Israel,Friendly,East Rutherford › United States
Mon Sep 27 1948,Estonia,1-2,Lithuania,Baltic Cup,Riga › Soviet Union
Fri Oct 1 1948,Suriname,3-0,Guyana,Friendly,Cayenne › French Guiana
Sun Oct 3 1948,Hungary,2-1,Austria,Friendly,Budapest › Hungary
Sat Oct 9 1948,Northern Ireland,2-6,England,British Championship,Belfast › Northern Ireland
Sun Oct 10 1948,French Guiana,3-2,Guyana,Friendly,Cayenne › French Guiana
Sun Oct 10 1948,Poland,0-0,Romania,Balkan Cup,Chorzów › Poland
Sun Oct 10 1948,Sweden,1-0,Denmark,Nordic Championship,Solna › Sweden
Sun Oct 10 1948,Switzerland,1-1,Czechoslovakia,International Cup,Basel › Switzerland
Mon Oct 11 1948,Jamaica,1-0,Haiti,Friendly,Kingston › Jamaica
Wed Oct 13 1948,Jamaica,1-2,Haiti,Friendly,Kingston › Jamaica
Sat Oct 16 1948,Jamaica,3-0,Haiti,Friendly,Kingston › Jamaica
Sun Oct 17 1948,France,3-3,Belgium,Friendly,Colombes › France
Sun Oct 17 1948,Poland,1-0,Finland,Friendly,Warsaw › Poland
Sat Oct 23 1948,Trinidad and Tobago,0-0,Haiti,Friendly,Port of Spain › Trinidad and Tobago
Sat Oct 23 1948,Wales,1-3,Scotland,British Championship,Cardiff › Wales
Sun Oct 24 1948,Romania,1-5,Hungary,Balkan Cup,Bucharest › Romania
Wed Oct 27 1948,Trinidad and Tobago,4-0,Haiti,Friendly,Port of Spain › Trinidad and Tobago
Thu Oct 28 1948,Iran,1-1,Turkey,Friendly,Teheran › Iran
Sat Oct 30 1948,Trinidad and Tobago,4-0,Haiti,Friendly,Port of Spain › Trinidad and Tobago
Sun Oct 31 1948,Czechoslovakia,3-1,Austria,International Cup,Bratislava › Czechoslovakia
Sun Nov 7 1948,Bulgaria,1-0,Hungary,Balkan Cup,Sofia › Bulgaria
Wed Nov 10 1948,England,1-0,Wales,British Championship,Birmingham › England
Sun Nov 14 1948,Austria,2-1,Sweden,Friendly,Vienna › Austria
Wed Nov 17 1948,Scotland,3-2,Northern Ireland,British Championship,Glasgow › Scotland
Sun Nov 21 1948,Belgium,1-1,Netherlands,Friendly,Antwerp › Belgium
Sun Nov 28 1948,Turkey,2-1,Greece,Friendly,Istanbul › Turkey
Thu Dec 2 1948,England,6-0,Switzerland,Friendly,London › England
Sun Dec 5 1948,Republic of Ireland,0-1,Switzerland,Friendly,Dublin › Éire
Thu Dec 16 1948,Dominica,0-6,Martinique,Friendly,Basse-Terre › Guadeloupe
Thu Dec 16 1948,Guadeloupe,1-0,Haiti,Friendly,Pointe-à-Pitre › Guadeloupe
Sat Dec 18 1948,Guadeloupe,7-2,French Guiana,Friendly,Pointe-à-Pitre › Guadeloupe
Sat Dec 18 1948,Martinique,4-3,Suriname,Friendly,Basse-Terre › Guadeloupe
Mon Dec 20 1948,Guadeloupe,3-0,Martinique,Friendly,Pointe-à-Pitre › Guadeloupe
Fri Dec 24 1948,Egypt,1-1,Norway,Friendly,Cairo › Egypt
