Date,Team 1,Score,Team 2,Tournament,City
Sat Feb 5 1977,Gabon,0-1,Morocco,Friendly,Libreville › Gabon
Sun Feb 6 1977,Bolivia,0-1,Paraguay,Copa Paz del Chaco,La Paz › Bolivia
Sun Feb 6 1977,Kenya,0-0,Egypt,FIFA World Cup qualification,Nairobi › Kenya
Sun Feb 6 1977,Tunisia,2-0,Algeria,FIFA World Cup qualification,Tunis › Tunisia
Tue Feb 8 1977,Mexico,0-1,Yugoslavia,Friendly,Monterrey › Mexico
Wed Feb 9 1977,Bolivia,2-2,Paraguay,Copa Paz del Chaco,Cochabamba › Bolivia
Wed Feb 9 1977,England,0-2,Netherlands,Friendly,London › England
Wed Feb 9 1977,Republic of Ireland,0-1,Spain,Friendly,Dublin › Republic of Ireland
Wed Feb 9 1977,Peru,3-2,Hungary,Friendly,Lima › Peru
Wed Feb 9 1977,Thailand,3-3,Israel,Friendly,Bangkok › Thailand
Wed Feb 9 1977,Venezuela,1-1,Uruguay,FIFA World Cup qualification,Caracas › Venezuela
Sat Feb 12 1977,Australia,1-1,Israel,Friendly,Melbourne › Australia
Sun Feb 13 1977,Ecuador,2-1,Paraguay,Friendly,Quito › Ecuador
Sun Feb 13 1977,Ivory Coast,3-2,Congo,FIFA World Cup qualification,Bouaké › Ivory Coast
Sun Feb 13 1977,Togo,0-2,Guinea,FIFA World Cup qualification,Lomé › Togo
Sun Feb 13 1977,Uganda,1-0,Zambia,FIFA World Cup qualification,Kampala › Uganda
Mon Feb 14 1977,Nigeria,7-0,Benin,Friendly,Lagos › Nigeria
Mon Feb 14 1977,Singapore,0-4,South Korea,Friendly,Kallang › Singapore
Wed Feb 16 1977,Australia,1-1,Israel,Friendly,Sydney › Australia
Wed Feb 16 1977,Turkey,2-0,Bulgaria,Balkan Cup,Istanbul › Turkey
Thu Feb 17 1977,Bahrain,1-4,South Korea,Friendly,Manama › Bahrain
Sat Feb 19 1977,Bahrain,1-1,South Korea,Friendly,Manama › Bahrain
Sun Feb 20 1977,Colombia,0-0,Brazil,FIFA World Cup qualification,Bogotá › Colombia
Sun Feb 20 1977,Ecuador,1-1,Peru,FIFA World Cup qualification,Quito › Ecuador
Sun Feb 20 1977,Panama,0-4,Paraguay,Friendly,Panama City › Panama
Tue Feb 22 1977,Mexico,1-1,Hungary,Friendly,Puebla › Mexico
Wed Feb 23 1977,France,1-0,Germany,Friendly,Paris › France
Thu Feb 24 1977,Colombia,0-1,Paraguay,FIFA World Cup qualification,Bogotá › Colombia
Sun Feb 27 1977,Argentina,5-1,Hungary,Friendly,Buenos Aires › Argentina
Sun Feb 27 1977,Bolivia,1-0,Uruguay,FIFA World Cup qualification,La Paz › Bolivia
Sun Feb 27 1977,Botswana,0-2,China PR,Friendly,Gaborone › Botswana
Sun Feb 27 1977,Congo,1-3,Ivory Coast,FIFA World Cup qualification,Brazzaville › Congo
Sun Feb 27 1977,Ecuador,0-1,Chile,FIFA World Cup qualification,Guayaquil › Ecuador
Sun Feb 27 1977,Egypt,1-0,Kenya,FIFA World Cup qualification,Cairo › Egypt
Sun Feb 27 1977,Guinea,2-1,Togo,FIFA World Cup qualification,Conakry › Guinea
Sun Feb 27 1977,Israel,0-0,South Korea,FIFA World Cup qualification,Ramat-Gan › Israel
Sun Feb 27 1977,Singapore,2-0,Thailand,FIFA World Cup qualification,Kallang › Singapore
Sun Feb 27 1977,Zambia,4-2,Uganda,FIFA World Cup qualification,Ndola › Zambia
Mon Feb 28 1977,Algeria,1-1,Tunisia,FIFA World Cup qualification,Algiers › Algeria
Mon Feb 28 1977,Hong Kong,4-1,Indonesia,FIFA World Cup qualification,Kallang › Singapore
Tue Mar 1 1977,Malaysia,6-4,Thailand,FIFA World Cup qualification,Kallang › Singapore
Wed Mar 2 1977,Singapore,2-2,Hong Kong,FIFA World Cup qualification,Kallang › Singapore
Thu Mar 3 1977,Indonesia,0-0,Malaysia,FIFA World Cup qualification,Kallang › Singapore
Sat Mar 5 1977,New Zealand,3-0,New Caledonia,Friendly,Auckland › New Zealand
Sat Mar 5 1977,Senegal,1-0,Guinea,Friendly,Dakar › Senegal
Sat Mar 5 1977,Thailand,1-2,Hong Kong,FIFA World Cup qualification,Kallang › Singapore
Sat Mar 5 1977,Tunisia,0-1,Malta,Friendly,Tunis › Tunisia
Sun Mar 6 1977,Chile,1-1,Peru,FIFA World Cup qualification,Santiago › Chile
Sun Mar 6 1977,Israel,2-0,Japan,FIFA World Cup qualification,Ramat-Gan › Israel
Sun Mar 6 1977,Paraguay,1-1,Colombia,FIFA World Cup qualification,Asunción › Paraguay
Sun Mar 6 1977,Singapore,1-0,Malaysia,FIFA World Cup qualification,Kallang › Singapore
Sun Mar 6 1977,Venezuela,1-3,Bolivia,FIFA World Cup qualification,Caracas › Venezuela
Mon Mar 7 1977,Guadeloupe,1-3,Martinique,Friendly,Capesterre-Belle-Eau › Guadeloupe
Mon Mar 7 1977,Thailand,3-2,Indonesia,FIFA World Cup qualification,Kallang › Singapore
Tue Mar 8 1977,Malaysia,1-1,Hong Kong,FIFA World Cup qualification,Kallang › Singapore
Tue Mar 8 1977,New Zealand,4-0,New Caledonia,Friendly,Auckland › New Zealand
Tue Mar 8 1977,Qatar,1-0,Tunisia,Friendly,Doha › Qatar
Wed Mar 9 1977,Austria,2-0,Greece,Friendly,Vienna › Austria
Wed Mar 9 1977,Brazil,6-0,Colombia,FIFA World Cup qualification,Rio de Janeiro › Brazil
Wed Mar 9 1977,Singapore,0-4,Indonesia,FIFA World Cup qualification,Kallang › Singapore
Thu Mar 10 1977,Israel,2-0,Japan,FIFA World Cup qualification,Ramat-Gan › Israel
Fri Mar 11 1977,Bahrain,0-2,Kuwait,FIFA World Cup qualification,Doha › Qatar
Sat Mar 12 1977,Peru,4-0,Ecuador,FIFA World Cup qualification,Lima › Peru
Sat Mar 12 1977,Singapore,0-1,Hong Kong,FIFA World Cup qualification,Kallang › Singapore
Sun Mar 13 1977,Australia,3-0,Chinese Taipei,FIFA World Cup qualification,Ba › Fiji
Sun Mar 13 1977,Bolivia,2-0,Venezuela,FIFA World Cup qualification,La Paz › Bolivia
Sun Mar 13 1977,Paraguay,0-1,Brazil,FIFA World Cup qualification,Asunción › Paraguay
Sun Mar 13 1977,Qatar,2-0,Bahrain,FIFA World Cup qualification,Doha › Qatar
Tue Mar 15 1977,Iran,0-2,Hungary,Friendly,Teheran › Iran
Tue Mar 15 1977,Qatar,0-2,Kuwait,FIFA World Cup qualification,Doha › Qatar
Thu Mar 17 1977,Bahrain,1-2,Kuwait,FIFA World Cup qualification,Doha › Qatar
Thu Mar 17 1977,Uruguay,2-0,Venezuela,FIFA World Cup qualification,Montevideo › Uruguay
Sat Mar 19 1977,Fiji,1-0,Australia,Friendly,Suva › Fiji
Sat Mar 19 1977,Qatar,0-3,Bahrain,FIFA World Cup qualification,Doha › Qatar
Sun Mar 20 1977,Brazil,1-1,Paraguay,FIFA World Cup qualification,Rio de Janeiro › Brazil
Sun Mar 20 1977,Burkina Faso,0-1,Ivory Coast,African Cup of Nations qualification,Ouagadougou › Upper Volta
Sun Mar 20 1977,Chile,3-0,Ecuador,FIFA World Cup qualification,Santiago › Chile
Sun Mar 20 1977,South Korea,3-1,Israel,FIFA World Cup qualification,Seoul › South Korea
Sun Mar 20 1977,New Zealand,6-0,Chinese Taipei,FIFA World Cup qualification,Auckland › New Zealand
Sun Mar 20 1977,Tunisia,0-3,Russia,Friendly,Tunis › Tunisia
Mon Mar 21 1977,Qatar,1-4,Kuwait,FIFA World Cup qualification,Doha › Qatar
Tue Mar 22 1977,Argentina,1-1,Iran,Friendly,Madrid › Spain
Wed Mar 23 1977,Czechoslovakia,4-0,Greece,Friendly,Prague › Czechoslovakia
Wed Mar 23 1977,Romania,4-0,Turkey,Balkan Cup,Bucharest › Romania
Wed Mar 23 1977,Syria,0-2,Morocco,Friendly,Damascus › Syria
Wed Mar 23 1977,Yugoslavia,2-4,Russia,Friendly,Belgrade › Yugoslavia
Sat Mar 26 1977,Belgium,0-2,Netherlands,FIFA World Cup qualification,Antwerp › Belgium
Sat Mar 26 1977,Japan,0-0,South Korea,FIFA World Cup qualification,Tokyo › Japan
Sat Mar 26 1977,Peru,2-0,Chile,FIFA World Cup qualification,Lima › Peru
Sat Mar 26 1977,Zambia,8-1,Malawi,Friendly,Lusaka › Zambia
Sun Mar 27 1977,Australia,3-1,New Zealand,FIFA World Cup qualification,Sydney › Australia
Sun Mar 27 1977,Ivory Coast,4-1,Burkina Faso,African Cup of Nations qualification,Abidjan › Ivory Coast
Sun Mar 27 1977,Spain,1-1,Hungary,Friendly,Alicante › Spain
Sun Mar 27 1977,Uruguay,2-2,Bolivia,FIFA World Cup qualification,Montevideo › Uruguay
Wed Mar 30 1977,England,5-0,Luxembourg,FIFA World Cup qualification,London › England
Wed Mar 30 1977,Republic of Ireland,1-0,France,FIFA World Cup qualification,Dublin › Republic of Ireland
Wed Mar 30 1977,New Zealand,1-1,Australia,FIFA World Cup qualification,Auckland › New Zealand
Wed Mar 30 1977,Portugal,1-0,Switzerland,Friendly,Funchal › Portugal
Wed Mar 30 1977,Wales,3-0,Czechoslovakia,FIFA World Cup qualification,Wrexham › Wales
Sat Apr 2 1977,Malta,0-1,German DR,FIFA World Cup qualification,Gżira › Malta
Sun Apr 3 1977,South Korea,1-0,Japan,FIFA World Cup qualification,Seoul › South Korea
Sun Apr 3 1977,Morocco,5-1,Gabon,Friendly,Rabat › Morocco
Wed Apr 6 1977,Turkey,1-2,Finland,Friendly,Ankara › Turkey
Fri Apr 8 1977,Guinea-Bissau,1-3,Mali,Friendly,Bissau › Guinea-Bissau
Sat Apr 9 1977,South Africa,7-0,Zimbabwe,Friendly,Johannesburg › South Africa
Wed Apr 13 1977,Bulgaria,3-1,Denmark,Friendly,Sofia › Bulgaria
Wed Apr 13 1977,Hungary,2-1,Poland,Friendly,Budapest › Hungary
Thu Apr 14 1977,Martinique,1-0,Guadeloupe,Friendly,Fort-de-France › Martinique
Sat Apr 16 1977,Romania,1-0,Spain,FIFA World Cup qualification,Bucharest › Romania
Sun Apr 17 1977,Austria,1-0,Turkey,FIFA World Cup qualification,Vienna › Austria
Wed Apr 20 1977,Hungary,2-0,Czechoslovakia,Friendly,Budapest › Hungary
Fri Apr 22 1977,Iran,2-0,Saudi Arabia,FIFA World Cup qualification,Shiraz › Iran
Sat Apr 23 1977,Switzerland,0-4,France,Friendly,Geneva › Switzerland
Sun Apr 24 1977,Republic of Ireland,0-0,Poland,Friendly,Dublin › Republic of Ireland
Sun Apr 24 1977,Russia,2-0,Greece,FIFA World Cup qualification,Moscow › Soviet Union
Wed Apr 27 1977,Germany,5-0,Northern Ireland,Friendly,Cologne › Germany
Wed Apr 27 1977,Romania,1-1,German DR,Friendly,Bucharest › Romania
Wed Apr 27 1977,Scotland,3-1,Sweden,Friendly,Glasgow › Scotland
Sat Apr 30 1977,Austria,9-0,Malta,FIFA World Cup qualification,Salzburg › Austria
Sat Apr 30 1977,Hungary,2-1,Russia,FIFA World Cup qualification,Budapest › Hungary
Sat Apr 30 1977,Yugoslavia,1-2,Germany,Friendly,Belgrade › Yugoslavia
Sun May 1 1977,Algeria,2-0,Senegal,Friendly,Algiers › Algeria
Sun May 1 1977,Denmark,1-2,Poland,FIFA World Cup qualification,Copenhagen › Denmark
Sat May 7 1977,Hong Kong,2-0,Macau,Friendly,So Kon Po › Hong Kong
Sun May 8 1977,Yugoslavia,0-2,Romania,FIFA World Cup qualification,Zagreb › Yugoslavia
Tue May 10 1977,Greece,1-0,Russia,FIFA World Cup qualification,Salonica › Greece
Sun May 15 1977,Cyprus,1-3,Poland,FIFA World Cup qualification,Limassol › Cyprus
Tue May 17 1977,Mexico,1-1,Peru,Friendly,Mexico City › Mexico
Wed May 18 1977,Russia,2-0,Hungary,FIFA World Cup qualification,Tbilisi › Soviet Union
Tue May 24 1977,Mexico,2-1,Peru,Friendly,Monterrey › Mexico
Tue May 24 1977,Switzerland,1-0,Czechoslovakia,Friendly,Basel › Switzerland
Thu May 26 1977,Haiti,1-2,Peru,Friendly,Port-au-Prince › Haiti
Thu May 26 1977,Luxembourg,0-1,Finland,FIFA World Cup qualification,Luxembourg › Luxembourg
Thu May 26 1977,Sweden,1-0,Norway,Nordic Championship,Gothenburg › Sweden
Sat May 28 1977,Hungary,3-0,Greece,FIFA World Cup qualification,Budapest › Hungary
Sat May 28 1977,Northern Ireland,1-2,England,British Championship,Belfast › Northern Ireland
Sat May 28 1977,Senegal,3-2,Morocco,Friendly,Dakar › Senegal
Sat May 28 1977,Wales,0-0,Scotland,British Championship,Wrexham › Wales
Sun May 29 1977,Argentina,3-1,Poland,Friendly,Buenos Aires › Argentina
Sun May 29 1977,Haiti,2-2,Peru,Friendly,Port-au-Prince › Haiti
Sun May 29 1977,Togo,0-2,Ghana,Friendly,Lomé › Togo
Mon May 30 1977,Mozambique,0-2,Cuba,Friendly,Maputo › Mozambique
Tue May 31 1977,England,0-1,Wales,British Championship,London › England
Wed Jun 1 1977,Bulgaria,2-1,Republic of Ireland,FIFA World Cup qualification,Sofia › Bulgaria
Wed Jun 1 1977,Czechoslovakia,0-0,Austria,Friendly,Ostrava › Czechoslovakia
Wed Jun 1 1977,Norway,0-2,Denmark,Friendly,Oslo › Norway
Wed Jun 1 1977,Scotland,3-0,Northern Ireland,British Championship,Glasgow › Scotland
Fri Jun 3 1977,Libya,1-0,Cuba,Friendly,Tripoli › Libya
Fri Jun 3 1977,Northern Ireland,1-1,Wales,British Championship,Belfast › Northern Ireland
Sat Jun 4 1977,England,1-2,Scotland,British Championship,London › England
Sun Jun 5 1977,Argentina,1-3,Germany,Friendly,Buenos Aires › Argentina
Sun Jun 5 1977,Guinea,1-0,Tunisia,FIFA World Cup qualification,Conakry › Guinea
Sun Jun 5 1977,Mauritania,1-2,Senegal,Friendly,Nouakchott › Mauritania
Mon Jun 6 1977,Honduras,1-0,Panama,Friendly,Tegucigalpa › Honduras
Wed Jun 8 1977,Brazil,0-0,England,Friendly,Rio de Janeiro › Brazil
Wed Jun 8 1977,Finland,0-3,Italy,FIFA World Cup qualification,Helsinki › Finland
Wed Jun 8 1977,Sweden,2-1,Switzerland,FIFA World Cup qualification,Solna › Sweden
Wed Jun 8 1977,Uruguay,0-2,Germany,Friendly,Montevideo › Uruguay
Fri Jun 10 1977,Ethiopia,0-0,Cuba,Friendly,Addis Abeba › Ethiopia
Fri Jun 10 1977,Peru,1-3,Poland,Friendly,Lima › Peru
Sat Jun 11 1977,Iceland,1-0,Northern Ireland,FIFA World Cup qualification,Reykjavík › Iceland
Sun Jun 12 1977,Argentina,1-1,England,Friendly,Buenos Aires › Argentina
Sun Jun 12 1977,Bolivia,1-2,Poland,Friendly,La Paz › Bolivia
Sun Jun 12 1977,Brazil,1-1,Germany,Friendly,Rio de Janeiro › Brazil
Sun Jun 12 1977,Ghana,2-0,Togo,Friendly,Accra › Ghana
Sun Jun 12 1977,Zambia,2-0,Cuba,Friendly,Lusaka › Zambia
Tue Jun 14 1977,Mexico,2-2,Germany,Friendly,Mexico City › Mexico
Wed Jun 15 1977,Chile,2-4,Scotland,Friendly,Santiago › Chile
Wed Jun 15 1977,Denmark,2-1,Sweden,Nordic Championship,Copenhagen › Denmark
Wed Jun 15 1977,South Korea,2-1,Japan,Friendly,Seoul › South Korea
Wed Jun 15 1977,Uruguay,0-0,England,Friendly,Montevideo › Uruguay
Thu Jun 16 1977,Zambia,0-1,Cuba,Friendly,Kitwe › Zambia
Sat Jun 18 1977,Argentina,1-1,Scotland,Friendly,Buenos Aires › Argentina
Sun Jun 19 1977,Brazil,3-1,Poland,Friendly,São Paulo › Brazil
Sun Jun 19 1977,Hong Kong,0-2,Iran,FIFA World Cup qualification,So Kon Po › Hong Kong
Sun Jun 19 1977,Mali,1-0,Ivory Coast,African Cup of Nations qualification,Bamako › Mali
Sun Jun 19 1977,Tunisia,3-1,Guinea,FIFA World Cup qualification,Tunis › Tunisia
Wed Jun 22 1977,Finland,1-2,Denmark,Nordic Championship,Helsinki › Finland
Thu Jun 23 1977,Brazil,2-0,Scotland,Friendly,Rio de Janeiro › Brazil
Sun Jun 26 1977,Argentina,0-0,France,Friendly,Buenos Aires › Argentina
Sun Jun 26 1977,Brazil,0-0,Yugoslavia,Friendly,Belo Horizonte › Brazil
Sun Jun 26 1977,Hong Kong,0-2,South Korea,FIFA World Cup qualification,So Kon Po › Hong Kong
Thu Jun 30 1977,Brazil,2-2,France,Friendly,Rio de Janeiro › Brazil
Thu Jun 30 1977,Iceland,2-1,Norway,Friendly,Reykjavík › Iceland
Sun Jul 3 1977,Argentina,1-0,Yugoslavia,Friendly,Buenos Aires › Argentina
Sun Jul 3 1977,South Korea,0-0,Iran,FIFA World Cup qualification,Busan › South Korea
Sun Jul 3 1977,Zimbabwe,1-1,South Africa,Friendly,Salisbury › Rhodesia
Wed Jul 6 1977,Malawi,0-0,Tanzania,Friendly,Zomba › Malawi
Fri Jul 8 1977,Malawi,1-0,Tanzania,Friendly,Zomba › Malawi
Sun Jul 10 1977,Australia,3-0,Hong Kong,FIFA World Cup qualification,Adelaide › Australia
Sun Jul 10 1977,Nigeria,4-0,Ivory Coast,FIFA World Cup qualification,Lagos › Nigeria
Sun Jul 10 1977,Peru,0-1,Brazil,FIFA World Cup qualification,Cali › Colombia
Tue Jul 12 1977,Argentina,2-0,German DR,Friendly,Buenos Aires › Argentina
Thu Jul 14 1977,Brazil,8-0,Bolivia,FIFA World Cup qualification,Cali › Colombia
Fri Jul 15 1977,Egypt,2-0,Zambia,FIFA World Cup qualification,Cairo › Egypt
Sat Jul 16 1977,Malaysia,1-0,Burma,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 17 1977,China PR,2-1,Hong Kong,Friendly,Beijing › China PR
Sun Jul 17 1977,Ivory Coast,2-0,Mali,African Cup of Nations qualification,Bouaké › Ivory Coast
Sun Jul 17 1977,South Korea,4-0,Libya,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 17 1977,Peru,5-0,Bolivia,FIFA World Cup qualification,Cali › Colombia
Tue Jul 19 1977,China PR,3-2,DR Congo,Friendly,Shanghai › China PR
Tue Jul 19 1977,Iraq,0-0,Libya,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 20 1977,Iceland,0-1,Sweden,Friendly,Reykjavík › Iceland
Wed Jul 20 1977,South Korea,4-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Jul 21 1977,Burma,0-3,Iraq,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 23 1977,Libya,2-2,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 24 1977,Afghanistan,0-3,India,Friendly,Kabul › Afghanistan
Sun Jul 24 1977,Burma,0-4,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 24 1977,Hong Kong,1-0,Iran,Friendly,Beijing › China PR
Sun Jul 24 1977,Ivory Coast,2-2,Nigeria,FIFA World Cup qualification,Bouaké › Ivory Coast
Mon Jul 25 1977,China PR,3-2,Morocco,Friendly,Beijing › China PR
Mon Jul 25 1977,Iraq,5-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Jul 26 1977,Malaysia,1-1,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 27 1977,Burma,3-1,Libya,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 27 1977,China PR,1-2,Hong Kong,Friendly,Beijing › China PR
Wed Jul 27 1977,Iran,1-1,Morocco,Friendly,Beijing › China PR
Thu Jul 28 1977,German DR,2-1,Russia,Friendly,Leipzig › German DR
Thu Jul 28 1977,Iraq,1-1,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jul 29 1977,Burma,1-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jul 29 1977,Iran,1-3,DR Congo,Friendly,Beijing › China PR
Sun Jul 31 1977,Iraq,0-1,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 31 1977,Zambia,0-0,Egypt,FIFA World Cup qualification,Lusaka › Zambia
Fri Aug 5 1977,Iran,0-0,Romania,Friendly,Teheran › Iran
Sun Aug 14 1977,Australia,0-1,Iran,FIFA World Cup qualification,Melbourne › Australia
Sun Aug 14 1977,Czechoslovakia,1-3,Romania,Friendly,Rabat › Morocco
Wed Aug 17 1977,Sweden,0-1,German DR,Friendly,Solna › Sweden
Thu Aug 18 1977,Norway,1-1,Finland,Nordic Championship,Oslo › Norway
Wed Aug 24 1977,Argentina,2-1,Paraguay,Copa Félix Bogado,Buenos Aires › Argentina
Wed Aug 24 1977,Austria,2-1,Poland,Friendly,Vienna › Austria
Sat Aug 27 1977,Australia,2-1,South Korea,FIFA World Cup qualification,Sydney › Australia
Wed Aug 31 1977,Netherlands,4-1,Iceland,FIFA World Cup qualification,Nijmegen › Netherlands
Wed Aug 31 1977,Paraguay,2-0,Argentina,Copa Félix Bogado,Asunción › Paraguay
Thu Sep 1 1977,India,0-4,Thailand,Korea Cup,Seoul › South Korea
Sat Sep 3 1977,Belgium,4-0,Iceland,FIFA World Cup qualification,Brussels › Belgium
Sat Sep 3 1977,South Korea,5-1,Thailand,Korea Cup,Seoul › South Korea
Sun Sep 4 1977,Nigeria,2-1,Ghana,Friendly,Lagos › Nigeria
Mon Sep 5 1977,South Korea,3-0,India,Korea Cup,Busan › South Korea
Tue Sep 6 1977,Tunisia,2-1,Malta,Friendly,Tunis › Tunisia
Tue Sep 6 1977,Wales,0-0,Kuwait,Friendly,Wrexham › Wales
Wed Sep 7 1977,Czechoslovakia,1-0,Turkey,Friendly,Bratislava › Czechoslovakia
Wed Sep 7 1977,England,0-0,Switzerland,Friendly,London › England
Wed Sep 7 1977,Finland,0-1,Germany,Friendly,Helsinki › Finland
Wed Sep 7 1977,German DR,1-0,Scotland,Friendly,Berlin › German DR
Wed Sep 7 1977,Norway,2-1,Sweden,FIFA World Cup qualification,Oslo › Norway
Wed Sep 7 1977,Russia,4-1,Poland,Friendly,Volgograd › Soviet Union
Thu Sep 8 1977,Bahrain,1-3,Malaysia,Korea Cup,Daegu › South Korea
Sun Sep 11 1977,Trinidad and Tobago,1-1,Canada,Friendly,Pointe-à-Pierre › Trinidad and Tobago
Tue Sep 13 1977,South Korea,3-0,Malaysia,Korea Cup,Seoul › South Korea
Wed Sep 14 1977,China PR,5-2,Thailand,Friendly,Beijing › China PR
Thu Sep 15 1977,El Salvador,1-2,United States,Friendly,San Salvador › El Salvador
Thu Sep 15 1977,Malaysia,1-1,Thailand,Korea Cup,Seoul › South Korea
Sun Sep 18 1977,Guatemala,3-1,United States,Friendly,Guatemala › Guatemala
Sun Sep 18 1977,Réunion,0-2,Mauritius,Friendly,Saint-Pierre › Réunion
Sun Sep 18 1977,Suriname,2-1,Trinidad and Tobago,Friendly,Paramaribo › Suriname
Tue Sep 20 1977,Kuwait,0-0,Wales,Friendly,Kuwait City › Kuwait
Wed Sep 21 1977,Bulgaria,3-1,Turkey,Balkan Cup,Sofia › Bulgaria
Wed Sep 21 1977,Mauritius,2-1,Seychelles,Friendly,Saint-Pierre › Réunion
Wed Sep 21 1977,Northern Ireland,2-0,Iceland,FIFA World Cup qualification,Belfast › Northern Ireland
Wed Sep 21 1977,Poland,4-1,Denmark,FIFA World Cup qualification,Chorzów › Poland
Wed Sep 21 1977,Romania,6-1,Greece,Friendly,Bucharest › Romania
Wed Sep 21 1977,Scotland,3-1,Czechoslovakia,FIFA World Cup qualification,Glasgow › Scotland
Wed Sep 21 1977,Switzerland,1-2,Spain,Friendly,Berne › Switzerland
Thu Sep 22 1977,Guyana,2-1,Trinidad and Tobago,Friendly,Linden › Guyana
Sat Sep 24 1977,Austria,1-1,German DR,FIFA World Cup qualification,Vienna › Austria
Sat Sep 24 1977,Guyana,2-2,Trinidad and Tobago,Friendly,Georgetown › Guyana
Sat Sep 24 1977,Libya,1-0,Malta,Friendly,Tripoli › Libya
Sun Sep 25 1977,Guatemala,2-0,United States,Friendly,Guatemala › Guatemala
Sun Sep 25 1977,Réunion,1-0,Seychelles,Friendly,Saint-Pierre › Réunion
Sun Sep 25 1977,Tunisia,0-0,Nigeria,FIFA World Cup qualification,Tunis › Tunisia
Mon Sep 26 1977,Guyana,0-2,Trinidad and Tobago,Friendly,Georgetown › Guyana
Tue Sep 27 1977,Mexico,3-0,United States,Friendly,Monterrey › Mexico
Wed Sep 28 1977,Libya,1-0,Cyprus,Friendly,Benghazi › Libya
Fri Sep 30 1977,Botswana,0-2,Malawi,Friendly,Gaborone › Botswana
Fri Sep 30 1977,United States,0-0,El Salvador,Friendly,Monterey Park › United States
Sat Oct 1 1977,Botswana,1-5,Malawi,Friendly,Gaborone › Botswana
Sun Oct 2 1977,Hong Kong,1-3,Kuwait,FIFA World Cup qualification,So Kon Po › Hong Kong
Mon Oct 3 1977,Zambia,3-1,India,Friendly,Lusaka › Zambia
Wed Oct 5 1977,Hungary,4-3,Yugoslavia,Friendly,Budapest › Hungary
