Date,Team 1,Score,Team 2,Tournament,City
Wed Jul 25 1962,Thailand,4-0,Chinese Taipei,Friendly,Bangkok › Thailand
Fri Jul 27 1962,Singapore,2-2,Chinese Taipei,Friendly,Kallang › Singapore
Sat Jul 28 1962,Kenya,4-3,Tanzania,Friendly,Nairobi › Kenya
Fri Aug 10 1962,Bolivia,3-1,Paraguay,Copa Paz del Chaco,Cochabamba › Bolivia
Sun Aug 12 1962,Bolivia,3-2,Paraguay,Copa Paz del Chaco,La Paz › Bolivia
Sun Aug 12 1962,Republic of Ireland,4-2,Iceland,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Aug 15 1962,Argentina,3-1,Uruguay,Copa Lipton,Buenos Aires › Argentina
Mon Aug 20 1962,Gabon,1-1,Cameroon,Friendly,Libreville › Gabon
Sun Aug 26 1962,Norway,2-1,Finland,Nordic Championship,Bergen › Norway
Fri Aug 31 1962,Suriname,3-1,Guadeloupe,Friendly,Paramaribo › Suriname
Sat Sep 1 1962,Uganda,3-1,Kenya,Friendly,Kampala › Uganda
Sun Sep 2 1962,Iceland,1-1,Republic of Ireland,UEFA Euro qualification,Reykjavík › Iceland
Sun Sep 2 1962,Poland,0-2,Hungary,Friendly,Poznań › Poland
Wed Sep 5 1962,Netherlands,8-0,Curaçao,Friendly,Amsterdam › Netherlands
Sat Sep 8 1962,Malaysia,2-2,Japan,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Sep 9 1962,Burma,0-1,Pakistan,Merdeka Tournament,Kuala Lumpur › Malaya
Tue Sep 11 1962,Denmark,3-1,Curaçao,Friendly,Odense › Denmark
Tue Sep 11 1962,Indonesia,2-0,Singapore,Merdeka Tournament,Kuala Lumpur › Malaya
Wed Sep 12 1962,Indonesia,9-0,Philippines,Merdeka Tournament,Kuala Lumpur › Malaya
Wed Sep 12 1962,Japan,1-1,Pakistan,Merdeka Tournament,Kuala Lumpur › Malaya
Thu Sep 13 1962,Malaysia,3-2,Burma,Merdeka Tournament,Kuala Lumpur › Malaya
Thu Sep 13 1962,Philippines,0-5,Singapore,Merdeka Tournament,Kuala Lumpur › Malaya
Fri Sep 14 1962,Indonesia,2-1,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Sat Sep 15 1962,Burma,3-1,Japan,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Sep 16 1962,Austria,0-6,Czechoslovakia,Friendly,Vienna › Austria
Sun Sep 16 1962,Congo,3-1,Gabon,Friendly,Brazzaville › Congo
Sun Sep 16 1962,Finland,1-6,Denmark,Nordic Championship,Helsinki › Finland
Sun Sep 16 1962,German DR,2-2,Yugoslavia,Friendly,Leipzig › German DR
Sun Sep 16 1962,Malaysia,0-0,Pakistan,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Sep 16 1962,Norway,2-1,Sweden,Nordic Championship,Oslo › Norway
Sun Sep 16 1962,Philippines,0-6,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Sun Sep 16 1962,Trinidad and Tobago,1-1,Suriname,Friendly,Port of Spain › Trinidad and Tobago
Mon Sep 17 1962,Singapore,2-2,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaya
Tue Sep 18 1962,Trinidad and Tobago,1-0,Suriname,Friendly,Port of Spain › Trinidad and Tobago
Wed Sep 19 1962,Indonesia,2-1,Pakistan,Merdeka Tournament,Kuala Lumpur › Malaya
Wed Sep 19 1962,Yugoslavia,5-2,Ethiopia,Friendly,Belgrade › Yugoslavia
Thu Sep 20 1962,Trinidad and Tobago,1-1,Suriname,Friendly,Port of Spain › Trinidad and Tobago
Fri Sep 21 1962,Singapore,2-1,Japan,Friendly,Kallang › Singapore
Sat Sep 22 1962,Trinidad and Tobago,1-1,Suriname,Friendly,Port of Spain › Trinidad and Tobago
Wed Sep 26 1962,Denmark,4-1,Netherlands,Friendly,Copenhagen › Denmark
Sat Sep 29 1962,Ghana,6-3,Kenya,Friendly,Kampala › Uganda
Sun Sep 30 1962,Bulgaria,2-1,Poland,Friendly,Sofia › Bulgaria
Sun Sep 30 1962,Romania,4-0,Morocco,Friendly,Bucharest › Romania
Sun Sep 30 1962,Yugoslavia,2-3,Germany,Friendly,Zagreb › Yugoslavia
Wed Oct 3 1962,England,1-1,France,UEFA Euro qualification,Sheffield › England
Wed Oct 10 1962,Poland,0-2,Northern Ireland,UEFA Euro qualification,Chorzów › Poland
Wed Oct 10 1962,Turkey,3-0,Ethiopia,Friendly,Ankara › Turkey
Wed Oct 10 1962,Uganda,1-4,Ghana,Friendly,Kampala › Uganda
Thu Oct 11 1962,Poland,1-1,Morocco,Friendly,Warsaw › Poland
Fri Oct 12 1962,Kenya,0-4,Ghana,Friendly,Nairobi › Kenya
Fri Oct 12 1962,South Korea,2-0,Indonesia,Friendly,Seoul › South Korea
Sat Oct 13 1962,Suriname,3-3,Guadeloupe,Friendly,Parmaribo › Suriname
Sun Oct 14 1962,Belgium,2-0,Netherlands,Friendly,Antwerp › Belgium
Sun Oct 14 1962,German DR,3-2,Romania,Friendly,Dresden › German DR
Sun Oct 14 1962,Hungary,0-1,Yugoslavia,Friendly,Budapest › Hungary
Sun Oct 14 1962,South Korea,2-0,Indonesia,Friendly,Seoul › South Korea
Mon Oct 15 1962,Malawi,0-12,Ghana,Friendly,Blantyre › Nyasaland
Mon Oct 15 1962,Suriname,4-2,French Guiana,Friendly,Paramaribo › Suriname
Wed Oct 17 1962,Israel,1-1,Austria,Friendly,Ramat-Gan › Israel
Thu Oct 18 1962,Greece,3-2,Ethiopia,Friendly,Athens › Greece
Thu Oct 18 1962,Tanzania,2-6,Ghana,Friendly,Dar es Salaam › Tanganyika
Sat Oct 20 1962,Northern Ireland,1-3,England,British Championship,Belfast › Northern Ireland
Sat Oct 20 1962,Wales,2-3,Scotland,British Championship,Cardiff › Wales
Wed Oct 24 1962,Germany,2-2,France,Friendly,Stuttgart › Germany
Thu Oct 25 1962,Vietnam Republic,4-0,Indonesia,Vietnam Independence Cup,Saigon › Vietnam Republic
Sat Oct 27 1962,Malaysia,4-2,Thailand,Vietnam Independence Cup,Saigon › Vietnam Republic
Sun Oct 28 1962,Czechoslovakia,2-1,Poland,Friendly,Bratislava › Czechoslovakia
Sun Oct 28 1962,Hungary,2-0,Austria,Friendly,Budapest › Hungary
Sun Oct 28 1962,Indonesia,2-1,Malaysia,Vietnam Independence Cup,Saigon › Vietnam Republic
Sun Oct 28 1962,Sweden,4-2,Denmark,Nordic Championship,Solna › Sweden
Sun Oct 28 1962,Vietnam Republic,0-1,Thailand,Vietnam Independence Cup,Saigon › Vietnam Republic
Tue Oct 30 1962,Indonesia,7-0,Thailand,Vietnam Independence Cup,Saigon › Vietnam Republic
Tue Oct 30 1962,Vietnam Republic,2-0,Malaysia,Vietnam Independence Cup,Saigon › Vietnam Republic
Wed Oct 31 1962,Vietnam Republic,2-0,Indonesia,Vietnam Independence Cup,Saigon › Vietnam Republic
Thu Nov 1 1962,Spain,6-0,Romania,UEFA Euro qualification,Madrid › Spain
Sun Nov 4 1962,Sweden,1-1,Norway,UEFA Euro qualification,Malmö › Sweden
Sun Nov 4 1962,Tanzania,3-1,Uganda,Friendly,Dar es Salaam › Tanzania
Sun Nov 4 1962,Yugoslavia,3-2,Belgium,UEFA Euro qualification,Belgrade › Yugoslavia
Mon Nov 5 1962,Kenya,4-1,Uganda,Friendly,Nairobi › Kenya
Wed Nov 7 1962,Bulgaria,3-1,Portugal,UEFA Euro qualification,Sofia › Bulgaria
Wed Nov 7 1962,Chile,1-1,Argentina,Copa Carlos Dittborn,Santiago › Chile
Wed Nov 7 1962,Hungary,3-1,Wales,UEFA Euro qualification,Budapest › Hungary
Wed Nov 7 1962,Scotland,5-1,Northern Ireland,British Championship,Glasgow › Scotland
Sat Nov 10 1962,Nigeria,0-0,Ghana,Friendly,Lagos › Nigeria
Sun Nov 11 1962,Austria,1-2,Italy,Friendly,Vienna › Austria
Sun Nov 11 1962,France,2-3,Hungary,Friendly,Colombes › France
Sun Nov 11 1962,Guadeloupe,3-1,Martinique,Friendly,San Juan › Puerto Rico
Sun Nov 11 1962,Netherlands,3-1,Switzerland,UEFA Euro qualification,Amsterdam › Netherlands
Fri Nov 16 1962,Thailand,1-2,Sweden,Friendly,Bangkok › Thailand
Tue Nov 20 1962,Puerto Rico,1-6,Martinique,Friendly,San Juan › Puerto Rico
Wed Nov 21 1962,Argentina,1-0,Chile,Copa Carlos Dittborn,Buenos Aires › Argentina
Wed Nov 21 1962,England,4-0,Wales,British Championship,London › England
Wed Nov 21 1962,German DR,2-1,Czechoslovakia,UEFA Euro qualification,Berlin › German DR
Thu Nov 22 1962,Malaysia,0-1,Sweden,Friendly,Kuala Lumpur › Malaya
Sat Nov 24 1962,Grenada,2-1,Saint Vincent and the Grenadines,Windward Islands Tournament,St. George's › Grenada
Sat Nov 24 1962,Puerto Rico,0-3,Guadeloupe,Friendly,San Juan › Puerto Rico
Sun Nov 25 1962,Bulgaria,1-1,Austria,Friendly,Sofia › Bulgaria
Sun Nov 25 1962,Israel,0-2,Turkey,Friendly,Ramat-Gan › Israel
Sun Nov 25 1962,Romania,3-1,Spain,UEFA Euro qualification,Bucharest › Romania
Tue Nov 27 1962,Indonesia,0-3,Sweden,Friendly,Jakarta › Indonesia
Wed Nov 28 1962,Northern Ireland,2-0,Poland,UEFA Euro qualification,Belfast › Northern Ireland
Fri Nov 30 1962,Senegal,1-1,Ivory Coast,Friendly,Dakar › Senegal
Sun Dec 2 1962,Belgium,1-1,Spain,Friendly,Brussels › Belgium
Sun Dec 2 1962,Italy,6-0,Turkey,UEFA Euro qualification,Bologna › Italy
Sat Dec 8 1962,Malta,1-3,Denmark,UEFA Euro qualification,Gżira › Malta
Sat Dec 8 1962,Nigeria,3-1,Cameroon,Friendly,Lagos › Nigeria
Sat Dec 8 1962,Tanzania,6-2,Malawi,Friendly,Dar es Salaam › Tanganyika
Sun Dec 9 1962,Mali,1-2,German DR,Friendly,Bamako › Mali
Wed Dec 12 1962,Turkey,1-1,Denmark,Friendly,Istanbul › Turkey
Sat Dec 15 1962,Tanzania,6-0,Zanzibar,Friendly,Dar es Salaam › Tanzania
Sun Dec 16 1962,Ethiopia,0-0,Turkey,Friendly,Addis Abeba › Ethiopia
Sun Dec 16 1962,Guinea,2-3,German DR,Friendly,Conakry › Guinea
Sun Dec 16 1962,Portugal,3-1,Bulgaria,UEFA Euro qualification,Oeiras › Portugal
Sun Dec 23 1962,Germany,5-1,Switzerland,Friendly,Karlsruhe › Germany
Sun Dec 23 1962,Morocco,3-1,Romania,Friendly,Casablanca › Morocco
Mon Dec 24 1962,Central African Republic,1-4,Cameroon,Friendly,Bangui › Central African Republic
Mon Dec 24 1962,Congo,6-1,Madagascar,Friendly,Bangui › Central African Republic
Thu Dec 27 1962,Cameroon,0-3,Congo,Friendly,Bangui › Central African Republic
Mon Dec 31 1962,Central African Republic,4-1,Madagascar,Friendly,Bangui › Central African Republic
