Date,Team 1,Score,Team 2,Tournament,City
Thu Mar 29 1979,Qatar,1-0,United Arab Emirates,Gulf Cup,Baghdad › Iraq
Fri Mar 30 1979,Bahrain,3-1,Oman,Gulf Cup,Baghdad › Iraq
Fri Mar 30 1979,Iraq,3-1,Kuwait,Gulf Cup,Baghdad › Iraq
Sun Apr 1 1979,Cyprus,0-3,Yugoslavia,UEFA Euro qualification,Nicosia › Cyprus
Sun Apr 1 1979,Oman,0-1,Qatar,Gulf Cup,Baghdad › Iraq
Sun Apr 1 1979,Turkey,0-0,Germany,UEFA Euro qualification,Izmir › Turkey
Sun Apr 1 1979,Kuwait,7-0,United Arab Emirates,Gulf Cup,Baghdad › Iraq
Mon Apr 2 1979,Saudi Arabia,1-1,Bahrain,Gulf Cup,Baghdad › Iraq
Tue Apr 3 1979,Barbados,1-2,Martinique,Friendly,Bridgetown › Barbados
Tue Apr 3 1979,Kuwait,2-0,Oman,Gulf Cup,Baghdad › Iraq
Wed Apr 4 1979,Czechoslovakia,2-0,France,UEFA Euro qualification,Bratislava › Czechoslovakia
Wed Apr 4 1979,Poland,1-1,Hungary,Friendly,Chorzów › Poland
Wed Apr 4 1979,Romania,2-2,Spain,UEFA Euro qualification,Craiova › Romania
Wed Apr 4 1979,Saudi Arabia,7-0,Qatar,Gulf Cup,Baghdad › Iraq
Wed Apr 4 1979,Iraq,5-0,United Arab Emirates,Gulf Cup,Baghdad › Iraq
Fri Apr 6 1979,Iraq,7-0,Oman,Gulf Cup,Baghdad › Iraq
Fri Apr 6 1979,Kuwait,0-0,Saudi Arabia,Gulf Cup,Baghdad › Iraq
Sat Apr 7 1979,Bahrain,1-1,Qatar,Gulf Cup,Baghdad › Iraq
Sun Apr 8 1979,Gabon,2-1,Ivory Coast,Friendly,Libreville › Gabon
Sun Apr 8 1979,Iraq,2-0,Saudi Arabia,Gulf Cup,Baghdad › Iraq
Mon Apr 9 1979,Bahrain,0-2,Kuwait,Gulf Cup,Baghdad › Iraq
Mon Apr 9 1979,Oman,0-4,United Arab Emirates,Gulf Cup,Baghdad › Iraq
Sun Apr 15 1979,Benin,1-0,Ivory Coast,African Cup of Nations qualification,Cotonou › Benin
Sun Apr 15 1979,Congo,4-2,DR Congo,African Cup of Nations qualification,Brazzaville › Congo
Sun Apr 15 1979,Guadeloupe,0-1,Martinique,Friendly,Capesterre-Belle-Eau › Guadeloupe
Sun Apr 15 1979,Malawi,0-2,Zambia,African Cup of Nations qualification,Blantyre › Malawi
Wed Apr 18 1979,German DR,2-1,Poland,UEFA Euro qualification,Leipzig › German DR
Thu Apr 19 1979,Russia,2-0,Sweden,Friendly,Tbilisi › Soviet Union
Wed Apr 25 1979,Argentina,2-1,Bulgaria,Friendly,Buenos Aires › Argentina
Wed Apr 25 1979,São Tomé and Príncipe,1-2,Angola,Friendly,São Tomé › São Tomé and Príncipe
Sun Apr 29 1979,DR Congo,4-1,Congo,African Cup of Nations qualification,Kinshasa › Zaïre
Sun Apr 29 1979,Ivory Coast,4-1,Benin,African Cup of Nations qualification,Abidjan › Ivory Coast
Sun Apr 29 1979,Madagascar,4-0,Kenya,Friendly,Antananarivo › Madagascar
Sun Apr 29 1979,Zambia,2-0,Malawi,African Cup of Nations qualification,Ndola › Zambia
Tue May 1 1979,Luxembourg,0-3,Czechoslovakia,UEFA Euro qualification,Luxembourg › Luxembourg
Wed May 2 1979,Austria,0-0,Belgium,UEFA Euro qualification,Vienna › Austria
Wed May 2 1979,Hungary,0-0,Greece,UEFA Euro qualification,Budapest › Hungary
Wed May 2 1979,Republic of Ireland,2-0,Denmark,UEFA Euro qualification,Dublin › Republic of Ireland
Wed May 2 1979,North Korea,3-0,Hong Kong,AFC Asian Cup qualification,Bangkok › Thailand
Wed May 2 1979,Northern Ireland,2-0,Bulgaria,UEFA Euro qualification,Belfast › Northern Ireland
Wed May 2 1979,Poland,2-0,Netherlands,UEFA Euro qualification,Chorzów › Poland
Wed May 2 1979,United States,0-6,France,Friendly,East Rutherford › United States
Wed May 2 1979,Wales,0-2,Germany,UEFA Euro qualification,Wrexham › Wales
Sat May 5 1979,Russia,3-0,Czechoslovakia,Friendly,Moscow › Soviet Union
Sat May 5 1979,Saint Vincent and the Grenadines,2-2,Martinique,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Sat May 5 1979,Switzerland,0-2,German DR,UEFA Euro qualification,St. Gallen › Switzerland
Mon May 7 1979,North Korea,3-1,Indonesia,AFC Asian Cup qualification,Bangkok › Thailand
Wed May 9 1979,Denmark,2-2,Sweden,Friendly,Copenhagen › Denmark
Wed May 9 1979,Malaysia,1-1,North Korea,AFC Asian Cup qualification,Bangkok › Thailand
Wed May 9 1979,Norway,0-1,Portugal,UEFA Euro qualification,Oslo › Norway
Fri May 11 1979,Malaysia,0-0,Hong Kong,AFC Asian Cup qualification,Bangkok › Thailand
Sat May 12 1979,Thailand,0-1,North Korea,AFC Asian Cup qualification,Bangkok › Thailand
Sun May 13 1979,Cyprus,1-1,Romania,UEFA Euro qualification,Limassol › Cyprus
Mon May 14 1979,North Korea,1-0,Malaysia,AFC Asian Cup qualification,Bangkok › Thailand
Thu May 17 1979,Brazil,6-0,Paraguay,Friendly,Rio de Janeiro › Brazil
Sat May 19 1979,Bulgaria,1-0,Republic of Ireland,UEFA Euro qualification,Sofia › Bulgaria
Sat May 19 1979,Mozambique,0-6,Zimbabwe,Friendly,Maputo › Mozambique
Sat May 19 1979,Northern Ireland,0-2,England,British Championship,Belfast › Northern Ireland
Sat May 19 1979,Russia,2-2,Hungary,UEFA Euro qualification,Tbilisi › Soviet Union
Sat May 19 1979,Wales,3-0,Scotland,British Championship,Cardiff › Wales
Tue May 22 1979,Argentina,0-0,Netherlands,Friendly,Berne › Switzerland
Tue May 22 1979,Republic of Ireland,1-3,Germany,Friendly,Dublin › Republic of Ireland
Tue May 22 1979,Scotland,1-0,Northern Ireland,British Championship,Glasgow › Scotland
Tue May 22 1979,Switzerland,2-0,Iceland,UEFA Euro qualification,Berne › Switzerland
Wed May 23 1979,England,0-0,Wales,British Championship,London › England
Thu May 24 1979,Martinique,3-1,Trinidad and Tobago,Friendly,Fort-de-France › Martinique
Sat May 26 1979,England,3-1,Scotland,British Championship,London › England
Sat May 26 1979,Iceland,1-3,Germany,Friendly,Reykjavík › Iceland
Sat May 26 1979,Italy,2-2,Argentina,Friendly,Rome › Italy
Sat May 26 1979,Northern Ireland,1-1,Wales,British Championship,Belfast › Northern Ireland
Tue May 29 1979,Republic of Ireland,0-0,Argentina,Friendly,Dublin › Republic of Ireland
Thu May 31 1979,Brazil,5-1,Uruguay,Friendly,Rio de Janeiro › Brazil
Thu May 31 1979,Japan,4-0,Indonesia,Kirin Cup,Tokyo › Japan
Fri Jun 1 1979,German DR,1-0,Romania,Friendly,Berlin › German DR
Sat Jun 2 1979,Malta,0-2,Wales,UEFA Euro qualification,Gżira › Malta
Sat Jun 2 1979,Scotland,1-3,Argentina,Friendly,Glasgow › Scotland
Sun Jun 3 1979,Benin,0-1,Togo,Friendly,Cotonou › Benin
Sun Jun 3 1979,Jamaica,2-1,Saint Kitts and Nevis,CFU Caribbean Cup qualification,Kingston › Jamaica
Wed Jun 6 1979,Bulgaria,0-3,England,UEFA Euro qualification,Sofia › Bulgaria
Wed Jun 6 1979,Denmark,4-0,Northern Ireland,UEFA Euro qualification,Copenhagen › Denmark
Thu Jun 7 1979,Norway,0-4,Scotland,UEFA Euro qualification,Oslo › Norway
Thu Jun 7 1979,Sweden,3-0,Luxembourg,UEFA Euro qualification,Malmö › Sweden
Sat Jun 9 1979,Iceland,1-2,Switzerland,UEFA Euro qualification,Reykjavík › Iceland
Sat Jun 9 1979,Martinique,0-1,Saint Vincent and the Grenadines,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sun Jun 10 1979,Sweden,0-0,England,Friendly,Solna › Sweden
Wed Jun 13 1979,Austria,4-3,England,Friendly,Vienna › Austria
Wed Jun 13 1979,Chile,0-0,Ecuador,Friendly,Santiago › Chile
Wed Jun 13 1979,New Zealand,1-0,Australia,Friendly,Auckland › New Zealand
Wed Jun 13 1979,Yugoslavia,4-1,Italy,Friendly,Zagreb › Yugoslavia
Sat Jun 16 1979,South Korea,4-1,Japan,Friendly,Seoul › South Korea
Sun Jun 17 1979,Saint Kitts and Nevis,1-2,Jamaica,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Thu Jun 21 1979,Ecuador,2-1,Chile,Friendly,Guayaquil › Ecuador
Sun Jun 24 1979,Ghana,0-0,Liberia,Friendly,Accra › Ghana
Sun Jun 24 1979,Malawi,1-0,Lesotho,Friendly,Lilongwe › Malawi
Sun Jun 24 1979,Zambia,4-1,DR Congo,Friendly,Lusaka › Zambia
Tue Jun 26 1979,Malawi,1-2,Lesotho,Friendly,Blantyre › Malawi
Wed Jun 27 1979,Denmark,1-2,Russia,Friendly,Copenhagen › Denmark
Thu Jun 28 1979,Sweden,2-0,Norway,Nordic Championship,Gothenburg › Sweden
Fri Jun 29 1979,Fiji,0-6,New Zealand,Friendly,Suva › Fiji
Fri Jun 29 1979,Japan,2-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jun 29 1979,Malaysia,4-1,Burma,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jun 29 1979,Sudan,2-0,Ivory Coast,African Cup of Nations qualification,Khartoum › Sudan
Sat Jun 30 1979,DR Congo,1-2,Zambia,Friendly,Lubumbashi › Zaïre
Sat Jun 30 1979,Indonesia,0-0,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 1 1979,Burma,0-1,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 1 1979,Fiji,0-3,New Zealand,Friendly,Lautoka › Fiji
Tue Jul 3 1979,Burma,2-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 4 1979,Finland,1-1,Russia,UEFA Euro qualification,Helsinki › Finland
Thu Jul 5 1979,Singapore,1-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jul 6 1979,Ivory Coast,4-0,Sudan,African Cup of Nations qualification,Abidjan › Ivory Coast
Fri Jul 6 1979,Malawi,1-0,Kenya,Friendly,Blantyre › Malawi
Sun Jul 8 1979,DR Congo,4-1,Togo,Friendly,Kinshasa › Zaïre
Sun Jul 8 1979,Indonesia,2-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 8 1979,Malawi,0-0,Kenya,Friendly,Lilongwe › Malawi
Tue Jul 10 1979,Bolivia,3-1,Paraguay,Copa Paz del Chaco,La Paz › Bolivia
Wed Jul 11 1979,Burma,4-1,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 11 1979,Chile,1-0,Uruguay,Copa Juan Pinto Durán,Santiago › Chile
Wed Jul 11 1979,Indonesia,0-0,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 11 1979,Peru,2-1,Ecuador,Friendly,Lima › Peru
Thu Jul 12 1979,Bolivia,1-1,Paraguay,Friendly,Cochabamba › Bolivia
Fri Jul 13 1979,Burma,4-0,Indonesia,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jul 13 1979,Japan,3-1,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 15 1979,Kenya,2-2,DR Congo,Friendly,Nairobi › Kenya
Sun Jul 15 1979,Malawi,2-0,Tanzania,Friendly,Blantyre › Malawi
Tue Jul 17 1979,Malawi,2-0,Tanzania,Friendly,Blantyre › Malawi
Wed Jul 18 1979,Bolivia,2-1,Argentina,Copa América,La Paz › Bolivia
Wed Jul 18 1979,Peru,0-1,Colombia,Friendly,Lima › Peru
Wed Jul 18 1979,Uruguay,2-1,Chile,Copa Juan Pinto Durán,Montevideo › Uruguay
Thu Jul 19 1979,Malawi,0-1,Tanzania,Friendly,Blantyre › Malawi
Fri Jul 20 1979,Kyrgyzstan,0-0,Lithuania,Friendly,Moscow › Soviet Union
Sat Jul 21 1979,Belarus,3-0,Armenia,Friendly,Minsk › Soviet Union
Sun Jul 22 1979,Georgia,5-0,Lithuania,Friendly,Moscow › Soviet Union
Sun Jul 22 1979,Grenada,0-1,Trinidad and Tobago,CFU Caribbean Cup qualification,St. George's › Grenada
Mon Jul 23 1979,Belarus,2-1,Latvia,Friendly,Minsk › Soviet Union
Tue Jul 24 1979,Azerbaijan,0-1,Lithuania,Friendly,Moscow › Soviet Union
Wed Jul 25 1979,Belarus,2-3,Russia,Friendly,Minsk › Soviet Union
Wed Jul 25 1979,Benin,0-1,DR Congo,Friendly,Porto-Novo › Benin
Wed Jul 25 1979,Colombia,1-2,Peru,Friendly,Bogotá › Colombia
Thu Jul 26 1979,Bolivia,2-1,Brazil,Copa América,La Paz › Bolivia
Thu Jul 26 1979,Liberia,3-1,Ghana,Friendly,Monrovia › Liberia
Sat Jul 28 1979,Benin,0-3,DR Congo,Friendly,Cotonou › Benin
Sat Jul 28 1979,Lithuania,0-2,Ukraine,Friendly,Moscow › Soviet Union
Sat Jul 28 1979,Russia,0-0,Belarus,Friendly,Moscow › Soviet Union
Sun Jul 29 1979,Madagascar,2-4,Tanzania,Friendly,Antananarivo › Madagascar
Mon Jul 30 1979,Belarus,0-0,Ukraine,Friendly,Moscow › Soviet Union
Mon Jul 30 1979,Russia,2-0,Lithuania,Friendly,Moscow › Soviet Union
Wed Aug 1 1979,Belarus,0-2,Lithuania,Friendly,Moscow › Soviet Union
Wed Aug 1 1979,Madagascar,1-0,Tanzania,Friendly,Antananarivo › Madagascar
Wed Aug 1 1979,Paraguay,2-0,Bolivia,Copa Paz del Chaco,Asunción › Paraguay
Wed Aug 1 1979,Venezuela,0-0,Colombia,Copa América,San Cristóbal › Venezuela
Thu Aug 2 1979,Brazil,2-1,Argentina,Copa América,Rio de Janeiro › Brazil
Sat Aug 4 1979,Belarus,0-1,Kazakhstan,Friendly,Moscow › Soviet Union
Sat Aug 4 1979,Trinidad and Tobago,2-1,Grenada,CFU Caribbean Cup qualification,San Fernando › Trinidad and Tobago
Sun Aug 5 1979,DR Congo,3-2,Guinea,African Cup of Nations qualification,Kinshasa › Zaïre
Sun Aug 5 1979,Russia,2-1,Lithuania,Friendly,Moscow › Soviet Union
Wed Aug 8 1979,Argentina,3-0,Bolivia,Copa América,Buenos Aires › Argentina
Wed Aug 8 1979,Ecuador,2-1,Peru,Friendly,Quito › Ecuador
Wed Aug 8 1979,Venezuela,1-1,Chile,Copa América,San Cristóbal › Venezuela
Wed Aug 15 1979,Colombia,1-0,Chile,Copa América,Bogotá › Colombia
Wed Aug 15 1979,Norway,2-0,Sweden,Nordic Championship,Oslo › Norway
Thu Aug 16 1979,Brazil,2-0,Bolivia,Copa América,São Paulo › Brazil
Sun Aug 19 1979,Guinea,3-1,DR Congo,African Cup of Nations qualification,Conakry › Guinea
Sun Aug 19 1979,Poland,5-0,Libya,Friendly,Słupsk › Poland
Wed Aug 22 1979,Colombia,4-0,Venezuela,Copa América,Bogotá › Colombia
Thu Aug 23 1979,Argentina,2-2,Brazil,Copa América,Buenos Aires › Argentina
Thu Aug 23 1979,North Korea,0-0,Japan,Friendly,P'yongyang › North Korea
Sat Aug 25 1979,Lesotho,0-3,Malawi,Friendly,Maseru › Lesotho
Tue Aug 28 1979,Tunisia,4-0,Malta,Friendly,Tunis › Tunisia
Wed Aug 29 1979,Austria,4-0,Norway,UEFA Euro qualification,Vienna › Austria
Wed Aug 29 1979,Chile,7-0,Venezuela,Copa América,Santiago › Chile
Wed Aug 29 1979,Ecuador,1-2,Paraguay,Copa América,Quito › Ecuador
Wed Aug 29 1979,Finland,0-0,Denmark,Nordic Championship,Mikkeli › Finland
Wed Aug 29 1979,Guam,0-4,Vanuatu,South Pacific Games,Suva › Fiji
Wed Aug 29 1979,Poland,3-0,Romania,Friendly,Warsaw › Poland
Wed Aug 29 1979,Solomon Islands,6-0,Wallis Islands and Futuna,South Pacific Games,Suva › Fiji
Wed Aug 29 1979,Tahiti,8-0,Tonga,South Pacific Games,Suva › Fiji
Wed Aug 29 1979,Fiji,0-0,Papua New Guinea,South Pacific Games,Suva › Fiji
Thu Aug 30 1979,Fiji,24-0,Kiribati,South Pacific Games,Nausori › Fiji
Thu Aug 30 1979,Guam,1-10,New Caledonia,South Pacific Games,Suva › Fiji
Thu Aug 30 1979,Peru,2-0,Uruguay,Friendly,Lima › Peru
Thu Aug 30 1979,Tahiti,18-0,Tuvalu,South Pacific Games,Suva › Fiji
Fri Aug 31 1979,Kiribati,0-13,Papua New Guinea,South Pacific Games,Suva › Fiji
Fri Aug 31 1979,Solomon Islands,12-0,Samoa,South Pacific Games,Suva › Fiji
Fri Aug 31 1979,New Caledonia,3-0,Vanuatu,South Pacific Games,Suva › Fiji
Sat Sep 1 1979,Tonga,3-5,Tuvalu,South Pacific Games,Nausori › Fiji
Sat Sep 1 1979,Wallis Islands and Futuna,3-1,Samoa,South Pacific Games,Nausori › Fiji
Mon Sep 3 1979,Fiji,5-0,Wallis Islands and Futuna,South Pacific Games,Nausori › Fiji
Mon Sep 3 1979,Libya,0-0,Palestine,Friendly,Tripoli › Libya
Mon Sep 3 1979,New Caledonia,11-0,Tuvalu,South Pacific Games,Suva › Fiji
Mon Sep 3 1979,Papua New Guinea,2-3,Solomon Islands,South Pacific Games,Nausori › Fiji
Mon Sep 3 1979,Tahiti,1-0,Vanuatu,South Pacific Games,Suva › Fiji
Tue Sep 4 1979,New Caledonia,2-3,Tahiti,South Pacific Games,Suva › Fiji
Tue Sep 4 1979,Fiji,2-0,Solomon Islands,South Pacific Games,Suva › Fiji
Wed Sep 5 1979,Chile,2-0,Colombia,Copa América,Santiago › Chile
Wed Sep 5 1979,Ecuador,2-1,Uruguay,Copa América,Quito › Ecuador
Wed Sep 5 1979,Guam,4-2,Samoa,South Pacific Games,Nausori › Fiji
Wed Sep 5 1979,Iceland,0-4,Netherlands,UEFA Euro qualification,Reykjavík › Iceland
Wed Sep 5 1979,Kiribati,3-3,Tuvalu,South Pacific Games,Nausori › Fiji
Wed Sep 5 1979,Russia,1-0,German DR,Friendly,Moscow › Soviet Union
Wed Sep 5 1979,Sweden,1-3,France,UEFA Euro qualification,Solna › Sweden
Wed Sep 5 1979,Tonga,1-0,Wallis Islands and Futuna,South Pacific Games,Nausori › Fiji
Wed Sep 5 1979,Vanuatu,2-0,Papua New Guinea,South Pacific Games,Nausori › Fiji
Thu Sep 6 1979,Guam,7-2,Tuvalu,South Pacific Games,Nausori › Fiji
Thu Sep 6 1979,Vanuatu,7-1,Tonga,South Pacific Games,Nausori › Fiji
Fri Sep 7 1979,New Caledonia,1-3,Solomon Islands,South Pacific Games,Suva › Fiji
Fri Sep 7 1979,Fiji,0-3,Tahiti,South Pacific Games,Suva › Fiji
Sat Sep 8 1979,South Korea,8-0,Sudan,Korea Cup,Seoul › South Korea
Sun Sep 9 1979,Indonesia,0-2,Thailand,Korea Cup,Seoul › South Korea
Mon Sep 10 1979,Bangladesh,1-4,Sudan,Korea Cup,Seoul › South Korea
Tue Sep 11 1979,Wales,2-1,Republic of Ireland,Friendly,Swansea › Wales
Wed Sep 12 1979,England,1-0,Denmark,UEFA Euro qualification,London › England
Wed Sep 12 1979,Germany,2-1,Argentina,Friendly,Berlin › Germany
Wed Sep 12 1979,Greece,1-0,Russia,UEFA Euro qualification,Athens › Greece
Wed Sep 12 1979,Hungary,2-1,Czechoslovakia,Friendly,Nyíregyháza › Hungary
Wed Sep 12 1979,Iceland,0-3,German DR,UEFA Euro qualification,Reykjavík › Iceland
Wed Sep 12 1979,South Korea,6-0,Sri Lanka,Korea Cup,Daegu › South Korea
Wed Sep 12 1979,Norway,1-2,Belgium,UEFA Euro qualification,Oslo › Norway
Wed Sep 12 1979,Scotland,1-1,Peru,Friendly,Glasgow › Scotland
Wed Sep 12 1979,Switzerland,0-2,Poland,UEFA Euro qualification,Lausanne › Switzerland
Thu Sep 13 1979,Paraguay,2-0,Ecuador,Copa América,Asunción › Paraguay
Fri Sep 14 1979,South Korea,5-1,Bahrain,Korea Cup,Chungju › South Korea
Sun Sep 16 1979,South Korea,9-0,Bangladesh,Korea Cup,Incheon › South Korea
Sun Sep 16 1979,Sri Lanka,0-1,Sudan,Korea Cup,Incheon › South Korea
Sun Sep 16 1979,Uruguay,2-1,Ecuador,Copa América,Montevideo › Uruguay
Sun Sep 16 1979,Yugoslavia,4-2,Argentina,Friendly,Belgrade › Yugoslavia
Thu Sep 20 1979,Paraguay,0-0,Uruguay,Copa América,Asunción › Paraguay
Wed Sep 26 1979,Austria,3-1,Hungary,Friendly,Vienna › Austria
Wed Sep 26 1979,Czechoslovakia,4-1,Republic of Ireland,Friendly,Prague › Czechoslovakia
Wed Sep 26 1979,Denmark,1-0,Finland,Nordic Championship,Copenhagen › Denmark
Wed Sep 26 1979,Italy,1-0,Sweden,Friendly,Florence › Italy
Wed Sep 26 1979,Netherlands,1-0,Belgium,Friendly,Rotterdam › Netherlands
Wed Sep 26 1979,Poland,1-1,German DR,UEFA Euro qualification,Chorzów › Poland
Wed Sep 26 1979,Spain,1-1,Portugal,Friendly,Vigo › Spain
Wed Sep 26 1979,Uruguay,2-2,Paraguay,Copa América,Montevideo › Uruguay
Sat Sep 29 1979,Haiti,1-0,Antigua and Barbuda,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Sat Sep 29 1979,Senegal,0-2,Nigeria,Friendly,Dakar › Senegal
Sat Sep 29 1979,Sierra Leone,2-0,Gambia,Friendly,Freetown › Sierra Leone
Wed Oct 3 1979,Bahrain,0-2,New Zealand,Friendly,Isa Town › Bahrain
Sun Oct 7 1979,Bermuda,1-3,United States,Friendly,Hamilton › Bermuda
Mon Oct 8 1979,Bahrain,1-2,New Zealand,Friendly,Isa Town › Bahrain
Wed Oct 10 1979,Czechoslovakia,4-1,Sweden,UEFA Euro qualification,Prague › Czechoslovakia
Wed Oct 10 1979,France,3-0,United States,Friendly,Paris › France
Wed Oct 10 1979,Peru,2-3,Paraguay,Friendly,Lima › Peru
Wed Oct 10 1979,Poland,2-0,Iceland,UEFA Euro qualification,Cracow › Poland
