Date,Team 1,Score,Team 2,Tournament,City
Sat Feb 14 1903,England,4-0,Northern Ireland,British Championship,Wolverhampton › England
Mon Mar 2 1903,England,2-1,Wales,British Championship,Portsmouth › England
Mon Mar 9 1903,Wales,0-1,Scotland,British Championship,Cardiff › Wales
Sat Mar 21 1903,Scotland,0-2,Northern Ireland,British Championship,Glasgow › Scotland
Sat Mar 28 1903,Northern Ireland,2-0,Wales,British Championship,Belfast › Republic of Ireland
Sat Apr 4 1903,England,1-2,Scotland,British Championship,Sheffield › England
Sun Apr 5 1903,Hungary,2-1,Czechoslovakia,Friendly,Budapest › Hungary
Sun Sep 13 1903,Argentina,2-3,Uruguay,Friendly,Buenos Aires › Argentina
Sun Oct 11 1903,Austria,4-2,Hungary,Friendly,Vienna › Austria
