Date,Team 1,Score,Team 2,Tournament,City
Sun May 25 1930,Belgium,1-2,France,Friendly,Liège › Belgium
Sun May 25 1930,Romania,8-1,Greece,Balkan Cup,Bucharest › Romania
Tue May 27 1930,China PR,5-0,Philippines,Friendly,Tokyo › Japan
Thu May 29 1930,Japan,3-3,China PR,Friendly,Tokyo › Japan
Sun Jun 1 1930,Hungary,2-1,Austria,Friendly,Budapest › Hungary
Sun Jun 1 1930,Norway,6-2,Finland,Nordic Championship,Oslo › Norway
Sun Jun 8 1930,Belgium,2-1,Portugal,Friendly,Antwerp › Belgium
Sun Jun 8 1930,Hungary,6-2,Netherlands,Friendly,Budapest › Hungary
Sun Jun 8 1930,Catalonia,0-1,Basque Country,Friendly,Barcelona › Spain
Sat Jun 14 1930,Czechoslovakia,2-0,Spain,Friendly,Prague › Czechoslovakia
Sun Jun 15 1930,Bulgaria,2-2,Yugoslavia,Friendly,Sofia › Bulgaria
Sun Jun 15 1930,Sweden,1-0,Switzerland,Friendly,Stockholm › Sweden
Mon Jun 16 1930,Finland,1-6,Denmark,Nordic Championship,Helsinki › Finland
Thu Jun 19 1930,Norway,3-0,Switzerland,Friendly,Oslo › Norway
Sun Jun 22 1930,Denmark,6-1,Sweden,Nordic Championship,Copenhagen › Denmark
Sun Jun 22 1930,Italy,2-3,Spain,Friendly,Bologna › Italy
Fri Jun 27 1930,Estonia,1-1,Latvia,Friendly,Tallinn › Estonia
Sun Jul 6 1930,Sweden,6-3,Norway,Nordic Championship,Stockholm › Sweden
Sun Jul 13 1930,Belgium,0-3,United States,FIFA World Cup,Montevideo › Uruguay
Sun Jul 13 1930,France,4-1,Mexico,FIFA World Cup,Montevideo › Uruguay
Mon Jul 14 1930,Brazil,1-2,Yugoslavia,FIFA World Cup,Montevideo › Uruguay
Mon Jul 14 1930,Peru,1-3,Romania,FIFA World Cup,Montevideo › Uruguay
Tue Jul 15 1930,Argentina,1-0,France,FIFA World Cup,Montevideo › Uruguay
Wed Jul 16 1930,Chile,3-0,Mexico,FIFA World Cup,Montevideo › Uruguay
Thu Jul 17 1930,Bolivia,0-4,Yugoslavia,FIFA World Cup,Montevideo › Uruguay
Thu Jul 17 1930,Paraguay,0-3,United States,FIFA World Cup,Montevideo › Uruguay
Fri Jul 18 1930,Estonia,1-5,Sweden,Friendly,Tallinn › Estonia
Fri Jul 18 1930,Uruguay,1-0,Peru,FIFA World Cup,Montevideo › Uruguay
Sat Jul 19 1930,Argentina,6-3,Mexico,FIFA World Cup,Montevideo › Uruguay
Sat Jul 19 1930,Chile,1-0,France,FIFA World Cup,Montevideo › Uruguay
Sun Jul 20 1930,Belgium,0-1,Paraguay,FIFA World Cup,Montevideo › Uruguay
Sun Jul 20 1930,Bolivia,0-4,Brazil,FIFA World Cup,Montevideo › Uruguay
Mon Jul 21 1930,Uruguay,4-0,Romania,FIFA World Cup,Montevideo › Uruguay
Tue Jul 22 1930,Argentina,3-1,Chile,FIFA World Cup,Montevideo › Uruguay
Tue Jul 22 1930,Latvia,0-5,Sweden,Friendly,Riga › Latvia
Sat Jul 26 1930,Argentina,6-1,United States,FIFA World Cup,Montevideo › Uruguay
Sun Jul 27 1930,Uruguay,6-1,Yugoslavia,FIFA World Cup,Montevideo › Uruguay
Wed Jul 30 1930,Uruguay,4-2,Argentina,FIFA World Cup,Montevideo › Uruguay
Fri Aug 1 1930,Brazil,3-2,France,Friendly,Rio de Janeiro › Brazil
Sun Aug 3 1930,Argentina,3-1,Yugoslavia,Friendly,Buenos Aires › Argentina
Mon Aug 4 1930,Latvia,3-0,Finland,Friendly,Riga › Latvia
Wed Aug 6 1930,Estonia,4-0,Finland,Friendly,Tallinn › Estonia
Sun Aug 10 1930,Brazil,4-1,Yugoslavia,Friendly,Rio de Janeiro › Brazil
Fri Aug 15 1930,Lithuania,2-1,Estonia,Baltic Cup,Kaunas › Lithuania
Sat Aug 16 1930,Estonia,2-3,Latvia,Baltic Cup,Kaunas › Lithuania
Sun Aug 17 1930,Brazil,4-3,United States,Friendly,Rio de Janeiro › Brazil
Sun Aug 17 1930,Lithuania,3-3,Latvia,Baltic Cup,Kaunas › Lithuania
Sun Sep 7 1930,Denmark,6-3,Germany,Friendly,Copenhagen › Denmark
Sun Sep 21 1930,Austria,2-3,Hungary,Friendly,Vienna › Austria
Sun Sep 21 1930,Belgium,2-3,Czechoslovakia,Friendly,Antwerp › Belgium
Sun Sep 21 1930,Norway,1-0,Denmark,Nordic Championship,Oslo › Norway
Sun Sep 28 1930,Belgium,2-2,Sweden,Friendly,Liège › Belgium
Sun Sep 28 1930,Finland,4-4,Sweden,Nordic Championship,Helsinki › Finland
Sun Sep 28 1930,Germany,5-3,Hungary,Friendly,Dresden › Germany
Sun Sep 28 1930,Sweden,0-3,Poland,Friendly,Stockholm › Sweden
Sun Oct 12 1930,Bulgaria,5-3,Romania,Balkan Cup,Sofia › Bulgaria
Mon Oct 20 1930,England,5-1,Northern Ireland,British Championship,Sheffield › England
Sat Oct 25 1930,Scotland,1-1,Wales,British Championship,Glasgow › Scotland
Sun Oct 26 1930,Hungary,1-1,Czechoslovakia,Friendly,Budapest › Hungary
Sun Oct 26 1930,Poland,6-0,Latvia,Friendly,Warsaw › Poland
Sun Nov 2 1930,Germany,1-1,Norway,Friendly,Breslau › Germany
Sun Nov 2 1930,Switzerland,6-3,Netherlands,Friendly,Zürich › Switzerland
Sun Nov 16 1930,Austria,4-1,Sweden,Friendly,Vienna › Austria
Sun Nov 16 1930,Bulgaria,0-3,Yugoslavia,Balkan Cup,Sofia › Bulgaria
Sat Nov 22 1930,Wales,0-4,England,British Championship,Wrexham › Wales
Sun Nov 30 1930,Portugal,0-1,Spain,Friendly,Porto › Portugal
Sun Dec 7 1930,France,2-2,Belgium,Friendly,Montrouge › France
Sun Dec 7 1930,Greece,6-1,Bulgaria,Balkan Cup,Athens › Greece
