Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 17 Aug 2001 (W33),FC Twente (1),1-0,1-0,RKC Waalwijk (1)
?,(Sat) 18 Aug 2001 (W33),BV De Graafschap (1),3-0,2-0,AZ Alkmaar (1)
?,(Sat) 18 Aug 2001 (W33),FC Den Bosch (1),0-0,0-0,SC Heerenveen (1)
?,(Sat) 18 Aug 2001 (W33),FC Groningen (1),2-2,1-0,PSV Eindhoven (1)
?,(Sat) 18 Aug 2001 (W33),NAC Breda (1),1-0,0-0,FC Utrecht (1)
?,(Sun) 19 Aug 2001 (W33),Ajax Amsterdam (1),1-1,0-0,Roda JC Kerkrade (1)
?,(Sun) 19 Aug 2001 (W33),Feyenoord Rotterdam (1),5-0,2-0,Sparta Rotterdam (1)
?,(Sun) 19 Aug 2001 (W33),Fortuna Sittard (1),0-0,0-0,Vitesse Arnhem (1)
?,(Sun) 19 Aug 2001 (W33),Willem II Tilburg (1),3-1,3-0,NEC Nijmegen (1)
?,(Tue) 21 Aug 2001 (W34),NAC Breda (2),3-3,1-0,FC Twente (2)
?,(Wed) 22 Aug 2001 (W34),Fortuna Sittard (2),2-1,2-0,BV De Graafschap (2)
?,(Wed) 22 Aug 2001 (W34),FC Groningen (2),1-0,0-0,Willem II Tilburg (2)
?,(Wed) 22 Aug 2001 (W34),NEC Nijmegen (2),1-0,1-0,RKC Waalwijk (2)
?,(Wed) 22 Aug 2001 (W34),PSV Eindhoven (2),3-2,1-1,FC Den Bosch (2)
?,(Wed) 22 Aug 2001 (W34),Roda JC Kerkrade (2),0-2,0-1,Feyenoord Rotterdam (2)
?,(Wed) 22 Aug 2001 (W34),Sparta Rotterdam (2),3-1,1-0,FC Utrecht (2)
?,(Wed) 22 Aug 2001 (W34),Vitesse Arnhem (2),1-0,0-0,AZ Alkmaar (2)
?,(Fri) 24 Aug 2001 (W34),SC Heerenveen (2),5-0,2-0,NAC Breda (3)
?,(Sat) 25 Aug 2001 (W34),AZ Alkmaar (3),3-0,1-0,Sparta Rotterdam (3)
?,(Sat) 25 Aug 2001 (W34),BV De Graafschap (3),1-1,1-0,NEC Nijmegen (3)
?,(Sat) 25 Aug 2001 (W34),FC Twente (3),3-0,2-0,Roda JC Kerkrade (3)
?,(Sat) 25 Aug 2001 (W34),Vitesse Arnhem (3),1-0,0-0,FC Utrecht (3)
?,(Sat) 25 Aug 2001 (W34),Willem II Tilburg (3),3-1,1-0,PSV Eindhoven (3)
?,(Sun) 26 Aug 2001 (W34),FC Den Bosch (3),4-0,2-0,Fortuna Sittard (3)
?,(Sun) 26 Aug 2001 (W34),Feyenoord Rotterdam (3),1-2,0-0,Ajax Amsterdam (2)
?,(Sun) 26 Aug 2001 (W34),RKC Waalwijk (3),4-0,4-0,FC Groningen (3)
?,(Fri) 7 Sep 2001 (W36),SC Heerenveen (3),1-1,1-0,Vitesse Arnhem (4)
?,(Sat) 8 Sep 2001 (W36),AZ Alkmaar (4),2-1,0-0,NAC Breda (4)
?,(Sat) 8 Sep 2001 (W36),NEC Nijmegen (4),0-3,0-1,Feyenoord Rotterdam (4)
?,(Sat) 8 Sep 2001 (W36),PSV Eindhoven (4),3-0,0-0,Fortuna Sittard (4)
?,(Sat) 8 Sep 2001 (W36),Roda JC Kerkrade (4),0-1,0-0,BV De Graafschap (4)
?,(Sat) 8 Sep 2001 (W36),FC Twente (4),0-2,0-1,Ajax Amsterdam (3)
?,(Sun) 9 Sep 2001 (W36),Sparta Rotterdam (4),0-0,0-0,RKC Waalwijk (4)
?,(Sun) 9 Sep 2001 (W36),FC Utrecht (4),3-1,1-1,FC Groningen (4)
?,(Sun) 9 Sep 2001 (W36),Willem II Tilburg (4),1-1,1-0,FC Den Bosch (4)
?,(Fri) 14 Sep 2001 (W37),Fortuna Sittard (5),1-2,0-0,Willem II Tilburg (5)
?,(Sat) 15 Sep 2001 (W37),Feyenoord Rotterdam (5),2-0,2-0,BV De Graafschap (5)
?,(Sat) 15 Sep 2001 (W37),NAC Breda (5),2-0,1-0,PSV Eindhoven (5)
?,(Sat) 15 Sep 2001 (W37),Vitesse Arnhem (5),1-1,1-0,Sparta Rotterdam (5)
?,(Sun) 16 Sep 2001 (W37),Ajax Amsterdam (4),1-0,0-0,AZ Alkmaar (5)
