Date,Team 1,Team 2,FT,HT
2010-09-19,Nijmegen,AZ Alkmaar,0-1,0-1
2010-09-19,Roda,PSV Eindhoven,0-0,0-0
2010-09-19,Utrecht,VVV Venlo,3-2,1-1
2010-09-25,AZ Alkmaar,Utrecht,1-0,1-0
2010-09-25,Den Haag,Heracles,3-2,2-1
2010-09-25,Heerenveen,Roda,2-2,2-0
2010-09-25,PSV Eindhoven,Groningen,1-1,0-0
2010-09-25,Twente,Ajax,2-2,1-1
2010-09-26,Excelsior,Vitesse,0-2,0-0
2010-09-26,NAC Breda,Willem II,2-1,0-1
2010-09-26,Nijmegen,Feyenoord,3-0,1-0
2010-09-26,VVV Venlo,Graafschap,1-0,1-0
2010-10-01,Vitesse,Willem II,0-0,0-0
2010-10-02,Excelsior,Roda,1-2,1-0
2010-10-02,NAC Breda,Nijmegen,2-0,1-0
2010-10-03,Ajax,Utrecht,1-2,0-2
2010-10-03,AZ Alkmaar,Heracles,2-1,1-1
2010-10-03,Graafschap,Feyenoord,1-1,1-1
2010-10-03,Heerenveen,Den Haag,0-0,0-0
2010-10-03,PSV Eindhoven,VVV Venlo,3-0,0-0
2010-10-03,Twente,Groningen,4-2,1-1
2010-10-16,Ajax,NAC Breda,3-0,2-0
2010-10-16,Den Haag,Excelsior,2-1,0-1
2010-10-16,Feyenoord,Twente,0-1,0-0
2010-10-16,Utrecht,Graafschap,2-2,2-0
2010-10-16,VVV Venlo,AZ Alkmaar,0-1,0-0
2010-10-17,Groningen,Heerenveen,1-0,0-0
2010-10-17,Heracles,Nijmegen,3-2,1-0
2010-10-17,Roda,Vitesse,4-1,3-0
2010-10-17,Willem II,PSV Eindhoven,2-4,2-3
2010-10-22,NAC Breda,Roda,1-2,1-0
2010-10-23,Graafschap,Heracles,1-1,1-0
2010-10-23,Heerenveen,VVV Venlo,2-0,0-0
2010-10-23,Nijmegen,Groningen,3-2,2-0
2010-10-24,AZ Alkmaar,Willem II,3-0,2-0
2010-10-24,Excelsior,Ajax,2-2,2-0
2010-10-24,PSV Eindhoven,Feyenoord,10-0,2-0
2010-10-24,Twente,Den Haag,3-2,1-1
2010-10-24,Vitesse,Utrecht,1-4,0-2
2010-10-26,Heracles ,NAC Breda,4-1,3-0
2010-10-26,Roda ,Nijmegen,1-1,0-0
2010-10-27,Ajax ,Heerenveen,3-1,1-1
2010-10-27,Feyenoord ,VVV Venlo,3-0,0-0
2010-10-27,Graafschap ,AZ Alkmaar,2-1,0-0
2010-10-27,Groningen ,Den Haag,3-1,0-1
2010-10-27,Utrecht ,Excelsior,2-0,1-0
2010-10-27,Vitesse ,PSV Eindhoven,0-2,0-1
2010-10-27,Willem II ,Twente,1-3,1-2
2010-10-30,Excelsior,Heerenveen,0-2,0-0
2010-10-30,Heracles,Ajax,1-4,1-1
2010-10-30,NAC Breda,Graafschap,2-0,0-0
2010-10-30,PSV Eindhoven,Twente,0-1,0-0
2010-10-30,VVV Venlo,Groningen,3-5,1-2
2010-10-31,AZ Alkmaar,Feyenoord,2-1,1-0
2010-10-31,Den Haag,Utrecht,1-0,1-0
2010-10-31,Nijmegen,Vitesse,0-0,0-0
2010-10-31,Roda,Willem II,2-2,1-1
2010-11-05,Willem II,VVV Venlo,1-4,0-1
2010-11-06,Graafschap,Nijmegen,1-4,0-1
2010-11-06,Groningen,NAC Breda,2-1,2-1
2010-11-06,Heerenveen,Heracles,3-2,2-0
2010-11-06,Twente,Excelsior,2-1,1-1
2010-11-07,Ajax,Den Haag,0-1,0-1
2010-11-07,Feyenoord,Roda,1-1,0-1
2010-11-07,Utrecht,PSV Eindhoven,1-2,0-1
2010-11-07,Vitesse,AZ Alkmaar,1-1,0-0
2010-11-13,NAC Breda,Twente,2-1,0-1
2010-11-13,PSV Eindhoven,Excelsior,4-2,2-1
2010-11-14,AZ Alkmaar,Ajax,2-0,0-0
2010-11-14,Feyenoord,Heerenveen,2-2,1-0
2010-11-14,Heracles,Groningen,3-0,1-0
2010-11-14,Nijmegen,Den Haag,1-1,0-1
2010-11-14,VVV Venlo,Vitesse,1-5,0-2
2010-11-20,Ajax,PSV Eindhoven,0-0,0-0
2010-11-20,Excelsior,VVV Venlo,1-0,0-0
2010-11-20,Graafschap,Roda,3-1,2-1
2010-11-20,Twente,AZ Alkmaar,1-2,1-1
2010-11-20,Vitesse,Heracles,2-0,1-0
2010-11-21,Den Haag,NAC Breda,3-0,1-0
2010-11-21,Groningen,Feyenoord,2-0,1-0
2010-11-21,Heerenveen,Willem II,5-0,2-0
2010-11-21,Utrecht,Nijmegen,4-0,1-0
2010-11-24,Roda,Utrecht,1-1,1-0
2010-11-24,Willem II,Graafschap,0-1,0-0
2010-11-26,NAC Breda,PSV Eindhoven,4-2,2-2
2010-11-27,AZ Alkmaar,Heerenveen,2-2,1-0
2010-11-27,Nijmegen,Twente,2-4,1-3
2010-11-27,Roda,Groningen,1-0,1-0
2010-11-27,Willem II,Excelsior,1-1,0-0
2010-11-28,Feyenoord,Den Haag,2-1,0-1
2010-11-28,Graafschap,Vitesse,1-1,1-1
2010-11-28,Heracles,Utrecht,2-1,0-0
2010-11-28,VVV Venlo,Ajax,0-2,0-0
2010-12-03,Groningen,Vitesse,4-1,0-0
2010-12-04,Ajax,Nijmegen,1-1,0-0
2010-12-04,PSV Eindhoven,Heracles,5-2,2-1
2010-12-04,Twente,Graafschap,2-0,1-0
2010-12-05,Den Haag,AZ Alkmaar,0-2,0-1
2010-12-05,Utrecht,Heerenveen,2-1,1-1
2010-12-05,Willem II,Feyenoord,1-1,0-1
2010-12-10,Heracles,VVV Venlo,2-2,2-0
2010-12-11,Graafschap,PSV Eindhoven,0-0,0-0
2010-12-11,NAC Breda,Utrecht,3-1,1-1
2010-12-11,Nijmegen,Willem II,3-1,1-1
2010-12-11,Roda,Den Haag,1-1,1-1
2010-12-12,Feyenoord,Excelsior,1-0,1-0
2010-12-12,Groningen,AZ Alkmaar,2-0,1-0
2010-12-12,Heerenveen,Twente,6-2,2-1
2010-12-12,Vitesse,Ajax,0-1,0-1
2010-12-14,VVV Venlo,Roda,0-4,0-3
2010-12-15,Excelsior,NAC Breda,1-3,0-1
2010-12-18,Den Haag,Willem II,2-1,1-0
2010-12-18,Excelsior,Groningen,2-2,0-2
2010-12-18,Heerenveen,Graafschap,4-0,3-0
2010-12-18,NAC Breda,Vitesse,1-1,0-1
2010-12-19,PSV Eindhoven,Roda,3-1,1-1
2011-01-19,Ajax,Feyenoord,2-0,1-0
2011-01-19,AZ Alkmaar,Nijmegen,2-2,2-1
2011-01-19,Twente,Heracles,5-0,3-0
2011-01-19,VVV Venlo,Utrecht,1-2,1-1
2011-01-21,Den Haag,Heerenveen,3-1,1-0
2011-01-22,Feyenoord,Graafschap,0-1,0-0
2011-01-22,Heracles,AZ Alkmaar,0-0,0-0
2011-01-22,Nijmegen,NAC Breda,2-2,1-0
2011-01-22,Willem II,Vitesse,1-0,1-0
2011-01-23,Groningen,Twente,1-2,1-1
2011-01-23,Roda,Excelsior,3-0,2-0
2011-01-23,Utrecht,Ajax,3-0,2-0
2011-01-23,VVV Venlo,PSV Eindhoven,0-3,0-2
2011-01-28,Nijmegen,Heracles,1-1,0-0
2011-01-29,AZ Alkmaar,VVV Venlo,6-1,3-1
2011-01-29,PSV Eindhoven,Willem II,2-1,0-1
2011-01-29,Vitesse,Roda,5-2,3-1
2011-01-30,Excelsior,Den Haag,1-5,1-3
2011-01-30,Heerenveen,Groningen,1-4,0-2
2011-01-30,NAC Breda,Ajax,0-3,0-1
2011-01-30,Twente,Feyenoord,2-1,0-0
2011-02-01,Graafschap,Utrecht,0-0,0-0
2011-02-04,Ajax,Graafschap,2-0,1-0
2011-02-05,Excelsior,AZ Alkmaar,2-1,0-1
2011-02-05,Heerenveen,Nijmegen,0-0,0-0
2011-02-05,PSV Eindhoven,Den Haag,0-1,0-0
2011-02-05,VVV Venlo,NAC Breda,3-0,1-0
2011-02-06,Groningen,Willem II,7-1,3-0
2011-02-06,Heracles,Roda,1-0,0-0
2011-02-06,Utrecht,Twente,1-1,1-0
2011-02-06,Vitesse,Feyenoord,1-1,0-0
2011-02-12,AZ Alkmaar,PSV Eindhoven,0-4,0-2
2011-02-12,Den Haag,VVV Venlo,3-0,0-0
2011-02-12,Feyenoord,Heracles,2-1,2-1
2011-02-12,Twente,Vitesse,1-0,1-0
2011-02-12,Willem II,Utrecht,3-3,2-1
2011-02-13,Graafschap,Groningen,1-1,0-1
2011-02-13,NAC Breda,Heerenveen,0-2,0-0
2011-02-13,Nijmegen,Excelsior,2-0,0-0
2011-02-13,Roda,Ajax,2-2,1-2
2011-02-18,Utrecht,Heracles,1-1,1-0
2011-02-19,Excelsior,Willem II,4-0,1-0
2011-02-19,Groningen,Roda,1-4,0-1
2011-02-19,Heerenveen,AZ Alkmaar,0-2,0-1
2011-02-20,Ajax,VVV Venlo,1-0,1-0
2011-02-20,Den Haag,Feyenoord,2-2,0-2
2011-02-20,PSV Eindhoven,NAC Breda,4-1,1-0
2011-02-20,Twente,Nijmegen,1-1,1-1
2011-02-20,Vitesse,Graafschap,2-0,0-0
2011-02-25,VVV Venlo,Excelsior,1-0,1-0
2011-02-26,Heracles,Vitesse,6-1,1-0
2011-02-26,NAC Breda,Den Haag,3-2,1-2
2011-02-26,Roda,Graafschap,1-1,1-0
2011-02-26,Willem II,Heerenveen,4-3,0-2
2011-02-27,AZ Alkmaar,Twente,2-1,1-0
2011-02-27,Feyenoord,Groningen,5-1,2-1
2011-02-27,Nijmegen,Utrecht,1-1,1-0
2011-02-27,PSV Eindhoven,Ajax,0-0,0-0
2011-03-04,Graafschap,Willem II,2-1,0-0
2011-03-05,Den Haag,Nijmegen,5-1,2-1
2011-03-05,Excelsior,PSV Eindhoven,2-3,1-0
2011-03-05,Twente,NAC Breda,2-0,0-0
2011-03-05,Vitesse,VVV Venlo,2-0,0-0
2011-03-06,Ajax,AZ Alkmaar,4-0,1-0
2011-03-06,Groningen,Heracles,1-4,1-2
2011-03-06,Heerenveen,Feyenoord,0-1,0-0
2011-03-06,Utrecht,Roda,1-1,0-1
2011-03-11,Utrecht,Groningen,1-0,0-0
2011-03-12,Heracles,Excelsior,4-1,1-0
2011-03-12,Roda,AZ Alkmaar,1-2,0-0
2011-03-12,Vitesse,Heerenveen,1-1,1-0
2011-03-13,Feyenoord,NAC Breda,2-1,1-0
2011-03-13,Graafschap,Den Haag,1-0,1-0
2011-03-13,Nijmegen,PSV Eindhoven,2-2,1-1
2011-03-13,Twente,VVV Venlo,2-1,1-1
2011-03-13,Willem II,Ajax,1-3,1-0
2011-03-18,AZ Alkmaar,Vitesse,3-1,0-1
2011-03-19,Heracles,Heerenveen,4-2,2-1
2011-03-19,NAC Breda,Groningen,0-1,0-0
2011-03-19,Nijmegen,Graafschap,1-0,1-0
2011-03-19,VVV Venlo,Willem II,0-0,0-0
2011-03-20,Den Haag,Ajax,3-2,1-0
2011-03-20,Excelsior,Twente,0-2,0-1
2011-03-20,PSV Eindhoven,Utrecht,1-0,0-0
2011-03-20,Roda,Feyenoord,3-0,2-0
2011-04-02,Feyenoord,AZ Alkmaar,0-1,0-1
2011-04-02,Graafschap,NAC Breda,1-3,0-1
2011-04-02,Heerenveen,Excelsior,2-3,2-0
2011-04-02,Twente,PSV Eindhoven,2-0,0-0
2011-04-02,Willem II,Roda,4-5,1-0
2011-04-03,Ajax,Heracles,3-0,0-0
2011-04-03,Groningen,VVV Venlo,3-2,3-1
2011-04-03,Utrecht,Den Haag,2-3,1-1
2011-04-03,Vitesse,Nijmegen,2-1,1-0
2011-04-08,AZ Alkmaar,NAC Breda,1-1,1-0
2011-04-09,Den Haag,Vitesse,1-0,1-0
2011-04-09,Excelsior,Graafschap,0-0,0-0
2011-04-09,VVV Venlo,Nijmegen,1-4,0-1
2011-04-09,Willem II,Heracles,2-6,1-3
2011-04-10,Ajax,Groningen,2-0,0-0
2011-04-10,PSV Eindhoven,Heerenveen,2-2,0-0
2011-04-10,Twente,Roda,1-1,0-0
2011-04-10,Utrecht,Feyenoord,0-4,0-2
2011-04-15,Heerenveen,Utrecht,3-0,2-0
2011-04-16,AZ Alkmaar,Den Haag,3-1,1-0
2011-04-16,NAC Breda,Excelsior,1-2,1-1
2011-04-16,Roda,VVV Venlo,5-2,3-0
2011-04-16,Vitesse,Groningen,2-1,0-0
2011-04-17,Feyenoord,Willem II,6-1,2-1
2011-04-17,Graafschap,Twente,1-1,0-0
2011-04-17,Heracles,PSV Eindhoven,0-2,0-1
2011-04-17,Nijmegen,Ajax,1-2,1-1
2011-04-22,Den Haag,Twente,1-2,0-0
2011-04-23,Heracles,Graafschap,2-0,1-0
2011-04-23,Roda,NAC Breda,5-1,3-1
2011-04-23,VVV Venlo,Heerenveen,2-2,0-1
2011-04-23,Willem II,AZ Alkmaar,2-1,1-1
2011-04-24,Ajax,Excelsior,4-1,1-0
2011-04-24,Feyenoord,PSV Eindhoven,3-1,1-0
2011-04-24,Groningen,Nijmegen,3-1,1-1
2011-04-24,Utrecht,Vitesse,4-2,0-0
2011-05-01,AZ Alkmaar,Graafschap,5-1,2-0
2011-05-01,Den Haag,Groningen,2-4,2-2
2011-05-01,Excelsior,Utrecht,3-1,2-0
2011-05-01,Heerenveen,Ajax,1-2,1-1
2011-05-01,NAC Breda,Heracles,1-2,1-0
2011-05-01,Nijmegen,Roda,5-0,2-0
2011-05-01,PSV Eindhoven,Vitesse,2-1,1-0
2011-05-01,Twente,Willem II,4-0,1-0
2011-05-01,VVV Venlo,Feyenoord,3-2,1-0
2011-05-15,Ajax,Twente,3-1,1-0
2011-05-15,Feyenoord,Nijmegen,1-1,1-1
2011-05-15,Graafschap,VVV Venlo,1-0,1-0
2011-05-15,Groningen,PSV Eindhoven,0-0,0-0
2011-05-15,Heracles,Den Haag,3-0,0-0
2011-05-15,Roda,Heerenveen,0-0,0-0
2011-05-15,Utrecht,AZ Alkmaar,5-1,2-0
2011-05-15,Vitesse,Excelsior,1-4,0-1
2011-05-15,Willem II,NAC Breda,0-1,0-0
