Date,Team 1,Score,Team 2,Tournament,City
Tue Jan 11 2011,Uganda,1-1,Tanzania,Nile Basin Tournament,Cairo › Egypt
Wed Jan 12 2011,Qatar,2-0,China PR,AFC Asian Cup,Doha › Qatar
Wed Jan 12 2011,Uzbekistan,2-1,Kuwait,AFC Asian Cup,Doha › Qatar
Thu Jan 13 2011,Jordan,1-0,Saudi Arabia,AFC Asian Cup,Rayyan › Qatar
Thu Jan 13 2011,Syria,1-2,Japan,AFC Asian Cup,Doha › Qatar
Fri Jan 14 2011,Australia,1-1,South Korea,AFC Asian Cup,Doha › Qatar
Fri Jan 14 2011,Bahrain,5-2,India,AFC Asian Cup,Doha › Qatar
Fri Jan 14 2011,DR Congo,0-1,Uganda,Nile Basin Tournament,Cairo › Egypt
Fri Jan 14 2011,Costa Rica,1-1,Honduras,UNCAF Cup,Panama City › Panama
Fri Jan 14 2011,Egypt,5-1,Kenya,Nile Basin Tournament,Cairo › Egypt
Fri Jan 14 2011,El Salvador,2-0,Nicaragua,UNCAF Cup,Panama City › Panama
Fri Jan 14 2011,Panama,2-0,Belize,UNCAF Cup,Panama City › Panama
Sat Jan 15 2011,Iran,1-0,North Korea,AFC Asian Cup,Doha › Qatar
Sat Jan 15 2011,United Arab Emirates,0-1,Iraq,AFC Asian Cup,Rayyan › Qatar
Sun Jan 16 2011,Belize,2-5,El Salvador,UNCAF Cup,Panama City › Panama
Sun Jan 16 2011,China PR,2-2,Uzbekistan,AFC Asian Cup,Doha › Qatar
Sun Jan 16 2011,Guatemala,0-2,Costa Rica,UNCAF Cup,Panama City › Panama
Sun Jan 16 2011,Panama,2-0,Nicaragua,UNCAF Cup,Panama City › Panama
Sun Jan 16 2011,Qatar,3-0,Kuwait,AFC Asian Cup,Doha › Qatar
Sun Jan 16 2011,Tanzania,0-2,Sudan,Nile Basin Tournament,Cairo › Egypt
Mon Jan 17 2011,DR Congo,1-0,Kenya,Nile Basin Tournament,Ismailia › Egypt
Mon Jan 17 2011,Egypt,3-1,Uganda,Nile Basin Tournament,Ismailia › Egypt
Mon Jan 17 2011,Jordan,2-1,Syria,AFC Asian Cup,Doha › Qatar
Mon Jan 17 2011,Saudi Arabia,0-5,Japan,AFC Asian Cup,Rayyan › Qatar
Tue Jan 18 2011,Australia,1-0,Bahrain,AFC Asian Cup,Doha › Qatar
Tue Jan 18 2011,Honduras,3-1,Guatemala,UNCAF Cup,Panama City › Panama
Tue Jan 18 2011,South Korea,4-1,India,AFC Asian Cup,Doha › Qatar
Tue Jan 18 2011,Nicaragua,1-1,Belize,UNCAF Cup,Panama City › Panama
Tue Jan 18 2011,Panama,2-0,El Salvador,UNCAF Cup,Panama City › Panama
Wed Jan 19 2011,Botswana,1-2,Sweden,Friendly,Cape Town › South Africa
Wed Jan 19 2011,Iraq,1-0,North Korea,AFC Asian Cup,Rayyan › Qatar
Wed Jan 19 2011,United Arab Emirates,0-3,Iran,AFC Asian Cup,Doha › Qatar
Fri Jan 21 2011,Honduras,2-0,El Salvador,UNCAF Cup,Panama City › Panama
Fri Jan 21 2011,Nicaragua,1-2,Guatemala,UNCAF Cup,Panama City › Panama
Fri Jan 21 2011,Panama,1-1,Costa Rica,UNCAF Cup,Panama City › Panama
Fri Jan 21 2011,Qatar,2-3,Japan,AFC Asian Cup,Doha › Qatar
Fri Jan 21 2011,Uzbekistan,2-1,Jordan,AFC Asian Cup,Doha › Qatar
Sat Jan 22 2011,Australia,1-0,Iraq,AFC Asian Cup,Doha › Qatar
Sat Jan 22 2011,Iran,0-1,South Korea,AFC Asian Cup,Doha › Qatar
Sat Jan 22 2011,United States,1-1,Chile,Friendly,Carson › United States
Sun Jan 23 2011,Honduras,2-1,Costa Rica,UNCAF Cup,Panama City › Panama
Sun Jan 23 2011,Panama,0-0,El Salvador,UNCAF Cup,Panama City › Panama
Mon Jan 24 2011,Vanuatu,0-0,New Caledonia,Friendly,Port Vila › Vanuatu
Tue Jan 25 2011,Japan,2-2,South Korea,AFC Asian Cup,Doha › Qatar
Tue Jan 25 2011,Uzbekistan,0-6,Australia,AFC Asian Cup,Doha › Qatar
Fri Jan 28 2011,Uzbekistan,2-3,South Korea,AFC Asian Cup,Doha › Qatar
Sat Jan 29 2011,Australia,0-1,Japan,AFC Asian Cup,Doha › Qatar
Sun Feb 6 2011,Moldova,0-1,Poland,Friendly,Vila Real de Santo António › Portugal
Tue Feb 8 2011,Cyprus,0-2,Sweden,Cyprus International Tournament,Nicosia › Cyprus
Tue Feb 8 2011,Ghana,4-1,Togo,Friendly,Antwerp › Belgium
Tue Feb 8 2011,Republic of Ireland,3-0,Wales,Nations Cup,Dublin › Republic of Ireland
Tue Feb 8 2011,Mali,0-1,Ivory Coast,Friendly,Valence › France
Tue Feb 8 2011,Peru,1-0,Panama,Friendly,Moquegua › Peru
Tue Feb 8 2011,Romania,2-2,Ukraine,Cyprus International Tournament,Paralímni › Cyprus
Wed Feb 9 2011,Albania,1-2,Slovenia,Friendly,Tirana › Albania
Wed Feb 9 2011,Andorra,1-2,Moldova,Friendly,Lagos › Portugal
Wed Feb 9 2011,Argentina,2-1,Portugal,Friendly,Geneva › Switzerland
Wed Feb 9 2011,Armenia,1-2,Georgia,Friendly,Limassol › Cyprus
Wed Feb 9 2011,Azerbaijan,0-2,Hungary,Friendly,Dubai › United Arab Emirates
Wed Feb 9 2011,Belarus,1-1,Kazakhstan,Friendly,Antalya › Turkey
Wed Feb 9 2011,Belgium,1-1,Finland,Friendly,Ghent › Belgium
Wed Feb 9 2011,Cambodia,3-1,Macau,AFC Challenge Cup qualification,Phnom Penh › Cambodia
Wed Feb 9 2011,Cape Verde,1-0,Burkina Faso,Friendly,Óbidos › Portugal
Wed Feb 9 2011,DR Congo,0-2,Gabon,Friendly,Rouen › France
Wed Feb 9 2011,Croatia,4-2,Czech Republic,Friendly,Pula › Croatia
Wed Feb 9 2011,Cyprus,1-1,Romania,Cyprus International Tournament,Paralímni › Cyprus
Wed Feb 9 2011,Denmark,1-2,England,Friendly,Copenhagen › Denmark
Wed Feb 9 2011,El Salvador,1-0,Haiti,Friendly,San Salvador › El Salvador
Wed Feb 9 2011,France,1-0,Brazil,Friendly,Saint-Denis › France
Wed Feb 9 2011,Germany,1-1,Italy,Friendly,Dortmund › Germany
Wed Feb 9 2011,Greece,1-0,Canada,Friendly,Lárisa › Greece
Wed Feb 9 2011,Guinea-Bissau,3-1,Gambia,Friendly,Amadora › Portugal
Wed Feb 9 2011,Honduras,1-1,Ecuador,Friendly,La Ceiba › Honduras
Wed Feb 9 2011,Iran,1-0,Russia,Friendly,Abu Dhabi › United Arab Emirates
Wed Feb 9 2011,Israel,0-2,Serbia,Friendly,Jaffa › Israel
Wed Feb 9 2011,Latvia,2-1,Bolivia,Friendly,Antalya › Turkey
Wed Feb 9 2011,Libya,3-2,Benin,Friendly,Tripoli › Libya
Wed Feb 9 2011,Luxembourg,2-1,Slovakia,Friendly,Luxembourg › Luxembourg
Wed Feb 9 2011,North Macedonia,0-1,Cameroon,Friendly,Skopje › North Macedonia
Wed Feb 9 2011,Malaysia,2-0,Hong Kong,Friendly,Kuala Lumpur › Malaysia
Wed Feb 9 2011,Malta,0-0,Switzerland,Friendly,Attard › Malta
Wed Feb 9 2011,Mexico,2-0,Bosnia and Herzegovina,Friendly,Atlanta › United States
Wed Feb 9 2011,Morocco,3-0,Niger,Friendly,Marrakech › Morocco
Wed Feb 9 2011,Mozambique,1-1,Botswana,Friendly,Maputo › Mozambique
Wed Feb 9 2011,Namibia,1-2,Malawi,Friendly,Windhoek › Namibia
Wed Feb 9 2011,Netherlands,3-1,Austria,Friendly,Eindhoven › Netherlands
Wed Feb 9 2011,Nigeria,2-1,Sierra Leone,Friendly,Lagos › Nigeria
Wed Feb 9 2011,Norway,0-1,Poland,Friendly,Faro › Portugal
Wed Feb 9 2011,Philippines,2-0,Mongolia,AFC Challenge Cup qualification,Bacolod › Philippines
Wed Feb 9 2011,San Marino,0-1,Liechtenstein,Friendly,Serravalle › San Marino
Wed Feb 9 2011,Scotland,3-0,Northern Ireland,Nations Cup,Dublin › Republic of Ireland
Wed Feb 9 2011,Senegal,4-0,Guinea,Friendly,Dakar › Senegal
Wed Feb 9 2011,South Africa,2-0,Kenya,Friendly,Rustenburg › South Africa
Wed Feb 9 2011,Spain,1-0,Colombia,Friendly,Madrid › Spain
Wed Feb 9 2011,Eswatini,0-4,Zambia,Friendly,Manzini › Eswatini
Wed Feb 9 2011,Sweden,1-1,Ukraine,Cyprus International Tournament,Nicosia › Cyprus
Wed Feb 9 2011,Tanzania,1-0,Palestine,Friendly,Dar es Salaam › Tanzania
Wed Feb 9 2011,Turkey,0-0,South Korea,Friendly,Trabzon › Turkey
Wed Feb 9 2011,Venezuela,2-2,Costa Rica,Friendly,Puerto la Cruz › Venezuela
Mon Feb 14 2011,Bahrain,0-0,Kuwait,Friendly,Riffa › Bahrain
Wed Feb 16 2011,Laos,1-1,Chinese Taipei,AFC Challenge Cup qualification,Vientiane › Laos
Wed Feb 16 2011,Macau,3-2,Cambodia,AFC Challenge Cup qualification,Macau › Macau
Fri Mar 11 2011,Gibraltar,3-0,Faroe Islands,Friendly,Gibraltar › Gibraltar
Tue Mar 15 2011,Mongolia,2-1,Philippines,AFC Challenge Cup qualification,Ulaanbaatar › Mongolia
Wed Mar 16 2011,Argentina,4-1,Venezuela,Friendly,San Juan › Argentina
Wed Mar 16 2011,Botswana,1-1,Namibia,Friendly,Maun › Botswana
Thu Mar 17 2011,Nepal,1-0,Bhutan,Friendly,Pokhara › Nepal
Sat Mar 19 2011,Nepal,2-1,Bhutan,Friendly,Pokhara › Nepal
Mon Mar 21 2011,Burma,1-1,Philippines,AFC Challenge Cup qualification,Rangoon › Burma
Mon Mar 21 2011,India,3-0,Chinese Taipei,AFC Challenge Cup qualification,Petaling Jaya › Malaysia
Mon Mar 21 2011,Maldives,4-0,Cambodia,AFC Challenge Cup qualification,Malé › Maldives
Mon Mar 21 2011,Palestine,2-0,Bangladesh,AFC Challenge Cup qualification,Rangoon › Burma
Mon Mar 21 2011,Tajikistan,1-0,Kyrgyzstan,AFC Challenge Cup qualification,Malé › Maldives
Mon Mar 21 2011,Turkmenistan,3-0,Pakistan,AFC Challenge Cup qualification,Petaling Jaya › Malaysia
Wed Mar 23 2011,Bhutan,0-3,Afghanistan,AFC Challenge Cup qualification,Gurgaon › India
Wed Mar 23 2011,Burma,0-2,Bangladesh,AFC Challenge Cup qualification,Rangoon › Burma
Wed Mar 23 2011,Cambodia,0-3,Tajikistan,AFC Challenge Cup qualification,Malé › Maldives
Wed Mar 23 2011,Maldives,2-1,Kyrgyzstan,AFC Challenge Cup qualification,Malé › Maldives
Wed Mar 23 2011,Pakistan,1-3,India,AFC Challenge Cup qualification,Petaling Jaya › Malaysia
Wed Mar 23 2011,Philippines,0-0,Palestine,AFC Challenge Cup qualification,Rangoon › Burma
Thu Mar 24 2011,Cuba,0-1,El Salvador,Friendly,Havana › Cuba
Fri Mar 25 2011,Afghanistan,2-0,Bhutan,AFC Challenge Cup qualification,Gurgaon › India
Fri Mar 25 2011,Austria,0-2,Belgium,UEFA Euro qualification,Vienna › Austria
Fri Mar 25 2011,Bangladesh,0-3,Philippines,AFC Challenge Cup qualification,Rangoon › Burma
Fri Mar 25 2011,Burma,1-3,Palestine,AFC Challenge Cup qualification,Rangoon › Burma
Fri Mar 25 2011,Cambodia,3-4,Kyrgyzstan,AFC Challenge Cup qualification,Malé › Maldives
Fri Mar 25 2011,China PR,1-1,New Zealand,Friendly,Wuhan › China PR
Fri Mar 25 2011,Estonia,2-0,Uruguay,Friendly,Tallinn › Estonia
Fri Mar 25 2011,Hungary,0-4,Netherlands,UEFA Euro qualification,Budapest › Hungary
Fri Mar 25 2011,Jamaica,0-2,Venezuela,Friendly,Montego Bay › Jamaica
Fri Mar 25 2011,South Korea,4-0,Honduras,Friendly,Seoul › South Korea
Fri Mar 25 2011,Lithuania,2-0,Poland,Friendly,Kaunas › Lithuania
Fri Mar 25 2011,Luxembourg,0-2,France,UEFA Euro qualification,Luxembourg › Luxembourg
Fri Mar 25 2011,Maldives,0-0,Tajikistan,AFC Challenge Cup qualification,Malé › Maldives
Fri Mar 25 2011,Montenegro,1-0,Uzbekistan,Friendly,Podgorica › Montenegro
Fri Mar 25 2011,Panama,2-0,Bolivia,Friendly,Panama City › Panama
Fri Mar 25 2011,Serbia,2-1,Northern Ireland,UEFA Euro qualification,Belgrade › Serbia
Fri Mar 25 2011,Slovenia,0-1,Italy,UEFA Euro qualification,Ljubljana › Slovenia
Fri Mar 25 2011,Spain,2-1,Czech Republic,UEFA Euro qualification,Granada › Spain
Fri Mar 25 2011,Turkmenistan,1-1,India,AFC Challenge Cup qualification,Petaling Jaya › Malaysia
Sat Mar 26 2011,Albania,1-0,Belarus,UEFA Euro qualification,Tirana › Albania
Sat Mar 26 2011,Andorra,0-1,Slovakia,UEFA Euro qualification,Sant Julià de Lòria › Andorra
Sat Mar 26 2011,Armenia,0-0,Russia,UEFA Euro qualification,Yerevan › Armenia
Sat Mar 26 2011,Bosnia and Herzegovina,2-1,Romania,UEFA Euro qualification,Zenica › Bosnia and Herzegovina
Sat Mar 26 2011,Bulgaria,0-0,Switzerland,UEFA Euro qualification,Sofia › Bulgaria
Sat Mar 26 2011,Burkina Faso,4-0,Namibia,African Cup of Nations qualification,Ouagadougou › Burkina Faso
Sat Mar 26 2011,Chad,0-1,Botswana,African Cup of Nations qualification,N'Djamena › Chad
Sat Mar 26 2011,Colombia,2-0,Ecuador,Friendly,Madrid › Spain
Sat Mar 26 2011,Costa Rica,2-2,China PR,Friendly,San José › Costa Rica
Sat Mar 26 2011,Cyprus,0-0,Iceland,UEFA Euro qualification,Nicosia › Cyprus
Sat Mar 26 2011,Georgia,1-0,Croatia,UEFA Euro qualification,Tbilisi › Georgia
Sat Mar 26 2011,Germany,4-0,Kazakhstan,UEFA Euro qualification,Kaiserslautern › Germany
Sat Mar 26 2011,Guinea-Bissau,0-1,Uganda,African Cup of Nations qualification,Bissau › Guinea-Bissau
Sat Mar 26 2011,Republic of Ireland,2-1,North Macedonia,UEFA Euro qualification,Dublin › Republic of Ireland
Sat Mar 26 2011,Israel,2-1,Latvia,UEFA Euro qualification,Jaffa › Israel
Sat Mar 26 2011,Jordan,1-1,Kuwait,Friendly,Sharjah › United Arab Emirates
Sat Mar 26 2011,Kenya,2-1,Angola,African Cup of Nations qualification,Nairobi › Kenya
Sat Mar 26 2011,North Korea,2-0,Iraq,Friendly,Sharjah › United Arab Emirates
Sat Mar 26 2011,Malawi,1-0,Togo,African Cup of Nations qualification,Blantyre › Malawi
Sat Mar 26 2011,Mali,1-0,Zimbabwe,African Cup of Nations qualification,Bamako › Mali
Sat Mar 26 2011,Malta,0-1,Greece,UEFA Euro qualification,Attard › Malta
Sat Mar 26 2011,Mexico,3-1,Paraguay,Friendly,Oakland › United States
Sat Mar 26 2011,Norway,1-1,Denmark,UEFA Euro qualification,Oslo › Norway
Sat Mar 26 2011,Portugal,1-1,Chile,Friendly,Leiria › Portugal
Sat Mar 26 2011,Rwanda,3-1,Burundi,African Cup of Nations qualification,Kigali › Rwanda
Sat Mar 26 2011,Senegal,1-0,Cameroon,African Cup of Nations qualification,Dakar › Senegal
Sat Mar 26 2011,South Africa,1-0,Egypt,African Cup of Nations qualification,Johannesburg › South Africa
Sat Mar 26 2011,United States,1-1,Argentina,Friendly,East Rutherford › United States
Sat Mar 26 2011,Wales,0-2,England,UEFA Euro qualification,Cardiff › Wales
Sun Mar 27 2011,Algeria,1-0,Morocco,African Cup of Nations qualification,Annaba › Algeria
Sun Mar 27 2011,Brazil,2-0,Scotland,Friendly,London › England
Sun Mar 27 2011,Congo,0-3,Ghana,African Cup of Nations qualification,Brazzaville › Congo
Sun Mar 27 2011,DR Congo,3-0,Mauritius,African Cup of Nations qualification,Kinshasa › DR Congo
Sun Mar 27 2011,Ivory Coast,2-1,Benin,African Cup of Nations qualification,Accra › Ghana
Sun Mar 27 2011,Madagascar,1-1,Guinea,African Cup of Nations qualification,Antananarivo › Madagascar
Sun Mar 27 2011,Mozambique,0-2,Zambia,African Cup of Nations qualification,Maputo › Mozambique
Sun Mar 27 2011,Niger,3-1,Sierra Leone,African Cup of Nations qualification,Niamey › Niger
Sun Mar 27 2011,Nigeria,4-0,Ethiopia,African Cup of Nations qualification,Abuja › Nigeria
Sun Mar 27 2011,Sri Lanka,2-2,Tajikistan,Friendly,Colombo › Sri Lanka
Sun Mar 27 2011,Saint Kitts and Nevis,0-0,Grenada,Friendly,Basseterre › Saint Kitts and Nevis
Sun Mar 27 2011,Sudan,3-0,Eswatini,African Cup of Nations qualification,Omdurman › Sudan
Mon Mar 28 2011,Guatemala,1-1,Bolivia,Friendly,Mazatenango › Guatemala
Tue Mar 29 2011,Belarus,0-1,Canada,Friendly,Antalya › Turkey
Tue Mar 29 2011,Belgium,4-1,Azerbaijan,UEFA Euro qualification,Brussels › Belgium
Tue Mar 29 2011,China PR,3-0,Honduras,Friendly,Wuhan › China PR
Tue Mar 29 2011,Colombia,0-2,Chile,Friendly,The Hague › Netherlands
Tue Mar 29 2011,Costa Rica,0-0,Argentina,Friendly,San José › Costa Rica
Tue Mar 29 2011,Cuba,0-2,Panama,Friendly,Havana › Cuba
Tue Mar 29 2011,Cyprus,0-1,Bulgaria,Friendly,Larnaca › Cyprus
Tue Mar 29 2011,Czech Republic,2-0,Liechtenstein,UEFA Euro qualification,České Budějovice › Czech Republic
Tue Mar 29 2011,Ecuador,0-0,Peru,Friendly,The Hague › Netherlands
Tue Mar 29 2011,El Salvador,2-3,Jamaica,Friendly,San Salvador › El Salvador
Tue Mar 29 2011,England,1-1,Ghana,Friendly,London › England
Tue Mar 29 2011,Equatorial Guinea,1-0,Gambia,Friendly,Malabo › Equatorial Guinea
Tue Mar 29 2011,Estonia,1-1,Serbia,UEFA Euro qualification,Tallinn › Estonia
Tue Mar 29 2011,France,0-0,Croatia,Friendly,Saint-Denis › France
Tue Mar 29 2011,Germany,1-2,Australia,Friendly,Mönchengladbach › Germany
Tue Mar 29 2011,Greece,0-0,Poland,Friendly,Piraeus › Greece
Tue Mar 29 2011,Republic of Ireland,2-3,Uruguay,Friendly,Dublin › Republic of Ireland
Tue Mar 29 2011,Israel,1-0,Georgia,UEFA Euro qualification,Jaffa › Israel
Tue Mar 29 2011,Jordan,1-1,North Korea,Friendly,Sharjah › United Arab Emirates
Tue Mar 29 2011,Kuwait,1-0,Iraq,Friendly,Sharjah › United Arab Emirates
Tue Mar 29 2011,Lithuania,1-3,Spain,UEFA Euro qualification,Kaunas › Lithuania
Tue Mar 29 2011,Mexico,1-1,Venezuela,Friendly,San Diego › United States
Tue Mar 29 2011,Netherlands,5-3,Hungary,UEFA Euro qualification,Amsterdam › Netherlands
Tue Mar 29 2011,Nigeria,3-0,Kenya,Friendly,Abuja › Nigeria
Tue Mar 29 2011,Northern Ireland,0-0,Slovenia,UEFA Euro qualification,Belfast › Northern Ireland
Tue Mar 29 2011,Oman,2-1,Tunisia,Friendly,Muscat › Oman
Tue Mar 29 2011,Portugal,2-0,Finland,Friendly,Aveiro › Portugal
Tue Mar 29 2011,Qatar,1-1,Russia,Friendly,Doha › Qatar
Tue Mar 29 2011,Romania,3-1,Luxembourg,UEFA Euro qualification,Piatra Neamţ › Romania
Tue Mar 29 2011,Slovakia,1-2,Denmark,Friendly,Trnava › Slovakia
Tue Mar 29 2011,Sri Lanka,0-2,Tajikistan,Friendly,Colombo › Sri Lanka
Tue Mar 29 2011,Sweden,2-1,Moldova,UEFA Euro qualification,Solna › Sweden
Tue Mar 29 2011,Turkey,2-0,Austria,UEFA Euro qualification,Istanbul › Turkey
Tue Mar 29 2011,Ukraine,0-2,Italy,Friendly,Kyïv › Ukraine
Tue Mar 29 2011,United States,0-1,Paraguay,Friendly,Nashville › United States
Sat Apr 2 2011,Grenada,0-1,Saint Kitts and Nevis,Friendly,St. George's › Grenada
Sun Apr 3 2011,Tahiti,1-3,New Caledonia,Friendly,Papeete › French Polynesia
Thu Apr 7 2011,North Korea,4-0,Sri Lanka,AFC Challenge Cup qualification,Kathmandu › Nepal
Thu Apr 7 2011,Nepal,1-0,Afghanistan,AFC Challenge Cup qualification,Kathmandu › Nepal
Thu Apr 7 2011,Tahiti,1-0,New Caledonia,Friendly,Papeete › French Polynesia
Sat Apr 9 2011,Nepal,0-1,North Korea,AFC Challenge Cup qualification,Kathmandu › Nepal
Sat Apr 9 2011,Sri Lanka,0-1,Afghanistan,AFC Challenge Cup qualification,Kathmandu › Nepal
Mon Apr 11 2011,North Korea,2-0,Afghanistan,AFC Challenge Cup qualification,Kathmandu › Nepal
Mon Apr 11 2011,Nepal,0-0,Sri Lanka,AFC Challenge Cup qualification,Kathmandu › Nepal
Wed Apr 20 2011,Argentina,2-2,Ecuador,Friendly,Mar del Plata › Argentina
Sat Apr 23 2011,Mozambique,2-0,Tanzania,Friendly,Maputo › Mozambique
Wed May 4 2011,New Caledonia,2-4,Réunion,Friendly,Nouméa › New Caledonia
Sat May 7 2011,Monaco,2-1,Vatican City,Friendly,Albano Laziale › Italy
Sat May 7 2011,New Caledonia,1-3,Réunion,Friendly,Nouméa › New Caledonia
Sat May 14 2011,Tanzania,0-1,South Africa,Friendly,Dar es Salaam › Tanzania
Fri May 20 2011,Guyana,0-1,Barbados,Friendly,Linden › Guyana
Sun May 22 2011,Guyana,3-2,Barbados,Friendly,Providence › Guyana
Tue May 24 2011,Republic of Ireland,5-0,Northern Ireland,Nations Cup,Dublin › Republic of Ireland
Wed May 25 2011,Argentina,4-2,Paraguay,Friendly,Resistencia › Argentina
Wed May 25 2011,Eswatini,0-0,Botswana,Friendly,Manzini › Eswatini
Wed May 25 2011,Wales,1-3,Scotland,Nations Cup,Dublin › Republic of Ireland
Wed May 25 2011,Estonia,1-2,Basque Country,Friendly,Tallinn › Estonia
Thu May 26 2011,Cuba,1-1,Nicaragua,Friendly,Havana › Cuba
Fri May 27 2011,Grenada,2-2,Antigua and Barbuda,Friendly,St. George's › Grenada
Fri May 27 2011,Wales,2-0,Northern Ireland,Nations Cup,Dublin › Republic of Ireland
Sat May 28 2011,Cuba,2-1,Nicaragua,Friendly,Havana › Cuba
Sat May 28 2011,Mexico,1-1,Ecuador,Friendly,Seattle › United States
Sun May 29 2011,Barbados,1-0,Guyana,Friendly,Bridgetown › Barbados
Sun May 29 2011,El Salvador,2-2,Honduras,Friendly,Houston › United States
Sun May 29 2011,Ethiopia,1-2,Sudan,Friendly,Addis Ababa › Ethiopia
Sun May 29 2011,Germany,2-1,Uruguay,Friendly,Sinsheim › Germany
Sun May 29 2011,Republic of Ireland,1-0,Scotland,Nations Cup,Dublin › Republic of Ireland
Sun May 29 2011,Panama,2-0,Grenada,Friendly,Panama City › Panama
Sun May 29 2011,Eswatini,1-1,Malawi,Friendly,Mhlume › Eswatini
Sun May 29 2011,Tunisia,3-0,Central African Republic,Friendly,Sousse › Tunisia
Tue May 31 2011,Corsica,1-0,Bulgaria,Friendly,Ajaccio › France
Wed Jun 1 2011,Canada,2-2,Ecuador,Friendly,Toronto › Canada
Wed Jun 1 2011,Guatemala,0-2,Venezuela,Friendly,Guatemala › Guatemala
Wed Jun 1 2011,Japan,0-0,Peru,Kirin Cup,Niigata › Japan
Wed Jun 1 2011,Mexico,3-0,New Zealand,Friendly,Denver › United States
Wed Jun 1 2011,Nigeria,4-1,Argentina,Friendly,Abuja › Nigeria
Wed Jun 1 2011,Ukraine,2-0,Uzbekistan,Friendly,Kyïv › Ukraine
Thu Jun 2 2011,Brittany,0-1,Equatorial Guinea,Friendly,Saint-Nazaire › France
Fri Jun 3 2011,Austria,1-2,Germany,UEFA Euro qualification,Vienna › Austria
Fri Jun 3 2011,Belarus,1-1,France,UEFA Euro qualification,Minsk › Belarus
Fri Jun 3 2011,Belgium,1-1,Turkey,UEFA Euro qualification,Brussels › Belgium
Fri Jun 3 2011,Croatia,2-1,Georgia,UEFA Euro qualification,Split › Croatia
Fri Jun 3 2011,Faroe Islands,0-2,Slovenia,UEFA Euro qualification,Toftir › Faroe Islands
Fri Jun 3 2011,Hong Kong,1-1,Malaysia,Friendly,Siu Sai Wan › Hong Kong
Fri Jun 3 2011,Italy,3-0,Estonia,UEFA Euro qualification,Modena › Italy
Fri Jun 3 2011,Kazakhstan,2-1,Azerbaijan,UEFA Euro qualification,Astana › Kazakhstan
Fri Jun 3 2011,South Korea,2-1,Serbia,Friendly,Seoul › South Korea
Fri Jun 3 2011,Liechtenstein,2-0,Lithuania,UEFA Euro qualification,Vaduz › Liechtenstein
Fri Jun 3 2011,Luxembourg,0-1,Hungary,Friendly,Luxembourg › Luxembourg
Fri Jun 3 2011,Moldova,1-4,Sweden,UEFA Euro qualification,Chişinău › Moldova
Fri Jun 3 2011,Romania,3-0,Bosnia and Herzegovina,UEFA Euro qualification,Bucharest › Romania
Fri Jun 3 2011,San Marino,0-1,Finland,UEFA Euro qualification,Serravalle › San Marino
Sat Jun 4 2011,Bolivia,0-2,Paraguay,Copa Paz del Chaco,Santa Cruz › Bolivia
Sat Jun 4 2011,Brazil,0-0,Netherlands,Friendly,Goiânia › Brazil
Sat Jun 4 2011,Cameroon,0-0,Senegal,African Cup of Nations qualification,Yaoundé › Cameroon
Sat Jun 4 2011,Central African Republic,2-1,Tanzania,African Cup of Nations qualification,Bangui › Central African Republic
Sat Jun 4 2011,England,2-2,Switzerland,UEFA Euro qualification,London › England
