Date,Team 1,Score,Team 2,Tournament,City
Sat Mar 24 2007,Costa Rica,4-0,New Zealand,Friendly,San José › Costa Rica
Sat Mar 24 2007,Croatia,2-1,North Macedonia,UEFA Euro qualification,Zagreb › Croatia
Sat Mar 24 2007,Cyprus,1-3,Slovakia,UEFA Euro qualification,Nicosia › Cyprus
Sat Mar 24 2007,Czech Republic,1-2,Germany,UEFA Euro qualification,Prague › Czech Republic
Sat Mar 24 2007,El Salvador,0-2,Honduras,Friendly,Fort Lauderdale › United States
Sat Mar 24 2007,Estonia,0-2,Russia,UEFA Euro qualification,Tallinn › Estonia
Sat Mar 24 2007,Faroe Islands,0-2,Ukraine,UEFA Euro qualification,Toftir › Faroe Islands
Sat Mar 24 2007,Gambia,0-2,Guinea,African Cup of Nations qualification,Bakau › Gambia
Sat Mar 24 2007,Greece,1-4,Turkey,UEFA Euro qualification,Piraeus › Greece
Sat Mar 24 2007,Guadeloupe,2-2,Trinidad and Tobago,Friendly,Le Gosier › Guadeloupe
Sat Mar 24 2007,Haiti,3-0,Panama,Friendly,Miami › United States
Sat Mar 24 2007,Republic of Ireland,1-0,Wales,UEFA Euro qualification,Dublin › Republic of Ireland
Sat Mar 24 2007,Israel,0-0,England,UEFA Euro qualification,Ramat-Gan › Israel
Sat Mar 24 2007,Japan,2-0,Peru,Friendly,Yokohama › Japan
Sat Mar 24 2007,Kazakhstan,2-1,Serbia,UEFA Euro qualification,Almaty › Kazakhstan
Sat Mar 24 2007,South Korea,0-2,Uruguay,Friendly,Seoul › South Korea
Sat Mar 24 2007,Liechtenstein,1-4,Northern Ireland,UEFA Euro qualification,Vaduz › Liechtenstein
Sat Mar 24 2007,Lithuania,0-1,France,UEFA Euro qualification,Kaunas › Lithuania
Sat Mar 24 2007,Luxembourg,1-2,Belarus,UEFA Euro qualification,Luxembourg › Luxembourg
Sat Mar 24 2007,Moldova,1-1,Malta,UEFA Euro qualification,Chişinău › Moldova
Sat Mar 24 2007,Montenegro,2-1,Hungary,Friendly,Podgorica › Montenegro
Sat Mar 24 2007,Netherlands,0-0,Romania,UEFA Euro qualification,Rotterdam › Netherlands
Sat Mar 24 2007,Nigeria,1-0,Uganda,African Cup of Nations qualification,Abeokuta › Nigeria
Sat Mar 24 2007,Norway,1-2,Bosnia and Herzegovina,UEFA Euro qualification,Oslo › Norway
Sat Mar 24 2007,Poland,5-0,Azerbaijan,UEFA Euro qualification,Warsaw › Poland
Sat Mar 24 2007,Portugal,4-0,Belgium,UEFA Euro qualification,Lisbon › Portugal
Sat Mar 24 2007,Qatar,0-1,Iran,Friendly,Doha › Qatar
Sat Mar 24 2007,Scotland,2-1,Georgia,UEFA Euro qualification,Glasgow › Scotland
Sat Mar 24 2007,Senegal,4-0,Tanzania,African Cup of Nations qualification,Dakar › Senegal
Sat Mar 24 2007,Seychelles,0-3,Tunisia,African Cup of Nations qualification,Victoria › Seychelles
Sat Mar 24 2007,Spain,2-1,Denmark,UEFA Euro qualification,Madrid › Spain
Sat Mar 24 2007,Togo,3-1,Sierra Leone,African Cup of Nations qualification,Woumé › Togo
Sat Mar 24 2007,Venezuela,3-1,Cuba,Friendly,Mérida › Venezuela
Sat Mar 24 2007,Kernow,1-1,Guernsey,Friendly,Cornwall › England
Sun Mar 25 2007,Angola,6-1,Eritrea,African Cup of Nations qualification,Luanda › Angola
Sun Mar 25 2007,Barbados,0-0,Guatemala,Friendly,Bridgetown › Barbados
Sun Mar 25 2007,Bermuda,0-3,Canada,Friendly,Hamilton › Bermuda
Sun Mar 25 2007,Botswana,1-0,Burundi,African Cup of Nations qualification,Gaborone › Botswana
Sun Mar 25 2007,Colombia,3-1,Switzerland,Friendly,Miami › United States
Sun Mar 25 2007,Congo,0-0,Zambia,African Cup of Nations qualification,Brazzaville › Congo
Sun Mar 25 2007,Egypt,3-0,Mauritania,African Cup of Nations qualification,Cairo › Egypt
Sun Mar 25 2007,Equatorial Guinea,3-1,Rwanda,African Cup of Nations qualification,Malabo › Equatorial Guinea
Sun Mar 25 2007,Kenya,2-0,Eswatini,African Cup of Nations qualification,Nairobi › Kenya
Sun Mar 25 2007,Lesotho,3-1,Niger,African Cup of Nations qualification,Maseru › Lesotho
Sun Mar 25 2007,Libya,2-1,Namibia,African Cup of Nations qualification,Tripoli › Libya
Sun Mar 25 2007,Madagascar,0-3,Ivory Coast,African Cup of Nations qualification,Antananarivo › Madagascar
Sun Mar 25 2007,Mali,1-1,Benin,African Cup of Nations qualification,Bamako › Mali
Sun Mar 25 2007,Mauritius,1-2,Sudan,African Cup of Nations qualification,Curepipe › Mauritius
Sun Mar 25 2007,Mexico,2-1,Paraguay,Friendly,Monterrey › Mexico
Sun Mar 25 2007,Northern Mariana Islands,2-3,Guam,EAFF Championship,Oleai › Northern Mariana Islands
Sun Mar 25 2007,United States,3-1,Ecuador,Friendly,Tampa › United States
Sun Mar 25 2007,Zimbabwe,1-1,Morocco,African Cup of Nations qualification,Harare › Zimbabwe
Mon Mar 26 2007,Jamaica,1-1,Panama,Friendly,Kingston › Jamaica
Tue Mar 27 2007,Brazil,1-0,Ghana,Friendly,Solna › Sweden
Tue Mar 27 2007,China PR,3-1,Uzbekistan,Friendly,Macau › Macau
Tue Mar 27 2007,El Salvador,0-2,Honduras,Friendly,Cary › United States
Wed Mar 28 2007,Andorra,0-3,England,UEFA Euro qualification,Barcelona › Spain
Wed Mar 28 2007,Azerbaijan,1-0,Finland,UEFA Euro qualification,Baku › Azerbaijan
Wed Mar 28 2007,Bulgaria,0-0,Albania,UEFA Euro qualification,Sofia › Bulgaria
Wed Mar 28 2007,Chile,1-1,Costa Rica,Friendly,Talca › Chile
Wed Mar 28 2007,Colombia,2-0,Paraguay,Friendly,Bogotá › Colombia
Wed Mar 28 2007,Czech Republic,1-0,Cyprus,UEFA Euro qualification,Liberec › Czech Republic
Wed Mar 28 2007,France,1-0,Austria,Friendly,Saint-Denis › France
Wed Mar 28 2007,Georgia,3-1,Faroe Islands,UEFA Euro qualification,Tbilisi › Georgia
Wed Mar 28 2007,Germany,0-1,Denmark,Friendly,Duisburg › Germany
Wed Mar 28 2007,Hungary,2-0,Moldova,UEFA Euro qualification,Budapest › Hungary
Wed Mar 28 2007,Republic of Ireland,1-0,Slovakia,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Mar 28 2007,Israel,4-0,Estonia,UEFA Euro qualification,Ramat-Gan › Israel
Wed Mar 28 2007,Italy,2-0,Scotland,UEFA Euro qualification,Bari › Italy
Wed Mar 28 2007,Liechtenstein,1-0,Latvia,UEFA Euro qualification,Vaduz › Liechtenstein
Wed Mar 28 2007,Malta,0-1,Greece,UEFA Euro qualification,Attard › Malta
Wed Mar 28 2007,Mexico,4-2,Ecuador,Friendly,Oakland › United States
Wed Mar 28 2007,Northern Ireland,2-1,Sweden,UEFA Euro qualification,Belfast › Northern Ireland
Wed Mar 28 2007,Poland,1-0,Armenia,UEFA Euro qualification,Kielce › Poland
Wed Mar 28 2007,Romania,3-0,Luxembourg,UEFA Euro qualification,Piatra Neamţ › Romania
Wed Mar 28 2007,Serbia,1-1,Portugal,UEFA Euro qualification,Belgrade › Serbia
Wed Mar 28 2007,Slovenia,0-1,Netherlands,UEFA Euro qualification,Celje › Slovenia
Wed Mar 28 2007,South Africa,0-1,Bolivia,Friendly,Johannesburg › South Africa
Wed Mar 28 2007,Spain,1-0,Iceland,UEFA Euro qualification,Palma de Mallorca › Spain
Wed Mar 28 2007,Turkey,2-2,Norway,UEFA Euro qualification,Frankfurt am Main › Germany
Wed Mar 28 2007,Ukraine,1-0,Lithuania,UEFA Euro qualification,Odesa › Ukraine
Wed Mar 28 2007,United States,0-0,Guatemala,Friendly,Frisco › United States
Wed Mar 28 2007,Venezuela,5-0,New Zealand,Friendly,Maracaibo › Venezuela
Wed Mar 28 2007,Wales,3-0,San Marino,UEFA Euro qualification,Cardiff › Wales
Sun Apr 1 2007,Guam,9-0,Northern Mariana Islands,EAFF Championship,Hagätña › Guam
Wed Apr 4 2007,Angola,0-0,Congo,Friendly,Cabinda › Angola
Tue Apr 17 2007,El Salvador,0-1,Haiti,Friendly,San Salvador › El Salvador
Wed Apr 18 2007,Argentina,0-0,Chile,Friendly,Mendoza › Argentina
Thu Apr 19 2007,Honduras,1-3,Haiti,Friendly,La Ceiba › Honduras
Tue Apr 24 2007,Seychelles,2-0,Réunion,Friendly,Victoria › Seychelles
Thu Apr 26 2007,Mauritius,1-1,Réunion,Friendly,Curepipe › Mauritius
Sat Apr 28 2007,Madagascar,0-1,Zimbabwe,COSAFA Cup,Maputo › Mozambique
Sat Apr 28 2007,Mozambique,2-0,Seychelles,COSAFA Cup,Maputo › Mozambique
Sun Apr 29 2007,DR Congo,2-0,Ethiopia,African Cup of Nations qualification,Kinshasa › DR Congo
Sun Apr 29 2007,Madagascar,5-0,Seychelles,COSAFA Cup,Maputo › Mozambique
Sun Apr 29 2007,Mozambique,0-0,Zimbabwe,COSAFA Cup,Maputo › Mozambique
Sun May 6 2007,Guernsey,0-0,Jersey,Friendly,St. Peter Port › Guernsey
Wed May 9 2007,Chile,3-0,Cuba,Friendly,Osorno › Chile
Wed May 9 2007,Panama,0-4,Colombia,Friendly,Panama City › Panama
Wed May 16 2007,Chile,2-0,Cuba,Friendly,Temuco › Chile
Wed May 16 2007,Thailand,1-0,China PR,Friendly,Bangkok › Thailand
Thu May 17 2007,Guadeloupe,2-0,Dominica,Friendly,Morne-à-l'Eau › Guadeloupe
Sun May 20 2007,Guadeloupe,0-0,Dominica,Friendly,Basse-Terre › Guadeloupe
Mon May 21 2007,Eritrea,1-0,Sudan,Friendly,Asmara › Eritrea
Wed May 23 2007,Ecuador,1-1,Republic of Ireland,Friendly,East Rutherford › United States
Wed May 23 2007,Haiti,0-0,Chile,Friendly,Port-au-Prince › Haiti
Fri May 25 2007,Venezuela,2-1,Honduras,Friendly,Mérida › Venezuela
Fri May 25 2007,Zimbabwe,1-1,Lesotho,Friendly,Masvingo › Zimbabwe
Sat May 26 2007,Bolivia,1-1,Republic of Ireland,Friendly,Foxborough › United States
Sat May 26 2007,Eritrea,1-1,Sudan,Friendly,Asmara › Eritrea
Sat May 26 2007,Malawi,0-0,South Africa,COSAFA Cup,Lobamba › Eswatini
Sat May 26 2007,Namibia,1-2,Zambia,Friendly,Windhoek › Namibia
Sat May 26 2007,Eswatini,0-0,Mauritius,COSAFA Cup,Lobamba › Eswatini
Sat May 26 2007,Uganda,1-1,Tanzania,Friendly,Kampala › Uganda
Sat May 26 2007,Wales,2-2,New Zealand,Friendly,Wrexham › Wales
Sun May 27 2007,Botswana,0-0,Libya,Friendly,Gaborone › Botswana
Sun May 27 2007,Kenya,0-1,Nigeria,Friendly,Nairobi › Kenya
Sun May 27 2007,Mauritius,0-2,South Africa,COSAFA Cup,Lobamba › Eswatini
Sun May 27 2007,Rwanda,1-0,Burundi,Friendly,Kigali › Rwanda
Sun May 27 2007,Eswatini,1-0,Malawi,COSAFA Cup,Lobamba › Eswatini
Mon May 28 2007,Congo,2-1,DR Congo,Friendly,Brazzaville › Congo
Mon May 28 2007,Trinidad and Tobago,1-0,Haiti,Friendly,Port of Spain › Trinidad and Tobago
Tue May 29 2007,Zimbabwe,1-1,Burkina Faso,Friendly,Masvingo › Zimbabwe
Wed May 30 2007,Austria,0-1,Scotland,Friendly,Vienna › Austria
Wed May 30 2007,Saint Vincent and the Grenadines,0-3,Haiti,Friendly,Port of Spain › Trinidad and Tobago
Fri Jun 1 2007,England,1-1,Brazil,Friendly,London › England
Fri Jun 1 2007,Ethiopia,1-0,DR Congo,African Cup of Nations qualification,Addis Abeba › Ethiopia
Fri Jun 1 2007,Indonesia,3-0,Hong Kong,Friendly,Jakarta › Indonesia
Fri Jun 1 2007,Japan,2-0,Montenegro,Kirin Cup,Fukuroi › Japan
Fri Jun 1 2007,Venezuela,2-2,Canada,Friendly,Maracaibo › Venezuela
Sat Jun 2 2007,Albania,2-0,Luxembourg,UEFA Euro qualification,Tirana › Albania
Sat Jun 2 2007,Australia,1-2,Uruguay,Friendly,Sydney › Australia
Sat Jun 2 2007,Austria,0-0,Paraguay,Friendly,Vienna › Austria
Sat Jun 2 2007,Azerbaijan,1-3,Poland,UEFA Euro qualification,Baku › Azerbaijan
Sat Jun 2 2007,Belarus,0-2,Bulgaria,UEFA Euro qualification,Minsk › Belarus
Sat Jun 2 2007,Belgium,1-2,Portugal,UEFA Euro qualification,Brussels › Belgium
Sat Jun 2 2007,Bosnia and Herzegovina,3-2,Turkey,UEFA Euro qualification,Sarajevo › Bosnia and Herzegovina
Sat Jun 2 2007,Cape Verde,2-2,Algeria,African Cup of Nations qualification,Praia › Cape Verde
Sat Jun 2 2007,Costa Rica,2-0,Chile,Friendly,San José › Costa Rica
Sat Jun 2 2007,Denmark,0-3,Sweden,UEFA Euro qualification,Copenhagen › Denmark
Sat Jun 2 2007,Eritrea,1-1,Angola,African Cup of Nations qualification,Asmara › Eritrea
Sat Jun 2 2007,Estonia,0-1,Croatia,UEFA Euro qualification,Tallinn › Estonia
Sat Jun 2 2007,Faroe Islands,1-2,Italy,UEFA Euro qualification,Tórshavn › Faroe Islands
Sat Jun 2 2007,Finland,0-2,Serbia,UEFA Euro qualification,Helsinki › Finland
Sat Jun 2 2007,France,2-0,Ukraine,UEFA Euro qualification,Saint-Denis › France
Sat Jun 2 2007,Germany,6-0,San Marino,UEFA Euro qualification,Nuremberg › Germany
Sat Jun 2 2007,Greece,2-0,Hungary,UEFA Euro qualification,Heraklion › Greece
Sat Jun 2 2007,Honduras,3-1,Trinidad and Tobago,Friendly,San Pedro Sula › Honduras
Sat Jun 2 2007,Iceland,1-1,Liechtenstein,UEFA Euro qualification,Reykjavík › Iceland
Sat Jun 2 2007,Kazakhstan,1-2,Armenia,UEFA Euro qualification,Almaty › Kazakhstan
Sat Jun 2 2007,South Korea,0-2,Netherlands,Friendly,Seoul › South Korea
Sat Jun 2 2007,Latvia,0-2,Spain,UEFA Euro qualification,Riga › Latvia
