Date,Team 1,Score,Team 2,Tournament,City
Sat Jan 25 2014,Costa Rica,0-1,South Korea,Friendly,Los Angeles › United States
Sat Jan 25 2014,Mali,1-2,Zimbabwe,African Nations Championship,Cape Town › South Africa
Sat Jan 25 2014,Morocco,3-4,Nigeria,African Nations Championship,Cape Town › South Africa
Sun Jan 26 2014,Gabon,1-1,Libya,African Nations Championship,Polokwane › South Africa
Sun Jan 26 2014,Ghana,1-0,DR Congo,African Nations Championship,Bloemfontein › South Africa
Wed Jan 29 2014,Mexico,4-0,South Korea,Friendly,San Antonio › United States
Wed Jan 29 2014,Nigeria,0-0,Ghana,African Nations Championship,Bloemfontein › South Africa
Wed Jan 29 2014,Zimbabwe,0-0,Libya,African Nations Championship,Bloemfontein › South Africa
Fri Jan 31 2014,Oman,0-0,Jordan,AFC Asian Cup qualification,Muscat › Oman
Sat Feb 1 2014,Libya,0-0,Ghana,African Nations Championship,Cape Town › South Africa
Sat Feb 1 2014,United States,2-0,South Korea,Friendly,Carson › United States
Sat Feb 1 2014,Zimbabwe,0-1,Nigeria,African Nations Championship,Cape Town › South Africa
Tue Feb 4 2014,Singapore,1-3,Jordan,AFC Asian Cup qualification,Singapore › Singapore
Wed Feb 19 2014,Lebanon,3-1,Pakistan,Friendly,Beirut › Lebanon
Fri Feb 21 2014,Iraq,2-0,North Korea,Friendly,Dubai › United Arab Emirates
Sat Mar 1 2014,Gibraltar,1-4,Faroe Islands,Friendly,Gibraltar › Gibraltar
Sat Mar 1 2014,Malaysia,0-0,Philippines,Friendly,Selayang › Malaysia
Mon Mar 3 2014,Iran,3-2,Kuwait,AFC Asian Cup qualification,Karaj › Iran
Wed Mar 5 2014,Albania,2-0,Malta,Friendly,Durrës › Albania
Wed Mar 5 2014,Algeria,2-0,Slovenia,Friendly,Blida › Algeria
Wed Mar 5 2014,Andorra,0-3,Moldova,Friendly,Sant Julià de Lòria › Andorra
Wed Mar 5 2014,Australia,3-4,Ecuador,Friendly,London › England
Wed Mar 5 2014,Austria,1-1,Uruguay,Friendly,Klagenfurt › Austria
Wed Mar 5 2014,Belgium,2-2,Ivory Coast,Friendly,Brussels › Belgium
Wed Mar 5 2014,Bosnia and Herzegovina,0-2,Egypt,Friendly,Innsbruck › Austria
Wed Mar 5 2014,Botswana,3-0,South Sudan,Friendly,Gaborone › Botswana
Wed Mar 5 2014,Bulgaria,2-1,Belarus,Friendly,Sofia › Bulgaria
Wed Mar 5 2014,Burkina Faso,1-1,Comoros,Friendly,Martigues › France
Wed Mar 5 2014,Burundi,1-1,Rwanda,Friendly,Bujumbura › Burundi
Wed Mar 5 2014,Colombia,1-1,Tunisia,Friendly,Barcelona › Spain
Wed Mar 5 2014,Cyprus,0-0,Northern Ireland,Friendly,Nicosia › Cyprus
Wed Mar 5 2014,Czech Republic,2-2,Norway,Friendly,Prague › Czech Republic
Wed Mar 5 2014,England,1-0,Denmark,Friendly,London › England
Wed Mar 5 2014,France,2-0,Netherlands,Friendly,Saint-Denis › France
Wed Mar 5 2014,Georgia,2-0,Liechtenstein,Friendly,Tbilisi › Georgia
Wed Mar 5 2014,Germany,1-0,Chile,Friendly,Stuttgart › Germany
Wed Mar 5 2014,Gibraltar,0-2,Estonia,Friendly,Gibraltar › Gibraltar
Wed Mar 5 2014,Greece,0-2,South Korea,Friendly,Piraeus › Greece
Wed Mar 5 2014,Hungary,1-2,Finland,Friendly,Győr › Hungary
Wed Mar 5 2014,India,2-2,Bangladesh,Friendly,Margao › India
Wed Mar 5 2014,Iran,1-2,Guinea,Friendly,Teheran › Iran
Wed Mar 5 2014,Iraq,3-1,China PR,AFC Asian Cup qualification,Sharjah › United Arab Emirates
Wed Mar 5 2014,Republic of Ireland,1-2,Serbia,Friendly,Dublin › Republic of Ireland
Wed Mar 5 2014,Israel,1-3,Slovakia,Friendly,Netanya › Israel
Wed Mar 5 2014,Japan,4-2,New Zealand,Friendly,Tokyo › Japan
Wed Mar 5 2014,Jordan,2-1,Syria,AFC Asian Cup qualification,Amman › Jordan
Wed Mar 5 2014,Kazakhstan,1-1,Lithuania,Friendly,Antalya › Turkey
Wed Mar 5 2014,Kosovo,0-0,Haiti,Friendly,Mitrovica › Kosovo
Wed Mar 5 2014,Luxembourg,0-0,Cape Verde,Friendly,Luxembourg › Luxembourg
Wed Mar 5 2014,North Macedonia,2-1,Latvia,Friendly,Skopje › North Macedonia
Wed Mar 5 2014,Malawi,1-4,Zimbabwe,Friendly,Blantyre › Malawi
Wed Mar 5 2014,Mali,1-1,Senegal,Friendly,Saint-Leu-la-Forêt › France
Wed Mar 5 2014,Mauritania,1-1,Niger,Friendly,Nouakchott › Mauritania
Wed Mar 5 2014,Montenegro,1-0,Ghana,Friendly,Podgorica › Montenegro
Wed Mar 5 2014,Morocco,1-1,Gabon,Friendly,Marrakech › Morocco
Wed Mar 5 2014,Mozambique,1-1,Angola,Friendly,Maputo › Mozambique
Wed Mar 5 2014,Namibia,1-1,Tanzania,Friendly,Windhoek › Namibia
Wed Mar 5 2014,Oman,3-1,Singapore,AFC Asian Cup qualification,Muscat › Oman
Wed Mar 5 2014,Philippines,0-1,Azerbaijan,Friendly,Dubai › United Arab Emirates
Wed Mar 5 2014,Poland,0-1,Scotland,Friendly,Warsaw › Poland
Wed Mar 5 2014,Portugal,5-1,Cameroon,Friendly,Leiria › Portugal
Wed Mar 5 2014,Qatar,0-0,Bahrain,AFC Asian Cup qualification,Doha › Qatar
Wed Mar 5 2014,Romania,0-0,Argentina,Friendly,Bucharest › Romania
Wed Mar 5 2014,Russia,2-0,Armenia,Friendly,Krasnodar › Russia
Wed Mar 5 2014,Saudi Arabia,1-0,Indonesia,AFC Asian Cup qualification,Dammam › Saudi Arabia
Wed Mar 5 2014,South Africa,0-5,Brazil,Friendly,Johannesburg › South Africa
Wed Mar 5 2014,Spain,1-0,Italy,Friendly,Madrid › Spain
Wed Mar 5 2014,Saint Lucia,0-5,Jamaica,Friendly,Castries › Saint Lucia
Wed Mar 5 2014,Switzerland,2-2,Croatia,Friendly,St. Gallen › Switzerland
Wed Mar 5 2014,Thailand,2-5,Lebanon,AFC Asian Cup qualification,Bangkok › Thailand
Wed Mar 5 2014,Turkey,2-1,Sweden,Friendly,Ankara › Turkey
Wed Mar 5 2014,Ukraine,2-0,United States,Friendly,Larnaca › Cyprus
Wed Mar 5 2014,Uzbekistan,1-1,United Arab Emirates,AFC Asian Cup qualification,Tashkent › Uzbekistan
Wed Mar 5 2014,Vietnam,3-1,Hong Kong,AFC Asian Cup qualification,Hanoi › Vietnam
Wed Mar 5 2014,Wales,3-1,Iceland,Friendly,Cardiff › Wales
Wed Mar 5 2014,Yemen,1-2,Malaysia,AFC Asian Cup qualification,al-Ain › United Arab Emirates
Wed Mar 5 2014,Zambia,2-1,Uganda,Friendly,Ndola › Zambia
Fri Mar 7 2014,Lesotho,0-1,Eswatini,Friendly,Maseru › Lesotho
Sun Mar 9 2014,Lesotho,0-0,Eswatini,Friendly,Maseru › Lesotho
Wed Mar 19 2014,Saint Lucia,0-0,Martinique,Friendly,Gros Islet › Saint Lucia
Tue Mar 25 2014,Yemen,2-0,Nepal,Friendly,Doha › Qatar
Wed Mar 26 2014,Andorra,0-1,Indonesia,Friendly,Alzira › Spain
Thu Mar 27 2014,Aruba,2-2,Guam,Friendly,Oranjestad › Aruba
Sat Mar 29 2014,Cuba,1-0,Indonesia,Friendly,Alzira › Spain
Sun Mar 30 2014,Aruba,2-0,Guam,Friendly,Oranjestad › Aruba
Sat Apr 12 2014,Mauritania,1-0,Mauritius,African Cup of Nations qualification,Nouakchott › Mauritania
Sun Apr 13 2014,Afghanistan,0-0,Kyrgyzstan,Friendly,Dubai › United Arab Emirates
Tue Apr 15 2014,Yemen,0-0,Chad,Friendly,Doha › Qatar
Thu Apr 17 2014,Guadeloupe,3-2,French Guiana,Friendly,Les Abymes › Guadeloupe
Sun Apr 20 2014,Mauritius,0-2,Mauritania,African Cup of Nations qualification,Curepipe › Mauritius
Sat Apr 26 2014,Tanzania,0-3,Burundi,Friendly,Dar es Salaam › Tanzania
Sun Apr 27 2014,Philippines,0-0,Malaysia,Friendly,Cebu › Philippines
Fri May 2 2014,Grenada,0-1,Saint Lucia,Windward Islands Tournament,Roseau › Dominica
Sun May 4 2014,Dominica,3-5,Grenada,Windward Islands Tournament,Roseau › Dominica
Sat May 10 2014,Vatican City,0-2,Monaco,Friendly,Rome › Italy
Mon May 12 2014,Afghanistan,1-0,Kyrgyzstan,Friendly,Kuwait City › Kuwait
Tue May 13 2014,Germany,0-0,Poland,Friendly,Hamburg › Germany
Wed May 14 2014,Kuwait,3-2,Afghanistan,Friendly,Kuwait City › Kuwait
Fri May 16 2014,Kuwait,2-2,Kyrgyzstan,Friendly,Kuwait City › Kuwait
Sat May 17 2014,Malawi,2-0,Chad,African Cup of Nations qualification,Blantyre › Malawi
Sat May 17 2014,Mauritania,1-0,Equatorial Guinea,African Cup of Nations qualification,Nouakchott › Mauritania
Sat May 17 2014,Namibia,1-0,Congo,African Cup of Nations qualification,Windhoek › Namibia
Sat May 17 2014,Netherlands,1-1,Ecuador,Friendly,Amsterdam › Netherlands
Sat May 17 2014,São Tomé and Príncipe,0-2,Benin,African Cup of Nations qualification,São Tomé › São Tomé and Príncipe
Sun May 18 2014,Belarus,0-0,Iran,Friendly,Kapfenberg › Austria
Sun May 18 2014,Burundi,0-0,Botswana,African Cup of Nations qualification,Bujumbura › Burundi
Sun May 18 2014,Central African Republic,0-0,Guinea-Bissau,African Cup of Nations qualification,Brazzaville › Congo
Sun May 18 2014,Liberia,1-0,Lesotho,African Cup of Nations qualification,Monrovia › Liberia
Sun May 18 2014,Libya,0-0,Rwanda,African Cup of Nations qualification,Radès › Tunisia
Sun May 18 2014,Tanzania,1-0,Zimbabwe,African Cup of Nations qualification,Dar es Salaam › Tanzania
Mon May 19 2014,Maldives,2-3,Burma,AFC Challenge Cup,Malé › Maldives
Mon May 19 2014,Palestine,1-0,Kyrgyzstan,AFC Challenge Cup,Malé › Maldives
Tue May 20 2014,French Guiana,0-0,Suriname,Friendly,Cayenne › French Guiana
Tue May 20 2014,Philippines,0-0,Afghanistan,AFC Challenge Cup,Addu City › Maldives
Tue May 20 2014,Turkmenistan,5-1,Laos,AFC Challenge Cup,Addu City › Maldives
Wed May 21 2014,Burkina Faso,1-1,Senegal,Friendly,Ouagadougou › Burkina Faso
Wed May 21 2014,Burma,0-2,Palestine,AFC Challenge Cup,Malé › Maldives
Wed May 21 2014,Finland,2-2,Czech Republic,Friendly,Helsinki › Finland
Wed May 21 2014,Kosovo,1-6,Turkey,Friendly,Mitrovica › Kosovo
Wed May 21 2014,Liechtenstein,1-5,Belarus,Friendly,Vaduz › Liechtenstein
Wed May 21 2014,Maldives,2-0,Kyrgyzstan,AFC Challenge Cup,Malé › Maldives
Thu May 22 2014,Afghanistan,3-1,Turkmenistan,AFC Challenge Cup,Addu City › Maldives
Thu May 22 2014,Hungary,2-2,Denmark,Friendly,Debrecen › Hungary
Thu May 22 2014,Laos,0-2,Philippines,AFC Challenge Cup,Addu City › Maldives
Thu May 22 2014,Ukraine,2-1,Niger,Friendly,Kyïv › Ukraine
Fri May 23 2014,Bulgaria,1-1,Canada,Friendly,Ritzing › Austria
Fri May 23 2014,Kyrgyzstan,1-0,Burma,AFC Challenge Cup,Addu City › Maldives
Fri May 23 2014,Maldives,0-0,Palestine,AFC Challenge Cup,Malé › Maldives
Fri May 23 2014,Slovakia,2-0,Montenegro,Friendly,Senec › Slovakia
Sat May 24 2014,Afghanistan,0-0,Laos,AFC Challenge Cup,Addu City › Maldives
Sat May 24 2014,Moldova,4-0,Saudi Arabia,Friendly,Jerez de la Frontera › Spain
Sat May 24 2014,Turkmenistan,0-2,Philippines,AFC Challenge Cup,Malé › Maldives
Sun May 25 2014,Republic of Ireland,1-2,Turkey,Friendly,Dublin › Republic of Ireland
Sun May 25 2014,Kosovo,1-3,Senegal,Friendly,Lancy › Switzerland
Sun May 25 2014,Mali,1-2,Guinea,Friendly,Colombes › France
Sun May 25 2014,Thailand,1-1,Kuwait,Friendly,Bangkok › Thailand
Mon May 26 2014,Australia,1-1,South Africa,Friendly,Sydney › Australia
Mon May 26 2014,Belgium,5-1,Luxembourg,Friendly,Genk › Belgium
Mon May 26 2014,Estonia,1-1,Gibraltar,Friendly,Tallinn › Estonia
Mon May 26 2014,Jamaica,1-2,Serbia,Friendly,Harrison › United States
Mon May 26 2014,North Macedonia,0-2,Cameroon,Friendly,Kufstein › Austria
Mon May 26 2014,Montenegro,0-0,Iran,Friendly,Hartberg › Austria
Mon May 26 2014,Russia,1-0,Slovakia,Friendly,St. Petersburg › Russia
Tue May 27 2014,Armenia,4-3,United Arab Emirates,Friendly,Carouge › Switzerland
Tue May 27 2014,France,4-0,Norway,Friendly,Saint-Denis › France
Tue May 27 2014,Japan,1-0,Cyprus,Friendly,Saitama › Japan
Tue May 27 2014,Maldives,2-3,Philippines,AFC Challenge Cup,Malé › Maldives
Tue May 27 2014,Moldova,1-1,Canada,Friendly,Mauer › Austria
Tue May 27 2014,Palestine,2-0,Afghanistan,AFC Challenge Cup,Malé › Maldives
Tue May 27 2014,Suriname,1-0,French Guiana,Friendly,Paramaribo › Suriname
Tue May 27 2014,Tanzania,1-0,Malawi,Friendly,Dar es Salaam › Tanzania
Tue May 27 2014,Uzbekistan,0-1,Oman,Friendly,Olmaliq › Uzbekistan
Wed May 28 2014,Angola,2-0,Morocco,Friendly,Faro › Portugal
Wed May 28 2014,Denmark,1-0,Sweden,Friendly,Copenhagen › Denmark
Wed May 28 2014,South Korea,0-1,Tunisia,Friendly,Seoul › South Korea
Wed May 28 2014,Nigeria,2-2,Scotland,Friendly,London › England
Thu May 29 2014,Cameroon,1-2,Paraguay,Friendly,Kufstein › Austria
Thu May 29 2014,Finland,0-1,Lithuania,Baltic Cup,Ventspils › Latvia
Thu May 29 2014,Georgia,2-0,Saudi Arabia,Friendly,Jerez de la Frontera › Spain
Thu May 29 2014,Latvia,0-0,Estonia,Baltic Cup,Liepāja › Latvia
Thu May 29 2014,Maldives,1-1,Afghanistan,AFC Challenge Cup,Malé › Maldives
Thu May 29 2014,Uzbekistan,0-1,Oman,Friendly,Tashkent › Uzbekistan
Fri May 30 2014,Angola,1-1,Iran,Friendly,Hartberg › Austria
Fri May 30 2014,Aruba,1-0,Turks and Caicos Islands,CFU Caribbean Cup qualification,Oranjestad › Aruba
Fri May 30 2014,Austria,1-1,Iceland,Friendly,Innsbruck › Austria
Fri May 30 2014,Bosnia and Herzegovina,2-1,Ivory Coast,Friendly,St. Louis › United States
Fri May 30 2014,Comoros,1-1,Kenya,African Cup of Nations qualification,Mitsamiouli › Comoros
Fri May 30 2014,England,3-0,Peru,Friendly,London › England
Fri May 30 2014,French Guiana,6-0,British Virgin Islands,CFU Caribbean Cup qualification,Oranjestad › Aruba
Fri May 30 2014,North Macedonia,0-0,Qatar,Friendly,Rieti › Italy
Fri May 30 2014,Montserrat,1-0,U.S. Virgin Islands,CFU Caribbean Cup qualification,Lookout › Montserrat
Fri May 30 2014,New Zealand,0-0,South Africa,Friendly,Auckland › New Zealand
Fri May 30 2014,Palestine,1-0,Philippines,AFC Challenge Cup,Malé › Maldives
Fri May 30 2014,South Sudan,0-0,Mozambique,African Cup of Nations qualification,Khartoum › Sudan
Fri May 30 2014,Spain,2-0,Bolivia,Friendly,Seville › Spain
Fri May 30 2014,Switzerland,1-0,Jamaica,Friendly,Lucerne › Switzerland
Fri May 30 2014,Uruguay,1-0,Northern Ireland,Friendly,Montevideo › Uruguay
Sat May 31 2014,Albania,0-1,Romania,Friendly,Yverdon-les-Bains › Switzerland
Sat May 31 2014,Armenia,1-3,Algeria,Friendly,Sion › Switzerland
Sat May 31 2014,Chad,3-1,Malawi,African Cup of Nations qualification,N'Djamena › Chad
Sat May 31 2014,Colombia,2-2,Senegal,Friendly,Buenos Aires › Argentina
Sat May 31 2014,Croatia,2-1,Mali,Friendly,Osijek › Croatia
Sat May 31 2014,Finland,2-0,Estonia,Baltic Cup,Ventspils › Latvia
Sat May 31 2014,Guinea-Bissau,3-1,Central African Republic,African Cup of Nations qualification,Bissau › Guinea-Bissau
Sat May 31 2014,Italy,0-0,Republic of Ireland,Friendly,London › England
Sat May 31 2014,Latvia,1-0,Lithuania,Baltic Cup,Liepāja › Latvia
Sat May 31 2014,Mexico,3-1,Ecuador,Friendly,Arlington › United States
Sat May 31 2014,Netherlands,1-0,Ghana,Friendly,Rotterdam › Netherlands
Sat May 31 2014,Norway,1-1,Russia,Friendly,Oslo › Norway
Sat May 31 2014,Portugal,0-0,Greece,Friendly,Oeiras › Portugal
Sat May 31 2014,Rwanda,3-0,Libya,African Cup of Nations qualification,Kigali › Rwanda
Sat May 31 2014,Sierra Leone,1-0,Eswatini,African Cup of Nations qualification,Freetown › Sierra Leone
Sat May 31 2014,Uganda,1-0,Madagascar,African Cup of Nations qualification,Kampala › Uganda
Sun Jun 1 2014,Aruba,7-0,British Virgin Islands,CFU Caribbean Cup qualification,Oranjestad › Aruba
Sun Jun 1 2014,Benin,2-0,São Tomé and Príncipe,African Cup of Nations qualification,Porto-Novo › Benin
Sun Jun 1 2014,Botswana,1-0,Burundi,African Cup of Nations qualification,Lobatse › Botswana
Sun Jun 1 2014,Congo,3-0,Namibia,African Cup of Nations qualification,Pointe-Noire › Congo
Sun Jun 1 2014,Equatorial Guinea,3-0,Mauritania,African Cup of Nations qualification,Malabo › Equatorial Guinea
Sun Jun 1 2014,France,1-1,Paraguay,Friendly,Nice › France
Sun Jun 1 2014,Germany,2-2,Cameroon,Friendly,Mönchengladbach › Germany
Sun Jun 1 2014,Honduras,2-4,Israel,Friendly,Houston › United States
Sun Jun 1 2014,Lesotho,2-0,Liberia,African Cup of Nations qualification,Maseru › Lesotho
Sun Jun 1 2014,Sweden,0-2,Belgium,Friendly,Solna › Sweden
Sun Jun 1 2014,Turks and Caicos Islands,0-6,French Guiana,CFU Caribbean Cup qualification,Oranjestad › Aruba
Sun Jun 1 2014,United States,2-1,Turkey,Friendly,Harrison › United States
Sun Jun 1 2014,U.S. Virgin Islands,1-2,Bonaire,CFU Caribbean Cup qualification,Lookout › Montserrat
Sun Jun 1 2014,Zimbabwe,2-2,Tanzania,African Cup of Nations qualification,Harare › Zimbabwe
Sun Jun 1 2014,Iraqi Kurdistan,1-2,Arameans Suryoye,CONIFA World Football Cup,Östersund › Sweden
Sun Jun 1 2014,Abkhazia,1-1,Occitania,CONIFA World Football Cup,Östersund › Sweden
Sun Jun 1 2014,Darfur,0-20,Padania,CONIFA World Football Cup,Östersund › Sweden
Sun Jun 1 2014,Ellan Vannin,3-2,Artsakh,CONIFA World Football Cup,Östersund › Sweden
Mon Jun 2 2014,Costa Rica,1-3,Japan,Friendly,Tampa › United States
Mon Jun 2 2014,Tamil Eelam,0-2,Arameans Suryoye,CONIFA World Football Cup,Östersund › Sweden
Mon Jun 2 2014,Sápmi,1-2,Abkhazia,CONIFA World Football Cup,Östersund › Sweden
Mon Jun 2 2014,Darfur,0-19,South Ossetia,CONIFA World Football Cup,Östersund › Sweden
Mon Jun 2 2014,Ellan Vannin,4-2,County of Nice,CONIFA World Football Cup,Östersund › Sweden
Tue Jun 3 2014,Aruba,0-2,French Guiana,CFU Caribbean Cup qualification,Oranjestad › Aruba
Tue Jun 3 2014,Brazil,4-0,Panama,Friendly,Goiânia › Brazil
Tue Jun 3 2014,British Virgin Islands,0-2,Turks and Caicos Islands,CFU Caribbean Cup qualification,Oranjestad › Aruba
Tue Jun 3 2014,Czech Republic,1-2,Austria,Friendly,Olomouc › Czech Republic
Tue Jun 3 2014,Georgia,0-1,United Arab Emirates,Friendly,Meyrin › Switzerland
Tue Jun 3 2014,Greece,0-0,Nigeria,Friendly,Chester › United States
Tue Jun 3 2014,Mexico,0-1,Bosnia and Herzegovina,Friendly,Chicago › United States
Tue Jun 3 2014,Switzerland,2-0,Peru,Friendly,Lucerne › Switzerland
Tue Jun 3 2014,Tamil Eelam,0-9,Iraqi Kurdistan,CONIFA World Football Cup,Östersund › Sweden
Tue Jun 3 2014,Sápmi,0-1,Occitania,CONIFA World Football Cup,Östersund › Sweden
Tue Jun 3 2014,South Ossetia,1-3,Padania,CONIFA World Football Cup,Östersund › Sweden
Tue Jun 3 2014,Artsakh,0-1,County of Nice,CONIFA World Football Cup,Östersund › Sweden
Wed Jun 4 2014,Argentina,3-0,Trinidad and Tobago,Friendly,Buenos Aires › Argentina
Wed Jun 4 2014,Ecuador,2-2,England,Friendly,Miami Gardens › United States
Wed Jun 4 2014,El Salvador,1-2,Ivory Coast,Friendly,Frisco › United States
Wed Jun 4 2014,Gibraltar,1-0,Malta,Friendly,Faro › Portugal
Wed Jun 4 2014,Hungary,1-0,Albania,Friendly,Budapest › Hungary
Wed Jun 4 2014,Iceland,1-0,Estonia,Friendly,Reykjavík › Iceland
Wed Jun 4 2014,Italy,1-1,Luxembourg,Friendly,Perugia › Italy
Wed Jun 4 2014,Jamaica,2-2,Egypt,Friendly,London › England
Wed Jun 4 2014,Netherlands,2-0,Wales,Friendly,Amsterdam › Netherlands
Wed Jun 4 2014,Romania,1-2,Algeria,Friendly,Lancy › Switzerland
Wed Jun 4 2014,Padania,1-2,County of Nice,CONIFA World Football Cup,Östersund › Sweden
Wed Jun 4 2014,Abkhazia,0-0,South Ossetia,CONIFA World Football Cup,Östersund › Sweden
Wed Jun 4 2014,Arameans Suryoye,0-0,Occitania,CONIFA World Football Cup,Östersund › Sweden
Wed Jun 4 2014,Ellan Vannin,1-1,Iraqi Kurdistan,CONIFA World Football Cup,Östersund › Sweden
Thu Jun 5 2014,Sápmi,4-2,Tamil Eelam,CONIFA World Football Cup,Östersund › Sweden
Thu Jun 5 2014,Darfur,0-12,Artsakh,CONIFA World Football Cup,Östersund › Sweden
Thu Jun 5 2014,Padania,3-3,Abkhazia,CONIFA World Football Cup,Östersund › Sweden
Thu Jun 5 2014,Occitania,2-2,Iraqi Kurdistan,CONIFA World Football Cup,Östersund › Sweden
Fri Jun 6 2014,Bolivia,1-2,Greece,Friendly,Harrison › United States
Fri Jun 6 2014,Brazil,1-0,Serbia,Friendly,São Paulo › Brazil
Fri Jun 6 2014,Colombia,3-0,Jordan,Friendly,Buenos Aires › Argentina
Fri Jun 6 2014,Costa Rica,1-1,Republic of Ireland,Friendly,Chester › United States
Fri Jun 6 2014,Croatia,1-0,Australia,Friendly,Salvador › Brazil
Fri Jun 6 2014,Germany,6-1,Armenia,Friendly,Mainz › Germany
Fri Jun 6 2014,Japan,4-3,Zambia,Friendly,Tampa › United States
Fri Jun 6 2014,Mexico,0-1,Portugal,Friendly,Foxborough › United States
Fri Jun 6 2014,Poland,2-1,Lithuania,Friendly,Gdańsk › Poland
Fri Jun 6 2014,Russia,2-0,Morocco,Friendly,Moscow › Russia
Fri Jun 6 2014,County of Nice,3-0,South Ossetia,CONIFA World Football Cup,Östersund › Sweden
Fri Jun 6 2014,Arameans Suryoye,1-4,Ellan Vannin,CONIFA World Football Cup,Östersund › Sweden
Sat Jun 7 2014,Argentina,2-0,Slovenia,Friendly,La Plata › Argentina
Sat Jun 7 2014,Belgium,1-0,Tunisia,Friendly,Brussels › Belgium
Sat Jun 7 2014,Cameroon,1-0,Moldova,Friendly,Yaoundé › Cameroon
Sat Jun 7 2014,El Salvador,0-2,Spain,Friendly,Landover › United States
Sat Jun 7 2014,Estonia,2-1,Tajikistan,Friendly,Tallinn › Estonia
Sat Jun 7 2014,Honduras,0-0,England,Friendly,Miami Gardens › United States
Sat Jun 7 2014,Hungary,3-0,Kazakhstan,Friendly,Budapest › Hungary
Sat Jun 7 2014,United States,2-1,Nigeria,Friendly,Jacksonville › United States
Sat Jun 7 2014,Sápmi,1-5,Artsakh,CONIFA World Football Cup,Östersund › Sweden
Sat Jun 7 2014,Tamil Eelam,10-0,Darfur,CONIFA World Football Cup,Östersund › Sweden
Sat Jun 7 2014,Abkhazia,0-1,Occitania,CONIFA World Football Cup,Östersund › Sweden
