Date,Team 1,Score,Team 2,Tournament,City
Wed Jan 28 2009,Lebanon,0-2,Syria,AFC Asian Cup qualification,Sidon › Lebanon
Wed Jan 28 2009,Mexico,0-1,Sweden,Friendly,Oakland › United States
Wed Jan 28 2009,Singapore,2-1,Jordan,AFC Asian Cup qualification,Singapore › Singapore
Wed Jan 28 2009,Thailand,0-0,Iran,AFC Asian Cup qualification,Bangkok › Thailand
Wed Jan 28 2009,United Arab Emirates,0-1,Uzbekistan,AFC Asian Cup qualification,Sharjah › United Arab Emirates
Wed Jan 28 2009,Yemen,1-0,Hong Kong,AFC Asian Cup qualification,Sana'a › Yemen
Thu Jan 29 2009,Nicaragua,2-0,Guatemala,UNCAF Cup,Tegucigalpa › Honduras
Fri Jan 30 2009,Costa Rica,3-0,El Salvador,UNCAF Cup,Tegucigalpa › Honduras
Fri Jan 30 2009,Honduras,0-1,Panama,UNCAF Cup,Tegucigalpa › Honduras
Sun Feb 1 2009,Azerbaijan,1-1,Uzbekistan,Friendly,Dubai › United Arab Emirates
Sun Feb 1 2009,Costa Rica,0-0,Panama,UNCAF Cup,Tegucigalpa › Honduras
Sun Feb 1 2009,Honduras,1-0,El Salvador,UNCAF Cup,Tegucigalpa › Honduras
Sun Feb 1 2009,Syria,1-1,South Korea,Friendly,Dubai › United Arab Emirates
Wed Feb 4 2009,Bahrain,2-2,South Korea,Friendly,Dubai › United Arab Emirates
Wed Feb 4 2009,Japan,5-1,Finland,Friendly,Tokyo › Japan
Thu Feb 5 2009,Saudi Arabia,2-1,Thailand,Friendly,Sendai › Japan
Fri Feb 6 2009,El Salvador,1-0,Peru,Friendly,Los Angeles › United States
Sat Feb 7 2009,Lithuania,1-1,Poland,Friendly,Faro › Portugal
Sun Feb 8 2009,Barbados,5-0,Grenada,Friendly,Bridgetown › Barbados
Tue Feb 10 2009,Brazil,2-0,Italy,Friendly,London › England
Tue Feb 10 2009,Cyprus,0-2,Serbia,Cyprus International Tournament,Nicosia › Cyprus
Tue Feb 10 2009,Slovakia,2-3,Ukraine,Cyprus International Tournament,Limassol › Cyprus
Wed Feb 11 2009,Algeria,2-1,Benin,Friendly,Algiers › Algeria
Wed Feb 11 2009,Andorra,1-3,Lithuania,Friendly,Albufeira › Portugal
Wed Feb 11 2009,Angola,0-4,Mali,Friendly,Bois-Guillaume › France
Wed Feb 11 2009,Austria,0-2,Sweden,Friendly,Graz › Austria
Wed Feb 11 2009,Belgium,2-0,Slovenia,Friendly,Genk › Belgium
Wed Feb 11 2009,Burkina Faso,1-1,Togo,Friendly,Le Petit-Quevilly › France
Wed Feb 11 2009,Cameroon,3-1,Guinea,Friendly,Évry/Bondoufle › France
Wed Feb 11 2009,Colombia,2-0,Haiti,Friendly,Pereira › Colombia
Wed Feb 11 2009,Costa Rica,2-0,Honduras,FIFA World Cup qualification,San José › Costa Rica
Wed Feb 11 2009,Cyprus,3-2,Slovakia,Cyprus International Tournament,Nicosia › Cyprus
Wed Feb 11 2009,Egypt,2-2,Ghana,Friendly,Cairo › Egypt
Wed Feb 11 2009,El Salvador,2-2,Trinidad and Tobago,FIFA World Cup qualification,San Salvador › El Salvador
Wed Feb 11 2009,Estonia,0-2,Kazakhstan,Friendly,Antalya › Turkey
Wed Feb 11 2009,France,0-2,Argentina,Friendly,Marseille › France
Wed Feb 11 2009,Germany,0-1,Norway,Friendly,Düsseldorf › Germany
Wed Feb 11 2009,Greece,1-1,Denmark,Friendly,Piraeus › Greece
Wed Feb 11 2009,Iran,1-1,South Korea,FIFA World Cup qualification,Teheran › Iran
Wed Feb 11 2009,Republic of Ireland,2-1,Georgia,FIFA World Cup qualification,Dublin › Republic of Ireland
Wed Feb 11 2009,Israel,1-0,Hungary,Friendly,Ramat-Gan › Israel
Wed Feb 11 2009,Japan,0-0,Australia,FIFA World Cup qualification,Yokohama › Japan
Wed Feb 11 2009,North Korea,1-0,Saudi Arabia,FIFA World Cup qualification,P'yongyang › North Korea
Wed Feb 11 2009,Kuwait,1-1,Azerbaijan,Friendly,Kuwait City › Kuwait
Wed Feb 11 2009,Latvia,0-0,Armenia,Friendly,Limassol › Cyprus
Wed Feb 11 2009,Libya,2-3,Uruguay,Friendly,Tripoli › Libya
Wed Feb 11 2009,Liechtenstein,0-2,Iceland,Friendly,Cartagena › Spain
Wed Feb 11 2009,North Macedonia,1-1,Moldova,Friendly,Antalya › Turkey
Wed Feb 11 2009,Malta,0-0,Albania,FIFA World Cup qualification,Attard › Malta
Wed Feb 11 2009,Morocco,0-0,Czech Republic,Friendly,Casablanca › Morocco
Wed Feb 11 2009,Mozambique,2-0,Malawi,Friendly,Maputo › Mozambique
Wed Feb 11 2009,Nigeria,0-0,Jamaica,Friendly,London › England
Wed Feb 11 2009,Peru,0-1,Paraguay,Friendly,Lima › Peru
Wed Feb 11 2009,Portugal,1-0,Finland,Friendly,Faro › Portugal
Wed Feb 11 2009,Romania,1-2,Croatia,Friendly,Bucharest › Romania
Wed Feb 11 2009,San Marino,0-3,Northern Ireland,FIFA World Cup qualification,Serravalle › San Marino
Wed Feb 11 2009,Serbia,0-1,Ukraine,Cyprus International Tournament,Nicosia › Cyprus
Wed Feb 11 2009,South Africa,0-2,Chile,Friendly,Polokwane › South Africa
Wed Feb 11 2009,Spain,2-0,England,Friendly,Seville › Spain
Wed Feb 11 2009,Switzerland,1-1,Bulgaria,Friendly,Geneva › Switzerland
Wed Feb 11 2009,Tanzania,0-0,Zimbabwe,Friendly,Dar es Salaam › Tanzania
Wed Feb 11 2009,Tunisia,1-1,Netherlands,Friendly,Radès › Tunisia
Wed Feb 11 2009,Turkey,1-1,Ivory Coast,Friendly,Izmir › Turkey
Wed Feb 11 2009,United States,2-0,Mexico,FIFA World Cup qualification,Columbus › United States
Wed Feb 11 2009,Uzbekistan,0-1,Bahrain,FIFA World Cup qualification,Tashkent › Uzbekistan
Wed Feb 11 2009,Venezuela,2-1,Guatemala,Friendly,Maturín › Venezuela
Wed Feb 11 2009,Wales,0-1,Poland,Friendly,Vila Real de Santo António › Portugal
Thu Mar 5 2009,Australia,0-1,Kuwait,AFC Asian Cup qualification,Canberra › Australia
Sat Mar 7 2009,Sudan,0-2,Uganda,Friendly,Khartoum › Sudan
Wed Mar 11 2009,Guam,1-0,Mongolia,EAFF Championship,Yona › Guam
Wed Mar 11 2009,Macau,6-1,Northern Mariana Islands,EAFF Championship,Yona › Guam
Wed Mar 11 2009,Mexico,5-1,Bolivia,Friendly,Commerce City › United States
Wed Mar 11 2009,Nepal,1-0,Pakistan,Friendly,Kathmandu › Nepal
Fri Mar 13 2009,Guam,2-1,Northern Mariana Islands,EAFF Championship,Yona › Guam
Fri Mar 13 2009,Macau,1-2,Mongolia,EAFF Championship,Yona › Guam
Sat Mar 14 2009,Iran,1-0,Kenya,Friendly,Teheran › Iran
Sat Mar 14 2009,Nepal,4-2,Sri Lanka,Friendly,Kathmandu › Nepal
Sun Mar 15 2009,Guam,2-2,Macau,EAFF Championship,Yona › Guam
Sun Mar 15 2009,Northern Mariana Islands,1-4,Mongolia,EAFF Championship,Yona › Guam
Tue Mar 17 2009,Qatar,1-0,Kuwait,Friendly,Doha › Qatar
Wed Mar 18 2009,Trinidad and Tobago,1-0,Panama,Friendly,San Fernando › Trinidad and Tobago
Sat Mar 21 2009,Namibia,0-0,Botswana,Friendly,Keetmanshoop › Namibia
Sat Mar 21 2009,Syria,1-2,Qatar,Friendly,Aleppo › Syria
Sat Mar 21 2009,Uganda,2-1,Malawi,Friendly,Kampala › Uganda
Sun Mar 22 2009,Iceland,1-2,Faroe Islands,Friendly,Kópavogur › Iceland
Sun Mar 22 2009,Saudi Arabia,0-0,Iraq,Friendly,Riyadh › Saudi Arabia
Mon Mar 23 2009,Bahrain,5-2,Zimbabwe,Friendly,Riffa › Bahrain
Mon Mar 23 2009,Kuwait,0-1,Iran,Friendly,Kuwait City › Kuwait
Wed Mar 25 2009,Angola,0-1,Cape Verde,Friendly,Olhão › Portugal
Thu Mar 26 2009,Nepal,0-0,Palestine,AFC Challenge Cup qualification,Kathmandu › Nepal
Sat Mar 28 2009,Albania,0-1,Hungary,FIFA World Cup qualification,Tirana › Albania
Sat Mar 28 2009,Argentina,4-0,Venezuela,FIFA World Cup qualification,Buenos Aires › Argentina
Sat Mar 28 2009,Armenia,2-2,Estonia,FIFA World Cup qualification,Yerevan › Armenia
Sat Mar 28 2009,Belgium,2-4,Bosnia and Herzegovina,FIFA World Cup qualification,Genk › Belgium
Sat Mar 28 2009,Burkina Faso,4-2,Guinea,FIFA World Cup qualification,Ouagadougou › Burkina Faso
Sat Mar 28 2009,Cape Verde,5-0,Equatorial Guinea,Friendly,Espargos › Cape Verde
Sat Mar 28 2009,Colombia,2-0,Bolivia,FIFA World Cup qualification,Bogotá › Colombia
Sat Mar 28 2009,Cyprus,2-1,Georgia,FIFA World Cup qualification,Larnaca › Cyprus
Sat Mar 28 2009,El Salvador,2-2,United States,FIFA World Cup qualification,San Salvador › El Salvador
Sat Mar 28 2009,England,4-0,Slovakia,Friendly,London › England
Sat Mar 28 2009,Germany,4-0,Liechtenstein,FIFA World Cup qualification,Leipzig › Germany
Sat Mar 28 2009,Iran,1-2,Saudi Arabia,FIFA World Cup qualification,Teheran › Iran
Sat Mar 28 2009,Republic of Ireland,1-1,Bulgaria,FIFA World Cup qualification,Dublin › Republic of Ireland
Sat Mar 28 2009,Israel,1-1,Greece,FIFA World Cup qualification,Ramat-Gan › Israel
Sat Mar 28 2009,Japan,1-0,Bahrain,FIFA World Cup qualification,Saitama › Japan
Sat Mar 28 2009,Kenya,1-2,Tunisia,FIFA World Cup qualification,Nairobi › Kenya
Sat Mar 28 2009,North Korea,2-0,United Arab Emirates,FIFA World Cup qualification,P'yongyang › North Korea
Sat Mar 28 2009,South Korea,2-1,Iraq,Friendly,Suwon › South Korea
Sat Mar 28 2009,Lithuania,0-1,France,FIFA World Cup qualification,Kaunas › Lithuania
Sat Mar 28 2009,Luxembourg,0-4,Latvia,FIFA World Cup qualification,Luxembourg › Luxembourg
Sat Mar 28 2009,Malta,0-3,Denmark,FIFA World Cup qualification,Attard › Malta
Sat Mar 28 2009,Mexico,2-0,Costa Rica,FIFA World Cup qualification,Mexico City › Mexico
Sat Mar 28 2009,Moldova,0-2,Switzerland,FIFA World Cup qualification,Chişinău › Moldova
Sat Mar 28 2009,Montenegro,0-2,Italy,FIFA World Cup qualification,Podgorica › Montenegro
Sat Mar 28 2009,Morocco,1-2,Gabon,FIFA World Cup qualification,Casablanca › Morocco
Sat Mar 28 2009,Nepal,1-1,Kyrgyzstan,AFC Challenge Cup qualification,Kathmandu › Nepal
Sat Mar 28 2009,Netherlands,3-0,Scotland,FIFA World Cup qualification,Amsterdam › Netherlands
Sat Mar 28 2009,Northern Ireland,3-2,Poland,FIFA World Cup qualification,Belfast › Northern Ireland
Sat Mar 28 2009,Oman,2-0,Senegal,Friendly,Muscat › Oman
Sat Mar 28 2009,Portugal,0-0,Sweden,FIFA World Cup qualification,Porto › Portugal
Sat Mar 28 2009,Romania,2-3,Serbia,FIFA World Cup qualification,Constanţa › Romania
Sat Mar 28 2009,Russia,2-0,Azerbaijan,FIFA World Cup qualification,Moscow › Russia
Sat Mar 28 2009,Rwanda,0-0,Algeria,FIFA World Cup qualification,Kigali › Rwanda
Sat Mar 28 2009,Slovenia,0-0,Czech Republic,FIFA World Cup qualification,Maribor › Slovenia
Sat Mar 28 2009,South Africa,2-1,Norway,Friendly,Rustenburg › South Africa
Sat Mar 28 2009,Spain,1-0,Turkey,FIFA World Cup qualification,Madrid › Spain
Sat Mar 28 2009,Sri Lanka,1-1,Maldives,Friendly,Colombo › Sri Lanka
Sat Mar 28 2009,Sudan,1-1,Mali,FIFA World Cup qualification,Omdurman › Sudan
Sat Mar 28 2009,Thailand,3-1,New Zealand,Friendly,Bangkok › Thailand
Sat Mar 28 2009,Togo,1-0,Cameroon,FIFA World Cup qualification,Accra › Ghana
Sat Mar 28 2009,Trinidad and Tobago,1-1,Honduras,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Sat Mar 28 2009,Uruguay,2-0,Paraguay,FIFA World Cup qualification,Montevideo › Uruguay
Sat Mar 28 2009,Uzbekistan,4-0,Qatar,FIFA World Cup qualification,Tashkent › Uzbekistan
Sat Mar 28 2009,Wales,0-2,Finland,FIFA World Cup qualification,Cardiff › Wales
Sun Mar 29 2009,Ivory Coast,5-0,Malawi,FIFA World Cup qualification,Abidjan › Ivory Coast
Mon Mar 30 2009,Kyrgyzstan,1-1,Palestine,AFC Challenge Cup qualification,Kathmandu › Nepal
Tue Mar 31 2009,Angola,0-2,Morocco,Friendly,Lisbon › Portugal
Tue Mar 31 2009,Panama,4-0,Haiti,Friendly,La Chorrera › Panama
Tue Mar 31 2009,Portugal,2-0,South Africa,Friendly,Lausanne › Switzerland
Tue Mar 31 2009,Venezuela,2-0,Colombia,FIFA World Cup qualification,Puerto Ordaz › Venezuela
Wed Apr 1 2009,Andorra,0-2,Croatia,FIFA World Cup qualification,Sant Julià de Lòria › Andorra
Wed Apr 1 2009,Australia,2-0,Uzbekistan,FIFA World Cup qualification,Sydney › Australia
Wed Apr 1 2009,Austria,2-1,Romania,FIFA World Cup qualification,Klagenfurt › Austria
Wed Apr 1 2009,Bahrain,1-0,Qatar,FIFA World Cup qualification,Riffa › Bahrain
Wed Apr 1 2009,Bosnia and Herzegovina,2-1,Belgium,FIFA World Cup qualification,Zenica › Bosnia and Herzegovina
Wed Apr 1 2009,Bulgaria,2-0,Cyprus,FIFA World Cup qualification,Sofia › Bulgaria
Wed Apr 1 2009,Costa Rica,1-0,El Salvador,FIFA World Cup qualification,San José › Costa Rica
Wed Apr 1 2009,Czech Republic,1-2,Slovakia,FIFA World Cup qualification,Prague › Czech Republic
Wed Apr 1 2009,Denmark,3-0,Albania,FIFA World Cup qualification,Copenhagen › Denmark
Wed Apr 1 2009,England,2-1,Ukraine,FIFA World Cup qualification,London › England
Wed Apr 1 2009,Estonia,1-0,Armenia,FIFA World Cup qualification,Tallinn › Estonia
Wed Apr 1 2009,France,1-0,Lithuania,FIFA World Cup qualification,Saint-Denis › France
Wed Apr 1 2009,Georgia,0-0,Montenegro,FIFA World Cup qualification,Tbilisi › Georgia
Wed Apr 1 2009,Greece,2-1,Israel,FIFA World Cup qualification,Heraklion › Greece
Wed Apr 1 2009,Honduras,3-1,Mexico,FIFA World Cup qualification,San Pedro Sula › Honduras
Wed Apr 1 2009,Hungary,3-0,Malta,FIFA World Cup qualification,Budapest › Hungary
Wed Apr 1 2009,Iran,1-1,Senegal,Friendly,Teheran › Iran
Wed Apr 1 2009,Italy,1-1,Republic of Ireland,FIFA World Cup qualification,Bari › Italy
Wed Apr 1 2009,Kazakhstan,1-5,Belarus,FIFA World Cup qualification,Almaty › Kazakhstan
Wed Apr 1 2009,South Korea,1-0,North Korea,FIFA World Cup qualification,Seoul › South Korea
Wed Apr 1 2009,Latvia,2-0,Luxembourg,FIFA World Cup qualification,Riga › Latvia
Wed Apr 1 2009,Lebanon,1-1,Namibia,Friendly,Beirut › Lebanon
Wed Apr 1 2009,Lesotho,0-0,Botswana,Friendly,Maseru › Lesotho
Wed Apr 1 2009,Liechtenstein,0-1,Russia,FIFA World Cup qualification,Vaduz › Liechtenstein
Wed Apr 1 2009,Netherlands,4-0,North Macedonia,FIFA World Cup qualification,Amsterdam › Netherlands
Wed Apr 1 2009,Northern Ireland,1-0,Slovenia,FIFA World Cup qualification,Belfast › Northern Ireland
Wed Apr 1 2009,Norway,3-2,Finland,Friendly,Oslo › Norway
Wed Apr 1 2009,Poland,10-0,San Marino,FIFA World Cup qualification,Kielce › Poland
Wed Apr 1 2009,Saudi Arabia,3-2,United Arab Emirates,FIFA World Cup qualification,Riyadh › Saudi Arabia
Wed Apr 1 2009,Scotland,2-1,Iceland,FIFA World Cup qualification,Glasgow › Scotland
Wed Apr 1 2009,Serbia,2-0,Sweden,Friendly,Belgrade › Serbia
Wed Apr 1 2009,Switzerland,2-0,Moldova,FIFA World Cup qualification,Geneva › Switzerland
Wed Apr 1 2009,Turkey,1-2,Spain,FIFA World Cup qualification,Istanbul › Turkey
Wed Apr 1 2009,United States,3-0,Trinidad and Tobago,FIFA World Cup qualification,Nashville › United States
Wed Apr 1 2009,Wales,0-2,Germany,FIFA World Cup qualification,Cardiff › Wales
Sat Apr 4 2009,Angola,0-0,Namibia,Friendly,Dundo › Angola
Sat Apr 4 2009,Pakistan,1-1,Chinese Taipei,AFC Challenge Cup qualification,Colombo › Sri Lanka
Sat Apr 4 2009,Sri Lanka,5-1,Brunei,AFC Challenge Cup qualification,Colombo › Sri Lanka
Mon Apr 6 2009,Brunei,0-6,Pakistan,AFC Challenge Cup qualification,Colombo › Sri Lanka
Tue Apr 7 2009,Macau,2-0,Mongolia,AFC Challenge Cup qualification,Macau › Macau
Wed Apr 8 2009,Sri Lanka,2-2,Pakistan,AFC Challenge Cup qualification,Colombo › Sri Lanka
Tue Apr 14 2009,Maldives,1-3,Turkmenistan,AFC Challenge Cup qualification,Malé › Maldives
Tue Apr 14 2009,Mongolia,3-1,Macau,AFC Challenge Cup qualification,Ulaanbaatar › Mongolia
Tue Apr 14 2009,Philippines,1-0,Bhutan,AFC Challenge Cup qualification,Malé › Maldives
Thu Apr 16 2009,Bhutan,0-7,Turkmenistan,AFC Challenge Cup qualification,Malé › Maldives
Thu Apr 16 2009,Maldives,3-2,Philippines,AFC Challenge Cup qualification,Malé › Maldives
Sat Apr 18 2009,Maldives,5-0,Bhutan,AFC Challenge Cup qualification,Malé › Maldives
Sat Apr 18 2009,Turkmenistan,5-0,Philippines,AFC Challenge Cup qualification,Malé › Maldives
Wed Apr 22 2009,French Guiana,0-0,Suriname,Friendly,Cayenne › French Guiana
Sun Apr 26 2009,Bangladesh,1-0,Cambodia,AFC Challenge Cup qualification,Dhaka › Bangladesh
Sun Apr 26 2009,Burma,4-0,Macau,AFC Challenge Cup qualification,Dhaka › Bangladesh
Tue Apr 28 2009,Bangladesh,1-2,Burma,AFC Challenge Cup qualification,Dhaka › Bangladesh
Tue Apr 28 2009,Macau,1-2,Cambodia,AFC Challenge Cup qualification,Dhaka › Bangladesh
Thu Apr 30 2009,Bangladesh,3-0,Macau,AFC Challenge Cup qualification,Dhaka › Bangladesh
Thu Apr 30 2009,Burma,1-0,Cambodia,AFC Challenge Cup qualification,Dhaka › Bangladesh
Sun May 3 2009,Guernsey,0-1,Jersey,Friendly,St. Sampson › Guernsey
Sat May 9 2009,Tanzania,0-2,DR Congo,Friendly,Dar es Salaam › Tanzania
Wed May 13 2009,Jordan,2-0,Zimbabwe,Friendly,Amman › Jordan
Wed May 13 2009,Venezuela,1-1,Costa Rica,Friendly,San Cristóbal › Venezuela
Wed May 20 2009,Argentina,3-1,Panama,Friendly,Santa Fe › Argentina
Sat May 23 2009,Jamaica,2-2,Haiti,Friendly,Fort Lauderdale › United States
Tue May 26 2009,Qatar,2-1,Saudi Arabia,Friendly,Doha › Qatar
Wed May 27 2009,El Salvador,3-1,Ecuador,Friendly,Los Angeles › United States
Wed May 27 2009,Japan,4-0,Chile,Kirin Cup,Osaka › Japan
Wed May 27 2009,Jordan,1-1,Congo,Friendly,Amman › Jordan
Thu May 28 2009,Tunisia,4-0,Sudan,Friendly,Radès › Tunisia
Fri May 29 2009,Belgium,1-1,Chile,Kirin Cup,Chiba › Japan
Fri May 29 2009,China PR,1-1,Germany,Friendly,Shanghai › China PR
Fri May 29 2009,Republic of Ireland,1-1,Nigeria,Friendly,London › England
Fri May 29 2009,Wales,1-0,Estonia,Friendly,Llanelli › Wales
Sat May 30 2009,Cyprus,0-1,Canada,Friendly,Larnaca › Cyprus
Sat May 30 2009,El Salvador,0-0,Jamaica,Friendly,Washington › United States
Sat May 30 2009,Oman,0-1,Egypt,Friendly,Muscat › Oman
Sun May 31 2009,Bahrain,3-1,Congo,Friendly,Riffa › Bahrain
Sun May 31 2009,Ghana,2-1,Uganda,Friendly,Tamale › Ghana
Sun May 31 2009,Japan,4-0,Belgium,Kirin Cup,Tokyo › Japan
Sun May 31 2009,Kuwait,0-1,Vietnam,Friendly,Kuwait City › Kuwait
Sun May 31 2009,Malawi,2-0,Rwanda,Friendly,Blantyre › Malawi
Sun May 31 2009,Qatar,1-0,Iraq,Friendly,Doha › Qatar
Mon Jun 1 2009,China PR,1-0,Iran,Friendly,Qinhuangdao › China PR
Mon Jun 1 2009,Uzbekistan,0-0,Bosnia and Herzegovina,Friendly,Tashkent › Uzbekistan
Tue Jun 2 2009,France,0-1,Nigeria,Friendly,Saint-Étienne › France
Tue Jun 2 2009,Turkey,2-0,Azerbaijan,Friendly,Kayseri › Turkey
Tue Jun 2 2009,United Arab Emirates,2-7,Germany,Friendly,Dubai › United Arab Emirates
Wed Jun 3 2009,Antigua and Barbuda,2-1,Guyana,Friendly,Paramaribo › Suriname
Wed Jun 3 2009,Bahrain,4-0,Jordan,Friendly,Riffa › Bahrain
Wed Jun 3 2009,Costa Rica,3-1,United States,FIFA World Cup qualification,San José › Costa Rica
Wed Jun 3 2009,Tanzania,2-1,New Zealand,Friendly,Dar es Salaam › Tanzania
