Date,Team 1,Score,Team 2,Tournament,City
Wed Feb 18 2004,Iran,3-1,Qatar,FIFA World Cup qualification,Teheran › Iran
Wed Feb 18 2004,Republic of Ireland,0-0,Brazil,Friendly,Dublin › Republic of Ireland
Wed Feb 18 2004,Italy,2-2,Czech Republic,Friendly,Palermo › Italy
Wed Feb 18 2004,Jamaica,2-0,Uruguay,Friendly,Kingston › Jamaica
Wed Feb 18 2004,Japan,1-0,Oman,FIFA World Cup qualification,Saitama › Japan
Wed Feb 18 2004,Jordan,5-0,Laos,FIFA World Cup qualification,Amman › Jordan
Wed Feb 18 2004,South Korea,2-0,Lebanon,FIFA World Cup qualification,Suwon › South Korea
Wed Feb 18 2004,Kyrgyzstan,1-2,Tajikistan,FIFA World Cup qualification,Bishkek › Kyrgyzstan
Wed Feb 18 2004,Latvia,3-1,Kazakhstan,Cyprus International Tournament,Larnaca › Cyprus
Wed Feb 18 2004,Libya,1-1,Ukraine,Friendly,Tripoli › Libya
Wed Feb 18 2004,North Macedonia,1-0,Bosnia and Herzegovina,Friendly,Skopje › North Macedonia
Wed Feb 18 2004,Malaysia,1-3,Hong Kong,FIFA World Cup qualification,Kuantan › Malaysia
Wed Feb 18 2004,Mexico,1-1,Chile,Friendly,Carson › United States
Wed Feb 18 2004,Morocco,2-1,Switzerland,Friendly,Rabat › Morocco
Wed Feb 18 2004,Netherlands,1-0,United States,Friendly,Amsterdam › Netherlands
Wed Feb 18 2004,Northern Ireland,1-4,Norway,Friendly,Belfast › Northern Ireland
Wed Feb 18 2004,Palestine,8-0,Chinese Taipei,FIFA World Cup qualification,al-Wakrah › Qatar
Wed Feb 18 2004,Poland,2-0,Slovenia,Friendly,San Fernando › Spain
Wed Feb 18 2004,Portugal,1-1,England,Friendly,Faro › Portugal
Wed Feb 18 2004,Romania,3-0,Georgia,Cyprus International Tournament,Larnaca › Cyprus
Wed Feb 18 2004,Saudi Arabia,3-0,Indonesia,FIFA World Cup qualification,Riyadh › Saudi Arabia
Wed Feb 18 2004,Spain,2-1,Peru,Friendly,Barcelona › Spain
Wed Feb 18 2004,Turkmenistan,2-0,Sri Lanka,FIFA World Cup qualification,Ashgabat › Turkmenistan
Wed Feb 18 2004,United Arab Emirates,1-0,Thailand,FIFA World Cup qualification,Al Ain › United Arab Emirates
Wed Feb 18 2004,Uzbekistan,1-1,Iraq,FIFA World Cup qualification,Tashkent › Uzbekistan
Wed Feb 18 2004,Venezuela,1-1,Australia,Friendly,Caracas › Venezuela
Wed Feb 18 2004,Vietnam,4-0,Maldives,FIFA World Cup qualification,Hanoi › Vietnam
Wed Feb 18 2004,U.S. Virgin Islands,0-4,Saint Kitts and Nevis,FIFA World Cup qualification,Charlotte Amalie › U.S. Virgin Islands
Wed Feb 18 2004,Wales,4-0,Scotland,Friendly,Cardiff › Wales
Wed Feb 18 2004,Yemen,1-1,North Korea,FIFA World Cup qualification,Sana'a › Yemen
Thu Feb 19 2004,Cyprus,3-1,Georgia,Cyprus International Tournament,Nicosia › Cyprus
Thu Feb 19 2004,Kazakhstan,3-3,Armenia,Cyprus International Tournament,Paphos › Cyprus
Thu Feb 19 2004,Latvia,1-2,Hungary,Cyprus International Tournament,Limassol › Cyprus
Sat Feb 21 2004,Belarus,4-1,Latvia,Cyprus International Tournament,Larnaca › Cyprus
Sat Feb 21 2004,Cyprus,2-1,Kazakhstan,Cyprus International Tournament,Limassol › Cyprus
Sat Feb 21 2004,Georgia,0-2,Armenia,Cyprus International Tournament,Nicosia › Cyprus
Sat Feb 21 2004,Poland,6-0,Faroe Islands,Friendly,San Fernando › Spain
Sat Feb 21 2004,Turks and Caicos Islands,0-2,Haiti,FIFA World Cup qualification,Hialeah › United States
Sun Feb 22 2004,British Virgin Islands,0-1,Saint Lucia,FIFA World Cup qualification,Road Town › British Virgin Islands
Sun Feb 22 2004,Cayman Islands,1-2,Cuba,FIFA World Cup qualification,George Town › Cayman Islands
Tue Feb 24 2004,Faroe Islands,4-2,Luxembourg,Friendly,San Fernando › Spain
Sat Feb 28 2004,Aruba,1-2,Suriname,FIFA World Cup qualification,Oranjestad › Aruba
Sat Feb 28 2004,Grenada,5-0,Guyana,FIFA World Cup qualification,St. George's › Grenada
Sat Feb 28 2004,Lesotho,0-0,Botswana,COSAFA Cup,Maseru › Lesotho
Sun Feb 29 2004,Bermuda,13-0,Montserrat,FIFA World Cup qualification,Hamilton › Bermuda
Sun Feb 29 2004,Nicaragua,1-1,Haiti,Friendly,Estelí › Nicaragua
Tue Mar 2 2004,Trinidad and Tobago,1-0,Guyana,Friendly,Macoya › Trinidad and Tobago
Wed Mar 10 2004,Mexico,2-1,Ecuador,Friendly,Tuxtla Gutiérrez › Mexico
Wed Mar 10 2004,Venezuela,2-1,Honduras,Friendly,Maracaibo › Venezuela
Fri Mar 12 2004,Barbados,2-1,Dominica,Friendly,Bridgetown › Barbados
Sat Mar 13 2004,United States,1-1,Haiti,Friendly,Miami › United States
Sun Mar 14 2004,Guyana,1-3,Grenada,FIFA World Cup qualification,Blairmont › Guyana
Tue Mar 16 2004,Cuba,1-1,Panama,Friendly,Havana › Cuba
Wed Mar 17 2004,China PR,2-0,Burma,Friendly,Guangzhou › China PR
Wed Mar 17 2004,Malaysia,0-0,Indonesia,Friendly,Johor Baharu › Malaysia
Wed Mar 17 2004,Yemen,1-2,Turkmenistan,Friendly,Sana'a › Yemen
Thu Mar 18 2004,Cuba,3-0,Panama,Friendly,Havana › Cuba
Fri Mar 19 2004,Dominican Republic,0-0,Anguilla,FIFA World Cup qualification,Santo Domingo › Dominican Republic
Sat Mar 20 2004,Saint Kitts and Nevis,4-0,British Virgin Islands,Friendly,Basseterre › Saint Kitts and Nevis
Sun Mar 21 2004,Bahrain,0-0,Jordan,Friendly,Muharraq › Bahrain
Sun Mar 21 2004,Dominican Republic,6-0,Anguilla,FIFA World Cup qualification,Santo Domingo › Dominican Republic
Sun Mar 21 2004,Montserrat,0-7,Bermuda,FIFA World Cup qualification,Lookout › Montserrat
Sun Mar 21 2004,Saint Kitts and Nevis,2-3,Antigua and Barbuda,Friendly,Basseterre › Saint Kitts and Nevis
Sun Mar 21 2004,Saint Vincent and the Grenadines,1-1,Saint Lucia,Friendly,Kingstown › Saint Vincent and the Grenadines
Tue Mar 23 2004,Bahrain,0-2,Jordan,Friendly,Muharraq › Bahrain
Tue Mar 23 2004,Lebanon,0-1,Syria,Friendly,Jounieh › Lebanon
Fri Mar 26 2004,Bahamas,1-1,Dominica,FIFA World Cup qualification,Nassau › Bahamas
Fri Mar 26 2004,Libya,1-0,Qatar,Friendly,Rome › Italy
Fri Mar 26 2004,Syria,1-1,Palestine,Friendly,Damascus › Syria
Sat Mar 27 2004,Cuba,3-0,Cayman Islands,FIFA World Cup qualification,Havana › Cuba
Sat Mar 27 2004,Suriname,8-1,Aruba,FIFA World Cup qualification,Paramaribo › Suriname
Sun Mar 28 2004,Bahamas,1-3,Dominica,FIFA World Cup qualification,Nassau › Bahamas
Sun Mar 28 2004,Saint Lucia,9-0,British Virgin Islands,FIFA World Cup qualification,Vieux Fort › Saint Lucia
Tue Mar 30 2004,Argentina,1-0,Ecuador,FIFA World Cup qualification,Buenos Aires › Argentina
Tue Mar 30 2004,Australia,1-0,South Africa,Friendly,London › England
Tue Mar 30 2004,Bolivia,0-2,Chile,FIFA World Cup qualification,La Paz › Bolivia
Tue Mar 30 2004,Israel,2-1,Lithuania,Friendly,Ramat-Gan › Israel
Wed Mar 31 2004,Albania,2-1,Iceland,Friendly,Tirana › Albania
Wed Mar 31 2004,Bermuda,3-0,Nicaragua,Friendly,Hamilton › Bermuda
Wed Mar 31 2004,Bulgaria,2-2,Russia,Friendly,Sofia › Bulgaria
Wed Mar 31 2004,Croatia,2-2,Turkey,Friendly,Zagreb › Croatia
Wed Mar 31 2004,Curaçao,3-0,Antigua and Barbuda,FIFA World Cup qualification,Willemstad › Netherlands Antilles
Wed Mar 31 2004,Egypt,2-1,Trinidad and Tobago,Friendly,Cairo › Egypt
Wed Mar 31 2004,El Salvador,0-3,Guatemala,Friendly,San Salvador › El Salvador
Wed Mar 31 2004,Germany,3-0,Belgium,Friendly,Cologne › Germany
Wed Mar 31 2004,Greece,1-0,Switzerland,Friendly,Heraklion › Greece
Wed Mar 31 2004,Hong Kong,0-1,China PR,FIFA World Cup qualification,Siu Sai Wan › Hong Kong
Wed Mar 31 2004,India,1-5,Oman,FIFA World Cup qualification,Cochin › India
Wed Mar 31 2004,Republic of Ireland,2-1,Czech Republic,Friendly,Dublin › Republic of Ireland
Wed Mar 31 2004,Jamaica,2-2,Honduras,Friendly,Kingston › Jamaica
Wed Mar 31 2004,Jordan,1-0,Qatar,FIFA World Cup qualification,Amman › Jordan
Wed Mar 31 2004,North Korea,0-0,United Arab Emirates,FIFA World Cup qualification,P'yongyang › North Korea
Wed Mar 31 2004,Kyrgyzstan,1-1,Syria,FIFA World Cup qualification,Bishkek › Kyrgyzstan
Wed Mar 31 2004,Laos,0-7,Iran,FIFA World Cup qualification,Vientiane › Laos
Wed Mar 31 2004,Luxembourg,1-2,Bosnia and Herzegovina,Friendly,Luxembourg › Luxembourg
Wed Mar 31 2004,North Macedonia,1-0,Ukraine,Friendly,Skopje › North Macedonia
Wed Mar 31 2004,Malaysia,0-2,Kuwait,FIFA World Cup qualification,Kuantan › Malaysia
Wed Mar 31 2004,Maldives,0-0,South Korea,FIFA World Cup qualification,Malé › Maldives
Wed Mar 31 2004,Malta,1-2,Finland,Friendly,Attard › Malta
Wed Mar 31 2004,Mexico,2-0,Costa Rica,Friendly,Carson › United States
Wed Mar 31 2004,Moldova,2-1,Azerbaijan,Friendly,Chişinău › Moldova
Wed Mar 31 2004,Morocco,3-1,Angola,Friendly,Casablanca › Morocco
Wed Mar 31 2004,Netherlands,0-0,France,Friendly,Rotterdam › Netherlands
Wed Mar 31 2004,Palestine,1-1,Iraq,FIFA World Cup qualification,al-Wakrah › Qatar
Wed Mar 31 2004,Paraguay,0-0,Brazil,FIFA World Cup qualification,Asunción › Paraguay
Wed Mar 31 2004,Peru,0-2,Colombia,FIFA World Cup qualification,Lima › Peru
Wed Mar 31 2004,Poland,0-1,United States,Friendly,Płock › Poland
Wed Mar 31 2004,Portugal,1-2,Italy,Friendly,Braga › Portugal
Wed Mar 31 2004,Scotland,1-2,Romania,Friendly,Glasgow › Scotland
Wed Mar 31 2004,Serbia,0-1,Norway,Friendly,Belgrade › Serbia and Montenegro
Wed Mar 31 2004,Singapore,1-2,Japan,FIFA World Cup qualification,Singapore › Singapore
Wed Mar 31 2004,Slovakia,1-1,Austria,Friendly,Bratislava › Slovakia
Wed Mar 31 2004,Slovenia,0-1,Latvia,Friendly,Celje › Slovenia
Wed Mar 31 2004,Spain,2-0,Denmark,Friendly,Gijón › Spain
Wed Mar 31 2004,Sri Lanka,0-1,Saudi Arabia,FIFA World Cup qualification,Colombo › Sri Lanka
Wed Mar 31 2004,Saint Kitts and Nevis,7-0,U.S. Virgin Islands,FIFA World Cup qualification,Basseterre › Saint Kitts and Nevis
Wed Mar 31 2004,Sweden,1-0,England,Friendly,Gothenburg › Sweden
Wed Mar 31 2004,Tajikistan,0-0,Bahrain,FIFA World Cup qualification,Dushanbe › Tajikistan
Wed Mar 31 2004,Tunisia,0-2,Ivory Coast,Friendly,Tunis › Tunisia
Wed Mar 31 2004,Turkmenistan,3-1,Indonesia,FIFA World Cup qualification,Ashgabat › Turkmenistan
Wed Mar 31 2004,Uruguay,0-3,Venezuela,FIFA World Cup qualification,Montevideo › Uruguay
Wed Mar 31 2004,Vietnam,0-2,Lebanon,FIFA World Cup qualification,Nam Định › Vietnam
Wed Mar 31 2004,Yemen,0-3,Thailand,FIFA World Cup qualification,Sana'a › Yemen
Fri Apr 2 2004,Bermuda,2-1,Nicaragua,Friendly,Hamilton › Bermuda
Sat Apr 3 2004,Vanuatu,1-2,Solomon Islands,Friendly,Port Vila › Vanuatu
Tue Apr 6 2004,Vanuatu,1-2,Solomon Islands,Friendly,Port Vila › Vanuatu
Wed Apr 7 2004,Honduras,0-0,Panama,Friendly,La Ceiba › Honduras
Sun Apr 11 2004,Mozambique,2-0,Eswatini,Friendly,Maputo › Mozambique
Wed Apr 14 2004,Andorra,0-0,China PR,Friendly,Peralada › Spain
Sun Apr 18 2004,Mozambique,2-0,Madagascar,COSAFA Cup,Maputo › Mozambique
Mon Apr 19 2004,Sudan,1-2,Syria,Friendly,Khartoum › Sudan
Wed Apr 21 2004,Sudan,0-0,Syria,Friendly,Khartoum › Sudan
Sun Apr 25 2004,Hungary,3-2,Japan,Friendly,Zalaegerszeg › Hungary
Tue Apr 27 2004,Curaçao,3-1,Dominican Republic,Friendly,Willemstad › Netherlands Antilles
Wed Apr 28 2004,Algeria,0-1,China PR,Friendly,Clermont-Ferrand › France
Wed Apr 28 2004,Armenia,1-0,Turkmenistan,Friendly,Yerevan › Armenia
Wed Apr 28 2004,Austria,4-1,Luxembourg,Friendly,Innsbruck › Austria
Wed Apr 28 2004,Belarus,1-0,Lithuania,Friendly,Minsk › Belarus
Wed Apr 28 2004,Belgium,2-3,Turkey,Friendly,Brussels › Belgium
Wed Apr 28 2004,Bosnia and Herzegovina,1-0,Finland,Friendly,Zenica › Bosnia and Herzegovina
Wed Apr 28 2004,Bulgaria,3-0,Cameroon,Friendly,Sofia › Bulgaria
Wed Apr 28 2004,Chile,1-1,Peru,Friendly,Antofagasta › Chile
Wed Apr 28 2004,Czech Republic,0-1,Japan,Friendly,Prague › Czech Republic
Wed Apr 28 2004,Denmark,1-0,Scotland,Friendly,Copenhagen › Denmark
Wed Apr 28 2004,El Salvador,0-2,Colombia,Friendly,Washington › United States
Wed Apr 28 2004,Estonia,1-1,Albania,Friendly,Tallinn › Estonia
Wed Apr 28 2004,Ghana,1-1,Angola,Friendly,Accra › Ghana
Wed Apr 28 2004,Honduras,1-1,Ecuador,Friendly,Fort Lauderdale › United States
Wed Apr 28 2004,Hungary,1-4,Brazil,Friendly,Budapest › Hungary
Wed Apr 28 2004,Israel,1-1,Moldova,Friendly,Ramat-Gan › Israel
Wed Apr 28 2004,Italy,1-1,Spain,Friendly,Genoa › Italy
Wed Apr 28 2004,Ivory Coast,4-2,Guinea,Friendly,Chambéry › France
Wed Apr 28 2004,Jamaica,2-1,Venezuela,Friendly,Kingston › Jamaica
Wed Apr 28 2004,Kazakhstan,2-3,Azerbaijan,Friendly,Almaty › Kazakhstan
Wed Apr 28 2004,South Korea,0-0,Paraguay,Friendly,Incheon › South Korea
Wed Apr 28 2004,Latvia,0-0,Iceland,Friendly,Riga › Latvia
Wed Apr 28 2004,North Macedonia,0-1,Croatia,Friendly,Skopje › North Macedonia
Wed Apr 28 2004,Morocco,0-1,Argentina,Friendly,Casablanca › Morocco
Wed Apr 28 2004,Namibia,0-0,Botswana,Friendly,Windhoek › Namibia
Wed Apr 28 2004,Netherlands,4-0,Greece,Friendly,Eindhoven › Netherlands
Wed Apr 28 2004,Northern Ireland,1-1,Serbia,Friendly,Belfast › Northern Ireland
Wed Apr 28 2004,Norway,3-2,Russia,Friendly,Oslo › Norway
Wed Apr 28 2004,Panama,4-1,Bermuda,Friendly,Panama City › Panama
Wed Apr 28 2004,Poland,0-0,Republic of Ireland,Friendly,Bydgoszcz › Poland
Wed Apr 28 2004,Portugal,2-2,Sweden,Friendly,Coimbra › Portugal
Wed Apr 28 2004,Romania,5-1,Germany,Friendly,Bucharest › Romania
Wed Apr 28 2004,San Marino,1-0,Liechtenstein,Friendly,Serravalle › San Marino
Wed Apr 28 2004,Switzerland,2-1,Slovenia,Friendly,Geneva › Switzerland
Wed Apr 28 2004,Tunisia,1-0,Mali,Friendly,Sfax › Tunisia
Wed Apr 28 2004,Ukraine,1-1,Slovakia,Friendly,Kyïv › Ukraine
Wed Apr 28 2004,United States,1-0,Mexico,Friendly,Dallas › United States
Fri Apr 30 2004,Libya,1-0,Jordan,Friendly,Lagos › Nigeria
Fri Apr 30 2004,Nicaragua,2-0,Bermuda,Friendly,Diriamba › Nicaragua
Sat May 1 2004,Guatemala,1-2,Panama,Friendly,Guatemala › Guatemala
Sat May 1 2004,Zambia,1-1,Zimbabwe,Friendly,Lusaka › Zambia
Sun May 2 2004,Nicaragua,2-0,Bermuda,Friendly,Estelí › Nicaragua
Mon May 3 2004,Jersey,3-0,Guernsey,Friendly,St. Helier › Jersey
Wed May 5 2004,Cook Islands,0-0,Samoa,Friendly,Auckland › New Zealand
Wed May 5 2004,Guatemala,1-0,Haiti,Friendly,Guatemala › Guatemala
Sat May 8 2004,Grenada,1-1,Saint Vincent and the Grenadines,Friendly,St. George's › Grenada
Sun May 9 2004,Angola,2-1,Namibia,COSAFA Cup,Luanda › Angola
Mon May 10 2004,Papua New Guinea,1-1,Vanuatu,FIFA World Cup qualification,Apia › Samoa
Mon May 10 2004,Samoa,4-0,American Samoa,FIFA World Cup qualification,Apia › Samoa
Mon May 10 2004,Solomon Islands,6-0,Tonga,FIFA World Cup qualification,Honiara › Solomon Islands
Mon May 10 2004,Tahiti,2-0,Cook Islands,FIFA World Cup qualification,Honiara › Solomon Islands
Wed May 12 2004,American Samoa,1-9,Vanuatu,FIFA World Cup qualification,Apia › Samoa
Wed May 12 2004,El Salvador,3-3,Haiti,Friendly,Houston › United States
Wed May 12 2004,Fiji,4-2,Papua New Guinea,FIFA World Cup qualification,Apia › Samoa
Wed May 12 2004,Solomon Islands,5-0,Cook Islands,FIFA World Cup qualification,Honiara › Solomon Islands
Wed May 12 2004,Tahiti,0-0,New Caledonia,FIFA World Cup qualification,Honiara › Solomon Islands
Sat May 15 2004,Fiji,11-0,American Samoa,FIFA World Cup qualification,Apia › Samoa
Sat May 15 2004,Samoa,0-3,Vanuatu,FIFA World Cup qualification,Apia › Samoa
Sat May 15 2004,Solomon Islands,2-0,New Caledonia,FIFA World Cup qualification,Honiara › Solomon Islands
Sat May 15 2004,Tonga,2-1,Cook Islands,FIFA World Cup qualification,Honiara › Solomon Islands
Sun May 16 2004,Zimbabwe,0-0,Zambia,Friendly,Harare › Zimbabwe
Mon May 17 2004,American Samoa,0-10,Papua New Guinea,FIFA World Cup qualification,Apia › Samoa
Mon May 17 2004,New Caledonia,8-0,Cook Islands,FIFA World Cup qualification,Honiara › Solomon Islands
