Date,Team 1,Score,Team 2,Tournament,City
Fri Jan 4 2002,Bahrain,0-2,Finland,Prime Minister's Cup,Riffa › Bahrain
Fri Jan 4 2002,Egypt,2-0,Ghana,Friendly,Cairo › Egypt
Fri Jan 4 2002,Martinique,1-3,Guadeloupe,Friendly,Fort-de-France › Martinique
Sat Jan 5 2002,Albania,0-0,North Macedonia,Prime Minister's Cup,Riffa › Bahrain
Sat Jan 5 2002,Kuwait,3-0,Zimbabwe,Friendly,Kuwait City › Kuwait
Sun Jan 6 2002,Cuba,0-1,Guatemala,Friendly,Havana › Cuba
Sun Jan 6 2002,Egypt,1-2,Mali,Friendly,Ismailia › Egypt
Sun Jan 6 2002,Martinique,3-3,Haiti,Friendly,Fort-de-France › Martinique
Mon Jan 7 2002,Albania,1-1,Finland,Prime Minister's Cup,Riffa › Bahrain
Mon Jan 7 2002,Bahrain,1-1,North Macedonia,Prime Minister's Cup,Riffa › Bahrain
Mon Jan 7 2002,Burkina Faso,1-3,Cameroon,Friendly,Ouagadougou › Burkina Faso
Tue Jan 8 2002,Kuwait,0-0,Iceland,Friendly,Muscat › Oman
Tue Jan 8 2002,Qatar,0-2,Zimbabwe,Friendly,Doha › Qatar
Wed Jan 9 2002,Cuba,0-0,Guatemala,Friendly,Havana › Cuba
Thu Jan 10 2002,Bahrain,3-0,Albania,Prime Minister's Cup,Riffa › Bahrain
Thu Jan 10 2002,Finland,3-0,North Macedonia,Prime Minister's Cup,Riffa › Bahrain
Thu Jan 10 2002,Mali,1-1,Zambia,Friendly,Kayès › Mali
Thu Jan 10 2002,Saudi Arabia,1-0,Iceland,Friendly,Riyadh › Saudi Arabia
Fri Jan 11 2002,Egypt,2-2,Burkina Faso,Friendly,Cairo › Egypt
Fri Jan 11 2002,Grenada,2-3,Trinidad and Tobago,Friendly,St. George's › Grenada
Fri Jan 11 2002,Iraq,2-0,Oman,Friendly,Doha › Qatar
Fri Jan 11 2002,Tunisia,0-1,Cameroon,Friendly,Tunis › Tunisia
Sat Jan 12 2002,Ecuador,1-0,Guatemala,Friendly,Guayaquil › Ecuador
Sat Jan 12 2002,Ivory Coast,1-1,Nigeria,Friendly,Abidjan › Ivory Coast
Sun Jan 13 2002,Morocco,2-1,Guinea,Friendly,Rabat › Morocco
Sun Jan 13 2002,Qatar,1-3,Iraq,Friendly,Doha › Qatar
Mon Jan 14 2002,Algeria,4-0,Benin,Friendly,Algiers › Algeria
Tue Jan 15 2002,South Africa,1-0,Angola,Friendly,Mafikeng › South Africa
Wed Jan 16 2002,Gambia,0-2,Morocco,Friendly,Banjul › Gambia
Wed Jan 16 2002,Saudi Arabia,1-1,Kuwait,Gulf Cup,Riyadh › Saudi Arabia
Thu Jan 17 2002,Qatar,1-0,Bahrain,Gulf Cup,Riyadh › Saudi Arabia
Thu Jan 17 2002,United Arab Emirates,1-0,Oman,Gulf Cup,Riyadh › Saudi Arabia
Fri Jan 18 2002,Haiti,0-2,Canada,Gold Cup,Miami › United States
Fri Jan 18 2002,Martinique,0-2,Costa Rica,Gold Cup,Miami › United States
Sat Jan 19 2002,El Salvador,0-1,Mexico,Gold Cup,Pasadena › United States
Sat Jan 19 2002,Kuwait,1-3,Oman,Gulf Cup,Riyadh › Saudi Arabia
Sat Jan 19 2002,Mali,1-1,Liberia,African Cup of Nations,Bamako › Mali
Sat Jan 19 2002,Saint Kitts and Nevis,1-1,Grenada,Friendly,Basseterre › Saint Kitts and Nevis
Sat Jan 19 2002,United States,2-1,South Korea,Gold Cup,Pasadena › United States
Sun Jan 20 2002,Antigua and Barbuda,4-0,Dominica,Friendly,St. John's › Antigua and Barbuda
Sun Jan 20 2002,Cameroon,1-0,DR Congo,African Cup of Nations,Sikasso › Mali
Sun Jan 20 2002,Costa Rica,1-1,Trinidad and Tobago,Gold Cup,Miami › United States
Sun Jan 20 2002,Ecuador,0-2,Haiti,Gold Cup,Miami › United States
Sun Jan 20 2002,Egypt,0-1,Senegal,African Cup of Nations,Bamako › Mali
Sun Jan 20 2002,Saudi Arabia,3-1,Bahrain,Gulf Cup,Riyadh › Saudi Arabia
Sun Jan 20 2002,South Africa,0-0,Burkina Faso,African Cup of Nations,Ségou › Mali
Sun Jan 20 2002,United Arab Emirates,0-2,Qatar,Gulf Cup,Riyadh › Saudi Arabia
Mon Jan 21 2002,Algeria,0-1,Nigeria,African Cup of Nations,Bamako › Mali
Mon Jan 21 2002,Mexico,3-1,Guatemala,Gold Cup,Pasadena › United States
Mon Jan 21 2002,Morocco,0-0,Ghana,African Cup of Nations,Ségou › Mali
Mon Jan 21 2002,Togo,0-0,Ivory Coast,African Cup of Nations,Sikasso › Mali
Mon Jan 21 2002,United States,1-0,Cuba,Gold Cup,Pasadena › United States
Mon Jan 21 2002,Zambia,0-0,Tunisia,African Cup of Nations,Bamako › Mali
Tue Jan 22 2002,Canada,0-2,Ecuador,Gold Cup,Miami › United States
Tue Jan 22 2002,Kuwait,0-0,Bahrain,Gulf Cup,Riyadh › Saudi Arabia
Tue Jan 22 2002,Trinidad and Tobago,0-1,Martinique,Gold Cup,Miami › United States
Wed Jan 23 2002,Guatemala,0-1,El Salvador,Gold Cup,Pasadena › United States
Wed Jan 23 2002,South Korea,0-0,Cuba,Gold Cup,Pasadena › United States
Thu Jan 24 2002,Mali,0-0,Nigeria,African Cup of Nations,Bamako › Mali
Thu Jan 24 2002,South Africa,0-0,Ghana,African Cup of Nations,Ségou › Mali
Thu Jan 24 2002,Oman,1-2,Qatar,Gulf Cup,Riyadh › Saudi Arabia
Thu Jan 24 2002,Saudi Arabia,1-0,United Arab Emirates,Gulf Cup,Riyadh › Saudi Arabia
Fri Jan 25 2002,Cameroon,1-0,Ivory Coast,African Cup of Nations,Sikasso › Mali
Fri Jan 25 2002,Egypt,1-0,Tunisia,African Cup of Nations,Bamako › Mali
Fri Jan 25 2002,Liberia,2-2,Algeria,African Cup of Nations,Bamako › Mali
Sat Jan 26 2002,Burkina Faso,1-2,Morocco,African Cup of Nations,Ségou › Mali
Sat Jan 26 2002,Canada,1-1,Martinique,Gold Cup,Miami › United States
Sat Jan 26 2002,DR Congo,0-0,Togo,African Cup of Nations,Sikasso › Mali
Sat Jan 26 2002,Costa Rica,2-1,Haiti,Gold Cup,Miami › United States
Sat Jan 26 2002,Senegal,1-0,Zambia,African Cup of Nations,Bamako › Mali
Sat Jan 26 2002,Kuwait,0-1,Qatar,Gulf Cup,Riyadh › Saudi Arabia
Sun Jan 27 2002,Mexico,0-0,South Korea,Gold Cup,Pasadena › United States
Sun Jan 27 2002,United States,4-0,El Salvador,Gold Cup,Pasadena › United States
Sun Jan 27 2002,United Arab Emirates,1-2,Bahrain,Gulf Cup,Riyadh › Saudi Arabia
Sun Jan 27 2002,Saudi Arabia,2-0,Oman,Gulf Cup,Riyadh › Saudi Arabia
Mon Jan 28 2002,Liberia,0-1,Nigeria,African Cup of Nations,Mopti › Mali
Mon Jan 28 2002,Mali,2-0,Algeria,African Cup of Nations,Bamako › Mali
Tue Jan 29 2002,Cameroon,3-0,Togo,African Cup of Nations,Sikasso › Mali
Tue Jan 29 2002,DR Congo,3-1,Ivory Coast,African Cup of Nations,Kayes › Mali
Tue Jan 29 2002,Kuwait,2-1,United Arab Emirates,Gulf Cup,Riyadh › Saudi Arabia
Wed Jan 30 2002,Burkina Faso,1-2,Ghana,African Cup of Nations,Mopti › Mali
Wed Jan 30 2002,Costa Rica,3-1,South Korea,Gold Cup,Pasadena › United States
Wed Jan 30 2002,South Africa,3-1,Morocco,African Cup of Nations,Ségou › Mali
Wed Jan 30 2002,United States,0-0,Canada,Gold Cup,Pasadena › United States
Wed Jan 30 2002,Bahrain,1-1,Oman,Gulf Cup,Riyadh › Saudi Arabia
Wed Jan 30 2002,Saudi Arabia,3-1,Qatar,Gulf Cup,Riyadh › Saudi Arabia
Thu Jan 31 2002,Brazil,6-0,Bolivia,Friendly,Goiânia › Brazil
Thu Jan 31 2002,Egypt,2-1,Zambia,African Cup of Nations,Bamako › Mali
Thu Jan 31 2002,Senegal,0-0,Tunisia,African Cup of Nations,Kayes › Mali
Sat Feb 2 2002,Canada,2-1,South Korea,Gold Cup,Pasadena › United States
Sat Feb 2 2002,United States,2-0,Costa Rica,Gold Cup,Pasadena › United States
Sun Feb 3 2002,Mali,2-0,South Africa,African Cup of Nations,Kayes › Mali
Sun Feb 3 2002,Nigeria,1-0,Ghana,African Cup of Nations,Bamako › Mali
Mon Feb 4 2002,Cameroon,1-0,Egypt,African Cup of Nations,Sikasso › Mali
Mon Feb 4 2002,Senegal,2-0,DR Congo,African Cup of Nations,Bamako › Mali
Wed Feb 6 2002,Iran,2-3,Slovakia,Friendly,Teheran › Iran
Wed Feb 6 2002,Saudi Arabia,0-1,Brazil,Friendly,Riyadh › Saudi Arabia
Thu Feb 7 2002,Mali,0-3,Cameroon,African Cup of Nations,Bamako › Mali
Thu Feb 7 2002,Nigeria,1-2,Senegal,African Cup of Nations,Bamako › Mali
Thu Feb 7 2002,Singapore,2-1,North Korea,Friendly,Singapore › Singapore
Sat Feb 9 2002,Lithuania,1-0,Moldova,Malta International Tournament,Attard › Malta
Sat Feb 9 2002,Mali,0-3,Nigeria,African Cup of Nations,Mopti › Mali
Sat Feb 9 2002,Malta,2-1,Jordan,Malta International Tournament,Attard › Malta
Sun Feb 10 2002,Faroe Islands,1-2,Poland,Friendly,Limassol › Cyprus
Sun Feb 10 2002,North Korea,1-1,Qatar,King's Cup,Bangkok › Thailand
Sun Feb 10 2002,Senegal,0-0,Cameroon,African Cup of Nations,Bamako › Mali
Sun Feb 10 2002,Thailand,4-0,Singapore,King's Cup,Bangkok › Thailand
Mon Feb 11 2002,Malta,1-1,Lithuania,Malta International Tournament,Attard › Malta
Mon Feb 11 2002,Moldova,2-0,Jordan,Malta International Tournament,Attard › Malta
Tue Feb 12 2002,Cyprus,1-1,Switzerland,Cyprus International Tournament,Nicosia › Cyprus
Tue Feb 12 2002,Czech Republic,2-0,Hungary,Cyprus International Tournament,Larnaca › Cyprus
Tue Feb 12 2002,North Korea,4-2,Singapore,King's Cup,Bangkok › Thailand
Tue Feb 12 2002,Slovenia,1-5,Honduras,Lunar New Year Cup,So Kon Po › Hong Kong
Tue Feb 12 2002,Thailand,1-0,Qatar,King's Cup,Bangkok › Thailand
Tue Feb 12 2002,Turkey,0-1,Ecuador,Friendly,Breda › Netherlands
Wed Feb 13 2002,Belgium,1-0,Norway,Friendly,Brussels › Belgium
Wed Feb 13 2002,Croatia,0-0,Bulgaria,Friendly,Rijeka › Croatia
Wed Feb 13 2002,Cyprus,3-4,Czech Republic,Cyprus International Tournament,Nicosia › Cyprus
Wed Feb 13 2002,Faroe Islands,1-0,Liechtenstein,Friendly,Pégeia › Cyprus
Wed Feb 13 2002,France,2-1,Romania,Friendly,Saint-Denis › France
Wed Feb 13 2002,Germany,7-1,Israel,Friendly,Kaiserslautern › Germany
Wed Feb 13 2002,Greece,2-2,Sweden,Friendly,Salonica › Greece
Wed Feb 13 2002,Republic of Ireland,2-0,Russia,Friendly,Dublin › Republic of Ireland
Wed Feb 13 2002,Italy,1-0,United States,Friendly,Catania › Italy
Wed Feb 13 2002,Lithuania,0-3,Jordan,Malta International Tournament,Attard › Malta
Wed Feb 13 2002,Luxembourg,0-0,Albania,Friendly,Hesperange › Luxembourg
Wed Feb 13 2002,Malta,3-0,Moldova,Malta International Tournament,Attard › Malta
Wed Feb 13 2002,Mexico,1-2,Serbia,Friendly,Phoenix › United States
Wed Feb 13 2002,Netherlands,1-1,England,Friendly,Amsterdam › Netherlands
Wed Feb 13 2002,Northern Ireland,1-4,Poland,Friendly,Limassol › Cyprus
Wed Feb 13 2002,Paraguay,2-2,Bolivia,Friendly,Ciudad del Este › Paraguay
Wed Feb 13 2002,Saudi Arabia,0-1,Denmark,Friendly,Riyadh › Saudi Arabia
Wed Feb 13 2002,Spain,1-1,Portugal,Friendly,Barcelona › Spain
Wed Feb 13 2002,Switzerland,2-1,Hungary,Cyprus International Tournament,Limassol › Cyprus
Wed Feb 13 2002,Uruguay,2-1,South Korea,Friendly,Montevideo › Uruguay
Wed Feb 13 2002,Wales,1-1,Argentina,Friendly,Cardiff › Wales
Thu Feb 14 2002,Qatar,3-0,Singapore,King's Cup,Bangkok › Thailand
Thu Feb 14 2002,Thailand,0-1,North Korea,King's Cup,Bangkok › Thailand
Fri Feb 15 2002,China PR,0-0,Slovenia,Lunar New Year Cup,So Kon Po › Hong Kong
Sat Feb 16 2002,Qatar,2-0,Singapore,King's Cup,Bangkok › Thailand
Sat Feb 16 2002,Thailand,0-0,North Korea,King's Cup,Bangkok › Thailand
Mon Feb 18 2002,Gibraltar,2-2,Monaco,Friendly,Nice › France
Fri Mar 1 2002,Iran,1-0,Venezuela,Friendly,Casablanca › Morocco
Sat Mar 2 2002,Botswana,6-2,Eswatini,Friendly,Gaborone › Botswana
Sat Mar 2 2002,United States,4-0,Honduras,Friendly,Seattle › United States
Thu Mar 7 2002,Brazil,6-1,Iceland,Friendly,Cuiabá › Brazil
Sat Mar 9 2002,American Samoa,0-10,New Caledonia,Oceania Nations Cup qualification,Apia › Samoa
Sat Mar 9 2002,Samoa,2-0,Tonga,Oceania Nations Cup qualification,Apia › Samoa
Sun Mar 10 2002,Eswatini,1-0,Lesotho,Friendly,Mbabane › Eswatini
Sun Mar 10 2002,United States,1-0,Ecuador,Friendly,Birmingham › United States
Tue Mar 12 2002,American Samoa,2-7,Tonga,Oceania Nations Cup qualification,Apia › Samoa
Tue Mar 12 2002,New Caledonia,1-4,Papua New Guinea,Oceania Nations Cup qualification,Apia › Samoa
Wed Mar 13 2002,Mexico,4-0,Albania,Friendly,San Diego › United States
Wed Mar 13 2002,Tunisia,0-0,South Korea,Friendly,Tunis › Tunisia
Thu Mar 14 2002,Estonia,2-0,Saudi Arabia,Friendly,Montecatini Terme › Italy
Thu Mar 14 2002,Papua New Guinea,5-0,Tonga,Oceania Nations Cup qualification,Apia › Samoa
Thu Mar 14 2002,Samoa,5-0,American Samoa,Oceania Nations Cup qualification,Apia › Samoa
Sat Mar 16 2002,Botswana,3-1,Namibia,Friendly,Gaborone › Botswana
Sat Mar 16 2002,Mauritius,2-3,Madagascar,COSAFA Cup,Mapou › Mauritius
Sat Mar 16 2002,New Caledonia,9-0,Tonga,Oceania Nations Cup qualification,Apia › Samoa
Sat Mar 16 2002,Samoa,1-4,Papua New Guinea,Oceania Nations Cup qualification,Apia › Samoa
Sun Mar 17 2002,Sri Lanka,1-1,Pakistan,Friendly,Colombo › Sri Lanka
Mon Mar 18 2002,American Samoa,0-7,Papua New Guinea,Oceania Nations Cup qualification,Apia › Samoa
Mon Mar 18 2002,Samoa,0-5,New Caledonia,Oceania Nations Cup qualification,Apia › Samoa
Tue Mar 19 2002,Sri Lanka,0-0,Pakistan,Friendly,Kurunegala › Sri Lanka
Wed Mar 20 2002,Finland,0-2,South Korea,Friendly,Cartagena › Spain
Wed Mar 20 2002,Saudi Arabia,1-0,South Africa,Friendly,Pistoia › Italy
Thu Mar 21 2002,Japan,1-0,Ukraine,Friendly,Osaka › Japan
Sat Mar 23 2002,Sri Lanka,1-0,Pakistan,Friendly,Colombo › Sri Lanka
Mon Mar 25 2002,Sri Lanka,2-1,Pakistan,Friendly,Kalutara › Sri Lanka
Tue Mar 26 2002,South Korea,0-0,Turkey,Friendly,Bochum › Germany
