Date,Team 1,Score,Team 2,Tournament,City
Fri Feb 4 2005,South Korea,0-1,Egypt,Friendly,Seoul › South Korea
Sat Feb 5 2005,Central African Republic,0-1,Congo,Friendly,Libreville › Gabon
Sun Feb 6 2005,Barbados,3-2,Antigua and Barbuda,Friendly,Bridgetown › Barbados
Sun Feb 6 2005,Trinidad and Tobago,0-1,Haiti,Friendly,Scarborough › Trinidad and Tobago
Tue Feb 8 2005,Cyprus,1-1,Austria,Cyprus International Tournament,Limassol › Cyprus
Tue Feb 8 2005,Gabon,1-0,Congo,Friendly,Libreville › Gabon
Tue Feb 8 2005,Ivory Coast,2-2,DR Congo,Friendly,Rouen › France
Tue Feb 8 2005,Latvia,1-2,Finland,Cyprus International Tournament,Nicosia › Cyprus
Wed Feb 9 2005,Albania,0-2,Ukraine,FIFA World Cup qualification,Tirana › Albania
Wed Feb 9 2005,Algeria,3-0,Burkina Faso,Friendly,Algiers › Algeria
Wed Feb 9 2005,Austria,1-1,Latvia,Cyprus International Tournament,Limassol › Cyprus
Wed Feb 9 2005,Azerbaijan,0-0,Moldova,Friendly,Baku › Azerbaijan
Wed Feb 9 2005,Bahrain,0-0,Iran,FIFA World Cup qualification,Riffa › Bahrain
Wed Feb 9 2005,Bulgaria,0-0,Serbia,Friendly,Sofia › Bulgaria
Wed Feb 9 2005,Cameroon,1-0,Senegal,Friendly,Créteil › France
Wed Feb 9 2005,Chile,3-0,Ecuador,Friendly,Viña del Mar › Chile
Wed Feb 9 2005,Costa Rica,1-2,Mexico,FIFA World Cup qualification,San José › Costa Rica
Wed Feb 9 2005,Cyprus,1-2,Finland,Cyprus International Tournament,Nicosia › Cyprus
Wed Feb 9 2005,Egypt,4-0,Belgium,Friendly,Cairo › Egypt
Wed Feb 9 2005,England,0-0,Netherlands,Friendly,Birmingham › England
Wed Feb 9 2005,France,1-1,Sweden,Friendly,Saint-Denis › France
Wed Feb 9 2005,Georgia,1-0,Lithuania,Friendly,Tbilisi › Georgia
Wed Feb 9 2005,Germany,2-2,Argentina,Friendly,Düsseldorf › Germany
Wed Feb 9 2005,Greece,2-1,Denmark,FIFA World Cup qualification,Piraeus › Greece
Wed Feb 9 2005,Guinea,2-2,Mali,Friendly,Saint-Denis › France
Wed Feb 9 2005,Hong Kong,1-7,Brazil,Lunar New Year Cup,So Kon Po › Hong Kong
Wed Feb 9 2005,Republic of Ireland,1-0,Portugal,Friendly,Dublin › Republic of Ireland
Wed Feb 9 2005,Israel,3-3,Croatia,Friendly,Jerusalem › Israel
Wed Feb 9 2005,Italy,2-0,Russia,Friendly,Cagliari › Italy
Wed Feb 9 2005,Japan,2-1,North Korea,FIFA World Cup qualification,Saitama › Japan
Wed Feb 9 2005,South Korea,2-0,Kuwait,FIFA World Cup qualification,Seoul › South Korea
Wed Feb 9 2005,North Macedonia,0-0,Andorra,FIFA World Cup qualification,Skopje › North Macedonia
Wed Feb 9 2005,Malta,0-3,Norway,Friendly,Attard › Malta
Wed Feb 9 2005,Morocco,5-1,Kenya,FIFA World Cup qualification,Rabat › Morocco
Wed Feb 9 2005,Northern Ireland,0-1,Canada,Friendly,Belfast › Northern Ireland
Wed Feb 9 2005,Panama,0-0,Guatemala,FIFA World Cup qualification,Panama City › Panama
Wed Feb 9 2005,Poland,1-3,Belarus,Friendly,Grodzisk Wielkopolski › Poland
Wed Feb 9 2005,Romania,2-2,Slovakia,Friendly,Larnaca › Cyprus
Wed Feb 9 2005,Slovenia,0-3,Czech Republic,Friendly,Celje › Slovenia
Wed Feb 9 2005,South Africa,1-1,Australia,Friendly,Durban › South Africa
Wed Feb 9 2005,Spain,5-0,San Marino,FIFA World Cup qualification,Almería › Spain
Wed Feb 9 2005,Trinidad and Tobago,1-2,United States,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Wed Feb 9 2005,United Arab Emirates,1-2,Switzerland,Friendly,Dubai › United Arab Emirates
Wed Feb 9 2005,Uzbekistan,1-1,Saudi Arabia,FIFA World Cup qualification,Tashkent › Uzbekistan
Wed Feb 9 2005,Venezuela,3-0,Estonia,Friendly,Maracaibo › Venezuela
Wed Feb 9 2005,Wales,2-0,Hungary,Friendly,Cardiff › Wales
Thu Feb 10 2005,Gabon,2-3,Chad,Friendly,Libreville › Gabon
Sat Feb 12 2005,Gabon,2-1,Congo,Friendly,Libreville › Gabon
Sun Feb 13 2005,Barbados,3-3,Guyana,Friendly,Bridgetown › Barbados
Sun Feb 13 2005,Guatemala,2-1,Haiti,Friendly,Fort Lauderdale › United States
Wed Feb 16 2005,Costa Rica,1-2,Ecuador,Friendly,Heredia › Costa Rica
Sat Feb 19 2005,El Salvador,0-1,Panama,UNCAF Cup,Guatemala › Guatemala
Sat Feb 19 2005,Guatemala,2-0,Belize,UNCAF Cup,Guatemala › Guatemala
Sat Feb 19 2005,Honduras,5-1,Nicaragua,UNCAF Cup,Guatemala › Guatemala
Sun Feb 20 2005,Barbados,0-3,Cuba,CFU Caribbean Cup,Bridgetown › Barbados
Sun Feb 20 2005,Jamaica,2-1,Trinidad and Tobago,CFU Caribbean Cup,Bridgetown › Barbados
Mon Feb 21 2005,Belize,0-4,Honduras,UNCAF Cup,Guatemala › Guatemala
Mon Feb 21 2005,Costa Rica,2-1,El Salvador,UNCAF Cup,Guatemala › Guatemala
Mon Feb 21 2005,Guatemala,4-0,Nicaragua,UNCAF Cup,Guatemala › Guatemala
Tue Feb 22 2005,Barbados,0-1,Jamaica,CFU Caribbean Cup,Bridgetown › Barbados
Tue Feb 22 2005,Congo,0-2,Angola,Friendly,Brazzaville › Congo
Tue Feb 22 2005,Trinidad and Tobago,1-2,Cuba,CFU Caribbean Cup,Bridgetown › Barbados
Wed Feb 23 2005,Guatemala,1-1,Honduras,UNCAF Cup,Guatemala › Guatemala
Wed Feb 23 2005,Mexico,1-1,Colombia,Friendly,Culiacán › Mexico
Wed Feb 23 2005,Nicaragua,1-0,Belize,UNCAF Cup,Guatemala › Guatemala
Wed Feb 23 2005,Panama,0-1,Costa Rica,UNCAF Cup,Guatemala › Guatemala
Thu Feb 24 2005,Barbados,2-3,Trinidad and Tobago,CFU Caribbean Cup,Bridgetown › Barbados
Thu Feb 24 2005,Cuba,0-1,Jamaica,CFU Caribbean Cup,Bridgetown › Barbados
Fri Feb 25 2005,Guatemala,0-4,Costa Rica,UNCAF Cup,Guatemala › Guatemala
Fri Feb 25 2005,Honduras,1-0,Panama,UNCAF Cup,Guatemala › Guatemala
Sat Feb 26 2005,Botswana,0-0,Zambia,Friendly,Gaborone › Botswana
Sat Feb 26 2005,Mauritius,2-0,Madagascar,COSAFA Cup,Curepipe › Mauritius
Sat Feb 26 2005,Seychelles,0-3,South Africa,COSAFA Cup,Curepipe › Mauritius
Sun Feb 27 2005,Costa Rica,1-1,Honduras,UNCAF Cup,Guatemala › Guatemala
Sun Feb 27 2005,Guatemala,3-0,Panama,UNCAF Cup,Guatemala › Guatemala
Sun Feb 27 2005,Malawi,2-1,Zimbabwe,Friendly,Blantyre › Malawi
Sun Feb 27 2005,Mauritius,0-1,South Africa,COSAFA Cup,Curepipe › Mauritius
Sat Mar 5 2005,Hong Kong,6-0,Mongolia,EAFF Championship,Taipei › Chinese Taipei
Mon Mar 7 2005,Guam,0-15,Hong Kong,EAFF Championship,Taipei › Chinese Taipei
Mon Mar 7 2005,North Korea,6-0,Mongolia,EAFF Championship,Taipei › Chinese Taipei
Wed Mar 9 2005,Mexico,1-1,Argentina,Friendly,Los Angeles › United States
Wed Mar 9 2005,Mongolia,4-1,Guam,EAFF Championship,Taipei › Chinese Taipei
Wed Mar 9 2005,United States,3-0,Colombia,Friendly,Fullerton › United States
Fri Mar 11 2005,Guam,0-21,North Korea,EAFF Championship,Taipei › Chinese Taipei
Sat Mar 12 2005,Kenya,1-1,Rwanda,Friendly,Nairobi › Kenya
Sat Mar 12 2005,Kuwait,0-1,Finland,Friendly,Kuwait City › Kuwait
Sat Mar 12 2005,Sudan,3-1,Ethiopia,Friendly,Khartoum › Sudan
Sun Mar 13 2005,Hong Kong,0-2,North Korea,EAFF Championship,Taipei › Chinese Taipei
Mon Mar 14 2005,Saudi Arabia,0-1,Egypt,Friendly,Dammam › Saudi Arabia
Wed Mar 16 2005,Zimbabwe,1-1,Botswana,Friendly,Harare › Zimbabwe
Fri Mar 18 2005,Kuwait,3-1,Armenia,Friendly,al-Ain › United Arab Emirates
Fri Mar 18 2005,Saudi Arabia,1-4,Finland,Friendly,Dammam › Saudi Arabia
Sat Mar 19 2005,Gabon,0-0,Congo,Friendly,Libreville › Gabon
Sat Mar 19 2005,Lesotho,1-2,Namibia,Friendly,Maseru › Lesotho
Sat Mar 19 2005,United States,1-0,Honduras,Friendly,Albuquerque › United States
Sun Mar 20 2005,South Korea,1-0,Burkina Faso,Friendly,Dubai › United Arab Emirates
Wed Mar 23 2005,Kenya,2-2,Ghana,Friendly,Nairobi › Kenya
Fri Mar 25 2005,Iran,2-1,Japan,FIFA World Cup qualification,Teheran › Iran
Fri Mar 25 2005,North Korea,1-2,Bahrain,FIFA World Cup qualification,P'yongyang › North Korea
Fri Mar 25 2005,Kuwait,2-1,Uzbekistan,FIFA World Cup qualification,Kuwait City › Kuwait
Fri Mar 25 2005,Saudi Arabia,2-0,South Korea,FIFA World Cup qualification,Dammam › Saudi Arabia
Sat Mar 26 2005,Armenia,2-1,Andorra,FIFA World Cup qualification,Yerevan › Armenia
Sat Mar 26 2005,Australia,2-1,Iraq,Friendly,Sydney › Australia
Sat Mar 26 2005,Belgium,4-1,Bosnia and Herzegovina,FIFA World Cup qualification,Brussels › Belgium
Sat Mar 26 2005,Bolivia,1-2,Argentina,FIFA World Cup qualification,La Paz › Bolivia
Sat Mar 26 2005,Bulgaria,0-3,Sweden,FIFA World Cup qualification,Sofia › Bulgaria
Sat Mar 26 2005,Burkina Faso,1-2,Cape Verde,FIFA World Cup qualification,Ouagadougou › Burkina Faso
Sat Mar 26 2005,Chile,1-1,Uruguay,FIFA World Cup qualification,Santiago › Chile
Sat Mar 26 2005,Costa Rica,2-1,Panama,FIFA World Cup qualification,San José › Costa Rica
Sat Mar 26 2005,Croatia,4-0,Iceland,FIFA World Cup qualification,Zagreb › Croatia
Sat Mar 26 2005,Cyprus,2-1,Jordan,Friendly,Larnaca › Cyprus
Sat Mar 26 2005,Czech Republic,4-3,Finland,FIFA World Cup qualification,Teplice › Czech Republic
Sat Mar 26 2005,Denmark,3-0,Kazakhstan,FIFA World Cup qualification,Copenhagen › Denmark
Sat Mar 26 2005,England,4-0,Northern Ireland,FIFA World Cup qualification,Manchester › England
Sat Mar 26 2005,Estonia,1-2,Slovakia,FIFA World Cup qualification,Tallinn › Estonia
Sat Mar 26 2005,France,0-0,Switzerland,FIFA World Cup qualification,Saint-Denis › France
Sat Mar 26 2005,Georgia,1-3,Greece,FIFA World Cup qualification,Tbilisi › Georgia
Sat Mar 26 2005,Guatemala,5-1,Trinidad and Tobago,FIFA World Cup qualification,Guatemala › Guatemala
Sat Mar 26 2005,Israel,1-1,Republic of Ireland,FIFA World Cup qualification,Ramat-Gan › Israel
Sat Mar 26 2005,Italy,2-0,Scotland,FIFA World Cup qualification,Milan › Italy
Sat Mar 26 2005,Kenya,1-0,Botswana,FIFA World Cup qualification,Nairobi › Kenya
Sat Mar 26 2005,Liechtenstein,1-2,Russia,FIFA World Cup qualification,Vaduz › Liechtenstein
Sat Mar 26 2005,Morocco,1-0,Guinea,FIFA World Cup qualification,Rabat › Morocco
Sat Mar 26 2005,Nigeria,2-0,Gabon,FIFA World Cup qualification,Port Harcourt › Nigeria
Sat Mar 26 2005,Poland,8-0,Azerbaijan,FIFA World Cup qualification,Warsaw › Poland
Sat Mar 26 2005,Portugal,4-1,Canada,Friendly,Barcelos › Portugal
Sat Mar 26 2005,Romania,0-2,Netherlands,FIFA World Cup qualification,Bucharest › Romania
Sat Mar 26 2005,Senegal,6-1,Liberia,FIFA World Cup qualification,Dakar › Senegal
Sat Mar 26 2005,Slovenia,0-1,Germany,Friendly,Celje › Slovenia
Sat Mar 26 2005,South Africa,2-1,Uganda,FIFA World Cup qualification,Johannesburg › South Africa
Sat Mar 26 2005,Spain,3-0,China PR,Friendly,Salamanca › Spain
Sat Mar 26 2005,Tunisia,7-0,Malawi,FIFA World Cup qualification,Radès › Tunisia
Sat Mar 26 2005,Turkey,2-0,Albania,FIFA World Cup qualification,Istanbul › Turkey
Sat Mar 26 2005,Venezuela,0-0,Colombia,FIFA World Cup qualification,Maracaibo › Venezuela
Sat Mar 26 2005,Wales,0-2,Austria,FIFA World Cup qualification,Cardiff › Wales
Sat Mar 26 2005,Zambia,2-0,Congo,FIFA World Cup qualification,Chililabombwe › Zambia
Sun Mar 27 2005,Algeria,1-0,Rwanda,FIFA World Cup qualification,Oran › Algeria
Sun Mar 27 2005,Brazil,1-0,Peru,FIFA World Cup qualification,Goiânia › Brazil
Sun Mar 27 2005,Cameroon,2-1,Sudan,FIFA World Cup qualification,Yaoundé › Cameroon
Sun Mar 27 2005,DR Congo,1-1,Ghana,FIFA World Cup qualification,Kinshasa › DR Congo
Sun Mar 27 2005,Ecuador,5-2,Paraguay,FIFA World Cup qualification,Quito › Ecuador
Sun Mar 27 2005,Egypt,4-1,Libya,FIFA World Cup qualification,Cairo › Egypt
Sun Mar 27 2005,Ivory Coast,3-0,Benin,FIFA World Cup qualification,Abidjan › Ivory Coast
Sun Mar 27 2005,Mali,1-2,Togo,FIFA World Cup qualification,Bamako › Mali
Sun Mar 27 2005,Mexico,2-1,United States,FIFA World Cup qualification,Mexico City › Mexico
Sun Mar 27 2005,Zimbabwe,2-0,Angola,FIFA World Cup qualification,Harare › Zimbabwe
Tue Mar 29 2005,Australia,3-0,Indonesia,Friendly,Perth › Australia
Tue Mar 29 2005,Bolivia,3-1,Venezuela,FIFA World Cup qualification,La Paz › Bolivia
Tue Mar 29 2005,Republic of Ireland,1-0,China PR,Friendly,Dublin › Republic of Ireland
Wed Mar 30 2005,Andorra,0-4,Czech Republic,FIFA World Cup qualification,Sant Julià de Lòria › Andorra
Wed Mar 30 2005,Argentina,1-0,Colombia,FIFA World Cup qualification,Buenos Aires › Argentina
Wed Mar 30 2005,Austria,1-0,Wales,FIFA World Cup qualification,Vienna › Austria
Wed Mar 30 2005,Bosnia and Herzegovina,1-1,Lithuania,FIFA World Cup qualification,Sarajevo › Bosnia and Herzegovina
Wed Mar 30 2005,Croatia,3-0,Malta,FIFA World Cup qualification,Zagreb › Croatia
Wed Mar 30 2005,England,2-0,Azerbaijan,FIFA World Cup qualification,Newcastle › England
Wed Mar 30 2005,Estonia,1-1,Russia,FIFA World Cup qualification,Tallinn › Estonia
Wed Mar 30 2005,Georgia,2-5,Turkey,FIFA World Cup qualification,Tbilisi › Georgia
Wed Mar 30 2005,Greece,2-0,Albania,FIFA World Cup qualification,Piraeus › Greece
Wed Mar 30 2005,Hungary,1-1,Bulgaria,FIFA World Cup qualification,Budapest › Hungary
Wed Mar 30 2005,Israel,1-1,France,FIFA World Cup qualification,Ramat-Gan › Israel
Wed Mar 30 2005,Italy,0-0,Iceland,Friendly,Padua › Italy
Wed Mar 30 2005,Japan,1-0,Bahrain,FIFA World Cup qualification,Saitama › Japan
Wed Mar 30 2005,North Korea,0-2,Iran,FIFA World Cup qualification,P'yongyang › North Korea
Wed Mar 30 2005,South Korea,2-1,Uzbekistan,FIFA World Cup qualification,Seoul › South Korea
Wed Mar 30 2005,Kuwait,0-0,Saudi Arabia,FIFA World Cup qualification,Kuwait City › Kuwait
Wed Mar 30 2005,Latvia,4-0,Luxembourg,FIFA World Cup qualification,Riga › Latvia
Wed Mar 30 2005,North Macedonia,1-2,Romania,FIFA World Cup qualification,Skopje › North Macedonia
Wed Mar 30 2005,Moldova,0-0,Norway,FIFA World Cup qualification,Chişinău › Moldova
Wed Mar 30 2005,Netherlands,2-0,Armenia,FIFA World Cup qualification,Eindhoven › Netherlands
Wed Mar 30 2005,Panama,1-1,Mexico,FIFA World Cup qualification,Panama City › Panama
Wed Mar 30 2005,Paraguay,2-1,Chile,FIFA World Cup qualification,Asunción › Paraguay
Wed Mar 30 2005,Peru,2-2,Ecuador,FIFA World Cup qualification,Lima › Peru
Wed Mar 30 2005,Poland,1-0,Northern Ireland,FIFA World Cup qualification,Warsaw › Poland
Wed Mar 30 2005,San Marino,1-2,Belgium,FIFA World Cup qualification,Serravalle › San Marino
Wed Mar 30 2005,Serbia,0-0,Spain,FIFA World Cup qualification,Belgrade › Serbia and Montenegro
Wed Mar 30 2005,Slovakia,1-1,Portugal,FIFA World Cup qualification,Bratislava › Slovakia
Wed Mar 30 2005,Slovenia,1-1,Belarus,FIFA World Cup qualification,Celje › Slovenia
Wed Mar 30 2005,Switzerland,1-0,Cyprus,FIFA World Cup qualification,Zürich › Switzerland
Wed Mar 30 2005,Trinidad and Tobago,0-0,Costa Rica,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Wed Mar 30 2005,Ukraine,1-0,Denmark,FIFA World Cup qualification,Kyïv › Ukraine
Wed Mar 30 2005,Uruguay,1-1,Brazil,FIFA World Cup qualification,Montevideo › Uruguay
Wed Mar 30 2005,United States,2-0,Guatemala,FIFA World Cup qualification,Birmingham › United States
Sat Apr 16 2005,Mozambique,0-3,Zimbabwe,COSAFA Cup,Windhoek › Namibia
Sat Apr 16 2005,Namibia,1-1,Botswana,COSAFA Cup,Windhoek › Namibia
Sun Apr 17 2005,Botswana,0-2,Zimbabwe,COSAFA Cup,Windhoek › Namibia
Wed Apr 20 2005,Estonia,1-2,Norway,Friendly,Tallinn › Estonia
Wed Apr 20 2005,Guatemala,0-1,Jamaica,Friendly,Atlanta › United States
Wed Apr 27 2005,Brazil,3-0,Guatemala,Friendly,São Paulo › Brazil
Wed Apr 27 2005,Mexico,1-1,Poland,Friendly,Chicago › United States
Mon May 2 2005,Guernsey,0-0,Jersey,Friendly,St. Sampson › Guernsey
Wed May 4 2005,Ecuador,1-0,Paraguay,Friendly,East Rutherford › United States
Sun May 15 2005,Jersey,3-3,Guernsey,Friendly,St. Helier › Jersey
Sat May 21 2005,Lithuania,2-0,Latvia,Baltic Cup,Kaunas › Lithuania
Sun May 22 2005,Japan,0-1,Peru,Kirin Cup,Niigata › Japan
Sun May 22 2005,Sudan,4-1,Chad,Friendly,Khartoum › Sudan
Tue May 24 2005,Norway,1-0,Costa Rica,Friendly,Oslo › Norway
Tue May 24 2005,Peru,0-0,United Arab Emirates,Kirin Cup,Toyota › Japan
Wed May 25 2005,Trinidad and Tobago,4-0,Bermuda,Friendly,Port of Spain › Trinidad and Tobago
Wed May 25 2005,Venezuela,1-1,Panama,Friendly,Caracas › Venezuela
Fri May 27 2005,Gibraltar,4-0,Monaco,Friendly,Gibraltar › Gibraltar
Fri May 27 2005,Japan,0-1,United Arab Emirates,Kirin Cup,Tokyo › Japan
Fri May 27 2005,Kuwait,0-1,Egypt,Friendly,Kuwait City › Kuwait
Fri May 27 2005,Libya,1-1,Malawi,Friendly,Tripoli › Libya
Fri May 27 2005,Saudi Arabia,1-1,Bahrain,Friendly,Riyadh › Saudi Arabia
Fri May 27 2005,Sudan,1-1,Chad,Friendly,Khartoum › Sudan
Fri May 27 2005,Trinidad and Tobago,1-0,Bermuda,Friendly,San Fernando › Trinidad and Tobago
Fri May 27 2005,Tunisia,4-1,Angola,Friendly,Tunis › Tunisia
Sat May 28 2005,United States,1-2,England,Friendly,Chicago › United States
Sun May 29 2005,Hong Kong,8-1,Macau,Friendly,Victoria › Hong Kong
Sun May 29 2005,Iran,2-1,Azerbaijan,Friendly,Teheran › Iran
Sun May 29 2005,Poland,1-0,Albania,Friendly,Szczecin › Poland
Sun May 29 2005,Togo,1-0,Burkina Faso,Friendly,Lomé › Togo
Tue May 31 2005,Colombia,2-3,England,Friendly,East Rutherford › United States
Tue May 31 2005,France,2-1,Hungary,Friendly,Metz › France
Wed Jun 1 2005,Gabon,0-1,Zambia,Friendly,Johannesburg › South Africa
Wed Jun 1 2005,Lesotho,3-4,Eswatini,Friendly,Maseru › Lesotho
Thu Jun 2 2005,Finland,0-1,Denmark,Friendly,Tampere › Finland
Fri Jun 3 2005,Bahrain,0-1,Japan,FIFA World Cup qualification,Riffa › Bahrain
Fri Jun 3 2005,Iran,1-0,North Korea,FIFA World Cup qualification,Teheran › Iran
Fri Jun 3 2005,Libya,0-0,Ivory Coast,FIFA World Cup qualification,Tripoli › Libya
Fri Jun 3 2005,Saudi Arabia,3-0,Kuwait,FIFA World Cup qualification,Riyadh › Saudi Arabia
Fri Jun 3 2005,Uzbekistan,1-1,South Korea,FIFA World Cup qualification,Tashkent › Uzbekistan
Sat Jun 4 2005,Albania,3-2,Georgia,FIFA World Cup qualification,Tirana › Albania
Sat Jun 4 2005,Armenia,1-2,North Macedonia,FIFA World Cup qualification,Yerevan › Armenia
Sat Jun 4 2005,Azerbaijan,0-3,Poland,FIFA World Cup qualification,Baku › Azerbaijan
Sat Jun 4 2005,Belarus,1-1,Slovenia,FIFA World Cup qualification,Minsk › Belarus
Sat Jun 4 2005,Benin,1-4,Cameroon,FIFA World Cup qualification,Cotonou › Benin
Sat Jun 4 2005,Botswana,1-3,Tunisia,FIFA World Cup qualification,Gaborone › Botswana
Sat Jun 4 2005,Bulgaria,1-3,Croatia,FIFA World Cup qualification,Sofia › Bulgaria
Sat Jun 4 2005,Cape Verde,1-2,South Africa,FIFA World Cup qualification,Praia › Cape Verde
Sat Jun 4 2005,Chile,3-1,Bolivia,FIFA World Cup qualification,Santiago › Chile
Sat Jun 4 2005,Colombia,5-0,Peru,FIFA World Cup qualification,Barranquilla › Colombia
Sat Jun 4 2005,Czech Republic,8-1,Andorra,FIFA World Cup qualification,Liberec › Czech Republic
Sat Jun 4 2005,Ecuador,2-0,Argentina,FIFA World Cup qualification,Quito › Ecuador
Sat Jun 4 2005,Estonia,2-0,Liechtenstein,FIFA World Cup qualification,Tallinn › Estonia
Sat Jun 4 2005,Faroe Islands,1-3,Switzerland,FIFA World Cup qualification,Toftir › Faroe Islands
Sat Jun 4 2005,Guatemala,0-2,Mexico,FIFA World Cup qualification,Guatemala › Guatemala
Sat Jun 4 2005,Iceland,2-3,Hungary,FIFA World Cup qualification,Reykjavík › Iceland
Sat Jun 4 2005,Republic of Ireland,2-2,Israel,FIFA World Cup qualification,Dublin › Republic of Ireland
Sat Jun 4 2005,Jamaica,0-0,Honduras,Friendly,Atlanta › United States
Sat Jun 4 2005,Morocco,4-1,Malawi,FIFA World Cup qualification,Rabat › Morocco
Sat Jun 4 2005,Netherlands,2-0,Romania,FIFA World Cup qualification,Rotterdam › Netherlands
Sat Jun 4 2005,Northern Ireland,1-4,Germany,Friendly,Belfast › Northern Ireland
Sat Jun 4 2005,Norway,0-0,Italy,FIFA World Cup qualification,Oslo › Norway
Sat Jun 4 2005,Portugal,2-0,Slovakia,FIFA World Cup qualification,Lisbon › Portugal
Sat Jun 4 2005,Russia,2-0,Latvia,FIFA World Cup qualification,St. Petersburg › Russia
Sat Jun 4 2005,San Marino,1-3,Bosnia and Herzegovina,FIFA World Cup qualification,Serravalle › San Marino
Sat Jun 4 2005,Scotland,2-0,Moldova,FIFA World Cup qualification,Glasgow › Scotland
Sat Jun 4 2005,Serbia,0-0,Belgium,FIFA World Cup qualification,Belgrade › Serbia and Montenegro
Sat Jun 4 2005,Singapore,2-0,Malaysia,Friendly,Singapore › Singapore
Sat Jun 4 2005,Spain,1-0,Lithuania,FIFA World Cup qualification,Valencia › Spain
Sat Jun 4 2005,Sweden,6-0,Malta,FIFA World Cup qualification,Gothenburg › Sweden
Sat Jun 4 2005,Trinidad and Tobago,2-0,Panama,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Sat Jun 4 2005,Turkey,0-0,Greece,FIFA World Cup qualification,Istanbul › Turkey
Sat Jun 4 2005,Ukraine,2-0,Kazakhstan,FIFA World Cup qualification,Kyïv › Ukraine
Sat Jun 4 2005,United States,3-0,Costa Rica,FIFA World Cup qualification,Salt Lake City › United States
Sat Jun 4 2005,Venezuela,1-1,Uruguay,FIFA World Cup qualification,Maracaibo › Venezuela
