Date,Team 1,Score,Team 2,Tournament,City
Wed Jun 23 2010,United States,1-0,Algeria,FIFA World Cup,Pretoria › South Africa
Thu Jun 24 2010,Cameroon,1-2,Netherlands,FIFA World Cup,Cape Town › South Africa
Thu Jun 24 2010,Denmark,1-3,Japan,FIFA World Cup,Rustenburg › South Africa
Thu Jun 24 2010,Paraguay,0-0,New Zealand,FIFA World Cup,Polokwane › South Africa
Thu Jun 24 2010,Slovakia,3-2,Italy,FIFA World Cup,Johannesburg › South Africa
Fri Jun 25 2010,Chile,1-2,Spain,FIFA World Cup,Pretoria › South Africa
Fri Jun 25 2010,North Korea,0-3,Ivory Coast,FIFA World Cup,Nelspruit › South Africa
Fri Jun 25 2010,Portugal,0-0,Brazil,FIFA World Cup,Durban › South Africa
Fri Jun 25 2010,Switzerland,0-0,Honduras,FIFA World Cup,Bloemfontein › South Africa
Sat Jun 26 2010,China PR,4-0,Tajikistan,Friendly,Kunming › China PR
Sat Jun 26 2010,Uruguay,2-1,South Korea,FIFA World Cup,Port Elizabeth › South Africa
Sat Jun 26 2010,United States,1-2,Ghana,FIFA World Cup,Rustenburg › South Africa
Sun Jun 27 2010,Argentina,3-1,Mexico,FIFA World Cup,Johannesburg › South Africa
Sun Jun 27 2010,Germany,4-1,England,FIFA World Cup,Bloemfontein › South Africa
Mon Jun 28 2010,Brazil,3-0,Chile,FIFA World Cup,Johannesburg › South Africa
Mon Jun 28 2010,Netherlands,2-1,Slovakia,FIFA World Cup,Durban › South Africa
Tue Jun 29 2010,Paraguay,0-0,Japan,FIFA World Cup,Pretoria › South Africa
Tue Jun 29 2010,Spain,1-0,Portugal,FIFA World Cup,Cape Town › South Africa
Thu Jul 1 2010,Chad,2-2,Togo,African Cup of Nations qualification,N'Djamena › Chad
Thu Jul 1 2010,Tunisia,0-1,Botswana,African Cup of Nations qualification,Tunis › Tunisia
Fri Jul 2 2010,Netherlands,2-1,Brazil,FIFA World Cup,Port Elizabeth › South Africa
Fri Jul 2 2010,Uruguay,1-1,Ghana,FIFA World Cup,Johannesburg › South Africa
Sat Jul 3 2010,Argentina,0-4,Germany,FIFA World Cup,Cape Town › South Africa
Sat Jul 3 2010,Paraguay,0-1,Spain,FIFA World Cup,Johannesburg › South Africa
Tue Jul 6 2010,Uruguay,2-3,Netherlands,FIFA World Cup,Cape Town › South Africa
Wed Jul 7 2010,Germany,0-1,Spain,FIFA World Cup,Durban › South Africa
Fri Jul 9 2010,Botswana,1-0,Chad,African Cup of Nations qualification,Gaborone › Botswana
Fri Jul 9 2010,Togo,1-1,Malawi,African Cup of Nations qualification,Lomé › Togo
Sat Jul 10 2010,Uruguay,2-3,Germany,FIFA World Cup,Port Elizabeth › South Africa
Sun Jul 11 2010,Netherlands,0-1,Spain,FIFA World Cup,Johannesburg › South Africa
Wed Aug 4 2010,Botswana,2-0,Zimbabwe,Friendly,Selebi-Phikwe › Botswana
Sun Aug 8 2010,Anguilla,1-3,Saint Martin,Friendly,The Valley › Anguilla
Tue Aug 10 2010,Bosnia and Herzegovina,1-1,Qatar,Friendly,Sarajevo › Bosnia and Herzegovina
Tue Aug 10 2010,Italy,0-1,Ivory Coast,Friendly,London › England
Tue Aug 10 2010,United States,0-2,Brazil,Friendly,East Rutherford › United States
Wed Aug 11 2010,Albania,1-0,Uzbekistan,Friendly,Durrës › Albania
Wed Aug 11 2010,Algeria,1-2,Gabon,Friendly,Algiers › Algeria
Wed Aug 11 2010,Angola,0-2,Uruguay,Friendly,Lisbon › Portugal
Wed Aug 11 2010,Armenia,1-3,Iran,Friendly,Yerevan › Armenia
Wed Aug 11 2010,Austria,0-1,Switzerland,Friendly,Klagenfurt › Austria
Wed Aug 11 2010,Azerbaijan,1-1,Kuwait,Friendly,Baku › Azerbaijan
Wed Aug 11 2010,Benin,0-0,Niger,Friendly,Porto-Novo › Benin
Wed Aug 11 2010,Bolivia,1-1,Colombia,Friendly,La Paz › Bolivia
Wed Aug 11 2010,Burkina Faso,3-0,Congo,Friendly,Senlis › France
Wed Aug 11 2010,Chad,1-3,Tunisia,African Cup of Nations qualification,N'Djamena › Chad
Wed Aug 11 2010,China PR,1-1,Bahrain,Friendly,Nanning › China PR
Wed Aug 11 2010,Cyprus,1-0,Andorra,Friendly,Larnaca › Cyprus
Wed Aug 11 2010,Czech Republic,4-1,Latvia,Friendly,Liberec › Czech Republic
Wed Aug 11 2010,Denmark,2-2,Germany,Friendly,Copenhagen › Denmark
Wed Aug 11 2010,Egypt,6-3,DR Congo,Friendly,Cairo › Egypt
Wed Aug 11 2010,England,2-1,Hungary,Friendly,London › England
Wed Aug 11 2010,Estonia,2-1,Faroe Islands,UEFA Euro qualification,Tallinn › Estonia
Wed Aug 11 2010,Finland,1-0,Belgium,Friendly,Turku › Finland
Wed Aug 11 2010,Iceland,1-1,Liechtenstein,Friendly,Reykjavík › Iceland
Wed Aug 11 2010,Republic of Ireland,0-1,Argentina,Friendly,Dublin › Republic of Ireland
Wed Aug 11 2010,Kazakhstan,3-1,Oman,Friendly,Astana › Kazakhstan
Wed Aug 11 2010,South Korea,2-1,Nigeria,Friendly,Suwon › South Korea
Wed Aug 11 2010,Lithuania,0-2,Belarus,Friendly,Kaunas › Lithuania
Wed Aug 11 2010,Malawi,1-1,Botswana,African Cup of Nations qualification,Blantyre › Malawi
Wed Aug 11 2010,Mali,0-2,Guinea,Friendly,Marignane › France
Wed Aug 11 2010,Malta,1-1,North Macedonia,Friendly,Attard › Malta
Wed Aug 11 2010,Mauritania,0-0,Palestine,Friendly,Nouakchott › Mauritania
Wed Aug 11 2010,Mexico,1-1,Spain,Friendly,Mexico City › Mexico
Wed Aug 11 2010,Moldova,0-0,Georgia,Friendly,Chișinău › Moldova
Wed Aug 11 2010,Montenegro,2-0,Northern Ireland,Friendly,Podgorica › Montenegro
Wed Aug 11 2010,Morocco,2-1,Equatorial Guinea,Friendly,Rabat › Morocco
Wed Aug 11 2010,Mozambique,2-1,Eswatini,Friendly,Maputo › Mozambique
Wed Aug 11 2010,Norway,2-1,France,Friendly,Oslo › Norway
Wed Aug 11 2010,Panama,3-1,Venezuela,Friendly,Panama City › Panama
Wed Aug 11 2010,Paraguay,2-0,Costa Rica,Friendly,Asunción › Paraguay
Wed Aug 11 2010,Poland,0-3,Cameroon,Friendly,Szczecin › Poland
Wed Aug 11 2010,Russia,1-0,Bulgaria,Friendly,St. Petersburg › Russia
Wed Aug 11 2010,Saudi Arabia,1-0,Togo,Friendly,Riyadh › Saudi Arabia
Wed Aug 11 2010,Senegal,1-0,Cape Verde,Friendly,Dakar › Senegal
Wed Aug 11 2010,Serbia,0-1,Greece,Friendly,Belgrade › Serbia
Wed Aug 11 2010,Slovakia,1-1,Croatia,Friendly,Bratislava › Slovakia
Wed Aug 11 2010,Slovenia,2-0,Australia,Friendly,Ljubljana › Slovenia
Wed Aug 11 2010,South Africa,1-0,Ghana,Friendly,Johannesburg › South Africa
Wed Aug 11 2010,Sweden,3-0,Scotland,Friendly,Solna › Sweden
Wed Aug 11 2010,Tanzania,1-1,Kenya,Friendly,Dar es Salaam › Tanzania
Wed Aug 11 2010,Thailand,1-0,Singapore,Friendly,Bangkok › Thailand
Wed Aug 11 2010,Trinidad and Tobago,1-3,Jamaica,Friendly,Macoya › Trinidad and Tobago
Wed Aug 11 2010,Turkey,2-0,Romania,Friendly,Istanbul › Turkey
Wed Aug 11 2010,Uganda,1-1,Zambia,Friendly,Kampala › Uganda
Wed Aug 11 2010,Ukraine,1-1,Netherlands,Friendly,Donets'k › Ukraine
Wed Aug 11 2010,Wales,5-1,Luxembourg,Friendly,Llanelli › Wales
Wed Aug 18 2010,Ethiopia,0-3,Kenya,Friendly,Addis Abeba › Ethiopia
Fri Aug 20 2010,Madagascar,0-0,Mayotte,Friendly,Mahajanga › Madagascar
Thu Aug 26 2010,Saint Lucia,1-3,Martinique,Friendly,Vieux Fort › Saint Lucia
Sat Aug 28 2010,Saint Kitts and Nevis,1-1,Antigua and Barbuda,Friendly,Basseterre › Saint Kitts and Nevis
Sat Aug 28 2010,Saint Lucia,1-1,Martinique,Friendly,Vieux Fort › Saint Lucia
Sun Aug 29 2010,Ethiopia,1-0,Chad,Friendly,Addis Abeba › Ethiopia
Sun Aug 29 2010,Madagascar,1-0,Comoros,Friendly,Mahajanga › Madagascar
Thu Sep 2 2010,Israel,3-1,Malta,UEFA Euro qualification,Ramat-Gan › Israel
Fri Sep 3 2010,Algeria,1-1,Tanzania,African Cup of Nations qualification,Blida › Algeria
Fri Sep 3 2010,Andorra,0-2,Russia,UEFA Euro qualification,Sant Julià de Lòria › Andorra
Fri Sep 3 2010,Armenia,0-1,Republic of Ireland,UEFA Euro qualification,Yerevan › Armenia
Fri Sep 3 2010,Belgium,0-1,Germany,UEFA Euro qualification,Brussels › Belgium
Fri Sep 3 2010,China PR,0-2,Iran,Friendly,Zhengzhou › China PR
Fri Sep 3 2010,England,4-0,Bulgaria,UEFA Euro qualification,London › England
Fri Sep 3 2010,Estonia,1-2,Italy,UEFA Euro qualification,Tallinn › Estonia
Fri Sep 3 2010,Faroe Islands,0-3,Serbia,UEFA Euro qualification,Tórshavn › Faroe Islands
Fri Sep 3 2010,France,0-1,Belarus,UEFA Euro qualification,Saint-Denis › France
Fri Sep 3 2010,Greece,1-1,Georgia,UEFA Euro qualification,Piraeus › Greece
Fri Sep 3 2010,Iceland,1-2,Norway,UEFA Euro qualification,Reykjavík › Iceland
Fri Sep 3 2010,Kazakhstan,0-3,Turkey,UEFA Euro qualification,Astana › Kazakhstan
Fri Sep 3 2010,Kuwait,3-0,Syria,Friendly,Kuwait City › Kuwait
Fri Sep 3 2010,Latvia,0-3,Croatia,UEFA Euro qualification,Riga › Latvia
Fri Sep 3 2010,Liechtenstein,0-4,Spain,UEFA Euro qualification,Vaduz › Liechtenstein
Fri Sep 3 2010,Lithuania,0-0,Scotland,UEFA Euro qualification,Kaunas › Lithuania
Fri Sep 3 2010,Luxembourg,0-3,Bosnia and Herzegovina,UEFA Euro qualification,Luxembourg › Luxembourg
Fri Sep 3 2010,Moldova,2-0,Finland,UEFA Euro qualification,Chişinău › Moldova
Fri Sep 3 2010,Montenegro,1-0,Wales,UEFA Euro qualification,Podgorica › Montenegro
Fri Sep 3 2010,Oman,3-0,Malaysia,Friendly,Doha › Qatar
Fri Sep 3 2010,Panama,2-2,Costa Rica,Friendly,Panama City › Panama
Fri Sep 3 2010,Portugal,4-4,Cyprus,UEFA Euro qualification,Guimarães › Portugal
Fri Sep 3 2010,Qatar,1-1,Bahrain,Friendly,Doha › Qatar
Fri Sep 3 2010,Romania,1-1,Albania,UEFA Euro qualification,Piatra Neamţ › Romania
Fri Sep 3 2010,San Marino,0-5,Netherlands,UEFA Euro qualification,Serravalle › San Marino
Fri Sep 3 2010,Slovakia,1-0,North Macedonia,UEFA Euro qualification,Bratislava › Slovakia
Fri Sep 3 2010,Slovenia,0-1,Northern Ireland,UEFA Euro qualification,Maribor › Slovenia
Fri Sep 3 2010,Sweden,2-0,Hungary,UEFA Euro qualification,Solna › Sweden
Fri Sep 3 2010,Switzerland,0-0,Australia,Friendly,St. Gallen › Switzerland
Fri Sep 3 2010,Venezuela,0-2,Colombia,Friendly,Puerto la Cruz › Venezuela
Sat Sep 4 2010,Botswana,2-1,Togo,African Cup of Nations qualification,Gaborone › Botswana
Sat Sep 4 2010,Canada,0-2,Peru,Friendly,Toronto › Canada
Sat Sep 4 2010,Cape Verde,1-0,Mali,African Cup of Nations qualification,Praia › Cape Verde
Sat Sep 4 2010,El Salvador,2-2,Honduras,Friendly,Los Angeles › United States
Sat Sep 4 2010,Guatemala,5-0,Nicaragua,Friendly,Fort Lauderdale › United States
Sat Sep 4 2010,Guinea-Bissau,1-0,Kenya,African Cup of Nations qualification,Bissau › Guinea-Bissau
Sat Sep 4 2010,Ivory Coast,3-0,Rwanda,African Cup of Nations qualification,Abidjan › Ivory Coast
Sat Sep 4 2010,Japan,1-0,Paraguay,Friendly,Yokohama › Japan
Sat Sep 4 2010,Mauritius,1-3,Cameroon,African Cup of Nations qualification,Mapou › Mauritius
Sat Sep 4 2010,Mexico,1-2,Ecuador,Friendly,Zapopan › Mexico
Sat Sep 4 2010,Morocco,0-0,Central African Republic,African Cup of Nations qualification,Rabat › Morocco
Sat Sep 4 2010,Poland,1-1,Ukraine,Friendly,Łódź › Poland
Sat Sep 4 2010,South Africa,2-0,Niger,African Cup of Nations qualification,Nelspruit › South Africa
Sat Sep 4 2010,Sudan,2-0,Congo,African Cup of Nations qualification,Khartoum › Sudan
Sat Sep 4 2010,Thailand,1-0,India,Friendly,Bangkok › Thailand
Sat Sep 4 2010,Tunisia,2-2,Malawi,African Cup of Nations qualification,Radès › Tunisia
Sat Sep 4 2010,Uganda,3-0,Angola,African Cup of Nations qualification,Kampala › Uganda
Sun Sep 5 2010,Benin,1-1,Burundi,African Cup of Nations qualification,Cotonou › Benin
Sun Sep 5 2010,DR Congo,2-4,Senegal,African Cup of Nations qualification,Lubumbashi › DR Congo
Sun Sep 5 2010,Egypt,1-1,Sierra Leone,African Cup of Nations qualification,Cairo › Egypt
Sun Sep 5 2010,Ethiopia,1-4,Guinea,African Cup of Nations qualification,Addis Ababa › Ethiopia
Sun Sep 5 2010,Jamaica,1-0,Costa Rica,Friendly,Kingston › Jamaica
Sun Sep 5 2010,Liberia,1-1,Zimbabwe,African Cup of Nations qualification,Paynesville › Liberia
Sun Sep 5 2010,Mozambique,0-0,Libya,African Cup of Nations qualification,Maputo › Mozambique
Sun Sep 5 2010,Nigeria,2-0,Madagascar,African Cup of Nations qualification,Calabar › Nigeria
Sun Sep 5 2010,Eswatini,0-3,Ghana,African Cup of Nations qualification,Lobamba › Eswatini
Mon Sep 6 2010,Burkina Faso,1-1,Gabon,Friendly,Cannes › France
Tue Sep 7 2010,Albania,1-0,Luxembourg,UEFA Euro qualification,Tirana › Albania
Tue Sep 7 2010,Argentina,4-1,Spain,Friendly,Buenos Aires › Argentina
Tue Sep 7 2010,Austria,2-0,Kazakhstan,UEFA Euro qualification,Salzburg › Austria
Tue Sep 7 2010,Bahrain,3-0,Togo,Friendly,Riffa › Bahrain
Tue Sep 7 2010,Belarus,0-0,Romania,UEFA Euro qualification,Minsk › Belarus
Tue Sep 7 2010,Bosnia and Herzegovina,0-2,France,UEFA Euro qualification,Sarajevo › Bosnia and Herzegovina
Tue Sep 7 2010,Bulgaria,0-1,Montenegro,UEFA Euro qualification,Sofia › Bulgaria
Tue Sep 7 2010,Canada,2-1,Honduras,Friendly,Montréal › Canada
Tue Sep 7 2010,China PR,1-1,Paraguay,Friendly,Nanjing › China PR
Tue Sep 7 2010,Croatia,0-0,Greece,UEFA Euro qualification,Zagreb › Croatia
Tue Sep 7 2010,Czech Republic,0-1,Lithuania,UEFA Euro qualification,Olomouc › Czech Republic
Tue Sep 7 2010,Denmark,1-0,Iceland,UEFA Euro qualification,Copenhagen › Denmark
Tue Sep 7 2010,El Salvador,0-2,Guatemala,Friendly,Washington › United States
Tue Sep 7 2010,Estonia,3-3,Uzbekistan,Friendly,Tallinn › Estonia
Tue Sep 7 2010,Georgia,0-0,Israel,UEFA Euro qualification,Tbilisi › Georgia
Tue Sep 7 2010,Germany,6-1,Azerbaijan,UEFA Euro qualification,Cologne › Germany
Tue Sep 7 2010,Hungary,2-1,Moldova,UEFA Euro qualification,Budapest › Hungary
Tue Sep 7 2010,Republic of Ireland,3-1,Andorra,UEFA Euro qualification,Dublin › Republic of Ireland
Tue Sep 7 2010,Italy,5-0,Faroe Islands,UEFA Euro qualification,Florence › Italy
Tue Sep 7 2010,Jamaica,1-2,Peru,Friendly,Fort Lauderdale › United States
Tue Sep 7 2010,Japan,2-1,Guatemala,Friendly,Osaka › Japan
Tue Sep 7 2010,South Korea,0-1,Iran,Friendly,Seoul › South Korea
Tue Sep 7 2010,North Macedonia,2-2,Armenia,UEFA Euro qualification,Skopje › North Macedonia
Tue Sep 7 2010,Malta,0-2,Latvia,UEFA Euro qualification,Attard › Malta
Tue Sep 7 2010,Mexico,1-0,Colombia,Friendly,Monterrey › Mexico
Tue Sep 7 2010,Netherlands,2-1,Finland,UEFA Euro qualification,Rotterdam › Netherlands
Tue Sep 7 2010,Norway,1-0,Portugal,UEFA Euro qualification,Oslo › Norway
Tue Sep 7 2010,Panama,3-0,Trinidad and Tobago,Friendly,Panama City › Panama
Tue Sep 7 2010,Poland,1-2,Australia,Friendly,Cracow › Poland
Tue Sep 7 2010,Qatar,1-1,Oman,Friendly,Doha › Qatar
Tue Sep 7 2010,Russia,0-1,Slovakia,UEFA Euro qualification,Moscow › Russia
Tue Sep 7 2010,Scotland,2-1,Liechtenstein,UEFA Euro qualification,Glasgow › Scotland
Tue Sep 7 2010,Serbia,1-1,Slovenia,UEFA Euro qualification,Belgrade › Serbia
Tue Sep 7 2010,Sweden,6-0,San Marino,UEFA Euro qualification,Malmö › Sweden
Tue Sep 7 2010,Switzerland,1-3,England,UEFA Euro qualification,Basel › Switzerland
Tue Sep 7 2010,Turkey,3-2,Belgium,UEFA Euro qualification,Istanbul › Turkey
Tue Sep 7 2010,Ukraine,2-1,Chile,Friendly,Kyïv › Ukraine
Tue Sep 7 2010,United Arab Emirates,3-0,Kuwait,Friendly,Abu Dhabi › United Arab Emirates
Tue Sep 7 2010,Venezuela,1-0,Ecuador,Friendly,Barquisimeto › Venezuela
Tue Sep 7 2010,Yemen,2-1,Syria,Friendly,Sana'a › Yemen
Wed Sep 8 2010,India,1-2,Thailand,Friendly,New Delhi › India
Fri Sep 10 2010,Belize,0-0,Trinidad and Tobago,Friendly,Belmopan › Belize
Fri Sep 10 2010,Saint Lucia,1-5,Saint Vincent and the Grenadines,Friendly,Vieux Fort › Saint Lucia
Sat Sep 11 2010,French Guiana,1-2,Suriname,Friendly,Cayenne › French Guiana
Wed Sep 15 2010,India,2-0,Namibia,Friendly,New Delhi › India
Thu Sep 16 2010,Jordan,4-1,Iraq,Friendly,Amman › Jordan
Sat Sep 18 2010,Anguilla,1-2,British Virgin Islands,Friendly,Quartier d'Orléans › Saint Martin
Sat Sep 18 2010,Yemen,0-1,Zambia,Friendly,Sana'a › Yemen
Sun Sep 19 2010,Antigua and Barbuda,0-1,Trinidad and Tobago,Friendly,St. John's › Antigua and Barbuda
Sun Sep 19 2010,Jordan,2-0,Bahrain,Friendly,Zarqa › Jordan
Sun Sep 19 2010,Saint Martin,3-1,British Virgin Islands,Friendly,Quartier d'Orléans › Saint Martin
Tue Sep 21 2010,Iraq,3-2,Oman,Friendly,Amman › Jordan
Tue Sep 21 2010,Saint Lucia,0-3,Trinidad and Tobago,Friendly,St. John's › Antigua and Barbuda
Wed Sep 22 2010,French Guiana,2-2,Mayotte,African Nations Championship,Saint-Gratien › France
Wed Sep 22 2010,Réunion,11-0,Saint Pierre and Miquelon,African Nations Championship,Saint-Gratien › France
Thu Sep 23 2010,Antigua and Barbuda,5-0,Saint Lucia,Friendly,St. John's › Antigua and Barbuda
Thu Sep 23 2010,Guadeloupe,1-1,New Caledonia,African Nations Championship,Bry-sur-Marne › France
Thu Sep 23 2010,Martinique,4-1,Tahiti,African Nations Championship,Bry-sur-Marne › France
Fri Sep 24 2010,Iran,3-0,Bahrain,WAFF Championship,Amman › Jordan
Fri Sep 24 2010,Jordan,1-1,Syria,WAFF Championship,Amman › Jordan
Fri Sep 24 2010,Vietnam,0-0,North Korea,Friendly,Hanoi › Vietnam
Sat Sep 25 2010,French Guiana,7-0,Saint Pierre and Miquelon,African Nations Championship,Gennevilliers › France
Sat Sep 25 2010,Iraq,2-1,Yemen,WAFF Championship,Amman › Jordan
Sat Sep 25 2010,Mayotte,1-2,Réunion,African Nations Championship,Gennevilliers › France
Sun Sep 26 2010,Bahrain,2-0,Oman,WAFF Championship,Amman › Jordan
Sun Sep 26 2010,Barbados,1-3,Dominica,Friendly,Bridgetown › Barbados
Sun Sep 26 2010,Guadeloupe,1-1,Tahiti,African Nations Championship,Viry-Châtillon › France
Sun Sep 26 2010,Guyana,1-1,Trinidad and Tobago,Friendly,Providence › Guyana
Sun Sep 26 2010,New Caledonia,0-4,Martinique,African Nations Championship,Viry-Châtillon › France
Sun Sep 26 2010,Syria,1-2,Kuwait,WAFF Championship,Amman › Jordan
Mon Sep 27 2010,Yemen,3-1,Palestine,WAFF Championship,Amman › Jordan
Tue Sep 28 2010,French Guiana,0-1,Réunion,African Nations Championship,Villemomble › France
Tue Sep 28 2010,Jordan,2-2,Kuwait,WAFF Championship,Amman › Jordan
Tue Sep 28 2010,Mayotte,10-0,Saint Pierre and Miquelon,African Nations Championship,Franconville › France
Tue Sep 28 2010,Oman,2-2,Iran,WAFF Championship,Amman › Jordan
Wed Sep 29 2010,Guadeloupe,2-0,Martinique,African Nations Championship,Levallois-Perret › France
Wed Sep 29 2010,New Caledonia,1-1,Tahiti,African Nations Championship,Longjumeau › France
Wed Sep 29 2010,Palestine,0-3,Iraq,WAFF Championship,Amman › Jordan
Fri Oct 1 2010,Iran,2-1,Iraq,WAFF Championship,Amman › Jordan
Fri Oct 1 2010,Kuwait,1-1,Yemen,WAFF Championship,Amman › Jordan
Fri Oct 1 2010,Mayotte,0-4,Guadeloupe,African Nations Championship,Saint-Ouen › France
Fri Oct 1 2010,Saint Martin,1-1,Cayman Islands,CFU Caribbean Cup qualification,Bayamón › Puerto Rico
Sat Oct 2 2010,Puerto Rico,3-1,Anguilla,CFU Caribbean Cup qualification,Bayamón › Puerto Rico
Sat Oct 2 2010,Réunion,0-0,Martinique,African Nations Championship,Créteil › France
Sun Oct 3 2010,Iran,1-2,Kuwait,WAFF Championship,Amman › Jordan
Mon Oct 4 2010,Cayman Islands,4-1,Anguilla,CFU Caribbean Cup qualification,Bayamón › Puerto Rico
Mon Oct 4 2010,India,0-1,Hong Kong,Friendly,Pune › India
Mon Oct 4 2010,Puerto Rico,2-0,Saint Martin,CFU Caribbean Cup qualification,Bayamón › Puerto Rico
Wed Oct 6 2010,Anguilla,2-1,Saint Martin,CFU Caribbean Cup qualification,Bayamón › Puerto Rico
Wed Oct 6 2010,Barbados,1-1,Saint Kitts and Nevis,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Wed Oct 6 2010,Puerto Rico,2-0,Cayman Islands,CFU Caribbean Cup qualification,Bayamón › Puerto Rico
Thu Oct 7 2010,Iran,0-3,Brazil,Friendly,Abu Dhabi › United Arab Emirates
Fri Oct 8 2010,Albania,1-1,Bosnia and Herzegovina,UEFA Euro qualification,Tirana › Albania
Fri Oct 8 2010,Andorra,0-2,North Macedonia,UEFA Euro qualification,Sant Julià de Lòria › Andorra
Fri Oct 8 2010,Armenia,3-1,Slovakia,UEFA Euro qualification,Yerevan › Armenia
Fri Oct 8 2010,Austria,3-0,Azerbaijan,UEFA Euro qualification,Vienna › Austria
Fri Oct 8 2010,China PR,2-1,Syria,Friendly,Kunming › China PR
Fri Oct 8 2010,Colombia,1-0,Ecuador,Friendly,Harrison › United States
Fri Oct 8 2010,Cyprus,1-2,Norway,UEFA Euro qualification,Larnaca › Cyprus
Fri Oct 8 2010,Czech Republic,1-0,Scotland,UEFA Euro qualification,Prague › Czech Republic
Fri Oct 8 2010,Georgia,1-0,Malta,UEFA Euro qualification,Tbilisi › Georgia
Fri Oct 8 2010,Germany,3-0,Turkey,UEFA Euro qualification,Berlin › Germany
Fri Oct 8 2010,Greece,1-0,Latvia,UEFA Euro qualification,Piraeus › Greece
Fri Oct 8 2010,Hungary,8-0,San Marino,UEFA Euro qualification,Budapest › Hungary
Fri Oct 8 2010,India,3-1,Vietnam,Friendly,Pune › India
Fri Oct 8 2010,Indonesia,1-7,Uruguay,Friendly,Jakarta › Indonesia
Fri Oct 8 2010,Republic of Ireland,2-3,Russia,UEFA Euro qualification,Dublin › Republic of Ireland
Fri Oct 8 2010,Japan,1-0,Argentina,Friendly,Saitama › Japan
Fri Oct 8 2010,Kazakhstan,0-2,Belgium,UEFA Euro qualification,Astana › Kazakhstan
Fri Oct 8 2010,Kuwait,1-3,Bahrain,Friendly,Kuwait City › Kuwait
Fri Oct 8 2010,Luxembourg,0-0,Belarus,UEFA Euro qualification,Luxembourg › Luxembourg
Fri Oct 8 2010,Moldova,0-1,Netherlands,UEFA Euro qualification,Chişinău › Moldova
Fri Oct 8 2010,Montenegro,1-0,Switzerland,UEFA Euro qualification,Podgorica › Montenegro
Fri Oct 8 2010,Montserrat,0-5,Barbados,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Fri Oct 8 2010,Northern Ireland,0-0,Italy,UEFA Euro qualification,Belfast › Northern Ireland
Fri Oct 8 2010,Oman,1-0,Gabon,Friendly,Muscat › Oman
Fri Oct 8 2010,Panama,1-0,El Salvador,Friendly,Panama City › Panama
Fri Oct 8 2010,Peru,2-0,Costa Rica,Friendly,Lima › Peru
Fri Oct 8 2010,Portugal,3-1,Denmark,UEFA Euro qualification,Porto › Portugal
Fri Oct 8 2010,Serbia,1-3,Estonia,UEFA Euro qualification,Belgrade › Serbia
Fri Oct 8 2010,Slovenia,5-1,Faroe Islands,UEFA Euro qualification,Ljubljana › Slovenia
Fri Oct 8 2010,Spain,3-1,Lithuania,UEFA Euro qualification,Salamanca › Spain
Fri Oct 8 2010,Saint Vincent and the Grenadines,1-1,Saint Kitts and Nevis,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Fri Oct 8 2010,Ukraine,2-2,Canada,Friendly,Kyïv › Ukraine
Fri Oct 8 2010,Wales,0-1,Bulgaria,UEFA Euro qualification,Cardiff › Wales
Sat Oct 9 2010,Angola,1-0,Guinea-Bissau,African Cup of Nations qualification,Luanda › Angola
Sat Oct 9 2010,Australia,1-0,Paraguay,Friendly,Sydney › Australia
Sat Oct 9 2010,Burkina Faso,3-1,Gambia,African Cup of Nations qualification,Ouagadougou › Burkina Faso
Sat Oct 9 2010,Burundi,0-1,Ivory Coast,African Cup of Nations qualification,Bujumbura › Burundi
Sat Oct 9 2010,Cameroon,1-1,DR Congo,African Cup of Nations qualification,Garoua › Cameroon
Sat Oct 9 2010,Comoros,0-1,Mozambique,African Cup of Nations qualification,Mitsamiouli › Comoros
Sat Oct 9 2010,France,2-0,Romania,UEFA Euro qualification,Saint-Denis › France
Sat Oct 9 2010,Guatemala,4-2,Belize,Friendly,San José › Guatemala
Sat Oct 9 2010,Israel,1-2,Croatia,UEFA Euro qualification,Ramat-Gan › Israel
Sat Oct 9 2010,Kenya,0-0,Uganda,African Cup of Nations qualification,Nairobi › Kenya
Sat Oct 9 2010,Malawi,6-2,Chad,African Cup of Nations qualification,Blantyre › Malawi
Sat Oct 9 2010,Mali,2-1,Liberia,African Cup of Nations qualification,Bamako › Mali
Sat Oct 9 2010,New Zealand,1-1,Honduras,Friendly,North Shore › New Zealand
Sat Oct 9 2010,Rwanda,0-3,Benin,African Cup of Nations qualification,Kigali › Rwanda
Sat Oct 9 2010,Saudi Arabia,4-0,Uzbekistan,Friendly,Jeddah › Saudi Arabia
Sat Oct 9 2010,Senegal,7-0,Mauritius,African Cup of Nations qualification,Dakar › Senegal
Sat Oct 9 2010,Tanzania,0-1,Morocco,African Cup of Nations qualification,Dar es Salaam › Tanzania
Sat Oct 9 2010,United Arab Emirates,0-2,Chile,Friendly,Abu Dhabi › United Arab Emirates
Sat Oct 9 2010,United States,2-2,Poland,Friendly,Chicago › United States
Sun Oct 10 2010,Central African Republic,2-0,Algeria,African Cup of Nations qualification,Bangui › Central African Republic
Sun Oct 10 2010,Congo,3-1,Eswatini,African Cup of Nations qualification,Brazzaville › Congo
Sun Oct 10 2010,Ghana,0-0,Sudan,African Cup of Nations qualification,Kumasi › Ghana
