Date,Team 1,Score,Team 2,Tournament,City
Tue Feb 7 2006,Syria,3-0,Palestine,Friendly,Aleppo › Syria
Thu Feb 9 2006,Senegal,0-1,Nigeria,African Cup of Nations,Cairo › Egypt
Fri Feb 10 2006,Egypt,0-0,Ivory Coast,African Cup of Nations,Cairo › Egypt
Fri Feb 10 2006,United States,3-2,Japan,Friendly,San Francisco › United States
Sat Feb 11 2006,Costa Rica,1-0,South Korea,Friendly,Oakland › United States
Sun Feb 12 2006,China PR,0-1,Honduras,Friendly,Guangzhou › China PR
Mon Feb 13 2006,Oman,1-0,Iraq,Friendly,Muscat › Oman
Tue Feb 14 2006,Jordan,2-0,Kazakhstan,Friendly,Amman › Jordan
Tue Feb 14 2006,Qatar,2-0,Tajikistan,Friendly,Doha › Qatar
Tue Feb 14 2006,Saudi Arabia,1-1,Syria,Friendly,Jeddah › Saudi Arabia
Wed Feb 15 2006,Hong Kong,1-1,Singapore,Friendly,Victoria › Hong Kong
Wed Feb 15 2006,Mexico,0-1,South Korea,Friendly,Los Angeles › United States
Thu Feb 16 2006,Bahrain,0-2,Palestine,Friendly,Muharraq › Bahrain
Thu Feb 16 2006,Thailand,4-3,Iraq,Friendly,Ayutthaya › Thailand
Sat Feb 18 2006,Hong Kong,2-2,India,Friendly,Victoria › Hong Kong
Sat Feb 18 2006,Japan,2-0,Finland,Friendly,Fukuroi › Japan
Sat Feb 18 2006,Pakistan,0-3,Palestine,Friendly,Muharraq › Bahrain
Sun Feb 19 2006,New Zealand,1-0,Malaysia,Friendly,Christchurch › New Zealand
Sun Feb 19 2006,United States,4-0,Guatemala,Friendly,Frisco › United States
Wed Feb 22 2006,Bahrain,1-3,Australia,AFC Asian Cup qualification,Riffa › Bahrain
Wed Feb 22 2006,China PR,2-0,Palestine,AFC Asian Cup qualification,Guangzhou › China PR
Wed Feb 22 2006,Hong Kong,0-3,Qatar,AFC Asian Cup qualification,So Kon Po › Hong Kong
Wed Feb 22 2006,Iran,4-0,Chinese Taipei,AFC Asian Cup qualification,Teheran › Iran
Wed Feb 22 2006,Japan,6-0,India,AFC Asian Cup qualification,Yokohama › Japan
Wed Feb 22 2006,Jordan,3-0,Pakistan,AFC Asian Cup qualification,Amman › Jordan
Wed Feb 22 2006,Lebanon,1-1,Kuwait,AFC Asian Cup qualification,Beirut › Lebanon
Wed Feb 22 2006,Singapore,2-0,Iraq,AFC Asian Cup qualification,Singapore › Singapore
Wed Feb 22 2006,Syria,1-2,South Korea,AFC Asian Cup qualification,Aleppo › Syria
Wed Feb 22 2006,United Arab Emirates,1-0,Oman,AFC Asian Cup qualification,Dubai › United Arab Emirates
Wed Feb 22 2006,Uzbekistan,5-0,Bangladesh,AFC Asian Cup qualification,Tashkent › Uzbekistan
Wed Feb 22 2006,Yemen,0-4,Saudi Arabia,AFC Asian Cup qualification,Sana'a › Yemen
Thu Feb 23 2006,New Zealand,2-1,Malaysia,Friendly,North Shore › New Zealand
Fri Feb 24 2006,Guyana,2-1,Antigua and Barbuda,Friendly,Linden › Guyana
Fri Feb 24 2006,Kazakhstan,0-0,North Korea,Friendly,Larnaca › Cyprus
Sat Feb 25 2006,Saint Kitts and Nevis,6-1,Saint Martin,Friendly,Basseterre › Saint Kitts and Nevis
Sun Feb 26 2006,Guyana,4-1,Antigua and Barbuda,Friendly,Georgetown › Guyana
Tue Feb 28 2006,Algeria,0-0,Burkina Faso,Friendly,Rouen › France
Tue Feb 28 2006,Azerbaijan,0-0,Ukraine,Friendly,Baku › Azerbaijan
Tue Feb 28 2006,Bosnia and Herzegovina,2-2,Japan,Friendly,Dortmund › Germany
Tue Feb 28 2006,Cyprus,0-1,Slovenia,Cyprus International Tournament,Larnaca › Cyprus
Tue Feb 28 2006,Finland,0-0,Kazakhstan,Cyprus International Tournament,Larnaca › Cyprus
Tue Feb 28 2006,Greece,1-0,Belarus,Cyprus International Tournament,Limassol › Cyprus
Tue Feb 28 2006,Iceland,0-2,Trinidad and Tobago,Friendly,London › England
Tue Feb 28 2006,Romania,2-0,Armenia,Cyprus International Tournament,Nicosia › Cyprus
Wed Mar 1 2006,Albania,1-2,Lithuania,Friendly,Tirana › Albania
Wed Mar 1 2006,Argentina,2-3,Croatia,Friendly,Basel › Switzerland
Wed Mar 1 2006,Austria,0-2,Canada,Friendly,Vienna › Austria
Wed Mar 1 2006,Bangladesh,0-1,Hong Kong,AFC Asian Cup qualification,Dhaka › Bangladesh
Wed Mar 1 2006,Cyprus,2-0,Armenia,Cyprus International Tournament,Limassol › Cyprus
Wed Mar 1 2006,England,2-1,Uruguay,Friendly,Liverpool › England
Wed Mar 1 2006,Finland,2-2,Belarus,Cyprus International Tournament,Paphos › Cyprus
Wed Mar 1 2006,France,1-2,Slovakia,Friendly,Saint-Denis › France
Wed Mar 1 2006,India,0-3,Yemen,AFC Asian Cup qualification,New Delhi › India
Wed Mar 1 2006,Iran,3-2,Costa Rica,Friendly,Teheran › Iran
Wed Mar 1 2006,Iraq,2-1,China PR,AFC Asian Cup qualification,Al Ain › United Arab Emirates
Wed Mar 1 2006,Republic of Ireland,3-0,Sweden,Friendly,Dublin › Republic of Ireland
Wed Mar 1 2006,Israel,0-2,Denmark,Friendly,Ramat-Gan › Israel
Wed Mar 1 2006,Italy,4-1,Germany,Friendly,Florence › Italy
Wed Mar 1 2006,Kazakhstan,0-2,Greece,Cyprus International Tournament,Nicosia › Cyprus
Wed Mar 1 2006,South Korea,1-0,Angola,Friendly,Seoul › South Korea
Wed Mar 1 2006,Kuwait,0-0,Bahrain,AFC Asian Cup qualification,Kuwait City › Kuwait
Wed Mar 1 2006,Luxembourg,0-2,Belgium,Friendly,Luxembourg › Luxembourg
Wed Mar 1 2006,North Macedonia,0-1,Bulgaria,Friendly,Skopje › North Macedonia
Wed Mar 1 2006,Malta,0-2,Georgia,Malta International Tournament,Attard › Malta
Wed Mar 1 2006,Mexico,1-0,Ghana,Friendly,Frisco › United States
Wed Mar 1 2006,Netherlands,1-0,Ecuador,Friendly,Amsterdam › Netherlands
Wed Mar 1 2006,Northern Ireland,1-0,Estonia,Friendly,Belfast › Northern Ireland
Wed Mar 1 2006,Oman,3-0,Jordan,AFC Asian Cup qualification,Muscat › Oman
Wed Mar 1 2006,Pakistan,1-4,United Arab Emirates,AFC Asian Cup qualification,Karachi › Pakistan
Wed Mar 1 2006,Palestine,1-0,Singapore,AFC Asian Cup qualification,Amman › Jordan
Wed Mar 1 2006,Poland,0-1,United States,Friendly,Kaiserslautern › Germany
Wed Mar 1 2006,Qatar,2-1,Uzbekistan,AFC Asian Cup qualification,Doha › Qatar
Wed Mar 1 2006,Russia,0-1,Brazil,Friendly,Moscow › Russia
Wed Mar 1 2006,Saudi Arabia,0-3,Portugal,Friendly,Düsseldorf › Germany
Wed Mar 1 2006,Scotland,1-3,Switzerland,Friendly,Glasgow › Scotland
Wed Mar 1 2006,Senegal,2-1,Norway,Friendly,Dakar › Senegal
Wed Mar 1 2006,Slovenia,0-2,Romania,Cyprus International Tournament,Larnaca › Cyprus
Wed Mar 1 2006,Spain,3-2,Ivory Coast,Friendly,Valladolid › Spain
Wed Mar 1 2006,Tunisia,0-1,Serbia,Friendly,Radès › Tunisia
Wed Mar 1 2006,Turkey,2-2,Czech Republic,Friendly,Izmir › Turkey
Wed Mar 1 2006,Venezuela,1-1,Colombia,Friendly,Maracaibo › Venezuela
Wed Mar 1 2006,Wales,0-0,Paraguay,Friendly,Cardiff › Wales
Sat Mar 4 2006,Equatorial Guinea,2-1,Congo,Friendly,Bata › Equatorial Guinea
Mon Mar 6 2006,Equatorial Guinea,1-1,Chad,Friendly,Bata › Equatorial Guinea
Wed Mar 8 2006,Central African Republic,2-2,Gabon,Friendly,Malabo › Equatorial Guinea
Wed Mar 8 2006,Chad,0-0,Congo,Friendly,Bata › Equatorial Guinea
Sat Mar 11 2006,Equatorial Guinea,0-0,Gabon,Friendly,Bata › Equatorial Guinea
Tue Mar 14 2006,Chad,2-2,Gabon,Friendly,Bata › Equatorial Guinea
Wed Mar 15 2006,Saudi Arabia,2-2,Iraq,Friendly,Jeddah › Saudi Arabia
Wed Mar 22 2006,Albania,0-0,Georgia,Friendly,Tirana › Albania
Wed Mar 22 2006,Germany,4-1,United States,Friendly,Dortmund › Germany
Sun Mar 26 2006,Thailand,5-0,Philippines,Friendly,Chon Buri › Thailand
Tue Mar 28 2006,Saudi Arabia,1-2,Poland,Friendly,Riyadh › Saudi Arabia
Wed Mar 29 2006,Equatorial Guinea,2-0,Benin,Friendly,Bata › Equatorial Guinea
Wed Mar 29 2006,Mexico,2-1,Paraguay,Friendly,Chicago › United States
Thu Mar 30 2006,Japan,1-0,Ecuador,Friendly,Ōita › Japan
Sat Apr 1 2006,Bangladesh,2-1,Cambodia,AFC Challenge Cup,Dhaka › Bangladesh
Sat Apr 1 2006,Palestine,11-0,Guam,AFC Challenge Cup,Dhaka › Bangladesh
Sat Apr 1 2006,Tanzania,2-2,Zanzibar,Friendly,Dar es Salaam › Tanzania
Sun Apr 2 2006,Kyrgyzstan,0-1,Pakistan,AFC Challenge Cup,Dhaka › Bangladesh
Sun Apr 2 2006,Nepal,2-0,Bhutan,AFC Challenge Cup,Chittagong › Bangladesh
Sun Apr 2 2006,Sri Lanka,1-0,Brunei,AFC Challenge Cup,Chittagong › Bangladesh
Sun Apr 2 2006,Tajikistan,4-0,Macau,AFC Challenge Cup,Dhaka › Bangladesh
Mon Apr 3 2006,Afghanistan,2-2,Chinese Taipei,AFC Challenge Cup,Chittagong › Bangladesh
Mon Apr 3 2006,Bangladesh,3-0,Guam,AFC Challenge Cup,Dhaka › Bangladesh
Mon Apr 3 2006,Cambodia,0-4,Palestine,AFC Challenge Cup,Dhaka › Bangladesh
Tue Apr 4 2006,Bhutan,0-1,Sri Lanka,AFC Challenge Cup,Chittagong › Bangladesh
Tue Apr 4 2006,Brunei,2-1,Nepal,AFC Challenge Cup,Chittagong › Bangladesh
Tue Apr 4 2006,Pakistan,0-2,Tajikistan,AFC Challenge Cup,Dhaka › Bangladesh
Wed Apr 5 2006,Bangladesh,1-1,Palestine,AFC Challenge Cup,Dhaka › Bangladesh
Wed Apr 5 2006,Philippines,1-1,Afghanistan,AFC Challenge Cup,Chittagong › Bangladesh
Thu Apr 6 2006,Bhutan,0-0,Brunei,AFC Challenge Cup,Chittagong › Bangladesh
Thu Apr 6 2006,Cambodia,3-0,Guam,AFC Challenge Cup,Dhaka › Bangladesh
Thu Apr 6 2006,Pakistan,2-2,Macau,AFC Challenge Cup,Dhaka › Bangladesh
Thu Apr 6 2006,Sri Lanka,1-1,Nepal,AFC Challenge Cup,Chittagong › Bangladesh
Thu Apr 6 2006,Tajikistan,0-1,Kyrgyzstan,AFC Challenge Cup,Dhaka › Bangladesh
Fri Apr 7 2006,Macau,0-2,Kyrgyzstan,AFC Challenge Cup,Dhaka › Bangladesh
Sat Apr 8 2006,Sri Lanka,3-0,Chinese Taipei,AFC Challenge Cup,Chittagong › Bangladesh
Sun Apr 9 2006,Palestine,0-1,Kyrgyzstan,AFC Challenge Cup,Dhaka › Bangladesh
Mon Apr 10 2006,Bangladesh,1-6,Tajikistan,AFC Challenge Cup,Dhaka › Bangladesh
Tue Apr 11 2006,United States,1-1,Jamaica,Friendly,Cary › United States
Wed Apr 12 2006,Azerbaijan,1-1,Turkey,Friendly,Baku › Azerbaijan
Wed Apr 12 2006,Sri Lanka,1-1,Nepal,AFC Challenge Cup,Chittagong › Bangladesh
Thu Apr 13 2006,Tajikistan,2-0,Kyrgyzstan,AFC Challenge Cup,Dhaka › Bangladesh
Fri Apr 14 2006,Lesotho,5-0,Eswatini,Friendly,Maseru › Lesotho
Sun Apr 16 2006,Lesotho,2-2,Eswatini,Friendly,Maseru › Lesotho
Sun Apr 16 2006,Sri Lanka,0-4,Tajikistan,AFC Challenge Cup,Dhaka › Bangladesh
Sat Apr 22 2006,Kosovo,7-1,Monaco,Friendly,Cap-d'Ail › France
Tue Apr 25 2006,Chile,4-1,New Zealand,Friendly,Rancagua › Chile
Thu Apr 27 2006,Chile,1-0,New Zealand,Friendly,La Calera › Chile
Sat Apr 29 2006,Angola,5-1,Mauritius,COSAFA Cup,Maseru › Lesotho
Sat Apr 29 2006,Lesotho,0-0,Mozambique,COSAFA Cup,Maseru › Lesotho
Sun Apr 30 2006,Lesotho,1-3,Angola,COSAFA Cup,Maseru › Lesotho
Sun Apr 30 2006,Mauritius,0-0,Mozambique,COSAFA Cup,Maseru › Lesotho
Mon May 1 2006,Jersey,3-2,Guernsey,Friendly,St. Helier › Jersey
Tue May 2 2006,Poland,0-1,Lithuania,Friendly,Bełchatów › Poland
Tue May 2 2006,United Arab Emirates,2-1,Syria,Friendly,Dubai › United Arab Emirates
Fri May 5 2006,Mexico,1-0,Venezuela,Friendly,Pasadena › United States
Tue May 9 2006,Japan,1-2,Bulgaria,Kirin Cup,Osaka › Japan
Wed May 10 2006,Lesotho,0-0,South Africa,Friendly,Maseru › Lesotho
Wed May 10 2006,Trinidad and Tobago,1-1,Peru,Friendly,Port of Spain › Trinidad and Tobago
Thu May 11 2006,Belgium,2-1,Saudi Arabia,Friendly,Sittard › Netherlands
Thu May 11 2006,Bulgaria,1-5,Scotland,Kirin Cup,Kobe › Japan
Fri May 12 2006,Mexico,2-1,DR Congo,Friendly,Mexico City › Mexico
Sat May 13 2006,Japan,0-0,Scotland,Kirin Cup,Saitama › Japan
Sun May 14 2006,Botswana,0-0,Zambia,Friendly,Gaborone › Botswana
Sun May 14 2006,Poland,4-0,Faroe Islands,Friendly,Wronki › Poland
Sun May 14 2006,Saudi Arabia,1-0,Togo,Friendly,Sittard › Netherlands
Thu May 18 2006,Moldova,0-0,Azerbaijan,Friendly,Chişinău › Moldova
Sat May 20 2006,Botswana,2-0,Madagascar,COSAFA Cup,Gaborone › Botswana
Sat May 20 2006,Guadeloupe,2-1,Saint Lucia,Friendly,Les Abymes › Guadeloupe
Sat May 20 2006,Slovakia,1-1,Belgium,Friendly,Trnava › Slovakia
Sat May 20 2006,South Africa,1-0,Eswatini,COSAFA Cup,Gaborone › Botswana
Sun May 21 2006,Botswana,0-0,South Africa,COSAFA Cup,Gaborone › Botswana
Sun May 21 2006,Madagascar,0-2,Eswatini,COSAFA Cup,Gaborone › Botswana
Sun May 21 2006,Northern Ireland,0-1,Uruguay,Friendly,East Rutherford › United States
Sun May 21 2006,Basque Country,0-1,Wales,Friendly,Bilbao › Spain
Tue May 23 2006,Austria,1-4,Croatia,Friendly,Vienna › Austria
Tue May 23 2006,South Korea,1-1,Senegal,Friendly,Seoul › South Korea
Tue May 23 2006,Romania,0-2,Uruguay,Friendly,Los Angeles › United States
Tue May 23 2006,United States,0-1,Morocco,Friendly,Nashville › United States
Wed May 24 2006,Belgium,3-3,Turkey,Friendly,Genk › Belgium
Wed May 24 2006,Colombia,1-1,Ecuador,Friendly,East Rutherford › United States
Wed May 24 2006,Hungary,2-0,New Zealand,Friendly,Budapest › Hungary
Wed May 24 2006,Republic of Ireland,0-1,Chile,Friendly,Dublin › Republic of Ireland
Wed May 24 2006,Norway,2-2,Paraguay,Friendly,Oslo › Norway
Wed May 24 2006,Catalonia,2-0,Costa Rica,Friendly,Terrassa › Spain
Thu May 25 2006,Australia,1-0,Greece,Friendly,Melbourne › Australia
Thu May 25 2006,Sweden,0-0,Finland,Friendly,Gothenburg › Sweden
Fri May 26 2006,Czech Republic,2-0,Saudi Arabia,Friendly,Innsbruck › Austria
Fri May 26 2006,South Korea,2-0,Bosnia and Herzegovina,Friendly,Seoul › South Korea
Fri May 26 2006,Romania,2-0,Northern Ireland,Friendly,Chicago › United States
Fri May 26 2006,Turkey,1-1,Ghana,Friendly,Bochum › Germany
Fri May 26 2006,United States,2-0,Venezuela,Friendly,Cleveland › United States
Sat May 27 2006,Denmark,1-1,Paraguay,Friendly,Århus › Denmark
Sat May 27 2006,France,1-0,Mexico,Friendly,Saint-Denis › France
Sat May 27 2006,Georgia,1-3,New Zealand,Friendly,Altenkirchen › Germany
Sat May 27 2006,Germany,7-0,Luxembourg,Friendly,Freiburg › Germany
Sat May 27 2006,Netherlands,1-0,Cameroon,Friendly,Rotterdam › Netherlands
Sat May 27 2006,Portugal,4-1,Cape Verde,Friendly,Évora › Portugal
Sat May 27 2006,Romania,0-0,Colombia,Friendly,Chicago › United States
Sat May 27 2006,Serbia,1-1,Uruguay,Friendly,Belgrade › Serbia and Montenegro
Sat May 27 2006,Spain,0-0,Russia,Friendly,Albacete › Spain
Sat May 27 2006,Switzerland,1-1,Ivory Coast,Friendly,Basel › Switzerland
Sat May 27 2006,Wales,2-1,Trinidad and Tobago,Friendly,Graz › Austria
Sun May 28 2006,Croatia,2-2,Iran,Friendly,Osijek › Croatia
Sun May 28 2006,North Macedonia,2-1,Ecuador,Friendly,Getafe › Spain
Sun May 28 2006,Morocco,0-1,Mali,Friendly,Colombes › France
Sun May 28 2006,Turkey,1-1,Estonia,Friendly,Hamburg › Germany
Sun May 28 2006,Ukraine,4-0,Costa Rica,Friendly,Kyïv › Ukraine
Sun May 28 2006,United States,1-0,Latvia,Friendly,East Hartford › United States
Mon May 29 2006,Jamaica,1-4,Ghana,Friendly,Leicester › England
Mon May 29 2006,Northern Cyprus,1-0,Greenland,FIFI Wild Cup,Hamburg › Germany
Mon May 29 2006,Republic of St. Pauli,1-1,Gibraltar,FIFI Wild Cup,Hamburg › Germany
Tue May 30 2006,Argentina,2-0,Angola,Friendly,Salerno › Italy
Tue May 30 2006,Chile,1-1,Ivory Coast,Friendly,Vittel › France
Tue May 30 2006,Czech Republic,1-0,Costa Rica,Friendly,Jablonec nad Nisou › Czech Republic
Tue May 30 2006,England,3-1,Hungary,Friendly,Manchester › England
Tue May 30 2006,Germany,2-2,Japan,Friendly,Leverkusen › Germany
Tue May 30 2006,Libya,1-2,Uruguay,Friendly,Radès › Tunisia
Tue May 30 2006,Poland,1-2,Colombia,Friendly,Chorzów › Poland
Tue May 30 2006,Tunisia,3-0,Belarus,Friendly,Radès › Tunisia
Tue May 30 2006,Zanzibar,1-3,Northern Cyprus,FIFI Wild Cup,Hamburg › Germany
Tue May 30 2006,Republic of St. Pauli,7-0,Tibet,FIFI Wild Cup,Hamburg › Germany
Wed May 31 2006,Estonia,1-1,New Zealand,Friendly,Tallinn › Estonia
Wed May 31 2006,France,2-0,Denmark,Friendly,Lens › France
Wed May 31 2006,Georgia,0-1,Paraguay,Friendly,Dornbirn › Austria
Wed May 31 2006,Gibraltar,5-0,Tibet,FIFI Wild Cup,Hamburg › Germany
Wed May 31 2006,Greenland,2-4,Zanzibar,FIFI Wild Cup,Hamburg › Germany
Wed May 31 2006,Iran,5-2,Bosnia and Herzegovina,Friendly,Teheran › Iran
Wed May 31 2006,Saudi Arabia,0-1,Turkey,Friendly,Offenbach am Main › Germany
Wed May 31 2006,Singapore,0-0,Malaysia,Friendly,Singapore › Singapore
Wed May 31 2006,Slovenia,3-1,Trinidad and Tobago,Friendly,Celje › Slovenia
Wed May 31 2006,Switzerland,1-1,Italy,Friendly,Geneva › Switzerland
Thu Jun 1 2006,Netherlands,2-1,Mexico,Friendly,Eindhoven › Netherlands
Thu Jun 1 2006,Northern Cyprus,2-0,Gibraltar,FIFI Wild Cup,Hamburg › Germany
Thu Jun 1 2006,Republic of St. Pauli,1-2,Zanzibar,FIFI Wild Cup,Hamburg › Germany
Thu Jun 1 2006,Norway,0-0,South Korea,Friendly,Oslo › Norway
Fri Jun 2 2006,Angola,2-3,Turkey,Friendly,Sittard › Netherlands
Fri Jun 2 2006,Germany,3-0,Colombia,Friendly,Mönchengladbach › Germany
Fri Jun 2 2006,Italy,0-0,Ukraine,Friendly,Lausanne › Switzerland
Fri Jun 2 2006,Libya,1-1,Belarus,Friendly,Radès › Tunisia
Fri Jun 2 2006,Liechtenstein,0-1,Togo,Friendly,Vaduz › Liechtenstein
Fri Jun 2 2006,Sweden,1-1,Chile,Friendly,Solna › Sweden
Fri Jun 2 2006,Tunisia,0-0,Uruguay,Friendly,Radès › Tunisia
Sat Jun 3 2006,Croatia,0-1,Poland,Friendly,Wolfsburg › Germany
Sat Jun 3 2006,Czech Republic,3-0,Trinidad and Tobago,Friendly,Prague › Czech Republic
Sat Jun 3 2006,England,6-0,Jamaica,Friendly,Manchester › England
Sat Jun 3 2006,Luxembourg,0-3,Portugal,Friendly,Metz › France
Sat Jun 3 2006,Macau,0-0,Hong Kong,Friendly,Macau › Macau
Sat Jun 3 2006,Malaysia,0-0,Singapore,Friendly,Seremban › Malaysia
Sat Jun 3 2006,Republic of St. Pauli,1-2,Gibraltar,FIFI Wild Cup,Hamburg › Germany
Sat Jun 3 2006,Northern Cyprus,0-0,Zanzibar,FIFI Wild Cup,Hamburg › Germany
Sat Jun 3 2006,Spain,2-0,Egypt,Friendly,Elche › Spain
Sat Jun 3 2006,Switzerland,4-1,China PR,Friendly,Zürich › Switzerland
Sun Jun 4 2006,Algeria,1-0,Sudan,Friendly,Algiers › Algeria
Sun Jun 4 2006,Brazil,4-0,New Zealand,Friendly,Geneva › Switzerland
Sun Jun 4 2006,Colombia,2-0,Morocco,Friendly,Barcelona › Spain
Sun Jun 4 2006,Ghana,3-1,South Korea,Friendly,Edinburgh › Scotland
Sun Jun 4 2006,Japan,1-0,Malta,Friendly,Düsseldorf › Germany
Sun Jun 4 2006,Netherlands,1-1,Australia,Friendly,Rotterdam › Netherlands
Sun Jun 4 2006,Slovenia,0-3,Ivory Coast,Friendly,Bondoufle › France
Sun Jun 4 2006,Turkey,0-1,North Macedonia,Friendly,Krefeld › Germany
Mon Jun 5 2006,Ukraine,3-0,Libya,Friendly,Gossau › Switzerland
Wed Jun 7 2006,Australia,3-1,Liechtenstein,Friendly,Ulm › Germany
Wed Jun 7 2006,France,3-1,China PR,Friendly,Saint-Étienne › France
Wed Jun 7 2006,Spain,2-1,Croatia,Friendly,Geneva › Switzerland
Thu Jun 8 2006,Luxembourg,0-3,Ukraine,Friendly,Luxembourg › Luxembourg
Fri Jun 9 2006,Germany,4-2,Costa Rica,FIFA World Cup,Munich › Germany
