Date,Team 1,Score,Team 2,Tournament,City
Thu Jan 24 2008,Kuwait,0-2,Singapore,Friendly,Muscat › Oman
Fri Jan 25 2008,Ivory Coast,4-1,Benin,African Cup of Nations,Sekondi › Ghana
Fri Jan 25 2008,Nigeria,0-0,Mali,African Cup of Nations,Sekondi › Ghana
Sat Jan 26 2008,Bahrain,2-1,Yemen,Friendly,Manama › Bahrain
Sat Jan 26 2008,Cameroon,5-1,Zambia,African Cup of Nations,Kumasi › Ghana
Sat Jan 26 2008,Egypt,3-0,Sudan,African Cup of Nations,Kumasi › Ghana
Sat Jan 26 2008,Haiti,0-0,El Salvador,Friendly,Port-au-Prince › Haiti
Sat Jan 26 2008,Japan,0-0,Chile,Friendly,Tokyo › Japan
Sat Jan 26 2008,Puerto Rico,2-2,Trinidad and Tobago,Friendly,Bayamón › Puerto Rico
Sun Jan 27 2008,China PR,2-1,Syria,Friendly,Zhongshan › China PR
Sun Jan 27 2008,Oman,2-0,Singapore,Friendly,Muscat › Oman
Sun Jan 27 2008,Senegal,1-3,Angola,African Cup of Nations,Tamale › Ghana
Sun Jan 27 2008,Tunisia,3-1,South Africa,African Cup of Nations,Tamale › Ghana
Mon Jan 28 2008,Ghana,2-0,Morocco,African Cup of Nations,Accra › Ghana
Mon Jan 28 2008,Guinea,1-1,Namibia,African Cup of Nations,Sekondi › Ghana
Mon Jan 28 2008,Jordan,4-1,Lebanon,Friendly,Amman › Jordan
Tue Jan 29 2008,Haiti,0-0,El Salvador,Friendly,Saint-Marc › Haiti
Tue Jan 29 2008,Ivory Coast,3-0,Mali,African Cup of Nations,Accra › Ghana
Tue Jan 29 2008,Nigeria,2-0,Benin,African Cup of Nations,Sekondi › Ghana
Tue Jan 29 2008,Trinidad and Tobago,2-1,Guyana,Friendly,Couva › Trinidad and Tobago
Wed Jan 30 2008,Cameroon,3-0,Sudan,African Cup of Nations,Tamale › Ghana
Wed Jan 30 2008,Egypt,1-1,Zambia,African Cup of Nations,Kumasi › Ghana
Wed Jan 30 2008,Iran,0-0,Costa Rica,Friendly,Teheran › Iran
Wed Jan 30 2008,Japan,3-0,Bosnia and Herzegovina,Friendly,Tokyo › Japan
Wed Jan 30 2008,South Korea,0-1,Chile,Friendly,Seoul › South Korea
Wed Jan 30 2008,Martinique,0-1,Canada,Friendly,Fort-de-France › Martinique
Wed Jan 30 2008,Oman,1-1,Kuwait,Friendly,Muscat › Oman
Wed Jan 30 2008,Saudi Arabia,2-1,Luxembourg,Friendly,Riyadh › Saudi Arabia
Thu Jan 31 2008,Jordan,2-1,Singapore,Friendly,Zarqa › Jordan
Thu Jan 31 2008,Senegal,1-1,South Africa,African Cup of Nations,Kumasi › Ghana
Thu Jan 31 2008,Tunisia,0-0,Angola,African Cup of Nations,Tamale › Ghana
Thu Jan 31 2008,United Arab Emirates,0-1,Iraq,Friendly,Abu Dhabi › United Arab Emirates
Sat Feb 2 2008,Belarus,2-0,Iceland,Malta International Tournament,Attard › Malta
Sat Feb 2 2008,Malta,0-1,Armenia,Malta International Tournament,Attard › Malta
Sun Feb 3 2008,Azerbaijan,0-0,Kazakhstan,Friendly,Antalya › Turkey
Sun Feb 3 2008,Bermuda,1-1,Cayman Islands,FIFA World Cup qualification,Hamilton › Bermuda
Sun Feb 3 2008,Ghana,2-1,Nigeria,African Cup of Nations,Accra › Ghana
Sun Feb 3 2008,Ivory Coast,5-0,Guinea,African Cup of Nations,Sekondi › Ghana
Sun Feb 3 2008,Venezuela,1-0,Haiti,Friendly,Maturín › Venezuela
Mon Feb 4 2008,Armenia,2-1,Belarus,Malta International Tournament,Attard › Malta
Mon Feb 4 2008,Egypt,2-1,Angola,African Cup of Nations,Kumasi › Ghana
Mon Feb 4 2008,Malta,1-0,Iceland,Malta International Tournament,Attard › Malta
Mon Feb 4 2008,Tunisia,2-3,Cameroon,African Cup of Nations,Tamale › Ghana
Wed Feb 6 2008,Armenia,0-2,Iceland,Malta International Tournament,Attard › Malta
Wed Feb 6 2008,Aruba,0-3,Antigua and Barbuda,FIFA World Cup qualification,Oranjestad › Aruba
Wed Feb 6 2008,Australia,3-0,Qatar,FIFA World Cup qualification,Melbourne › Australia
Wed Feb 6 2008,Austria,0-3,Germany,Friendly,Vienna › Austria
Wed Feb 6 2008,Belize,3-1,Saint Kitts and Nevis,FIFA World Cup qualification,Guatemala › Guatemala
Wed Feb 6 2008,Bolivia,2-1,Peru,Friendly,La Paz › Bolivia
Wed Feb 6 2008,Burundi,0-0,Rwanda,Friendly,Bujumbura › Burundi
Wed Feb 6 2008,Croatia,0-3,Netherlands,Friendly,Split › Croatia
Wed Feb 6 2008,Cyprus,1-1,Ukraine,Friendly,Nicosia › Cyprus
Wed Feb 6 2008,Czech Republic,0-2,Poland,Friendly,Larnaca › Cyprus
Wed Feb 6 2008,Dominica,1-1,Barbados,FIFA World Cup qualification,Roseau › Dominica
Wed Feb 6 2008,El Salvador,12-0,Anguilla,FIFA World Cup qualification,San Salvador › El Salvador
Wed Feb 6 2008,England,2-1,Switzerland,Friendly,London › England
Wed Feb 6 2008,Georgia,1-3,Latvia,Friendly,Tbilisi › Georgia
Wed Feb 6 2008,Greece,2-1,Finland,Friendly,Nicosia › Cyprus
Wed Feb 6 2008,Honduras,2-0,Paraguay,Friendly,San Pedro Sula › Honduras
Wed Feb 6 2008,Hungary,1-1,Slovakia,Friendly,Limassol › Cyprus
Wed Feb 6 2008,Iran,0-0,Syria,FIFA World Cup qualification,Teheran › Iran
Wed Feb 6 2008,Iraq,1-1,China PR,FIFA World Cup qualification,Dubai › United Arab Emirates
Wed Feb 6 2008,Republic of Ireland,0-1,Brazil,Friendly,Dublin › Republic of Ireland
Wed Feb 6 2008,Israel,1-0,Romania,Friendly,Ramat-Gan › Israel
Wed Feb 6 2008,Italy,3-1,Portugal,Friendly,Zürich › Switzerland
Wed Feb 6 2008,Jamaica,1-1,Costa Rica,Friendly,Kingston › Jamaica
Wed Feb 6 2008,Japan,4-1,Thailand,FIFA World Cup qualification,Saitama › Japan
Wed Feb 6 2008,Jordan,0-1,North Korea,FIFA World Cup qualification,Amman › Jordan
Wed Feb 6 2008,Kazakhstan,0-1,Moldova,Friendly,Antalya › Turkey
Wed Feb 6 2008,South Korea,4-0,Turkmenistan,FIFA World Cup qualification,Seoul › South Korea
Wed Feb 6 2008,Lebanon,0-1,Uzbekistan,FIFA World Cup qualification,Beirut › Lebanon
Wed Feb 6 2008,North Macedonia,1-1,Serbia,Friendly,Skopje › North Macedonia
Wed Feb 6 2008,Malta,0-1,Belarus,Malta International Tournament,Attard › Malta
Wed Feb 6 2008,Nicaragua,0-1,Curaçao,FIFA World Cup qualification,Diriamba › Nicaragua
Wed Feb 6 2008,Northern Ireland,0-1,Bulgaria,Friendly,Belfast › Northern Ireland
Wed Feb 6 2008,Oman,0-1,Bahrain,FIFA World Cup qualification,Muscat › Oman
Wed Feb 6 2008,Saudi Arabia,2-0,Singapore,FIFA World Cup qualification,Riyadh › Saudi Arabia
Wed Feb 6 2008,Slovenia,1-2,Denmark,Friendly,Nova Gorica › Slovenia
Wed Feb 6 2008,Spain,1-0,France,Friendly,Málaga › Spain
Wed Feb 6 2008,Trinidad and Tobago,0-0,Guadeloupe,Friendly,Port of Spain › Trinidad and Tobago
Wed Feb 6 2008,Turkey,0-0,Sweden,Friendly,Istanbul › Turkey
Wed Feb 6 2008,Turks and Caicos Islands,2-1,Saint Lucia,FIFA World Cup qualification,Providenciales › Turks and Caicos Islands
Wed Feb 6 2008,United Arab Emirates,2-0,Kuwait,FIFA World Cup qualification,Abu Dhabi › United Arab Emirates
Wed Feb 6 2008,Uruguay,2-2,Colombia,Friendly,Montevideo › Uruguay
Wed Feb 6 2008,United States,2-2,Mexico,Friendly,Houston › United States
Wed Feb 6 2008,Venezuela,1-1,Haiti,Friendly,Puerto la Cruz › Venezuela
Wed Feb 6 2008,Wales,3-0,Norway,Friendly,Wrexham › Wales
Thu Feb 7 2008,Ghana,0-1,Cameroon,African Cup of Nations,Accra › Ghana
Thu Feb 7 2008,Ivory Coast,1-4,Egypt,African Cup of Nations,Kumasi › Ghana
Sat Feb 9 2008,Ghana,4-2,Ivory Coast,African Cup of Nations,Kumasi › Ghana
Sat Feb 9 2008,Lesotho,0-1,Mozambique,Friendly,Lobamba › Eswatini
Sat Feb 9 2008,Eswatini,1-4,Botswana,Friendly,Lobamba › Eswatini
Sun Feb 10 2008,Botswana,1-0,Mozambique,Friendly,Lobamba › Eswatini
Sun Feb 10 2008,Cameroon,0-1,Egypt,African Cup of Nations,Accra › Ghana
Sun Feb 10 2008,Eswatini,2-2,Lesotho,Friendly,Lobamba › Eswatini
Sun Feb 17 2008,China PR,2-3,South Korea,EAFF Championship,Chongqing › China PR
Sun Feb 17 2008,Japan,1-1,North Korea,EAFF Championship,Chongqing › China PR
Wed Feb 20 2008,China PR,0-1,Japan,EAFF Championship,Chongqing › China PR
Wed Feb 20 2008,South Korea,1-1,North Korea,EAFF Championship,Chongqing › China PR
Sat Feb 23 2008,China PR,3-1,North Korea,EAFF Championship,Chongqing › China PR
Sat Feb 23 2008,Japan,1-1,South Korea,EAFF Championship,Chongqing › China PR
Sun Feb 24 2008,Guyana,0-0,Cuba,Friendly,Georgetown › Guyana
Wed Feb 27 2008,Dominican Republic,1-2,Haiti,Friendly,San Cristóbal › Dominican Republic
Wed Feb 27 2008,Poland,2-0,Estonia,Friendly,Wronki › Poland
Thu Feb 28 2008,Dominican Republic,0-2,Haiti,Friendly,San Cristóbal › Dominican Republic
Tue Mar 4 2008,Qatar,1-2,Bahrain,Friendly,Doha › Qatar
Sun Mar 9 2008,Mauritius,1-2,Madagascar,Friendly,Curepipe › Mauritius
Tue Mar 11 2008,South Africa,2-1,Zimbabwe,Friendly,Germiston › South Africa
Fri Mar 14 2008,British Virgin Islands,0-0,U.S. Virgin Islands,Friendly,Road Town › British Virgin Islands
Sat Mar 15 2008,British Virgin Islands,1-1,U.S. Virgin Islands,Friendly,Road Town › British Virgin Islands
Sat Mar 15 2008,China PR,3-3,Thailand,Friendly,Kunming › China PR
Sun Mar 16 2008,Iceland,3-0,Faroe Islands,Friendly,Kópavogur › Iceland
Sun Mar 16 2008,Qatar,2-1,Jordan,Friendly,Doha › Qatar
Wed Mar 19 2008,Oman,1-1,United Arab Emirates,Friendly,Muscat › Oman
Wed Mar 19 2008,Trinidad and Tobago,1-0,El Salvador,Friendly,Macoya › Trinidad and Tobago
Fri Mar 21 2008,Bahrain,1-0,Iran,Friendly,Manama › Bahrain
Fri Mar 21 2008,Kuwait,0-0,Iraq,Friendly,Kuwait City › Kuwait
Sat Mar 22 2008,Singapore,0-0,Australia,Friendly,Singapore › Singapore
Sat Mar 22 2008,Uzbekistan,4-1,Jordan,Friendly,Tashkent › Uzbekistan
Sun Mar 23 2008,Venezuela,1-0,El Salvador,Friendly,Puerto Ordaz › Venezuela
Tue Mar 25 2008,Gabon,0-0,DR Congo,Friendly,Aubervilliers › France
Tue Mar 25 2008,Nepal,2-1,Pakistan,Friendly,Pokhara › Nepal
Tue Mar 25 2008,Togo,0-2,Guinea,Friendly,Paris › France
Wed Mar 26 2008,Algeria,1-1,DR Congo,Friendly,Nanterre › France
Wed Mar 26 2008,Andorra,0-3,Latvia,Friendly,Sant Julià de Lòria › Andorra
Wed Mar 26 2008,Anguilla,0-4,El Salvador,FIFA World Cup qualification,Washington › United States
Wed Mar 26 2008,Antigua and Barbuda,1-0,Aruba,FIFA World Cup qualification,St. John's › Antigua and Barbuda
Wed Mar 26 2008,Armenia,1-0,Kazakhstan,Friendly,Pernis › Netherlands
Wed Mar 26 2008,Austria,3-4,Netherlands,Friendly,Vienna › Austria
Wed Mar 26 2008,Bahamas,1-1,British Virgin Islands,FIFA World Cup qualification,Nassau › Bahamas
Wed Mar 26 2008,Bahrain,1-0,Japan,FIFA World Cup qualification,Riffa › Bahrain
Wed Mar 26 2008,Barbados,1-0,Dominica,FIFA World Cup qualification,Bridgetown › Barbados
Wed Mar 26 2008,Belarus,2-2,Turkey,Friendly,Minsk › Belarus
Wed Mar 26 2008,Belgium,1-4,Morocco,Friendly,Brussels › Belgium
Wed Mar 26 2008,Bosnia and Herzegovina,2-2,North Macedonia,Friendly,Zenica › Bosnia and Herzegovina
Wed Mar 26 2008,Botswana,0-1,Zimbabwe,Friendly,Gaborone › Botswana
Wed Mar 26 2008,Brazil,1-0,Sweden,Friendly,London › England
Wed Mar 26 2008,Bulgaria,2-1,Finland,Friendly,Sofia › Bulgaria
Wed Mar 26 2008,China PR,0-0,Australia,FIFA World Cup qualification,Kunming › China PR
Wed Mar 26 2008,Curaçao,2-0,Nicaragua,FIFA World Cup qualification,Willemstad › Netherlands Antilles
Wed Mar 26 2008,Denmark,1-1,Czech Republic,Friendly,Herning › Denmark
Wed Mar 26 2008,Ecuador,3-1,Haiti,Friendly,Latacunga › Ecuador
Wed Mar 26 2008,Egypt,0-2,Argentina,Friendly,Cairo › Egypt
Wed Mar 26 2008,Estonia,2-0,Canada,Friendly,Tallinn › Estonia
Wed Mar 26 2008,France,1-0,England,Friendly,Saint-Denis › France
Wed Mar 26 2008,Ghana,1-2,Mexico,Friendly,London › England
Wed Mar 26 2008,Grenada,10-0,U.S. Virgin Islands,FIFA World Cup qualification,St. George's › Grenada
Wed Mar 26 2008,Honduras,2-1,Colombia,Friendly,Fort Lauderdale › United States
Wed Mar 26 2008,Hungary,0-1,Slovenia,Friendly,Zalaegerszeg › Hungary
Wed Mar 26 2008,Israel,1-0,Chile,Friendly,Ramat-Gan › Israel
Wed Mar 26 2008,Ivory Coast,0-2,Tunisia,Friendly,Évry/Bondoufle › France
Wed Mar 26 2008,Jamaica,2-2,Trinidad and Tobago,Friendly,Kingston › Jamaica
Wed Mar 26 2008,North Korea,0-0,South Korea,FIFA World Cup qualification,Shanghai › China PR
Wed Mar 26 2008,Kuwait,2-2,Iran,FIFA World Cup qualification,Kuwait City › Kuwait
Wed Mar 26 2008,Lithuania,1-0,Azerbaijan,Friendly,Vilnius › Lithuania
Wed Mar 26 2008,Luxembourg,0-2,Wales,Friendly,Luxembourg › Luxembourg
Wed Mar 26 2008,Malta,7-1,Liechtenstein,Friendly,Attard › Malta
Wed Mar 26 2008,Montenegro,3-1,Norway,Friendly,Podgorica › Montenegro
Wed Mar 26 2008,Montserrat,1-7,Suriname,FIFA World Cup qualification,Macoya › Trinidad and Tobago
Wed Mar 26 2008,Namibia,1-3,Malawi,Friendly,Windhoek › Namibia
Wed Mar 26 2008,Northern Ireland,4-1,Georgia,Friendly,Belfast › Northern Ireland
Wed Mar 26 2008,Peru,3-1,Costa Rica,Friendly,Iquitos › Peru
Wed Mar 26 2008,Poland,0-3,United States,Friendly,Cracow › Poland
Wed Mar 26 2008,Portugal,1-2,Greece,Friendly,Düsseldorf › Germany
Wed Mar 26 2008,Puerto Rico,1-0,Dominican Republic,FIFA World Cup qualification,Bayamón › Puerto Rico
Wed Mar 26 2008,Qatar,2-0,Iraq,FIFA World Cup qualification,Doha › Qatar
Wed Mar 26 2008,Romania,3-0,Russia,Friendly,Bucharest › Romania
Wed Mar 26 2008,Scotland,1-1,Croatia,Friendly,Glasgow › Scotland
Wed Mar 26 2008,Singapore,2-0,Lebanon,FIFA World Cup qualification,Singapore › Singapore
Wed Mar 26 2008,Slovakia,1-2,Iceland,Friendly,Zlaté Moravce › Slovakia
Wed Mar 26 2008,South Africa,3-0,Paraguay,Friendly,Atteridgeville › South Africa
Wed Mar 26 2008,Spain,1-0,Italy,Friendly,Elche › Spain
Wed Mar 26 2008,Saint Kitts and Nevis,1-1,Belize,FIFA World Cup qualification,Basseterre › Saint Kitts and Nevis
Wed Mar 26 2008,Saint Lucia,2-0,Turks and Caicos Islands,FIFA World Cup qualification,Vieux Fort › Saint Lucia
Wed Mar 26 2008,Sudan,0-2,Liberia,Friendly,Khartoum › Sudan
Wed Mar 26 2008,Switzerland,0-4,Germany,Friendly,Basel › Switzerland
Wed Mar 26 2008,Syria,1-1,United Arab Emirates,FIFA World Cup qualification,Damascus › Syria
Wed Mar 26 2008,Thailand,0-1,Oman,FIFA World Cup qualification,Bangkok › Thailand
Wed Mar 26 2008,Turkmenistan,0-2,Jordan,FIFA World Cup qualification,Ashgabat › Turkmenistan
Wed Mar 26 2008,Uganda,1-1,Libya,Friendly,Kampala › Uganda
Wed Mar 26 2008,Ukraine,2-0,Serbia,Friendly,Kyïv › Ukraine
Wed Mar 26 2008,Uzbekistan,3-0,Saudi Arabia,FIFA World Cup qualification,Tashkent › Uzbekistan
Wed Mar 26 2008,Venezuela,0-1,Bolivia,Friendly,Puerto la Cruz › Venezuela
Thu Mar 27 2008,Nepal,0-2,Pakistan,Friendly,Pokhara › Nepal
Sun Mar 30 2008,Bahamas,2-2,British Virgin Islands,FIFA World Cup qualification,Nassau › Bahamas
Sun Mar 30 2008,Cayman Islands,1-3,Bermuda,FIFA World Cup qualification,George Town › Cayman Islands
Wed Apr 2 2008,Sri Lanka,5-1,Guam,AFC Challenge Cup qualification,Taipei › Chinese Taipei
Fri Apr 4 2008,Pakistan,1-7,Sri Lanka,AFC Challenge Cup qualification,Taipei › Chinese Taipei
Fri Apr 4 2008,Chinese Taipei,4-1,Guam,AFC Challenge Cup qualification,Taipei › Chinese Taipei
Fri Apr 4 2008,Yemen,2-1,Tanzania,Friendly,Sana'a › Yemen
Sun Apr 6 2008,Pakistan,9-2,Guam,AFC Challenge Cup qualification,Taipei › Chinese Taipei
Sun Apr 6 2008,Chinese Taipei,2-2,Sri Lanka,AFC Challenge Cup qualification,Taipei › Chinese Taipei
Wed Apr 9 2008,Lebanon,4-0,Maldives,AFC Asian Cup qualification,Beirut › Lebanon
Wed Apr 16 2008,Mexico,1-0,China PR,Friendly,Seattle › United States
Wed Apr 23 2008,El Salvador,2-2,China PR,Friendly,Los Angeles › United States
Wed Apr 23 2008,Guatemala,1-0,Haiti,Friendly,Guatemala › Guatemala
Wed Apr 23 2008,Maldives,1-2,Lebanon,AFC Asian Cup qualification,Malé › Maldives
Thu Apr 24 2008,Oman,1-0,Liberia,Friendly,Muscat › Oman
Fri Apr 25 2008,Indonesia,1-0,Yemen,Friendly,Bandung › Indonesia
Sun Apr 27 2008,Northern Mariana Islands,2-3,Guam,Friendly,Susupe › Northern Mariana Islands
Sun Apr 27 2008,Oman,2-0,Kyrgyzstan,Friendly,Muscat › Oman
Sun Apr 27 2008,Trinidad and Tobago,2-0,Grenada,Friendly,Macoya › Trinidad and Tobago
Wed Apr 30 2008,Colombia,5-2,Venezuela,Friendly,Bucaramanga › Colombia
Wed Apr 30 2008,Liberia,3-1,Sierra Leone,Friendly,Paynesville › Liberia
Sat May 3 2008,Oman,0-0,Yemen,Friendly,Muscat › Oman
Mon May 5 2008,Bangladesh,0-0,Afghanistan,AFC Challenge Cup qualification,Bishkek › Kyrgyzstan
Mon May 5 2008,Jersey,1-1,Guernsey,Friendly,St. Helier › Jersey
Wed May 7 2008,Kyrgyzstan,0-1,Afghanistan,AFC Challenge Cup qualification,Bishkek › Kyrgyzstan
Fri May 9 2008,Kyrgyzstan,2-1,Bangladesh,AFC Challenge Cup qualification,Bishkek › Kyrgyzstan
Sat May 10 2008,Syria,2-1,Oman,Friendly,Damascus › Syria
Sun May 11 2008,Trinidad and Tobago,3-0,Barbados,Friendly,Macoya › Trinidad and Tobago
Tue May 13 2008,Philippines,1-0,Brunei,AFC Challenge Cup qualification,Iloilo City › Philippines
Tue May 13 2008,Tajikistan,3-1,Bhutan,AFC Challenge Cup qualification,Barotac Nuevo › Philippines
Thu May 15 2008,Bhutan,1-1,Brunei,AFC Challenge Cup qualification,Barotac Nuevo › Philippines
Thu May 15 2008,Philippines,0-0,Tajikistan,AFC Challenge Cup qualification,Iloilo City › Philippines
Sat May 17 2008,Philippines,3-0,Bhutan,AFC Challenge Cup qualification,Barotac Nuevo › Philippines
Sat May 17 2008,Syria,2-1,Iraq,Friendly,Damascus › Syria
Sat May 17 2008,Tajikistan,4-0,Brunei,AFC Challenge Cup qualification,Iloilo City › Philippines
Sun May 18 2008,Antigua and Barbuda,6-1,Saint Lucia,Friendly,St. John's › Antigua and Barbuda
Sun May 18 2008,Oman,2-1,Turkmenistan,Friendly,Nizwa › Oman
Mon May 19 2008,Greece,2-0,Cyprus,Friendly,Patras › Greece
Tue May 20 2008,Thailand,7-0,Nepal,Friendly,Bangkok › Thailand
Tue May 20 2008,Turkey,1-0,Slovakia,Friendly,Bielefeld › Germany
Tue May 20 2008,Brittany,3-1,Congo,Friendly,Saint-Brieuc › France
Wed May 21 2008,Curaçao,2-1,Suriname,Friendly,Willemstad › Netherlands Antilles
Wed May 21 2008,Mozambique,2-3,Lesotho,Friendly,Maputo › Mozambique
Thu May 22 2008,Ivory Coast,1-1,Paraguay,Kirin Cup,Yokohama › Japan
Thu May 22 2008,Libya,2-2,Zambia,Friendly,Tripoli › Libya
Thu May 22 2008,Yemen,1-1,Sudan,Friendly,Sana'a › Yemen
Fri May 23 2008,Australia,1-0,Ghana,Friendly,Sydney › Australia
Fri May 23 2008,Honduras,2-0,Belize,Friendly,San Pedro Sula › Honduras
Fri May 23 2008,Qatar,1-1,Kuwait,Friendly,Doha › Qatar
Fri May 23 2008,Russia,6-0,Kazakhstan,Friendly,Moscow › Russia
Fri May 23 2008,Eswatini,1-1,Lesotho,Friendly,Lobamba › Eswatini
Sat May 24 2008,Burkina Faso,0-1,Cape Verde,Friendly,Alcochete › Portugal
Sat May 24 2008,Croatia,1-0,Moldova,Friendly,Rijeka › Croatia
Sat May 24 2008,Hungary,3-2,Greece,Friendly,Budapest › Hungary
Sat May 24 2008,India,3-0,Chinese Taipei,Friendly,Margao › India
Sat May 24 2008,Republic of Ireland,1-1,Serbia,Friendly,Dublin › Republic of Ireland
Sat May 24 2008,Japan,1-0,Ivory Coast,Kirin Cup,Toyota › Japan
Sat May 24 2008,Nepal,3-2,Macau,AFC Challenge Cup qualification,Phnom Penh › Cambodia
Sat May 24 2008,Netherlands,3-0,Ukraine,Friendly,Rotterdam › Netherlands
Sat May 24 2008,Saudi Arabia,1-0,Syria,Friendly,Riyadh › Saudi Arabia
Sat May 24 2008,Switzerland,2-0,Slovakia,Friendly,Lugano › Switzerland
Sat May 24 2008,Catalonia,0-1,Argentina,Friendly,Barcelona › Spain
Sun May 25 2008,China PR,2-0,Jordan,Friendly,Kunshan › China PR
Sun May 25 2008,Iran,3-2,Zambia,Friendly,Teheran › Iran
Sun May 25 2008,Tanzania,1-1,Malawi,Friendly,Dar es Salaam › Tanzania
Sun May 25 2008,Thailand,2-1,Iraq,Friendly,Bangkok › Thailand
Sun May 25 2008,Turkey,2-3,Uruguay,Friendly,Bochum › Germany
Mon May 26 2008,Cambodia,0-1,Nepal,AFC Challenge Cup qualification,Phnom Penh › Cambodia
Mon May 26 2008,North Macedonia,1-1,Poland,Friendly,Reutlingen › Germany
Mon May 26 2008,Sweden,1-0,Slovenia,Friendly,Gothenburg › Sweden
Tue May 27 2008,Albania,0-1,Poland,Friendly,Reutlingen › Germany
Tue May 27 2008,Austria,1-1,Nigeria,Friendly,Graz › Austria
Tue May 27 2008,Czech Republic,2-0,Lithuania,Friendly,Prague › Czech Republic
Tue May 27 2008,Estonia,1-1,Georgia,Friendly,Tallinn › Estonia
Tue May 27 2008,France,2-0,Ecuador,Friendly,Grenoble › France
Tue May 27 2008,Germany,2-2,Belarus,Friendly,Kaiserslautern › Germany
Tue May 27 2008,India,2-2,Chinese Taipei,Friendly,Chennai › India
Tue May 27 2008,Japan,0-0,Paraguay,Kirin Cup,Saitama › Japan
Tue May 27 2008,Libya,4-2,Liberia,Friendly,Tripoli › Libya
Tue May 27 2008,Luxembourg,1-1,Cape Verde,Friendly,Luxembourg › Luxembourg
Tue May 27 2008,Montenegro,3-0,Kazakhstan,Friendly,Podgorica › Montenegro
Tue May 27 2008,Qatar,2-1,Lebanon,Friendly,Doha › Qatar
Tue May 27 2008,Saudi Arabia,2-1,Kuwait,Friendly,Dammam › Saudi Arabia
Wed May 28 2008,Cambodia,3-1,Macau,AFC Challenge Cup qualification,Phnom Penh › Cambodia
Wed May 28 2008,England,2-0,United States,Friendly,London › England
