Date,Team 1,Team 2,FT,HT
2007-03-03,Vitesse,Excelsior,2-3,1-0
2007-03-03,Willem II,Sparta,0-0,0-0
2007-03-04,Ajax,Heerenveen,0-1,0-1
2007-03-04,Feyenoord,Roda JC,1-1,0-0
2007-03-04,Heracles,Den Haag,3-1,1-0
2007-03-04,Utrecht,AZ Alkmaar,0-4,0-2
2007-03-09,Roda JC,Utrecht,0-0,0-0
2007-03-10,Heerenveen,Waalwijk,1-0,1-0
2007-03-10,NAC Breda,Heracles,1-1,1-0
2007-03-10,Sparta,Nijmegen,0-4,0-2
2007-03-10,Willem II,Groningen,3-0,2-0
2007-03-11,AZ Alkmaar,Feyenoord,0-0,0-0
2007-03-11,Excelsior,PSV Eindhoven,0-0,0-0
2007-03-11,Twente,Ajax,1-4,1-3
2007-03-11,Vitesse,Den Haag,2-2,1-2
2007-03-16,Waalwijk,Roda JC,3-2,2-1
2007-03-17,Den Haag,Sparta,2-4,0-2
2007-03-17,Heerenveen,NAC Breda,4-2,2-1
2007-03-17,Nijmegen,Excelsior,0-1,0-1
2007-03-18,Feyenoord,Willem II,0-0,0-0
2007-03-18,Groningen,Twente,1-1,0-1
2007-03-18,Heracles,AZ Alkmaar,0-0,0-0
2007-03-18,PSV Eindhoven,Ajax,1-5,0-2
2007-03-18,Utrecht,Vitesse,2-0,1-0
2007-03-30,Roda JC,Groningen,0-1,0-1
2007-03-31,AZ Alkmaar,Waalwijk,2-0,1-0
2007-03-31,NAC Breda,PSV Eindhoven,1-1,0-0
2007-03-31,Willem II,Nijmegen,1-0,1-0
2007-04-01,Ajax,Heracles,3-0,1-0
2007-04-01,Excelsior,Den Haag,3-1,2-0
2007-04-01,Sparta,Heerenveen,2-2,0-2
2007-04-01,Twente,Utrecht,3-0,2-0
2007-04-01,Vitesse,Feyenoord,0-1,0-0
2007-04-06,Vitesse,Sparta,3-0,2-0
2007-04-07,Heerenveen,Den Haag,1-1,1-1
2007-04-07,Nijmegen,PSV Eindhoven,2-1,2-0
2007-04-07,Roda JC,Excelsior,2-0,0-0
2007-04-08,Feyenoord,Groningen,0-4,0-0
2007-04-08,NAC Breda,AZ Alkmaar,1-4,1-1
2007-04-08,Twente,Heracles,1-1,1-1
2007-04-08,Utrecht,Willem II,3-0,2-0
2007-04-08,Waalwijk,Ajax,2-2,1-2
2007-04-13,Ajax,NAC Breda,2-0,1-0
2007-04-13,Sparta,Utrecht,1-1,1-0
2007-04-14,Den Haag,Roda JC,0-2,0-0
2007-04-14,Excelsior,Waalwijk,0-3,0-0
2007-04-14,PSV Eindhoven,Twente,2-0,2-0
2007-04-15,AZ Alkmaar,Vitesse,1-0,1-0
2007-04-15,Groningen,Nijmegen,4-1,2-1
2007-04-15,Heracles,Feyenoord,4-1,1-0
2007-04-15,Willem II,Heerenveen,1-3,0-0
2007-04-22,Ajax,Sparta,5-2,3-1
2007-04-22,AZ Alkmaar,Heerenveen,3-1,2-0
2007-04-22,Feyenoord,Nijmegen,1-1,0-0
2007-04-22,Heracles,Excelsior,3-2,0-1
2007-04-22,NAC Breda,Roda JC,0-2,0-1
2007-04-22,Utrecht,PSV Eindhoven,1-1,0-1
2007-04-22,Vitesse,Twente,1-1,0-0
2007-04-22,Waalwijk,Willem II,1-1,0-1
2007-04-25,Den Haag,Groningen,1-3,0-3
2007-04-29,Excelsior,AZ Alkmaar,3-2,1-1
2007-04-29,Groningen,Utrecht,0-2,0-2
2007-04-29,Heerenveen,Feyenoord,5-1,1-0
2007-04-29,Nijmegen,Den Haag,3-2,1-0
2007-04-29,PSV Eindhoven,Vitesse,5-1,2-1
2007-04-29,Roda JC,Heracles,7-0,3-0
2007-04-29,Sparta,Waalwijk,1-0,0-0
2007-04-29,Twente,NAC Breda,2-1,1-0
2007-04-29,Willem II,Ajax,0-2,0-1
