Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 8 Aug 2014 (W32),PEC Zwolle (1),2-0,0-0,FC Utrecht (1)
?,(Sat) 9 Aug 2014 (W32),SC Cambuur (1),1-1,1-0,FC Twente (1)
?,(Sat) 9 Aug 2014 (W32),SC Heerenveen (1),1-2,1-1,FC Dordrecht (1)
?,(Sat) 9 Aug 2014 (W32),Heracles Almelo (1),0-3,0-0,AZ Alkmaar (1)
?,(Sat) 9 Aug 2014 (W32),NAC Breda (1),1-1,1-1,SBV Excelsior Rotterdam (1)
?,(Sun) 10 Aug 2014 (W32),Ajax Amsterdam (1),4-1,1-0,Vitesse Arnhem (1)
?,(Sun) 10 Aug 2014 (W32),ADO Den Haag (1),0-1,0-0,Feyenoord Rotterdam (1)
?,(Sun) 10 Aug 2014 (W32),Go Ahead Eagles (1),2-3,1-0,FC Groningen (1)
?,(Sun) 10 Aug 2014 (W32),Willem II Tilburg (1),1-3,1-2,PSV Eindhoven (1)
?,(Fri) 15 Aug 2014 (W33),Feyenoord Rotterdam (2),1-1,0-0,SC Heerenveen (2)
?,(Sat) 16 Aug 2014 (W33),FC Dordrecht (2),1-2,0-1,PEC Zwolle (2)
?,(Sat) 16 Aug 2014 (W33),PSV Eindhoven (2),6-1,2-1,NAC Breda (2)
?,(Sat) 16 Aug 2014 (W33),FC Twente (2),2-2,1-0,ADO Den Haag (2)
?,(Sat) 16 Aug 2014 (W33),Vitesse Arnhem (2),2-2,2-1,SC Cambuur (2)
?,(Sun) 17 Aug 2014 (W33),AZ Alkmaar (2),1-3,0-1,Ajax Amsterdam (2)
?,(Sun) 17 Aug 2014 (W33),SBV Excelsior Rotterdam (2),3-2,1-0,Go Ahead Eagles (2)
?,(Sun) 17 Aug 2014 (W33),FC Groningen (2),3-1,2-0,Heracles Almelo (2)
?,(Sun) 17 Aug 2014 (W33),FC Utrecht (2),2-1,0-0,Willem II Tilburg (2)
?,(Fri) 22 Aug 2014 (W34),Heracles Almelo (3),0-1,0-0,SC Cambuur (3)
?,(Sat) 23 Aug 2014 (W34),Go Ahead Eagles (3),0-0,0-0,FC Dordrecht (3)
?,(Sat) 23 Aug 2014 (W34),SC Heerenveen (3),2-0,0-0,SBV Excelsior Rotterdam (3)
?,(Sat) 23 Aug 2014 (W34),Willem II Tilburg (3),3-0,2-0,AZ Alkmaar (3)
?,(Sun) 24 Aug 2014 (W34),Ajax Amsterdam (3),1-3,1-0,PSV Eindhoven (3)
?,(Sun) 24 Aug 2014 (W34),ADO Den Haag (3),3-0,0-0,FC Groningen (3)
?,(Sun) 24 Aug 2014 (W34),Feyenoord Rotterdam (3),1-2,1-1,FC Utrecht (3)
?,(Sun) 24 Aug 2014 (W34),NAC Breda (3),1-1,0-1,FC Twente (3)
?,(Sun) 24 Aug 2014 (W34),PEC Zwolle (3),2-1,0-1,Vitesse Arnhem (3)
?,(Fri) 29 Aug 2014 (W35),Go Ahead Eagles (4),1-0,0-0,Willem II Tilburg (4)
?,(Sat) 30 Aug 2014 (W35),SC Cambuur (4),3-2,1-0,ADO Den Haag (4)
?,(Sat) 30 Aug 2014 (W35),FC Dordrecht (4),1-3,0-2,AZ Alkmaar (4)
?,(Sat) 30 Aug 2014 (W35),SBV Excelsior Rotterdam (4),3-1,1-1,Heracles Almelo (4)
?,(Sat) 30 Aug 2014 (W35),SC Heerenveen (4),3-1,1-0,FC Utrecht (4)
?,(Sun) 31 Aug 2014 (W35),FC Groningen (4),2-0,0-0,Ajax Amsterdam (4)
?,(Sun) 31 Aug 2014 (W35),NAC Breda (4),3-1,1-0,PEC Zwolle (4)
?,(Sun) 31 Aug 2014 (W35),PSV Eindhoven (4),2-0,0-0,Vitesse Arnhem (4)
